wavelength,Back_ThrGlaf,Belly_ThrGlaf,Breast_ThrGlaf,Crissum_ThrGlaf,Crown_ThrGlaf,DorTail_ThrGlaf,Patch10_ThrGlaf,Patch11_ThrGlaf,Rump_ThrGlaf,Throat_ThrGlaf,WingTip_ThrGlaf
571.47,22.5946666667,52.3114166667,44.271,43.5622430555,18.1936666666,19.5258333334,35.9393333333,26.1788333333,28.0133333334,33.341,12.3504166666
571.81,22.6168333334,52.2341666666,44.1978333333,43.5519398149,18.2411666667,19.6171666667,35.9781666666,26.1471666667,28.0375,33.3595,12.3503333334
572.15,22.6098333334,52.2465833334,44.1961666667,43.6060868055,18.3141666666,19.6596666667,36.057,26.1746666666,28.114,33.3253333334,12.3504166667
572.49,22.575,52.1894166667,44.1655,43.6138310185,18.3446666667,19.662,36.0875,26.0973333333,28.0968333333,33.3068333333,12.3693333333
572.83,22.6521666667,52.12675,44.1325,43.6458263889,18.3991666667,19.7555,36.1278333333,26.0865,28.1516666667,33.307,12.44475
573.17,22.7046666666,52.1156666667,44.1026666667,43.61834375,18.4951666667,19.7931666667,36.2063333333,26.094,28.1405,33.376,12.544
573.51,22.7036666667,52.0513333334,43.9995,43.5608055556,18.5413333333,19.8033333334,36.2195,26.0833333333,28.0981666667,33.407,12.5884166666
573.85,22.7216666667,52.0523333333,43.8931666667,43.5733263888,18.5605,19.8751666667,36.2318333333,26.0436666667,28.0788333334,33.445,12.5889166667
574.19,22.7921666667,52.1320833333,43.8988333333,43.6530833333,18.6576666667,19.962,36.3053333333,26.1073333333,28.1313333333,33.4821666667,12.6421666666
574.53,22.7891666667,52.0695,43.8923333333,43.6946122685,18.6821666666,19.991,36.3728333334,26.1171666667,28.101,33.5411666666,12.6375
574.87,22.8373333334,52.0730833333,43.8588333333,43.7580787037,18.6741666667,19.9905,36.3871666667,26.0923333333,28.0405,33.5578333334,12.65025
575.21,22.8728333333,52.0623333333,43.812,43.7172662037,18.8255,20.095,36.4155,26.1235,28.0676666666,33.591,12.741
575.55,22.9473333333,52.1156666667,43.8346666666,43.7474571759,18.8721666667,20.1423333334,36.4931666667,26.1481666667,28.0795,33.6791666666,12.82325
575.89,22.9841666667,52.101,43.7578333333,43.7924467592,18.8795,20.1365,36.4935,26.1226666666,28.0068333333,33.7685,12.87725
576.22,23.0073333334,52.1291666666,43.684,43.8220034722,18.9025,20.1635,36.547,26.1571666667,27.9836666667,33.8718333333,12.9118333333
576.56,22.8846666666,51.9691666666,43.5196666667,43.6826527778,18.8556666667,20.0291666666,36.4693333334,26.0141666666,27.8586666667,33.8268333333,12.8556666666
576.90,22.8431666667,51.8645,43.362,43.6227395833,18.8105,19.967,36.3721666667,26.0003333333,27.804,33.791,12.7965833334
577.24,22.8553333333,51.8708333333,43.346,43.683462963,18.8133333333,19.95,36.3523333333,25.9451666667,27.7843333333,33.7623333333,12.8135
577.58,22.827,51.8373333334,43.2911666667,43.7714351851,18.81,19.8743333334,36.4,25.8978333333,27.785,33.8453333333,12.8450833334
577.92,22.7705,51.6983333333,43.191,43.6702083334,18.7701666666,19.8376666667,36.3553333333,25.783,27.6753333334,33.8626666667,12.7934166666
578.26,22.7778333333,51.6620833333,43.1338333333,43.6659965277,18.7976666667,19.8183333333,36.3511666667,25.7603333333,27.6736666666,33.9241666667,12.8106666667
578.60,22.7581666666,51.6740833333,43.038,43.6453576389,18.8393333333,19.7796666667,36.3728333334,25.7033333333,27.6511666666,33.998,12.8504166667
578.94,22.7103333333,51.5299166667,42.9211666666,43.5208009259,18.7178333334,19.6765,36.3096666667,25.589,27.5645,33.969,12.807
579.28,22.6136666667,51.3688333333,42.7468333333,43.4480150463,18.6193333333,19.5523333333,36.1908333333,25.4325,27.4366666666,33.9291666667,12.6951666666
579.61,22.484,51.21375,42.5833333333,43.3118194445,18.5443333334,19.4551666667,36.11,25.2965,27.351,33.8135,12.5736666666
579.95,22.4791666667,51.1018333334,42.4955,43.2733796296,18.5441666667,19.4775,36.0423333334,25.26,27.316,33.8005,12.5748333333
580.29,22.5428333333,51.20475,42.508,43.4084814814,18.6458333333,19.5155,36.0845,25.2598333334,27.3338333333,33.8873333333,12.633
580.63,22.5356666667,51.1444166667,42.4798333334,43.4396805555,18.6455,19.4346666667,36.1576666667,25.195,27.3078333333,33.8785,12.6825833333
580.97,22.4398333334,51.1438333334,42.3936666666,43.3844409722,18.6278333333,19.407,36.2168333333,25.2266666666,27.2548333333,33.9808333334,12.66275
581.31,22.498,51.1195,42.388,43.302900463,18.5973333334,19.4385,36.2126666666,25.2415,27.209,33.9295,12.71225
581.65,22.45,51.09925,42.3083333333,43.3021979167,18.5763333334,19.4186666667,36.2198333333,25.2216666667,27.2018333333,33.9743333334,12.7654166666
581.98,22.3698333333,51.0255,42.1271666667,43.1631597222,18.5613333333,19.2685,36.1113333333,25.0671666666,27.1248333333,33.9026666666,12.8135833333
582.32,22.3351666667,50.9598333334,42.0531666667,43.1455706018,18.613,19.297,36.1475,25.0611666667,27.144,33.9111666667,12.7875
582.66,22.3191666666,50.959,41.9946666667,43.2252800926,18.6213333334,19.3818333333,36.1051666666,25.0396666666,27.152,33.967,12.8009166667
583.00,22.2601666667,51.0136666666,41.9343333333,43.2152905092,18.6551666666,19.357,36.1633333333,25.0851666667,27.1748333334,33.9845,12.84925
583.34,22.258,51.02025,41.8655,43.22484375,18.7033333333,19.4375,36.1926666666,25.0771666667,27.1511666667,34.0943333333,12.8785833334
583.68,22.3076666667,51.0476666667,41.8208333333,43.2821458334,18.7603333333,19.4916666666,36.2556666667,25.091,27.1186666667,34.1551666667,12.9703333334
584.01,22.3305,51.0314166667,41.738,43.2108819445,18.6593333333,19.519,36.2726666667,25.1095,27.0925,34.2433333333,12.9335
584.35,22.3093333333,51.1081666666,41.7396666667,43.2240659722,18.723,19.5563333334,36.2666666667,25.1373333333,27.0965,34.463,12.8803333334
584.69,22.3643333333,51.073,41.6735,43.2207939815,18.8316666667,19.56,36.2256666667,25.096,27.1116666667,34.4638333333,12.9021666667
585.03,22.1948333333,50.9320833334,41.5085,43.1734386574,18.8723333333,19.4596666667,36.1233333334,24.9285,27.0306666666,34.4613333333,12.86125
585.37,22.1688333334,50.952,41.4665,43.189769676,18.9278333333,19.4398333333,36.1478333333,24.8828333333,27.0005,34.4766666667,12.8416666666
585.70,22.2386666666,50.9223333333,41.4921666667,43.247087963,18.9868333333,19.5528333334,36.2471666667,24.9481666666,27.0428333333,34.5511666666,12.8353333334
586.04,22.3278333333,50.9464166666,41.501,43.305525463,19.0735,19.6046666667,36.2803333333,24.979,27.031,34.5146666667,12.9269166666
586.38,22.2776666667,50.9086666666,41.4653333333,43.2333530093,19.07,19.5078333333,36.2933333333,24.9121666667,26.9456666666,34.4826666667,12.8688333334
586.72,22.4075,50.92725,41.5148333333,43.2829895834,19.121,19.5285,36.3351666666,24.91,26.9111666667,34.5218333334,12.9470833334
587.06,22.3565,50.8931666667,41.4668333334,43.2817800926,19.051,19.4881666666,36.2581666666,24.8375,26.823,34.4708333334,12.9340833333
587.39,22.2626666666,50.8116666666,41.3825,43.2454467593,19.0325,19.3781666666,36.175,24.6735,26.7616666667,34.3803333333,12.8266666666
587.73,22.25,50.8154166667,41.3565,43.2766157408,19.1488333334,19.4398333334,36.2386666666,24.6843333333,26.7613333333,34.451,12.98
588.07,22.2543333333,50.66025,41.2845,43.1928356481,19.1788333333,19.448,36.1863333333,24.6271666667,26.7205,34.2441666667,13.0246666666
588.41,22.2211666666,50.55075,41.2183333334,43.1559131945,19.0531666667,19.4293333334,36.155,24.5205,26.6355,34.1751666667,13.0506666667
588.74,22.2488333333,50.495,41.2016666666,43.1611435185,19.0553333333,19.4368333334,36.173,24.5786666667,26.5563333333,34.173,13.0166666666
589.08,22.4445,50.4799166666,41.2496666667,43.2436979166,19.181,19.5291666666,36.2091666667,24.6648333333,26.6336666667,34.2815,13.1176666666
589.42,22.368,50.41825,41.1815,43.1486643519,19.1651666666,19.4773333333,36.104,24.6311666667,26.5133333334,34.2205,13.1003333334
589.76,22.3333333333,50.2819166667,41.0861666667,43.1259398148,19.0845,19.4531666667,36.043,24.5448333333,26.4766666667,34.2305,13.0844166667
590.09,22.456,50.3634166666,41.1183333333,43.2886678241,19.2351666667,19.5355,36.1333333333,24.6393333334,26.5541666666,34.3098333333,13.23875
590.43,22.3385,50.31025,40.9593333333,43.2239479167,19.184,19.5038333333,36.1056666667,24.5288333333,26.5376666667,34.311,13.20225
590.77,22.4148333333,50.3051666666,40.9613333333,43.2676585648,19.3038333333,19.4933333334,36.1826666667,24.5698333333,26.5855,34.3995,13.2501666666
591.11,22.4973333333,50.2665,40.956,43.2519571759,19.3605,19.5541666666,36.2605,24.6355,26.6505,34.4753333334,13.3865833333
591.44,22.503,50.0673333333,40.841,43.1721099537,19.4628333333,19.4628333333,36.1926666666,24.584,26.6106666667,34.4501666667,13.42
591.78,22.5453333334,50.0710833334,40.711,43.2262997685,19.482,19.5093333333,36.2273333334,24.5795,26.6328333333,34.5131666667,13.4754166666
592.12,22.589,50.0284166667,40.5821666667,43.1973136574,19.5275,19.4881666667,36.2186666666,24.5245,26.6093333333,34.5121666667,13.43225
592.46,22.635,50.1468333334,40.4986666666,43.1717719908,19.5565,19.5278333333,36.2066666666,24.478,26.6603333334,34.5585,13.4484166667
592.79,22.4473333334,49.9769166666,40.2878333334,43.094681713,19.4748333333,19.4148333333,36.068,24.314,26.5215,34.3833333334,13.3965
593.13,22.3855,49.9539166667,40.124,43.0606400463,19.3721666666,19.406,36.0688333333,24.1933333333,26.4096666667,34.3975,13.3729166666
593.47,22.2758333334,49.9276666666,40.0268333333,42.9644479167,19.332,19.2553333333,35.9408333333,24.0918333333,26.293,34.3661666667,13.2781666667
593.80,22.1483333333,49.78175,39.89,42.8293576389,19.2706666667,19.2013333333,35.8598333333,23.9793333333,26.184,34.3653333333,13.2035833334
594.14,22.2008333334,49.832,40.0573333334,42.9945462963,19.364,19.285,35.9093333333,24.0356666667,26.1946666667,34.4576666666,13.26
594.48,22.2033333334,49.7485,40.0273333333,42.9358645833,19.281,19.2886666667,35.9048333333,23.9951666667,26.1246666667,34.4095,13.2510833333
594.81,22.0601666667,49.6628333334,39.9048333333,42.8333090278,19.2473333333,19.2346666666,35.7503333333,23.8585,25.9943333333,34.3175,13.1551666667
595.15,21.9663333334,49.6778333334,39.8716666667,42.8432858796,19.1105,19.2575,35.745,23.7638333334,25.9178333333,34.2871666667,13.0505
595.49,21.8731666667,49.599,39.8173333333,42.7648402778,19.0625,19.1301666667,35.6663333333,23.6536666667,25.783,34.245,12.99325
595.82,21.8316666667,49.6304166666,39.817,42.8000659722,19.065,19.1538333334,35.609,23.7076666667,25.7671666667,34.2978333333,13.03875
596.16,21.7143333333,49.5544166666,39.7648333333,42.7895682871,19.0666666667,19.1316666667,35.5996666666,23.6868333334,25.7016666666,34.317,13.0756666667
596.50,21.7306666667,49.608,39.791,42.7685138889,19.0603333333,19.1535,35.6565,23.6628333334,25.676,34.4026666667,13.0946666666
596.83,21.7493333334,49.6134166666,39.8185,42.8501319444,19.1441666667,19.1178333333,35.6248333333,23.687,25.7295,34.451,13.0869166666
597.17,21.7028333334,49.5934166667,39.6768333334,42.8106712963,19.1638333333,19.0766666667,35.6191666667,23.6898333333,25.6905,34.4106666667,13.0830833334
597.51,21.7375,49.582,39.6411666667,42.8263391204,19.141,19.0443333333,35.6253333333,23.6431666667,25.6966666666,34.4528333334,13.1368333333
597.84,21.6651666667,49.4091666667,39.4038333333,42.6444421297,19.0476666667,19.0205,35.4496666667,23.5578333333,25.5993333333,34.4418333334,13.0579166667
598.18,21.6193333333,49.38,39.2458333334,42.6152013888,19.0278333333,18.9503333333,35.3285,23.4566666667,25.5508333333,34.4006666666,13.0894166666
598.52,21.645,49.3665,39.203,42.6524548611,19.0765,18.9761666667,35.38,23.4816666666,25.5466666667,34.5155,13.11475
598.85,21.5681666667,49.3745,39.1235,42.572494213,19.0815,18.8386666667,35.2525,23.4283333334,25.443,34.5341666666,13.0763333334
599.19,21.5133333333,49.2951666667,38.9736666667,42.4964502315,19.147,18.8851666667,35.1601666666,23.3845,25.3966666666,34.4965,13.066
599.53,21.4125,49.1795833333,38.862,42.4328263889,19.146,18.7193333334,35.1221666667,23.3286666667,25.3051666666,34.4561666667,12.99025
599.86,21.4728333333,49.2459166667,38.8615,42.4843194445,19.1768333334,18.6896666667,35.0776666666,23.2448333334,25.2855,34.541,13.0331666667
600.20,21.4435,49.2035,38.7298333334,42.4712233796,19.1538333334,18.6501666667,34.9798333334,23.1738333333,25.2761666667,34.5855,13.02925
600.53,21.3083333333,48.9843333333,38.5243333333,42.251511574,19.012,18.5671666666,34.8195,23.0088333333,25.1485,34.4646666667,12.9764166666
600.87,21.3401666666,48.9605,38.5371666667,42.2359189815,18.9711666666,18.6753333334,34.7916666667,22.9505,25.1155,34.5893333333,13.0016666666
601.21,21.2846666667,48.9130833334,38.3921666666,42.1765023148,19.0561666667,18.6531666667,34.6175,22.8881666667,25.0231666666,34.5351666666,12.9584166667
601.54,21.3445,48.9528333334,38.4003333333,42.2904652778,19.1966666666,18.6303333333,34.6851666667,22.8816666666,25.0793333334,34.4813333334,13.06825
601.88,21.3853333333,48.9309166666,38.3651666667,42.2673310185,19.276,18.6711666667,34.6608333333,22.9136666667,25.1205,34.4975,13.1431666666
602.21,21.3183333333,48.83375,38.2458333333,42.1776550926,19.2021666667,18.575,34.5785,22.8205,25.0701666666,34.4161666666,13.1284166667
602.55,21.3901666666,48.84725,38.1988333333,42.3263715278,19.2483333333,18.6815,34.6713333333,22.8576666667,25.1565,34.4208333334,13.2635833333
602.88,21.474,48.9965,38.2831666667,42.4589780093,19.3011666666,18.787,34.7528333333,22.8898333333,25.2271666667,34.5445,13.3531666667
603.22,21.5421666667,48.9514166667,38.2498333333,42.4341747686,19.3528333333,18.8311666666,34.6683333333,22.804,25.2238333334,34.5776666667,13.3884166666
603.56,21.5925,48.90725,38.1756666667,42.4579942129,19.4135,18.8915,34.6911666666,22.875,25.2175,34.5515,13.4256666667
603.89,21.6006666666,48.8859166667,38.1511666667,42.5107951389,19.421,18.905,34.6745,22.8783333333,25.1768333333,34.6053333334,13.4505833334
604.23,21.7626666666,49.04975,38.2778333334,42.6481782407,19.6073333333,19.011,34.7783333333,23.0081666666,25.2676666667,34.8051666666,13.5963333333
604.56,21.7413333333,48.9919166666,38.2331666666,42.713662037,19.6396666667,18.9848333334,34.7311666666,22.9895,25.2495,34.7576666666,13.6089166666
604.90,21.7893333334,49.01275,38.2203333333,42.7451701389,19.6466666666,19.0238333333,34.7561666667,23.0131666667,25.2568333334,34.7708333333,13.6701666667
605.23,21.8421666667,49.06875,38.2051666667,42.7324097222,19.6811666667,19.0825,34.7726666667,23.0356666667,25.246,34.8695,13.6825
605.57,21.7928333333,49.1125833334,38.2155,42.7483958334,19.6798333333,19.0281666667,34.745,23.0005,25.1701666666,34.9483333333,13.637
605.90,21.8336666667,49.2085,38.1783333333,42.7803078704,19.6898333333,19.0825,34.6925,23.0075,25.1441666667,34.974,13.6765
606.24,21.7895,49.0908333334,38.085,42.6686006944,19.6681666667,19.061,34.5303333333,22.9866666667,25.0436666666,35.0195,13.589
606.58,21.7758333334,49.0454166666,37.9935,42.6484247685,19.6731666666,19.047,34.421,22.9481666666,25.002,35.0655,13.59625
606.91,21.7155,49.1183333333,37.9553333333,42.6865277778,19.5933333333,19.0648333333,34.4163333333,22.9346666666,24.9568333333,35.1586666666,13.615
607.25,21.5505,48.968,37.7706666667,42.5131655093,19.4528333334,18.8935,34.2036666667,22.743,24.7706666667,35.0778333334,13.4869166666
607.58,21.4926666667,48.9131666666,37.7076666667,42.3962893519,19.4793333333,18.8206666667,34.0781666666,22.7323333333,24.717,35.0283333334,13.5055
607.92,21.4333333333,48.7308333333,37.4966666667,42.2515138888,19.3965,18.696,33.8555,22.5725,24.6195,34.9338333334,13.4583333333
608.25,21.3603333333,48.658,37.423,42.0640115741,19.3765,18.6478333334,33.715,22.5125,24.5516666667,34.906,13.4949166666
608.59,21.1983333333,48.48275,37.2506666667,41.9215023148,19.2918333333,18.5303333334,33.4951666667,22.3666666666,24.4426666667,34.9136666667,13.396
608.92,21.004,48.228,37.0148333333,41.7848726852,19.1921666667,18.4003333333,33.2738333333,22.1695,24.3078333333,34.7696666666,13.3510833334
609.26,20.9133333333,48.027,36.8296666667,41.68646875,19.146,18.3518333333,33.1548333333,22.0291666667,24.1921666667,34.7098333333,13.3124166667
609.59,20.922,47.9293333334,36.7881666666,41.6272974537,19.2258333333,18.3881666667,33.0781666667,21.9946666666,24.1866666667,34.8103333334,13.3820833333
609.93,20.8936666666,47.8436666666,36.5995,41.4873877315,19.1925,18.2813333333,32.9401666667,21.8543333333,24.1706666666,34.7365,13.3911666667
610.26,20.8001666667,47.6230833333,36.4731666667,41.2808564815,19.0926666667,18.0761666667,32.8115,21.677,24.0216666667,34.644,13.3021666666
610.60,20.7683333333,47.3904166666,36.327,41.146912037,19.2106666666,18.0573333333,32.6503333333,21.6255,23.9606666666,34.5691666666,13.3698333333
610.93,20.8583333333,47.3796666666,36.3401666666,41.1794953704,19.3201666666,18.1858333334,32.6578333333,21.666,24.0611666666,34.7108333333,13.5286666667
611.27,20.8633333333,47.3591666666,36.2448333334,41.0910798611,19.3625,18.1558333333,32.6176666666,21.557,24.0476666667,34.7111666667,13.5546666667
611.60,20.676,47.3014166666,36.0996666666,41.010519676,19.2863333334,18.0853333334,32.5018333333,21.3966666666,23.851,34.6423333333,13.4930833334
611.93,20.7265,47.22925,35.9758333333,41.0444837963,19.2985,18.0703333333,32.4633333334,21.282,23.8591666667,34.7288333334,13.5151666666
612.27,20.7686666667,47.2544166667,35.945,41.0153726851,19.3246666666,18.1106666666,32.4416666667,21.2211666667,23.8176666667,34.7365,13.5925
612.60,20.8153333334,47.41475,35.951,41.0328622686,19.391,18.117,32.4245,21.319,23.834,34.834,13.6696666667
612.94,20.7725,47.41125,35.86,40.9804409722,19.3868333334,18.0521666667,32.3516666666,21.2396666667,23.796,34.7615,13.6935
613.27,20.7171666667,47.4489166666,35.8685,40.9684016204,19.3378333333,18.0008333334,32.3411666666,21.1451666667,23.7211666666,34.6643333334,13.6568333334
613.61,20.6983333333,47.58225,35.9801666666,41.135988426,19.3973333334,18.053,32.424,21.1413333333,23.6858333334,34.7316666666,13.6876666666
613.94,20.7251666667,47.66725,35.9285,41.2381736112,19.4801666667,18.1743333333,32.3935,21.2235,23.6646666667,34.9065,13.7970833333
614.28,20.6993333334,47.868,35.9111666667,41.3121377315,19.4331666666,18.154,32.4241666667,21.1671666667,23.5766666667,34.939,13.7173333334
614.61,20.6653333333,47.9805,35.8868333333,41.3657256944,19.4595,18.0125,32.3976666667,21.1113333333,23.5506666666,34.9233333334,13.6809166666
614.94,20.6335,47.9199166666,35.7998333333,41.32615625,19.4238333333,18.0275,32.2703333334,21.1178333333,23.476,34.9455,13.627
615.28,20.8078333333,48.0665,35.819,41.4563518519,19.4281666667,18.14,32.3345,21.3321666667,23.639,35.098,13.7056666666
615.61,20.83,48.193,35.8886666666,41.551974537,19.5083333334,18.2631666667,32.4291666667,21.4075,23.6298333333,35.1493333334,13.7785
615.95,20.8233333333,48.1863333333,35.9086666667,41.6486041667,19.4795,18.258,32.4363333333,21.4325,23.6395,35.2176666667,13.76175
