wavelength,Back_ConSitm,Belly_ConSitm,Breast_ConSitm,Crissum_ConSitm,Crown_ConSitm,DorTail_ConSitm,Rump_ConSitm,Throat_ConSitm,WingTip_ConSitm
649.13,8.09520000001,37.9471333333,37.215,29.8804666667,4.73473333333,8.0124,10.8576,6.82646666667,7.68333333333
649.46,7.97946666667,37.8876666667,37.1476,29.7634,4.5902,7.85373333333,10.7436,6.67246666667,7.53666666667
649.79,7.846,37.771,37.0603333333,29.6398,4.41726666667,7.6952,10.5946666666,6.50113333333,7.37996666667
650.11,7.80693333334,37.9614666666,37.2427333333,29.8198666667,4.34886666667,7.70326666667,10.5498,6.48073333333,7.35203333333
650.44,7.84680000001,37.9282666667,37.2388666667,29.87,4.4354,7.7866,10.6028,6.59866666667,7.46616666667
650.77,7.78193333334,37.8020666667,37.1798666667,29.8179333333,4.37926666667,7.6922,10.4972,6.51633333333,7.3772
651.10,7.81220000001,37.8874666667,37.3489333333,29.9704666667,4.46,7.76373333333,10.5644,6.62333333333,7.50793333333
651.43,7.94473333333,37.9884666667,37.5466666667,30.1202666667,4.59706666667,7.89553333333,10.6813333333,6.75553333333,7.63426666667
651.76,7.99646666667,38.0552666667,37.5973333333,30.1508,4.63413333333,7.94566666667,10.6946666667,6.82066666667,7.6657
652.09,8.1164,38.1240666667,37.6117333333,30.2052666667,4.76653333333,8.08133333333,10.7962666667,6.95306666667,7.74346666667
652.42,8.05700000001,38.1567333333,37.5688666667,30.2037333333,4.72373333333,8.04453333333,10.7776666667,6.94226666667,7.6914
652.75,8.00806666667,38.1087333333,37.6275333333,30.1448666667,4.66073333333,8.00893333333,10.7044,6.86613333333,7.6127
653.08,8.21800000001,38.3615333333,37.9342,30.3836666667,4.84313333333,8.20453333333,10.8976666667,7.11933333333,7.8229
653.41,8.38926666667,38.596,38.1622,30.6595333333,5.03893333333,8.38166666667,11.0677333333,7.3588,8.00243333333
653.74,8.53620000001,38.6664,38.239,30.7366666667,5.1864,8.514,11.1959333333,7.4788,8.15659999999
654.06,8.4552,38.7544,38.3142666667,30.7626,5.143,8.4598,11.172,7.40806666667,8.11240000001
654.39,8.461,38.8786666667,38.4008,30.8552666667,5.15886666667,8.49653333333,11.1953333333,7.46813333333,8.13240000001
654.72,8.66146666666,39.0244666667,38.5472666667,31.0045333333,5.3436,8.62646666667,11.2942666667,7.56613333333,8.24573333333
655.05,8.73173333334,39.0686666666,38.5574666667,31.0403333333,5.417,8.6952,11.3228,7.60966666667,8.32906666667
655.38,8.77859999999,39.2521333333,38.7324,31.1442666667,5.5126,8.7522,11.3924666667,7.71333333333,8.43460000001
655.71,8.70526666666,39.2709333333,38.6937333333,31.1137333333,5.46853333333,8.68666666667,11.3374,7.64573333333,8.42283333333
656.04,8.72573333333,39.2228,38.7457333333,31.1441333333,5.4972,8.6838,11.3491333334,7.65413333334,8.4434
656.37,8.87713333334,39.4972,38.9609333333,31.4160666667,5.64866666667,8.85373333333,11.535,7.82446666667,8.5678
656.69,8.76806666666,39.5571333333,38.9574,31.4252,5.56586666667,8.79393333333,11.4029333333,7.68553333333,8.47076666666
657.02,8.6298,39.5159333333,38.9232,31.2947333333,5.42946666667,8.6448,11.2926,7.49386666667,8.33666666667
657.35,8.44673333334,39.3819333333,38.7470666667,31.1489333333,5.21973333333,8.4608,11.1306666667,7.29253333334,8.16916666667
657.68,8.5502,39.5649333333,38.9249333333,31.2977333333,5.2644,8.55293333333,11.1681333333,7.34893333333,8.21789999999
658.01,8.63606666668,39.5939333334,38.9132666667,31.3199333333,5.347,8.63066666667,11.2221333333,7.4002,8.32606666667
658.34,8.531,39.5694,38.8429333333,31.2802666667,5.23353333333,8.5504,11.1323333333,7.34173333334,8.30066666666
658.66,8.5702,39.7114666666,38.9504666667,31.4094,5.27946666667,8.60466666667,11.1820666667,7.3952,8.36443333334
658.99,8.595,39.7055333333,38.9430666667,31.4666666667,5.30193333333,8.61953333333,11.1985333333,7.38566666667,8.35290000001
659.32,8.65733333333,39.8072666667,39.0300666667,31.5617333333,5.34426666667,8.69106666667,11.2329333333,7.4088,8.37846666667
659.65,8.5892,39.8648666667,39.0447333333,31.5212,5.30746666666,8.66473333333,11.1833333333,7.31613333334,8.30153333333
659.98,8.42693333333,39.8468666667,39.0497333333,31.4214,5.15746666667,8.47206666667,11.016,7.08973333333,8.20593333334
660.31,8.42413333333,39.7590666667,39.0165333333,31.4381333333,5.17973333333,8.45106666667,11.0238666667,7.08266666667,8.19673333333
660.63,8.50206666667,39.7780666667,39.0617333333,31.4998666667,5.28046666667,8.5782,11.0925333333,7.21466666667,8.3102
660.96,8.59680000001,39.8395333333,39.1869333333,31.6212,5.4246,8.68413333333,11.1676,7.31993333333,8.40743333333
661.29,8.55806666667,39.7509333333,39.0937333334,31.6804666667,5.4094,8.64446666667,11.1652666667,7.28573333333,8.38976666667
661.62,8.55846666667,39.8405333333,39.2592,31.7062666667,5.3642,8.59966666667,11.1647333333,7.278,8.38746666666
661.94,8.53419999999,39.8583333333,39.3560666667,31.8092666667,5.37493333333,8.60913333333,11.1776,7.26366666666,8.33576666667
662.27,8.4728,39.9539333333,39.4451333333,31.8458,5.36406666667,8.59966666667,11.1609333333,7.22153333333,8.3072
662.60,8.55953333333,40.207,39.6381333333,31.9862,5.4318,8.65406666667,11.2654666667,7.2874,8.43236666666
662.93,8.53693333333,40.276,39.8002666667,32.0255333333,5.4286,8.60266666667,11.2808666666,7.33833333333,8.48773333333
663.26,8.64853333334,40.4278666667,39.9378666667,32.2348666667,5.51653333333,8.7002,11.3655333333,7.49806666666,8.63019999999
663.58,8.7602,40.4236666667,39.8762,32.3098,5.61446666667,8.85613333333,11.4569333333,7.68840000001,8.73223333334
663.91,8.70119999999,40.5216,39.8786,32.2574666667,5.54506666667,8.81173333333,11.3804666667,7.625,8.695
664.24,8.63606666667,40.5500666667,39.9492666667,32.3533333333,5.4982,8.72886666667,11.2964666667,7.53253333333,8.6474
664.57,8.645,40.7522,40.0146,32.4125333333,5.49346666667,8.72886666667,11.3163333333,7.5856,8.66263333334
664.89,8.66773333334,40.9538666667,40.2137333333,32.4192666667,5.59693333333,8.8356,11.3546666667,7.68366666667,8.68993333333
665.22,8.57626666666,40.8948666667,40.1860666667,32.4524,5.5806,8.8466,11.2890666667,7.64586666667,8.5893
665.55,8.53966666667,40.9137333333,40.2208,32.4152666667,5.53826666667,8.81606666667,11.2378666667,7.54633333333,8.51296666667
665.87,8.48646666667,40.768,40.1166666667,32.3145333333,5.47813333333,8.70433333333,11.1546666667,7.43553333333,8.44226666667
666.20,8.38886666667,40.6007333333,40.0208,32.1430666667,5.41333333333,8.65506666667,11.0381333333,7.37926666667,8.34609999999
666.53,8.26979999999,40.5885333333,40.0392,32.1448,5.31353333333,8.58086666667,10.9044,7.23666666667,8.17916666666
666.86,8.08320000001,40.5295333333,39.9972666667,32.0546666667,5.08506666667,8.40493333333,10.6901333333,6.9824,7.99359999999
667.18,7.96773333333,40.5279333333,40.0302666667,31.9485333333,4.941,8.25606666666,10.5715333333,6.81166666667,7.8229
667.51,7.98,40.5291333334,40.0076,31.9534,4.94373333333,8.243,10.5842,6.80826666667,7.8257
667.84,7.97626666666,40.5356,40.0058666667,31.8830666667,4.95,8.23266666667,10.5632666667,6.8404,7.78953333333
668.16,7.87253333334,40.4836666667,40.0706,31.8582,4.87613333333,8.10606666667,10.4321333333,6.6736,7.70383333334
668.49,7.73193333333,40.4088,39.9915333333,31.7676,4.69806666667,7.88973333333,10.2808,6.4742,7.56406666667
668.82,7.6138,40.4616666667,40.0408,31.8055333333,4.55546666667,7.76266666667,10.2172666667,6.32066666667,7.4832
669.14,7.55186666667,40.5108,39.9992666667,31.7954666667,4.51166666667,7.6812,10.1918,6.3074,7.5217
669.47,7.58780000001,40.6598,40.0864,31.9063333333,4.5886,7.7562,10.2256,6.36586666667,7.56633333333
669.80,7.43900000001,40.6878666667,40.0483333333,31.9411333333,4.45213333333,7.68346666667,10.1019333333,6.2474,7.3999
670.13,7.5526,40.735,40.0378,32.0254666667,4.548,7.77246666667,10.2467333333,6.35106666667,7.55093333333
670.45,7.58973333334,40.8752666667,40.1731333333,32.1068666667,4.666,7.80626666667,10.3198666667,6.43373333333,7.61363333333
670.78,7.67493333334,41.0098666667,40.2636,32.2496666667,4.78046666667,7.93953333334,10.4135333333,6.57913333333,7.77846666666
671.10,7.59686666666,41.0835333333,40.3626666667,32.4137333333,4.738,7.92413333333,10.3813333333,6.5266,7.7654
671.43,7.62626666667,41.2511333333,40.5282,32.5395333333,4.7554,7.9976,10.4820666667,6.55726666667,7.83576666667
671.76,7.69499999999,41.3614,40.5986666667,32.6608,4.8304,8.1104,10.5984,6.67573333333,7.9457
672.08,7.85766666666,41.4920666667,40.7028,32.8640666667,4.94813333333,8.2634,10.7036,6.8848,8.11250000001
672.41,7.951,41.6070666667,40.8409333333,32.9549333333,5.06246666667,8.38326666667,10.7363333333,6.99853333333,8.19093333333
672.74,8.05586666666,41.6667333333,40.9536666667,33.0540666667,5.13586666667,8.5106,10.8250666667,7.08926666667,8.20739999999
673.06,8.16733333333,41.7909333333,41.0682,33.1791333333,5.1972,8.61286666667,10.9454,7.21,8.28163333333
673.39,8.47953333334,41.9107333333,41.1412,33.4534666667,5.51993333333,8.86213333333,11.2560666667,7.513,8.55983333333
673.72,8.56180000001,41.8656,41.2266,33.5518666667,5.62693333333,9.00886666667,11.3447333333,7.63706666667,8.62936666666
674.04,8.71613333333,41.8752,41.327,33.7097333333,5.73006666667,9.19279999999,11.5129333333,7.81186666667,8.78159999999
674.37,8.71186666667,41.9230666667,41.392,33.7443333333,5.71346666667,9.14786666666,11.4530666667,7.78013333333,8.71606666667
674.69,8.65419999999,41.8719333333,41.2879333333,33.6178,5.60353333333,9.07853333333,11.358,7.73913333333,8.66493333333
675.02,8.59053333333,41.8958666667,41.262,33.6479333333,5.5348,8.97253333333,11.2708,7.69453333333,8.58346666666
675.35,8.55733333334,41.8542,41.2344,33.6777333333,5.54446666667,8.95326666667,11.2292666667,7.66073333333,8.56006666668
675.67,8.6416,41.8864,41.2926,33.7834,5.67786666667,9.09733333333,11.4030666667,7.73666666667,8.63986666667
676.00,8.73633333334,41.9620666667,41.2530666667,33.8553333333,5.73806666667,9.15999999999,11.4972666667,7.79926666667,8.69170000001
676.32,8.7612,42.2099333333,41.3283333333,34.0189333333,5.72613333333,9.15086666667,11.493,7.82533333333,8.75146666667
676.65,8.67193333333,42.2042666667,41.3446,34.0674,5.63293333333,9.05600000001,11.4078,7.73893333333,8.66420000001
676.97,8.61913333333,42.2633333333,41.4598,33.9704,5.53226666667,9.0134,11.293,7.65506666667,8.65583333333
677.30,8.62333333334,42.5836,41.6463333333,34.0953333333,5.52993333333,9.07746666667,11.3310666667,7.6734,8.67286666666
677.63,8.64326666667,42.7212666667,41.7103333333,34.1560666667,5.62153333334,9.15666666667,11.3857333333,7.72066666667,8.73216666667
677.95,8.67993333333,42.883,41.8123333333,34.2898666666,5.70253333333,9.25,11.4832,7.78359999999,8.81213333334
678.28,8.87966666666,43.121,42.1380666667,34.5534,5.9092,9.46733333334,11.6855333333,7.96753333333,8.96916666667
678.60,8.90513333333,43.2440666666,42.2440666667,34.6664,5.92906666667,9.51613333333,11.6878666667,7.97733333333,8.96380000001
678.93,8.8654,43.3281333333,42.3175333333,34.6507333333,5.86753333333,9.47893333334,11.6470666667,7.93966666667,8.88736666667
679.25,8.67373333333,43.2530666667,42.2562666667,34.4550666667,5.64506666667,9.28873333333,11.4168666667,7.69540000001,8.71286666666
679.58,8.68173333334,43.3584666666,42.3643333333,34.4674666667,5.65913333333,9.27233333333,11.4465333333,7.69940000001,8.73396666666
679.90,8.5792,43.2235333333,42.3939333333,34.3422,5.60346666667,9.1812,11.3539333333,7.60833333333,8.66060000001
680.23,8.45393333333,43.117,42.3174666667,34.1428666667,5.48926666667,9.10346666667,11.2203333333,7.50886666667,8.57583333334
680.55,8.32246666666,43.0565333333,42.2489333333,34.121,5.39233333333,8.97433333333,11.0675333333,7.39226666667,8.42523333333
680.88,8.19739999999,42.9276,42.1123333333,33.9453333333,5.2908,8.83986666667,10.9056,7.25826666667,8.31583333333
681.20,8.101,42.9142,42.0662666667,33.886,5.14673333334,8.6684,10.7694666667,7.14213333334,8.17443333333
681.53,8.12073333333,42.8548,42.0005333333,33.9107333333,5.12913333333,8.63613333333,10.7576666667,7.15113333333,8.17523333334
681.85,7.9698,42.7637333333,41.8256666666,33.7735333333,5.00113333333,8.46873333333,10.6050666667,7.00966666666,8.06083333333
682.18,8.05806666667,42.7517333334,41.7952,33.7566666667,5.06806666667,8.58093333333,10.6759333333,7.08406666667,8.17789999999
682.50,8.14993333334,42.8152,41.8046,33.8331333333,5.09793333333,8.69586666667,10.7449333333,7.20493333333,8.30526666667
682.83,8.30606666667,43.0194666667,42.0069333333,34.0840666667,5.20686666667,8.81386666667,10.8979333333,7.402,8.4591
683.15,8.22906666667,42.9594666667,41.9054666667,34.0836666667,5.14873333333,8.7714,10.8048,7.37433333333,8.43383333333
683.48,8.30006666667,43.1451333333,41.9732,34.272,5.16106666667,8.8218,10.8668666667,7.41446666666,8.47526666667
683.80,8.27506666666,43.1898666667,41.976,34.3213333333,5.12686666667,8.7682,10.8236,7.39906666667,8.47050000001
684.13,8.25933333333,43.2976,42.1033333333,34.4062,5.07306666667,8.738,10.8706666667,7.36573333333,8.48829999999
684.45,8.3734,43.4722,42.3262,34.6437333333,5.139,8.76793333333,10.9466666667,7.50326666667,8.61886666667
684.78,8.57080000001,43.5282666666,42.4160666667,34.8174666667,5.3168,9.0508,11.0995333333,7.7536,8.83759999999
685.10,8.58613333334,43.5716666667,42.5191333333,34.8322,5.3716,9.10986666667,11.1241333333,7.76753333333,8.86120000001
685.43,8.76266666667,43.7396,42.7234,34.9653333333,5.5326,9.29393333333,11.307,7.97993333334,9.03879999999
685.75,8.83179999999,43.7608,42.8679333333,35.0341333333,5.59893333333,9.36906666666,11.3813333333,8.04319999999,9.12866666667
686.08,8.85373333332,43.7969333333,42.8796666667,35.1582,5.67933333333,9.42700000001,11.3950666667,8.02766666667,9.10333333333
686.40,8.78080000001,43.8653333333,42.8792,35.0722,5.66493333333,9.36586666667,11.3279333333,7.95033333334,9.01086666667
686.72,8.64900000001,43.7438,42.836,35.0166666667,5.5304,9.24893333333,11.1773333333,7.80293333333,8.89406666667
687.05,8.69566666667,43.6965333333,42.8900666667,34.9765333333,5.64546666667,9.33786666665,11.204,7.89139999999,8.96766666665
687.37,8.80220000001,43.7525333333,42.9122,35.0842666667,5.77333333333,9.49306666667,11.2604,7.96773333333,9.03536666667
687.70,8.97166666666,43.8612666667,42.9990666667,35.2398,5.9958,9.70506666667,11.4595333334,8.18246666667,9.24993333335
688.02,8.73533333333,43.7494,42.9386666667,35.0604666667,5.7688,9.53186666667,11.254,7.94580000001,8.99093333332
688.34,8.60673333334,43.7516,42.9014,35.0465333333,5.66746666667,9.40153333333,11.1692,7.81100000001,8.84676666666
688.67,8.48846666666,43.6226,42.892,34.9111333333,5.513,9.26786666668,11.0590666667,7.69006666667,8.7018
688.99,8.38053333333,43.5977333333,42.8361333333,34.9259333333,5.37986666666,9.14446666667,10.9176666667,7.5854,8.61853333333
689.32,8.29760000001,43.5251333334,42.6862666667,34.833,5.24253333333,9.01213333333,10.7991333333,7.48246666667,8.49443333334
689.64,8.18633333333,43.4118,42.7176666667,34.6446666667,5.11486666667,8.8694,10.7218,7.386,8.42679999999
689.96,8.19253333333,43.3829333333,42.6583333334,34.6732666667,5.1194,8.87273333333,10.6921333333,7.4216,8.46533333334
690.29,8.27253333333,43.4324666667,42.7196666667,34.7057333333,5.156,8.93426666667,10.7621333333,7.47366666667,8.48986666666
690.61,8.17606666667,43.4565333333,42.6349333333,34.6421333333,5.0508,8.84953333333,10.7168666667,7.41266666667,8.36429999999
690.94,8.29253333333,43.6722,42.8754666667,34.8412,5.17886666667,8.88333333333,10.92,7.57933333334,8.52366666667
691.26,8.14840000001,43.539,42.7600666667,34.7387333333,4.98253333333,8.78433333333,10.726,7.42766666667,8.34143333334
691.58,8.35239999999,43.6770666666,42.7926666667,34.9056,5.19913333334,8.97593333333,10.963,7.59400000001,8.54256666666
691.91,8.42720000001,43.6570666667,42.9002,34.8947333334,5.21226666667,8.99593333333,11.0288666667,7.60646666667,8.56983333333
692.23,8.42806666667,43.7371333333,42.8691333333,34.9382,5.2336,9.0388,11.0618,7.57513333333,8.63319999999
692.55,8.39886666667,43.5595333333,42.6889333333,34.8295333333,5.21573333333,9.05993333333,11.0283333333,7.55273333334,8.55886666667
692.88,8.45640000001,43.7828,42.9218,35.0158,5.4128,9.20006666667,11.1606666667,7.71953333333,8.76283333333
693.20,8.50226666666,43.8212666667,42.9954666667,35.1204,5.45833333333,9.20853333333,11.1942,7.75313333333,8.84426666665
693.52,8.38793333333,43.7854666667,42.9743333334,35.1033333333,5.3658,9.21153333333,11.1394666667,7.65053333332,8.73433333333
693.85,8.44453333333,44.0225333333,43.164,35.2209333333,5.4728,9.38993333333,11.2100666667,7.79193333334,8.8315
694.17,8.72706666667,44.3114,43.4981333333,35.6301333333,5.7328,9.6576,11.4426,8.03653333333,9.11149999999
694.49,8.74886666667,44.4414,43.5035333333,35.7061333333,5.70786666667,9.76880000001,11.3984666667,7.97573333333,9.07476666665
694.82,8.73093333334,44.4186,43.5770666667,35.6647333333,5.7078,9.65073333335,11.3480666667,7.9432,9.10660000001
695.14,8.62293333333,44.3513333333,43.5423333333,35.6692666667,5.51693333333,9.55359999999,11.1939333333,7.83246666667,9.01883333333
695.46,8.39293333333,44.3874,43.4774,35.5353333333,5.35353333333,9.4048,10.9636666667,7.67386666667,8.91726666667
695.79,8.38373333333,44.4972666667,43.6613333333,35.6906666667,5.2868,9.4438,10.9357333333,7.72786666667,8.92686666666
696.11,8.40066666667,44.7024666667,43.8705333333,35.7740666667,5.244,9.39020000001,10.8518666667,7.69093333333,8.91689999999
696.43,8.361,44.7281333333,43.8184,35.7545333333,5.1098,9.28360000001,10.6980666667,7.56420000001,8.80713333335
696.75,8.52526666666,44.9013333333,43.9637333333,35.8909333333,5.31533333333,9.50233333334,10.8844666667,7.77066666667,8.95276666665
697.08,8.63273333333,44.8928,44.0249333333,35.9925333333,5.39733333333,9.52439999999,10.9370666667,7.8736,9.05416666667
697.40,8.67619999999,45.0018666667,44.0975333333,36.0902,5.47053333333,9.55493333333,11.0408666667,7.9394,9.11243333334
697.72,8.43086666666,44.9075333333,43.9816,35.9193333333,5.25066666667,9.37566666666,10.7804,7.7172,8.92036666665
698.05,8.38099999999,44.7084666667,43.9232,35.8281333333,5.25593333333,9.29093333333,10.7364666667,7.64286666667,8.88400000001
698.37,8.39393333333,44.8342666667,43.9477333333,35.8820666667,5.29453333333,9.327,10.7666666667,7.66146666666,8.88086666667
698.69,8.43753333333,44.7929333333,43.9346666667,35.8184,5.36786666667,9.35466666667,10.7918666667,7.70226666667,8.90849999999
699.01,8.47793333333,44.7836666667,43.956,35.9204,5.39973333333,9.35320000001,10.8220666667,7.70913333333,8.89623333333
699.34,8.62846666667,44.9648666667,44.0862666667,36.1091333333,5.60733333333,9.45540000001,10.9756666666,7.85219999999,9.02656666668
699.66,8.75386666667,45.1336666667,44.3188666667,36.3538,5.71746666667,9.56606666667,11.1184,7.93759999999,9.16580000001
699.98,8.70793333334,45.0810666667,44.314,36.2762,5.68353333333,9.55139999999,11.136,7.94153333333,9.13570000001
700.30,8.65480000001,45.1874666667,44.2692666667,36.362,5.56693333333,9.4532,11.0502,7.85986666667,9.0577
700.63,8.62373333333,45.2475333333,44.3263333333,36.3672,5.54233333333,9.44866666667,11.0177333333,7.8636,9.06393333335
700.95,8.57033333333,45.1045333333,44.2489333333,36.3182,5.48286666667,9.34640000001,10.9559333333,7.77813333334,9.06473333333
701.27,8.6434,44.9917333333,44.1675333333,36.3834,5.53633333333,9.38413333334,11.0844,7.83806666667,9.12770000001
701.59,8.58533333334,45.2169333333,44.3872666667,36.5102666667,5.43973333333,9.407,11.1140666667,7.89153333333,9.11006666666
