wavelength,Back_TanCyvm,Belly_TanCyvm,Breast_TanCyvm,Crissum_TanCyvm,Crown_TanCyvm,DorTail_TanCyvm,Patch10_TanCyvm,Patch11_TanCyvm,Rump_TanCyvm,Throat_TanCyvm,WingTip_TanCyvm
761.32,21.3216666667,17.7892222222,14.3546666667,26.5762222222,34.9523333333,11.4146666667,9.12333333333,12.7446666667,30.6732222222,10.2293333333,16.0206666667
761.63,21.5032222222,17.6185555556,14.5391111111,26.7535555556,35.097,11.4457777778,9.26611111111,12.8748888889,30.8188888889,10.5731111111,16.2484444444
761.94,21.5581111111,17.4894444444,14.2894444444,26.7857777778,34.9788888889,11.4238888889,9.37866666668,12.8481111111,30.7194444444,10.538,16.1477777778
762.26,21.8153333333,17.7088888889,14.7524444444,26.9972222222,35.1893333333,12.0287777778,9.84055555557,13.5068888889,30.8627777778,10.9866666666,16.5502222222
762.57,21.5673333333,17.4804444445,14.4304444444,27.0001111111,34.9848888889,11.742,9.58800000001,13.0078888889,30.5042222222,10.7655555555,16.4677777778
762.88,21.998,17.6432222222,14.8663333333,27.4124444444,35.2205555555,12.1784444444,9.93544444446,13.331,30.4946666667,11.1033333333,16.9393333333
763.20,21.5384444444,17.1332222222,14.6247777778,27.2694444444,34.8218888889,11.7496666667,9.39622222222,12.8832222222,30.0993333333,10.5296666667,16.5854444445
763.51,21.4632222222,17.1054444445,14.5471111111,27.3168888889,34.5922222222,11.7368888889,9.297,12.7662222222,29.9901111111,10.5261111111,16.4538888889
763.82,21.2744444444,16.6906666667,14.2456666667,27.1968888889,34.5392222222,11.6052222222,9.02,12.3465555555,29.8593333333,10.3328888889,16.4953333333
764.14,20.5703333333,15.8517777778,13.5296666667,26.7322222222,33.8357777778,10.9771111111,8.29044444445,11.7325555555,29.3034444444,9.55566666667,15.9075555556
764.45,20.1305555555,15.7511111111,13.5124444444,26.564,33.4164444444,10.9641111111,8.14744444445,11.7531111111,29.2332222222,9.40455555556,15.7472222222
764.76,20.0411111111,15.7683333333,13.2844444445,26.5688888889,33.1856666667,11.0102222222,8.07233333333,11.6661111111,28.9983333333,9.18233333333,15.4423333333
765.07,20.0032222222,15.8286666667,13.1145555556,26.4646666667,32.8783333333,11.0034444444,7.96611111111,11.666,28.8593333333,8.90811111111,15.2057777778
765.39,19.7068888889,15.8761111111,13.0451111111,26.4102222222,32.8684444444,11.0653333333,7.77411111111,11.655,28.9128888889,8.88633333333,15.2451111111
765.70,19.1678888889,15.3502222222,12.2784444444,25.939,31.9993333333,10.1675555556,6.86755555556,10.9576666667,28.4052222222,8.22366666667,14.5338888889
766.01,19.1832222222,15.2726666667,12.1423333333,25.4938888889,31.3437777778,10.1163333333,6.79422222222,10.924,27.9945555556,8.10422222222,14.2322222222
766.32,18.5621111111,14.8245555556,11.4168888889,24.9213333333,30.6102222222,9.80044444444,6.20855555555,10.247,27.489,7.32988888889,13.4703333333
766.64,18.1798888889,14.6967777778,10.9777777778,24.6434444444,30.2808888889,9.63888888891,5.91477777778,10.0391111111,27.3827777778,7.22788888889,13.0553333333
766.95,17.8874444445,14.4077777778,10.5517777778,24.1367777778,29.6815555556,9.50844444444,5.63622222222,9.96011111111,27.0033333333,6.59888888889,12.59
767.26,17.9526666666,14.7627777778,10.5267777778,23.7141111111,29.3808888889,9.6861111111,5.67811111111,10.46,27.1042222222,6.669,12.2077777778
767.57,18.4801111111,15.251,11.1456666667,24.1133333333,29.7582222222,10.2232222222,6.18677777778,10.8515555556,27.3943333333,7.10377777778,12.5466666667
767.88,18.4105555555,14.6872222222,10.8464444444,23.834,29.2511111111,9.8641111111,6.15855555555,10.8052222222,26.7101111111,6.923,12.058
768.20,17.8103333333,13.9778888889,9.99444444446,23.1034444445,28.6074444444,8.9928888889,5.55866666667,10.1754444445,26.1271111111,6.28866666667,11.4973333333
768.51,17.6758888889,13.6947777778,9.61422222223,23.0357777778,28.3895555556,8.73233333334,5.47788888889,9.89377777779,25.7932222222,6.16733333333,11.434
768.82,16.9867777778,12.4935555555,8.58288888889,21.7806666666,26.9841111111,7.8341111111,4.62111111111,9.24211111111,24.5582222222,5.29333333334,10.4455555555
769.13,17.3763333333,13.2473333333,8.94900000001,22.4761111111,27.8687777778,8.96833333332,5.64022222222,9.7498888889,25.049,6.12888888889,11.3522222222
769.44,16.4263333333,12.12,8.28766666667,22.2087777778,27.761,7.99644444446,4.79377777778,8.72077777779,24.2671111111,5.51833333333,10.2984444444
769.76,15.605,11.2143333333,7.44855555556,21.5555555555,26.9497777778,7.16688888889,4.09533333333,8.177,23.7957777778,5.18788888889,9.72977777776
770.07,16.1647777778,11.1802222222,7.36577777778,21.6267777778,27.0681111111,7.56666666667,4.22288888889,8.40433333333,23.5723333333,5.48977777778,9.89266666668
770.38,15.8184444444,10.607,6.58144444444,21.6044444444,26.8795555555,7.27733333333,3.82677777778,7.88777777778,23.3653333333,5.34622222222,9.66266666668
770.69,15.5322222222,9.92933333332,6.26688888889,21.6094444445,26.7673333333,6.566,3.51644444444,7.09855555556,22.7547777778,4.64011111111,9.31644444444
771.00,15.3885555555,9.48566666666,5.68844444444,21.2986666667,26.2558888889,6.56033333333,3.14722222222,7.01822222222,22.3921111111,4.72811111111,9.17555555554
771.32,15.0803333333,9.03622222222,5.42777777778,20.7638888889,25.6576666666,6.14177777778,2.89433333333,6.42,22.0866666667,4.36766666667,9.10399999999
771.63,14.9793333333,8.73022222221,5.10855555555,20.6734444444,25.1812222222,6.28755555556,2.39633333334,5.987,22.0681111111,4.33044444444,8.83033333334
771.94,15.3585555556,8.98744444444,5.42477777778,20.66,24.9768888889,6.77122222222,2.96233333333,6.25577777778,22.5224444444,5.04,9.31055555555
772.25,16.0638888889,9.83577777778,5.89377777778,21.4757777778,25.7521111111,7.58088888889,3.60777777778,6.69466666667,23.4895555556,5.60622222222,10.0693333333
772.56,15.1452222222,8.2818888889,4.71544444444,20.3202222222,24.4255555555,5.94388888889,2.45688888889,5.67433333333,22.4203333333,4.35888888889,8.74144444444
772.87,14.8227777778,8.43711111111,4.10277777778,20.1627777778,23.8667777778,6.17011111111,2.666,5.71511111111,22.3577777778,4.12677777778,9.15555555556
773.18,15.1646666667,8.64822222221,3.94055555555,20.0176666667,24.1118888889,6.08855555556,2.45477777778,5.50711111111,21.98,4.34433333334,9.00355555554
773.50,14.8938888889,9.02777777778,4.36277777778,20.4003333333,24.3057777778,6.44611111111,2.85144444444,5.93955555555,22.2142222222,4.75488888889,9.50155555557
773.81,15.8695555556,9.9478888889,5.44177777778,21.2542222222,25.2398888889,7.10933333333,3.83122222222,6.69422222222,22.8974444444,6.27944444444,10.2083333333
774.12,15.7334444444,9.96988888888,5.11944444444,21.1381111111,25.0592222222,7.37744444444,3.88044444444,7.29611111111,22.9804444445,6.59477777778,10.0757777778
774.43,15.3663333333,9.49700000001,4.81777777778,20.7304444444,24.358,6.66811111111,3.35055555556,6.815,22.5157777778,5.76344444444,9.42377777778
774.74,16.1987777778,10.4463333334,5.06311111111,21.976,25.1845555556,7.68088888889,3.81588888889,7.59055555555,23.3792222222,6.69611111111,9.87199999999
775.05,16.9235555556,11.3233333333,5.95966666667,22.8263333333,26.0102222222,8.20466666668,4.60444444444,8.31077777778,23.7486666667,7.29055555556,10.5805555556
775.36,16.8724444445,11.5137777778,6.131,23.4385555556,26.4298888889,8.65377777779,4.69277777778,8.6618888889,23.94,7.41277777778,10.5028888889
775.67,16.7482222222,11.4945555556,6.30622222222,23.7723333333,26.2114444444,8.90855555556,4.84588888889,8.80233333333,23.5518888889,7.57866666667,10.7684444445
775.98,17.0554444445,12.0827777778,7.11044444445,24.2628888889,26.5628888889,9.702,5.329,9.31322222223,23.7366666667,8.42233333333,10.9332222222
776.30,17.7584444444,12.5424444444,7.98966666667,24.5107777778,26.8478888889,10.262,5.71733333333,9.78488888887,24.6804444445,9.21077777778,11.2081111111
776.61,17.8313333333,12.8156666667,8.23788888889,24.6002222222,26.7267777778,10.827,6.20088888889,9.81233333333,25.1114444444,9.12255555556,11.5412222222
776.92,18.3304444444,12.8526666667,8.49466666667,24.7241111111,26.727,10.4161111111,6.07466666667,9.79466666666,25.0346666667,9.13266666667,11.0048888889
777.23,17.0832222222,11.9272222222,7.746,24.188,25.8952222222,9.4868888889,5.15588888889,9.22877777777,24.4794444445,8.02111111111,10.4696666667
777.54,16.6168888889,12.0082222222,7.889,23.9662222222,25.8014444444,9.143,4.74988888889,8.48700000001,23.9162222222,7.87244444444,10.1894444444
777.85,16.9993333333,12.3171111111,8.3,24.1434444445,26.3307777778,9.539,5.356,8.899,24.4677777778,8.608,10.6702222222
778.16,17.0854444445,12.2282222222,8.35233333333,24.304,26.8341111111,9.50333333332,4.91655555556,8.80088888889,24.5407777778,8.49622222221,10.5017777778
778.47,16.4963333333,11.545,7.742,23.5577777778,26.5951111111,8.83966666666,4.11788888889,8.47377777779,24.0175555555,8.46522222223,10.0987777778
778.78,16.8491111111,11.3023333333,7.85077777778,23.5524444444,26.9692222222,8.94622222222,3.89488888889,8.25944444442,23.9437777778,8.66799999999,9.82433333334
779.09,16.6756666666,10.677,7.56688888889,23.0727777778,26.7234444445,8.21366666667,3.02144444445,7.60233333332,23.8258888889,8.06300000001,8.967
779.40,16.8171111111,10.9287777778,7.31011111111,23.4801111111,27.4634444444,8.13066666664,2.77088888889,7.12788888889,23.9083333333,7.78411111111,9.361
779.71,17.9557777778,12.0378888889,8.41355555555,24.5894444445,28.8283333333,8.99166666667,3.90855555555,8.40444444442,24.7912222222,9.03755555557,10.5514444444
780.02,18.7307777778,12.5797777778,9.59644444445,25.8058888889,30.0267777778,9.42077777777,5.01522222222,9.43944444447,25.5934444444,10.1691111111,11.1847777778
780.33,18.5307777778,12.2092222222,9.13622222222,25.5445555556,29.8173333334,10.0312222222,5.02966666667,8.97933333336,25.8027777778,10.1697777778,11.6647777778
780.64,20.2605555556,13.8246666667,10.9093333333,26.4391111111,31.3165555556,11.2943333333,6.60977777778,10.2492222222,27.1268888889,11.6246666667,12.9996666667
780.95,21.4146666667,14.1466666667,11.6865555556,27.3462222222,32.0708888889,12.2714444444,7.28677777778,10.8977777778,28.7013333333,12.7077777778,14.063
781.26,21.0386666667,14.1073333333,11.3833333333,27.5663333333,32.6382222222,12.2382222222,6.922,10.4442222222,28.4304444445,12.5294444444,13.863
781.57,22.0807777778,14.9277777778,12.4775555556,27.9898888889,33.5311111111,13.3068888889,7.86911111112,11.4691111111,29.5731111111,13.4483333333,15.3332222222
781.88,23.6921111111,16.4853333333,14.0512222222,29.7346666667,34.851,14.3567777778,9.75555555556,12.6098888889,31.0518888889,14.5953333333,16.7048888889
782.19,23.6653333333,16.6233333333,14.276,29.8991111111,35.0265555555,14.1798888889,9.7257777778,12.9677777778,31.5632222222,14.2762222222,17.0466666667
782.50,24.7656666667,18.0723333334,15.4713333333,30.7324444445,36.1923333334,15.022,11.2544444445,14.1326666667,32.6928888889,15.8442222222,18.5314444445
782.81,24.7242222222,17.8986666667,15.5784444444,30.7641111111,35.9792222222,15.1855555556,11.2741111111,14.5624444444,33.0168888889,15.847,18.7423333333
783.12,24.5407777778,17.1628888889,15.3256666667,30.8085555556,35.8975555556,14.756,10.6787777778,14.4217777778,32.9601111111,14.9624444444,17.988
783.43,24.5968888889,17.3542222222,15.6822222222,30.4144444445,35.8465555556,14.7817777778,10.4086666667,14.2575555556,32.9574444444,14.7025555556,17.7697777778
783.74,24.8134444444,18.3202222222,15.5777777778,30.732,36.6808888889,14.5393333333,10.627,14.8316666667,32.9803333333,14.6501111111,17.6244444444
784.05,24.8643333333,17.8802222222,15.3201111111,30.8244444444,36.2416666667,14.4188888889,10.2816666667,14.5416666667,32.6984444444,14.2548888889,17.5115555556
784.36,25.4232222222,19.1032222222,16.1997777778,31.3327777778,36.7702222222,14.507,11.2651111111,15.2252222222,32.4715555556,14.7428888889,17.831
784.67,26.7484444444,20.6421111111,18.0021111111,32.5077777778,37.5943333334,16.0345555555,13.2721111111,16.687,34.1385555556,16.1366666667,19.1845555555
784.98,27.1685555556,21.5257777778,18.9453333333,33.1081111111,37.7676666667,16.2826666667,14.3778888889,17.3476666667,34.726,16.4464444445,19.4675555555
785.29,26.7684444445,20.9276666667,18.583,31.9674444445,37.1865555555,16.1774444445,13.7106666667,16.9723333333,34.3527777778,15.8307777778,18.9195555556
785.60,27.173,21.5411111111,18.6235555556,31.7575555556,37.6232222222,16.448,14.3744444444,17.2511111111,34.4617777778,16.1432222222,18.959
785.91,26.1823333333,20.242,17.6976666667,31.1068888889,36.6984444444,15.5945555556,13.0398888889,16.2203333333,33.1998888889,14.7223333333,17.3901111111
786.22,26.9456666667,20.8768888889,18.7843333333,31.5097777778,37.6283333333,16.6516666667,14.2003333333,17.3293333333,33.7917777778,15.7651111111,18.7044444444
786.53,26.645,21.1385555555,18.4496666667,31.3043333334,37.3523333333,16.5188888889,13.7408888889,17.1002222222,33.619,15.5435555556,18.9223333333
786.84,26.7866666667,21.5452222222,18.2283333333,31.699,37.3367777778,16.3038888889,13.8285555555,17.5707777778,34.0296666667,15.9171111111,19.6016666667
787.14,26.5667777778,20.9312222222,18.7731111111,31.3163333333,36.5375555556,16.3133333333,13.7594444444,17.3216666667,34.144,15.8704444444,19.8566666667
787.45,25.6746666667,20.3051111111,18.0068888889,30.4485555556,35.9388888889,15.6711111111,13.1396666667,16.6295555555,33.8636666667,15.187,19.0861111111
787.76,25.7207777778,19.9085555556,18.1265555556,30.8423333333,36.2998888889,15.9343333333,12.8836666667,16.6901111111,34.8164444444,15.104,19.1714444445
788.07,25.0161111111,19.1393333333,17.6958888889,30.0736666667,35.9691111111,15.6841111111,11.7352222222,16.2428888889,34.0411111111,14.5291111111,18.7761111111
788.38,24.2407777778,18.4304444444,16.8081111111,29.334,35.5876666667,14.6858888889,10.8376666667,14.9972222222,33.4653333333,13.7615555555,18.2323333333
788.69,25.2457777778,19.2933333333,17.4602222222,30.3193333333,36.5078888889,15.5516666667,11.5741111111,15.8163333334,34.382,14.4746666667,19.2744444445
789.00,25.2525555556,19.7437777778,18.4063333333,31.0981111111,36.9154444444,15.8904444444,12.2052222222,16.4795555556,34.5492222222,15.3478888889,20.1177777778
789.31,26.1072222222,20.6566666667,19.0148888889,31.4813333333,38.068,16.8002222222,12.5525555555,17.3825555556,35.7865555556,16.2561111111,21.1435555556
789.62,25.9817777778,20.4657777778,18.8868888889,31.3006666667,37.7146666666,16.2127777778,12.2953333333,16.5778888889,35.8002222222,15.7094444445,20.2682222222
789.92,26.8474444444,21.0656666667,20.0301111111,32.0763333333,38.6123333333,17.1845555555,13.2731111111,17.0838888889,36.6413333333,16.3398888889,20.905
790.23,27.5613333333,21.3567777778,20.4388888889,33.1433333334,39.3583333333,18.2021111111,13.2953333333,17.7166666667,37.4907777778,16.1864444444,21.6418888889
790.54,29.4078888889,22.8652222222,21.7342222222,35.2296666667,41.3507777778,19.5608888889,14.3491111111,18.7845555556,39.5652222222,17.3208888889,22.8875555555
790.85,29.4844444444,23.2188888889,22.3711111111,35.9908888889,42.0847777778,20.0228888889,14.5591111111,19.4385555555,40.3665555555,17.6062222222,23.4591111111
791.16,30.9644444444,25.1058888889,23.9386666667,36.9035555555,43.1971111111,21.8103333334,16.4894444444,21.284,41.1946666667,19.27,25.6894444444
791.47,32.9981111111,27.9393333333,25.7218888889,38.2883333333,44.7101111111,22.9615555555,18.7574444444,23.4927777778,42.9428888889,21.0094444444,27.2463333333
791.78,32.7975555556,28.1388888889,25.4948888889,38.4346666667,44.293,22.9793333333,18.0993333334,23.6665555556,42.849,20.9411111111,26.683
792.08,32.4321111111,28.3647777778,25.4831111111,38.5153333333,44.3615555556,23.5741111111,17.8227777778,24.1075555556,42.7604444444,20.7518888889,26.7637777778
792.39,33.8636666667,29.3565555555,26.3074444445,39.3227777778,45.5287777778,24.6203333334,18.5105555555,24.8855555556,44.3841111111,21.3546666667,28.3563333333
792.70,33.7795555556,29.4728888889,26.6376666666,39.6308888889,45.3733333333,24.3093333334,19.2545555556,24.9004444444,43.7084444444,20.7625555556,28.5437777778
793.01,33.5125555556,29.3426666667,26.1291111111,38.6141111111,44.5042222222,23.9544444444,18.3154444444,24.9463333333,43.1541111111,20.6211111111,27.933
793.32,33.1787777778,29.2217777778,25.1335555556,37.9443333333,43.5648888889,23.5412222222,17.9798888889,24.8604444444,42.543,20.6655555555,27.8668888889
793.62,32.9817777778,29.1958888889,25.0234444445,37.3184444444,43.577,23.2888888889,17.9443333333,24.3435555556,41.8894444445,20.4756666667,27.438
793.93,31.2212222222,27.8122222222,24.1621111111,35.6175555555,42.0341111111,21.8321111111,17.08,23.9212222222,40.2892222222,19.6741111111,26.4576666667
794.24,31.2201111111,28.1867777778,24.8011111111,35.083,42.1268888889,22.3584444445,17.3824444445,24.2103333333,39.8091111111,19.4953333333,26.8688888889
794.55,29.8984444444,27.1643333333,23.4138888889,34.3498888889,41.138,20.7501111111,15.8665555556,22.7714444444,38.8131111111,17.7824444445,24.8862222222
794.86,29.1991111111,26.709,23.8314444444,34.9661111111,40.8504444445,20.9065555555,15.6917777778,22.7506666667,38.8301111111,17.6415555556,24.8298888889
795.16,29.5172222222,26.2595555556,23.979,34.718,40.989,20.9306666667,15.9742222222,23.3507777778,38.2897777778,17.1727777778,25.1075555556
795.47,29.0348888889,26.0802222222,23.5315555556,34.272,40.5166666667,20.0786666667,16.0121111111,22.7088888889,37.6202222222,16.4871111111,24.4931111111
795.78,28.545,25.245,22.9491111111,32.9871111111,39.5638888889,19.0262222222,15.138,21.7605555555,36.5408888889,15.4611111111,22.9837777778
796.09,27.6294444445,24.9827777778,22.8496666667,32.4435555556,39.4821111111,18.7201111111,14.7845555556,21.5948888889,36.8127777778,15.4687777778,22.8038888889
796.40,28.4062222222,26.0942222222,24.1863333333,33.4566666667,40.4601111111,20.0335555556,16.6555555556,22.7834444444,37.8227777778,16.5993333333,24.0402222222
796.70,28.8553333333,26.9792222222,24.612,34.0481111111,41.2395555555,20.2455555556,17.0965555556,23.1937777778,38.3137777778,16.9515555555,24.7014444444
797.01,28.0487777778,25.779,24.4015555556,33.0623333334,40.8425555556,19.7267777778,16.5424444444,22.7303333333,37.8613333333,16.7005555556,24.1756666667
