wavelength,Back_LoxNocf,Belly_LoxNocf,Breast_LoxNocf,Crissum_LoxNocf,Crown_LoxNocf,DorTail_LoxNocf,Rump_LoxNocf,Throat_LoxNocf,WingTip_LoxNocf
843.77,18.8360666667,37.3393333333,32.7437333333,45.2456666667,17.3847333333,25.3818,23.3257333333,22.9781333333,27.8912
844.07,18.5534,35.809,31.3048666667,42.8188666667,16.7635333333,25.3540666667,22.5354666667,22.1776,26.428
844.37,18.8085333333,35.6561333333,31.0106666666,42.5188,16.9230666667,25.3392,22.0062666667,22.3830666667,26.4855333333
844.67,16.9622666667,34.5322666667,29.7841333333,42.3342666667,15.3477333333,23.7731333333,19.9999333333,20.8952666667,25.8992
844.97,15.9798666667,35.0083333333,29.7319333333,42.0938666667,14.2043333333,24.1876666667,18.7939333333,20.5528,25.7956666667
845.27,18.0049333333,36.3590666667,31.3716666667,43.7406666667,16.0598,26.9658,20.7149333333,23.1422,27.5811333333
845.57,17.3507333333,36.4154666667,31.4978,43.7229333333,15.6018,27.9481333333,20.2598,23.0128666667,27.9827333333
845.87,15.0604666667,34.6804666667,29.24,40.7771333333,14.7495333333,25.5957333333,16.7704,20.6044,26.1141333334
846.17,15.9086666667,36.5844666667,30.9040666667,42.8493333333,16.3653333333,26.977,17.242,21.3517333333,27.0686
846.47,13.2952,34.1143333334,28.3047333333,41.3333333333,14.8190666667,25.6762666667,14.5144,18.7428666667,25.6762666667
846.77,14.5302666667,35.1382666667,28.7293333334,42.0073333333,16.7404,26.6666,15.2853333334,20.9762,27.3111333334
847.07,11.256,32.9176,25.3447333333,40.3588666667,14.1642666667,24.4003333333,11.7847333333,18.5457333333,25.4201333333
847.37,11.7068,36.0241333333,27.2289333333,43.8754,15.9035333333,25.7228666667,13.1325333333,20.2008,27.2489333333
847.67,11.0464666666,37.0874666667,28.7594,46.7313333333,17.109,26.1488,13.808,21.1434,28.5866666667
847.97,11.2922,37.9587333333,28.9250666667,46.6014666667,18.3278,25.5592,14.2888666667,20.6298,27.9912666667
848.26,11.3024666666,36.3576666667,28.0794,46.9095333333,18.1015333333,24.0396,14.2604666667,20.3091333333,28.0354
848.56,11.7492,36.3696666666,27.3927333333,46.7106666667,18.3498,22.5962666667,14.5214,20.044,28.0748666667
848.86,14.2038666667,37.4946666667,28.896,48.3015333333,20.5733333333,23.3332,16.2422,21.0191333333,28.9808666667
849.16,17.4918,41.1439333333,32.5413333333,51.6393333333,23.3882666667,27.1728666667,20.3518666667,24.3564666667,32.1231333333
849.46,16.6775333333,40.2157333333,31.1111333333,50.6148666667,22.6319333333,26.6883333333,20.561,24.5090666667,32.6644
849.76,19.5062,42.0166,33.7036666667,51.3375333333,24.6707333333,28.4979333333,23.2922,26.9546666667,34.3004
850.06,21.0029333333,41.6912666667,33.8445333333,49.5182,24.7394666666,28.5743333333,23.0481333333,26.7650666667,33.9428666667
850.36,23.7288666667,43.1073333333,35.8191333333,49.0018666667,27.1374666667,30.4331333333,25.5179333333,28.4558,35.5366666667
850.65,24.2623333333,42.5136,35.8835333333,47.632,26.6849333333,29.9636,25.0273333333,28.8159333333,34.8816
850.95,24.297,42.5288666667,35.1371333333,45.429,26.6312,30.2918,24.4385333333,28.3465333333,34.3766
851.25,22.3913333333,40.7428,33.5869333333,43.4782,23.8224666667,29.4746,22.6087333333,27.5000666666,33.297
851.55,20.9337333333,40.7097333333,32.4930666667,42.8197333333,22.2408666667,28.7768,21.1392,26.293,31.8954
851.85,18.6970666667,39.3389333333,30.9726666667,40.7364666667,20.2454666667,27.2898,19.1124,24.5704,29.8016666667
852.15,19.2385333333,39.35,31.6434666666,40.8728666667,20.3900666667,28.3193333333,20.4085333333,25.831,29.9722
852.45,16.0267333333,36.1796,29.2263333333,38.5098666667,16.7717333333,26.5138,17.1538,23.4956666666,27.1823333333
852.74,14.8366666667,35.2917333333,28.4075333333,37.9822,14.9950666667,25.4598,15.5686,21.6024,26.0336666667
853.04,13.7538666667,34.7949333333,27.4874,37.5776,13.5135333333,24.5845333333,15.2152,19.4995333333,25.2252666667
853.34,14.1041333333,36.2292,28.6456666667,39.229,14.7708,25.3332666667,16.8123333333,19.1042,26.1249333334
853.64,14.0788,36.1448666667,28.8818,39.8509333333,15.0372,25.6017333333,16.5709333333,19.0629333333,25.9212666667
853.94,12.5414,35.1155333333,26.3586666667,40.0439333333,14.1254666667,24.8405333334,16.1496,17.6236666667,25.5005333333
854.23,9.14666666666,31.6041333333,22.5482666667,38.5892666667,10.9442666667,21.4105333333,13.1514,14.2662666667,22.2070666667
854.53,12.0172,31.7152666667,25.0486,40.4531333333,13.6785333333,23.4088666667,15.7712,16.0948666667,23.3226666667
854.83,12.1152666667,30.406,25.1495333333,39.8076666667,13.8463333333,22.9914,15.8973333333,16.6880666667,23.8248666667
855.13,9.90866666667,28.5158666667,24.4062666667,39.1780666667,12.5342666667,22.146,13.6302,15.0456666667,22.5113333333
855.43,10.0688666667,28.3218,24.4826666667,38.6898,12.8966,22.2528,13.1496,14.7816,22.5056666667
855.72,13.9844,30.3254,27.6094666667,41.5711333334,16.8798,23.8832666667,15.8248666667,16.8575333333,26.0382
856.02,16.0771333333,31.1896666667,28.9818,41.9935333333,18.8852,25.2304666667,16.8702666667,18.2208666667,27.4814666667
856.32,18.2654666667,33.1453333333,32.0584666667,44.2424,21.5047333333,26.9174,18.3072666667,21.9017333334,30.1567333333
856.62,19.5314,35.1439333333,34.2278,45.8572,23.2376,28.8604666667,20.0638666667,24.3450666667,32.3534666667
856.91,23.131,39.3822666667,37.7422666667,49.606,26.7945333333,32.7580666667,24.6645333333,28.3494,36.4217333333
857.21,25.7435333333,42.7692666667,41.2306,50.8102,28.9230666667,35.5897333333,27.5692,30.6871333333,38.0308
857.51,28.1727333333,44.2972666667,43.3734666667,52.0482666667,30.3816,38.0521333333,30.1205333333,33.6747333333,38.9356
857.81,31.4884666667,48.8679333333,46.2474,56.1843333333,33.3962666667,41.1112,32.3272,37.1487333333,42.8721333334
858.10,35.5994666667,54.5214666667,50.913,60.418,37.9977333333,45.8526,35.0275333333,41.1221333333,46.3806
858.40,37.1860666667,56.1903333333,51.6450666666,61.7101333333,38.5282,46.4285333333,36.0606,42.3160666667,47.4891333333
858.70,38.5210666667,58.2707333333,52.7644,64.6874,39.9544666667,46.7577333333,37.2696666667,44.3230666667,49.1694666667
858.99,38.3389333333,59.5677333333,52.9237333333,64.9148,41.1832,46.3936666667,37.7928666667,45.3925333333,47.9408
859.29,40.5994,63.2375333333,56.8106,67.4340666667,43.9088,48.7049333333,41.5826666667,49.9281333333,50.7913333333
859.59,39.7558666667,62.2709333333,53.9682,65.4211333333,42.4419333333,47.8389333333,40.0244,48.5715333333,48.547
