wavelength,Back_WetStem,Belly_WetStem,Breast_WetStem,Crissum_WetStem,Crown_WetStem,DorTail_WetStem,Patch10_WetStem,Rump_WetStem,Throat_WetStem,WingTip_WetStem
405.03,3.54333333334,11.0013333334,2.73333333334,9.61233333334,2.8805,4.15616666667,68.8611666667,3.2005,3.34433333334,4.6575
405.39,3.4965,11.0683333334,2.71316666667,9.72166666668,2.81966666666,4.12166666666,68.8726666667,3.123,3.32566666666,4.637
405.75,3.56466666666,11.226,2.764,9.8775,2.876,4.18466666667,68.7696666667,3.1825,3.41816666666,4.66966666666
406.11,3.52683333333,11.2816666667,2.7465,9.97933333335,2.828,4.16583333333,68.6633333334,3.14933333333,3.38633333334,4.63566666667
406.47,3.50116666667,11.3481666667,2.72166666667,10.0908333333,2.78833333333,4.14033333334,68.5691666667,3.12216666666,3.35566666666,4.6215
406.83,3.55383333333,11.5301666667,2.74233333333,10.271,2.85166666667,4.19983333333,68.6783333333,3.14833333334,3.4115,4.67916666667
407.19,3.44133333333,11.5475,2.66783333333,10.3213333333,2.76616666666,4.10716666666,68.5298333333,3.03966666667,3.318,4.617
407.55,3.4275,11.5865,2.606,10.4026666667,2.717,4.0075,68.3906666667,2.99116666666,3.31383333333,4.57083333333
407.90,3.3605,11.6595,2.509,10.4646666667,2.63716666667,3.88916666666,68.4453333333,2.93666666667,3.251,4.49233333333
408.26,3.37483333334,11.8011666666,2.522,10.5565,2.6645,3.88016666667,68.205,2.91083333333,3.25433333334,4.48233333334
408.62,3.3875,11.9293333333,2.54216666667,10.6513333333,2.68733333334,3.866,67.9628333334,2.95016666666,3.223,4.50833333333
408.98,3.3455,12.0418333334,2.5405,10.7586666667,2.674,3.82483333333,67.9621666667,2.939,3.15616666667,4.5155
409.34,3.36216666667,12.188,2.56,10.8946666667,2.72816666667,3.84933333333,67.96,2.94783333333,3.15316666667,4.561
409.70,3.3385,12.307,2.5445,10.9696666666,2.704,3.78533333334,67.8311666667,2.94483333333,3.12033333334,4.52
410.06,3.31383333333,12.373,2.5335,11.068,2.6575,3.75116666667,67.7266666667,2.92683333333,3.0345,4.48333333333
410.42,3.273,12.5368333333,2.516,11.1813333333,2.6375,3.71666666667,67.6393333333,2.9135,2.99883333333,4.4475
410.77,3.24183333333,12.6631666666,2.51933333334,11.3136666667,2.62266666667,3.70216666667,67.6765,2.903,2.9745,4.43583333333
411.13,3.29233333333,12.801,2.56066666666,11.412,2.66566666667,3.77183333333,67.4426666666,2.929,2.99733333333,4.47566666667
411.49,3.2475,12.8465,2.5,11.4848333333,2.62066666667,3.72566666667,67.4696666666,2.89833333333,2.94583333333,4.39933333333
411.85,3.278,12.9695,2.49216666666,11.5896666667,2.61783333334,3.8225,67.4816666667,2.90283333333,2.97566666667,4.38366666667
412.21,3.2825,13.1066666667,2.45116666667,11.6826666667,2.60516666667,3.823,67.2658333334,2.88716666667,3.0195,4.35833333334
412.57,3.26583333333,13.2296666667,2.42683333333,11.7656666666,2.56966666667,3.755,67.0836666667,2.89133333333,2.9925,4.31483333333
412.92,3.304,13.3948333333,2.4595,11.954,2.62916666667,3.812,67.0216666666,2.90533333334,3.02616666667,4.35783333333
413.28,3.28433333333,13.5198333334,2.449,12.072,2.60333333333,3.80333333333,66.9033333334,2.87616666667,3.04983333334,4.35333333333
413.64,3.378,13.6986666666,2.477,12.2716666667,2.687,3.861,66.731,2.94466666667,3.12983333334,4.399
414.00,3.39233333333,13.871,2.49,12.4256666666,2.70183333333,3.87416666667,66.6401666667,2.98183333333,3.10933333333,4.39316666667
414.36,3.3945,14.0015,2.49216666667,12.5915,2.68383333333,3.846,66.603,2.97266666666,3.0935,4.37816666666
414.72,3.46433333333,14.2061666667,2.5465,12.7878333333,2.68833333333,3.86716666667,66.4973333333,3.004,3.14233333333,4.46333333333
415.07,3.42283333333,14.377,2.54033333333,12.974,2.693,3.786,66.3801666667,2.958,3.1075,4.47916666666
415.43,3.447,14.4996666667,2.55383333334,13.1415,2.68683333334,3.813,66.351,2.94516666667,3.10766666667,4.50416666667
415.79,3.46483333333,14.696,2.5795,13.299,2.711,3.89816666667,66.2945,2.93766666667,3.15033333333,4.547
416.15,3.4785,14.815,2.60166666667,13.4293333333,2.70583333333,3.91316666667,66.1231666666,2.93083333333,3.14616666667,4.561
416.51,3.52316666667,14.9938333334,2.63916666666,13.6265,2.75566666667,3.97566666667,65.9733333333,2.99033333333,3.18833333334,4.60033333333
416.86,3.52433333333,15.1425,2.659,13.7791666666,2.76433333334,4.0375,65.932,2.975,3.1905,4.6635
417.22,3.542,15.2958333334,2.679,13.9198333333,2.79416666667,4.08533333333,65.6756666667,2.98633333333,3.24683333334,4.70383333333
417.58,3.5745,15.4821666666,2.7195,14.092,2.83816666667,4.10133333333,65.5368333333,3.01266666666,3.28266666666,4.7375
417.94,3.5875,15.6511666667,2.7545,14.2391666667,2.87166666666,4.09666666667,65.4365,3.0555,3.30883333333,4.74866666667
418.29,3.57766666666,15.7646666666,2.74033333334,14.3358333333,2.853,4.07516666666,65.2273333334,3.0385,3.31116666667,4.7185
418.65,3.5885,15.9415,2.76366666667,14.4588333334,2.86816666667,4.1105,65.0206666667,3.08083333333,3.31233333333,4.72733333334
419.01,3.57433333333,16.0303333333,2.75616666667,14.5698333334,2.846,4.09283333334,64.84,3.0635,3.287,4.68483333333
419.37,3.58783333333,16.16,2.774,14.69,2.85466666667,4.08916666667,64.6388333333,3.08633333334,3.30183333333,4.694
419.73,3.58983333334,16.2745,2.78333333334,14.7655,2.85083333334,4.07666666667,64.4048333333,3.0825,3.30166666666,4.695
420.08,3.58466666667,16.378,2.7815,14.8546666667,2.8245,4.03933333333,64.244,3.09316666667,3.29633333334,4.65816666667
420.44,3.55166666667,16.4545,2.72533333334,14.9341666667,2.7845,3.99416666667,64.0921666667,3.06266666666,3.23333333334,4.60933333333
420.80,3.49566666667,16.5146666667,2.66583333333,14.9818333334,2.7145,3.95033333333,63.8656666667,3.01283333334,3.19233333334,4.5415
421.16,3.4585,16.5878333333,2.62366666666,15.065,2.6765,3.9575,63.6573333333,2.97766666666,3.15533333334,4.50266666667
421.51,3.43716666667,16.67,2.583,15.1383333334,2.646,3.934,63.4883333333,2.97183333333,3.1155,4.47733333334
421.87,3.40766666666,16.742,2.547,15.2335,2.62,3.87883333333,63.294,2.94233333333,3.08216666667,4.44516666667
422.23,3.40316666667,16.8541666666,2.532,15.3476666666,2.61266666667,3.87366666667,63.0765,2.9575,3.08633333333,4.4665
422.58,3.395,16.9855,2.49733333333,15.471,2.59166666667,3.881,62.9638333334,2.95083333333,3.07616666666,4.45366666666
422.94,3.39266666666,17.1478333334,2.4935,15.644,2.585,3.872,62.8843333333,2.97133333334,3.087,4.45883333333
423.30,3.39433333334,17.3243333333,2.49483333333,15.7813333334,2.5925,3.894,62.7401666667,2.96583333333,3.09166666666,4.46666666666
423.66,3.43,17.5106666666,2.55166666667,15.9648333333,2.633,3.9515,62.6513333333,3.00766666667,3.16416666667,4.5095
424.01,3.4665,17.6568333334,2.593,16.1191666667,2.678,3.978,62.5023333333,3.0495,3.20216666666,4.5635
424.37,3.47966666667,17.786,2.62266666667,16.2645,2.705,3.97166666667,62.3625,3.06516666667,3.23016666667,4.5935
424.73,3.52533333333,17.9548333333,2.67483333333,16.437,2.76066666667,4.03483333334,62.2081666667,3.10883333334,3.29033333333,4.651
425.08,3.537,18.1113333333,2.70433333333,16.5786666667,2.78633333333,4.071,62.0405,3.13083333334,3.33716666667,4.68733333334
425.44,3.53633333333,18.2531666667,2.71683333333,16.6993333333,2.81333333333,4.07783333333,61.8583333333,3.13033333333,3.35933333333,4.68416666667
425.80,3.52966666667,18.3985,2.73116666667,16.8486666667,2.83016666666,4.0785,61.7203333333,3.14716666667,3.37733333333,4.68966666667
426.16,3.49383333334,18.4866666666,2.70033333334,16.9226666667,2.83433333334,4.0685,61.4108333333,3.11966666667,3.33983333334,4.65833333333
426.51,3.49816666667,18.5728333333,2.70766666667,17.041,2.84866666667,4.05666666667,61.0911666667,3.153,3.34583333333,4.66016666666
426.87,3.46783333334,18.6665,2.66816666666,17.1073333333,2.81416666666,4.00316666667,60.7508333334,3.12283333333,3.29333333334,4.64283333334
427.23,3.48016666667,18.8655,2.6855,17.2991666667,2.845,4.02983333334,60.5523333333,3.137,3.284,4.64266666666
427.58,3.51666666667,19.0648333334,2.69633333333,17.4493333333,2.86866666667,4.07316666667,60.2158333333,3.15783333333,3.29366666667,4.64216666667
427.94,3.52033333333,19.2541666667,2.732,17.6286666667,2.86483333334,4.0725,59.945,3.15583333333,3.29866666666,4.63366666667
428.30,3.5145,19.4193333334,2.729,17.7611666666,2.84516666667,4.05283333334,59.7541666667,3.1285,3.25216666666,4.62283333334
428.65,3.55383333333,19.6141666667,2.74566666667,17.9426666667,2.82416666667,4.0545,59.55,3.14533333333,3.24933333333,4.63616666666
429.01,3.58666666666,19.7865,2.7665,18.0595,2.8275,4.0405,59.2385,3.15016666667,3.2535,4.67783333333
429.37,3.6295,19.951,2.78783333333,18.2005,2.82833333334,4.04733333333,59.0313333333,3.14933333333,3.26733333333,4.7295
429.72,3.58733333333,20.0753333333,2.7855,18.3198333334,2.79066666666,4.03766666667,58.8446666666,3.09116666666,3.23216666666,4.715
430.08,3.61766666666,20.2621666667,2.84333333333,18.4913333333,2.84116666667,4.08816666666,58.5526666666,3.1285,3.27083333334,4.7575
430.44,3.607,20.414,2.83833333333,18.6226666667,2.828,4.0845,58.3408333333,3.10983333334,3.281,4.771
430.79,3.54883333333,20.5238333333,2.783,18.7245,2.7595,4.04416666667,58.1093333333,3.0705,3.22366666667,4.74183333334
431.15,3.53216666667,20.6528333334,2.74,18.8116666666,2.74166666667,4.032,57.9791666667,3.05983333333,3.20016666666,4.74533333334
431.50,3.56766666667,20.7976666666,2.753,18.9851666667,2.76816666666,4.05616666667,57.7508333333,3.09766666666,3.2465,4.792
431.86,3.55416666667,20.9076666667,2.73633333333,19.0466666667,2.76733333334,4.042,57.5118333333,3.082,3.23383333334,4.80483333333
432.22,3.522,21.0151666666,2.7145,19.1456666667,2.743,4.06116666666,57.293,3.05416666667,3.2055,4.75133333333
432.57,3.523,21.1846666667,2.73233333334,19.2808333333,2.7475,4.0745,57.1556666666,3.0775,3.22616666667,4.73133333333
432.93,3.58933333333,21.3973333333,2.77066666667,19.4398333334,2.793,4.097,57.0508333333,3.13,3.27433333333,4.772
433.29,3.59133333333,21.4865,2.74766666667,19.5045,2.77333333333,4.063,56.8773333333,3.1215,3.2585,4.753
433.64,3.59133333333,21.5515,2.733,19.5631666666,2.75733333333,4.043,56.6183333333,3.12116666667,3.25183333334,4.733
434.00,3.66233333333,21.6878333333,2.76983333333,19.6988333333,2.811,4.08316666667,56.4805,3.15566666666,3.30116666666,4.78316666667
434.35,3.67216666666,21.7791666667,2.77716666667,19.8053333333,2.832,4.068,56.1948333334,3.15766666666,3.30166666667,4.78083333333
434.71,3.66633333333,21.8491666666,2.75933333334,19.8568333334,2.83133333333,4.08116666667,55.8825,3.141,3.28816666667,4.74333333334
435.07,3.6775,21.9761666667,2.7745,20.0076666666,2.86233333334,4.10516666667,55.728,3.15516666667,3.29466666666,4.72283333333
435.42,3.68183333333,22.1035,2.78233333333,20.145,2.87716666666,4.08383333333,55.496,3.16833333333,3.29516666667,4.71733333334
435.78,3.66833333334,22.1913333333,2.75816666666,20.2416666667,2.867,4.0735,55.1905,3.13516666667,3.27,4.69933333333
436.13,3.6285,22.258,2.72166666667,20.3225,2.83983333334,4.04916666667,54.8673333334,3.10166666666,3.24433333333,4.6715
436.49,3.66033333333,22.4635,2.7705,20.5291666666,2.895,4.10016666667,54.7403333333,3.12966666666,3.2835,4.71333333333
436.84,3.674,22.6198333334,2.79883333333,20.7016666666,2.9285,4.1235,54.5001666667,3.1555,3.31616666666,4.75133333333
437.20,3.6275,22.7425,2.78666666667,20.8436666667,2.91533333333,4.10016666667,54.2686666667,3.15,3.31516666667,4.74033333334
437.56,3.6275,22.8841666667,2.77566666666,20.9871666667,2.92883333333,4.1085,54.134,3.159,3.31883333334,4.7455
437.91,3.613,23.035,2.76166666667,21.1216666667,2.924,4.091,53.9878333333,3.14433333334,3.30216666667,4.73516666667
438.27,3.5965,23.1533333333,2.75216666667,21.1933333333,2.89316666666,4.076,53.7526666667,3.13133333334,3.28083333333,4.73466666666
438.62,3.6005,23.2648333334,2.75316666667,21.3093333333,2.89483333333,4.09183333333,53.521,3.13883333334,3.28916666667,4.76266666667
438.98,3.608,23.3771666666,2.74516666666,21.3975,2.87533333333,4.07983333333,53.346,3.12816666666,3.29316666666,4.76583333333
439.33,3.613,23.5113333333,2.74416666666,21.5073333333,2.886,4.09916666667,53.1866666666,3.137,3.299,4.78133333334
439.69,3.57616666667,23.5666666667,2.7005,21.543,2.83733333333,4.07683333333,52.9115,3.0935,3.24983333334,4.74016666666
440.04,3.53016666667,23.6248333333,2.65383333334,21.5411666666,2.78616666667,4.01433333334,52.7045,3.03333333333,3.17516666667,4.68833333333
440.40,3.53616666667,23.705,2.66433333334,21.5863333333,2.78683333334,4.015,52.4693333333,3.01966666666,3.16566666667,4.67766666667
440.75,3.55416666667,23.8221666667,2.69,21.6285,2.78733333333,4.032,52.1988333333,3.02533333333,3.17,4.697
441.11,3.54316666666,23.927,2.683,21.7183333333,2.76583333334,4.01333333333,52.0071666667,3.019,3.17266666667,4.699
441.47,3.53533333334,24.0205,2.6845,21.8038333333,2.7595,4.01283333333,51.7286666666,3.01016666666,3.1815,4.701
441.82,3.54066666666,24.1255,2.68566666666,21.8471666667,2.74633333333,3.99233333333,51.4541666667,3.00033333333,3.17416666667,4.713
442.18,3.56766666667,24.2786666667,2.721,21.9611666667,2.7725,4.03516666666,51.2338333333,3.04233333333,3.2025,4.75633333333
442.53,3.58516666666,24.3906666666,2.75733333334,22.0278333333,2.787,4.052,50.8978333334,3.056,3.2105,4.75766666667
442.89,3.589,24.5121666666,2.7675,22.126,2.7905,4.029,50.6515,3.072,3.233,4.77383333334
443.24,3.62583333333,24.6565,2.79066666666,22.2856666667,2.8165,4.07916666667,50.4326666667,3.11533333334,3.27783333333,4.8015
443.60,3.65116666667,24.8411666667,2.79633333333,22.44,2.83083333334,4.09233333333,50.2441666667,3.12716666666,3.28333333333,4.8405
443.95,3.63033333333,24.9721666667,2.79116666667,22.5801666667,2.81116666666,4.09716666667,50.042,3.12916666667,3.2995,4.84016666667
444.31,3.67016666667,25.0958333334,2.82916666666,22.667,2.84616666667,4.12566666667,49.745,3.15633333333,3.30733333333,4.85833333334
444.66,3.6855,25.2258333333,2.85,22.792,2.86866666667,4.14533333333,49.5656666667,3.18316666667,3.32033333334,4.88516666667
445.02,3.6795,25.3453333333,2.845,22.9253333334,2.87866666667,4.15916666666,49.4061666666,3.187,3.3185,4.85466666667
445.37,3.645,25.4341666667,2.8135,22.9906666667,2.86066666666,4.12166666666,49.1965,3.15266666667,3.27766666666,4.829
445.72,3.61716666666,25.4926666667,2.764,23.0583333333,2.83416666667,4.08566666667,49.0243333333,3.12466666667,3.25133333333,4.80233333333
446.08,3.58633333333,25.5833333333,2.73783333333,23.15,2.81566666667,4.086,48.851,3.09083333333,3.22933333333,4.76333333333
446.43,3.60016666667,25.71,2.751,23.2718333333,2.81583333334,4.0815,48.7361666667,3.09516666666,3.22566666667,4.7935
446.79,3.57983333334,25.8156666666,2.746,23.3543333333,2.80433333334,4.06416666667,48.5761666666,3.098,3.22266666666,4.76916666666
447.14,3.60983333333,25.911,2.75,23.4496666667,2.83,4.07133333333,48.4158333333,3.11066666666,3.22316666667,4.77533333334
447.50,3.6,26.0186666666,2.74416666667,23.5478333333,2.8305,4.06233333334,48.244,3.09883333333,3.22083333334,4.77433333333
447.85,3.60733333334,26.1348333334,2.7335,23.6441666667,2.834,4.03633333333,48.0566666667,3.08216666667,3.224,4.76233333334
448.21,3.58583333333,26.2045,2.71333333334,23.6958333334,2.817,4.01533333334,47.8175,3.06116666666,3.20783333333,4.76333333333
448.56,3.61683333333,26.3488333334,2.75133333334,23.851,2.8395,4.04633333333,47.6378333333,3.09666666667,3.24183333333,4.7935
448.92,3.65666666667,26.511,2.8055,24.0096666666,2.87916666667,4.07366666666,47.4273333333,3.13983333333,3.2815,4.85316666667
449.27,3.69916666667,26.6515,2.83283333333,24.1371666667,2.90433333333,4.10183333333,47.2105,3.16783333333,3.312,4.91483333334
449.62,3.696,26.7681666667,2.8425,24.2203333333,2.90683333334,4.10583333334,46.9296666667,3.17016666667,3.31516666667,4.8985
449.98,3.68383333333,26.856,2.84183333333,24.2976666667,2.87883333333,4.10033333333,46.611,3.14983333333,3.30466666667,4.88666666666
450.33,3.64316666666,26.9668333333,2.822,24.3835,2.83966666666,4.0775,46.332,3.116,3.26266666667,4.87616666667
450.69,3.63416666667,27.1113333333,2.79316666666,24.5011666667,2.8135,4.07366666666,46.1531666667,3.10566666666,3.24366666666,4.88183333334
451.04,3.614,27.2275,2.78166666667,24.6075,2.796,4.08966666666,45.8483333333,3.097,3.23133333333,4.88666666667
451.40,3.66016666667,27.4363333333,2.8045,24.7648333333,2.8145,4.09966666666,45.6885,3.1055,3.266,4.9215
451.75,3.63033333333,27.4883333333,2.76633333333,24.8143333333,2.80616666667,4.07016666667,45.4398333333,3.0765,3.24166666667,4.89966666667
452.10,3.62666666667,27.619,2.73933333333,24.9126666667,2.77783333333,4.0645,45.2655,3.05683333333,3.23566666666,4.889
452.46,3.62333333334,27.7098333333,2.74816666666,25.0073333334,2.7765,4.0435,45.0593333333,3.06466666666,3.22766666666,4.87283333334
452.81,3.62416666667,27.8545,2.7585,25.1305,2.82033333334,4.0725,44.903,3.08183333334,3.26316666667,4.9075
453.17,3.6565,28.002,2.77516666667,25.262,2.86116666667,4.13716666667,44.7725,3.11383333334,3.28316666667,4.94966666666
453.52,3.6535,28.1148333333,2.76916666667,25.3685,2.86166666667,4.13466666667,44.5718333333,3.10966666666,3.30333333333,4.95133333334
453.87,3.658,28.2256666666,2.79,25.4555,2.86116666666,4.1235,44.3758333334,3.118,3.31833333334,4.9545
454.23,3.694,28.3923333333,2.815,25.623,2.90466666666,4.139,44.2966666667,3.17416666667,3.32716666667,4.97816666667
454.58,3.6675,28.4508333334,2.81566666667,25.7045,2.90016666667,4.143,44.064,3.16983333334,3.30916666667,4.96966666666
454.93,3.6735,28.5795,2.81483333333,25.8208333334,2.88233333333,4.15766666667,43.8828333333,3.15733333333,3.30666666667,4.96666666667
455.29,3.66,28.7005,2.81633333333,25.9136666667,2.89516666667,4.16733333333,43.6343333333,3.15616666667,3.273,4.94783333333
455.64,3.66216666667,28.8395,2.81066666667,25.987,2.90533333334,4.1835,43.4561666667,3.154,3.28116666666,4.9575
456.00,3.66466666667,28.897,2.78766666667,26.0163333334,2.87583333333,4.16983333334,43.1568333334,3.13516666666,3.24266666667,4.92516666667
456.35,3.665,28.9888333333,2.77516666667,26.0923333333,2.877,4.11083333334,42.9263333334,3.119,3.234,4.91683333334
456.70,3.693,29.0566666667,2.79466666666,26.1496666666,2.89016666667,4.10883333333,42.7125,3.13766666666,3.23883333334,4.926
457.06,3.6965,29.1125,2.778,26.2316666667,2.90233333334,4.12133333334,42.471,3.14716666667,3.2335,4.9115
457.41,3.68,29.1881666666,2.76233333333,26.2478333334,2.86866666666,4.12566666666,42.2093333333,3.12416666667,3.2325,4.89433333333
457.76,3.68683333333,29.3073333334,2.74816666666,26.3296666666,2.85233333334,4.13783333334,42.0298333333,3.12166666666,3.231,4.88616666666
458.12,3.697,29.3988333334,2.7595,26.3976666667,2.86633333334,4.1285,41.8058333333,3.14616666667,3.246,4.88816666667
458.47,3.67433333333,29.4468333333,2.74633333333,26.4676666666,2.84283333333,4.1125,41.6021666667,3.1475,3.25983333334,4.87666666667
458.82,3.67166666667,29.5166666667,2.7455,26.5618333333,2.82933333333,4.11333333334,41.4246666666,3.14366666667,3.26166666667,4.89233333334
459.18,3.667,29.6358333333,2.75216666666,26.6611666666,2.83266666667,4.116,41.371,3.15133333333,3.26716666667,4.897
459.53,3.6585,29.6856666667,2.751,26.6981666666,2.82333333333,4.12716666666,41.202,3.14833333334,3.26866666667,4.89033333334
459.88,3.64533333333,29.8055,2.758,26.7821666667,2.8235,4.15983333334,41.1,3.14583333333,3.26683333333,4.8825
460.24,3.64833333334,29.8965,2.77366666667,26.8625,2.83116666667,4.15683333333,41.0026666667,3.15316666667,3.277,4.88383333333
460.59,3.6455,29.9805,2.76966666667,26.9225,2.8315,4.12966666666,40.8703333333,3.14383333334,3.278,4.88183333333
460.94,3.6305,30.0655,2.76783333334,26.9865,2.8285,4.11566666666,40.7036666667,3.12216666667,3.26016666667,4.8725
