wavelength,Back_NeoFasf,Belly_NeoFasf,Breast_NeoFasf,Crissum_NeoFasf,Crown_NeoFasf,DorTail_NeoFasf,Patch10_NeoFasf,Rump_NeoFasf,Throat_NeoFasf,WingTip_NeoFasf
445.37,11.3716666667,51.0681111111,30.5186666666,50.1127777778,11.937,5.85622222222,4.57044444444,12.2005555556,51.8772222222,8.79822222222
445.72,11.3876666667,51.1333333333,30.5294444444,50.1847777778,11.9506666667,5.87466666667,4.57388888889,12.2082222222,51.9345555556,8.80955555556
446.08,11.4036666667,51.1377777778,30.5588888889,50.1977777778,11.9734444444,5.88266666667,4.58833333333,12.2176666667,51.9345555556,8.82766666666
446.43,11.4067777778,51.1754444445,30.5696666667,50.2211111111,11.9847777778,5.88377777778,4.58811111111,12.2317777778,51.9746666667,8.83344444444
446.79,11.4005555556,51.2078888889,30.5806666667,50.2272222222,11.9733333333,5.88711111111,4.58155555556,12.2381111111,51.9962222222,8.82933333334
447.14,11.3865555556,51.221,30.5611111111,50.219,11.9687777778,5.89255555556,4.596,12.2568888889,52.0077777778,8.83344444444
447.50,11.3771111111,51.2224444444,30.5814444444,50.2224444445,11.9598888889,5.89244444445,4.59155555556,12.2535555555,52.0141111111,8.831
447.85,11.3827777778,51.2478888889,30.5992222222,50.2381111111,11.9577777778,5.88844444444,4.58277777778,12.2622222222,52.0457777778,8.82433333333
448.21,11.4007777778,51.2856666667,30.6516666667,50.27,11.984,5.89355555555,4.59255555556,12.2853333333,52.0736666667,8.83122222222
448.56,11.4227777778,51.2651111111,30.6687777778,50.2752222222,11.9934444444,5.90377777778,4.61133333333,12.2938888889,52.059,8.84388888889
448.92,11.4321111111,51.2634444444,30.6901111111,50.2797777778,12.0043333333,5.90577777778,4.62822222222,12.3153333333,52.0783333333,8.863
449.27,11.4284444444,51.2394444444,30.6821111111,50.2735555555,12.011,5.90833333333,4.61922222222,12.3143333333,52.0557777778,8.87633333333
449.62,11.439,51.2876666667,30.7205555556,50.3064444444,12.0264444444,5.921,4.63255555556,12.338,52.0951111111,8.88033333333
449.98,11.443,51.3265555555,30.7312222222,50.3185555555,12.0202222222,5.92022222222,4.61755555555,12.3426666667,52.1047777778,8.884
450.33,11.4642222222,51.3701111111,30.7653333333,50.3663333333,12.0473333333,5.94355555555,4.63866666667,12.3541111111,52.139,8.90155555554
450.69,11.4643333333,51.4266666666,30.788,50.423,12.0652222222,5.92988888889,4.615,12.3391111111,52.2036666666,8.8968888889
451.04,11.5044444444,51.4854444444,30.8391111111,50.4842222222,12.0977777778,5.95333333333,4.62577777778,12.3638888889,52.2705555556,8.91944444445
451.40,11.5271111111,51.5298888889,30.873,50.528,12.1368888889,5.97133333333,4.634,12.3986666667,52.3101111111,8.94511111112
451.75,11.5193333333,51.6127777778,30.8994444445,50.5948888889,12.1334444444,5.96877777778,4.62144444444,12.4016666667,52.3438888889,8.95077777778
452.10,11.5075555555,51.6263333333,30.8902222222,50.6,12.1287777778,5.973,4.61455555555,12.3961111111,52.3738888889,8.95188888888
452.46,11.5071111111,51.7138888889,30.9222222222,50.6542222222,12.1295555556,5.96388888889,4.59866666667,12.4164444444,52.4375555556,8.95766666666
452.81,11.5132222222,51.7967777778,30.947,50.7016666667,12.1422222222,5.967,4.59355555555,12.4195555556,52.4588888889,8.96544444443
453.17,11.561,51.9127777778,31.0151111111,50.7934444445,12.1942222222,5.99011111111,4.623,12.4523333333,52.5387777778,8.98955555557
453.52,11.552,51.9064444445,31.0255555555,50.7726666667,12.1841111111,5.97088888889,4.61388888889,12.427,52.5347777778,8.98333333335
453.87,11.5438888889,51.952,31.0282222222,50.8433333333,12.1806666667,5.97955555555,4.59855555556,12.4272222222,52.603,8.98988888889
454.23,11.5337777778,51.9794444444,31.047,50.855,12.1782222222,5.97266666666,4.60044444444,12.4363333333,52.6306666667,8.99955555554
454.58,11.5356666667,52.0285555556,31.0725555556,50.8898888889,12.1774444444,5.96744444444,4.61766666667,12.4485555556,52.6723333333,9.00977777778
454.93,11.5226666667,52.045,31.0651111111,50.9098888889,12.1636666667,5.94477777778,4.59988888889,12.4217777778,52.6735555556,8.99922222223
455.29,11.525,52.0878888889,31.0677777778,50.9392222222,12.1601111111,5.93244444444,4.609,12.4151111111,52.6987777778,9.00222222222
455.64,11.5521111111,52.0786666667,31.098,50.9254444444,12.1873333333,5.93677777778,4.63155555556,12.4303333333,52.7082222222,9.03222222221
456.00,11.5777777778,52.124,31.1381111111,50.952,12.1958888889,5.96066666667,4.65677777778,12.4617777778,52.7052222222,9.06666666668
456.35,11.5781111111,52.1408888889,31.1513333333,50.954,12.1984444444,5.96522222222,4.66277777778,12.4574444445,52.6942222222,9.07700000001
456.70,11.568,52.1487777778,31.1362222222,50.9658888889,12.1822222222,5.95811111111,4.65844444444,12.4608888889,52.726,9.07333333334
457.06,11.5442222222,52.1656666667,31.1133333333,50.9806666667,12.1544444444,5.94233333333,4.64722222222,12.45,52.7577777778,9.07455555557
457.41,11.5595555556,52.2818888889,31.1551111111,51.0615555556,12.1541111111,5.97288888889,4.64911111111,12.4714444444,52.8268888889,9.10199999999
457.76,11.5832222222,52.3274444445,31.1922222222,51.1055555556,12.1698888889,5.98722222222,4.67866666667,12.4866666667,52.8524444445,9.12177777779
458.12,11.5974444444,52.3603333333,31.1938888889,51.1411111111,12.1674444444,5.98822222222,4.68155555556,12.4991111111,52.8784444444,9.12488888889
458.47,11.5896666667,52.3488888889,31.1847777778,51.161,12.1514444445,5.99622222222,4.67555555556,12.4931111111,52.8801111111,9.11566666665
458.82,11.5812222222,52.3678888889,31.2007777778,51.1977777778,12.1482222222,6.00666666667,4.68611111111,12.51,52.8991111111,9.12144444445
459.18,11.5787777778,52.3972222222,31.2081111111,51.2256666667,12.1496666667,6.01033333333,4.67833333333,12.5148888889,52.9261111111,9.12322222222
459.53,11.5748888889,52.4386666667,31.2138888889,51.2511111111,12.1468888889,6.00544444444,4.67444444445,12.5242222222,52.9547777778,9.11366666667
459.88,11.5705555555,52.4447777778,31.215,51.2698888889,12.1438888889,5.98922222222,4.661,12.5236666667,52.9843333333,9.10555555557
460.24,11.5598888889,52.4421111111,31.2176666667,51.2842222222,12.1448888889,5.98211111111,4.65155555556,12.5296666666,52.9723333334,9.10033333332
460.59,11.5627777778,52.4712222222,31.2386666666,51.3037777778,12.147,5.97988888889,4.64766666667,12.5302222222,53.0036666667,9.10944444444
460.94,11.5727777778,52.4853333333,31.2738888889,51.2933333333,12.1618888889,5.98866666667,4.64677777778,12.5408888889,53.0231111111,9.10488888888
461.29,11.5673333334,52.4855555555,31.2683333333,51.302,12.1608888889,5.96344444445,4.63522222222,12.5306666667,53.0283333333,9.08133333332
461.65,11.5572222222,52.4947777778,31.2724444444,51.2788888889,12.1585555556,5.94677777778,4.62433333333,12.5333333333,53.041,9.07688888888
462.00,11.5577777778,52.5373333333,31.3188888889,51.3148888889,12.1707777778,5.95211111111,4.625,12.5394444444,53.0754444444,9.09044444446
462.35,11.5976666667,52.5931111111,31.3612222222,51.3162222222,12.211,5.96711111111,4.63988888889,12.5751111111,53.0981111111,9.12777777779
462.71,11.612,52.6255555556,31.3818888889,51.3058888889,12.2205555556,5.96322222222,4.62788888889,12.583,53.1161111111,9.12966666667
463.06,11.6124444445,52.6348888889,31.4005555555,51.3007777778,12.2207777778,5.971,4.63266666667,12.597,53.116,9.14944444443
463.41,11.6182222222,52.6424444445,31.4211111111,51.3166666667,12.2255555555,5.98166666667,4.63244444444,12.5994444444,53.1207777778,9.17388888888
463.76,11.6308888889,52.6821111111,31.4601111111,51.326,12.2446666667,5.98511111111,4.64333333333,12.5974444445,53.1402222222,9.18322222222
464.12,11.6651111111,52.8098888889,31.5238888889,51.4303333333,12.2787777778,6.00933333333,4.66988888889,12.5996666667,53.2766666667,9.21744444443
464.47,11.6914444444,52.8147777778,31.5507777778,51.4287777778,12.303,6.02544444444,4.67644444444,12.6075555555,53.2857777778,9.22899999999
464.82,11.7145555556,52.8931111111,31.5921111111,51.5035555555,12.3184444445,6.03666666667,4.69388888889,12.6183333333,53.3388888889,9.25422222223
465.17,11.7376666667,52.936,31.6584444444,51.5614444444,12.3472222222,6.06777777778,4.72388888889,12.6457777778,53.4097777778,9.30755555555
465.53,11.7242222222,52.9443333333,31.6651111111,51.5756666667,12.348,6.06333333333,4.71244444444,12.632,53.385,9.30466666665
465.88,11.7245555556,52.9586666667,31.6413333333,51.5716666667,12.332,6.04477777778,4.68822222222,12.6111111111,53.4055555555,9.28688888889
466.23,11.705,52.998,31.663,51.6194444444,12.324,6.03466666667,4.68277777778,12.6016666667,53.4613333333,9.26822222221
466.58,11.7084444444,52.9963333333,31.684,51.6481111111,12.3383333333,6.043,4.69966666667,12.6107777778,53.4732222222,9.29111111111
466.94,11.7218888889,53.0427777778,31.7066666667,51.6638888889,12.3402222222,6.05033333333,4.69177777778,12.6074444445,53.5105555556,9.27466666666
467.29,11.7416666667,53.0942222222,31.7445555555,51.7105555556,12.361,6.07511111111,4.71188888889,12.6247777778,53.5764444444,9.28944444443
467.64,11.782,53.1846666667,31.799,51.7962222222,12.394,6.10422222222,4.73677777778,12.6536666667,53.6503333334,9.322
467.99,11.7914444444,53.1398888889,31.8122222222,51.7626666667,12.3812222222,6.10444444445,4.72677777778,12.6675555555,53.6691111111,9.32055555556
468.35,11.7996666667,53.2087777778,31.8477777778,51.8211111111,12.3863333333,6.10355555556,4.73666666667,12.6906666667,53.7328888889,9.33711111112
468.70,11.791,53.2343333333,31.8595555555,51.8581111111,12.3762222222,6.09844444445,4.732,12.6743333333,53.7688888889,9.33600000001
469.05,11.7712222222,53.232,31.8434444444,51.832,12.368,6.077,4.708,12.6711111111,53.7467777778,9.32133333334
469.40,11.8044444445,53.2963333333,31.8943333333,51.8864444444,12.3872222222,6.09711111111,4.72644444444,12.7075555555,53.8316666667,9.33966666667
469.75,11.8132222222,53.3576666667,31.9547777778,51.9203333333,12.4108888889,6.10788888889,4.741,12.7142222222,53.8536666667,9.35266666666
470.11,11.8033333333,53.3652222222,31.969,51.9257777778,12.4145555555,6.102,4.73866666667,12.698,53.8488888889,9.34677777778
470.46,11.8094444444,53.4546666667,32.0085555556,51.9817777778,12.4232222222,6.10922222222,4.74377777778,12.714,53.9096666667,9.3551111111
470.81,11.8335555555,53.5152222222,32.0717777778,52.0431111111,12.4672222222,6.13877777778,4.77355555556,12.7332222222,53.9703333334,9.40477777778
471.16,11.8443333333,53.5578888889,32.0884444444,52.063,12.4711111111,6.13677777778,4.77722222222,12.7264444444,53.9955555556,9.41833333335
471.51,11.8282222222,53.5516666667,32.0868888889,52.0593333333,12.4573333333,6.14033333333,4.76922222222,12.7202222222,54.0315555555,9.43055555554
471.87,11.8368888889,53.6435555556,32.1305555556,52.138,12.4793333333,6.16333333333,4.79266666666,12.7363333333,54.0642222222,9.4558888889
472.22,11.8168888889,53.6936666667,32.1568888889,52.149,12.4823333333,6.18222222222,4.79655555555,12.7307777778,54.0558888889,9.44855555556
472.57,11.8157777778,53.751,32.1875555556,52.1837777778,12.4942222222,6.18777777778,4.79244444444,12.7558888889,54.0975555556,9.46466666668
472.92,11.8271111111,53.8063333333,32.2341111111,52.2538888889,12.4894444444,6.20022222222,4.79833333333,12.7516666667,54.1344444445,9.48355555557
473.27,11.831,53.8256666667,32.2408888889,52.2674444444,12.5037777778,6.19944444444,4.797,12.7488888889,54.1553333333,9.49155555557
473.62,11.8377777778,53.8357777778,32.24,52.2905555556,12.5124444445,6.21855555556,4.80766666667,12.7957777778,54.175,9.52733333332
473.98,11.8717777778,53.847,32.2505555555,52.3083333333,12.5217777778,6.24022222222,4.83011111111,12.8231111111,54.201,9.57577777777
474.33,11.9007777778,53.8888888889,32.2691111111,52.3376666667,12.5292222222,6.23866666666,4.83166666666,12.8247777778,54.2252222222,9.58055555557
474.68,11.9001111111,53.927,32.2717777778,52.3542222222,12.5088888889,6.20777777778,4.81788888889,12.8278888889,54.2504444444,9.56866666668
475.03,11.8896666667,53.8576666667,32.2394444445,52.3255555556,12.492,6.20477777778,4.796,12.819,54.2082222222,9.55688888889
475.38,11.9033333333,53.9063333333,32.2298888889,52.3477777778,12.4856666667,6.21377777778,4.79233333333,12.8317777778,54.2093333334,9.56344444446
475.73,11.9152222222,53.921,32.2505555555,52.3264444445,12.4947777778,6.21577777778,4.80044444444,12.8624444444,54.2187777778,9.58833333334
476.08,11.9417777778,53.9383333333,32.2602222222,52.3654444444,12.4897777778,6.20755555555,4.79633333333,12.8614444444,54.2495555555,9.58622222221
476.44,11.96,53.9192222222,32.2842222222,52.3798888889,12.4968888889,6.22244444444,4.81055555556,12.8795555556,54.2551111111,9.60244444445
476.79,11.977,53.9882222222,32.3323333333,52.43,12.5255555556,6.23066666667,4.81422222222,12.9248888889,54.3307777778,9.62066666667
477.14,12.0097777778,54.0871111111,32.3962222222,52.5132222222,12.5432222222,6.25888888889,4.84144444445,12.957,54.4214444445,9.6491111111
477.49,12.036,54.1557777778,32.4547777778,52.5992222222,12.5612222222,6.26666666667,4.85866666667,12.9714444444,54.4864444445,9.65944444446
477.84,12.039,54.1848888889,32.4528888889,52.6153333333,12.5644444444,6.27333333333,4.84966666667,12.9712222222,54.4765555555,9.65122222222
478.19,12.0262222222,54.2226666667,32.4691111111,52.6527777778,12.5626666667,6.26433333333,4.83888888889,12.961,54.5161111111,9.65355555557
478.54,11.9852222222,54.2088888889,32.4428888889,52.6561111111,12.5522222222,6.24533333333,4.82188888889,12.9437777778,54.4878888889,9.63977777778
478.89,11.9794444444,54.3295555556,32.4911111111,52.7213333333,12.5578888889,6.23711111111,4.82366666666,12.9545555556,54.5427777778,9.63877777777
479.24,11.9484444445,54.3521111111,32.5091111111,52.7311111111,12.545,6.211,4.80566666667,12.935,54.5211111111,9.62288888889
479.60,11.94,54.3637777778,32.4837777778,52.7666666667,12.5362222222,6.21222222222,4.80444444445,12.9217777778,54.5008888889,9.61155555556
479.95,11.9383333333,54.3642222222,32.47,52.7635555556,12.5341111111,6.22844444444,4.81555555555,12.9208888889,54.477,9.63344444445
480.30,11.9293333333,54.3972222222,32.4643333333,52.7695555556,12.5297777778,6.22222222222,4.81888888889,12.9115555555,54.4662222222,9.64155555556
480.65,11.9407777778,54.4232222222,32.4374444445,52.8012222222,12.5238888889,6.24666666667,4.84522222222,12.897,54.4827777778,9.65800000001
481.00,11.9267777778,54.5038888889,32.4472222222,52.8843333333,12.5027777778,6.23811111111,4.835,12.9007777778,54.5225555555,9.66366666665
481.35,11.9226666667,54.6012222222,32.4793333333,52.9904444444,12.4816666667,6.233,4.82522222222,12.9031111111,54.5778888889,9.67277777779
481.70,11.9332222222,54.7387777778,32.5941111111,53.1568888889,12.4845555556,6.22844444445,4.82211111111,12.9236666667,54.6955555555,9.69177777779
482.05,11.9388888889,54.8758888889,32.6867777778,53.2997777778,12.4926666666,6.23366666667,4.82466666667,12.9425555556,54.795,9.70588888889
482.40,11.9778888889,54.9868888889,32.7893333333,53.4466666667,12.5086666666,6.249,4.83477777778,12.9702222222,54.9173333333,9.72677777778
482.75,11.997,55.088,32.8537777778,53.5574444445,12.5203333333,6.25611111111,4.84888888889,12.9938888889,55.0126666667,9.74988888889
483.10,12.0133333333,55.1665555555,32.8981111111,53.6441111111,12.5468888889,6.27877777778,4.87244444445,13.0108888889,55.0947777778,9.77522222221
483.45,12.0058888889,55.1991111111,32.9128888889,53.683,12.5395555556,6.26588888889,4.85688888889,13.0088888889,55.1221111111,9.76722222223
483.80,12.008,55.2267777778,32.9328888889,53.7351111111,12.5436666667,6.26444444445,4.85577777778,13.0123333333,55.1614444444,9.77088888889
484.15,12.0107777778,55.2518888889,32.9458888889,53.7584444445,12.5457777778,6.26666666666,4.86122222222,13.0191111111,55.1856666667,9.77266666668
484.50,12.0055555556,55.2797777778,32.968,53.7716666667,12.5462222222,6.25933333333,4.86255555555,13.0268888889,55.1982222222,9.77355555556
484.85,12.0115555556,55.3005555555,33.0033333333,53.8038888889,12.5644444444,6.264,4.87266666666,13.0364444444,55.2262222222,9.78333333332
485.20,12.0168888889,55.3138888889,33.0255555556,53.8156666667,12.5737777778,6.27255555556,4.88222222222,13.0386666667,55.2556666667,9.79600000001
485.55,12.0192222222,55.3271111111,33.0284444444,53.8216666667,12.5777777778,6.27811111111,4.897,13.051,55.2737777778,9.80288888889
485.90,12.0345555556,55.32,33.0296666667,53.8053333333,12.5894444444,6.28777777778,4.90866666667,13.0604444444,55.2966666667,9.80977777778
486.25,12.032,55.3268888889,33.0097777778,53.7912222222,12.5937777778,6.29233333334,4.91188888889,13.0637777778,55.2974444445,9.81888888889
486.60,12.0285555555,55.3071111111,32.9875555556,53.7626666666,12.5912222222,6.296,4.91244444444,13.0585555556,55.2723333334,9.82066666667
486.95,12.0206666667,55.2821111111,32.9715555555,53.7433333333,12.5748888889,6.27955555556,4.89833333333,13.0587777778,55.241,9.80800000001
487.30,12.0238888889,55.2747777778,32.972,53.7306666666,12.579,6.28833333334,4.90788888889,13.0556666667,55.2368888889,9.81755555556
487.65,12.0236666667,55.3086666667,32.9887777778,53.7417777778,12.5786666666,6.285,4.905,13.0634444444,55.2661111111,9.82233333334
488.00,12.0121111111,55.2803333333,32.9625555556,53.7221111111,12.5675555555,6.27655555556,4.89177777778,13.0504444444,55.2264444444,9.81822222223
488.35,12.0162222222,55.2494444444,32.9494444445,53.7102222222,12.5626666667,6.277,4.88911111111,13.0407777778,55.2068888889,9.81277777777
488.70,12.0136666667,55.2313333333,32.9098888889,53.6708888889,12.5362222222,6.26955555556,4.87955555555,13.0288888889,55.167,9.80722222223
489.05,12.0133333334,55.2315555556,32.9058888889,53.6567777778,12.5285555556,6.265,4.86944444445,13.0298888889,55.1535555556,9.79966666666
489.40,12.0037777778,55.2315555555,32.8808888889,53.6348888889,12.5278888889,6.25255555556,4.86033333334,13.0154444444,55.1378888889,9.79766666666
489.75,11.9972222222,55.2236666667,32.8595555556,53.6271111111,12.5204444445,6.25811111111,4.85466666667,13.0096666667,55.113,9.80088888889
490.10,11.9981111111,55.2168888889,32.8565555555,53.6068888889,12.5206666667,6.25644444445,4.85644444444,13.0008888889,55.0973333333,9.80177777778
