wavelength,Back_PooAltf,Belly_PooAltf,Breast_PooAltf,Crissum_PooAltf,Crown_PooAltf,DorTail_PooAltf,Patch10_PooAltf,Patch11_PooAltf,Patch12_PooAltf,Patch13_PooAltf,Rump_PooAltf,Throat_PooAltf,WingTip_PooAltf
809.88,19.3253333333,52.9553333333,47.53,34.7636666667,18.5153333333,23.9946666667,50.1486666667,14.71,38.0026666667,34.116,25.263,40.6746666667,22.78
810.19,19.016,52.267,47.4303333333,34.3226666667,17.4223333333,22.8633333333,49.7663333333,13.8496666667,38.2246666667,33.5256666667,24.622,40.3683333333,22.4236666667
810.49,18.2703333333,52.0616666667,46.678,33.82,16.1223333333,21.5923333333,49.7996666667,13.0586666667,37.6573333333,32.9326666667,24.0836666667,40.378,21.764
810.80,17.6916666667,51.377,46.368,34.0073333333,15.0846666667,20.8553333333,49.795,12.6826666667,36.4673333333,32.689,23.345,40.0116666667,21.0896666667
811.10,16.532,51.2706666667,46.0986666667,33.6923333333,14.858,20.03,49.895,11.42,35.2466666667,32.1076666667,22.242,39.88,20.0596666667
811.41,15.1483333333,50.69,45.262,33.4866666667,14.995,18.8283333333,50.3833333333,9.72133333333,35.3266666667,31.4936666667,21.3736666667,39.405,18.9816666667
811.71,15.351,50.9083333333,45.144,33.8346666667,14.8496666667,18.4836666667,50.689,9.89966666667,35.8396666667,31.5163333333,21.4283333333,40.1,19.2043333333
812.02,15.1083333333,50.425,44.9476666667,33.774,14.9823333333,18.0043333333,50.3303333333,10.1983333333,36.2606666667,31.256,20.9316666667,40.195,19.169
812.32,14.5036666667,49.3323333333,44.275,33.1423333333,13.836,17.43,49.7776666667,10.019,35.178,30.6616666667,19.3066666667,39.3763333333,18.5113333333
812.63,13.813,49.1573333333,44.5526666667,33.2036666667,13.6186666667,17.3473333333,50.5513333333,10.214,34.663,30.3176666667,18.677,38.8456666667,17.0883333333
812.93,12.6843333333,49.2953333333,44.084,33.7266666667,13.3723333333,17.142,50.8356666667,10.3903333333,34.71,30.023,18.027,38.5446666667,16.093
813.24,10.481,48.8556666667,42.8526666667,33.3996666667,12.9353333333,16.3183333333,50.083,9.02133333333,32.67,27.7943333333,16.285,37.7446666667,14.5273333333
813.54,9.94733333333,49.7693333333,42.8196666667,33.7283333333,13.801,17.1606666667,49.7366666667,9.12366666667,32.4766666667,27.602,15.8103333333,37.681,14.1303333333
813.85,11.1973333333,49.4676666667,43.2393333333,33.624,14.747,18.1673333333,49.3383333333,10.0356666667,33.5916666667,28.1056666667,16.5213333333,38.109,15.037
814.15,11.8706666667,50.4653333333,43.728,33.879,16.1373333333,19.0886666667,49.31,10.94,34.649,28.3603333333,16.5223333333,39.1723333333,16.3296666667
814.46,12.2383333333,51.401,45.0563333333,34.5573333333,16.0706666667,19.6783333333,49.952,12.1416666667,36.1673333333,28.7923333333,17.1016666667,39.9036666667,17.2946666667
814.76,11.875,50.4616666667,44.6676666667,33.429,15.2816666667,19.5796666667,48.7423333333,12.894,35.6573333333,27.762,16.5553333333,38.9366666667,16.969
815.07,11.3426666667,50.3,44.5183333333,33.3016666667,15.166,19.5263333333,48.4043333333,12.7643333333,35.703,27.5513333333,16.1453333333,38.7046666667,16.872
815.37,10.2466666667,50.538,43.7696666667,33.207,14.8006666667,19.6713333333,48.2923333333,12.2706666667,34.693,26.7236666667,15.781,38.267,16.224
815.68,10.541,51.0573333333,43.8743333333,32.898,15.3296666667,20.1183333333,48.5076666667,12.1893333333,34.888,26.71,16.2313333333,38.3083333333,16.5733333333
815.98,10.071,50.6023333333,43.6513333333,33.3023333333,15.4773333333,19.8023333333,47.822,11.9246666667,34.7236666667,26.5986666667,16.5276666667,38.4306666667,16.404
816.29,10.332,50.5226666667,44.0343333333,33.6103333333,14.9753333333,19.9873333333,47.663,11.839,33.9483333333,26.4763333333,17.3126666667,38.223,16.8816666667
816.59,12.254,50.9243333333,45.0806666667,34.5256666667,15.7723333333,21.467,47.853,12.91,35.0923333333,27.8773333333,18.9923333333,39.028,18.8433333333
816.89,13.062,51.3123333333,46.0633333333,35.2033333333,16.0786666667,21.991,48.8986666667,13.6653333333,35.6863333333,28.959,19.5173333333,40.0603333333,19.7886666667
817.20,11.941,50.6666666667,45.4813333333,35.4073333333,15.4073333333,21.037,48.474,13.2146666667,34.5776666667,28.148,19.0516666667,39.9113333333,19.0813333333
817.50,12.1603333333,49.8423333333,44.8353333333,35.1073333333,14.4493333333,20.286,48.04,13.0186666667,33.7336666667,28.1833333333,19.857,38.6836666667,18.2833333333
817.81,12.8606666667,49.299,43.5833333333,34.405,15.059,19.978,47.238,13.3006666667,32.9763333333,28.3316666667,20.2526666667,38.0326666667,18.329
818.11,13.2213333333,50.347,43.9103333333,34.1343333333,15.2513333333,20.2723333333,47.4893333333,13.408,33.0393333333,28.766,20.5663333333,38.4616666667,18.5096666667
818.41,14.1453333333,51.435,44.8926666667,34.471,15.3346666667,21.3343333333,48.8233333333,14.171,33.5403333333,29.2216666667,21.205,38.609,19.214
818.72,15.006,51.9803333333,46.4203333333,34.957,15.3753333333,21.5746666667,49.422,15.0063333333,34.268,30.1106666667,21.722,39.2373333333,19.4836666667
819.02,15.229,52.312,46.6986666667,35.289,15.206,21.532,49.7126666667,15.0906666667,34.5756666667,30.481,22.107,39.4293333333,19.6226666667
819.33,16.44,52.4753333333,47.071,35.2103333333,15.2433333333,21.9473333333,50.2063333333,15.491,34.5296666667,30.982,21.9473333333,40.0373333333,20.008
819.63,16.587,51.6373333333,46.6103333333,34.608,15.2416666667,21.685,50.0443333333,15.4543333333,34.9796666667,30.9966666667,21.632,39.7946666667,19.738
819.93,16.0273333333,51.1663333333,46.3356666667,34.146,14.6426666667,21.0686666667,49.556,14.9886666667,35.079,30.504,21.1283333333,39.368,18.9916666667
820.24,15.5606666667,51.4076666667,46.2543333333,34.1376666667,14.5923333333,20.563,49.6356666667,14.6056666667,35.093,30.1533333333,20.978,38.9016666667,18.816
820.54,15.879,51.8306666667,46.8283333333,34.291,14.8463333333,20.7216666667,50.085,14.655,35.632,30.3,21.1366666667,38.942,19.104
820.85,15.6166666667,51.7743333333,46.9416666667,34.021,14.544,20.642,50.2613333333,14.5163333333,35.6716666667,30.087,20.633,38.9543333333,19.1563333333
821.15,15.695,52.1113333333,47.166,34.3366666667,14.4426666667,20.4963333333,50.4896666667,14.3626666667,35.822,30.0096666667,20.384,38.7766666667,19.1716666667
821.45,15.7463333333,52.1733333333,47.354,34.758,14.6296666667,20.444,50.5836666667,14.4073333333,36.0973333333,30.1753333333,20.3866666667,38.8473333333,19.341
821.76,15.3356666667,51.8676666667,47.0853333333,34.5893333333,14.596,20.046,50.049,14.1836666667,35.8456666667,30.0096666667,20.2876666667,38.652,19.0643333333
822.06,15.342,51.901,47.124,34.676,14.6003333333,20.1986666667,49.9506666667,14.0853333333,36.0556666667,30.022,20.3396666667,38.7296666667,19.2666666667
822.36,15.4936666667,52.0553333333,47.3216666667,34.8446666667,14.7293333333,20.415,49.791,14.247,36.2676666667,30.1756666667,20.4563333333,38.8956666667,19.3156666667
822.67,15.2083333333,52.1166666667,47.271,35.014,14.596,20.3026666667,49.5813333333,13.9836666667,36.389,30.191,20.4643333333,38.7223333333,19.263
822.97,15.1226666667,52.4816666667,47.454,35.3023333333,14.5636666667,20.3833333333,49.4816666667,13.8473333333,36.514,30.4263333333,20.5463333333,38.9026666667,19.294
823.27,15.2116666667,52.742,47.749,35.4706666667,14.6973333333,20.588,49.605,13.931,36.62,30.7053333333,20.7736666667,39.0026666667,19.4203333333
823.58,15.4213333333,52.6226666667,47.8113333333,35.5406666667,14.6853333333,20.7106666667,49.3836666667,13.849,36.566,30.874,20.8743333333,39.107,19.4713333333
823.88,15.4096666667,52.7236666667,47.6816666667,35.638,14.8486666667,20.9246666667,49.169,13.686,36.5436666667,31.0693333333,20.8706666667,39.085,19.5726666667
824.18,15.44,52.7253333333,47.598,35.7646666667,15.036,21.0373333333,48.81,13.4933333333,36.4843333333,31.115,21.0593333333,38.9306666667,19.5093333333
824.49,15.0756666667,52.51,47.2806666667,35.533,14.9943333333,21.1183333333,48.4166666667,13.1496666667,36.25,31.1576666667,21.3036666667,38.877,19.225
824.79,15.1656666667,52.3833333333,47.1046666667,35.558,14.91,21.2483333333,48.0576666667,13.0383333333,36.1143333333,31.4796666667,21.5836666667,38.8946666667,19.2003333333
825.09,15.338,52.4506666667,47.252,35.818,14.8776666667,21.6306666667,48.2496666667,12.9306666667,36.2586666667,31.722,21.7266666667,38.935,19.1366666667
825.39,15.407,52.2296666667,46.75,35.7106666667,14.8553333333,21.3243333333,47.985,12.8663333333,35.7413333333,31.772,21.7223333333,38.894,18.753
825.70,15.1503333333,51.675,46.2466666667,35.56,14.7266666667,20.8226666667,47.816,12.4043333333,35.2736666667,31.319,21.395,38.6133333333,18.7446666667
826.00,15.446,51.962,46.4246666667,35.47,15.0643333333,21.0376666667,48.3433333333,12.5353333333,35.2193333333,31.4586666667,21.4956666667,38.7183333333,19.152
826.30,15.4796666667,51.673,46.2293333333,35.321,15.1373333333,20.9783333333,48.493,12.576,34.868,30.816,21.0996666667,38.4453333333,19.0126666667
826.61,15.5913333333,51.9333333333,45.8933333333,35.6066666667,15.2236666667,20.9966666667,48.5676666667,12.404,34.7263333333,30.614,20.896,38.5266666667,19.2466666667
826.91,15.695,52.2033333333,46.1016666667,35.7626666667,15.3333333333,21.5253333333,48.723,12.5873333333,34.9606666667,30.7796666667,21.1976666667,38.938,19.537
827.21,15.7096666667,51.8113333333,46.0353333333,35.441,14.8893333333,21.372,48.3936666667,12.7363333333,34.6203333333,30.7246666667,21.0526666667,38.779,19.3436666667
827.51,16.0676666667,52.321,46.3643333333,35.7883333333,15.3693333333,21.582,48.877,13.2753333333,35.0903333333,31.239,21.4076666667,39.6276666667,19.6626666667
827.82,16.6066666667,52.2336666667,46.686,36.059,15.6696666667,21.8536666667,49.0513333333,13.785,35.3146666667,31.472,21.4456666667,39.9496666667,20.413
828.12,16.552,52.3426666667,46.868,36.0453333333,15.4823333333,21.8486666667,49.6053333333,13.955,35.2176666667,31.156,21.4666666667,40.2213333333,20.3593333333
828.42,16.8916666667,52.5833333333,46.83,36.2643333333,15.4056666667,21.881,49.7206666667,13.9333333333,35.2553333333,31.4106666667,21.5266666667,40.5726666667,20.45
828.72,16.778,52.779,46.7023333333,36.09,15.0286666667,22.0393333333,50.1853333333,13.621,35.3196666667,31.3766666667,21.2833333333,40.24,20.4833333333
829.02,16.9616666667,53.1793333333,47.0503333333,36.316,14.897,22.1403333333,50.7536666667,13.438,35.464,31.5143333333,21.3206666667,40.2983333333,20.3866666667
829.33,16.3326666667,52.322,46.2873333333,36.0253333333,14.3993333333,21.68,49.7383333333,12.8456666667,35.2303333333,30.822,20.524,40.0,19.7833333333
829.63,16.5363333333,52.052,46.1663333333,35.8556666667,13.9536666667,21.6416666667,49.4093333333,12.1723333333,35.075,31.011,20.5606666667,40.0403333333,19.92
829.93,16.2873333333,51.5396666667,46.2516666667,35.4753333333,13.3196666667,21.709,49.8213333333,12.2043333333,35.6536666667,31.2363333333,20.75,40.0493333333,20.1473333333
830.23,15.9236666667,51.0346666667,45.751,35.622,12.9536666667,20.5746666667,49.988,12.1743333333,35.403,30.8743333333,20.3556666667,39.177,19.771
830.54,15.8993333333,52.037,46.2166666667,36.4286666667,13.254,20.0526666667,50.926,12.1163333333,36.4553333333,30.8466666667,21.0846666667,39.762,19.947
830.84,15.295,51.2053333333,45.2753333333,35.8546666667,11.4713333333,19.4516666667,49.5706666667,11.1386666667,35.6886666667,29.2876666667,20.116,38.1266666667,18.814
831.14,15.226,51.921,45.452,36.2143333333,11.1016666667,19.4063333333,49.774,11.0166666667,36.4126666667,28.842,19.8023333333,38.4463333333,17.8246666667
831.44,15.6013333333,52.2676666667,46.011,36.5846666667,11.9396666667,20.164,49.3443333333,10.8196666667,36.6666666667,29.7543333333,20.0,38.306,18.825
831.74,14.772,51.4823333333,45.3466666667,35.37,12.2713333333,20.1596666667,48.3113333333,10.5696666667,35.808,29.157,19.876,37.3033333333,18.7933333333
832.04,14.8973333333,51.4826666667,45.744,35.079,13.2473333333,20.2056666667,47.5133333333,11.406,35.9876666667,29.173,20.3973333333,37.781,18.9383333333
832.35,14.9226666667,51.2363333333,45.607,34.6803333333,13.267,20.3533333333,47.042,12.053,35.6733333333,29.8673333333,21.0816666667,37.7703333333,19.0946666667
832.65,15.073,50.9973333333,45.7536666667,33.9913333333,13.0373333333,20.543,47.1313333333,12.379,34.9576666667,29.8993333333,20.9543333333,37.775,18.857
832.95,14.929,51.233,45.8356666667,33.9736666667,13.0653333333,20.7726666667,47.583,12.871,35.3523333333,29.897,21.025,37.9923333333,18.7733333333
833.25,14.9583333333,51.0616666667,46.1496666667,34.109,13.167,20.6463333333,47.1653333333,12.8716666667,34.755,29.9166666667,21.0156666667,38.264,18.5043333333
833.55,15.0293333333,51.549,46.3443333333,34.1123333333,13.436,21.066,47.0703333333,13.2766666667,34.7493333333,30.023,21.1363333333,38.8386666667,18.605
833.85,14.75,50.65,45.859,33.573,12.9023333333,21.1156666667,46.3213333333,12.6113333333,33.8806666667,29.723,20.3116666667,38.296,18.1556666667
834.16,14.8393333333,51.1983333333,46.388,33.86,13.4283333333,21.5706666667,46.796,12.5956666667,34.1153333333,30.1886666667,20.5506666667,38.416,18.97
834.46,14.2733333333,50.4206666667,45.96,33.2306666667,12.901,21.067,46.1313333333,11.9226666667,33.522,30.0393333333,20.192,38.1543333333,19.0426666667
834.76,13.716,49.9296666667,44.9773333333,32.666,12.5923333333,20.2846666667,45.1353333333,11.3276666667,32.8416666667,29.2763333333,19.652,37.3903333333,18.4756666667
835.06,13.6993333333,50.3606666667,45.1656666667,32.9636666667,12.3866666667,19.9113333333,44.9806666667,11.259,32.7603333333,29.0996666667,19.1903333333,37.8256666667,18.543
835.36,12.892,49.3593333333,44.5296666667,33.0176666667,11.7093333333,19.4363333333,44.451,10.3686666667,31.8746666667,28.8386666667,18.628,37.0393333333,17.8593333333
835.66,12.6116666667,49.701,44.537,33.1623333333,11.8866666667,19.7186666667,44.5156666667,10.3073333333,32.0103333333,29.0013333333,18.4163333333,37.0466666667,18.139
835.96,12.429,50.6393333333,45.3126666667,34.6353333333,12.1923333333,19.981,45.3363333333,10.677,32.7653333333,29.995,18.892,37.4763333333,18.4656666667
836.26,12.3093333333,50.6076666667,45.0996666667,35.195,13.0073333333,20.145,45.5653333333,10.706,32.2733333333,30.489,19.2396666667,37.8846666667,19.1623333333
836.57,12.0156666667,50.1556666667,44.3033333333,34.4643333333,13.3163333333,20.1303333333,45.3776666667,10.4323333333,32.3436666667,30.082,18.773,37.631,19.112
836.87,12.1913333333,49.4446666667,43.673,34.105,13.3023333333,20.3086666667,45.5246666667,9.537,32.5,29.4443333333,18.3023333333,37.068,19.1356666667
837.17,12.904,50.7663333333,43.9566666667,35.138,14.062,21.008,47.0546666667,10.8273333333,32.959,30.6773333333,19.714,37.7253333333,20.0203333333
837.47,13.311,50.6783333333,43.9313333333,35.0203333333,14.448,20.7923333333,46.8646666667,11.7713333333,32.6736666667,31.9033333333,20.4986666667,38.944,19.9486666667
837.77,14.6543333333,52.5206666667,45.213,36.5376666667,15.3576666667,21.4146666667,48.1046666667,13.7553333333,34.1146666667,33.8023333333,22.4696666667,39.8203333333,20.8286666667
838.07,14.625,53.625,46.4166666667,37.375,15.75,22.375,49.75,15.1666666667,35.375,36.2916666667,23.75,41.8333333333,20.6666666667
838.37,15.058,53.9683333333,47.4046666667,38.3096666667,16.1303333333,23.4233333333,51.6946666667,16.345,36.937,37.795,25.3106666667,42.428,21.7503333333
838.67,15.405,54.139,47.5873333333,37.5386666667,15.095,23.2843333333,52.3683333333,16.7773333333,37.583,37.0963333333,24.0373333333,42.1866666667,22.3106666667
838.97,14.8396666667,52.8643333333,47.226,36.8066666667,13.8926666667,22.5076666667,51.782,16.6443333333,36.942,35.318,21.9216666667,41.5426666667,20.9743333333
839.27,14.2853333333,51.5353333333,46.1946666667,35.1133333333,12.5503333333,21.495,50.868,15.3536666667,36.4043333333,33.467,20.6943333333,40.5426666667,20.1156666667
839.57,14.0956666667,50.6206666667,45.9663333333,33.954,11.5246666667,20.124,49.0693333333,14.9383333333,36.8796666667,31.516,18.75,38.9183333333,19.282
839.87,14.159,51.3983333333,47.0483333333,34.5763333333,11.407,20.195,49.0013333333,14.514,36.5733333333,31.6466666667,18.4643333333,38.7483333333,18.7306666667
840.17,13.5276666667,50.663,46.0216666667,33.9523333333,10.1236666667,18.833,46.5513333333,13.837,34.0406666667,31.6533333333,17.5506666667,38.285,18.037
840.47,12.669,48.8863333333,45.5223333333,32.9403333333,9.43633333333,17.5186666667,44.255,12.8003333333,33.8576666667,29.7073333333,15.509,36.5663333333,16.6886666667
840.77,12.0566666667,48.4486666667,45.1686666667,33.1556666667,9.08666666667,17.7746666667,44.5036666667,11.6133333333,33.4663333333,29.034,14.3173333333,35.6383333333,16.0903333333
841.07,11.2006666667,47.4013333333,44.534,32.258,8.28833333333,18.4586666667,43.9516666667,11.111,31.362,27.912,12.5,34.812,15.2776666667
841.37,10.579,45.8733333333,43.2283333333,30.5976666667,6.88566666667,17.8293333333,42.7726666667,10.3056666667,29.8676666667,25.171,10.8526666667,32.5126666667,14.7743333333
841.67,11.1113333333,46.383,43.168,30.355,6.61933333333,17.589,41.6073333333,10.024,29.0306666667,24.728,9.83433333333,33.0023333333,14.0426666667
841.97,12.3603333333,47.932,45.061,32.3116666667,8.71033333333,19.5133333333,42.5793333333,10.949,29.051,27.1046666667,12.0193333333,36.156,14.939
842.27,13.3133333333,48.9663333333,45.6886666667,32.1736666667,9.73266666667,21.0286666667,42.4606666667,11.2456666667,29.0973333333,28.1393333333,14.0696666667,37.065,15.4313333333
842.57,14.0433333333,49.8676666667,45.999,31.9026666667,9.91,22.8933333333,42.554,13.3016666667,29.677,28.9346666667,14.838,39.0036666667,16.2163333333
842.87,14.5516666667,50.9873333333,47.6026666667,32.8823333333,10.3213333333,25.606,43.5983333333,14.721,28.37,32.036,16.695,39.7633333333,16.6383333333
843.17,17.024,52.7976666667,48.6903333333,35.3573333333,12.857,28.1546666667,44.8213333333,16.726,30.0596666667,34.762,19.107,42.3213333333,19.107
843.47,19.0386666667,54.7433333333,51.5386666667,37.3076666667,15.128,30.705,48.4613333333,18.5896666667,32.2436666667,36.218,21.09,44.1026666667,20.641
843.77,20.2603333333,57.1526666667,54.4833333333,38.056,17.1116666667,32.033,51.814,20.534,33.6756666667,37.7823333333,24.367,45.859,23.2033333333
844.07,20.1113333333,56.7156666667,54.8366666667,37.439,15.449,31.176,50.4523333333,20.3896666667,33.8206666667,36.3256666667,25.3306666667,43.4936666667,24.217
844.37,22.081,56.9,56.405,38.995,17.4096666667,31.9886666667,50.3183333333,20.453,36.872,37.1553333333,27.0346666667,43.5243333333,24.2036666667
844.67,25.5286666667,58.7893333333,59.373,41.2106666667,19.256,34.7193333333,52.6623333333,22.0276666667,38.1473333333,39.679,30.124,46.5353333333,27.2793333333
844.97,26.3826666667,56.3526666667,59.94,40.658,21.226,35.7996666667,54.26,22.87,38.4156666667,40.583,30.3436666667,45.2913333333,28.4756666667
845.27,27.979,55.958,58.3713333333,38.9896666667,20.89,35.973,53.771,24.0573333333,39.6683333333,41.1013333333,30.2416666667,42.6846666667,30.3166666667
