wavelength,Back_SicTacm,Belly_SicTacm,Breast_SicTacm,Crissum_SicTacm,Crown_SicTacm,DorTail_SicTacm,Patch10_SicTacm,Rump_SicTacm,Throat_SicTacm,WingTip_SicTacm
826.30,30.6044833333,68.2222,50.5014,52.4585,24.8048,31.3557910088,25.1472,33.0180666667,66.4713333333,28.6695222222
826.61,30.05895,67.4742666667,49.8153333333,51.8940833333,24.2922,30.931347807,24.6188,32.4771333334,65.9194666666,28.0136666666
826.91,30.05885,67.3355333334,49.6930666667,51.7789166667,24.1776666667,30.8162282895,24.3944666667,32.3835333334,65.6558666667,27.8301666667
827.21,30.19435,67.5402,49.7304,51.6728333333,24.0706,30.9831614035,24.2812666667,32.6207333333,65.6475333333,27.7623555556
827.51,30.7083666667,68.1527333333,50.3392,52.3544166666,24.6916,31.6971855263,24.6632666667,33.2607333333,66.2754,28.2290777778
827.82,31.0883333333,68.7066,50.7141333333,52.8265,25.1568666667,32.0211491228,25.1114,33.7596,66.7870666667,28.517
828.12,31.4531666667,69.0522,51.2030666667,53.2584166666,25.6151333333,32.4665449561,25.5402666667,34.2692,67.2452,28.8553888889
828.42,31.4510333333,68.5845333333,50.9162,53.213,25.6827333333,32.279491886,25.4936666667,34.0856,66.5952666667,28.7207
828.72,31.7872,68.6382,51.0047333333,53.6848333333,25.8195333333,32.4982403509,25.7853333334,34.0932,66.4388,28.9067222222
829.02,32.0427666667,68.9985333333,50.9397333333,54.2565833334,26.0951333333,32.8642631579,26.239,34.3287333333,66.6624666667,29.3563222222
829.33,31.8541333333,69.2189333333,50.8991333333,54.4220833334,25.8083333333,32.8882339912,26.2624666667,34.2642,66.5122666667,29.1854666667
829.63,31.83285,68.8922,50.6326,54.3885,25.9664,32.9204583333,26.5416666667,34.5034666667,66.2164666666,29.4846888889
829.93,31.98025,69.226,50.9618,54.4983333333,25.9923333333,32.923985307,26.7662666667,34.6158666667,65.9369333333,29.6692666667
830.23,31.1836666667,68.9978666667,50.5056,53.9585,25.1408,32.3919107456,26.2913333333,34.2656666666,65.4860666667,29.3017555556
830.54,31.1863666667,68.447,50.2657333333,53.7544166667,25.2194,32.4146234649,26.6985333333,34.1082666667,64.9632666667,29.4620111111
830.84,30.3868833333,67.2563333333,49.2796666667,52.66325,24.3484,31.4173208334,26.1843333333,33.7687333333,64.0870666666,28.5584
831.14,30.06255,66.4706,49.1954,51.8086666667,24.0703333333,31.1205721491,25.8486666667,33.3198666667,63.428,28.3920444444
831.44,30.3491166666,66.8286666667,49.4466,52.0581666667,23.8257333333,31.0075600877,25.7691333333,33.3604,63.6976,28.6673888889
831.74,30.7245833333,68.2464,50.328,52.8446666667,24.0696666667,31.1741423246,25.9706,33.6146,65.2610666667,29.0004111111
832.04,30.7843666667,67.7579333333,50.2525333333,51.9644166667,24.7022,31.4211686404,26.0243333333,33.8697333333,64.8455333333,29.2454
832.35,30.7347166667,67.4028,50.3828,51.7224166667,24.4522666667,31.0331493421,25.3002666667,33.8574,64.8056666666,28.8977777778
832.65,30.2349333333,67.2802666667,50.1990666667,51.4301666667,24.2675333333,30.5549368421,25.0027333333,33.7147333333,64.9088666667,28.6482888889
832.95,29.4778166667,66.3496,49.4466666667,50.2531666667,23.6061333333,29.6412067983,24.2399333333,32.8656666667,64.1258,27.6911111111
833.25,29.4482666667,66.3698,49.1808666667,50.365,23.6576,29.7799322368,23.9742,32.9622,64.4048,27.7365555555
833.55,29.8834666667,66.3370666667,49.2985333334,50.6355,24.1008666666,29.9716951754,24.3034,33.1779333333,64.581,27.8279555555
833.85,29.7557166667,65.7804666667,48.7298666667,50.6818333333,23.9582666667,29.6019153509,24.0718666667,32.8972,64.0946,27.8021333333
834.16,29.5440166667,65.7682666667,48.5355333333,50.4829166667,23.9532666667,29.5408776316,24.0610666667,32.6279333333,63.9308,27.8487777778
834.46,29.1780333333,65.402,48.085,50.0845833333,23.6405333333,29.1974986842,23.55,32.3532,63.6314,27.5391333333
834.76,28.3160333334,64.3128666667,47.0888,49.3519166666,22.9502666667,28.5339642544,23.1474,31.6402666667,62.7390666667,26.9754555555
835.06,27.6600833333,63.1514,46.3736666667,48.3286666667,22.3624666667,28.1794118421,22.6506666666,31.1692666667,61.6962,26.3697666667
835.36,27.68245,63.4843333333,46.6262666666,48.653,22.6233333333,28.0118947368,22.7492,31.5308,62.0442666667,26.4778444445
835.66,27.5526833333,63.5764666667,46.591,48.6831666667,22.9820666667,28.100702193,23.0254,31.4586666667,62.0206,26.3786888889
835.96,27.49925,62.8454,46.1700666666,47.8454166666,22.8747333333,27.6863276316,22.8397333333,30.9670666667,61.4081333333,25.7892777778
836.26,27.1532666667,62.7157333333,46.0136666667,47.9711666667,22.1468666667,27.6068028509,22.1791333333,30.7405333333,61.4936666667,25.2816888889
836.57,27.3411666667,62.6764666667,46.2923333334,48.0136666667,22.2175333333,27.8152432018,22.6976666667,31.1159333333,61.3842,25.2364666667
836.87,26.96835,62.687,46.1652666667,47.7280833333,21.9664,27.7249026316,22.4834666667,30.991,61.1124,24.9980333333
837.17,26.6538333333,62.8841333333,46.4355333333,46.9405833333,21.8656666667,28.0970502193,22.5846666667,31.0312666667,61.1724666667,24.5671222222
837.47,27.2967,63.087,46.6574,47.0594166667,22.0920666667,28.1476026316,22.7894666667,31.3900666667,61.2923333333,24.7697333333
837.77,28.0116666667,63.8094666667,47.163,48.0750833333,22.391,28.9143662281,23.9007333333,31.9046666667,62.2492666667,25.2009888889
838.07,28.8065,64.9891333333,48.387,48.57525,23.2688666667,29.8070557017,24.7636,32.6343333333,63.5268,25.5574888889
838.37,29.4678833334,65.2295333333,48.4386,49.1625,24.5596666667,29.9278502193,26.0940666667,32.8254666667,63.1983333333,26.1696
838.67,28.3749,64.3819333333,47.3288666667,48.2340833333,23.0464,28.7935789474,25.0331333334,31.4348666667,62.1522,25.0533111111
838.97,26.31455,63.6196666667,45.5325333333,46.5920833333,20.5613333333,26.6623962719,22.9666666667,29.5646666667,61.2142,23.3904888889
839.27,26.6923333334,64.231,45.6489333333,47.0983333333,21.1664,27.2484322368,22.9847333333,30.12,61.4408,23.9584888889
839.57,28.2703166667,64.7728666667,47.2249333333,48.7684166667,23.7658666667,28.9506811404,25.3093333333,32.0744,61.8609333333,26.0501222222
839.87,26.98055,63.4151333333,45.7174666667,47.4085833333,22.6732,27.6838901316,24.1462666667,30.2456,61.2655333333,24.9974
840.17,26.1421833333,63.0422666667,45.2168666667,47.0894166667,22.1086666667,27.4756098684,23.4924666667,29.1817333333,61.0873333333,24.5836
840.47,26.6694333333,63.8703333333,46.1858,47.93075,23.188,28.198154386,23.8702,30.0224666667,62.3154666667,25.7344777778
840.77,26.8090666667,63.7884666667,46.5188,48.4925833333,23.0261333333,28.4138269737,24.3230666667,30.0568666667,62.7986666667,25.6579222222
841.07,26.9527166667,63.7164666667,46.5293333334,48.5563333333,23.0647333333,28.1390258772,24.5284,30.1428,62.6528666667,25.7596444445
841.37,27.8349,63.5826666667,46.7478,48.7826666667,23.3390666667,28.3328072368,24.4754,30.2492666667,62.8058,26.1544222222
841.67,26.7979333333,62.7960666667,46.0196,48.2295,21.9902666667,28.1400234649,23.26,29.8046666666,62.6739333333,25.8770555555
841.97,25.9322333333,63.1621333333,46.1133333333,48.9624166667,21.4492666667,28.2625278509,22.7668,29.8550666667,63.834,25.1557555556
842.27,26.3232166667,62.5442666667,46.6394,49.0476666667,22.4626666667,29.4655219298,23.2518666667,30.7482,64.1905333333,25.5125222222
842.57,25.6370833333,62.7111333333,46.9925333333,49.889,21.6148666667,29.4881541667,22.874,30.2370666667,65.363,25.2148111111
842.87,24.7527666667,62.6634666667,45.917,49.8006666667,21.0526,29.3936010965,21.6747333333,29.3302,66.1722666667,24.2051
843.17,26.8116333333,65.9335333333,49.4289333333,52.3656666667,23.8365333333,32.0794907895,23.734,32.5150666667,69.2413333333,26.4621555555
843.47,28.1027166667,67.6968,50.8220666667,52.6420833333,24.8236,32.7332991228,24.3538666667,33.4956,70.7862,27.3469111111
843.77,27.5194,68.42,49.4026666667,52.07125,22.8323333333,31.7429850877,23.1792,31.2716666667,70.6550666667,25.2857444445
844.07,27.55695,70.4140666667,49.8964,52.22575,22.6708666667,32.5151620614,21.7184666667,32.1532,72.9814666667,24.6584333333
844.37,27.9793333333,70.8931333333,50.9149333333,52.55975,23.0065333333,34.3211010965,21.4598,32.7667333333,74.4228,25.2505888889
844.67,27.4107666667,72.0184,51.188,52.16275,21.8224666667,35.471530921,20.7151333333,33.1718666667,74.5098,24.1368777778
844.97,26.9513166667,70.8246,50.6620666667,49.5935833333,20.9756,33.8550945175,20.4876666667,32.2880666667,72.1022666666,21.4595444444
845.27,27.9800833333,68.3444,49.8675333333,47.6269166667,21.5232,33.5564899123,20.6842,32.1854,68.5871333333,21.8323222222
845.57,30.1846,69.1422,50.6189333333,49.26725,22.6926666666,34.3717916667,21.9326,33.6591333333,67.7308,23.2897333333
845.87,30.9651333333,68.6076,50.0632666667,47.91675,23.2912666667,34.3291662281,22.0041333333,33.9028666667,66.7089333333,23.4669888889
846.17,31.5909666667,70.0649333333,50.5627333333,47.7273333334,21.7965333333,33.9449491228,22.6624,33.6364,66.342,23.8274444444
846.47,29.3888666667,68.1778666667,47.9333333333,46.2223333333,18.6666666667,30.6623576754,20.1999333333,30.1111333333,62.8667333333,19.8926222222
846.77,28.0286833334,68.1958,46.6906,45.9379166666,16.4158,29.3729592105,17.5149333333,28.6738666667,62.4611333333,17.3994555556
847.07,26.8032166667,65.8126,46.2633333333,44.9583333333,15.8719333333,28.0011447369,17.3190666667,29.5136666667,60.7355333333,17.4692444445
847.37,24.0654166667,64.381,44.8571333334,42.58925,13.5951333333,25.7334394737,16.8095333333,26.8569333333,58.4285333333,15.7937
847.67,23.20145,64.6284,44.6044,41.3066666667,12.9495333333,23.9380557017,15.5156,25.1317333333,56.5948,13.4051555556
847.97,20.9124833333,64.0557333333,43.3966,39.417,10.7984,21.3896682017,12.6742,21.8251333333,56.1977333334,11.0436333333
848.26,21.81075,67.38,46.0906,40.6035833333,11.4952,22.3479032895,11.3306,22.6338,59.9177333333,11.7056666667
848.56,22.9325,69.789,48.7762666667,41.17425,12.9677333333,24.2740195175,12.9676666667,23.9381333333,62.0253333333,13.2207888889
848.86,23.9074,71.2044666667,50.6162,40.8613333334,15.1822666667,25.2573822369,15.4622666667,25.5462,63.5294,16.2277333333
849.16,22.5775666667,68.9338,47.8813333333,38.529,15.7623333333,25.3218763158,16.4372666667,25.9648,59.9729333333,16.9050333333
849.46,21.3359666666,66.8254666667,45.7406666667,36.0779166667,16.0582,24.4143114035,15.2381333333,26.0053333333,58.6509333333,15.6172888889
849.76,24.2537333333,66.0696,45.1740666667,37.4065,19.7264666667,27.9407741228,17.7612,29.7512,59.5522,19.1002111111
850.06,27.2764166667,64.7386666667,45.8536666667,39.576,21.6028,29.8718785088,20.9757333333,32.2415333333,60.2324,21.7808888889
850.36,28.9350833333,66.088,46.9213333333,40.7986666667,22.8934,31.2661631579,21.8518,32.8704666667,61.5046,23.0015555556
850.65,30.52195,66.0606666667,47.2951333333,42.7609166667,25.1851333333,32.703829386,22.7160666667,34.3435333333,61.0326666667,25.391
850.95,30.8332333333,66.0689333333,47.5172,42.9884166667,24.9886,33.9434346491,23.4252,35.4482,62.6666666667,27.0001111111
851.25,33.3928833333,66.4935333333,49.0908666667,46.7261666667,28.8743333333,36.1152109649,27.1644,38.8961333333,63.6147333333,29.8449666667
851.55,35.3103666667,65.7458,49.8498666666,48.899,30.911,38.2121046053,30.5104,40.4004,63.1229333333,32.6394888889
851.85,38.6880833333,67.4246666667,51.7007333333,50.8745,33.6639333333,40.2388695175,33.2557333334,42.7988,65.0532666667,36.8839222222
852.15,40.38645,67.1496666667,52.1159333333,51.6425,34.2030666667,40.8150223684,33.5845333333,43.7487333333,65.5652666667,37.6875222222
852.45,41.7988833333,66.2134,53.0123333333,53.5173333333,34.2398666667,40.9057791667,34.4475333333,44.646,66.7234,38.4890777778
852.74,45.98505,67.8992666667,56.4892,56.3725833333,37.2362666667,43.8833449561,38.2072,47.6937333333,69.3557333333,42.2067222222
853.04,46.1841833333,67.9336666667,57.3684666667,56.579,35.6334666667,43.347879386,37.7777333333,47.115,70.4872666667,42.3912
853.34,45.14345,67.9130666667,56.6369333333,56.0831666667,34.263,42.2821657895,36.5975333333,46.6666,70.5044666667,42.0837777778
853.64,47.21545,69.1869333333,58.3333333333,57.4696666667,35.4676,43.3981017544,37.5406666667,48.4146,72.1137333334,43.3333333333
853.94,48.5632333333,70.3866666667,59.8956,57.4453333333,36.3426666667,44.7327546053,38.7878,49.0282666667,74.211,43.8557222222
854.23,47.1842166667,69.6066666667,58.6749333333,56.9358333333,35.9834666667,43.8077975877,38.5094666667,48.0124,71.9668666666,43.4368888889
854.53,45.7086666667,72.0409333333,59.1609333333,55.669,33.0612,42.8668945175,36.5306,47.6870666667,72.2676,42.1353
854.83,44.8039833333,74.5588,59.2402666667,56.8628333333,31.5196666667,41.8946554824,36.0539333333,47.7942,73.4805333333,41.0866888889
855.13,40.22865,72.0524,55.5554666667,54.41175,25.8561333333,38.1372296053,31.8692666667,43.268,71.2940666667,35.4249222222
855.43,39.58495,73.0612666667,57.17,55.7144166667,25.0884,38.7669754386,33.1428,42.449,73.0612,35.1337777778
855.72,40.7358666667,78.1682,60.7807333333,58.4081666667,26.3063333333,40.6220594298,33.8738666667,43.3634,77.3272666667,35.4804666667
856.02,34.3049333333,78.2578,57.4202666667,55.7789166667,19.8325333333,34.5742888158,26.9681333333,36.3818666667,76.2479333333,30.2234333333
856.32,29.826,76.4178,53.9634,52.529,17.0812666667,30.9264734649,24.0132666667,34.2619333333,72.2056666667,27.8385777778
856.62,29.8877666667,75.9935333333,54.3268666667,51.242,18.0768666667,31.9518263158,25.3206,33.6218,70.1923333333,27.0671888889
856.91,29.2959833333,72.4137333333,52.6436666667,50.2155833333,19.6264666667,32.7363796053,26.4655333333,33.3047333333,65.3735333333,27.2796444444
857.21,29.3909166667,70.8434,51.0844666667,51.5730833333,20.6693333333,31.3916236842,26.7736666666,33.1191333333,61.8474,27.6304777778
857.51,28.6490833333,66.6160666667,48.5858666667,50.3156666667,20.3535333334,29.2145589912,25.7071333333,31.9698,58.8384,24.8274888889
857.81,29.9769333333,62.6389333333,48.0788666667,50.3183333333,23.8426,29.3986028509,27.3844,32.1296666667,57.7314666667,26.4351333333
858.10,28.2980166667,60.7092,46.8323333333,47.961,22.4113333333,28.1689798245,24.397,30.5673333333,56.5956666666,24.2946222222
858.40,28.7985833333,60.4948,47.0907333333,48.49825,23.1800666667,28.1567995614,23.3922,30.7892666667,55.8303333333,24.2795333333
858.70,25.0058666667,56.3041333333,43.2280666667,44.6199166667,19.3214666667,25.8519495614,19.0175333333,27.8128666667,51.6024666667,20.3393222222
858.99,24.3174166667,54.1297333333,42.0022666667,41.8656666667,17.975,26.0973173246,18.6576666667,26.5529333333,50.2843333333,20.1629444444
859.29,25.9822666667,54.128,42.4725333333,42.9635,19.2715333333,27.9307721491,20.0883333333,28.7416666666,50.3532,21.3503111111
859.59,27.4326666667,54.9473333333,43.2046666667,44.2689166667,20.5380666667,28.2797052632,19.6024,29.1227333333,51.2982,21.4035888889
859.89,26.047,51.9856666667,42.1662,43.6220833333,20.385,26.6463822368,17.7858666667,29.3622666667,50.3008666667,20.0441444444
860.18,24.9601,52.9084666667,43.4528666667,44.6215833333,20.2124,26.4160563597,16.7862666667,29.429,52.6162,19.8715444444
860.48,22.51815,52.3520666667,44.6176,44.7690833333,18.6724,26.9018438596,14.7474666667,28.4561333334,54.6896666667,19.2062666667
860.78,21.8662666667,55.3302666667,47.3732666667,44.0476666667,18.5560666667,28.3099017544,13.5483333333,28.8172666666,58.0954,20.5940666667
861.07,17.9933333333,54.5604666667,45.9037333333,40.5058333333,13.8306,26.1609469298,9.38633333333,26.534,58.4742666667,18.1814333333
861.37,24.4954,57.0335333333,48.7766666666,43.1955833333,19.4800666667,30.9009109649,15.3518,31.315,60.1529333333,24.8674666667
861.67,27.3515333333,60.1522666667,51.2938,45.6241666666,23.1963333333,34.8720758772,19.3912,34.6118666667,64.6576,28.5743333333
861.96,29.3425666667,62.9051333333,52.5076666667,47.7829166667,26.7583333333,35.1523142544,21.6513333333,36.3608666667,67.0031333333,31.6003777778
862.26,25.0967333333,61.7392,49.4686,47.0610833333,23.9291333333,30.3248160088,17.5524666667,33.0434,65.5716666667,27.7992777778
862.56,27.1674666667,63.8810666667,51.7369333333,49.29575,27.4804666667,33.4628868421,18.4975333333,34.9609333333,66.6666666667,28.5394222222
862.85,28.7229,63.6939333333,53.622,50.1081666666,28.7446666667,36.6668504386,21.5007333333,36.0172666667,66.6377333333,29.4806111111
863.15,30.0295,68.8495333333,56.5486,54.27725,29.764,39.1185734649,23.5988666667,35.7521333333,70.0884,31.3322
863.45,28.8744666667,67.4458666667,53.6797333333,52.2005,27.3593333333,37.477547807,22.2222,33.824,67.6767333333,28.3020555556
863.74,27.4787,63.7287333333,49.4916666667,47.3871666667,24.3503333333,33.2230375,20.1412,30.9603333333,64.0962,24.0395111111
864.04,29.4866166667,63.3754,49.5922666667,47.9606666667,24.9789333333,32.7660631579,22.1940666666,30.1828,63.5161333333,22.9209
864.33,31.73645,63.3751333333,50.1535333333,49.8256666667,26.4156666667,32.9628344298,23.8492666667,29.8744,63.2916,22.6777444444
864.63,31.0813333333,64.4148,50.4296,51.4444166667,25.6889333333,31.1017451755,21.5999333333,26.8445333333,64.9778,20.5926222222
864.93,28.0971166667,62.3893333333,47.6402,48.3405833333,24.4247333333,26.6844197368,18.5544666667,24.1888,60.9438,16.5142333333
865.22,25.4075666667,60.5821333333,46.1426666667,46.0333333333,23.4352666667,25.9948151316,16.1281333333,21.8922666667,58.8938666667,13.5322
865.52,29.7162166667,64.2836666667,50.7801333333,49.0425,27.7447333333,30.5353578947,19.8298,26.5248666667,60.6808666667,18.4350111111
865.81,26.3976333333,62.571,48.1315333333,48.5051666667,24.9926,27.8047800439,18.7444666667,23.3184666667,60.9566,16.0885444444
866.11,24.57385,61.7959333333,45.7839333334,48.0210833333,23.5313333333,25.2090758772,17.5037333334,20.8218666667,60.4566,14.4140222222
866.41,26.7031666667,60.8150666667,45.5312666667,47.8166666667,25.5313333333,27.430666886,19.6798666667,22.7657333333,60.3202,18.6026333333
866.70,24.497,58.3783333334,43.063,47.1094166666,22.9729333334,23.0718708333,16.8168,19.6397333333,59.9398666667,17.0820777778
867.00,25.5630833333,59.4894666667,44.0840666667,48.76125,24.1742,24.0140368421,18.1081333333,21.2012666667,60.1802,19.2992444444
867.29,23.8764833334,57.8884,41.9607333333,48.5295,22.4133333333,23.3884710526,14.9924666667,21.1462666667,60.0904,18.934
867.59,26.21815,62.8102666667,44.4544666667,49.9626666667,23.6472,27.1561519737,16.9208,24.3348,62.9894666667,20.8321111111
867.88,24.3062666667,62.2021333333,43.5596,48.2654166667,21.8099333333,26.152633772,16.0784666667,24.4344,61.8704,19.1352333333
868.18,24.6786166667,60.6875333333,44.5141333333,49.589,20.1194666667,27.5164578947,16.9506,25.5605333333,62.9597333333,21.0513333333
868.48,24.81305,59.6884,43.0529333333,49.3381666666,18.5358666667,25.2002616228,15.8256,24.2366666667,63.3956666667,20.8359555555
868.77,22.7705,54.7258666667,39.2295333333,46.2965,16.8297333333,21.3745660088,15.3777333333,21.274,60.2370666667,19.0518222222
