wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
638.89,15.3902222222,47.0558,26.0104,40.2506,14.1064,14.5282,18.45765,25.6784453333,15.8916
639.22,15.2592222222,46.9936666667,25.9229333333,40.199,13.9328666667,14.3430666667,18.3285,25.5973466667,15.7656
639.55,15.2058666667,46.9529333333,25.8747,40.134,13.9105333333,14.3038,18.2756458334,25.493112,15.6880666667
639.88,15.2717555556,47.1562666667,25.9664666667,40.2991333333,13.9454,14.3798,18.3577333333,25.63064,15.737
640.21,15.1063777778,47.0849333333,25.8044,40.2406666667,13.7795333333,14.2022,18.19815,25.4961066667,15.5704
640.54,15.1156222222,47.2095333333,25.81,40.3003333333,13.7631333333,14.2093333333,18.1571416667,25.51124,15.5857333333
640.87,15.233,47.3692,25.9497666667,40.5091,13.8667333333,14.3193333333,18.3111041667,25.6343626667,15.739
641.20,15.2695111111,47.3765333333,25.9829,40.5159,13.9160666667,14.4012666667,18.38045,25.66416,15.7688666667
641.53,15.2934222222,47.5087333333,26.069,40.5809,13.9444,14.4218666667,18.4033833333,25.699072,15.7852666667
641.87,15.2854,47.4614,26.0714666667,40.5936333333,13.9832,14.4611333333,18.4156458333,25.713592,15.8021333333
642.20,15.2162222222,47.4158666667,26.0103,40.5461,13.8943333333,14.408,18.30545,25.6815226667,15.7649333333
642.53,15.0829111111,47.3361333333,25.9310333333,40.3908666667,13.7781333333,14.295,18.2058333333,25.6242693333,15.6557333334
642.86,15.2364666667,47.4238,26.0057666667,40.4049666667,13.9006,14.4935333333,18.3509291667,25.712056,15.8011333333
643.19,15.2186666667,47.4705333333,26.0537666667,40.4273666667,13.8801333333,14.4841333333,18.410575,25.772304,15.8087333333
643.52,15.0873111111,47.2860666667,25.9923666667,40.2629,13.7728666667,14.3542666667,18.3019916667,25.6610933333,15.7169333333
643.85,15.2856444444,47.4162666666,26.1521333333,40.4194333333,13.9321333333,14.5495333333,18.5067125,25.8605146667,15.8894666667
644.18,15.2890222222,47.4572,26.2359666667,40.5366666667,13.9776666666,14.661,18.6146791667,25.95028,15.9728666667
644.51,15.1944888889,47.3908666667,26.1745,40.4639666667,13.9356,14.6222666667,18.5157833333,25.8859333333,15.8810666667
644.84,15.1989111111,47.3973333333,26.1945666667,40.4933666667,13.9848666667,14.6748,18.4993375,25.9126026667,15.9079333333
645.17,15.1714444444,47.341,26.1554333333,40.5228333333,13.9573333333,14.6668,18.50445,25.9229893333,15.9590666667
645.50,15.1069333333,47.3641333333,26.0504333333,40.4842,13.8751333333,14.6262666667,18.4290833333,25.8974666667,15.8672
645.83,15.1371555556,47.498,26.0891333333,40.5242,13.9326,14.6592,18.4712166667,25.8840026667,15.8706666667
646.16,15.2172,47.6382666667,26.2479,40.6579333333,13.9869333333,14.793,18.5514,25.92968,15.9874666667
646.49,15.2484666667,47.7262666667,26.4070666667,40.7516666667,14.0862666667,14.8734,18.5971,25.981848,16.0533333333
646.82,15.2714888889,47.7136666667,26.4104333333,40.7798666667,14.0737333333,14.9094666667,18.6183291667,25.9829893333,16.0774
647.15,15.3715555556,47.7789333333,26.4459,40.8482333333,14.2198666667,15.0293333333,18.6975416667,26.0767493333,16.2005333333
647.48,15.2228,47.6671333333,26.3713333333,40.6881666667,14.1258,14.921,18.5779291667,25.979224,16.1156
647.81,15.2103777778,47.6068,26.3252333333,40.6462333334,14.0872,14.8424666667,18.5007125,25.9136773333,16.0590666667
648.14,15.2699111111,47.6198,26.3539,40.6512333333,14.107,14.8542666666,18.5635791667,25.9627413333,16.0832666667
648.47,15.2618444445,47.5856666667,26.3558666667,40.6200333333,14.0256,14.8114666667,18.5751458333,25.9637866667,16.0588666667
648.80,15.2365555555,47.5629333334,26.2959333333,40.6007333333,14.037,14.8385333333,18.615825,25.9606533333,16.024
649.13,15.2388888889,47.567,26.3808666667,40.6124333333,14.0496666667,14.8608,18.6322,25.941224,16.0534
649.46,15.2105333333,47.5083333333,26.3618333333,40.5894666667,14.0367333333,14.8394666667,18.6185166667,25.9285386667,16.1023333333
649.79,15.3797111111,47.6020666667,26.4374333333,40.7016,14.206,14.9508,18.7855375,26.1157866667,16.2188666667
650.11,15.4032444445,47.5371333333,26.3737333333,40.6465666667,14.2412666667,14.9312666667,18.776925,26.1371653333,16.2132666667
650.44,15.3821333333,47.4604666667,26.4088,40.626,14.2882666667,14.962,18.8095041667,26.1729893333,16.2826666667
650.77,15.4427333333,47.4942666667,26.4712,40.6807,14.299,15.0105333333,18.879775,26.2078613333,16.2772666667
651.10,15.4919777778,47.5548666667,26.5573,40.7654666667,14.3277333333,15.0518666667,18.9319416667,26.2689573333,16.3303333333
651.43,15.5209111111,47.6146666667,26.6103,40.7902666667,14.3861333333,15.125,18.9877375,26.3719066667,16.4136666667
651.76,15.4618444445,47.4704666667,26.5422333333,40.6647333333,14.3859333333,15.0704666667,18.9543791667,26.331376,16.3802666667
652.09,15.4312222222,47.5386,26.5573666667,40.6894,14.3928666667,15.0240666667,18.9284583333,26.3351626667,16.4224666667
652.42,15.5256444445,47.6575333333,26.6798,40.7961,14.4269333333,15.0637333333,18.9570333333,26.4076773333,16.5318666667
652.75,15.6205333333,47.7052,26.7146666667,40.7944666667,14.5366666667,15.1300666667,19.0133125,26.47144,16.5806666667
653.08,15.6119111111,47.6525333333,26.7263666667,40.7806,14.5796,15.1814,19.0753833333,26.5102266667,16.6041333333
653.41,15.5277111111,47.515,26.6794666667,40.6829333333,14.5306,15.1554666667,18.9840875,26.4150373333,16.6154
653.74,15.5299777778,47.5397333333,26.7074,40.7137666667,14.5410666667,15.1894666667,19.0149125,26.4261466667,16.6042666667
654.06,15.6297555556,47.5936666667,26.7147333333,40.7359,14.5819333333,15.2452,19.0546083333,26.4593333333,16.639
654.39,15.4841333333,47.4913333334,26.6533333333,40.6533666667,14.5037333334,15.1398,18.9424666667,26.3698373333,16.5854
654.72,15.4099555556,47.4253333333,26.5486666667,40.6088,14.4804,15.0591333333,18.8954625,26.291936,16.5387333333
655.05,15.3949777778,47.4956,26.5505333333,40.6265666667,14.4846666667,15.0730666667,18.9067791667,26.249248,16.5332666667
655.38,15.4363777778,47.5672666666,26.5877,40.7080666667,14.508,15.1396,18.9255083333,26.2362106667,16.5949333334
655.71,15.4373777778,47.6014,26.6095333333,40.7447333333,14.6114666667,15.1767333333,18.9590208333,26.2758853333,16.6368666667
656.04,15.3152444444,47.4677333333,26.4688333333,40.5782666667,14.5426666667,15.0547333333,18.8750708333,26.1845253333,16.5391333333
656.37,15.1445333333,47.2963333333,26.3500666667,40.4945333333,14.3773333333,14.9464666667,18.7893875,26.0464506667,16.4922
656.69,15.2328888889,47.3157333333,26.3714666667,40.4790333333,14.4028,14.9506666666,18.8410583333,26.107624,16.5374
657.02,15.1986666667,47.4120666667,26.3797,40.534,14.3779333333,14.8903333333,18.8315208333,26.1053386667,16.4540666667
657.35,15.1214888889,47.4124,26.3325666667,40.5273666667,14.3314666667,14.7934666667,18.8315208333,26.086536,16.4600666667
657.68,15.1535555556,47.4450666667,26.4188666667,40.6151333333,14.4117333333,14.82,18.8382291667,26.107912,16.5116
658.01,15.1724,47.4992666667,26.4212333333,40.6123,14.3902,14.8243333333,18.8588,26.1542906667,16.4773333333
658.34,15.2627333333,47.5459333333,26.4741666667,40.6361333334,14.4647333333,14.9536,18.9376291667,26.1962106667,16.532
658.66,15.2604666667,47.5084666667,26.4761,40.6324333333,14.4510666666,14.9204666667,18.9335666667,26.2269253333,16.5369333333
658.99,15.2175555556,47.514,26.4793,40.5756666667,14.4320666667,14.8833333333,18.9094041667,26.231432,16.5353333333
659.32,15.1810666667,47.4157333334,26.3830666667,40.4634333333,14.3476666667,14.8304666667,18.8869458333,26.1212693333,16.4622666667
659.65,15.2022,47.3873333333,26.3665,40.4149333333,14.3486666667,14.8538,18.8545125,26.105048,16.4329333334
659.98,15.2566444444,47.4242666667,26.3616666667,40.4149333333,14.4172666667,14.8514666667,18.86705,26.1354346667,16.412
660.31,15.2100888889,47.3792,26.3767333333,40.3980666667,14.4036666667,14.8140666667,18.8214916667,26.106168,16.3542666667
660.63,15.2163333333,47.4248666667,26.3981333333,40.4168666667,14.4378,14.8706666667,18.8229083333,26.1578346667,16.3932
660.96,15.2230888889,47.3981333333,26.3502333333,40.3244333333,14.4106666667,14.8192666667,18.7591166667,26.1118026667,16.3044666666
661.29,15.1503333333,47.3271333333,26.1880666667,40.1750333333,14.2867333333,14.7132666667,18.6594458333,26.0045893333,16.2076
661.62,15.3040888889,47.3662,26.2435666667,40.2441,14.4316666667,14.8385333333,18.754725,26.039944,16.3551333333
661.94,15.3932222222,47.3546,26.2847333333,40.2143333333,14.5164666666,14.8646666667,18.8100208333,26.1176053333,16.442
662.27,15.5524888889,47.4379333333,26.3887666667,40.3208,14.7164,15.044,18.9526708333,26.2541253333,16.5943333333
662.60,15.6091555556,47.4828666667,26.4049666667,40.3680666667,14.8033333333,15.1055333334,19.0262083333,26.3031653334,16.6062
662.93,15.6289111111,47.5363333333,26.4364333333,40.4389666667,14.7608666667,15.1104666667,18.9863375,26.3301653333,16.6042
663.26,15.7821333333,47.7219333333,26.5995,40.5869666667,14.8702666667,15.2264,19.1229291667,26.3889866667,16.739
663.58,15.8808,47.8336,26.6928666667,40.6839,14.9678,15.3126,19.2463791667,26.5135893334,16.8648666667
663.91,15.9716222222,48.0316,26.744,40.8668333333,15.0796,15.435,19.3344166667,26.5935386667,16.9534
664.24,16.1642888889,48.1169333333,26.8487666667,41.0008,15.2464666667,15.6354,19.5022875,26.7427626667,17.1264
664.57,16.2390666667,48.1334666667,26.9066,41.092,15.384,15.7766,19.5555333333,26.77444,17.2358
664.89,16.3862666667,48.3751333333,27.1027333333,41.3388333333,15.6004,16.0483333333,19.7630291667,27.012432,17.3996
665.22,16.3871555556,48.513,27.1538,41.469,15.607,16.1301333333,19.8465208333,27.0786106667,17.4602
665.55,16.3492444445,48.5362666667,27.1352,41.5368333333,15.5829333333,16.0606,19.8274791667,27.0066293333,17.4048666667
665.87,16.2819111111,48.5229333333,27.0861666667,41.5163666666,15.5077333333,15.9696,19.771025,26.8550613333,17.3190666667
666.20,16.3681555556,48.6584,27.1423,41.6729,15.5291333333,16.0422666667,19.8737541667,26.9548906667,17.4477333333
666.53,16.3531111111,48.6485333333,27.1741,41.6486666667,15.5641333333,16.0882,19.9048875,26.9699893333,17.433
666.86,16.4436666667,48.6688,27.3022666667,41.7351,15.684,16.1461333333,20.0371541667,27.1101306667,17.5280666667
667.18,16.3885333333,48.5571333333,27.2918666667,41.7320666667,15.6400666667,16.0898666667,19.9952083333,27.026648,17.4636666667
667.51,16.4068888889,48.4984,27.3231,41.6987666667,15.6042666667,16.0998666667,20.0008041667,27.0524,17.5048
667.84,16.3326444444,48.4649333333,27.2453,41.5616666667,15.4884666667,15.9321333333,19.9577041667,26.878384,17.4536666667
668.16,16.3427555555,48.6102,27.3053,41.6467,15.4500666667,15.9595333333,20.0308291667,26.897208,17.4719333333
668.49,16.1411777778,48.3756666666,27.1469,41.4621,15.2177333333,15.7084666667,19.8041541667,26.655912,17.2012666667
668.82,16.1205111111,48.3759333333,27.1475666667,41.419,15.2062666666,15.6292666667,19.7264583333,26.6313306667,17.1370666667
669.14,16.0967111111,48.4322,27.1246333333,41.3625,15.1719333333,15.6519333333,19.6969666667,26.6772933333,17.117
669.47,16.1187555555,48.336,27.0445,41.2531,15.1298,15.6504,19.6940541667,26.7454906667,17.1234666667
669.80,16.0948222222,48.1505333333,26.9737666667,41.1099,15.0593333333,15.5563333333,19.6233833333,26.626544,17.0098666667
670.13,16.2645333333,48.2509333333,27.0473,41.1523333333,15.2666666667,15.6698,19.7372625,26.775728,17.1337333334
670.45,16.2208444445,48.2948666667,27.0109,41.1764,15.236,15.6922,19.658675,26.713384,17.1205333333
670.78,16.2540444445,48.3128666667,27.0434333333,41.1402,15.2565333333,15.7539333333,19.6076583333,26.767008,17.1440666667
671.10,16.2308,48.2294666667,27.0075666667,41.0315666667,15.2568,15.7581333333,19.603075,26.62232,17.1005333333
671.43,16.3563555556,48.1936666667,27.1121,41.1369333333,15.4134,15.8903333333,19.6784541666,26.725392,17.1360666667
671.76,16.4847555555,48.1495333333,27.1632666667,41.1342666667,15.4748666667,15.9694,19.7353416667,26.7915466667,17.2496
672.08,16.7263333333,48.2814,27.3517,41.3052666667,15.727,16.206,20.0167666667,27.0007066667,17.5464
672.41,16.6233777778,48.1344666667,27.2251666667,41.1670666667,15.6539333333,16.0935333333,19.9570875,26.962936,17.4534
672.74,16.6940444444,48.1081333333,27.3123,41.2797666667,15.6721333333,16.1166,20.0157166667,26.9936506667,17.5265333333
673.06,16.7478888889,48.1576,27.4273,41.3967666667,15.7776,16.2019333333,20.101775,27.0013866667,17.5809333333
673.39,16.7689111111,48.2940666667,27.5317,41.4871333333,15.8397333333,16.3198,20.1428125,27.0987706667,17.6822666667
673.72,16.7931111111,48.3945333333,27.5693666667,41.6363666667,15.8266666667,16.4292666667,20.2014375,27.1196373333,17.7446666667
674.04,16.8117111111,48.4573333333,27.6083666667,41.7292,15.8939333333,16.4625333334,20.321275,27.1948266667,17.7919333333
674.37,17.0158222222,48.7534,27.7526666667,41.9180666667,16.0784666667,16.6146666667,20.5344333333,27.2961466667,17.966
674.69,17.0499555556,48.862,27.8298333333,41.9997333333,16.104,16.6229333333,20.5658,27.4214666667,18.0483333333
675.02,16.9346444445,48.908,27.7569333333,42.0083,15.9505333333,16.5062,20.5129666667,27.4067546667,17.9842
675.35,16.8509777778,48.7448,27.6883,41.8836333333,15.9651333333,16.5190666667,20.475675,27.3750026667,17.9438
675.67,16.8014888889,48.7492,27.6692,41.8224666667,15.9442666666,16.4626,20.3907541667,27.332408,17.9206666667
676.00,16.8550444444,48.7610666667,27.7412333333,41.9205666667,15.9716,16.5466666667,20.4389291667,27.2846266667,17.9685333333
676.32,16.6769111111,48.6774666667,27.5607333333,41.7965333333,15.8126,16.4081333333,20.2498666667,27.0986773333,17.7776
676.65,16.6838888889,48.6951333333,27.6143,41.8074666667,15.8376666667,16.3610666667,20.2889958333,27.0736586667,17.7873333333
676.97,16.6450222222,48.5495333333,27.5078666667,41.7438,15.7603333334,16.2739333333,20.2216625,27.009384,17.7334
677.30,16.6939333333,48.5246,27.5685,41.6913,15.7344,16.2184666667,20.2527875,27.0367546667,17.731
677.63,16.6243333333,48.4792666667,27.5338,41.5571333333,15.5656666667,16.1398666667,20.0987083333,26.9508213333,17.5716666667
677.95,16.5942888889,48.5087333333,27.5681333333,41.6394333333,15.5498,16.1919333333,20.1281375,26.9734773333,17.6118666667
678.28,16.6386666667,48.4792666667,27.5745333333,41.6427,15.5992,16.285,20.1709625,27.036176,17.6101333333
678.60,16.7108,48.458,27.6329666667,41.6190666667,15.6986,16.4099333333,20.2163333334,27.0646853333,17.6954
678.93,16.7294666667,48.5446666667,27.6917666667,41.7423,15.6492666667,16.3492666667,20.2337,27.0747466667,17.6995333333
679.25,16.7433333333,48.4892,27.6043333333,41.6754666667,15.6028,16.3569333333,20.2001125,27.0618373333,17.6802
679.58,16.8191111111,48.4972,27.6559333333,41.6945,15.6626666667,16.3958666667,20.2390958333,27.11696,17.7689333334
679.90,16.8801333333,48.4724,27.7262333333,41.7136333333,15.7542666667,16.4938666667,20.3315166667,27.1635866667,17.8212666667
680.23,16.8157333333,48.4586666666,27.6364,41.6398666667,15.6454666667,16.4874,20.2500625,27.1543946667,17.7927333333
680.55,16.9486222222,48.6775333333,27.7571333333,41.8189666667,15.806,16.6336,20.3960083333,27.2842693333,17.883
680.88,16.7972444445,48.5471333333,27.6210333333,41.7393,15.6812666667,16.5625333333,20.2338375,27.1727733333,17.7768666667
681.20,16.7010222222,48.366,27.5463333333,41.5887333333,15.7109333333,16.5134,20.2371583333,27.123896,17.7545333333
681.53,16.5888888889,48.1424,27.4170666667,41.4466,15.5816,16.3812666667,20.1205416667,27.0296,17.6120666667
681.85,16.5195111111,48.1420666667,27.3671,41.4904666667,15.541,16.3360666667,20.0818416667,26.9315333333,17.5808666667
682.18,16.5534,48.2214666667,27.3898,41.5962,15.5750666667,16.3918,20.1415541667,26.9760266667,17.6853333333
682.50,16.6586444444,48.3678666667,27.4787333333,41.6911333333,15.6690666667,16.5343333333,20.2604625,27.0872186667,17.7828666667
682.83,16.7066888889,48.4558666667,27.6030333333,41.7832333333,15.7204666667,16.5964,20.3507833333,27.145152,17.8251333333
683.15,16.781,48.5956,27.6916333333,41.7979,15.8294666667,16.7208666667,20.4506416667,27.2264213333,17.8748666667
683.48,16.7841333333,48.7596666667,27.7045,41.8590333333,15.8369333333,16.7399333333,20.4947791667,27.3008586667,17.9298666667
683.80,16.7061555555,48.6975333333,27.6752666667,41.8473666667,15.7782666667,16.7154,20.4130083333,27.22372,17.8268
684.13,16.6408,48.6379333333,27.6524,41.7708666667,15.7456666667,16.6259333333,20.3168541667,27.1511626667,17.765
684.45,16.6915333333,48.6542,27.6591666667,41.7481666667,15.795,16.6425333333,20.3318791667,27.1243173333,17.7949333333
684.78,16.7957555556,48.7957333333,27.7458333333,41.9517666667,15.8357333334,16.76,20.364875,27.1724053333,17.8567333333
685.10,16.8061333333,48.889,27.8333666667,41.9136333333,15.8304,16.8178666667,20.3702125,27.1382986666,17.8596666667
685.43,16.8179333333,48.9550666667,27.8624333333,41.8954333333,15.8533333333,16.8442,20.393,27.1821866667,17.887
685.75,16.6668888889,48.9000666667,27.7602,41.7048666667,15.6539333333,16.6653333333,20.20615,27.040496,17.6500666667
686.08,16.4748888889,48.6953333333,27.5546666667,41.6242666667,15.4827333333,16.5114666667,20.0094875,26.9011093333,17.4864
686.40,16.3932,48.6482,27.4622,41.6511666667,15.4071333333,16.4623333333,19.9193333333,26.8754693333,17.4208
686.72,16.2040444444,48.5969333333,27.3177333333,41.6338333333,15.2154666667,16.262,19.7573416667,26.7747226667,17.2849333334
687.05,16.2731555555,48.582,27.4317333333,41.7005666667,15.2993333333,16.3218666667,19.8084375,26.8097253333,17.3610666666
687.37,16.3203555556,48.7222,27.5252666667,41.8298,15.4266666667,16.4082666667,19.9305291667,26.8452,17.4901333333
687.70,16.2856222222,48.6632666667,27.5583666667,41.7732,15.3633333333,16.4535333333,19.9672208333,26.8710266667,17.5112
688.02,16.1871555555,48.5736666666,27.5302333333,41.7560666667,15.3155333333,16.3871333333,19.9193833333,26.8406426667,17.4506666667
688.34,16.16,48.6828,27.5141666667,41.8218333333,15.3057333333,16.3493333333,19.893575,26.864952,17.5306666667
688.67,16.1394,48.5862,27.4253333333,41.7974,15.3028666667,16.3838666667,19.8659083333,26.8972053333,17.5131333333
688.99,16.1505111111,48.5879333333,27.4538666667,41.8253,15.2492666667,16.3602,19.8673583333,26.9117306667,17.5157333333
689.32,16.0144222222,48.402,27.3621,41.7827,15.1742,16.2668666667,19.8479416667,26.8473706667,17.4620666667
689.64,16.0066222222,48.4031333333,27.4728333333,41.7129666667,15.2171333333,16.2724,19.8874291667,26.85792,17.4514666667
689.96,15.9765333333,48.4455333333,27.5184,41.7091333333,15.2461333333,16.2946666667,19.9566833333,26.8070453333,17.5368666667
