wavelength,Back_OryCraf,Belly_OryCraf,Breast_OryCraf,Crissum_OryCraf,Crown_OryCraf,DorTail_OryCraf,Patch10_OryCraf,Rump_OryCraf,Throat_OryCraf,WingTip_OryCraf
787.14,21.8972222222,41.0203888889,34.9222222222,34.5496666666,22.9236666667,19.3184444444,24.3261111111,22.6386111111,38.7683333333,17.8501111111
787.45,22.1827407407,41.154,34.7291111111,34.9543333333,23.371,19.1518888889,24.7986666667,23.1938888889,39.0766666667,17.81
787.76,21.9386296296,41.1588333333,34.5027777778,35.2683333333,23.4875555556,18.4473333333,24.7847777778,23.1526666667,38.724,17.1611111111
788.07,21.3510740741,40.1796666667,34.159,34.1695555555,22.3058888889,17.3722222222,23.9782222222,22.5304444444,37.6501111111,16.3792222222
788.38,21.7495925926,40.8266666667,34.8351111111,35.3287777778,22.9994444444,18.2523333333,24.7322222222,23.5455,38.91,16.4143333333
788.69,21.363,40.9988333333,34.4975555556,34.7573333333,22.9913333333,17.7528888889,24.7477777778,23.5215,38.759,15.9546666667
789.00,22.0095555555,40.8746666667,35.2778888889,34.8867777778,23.1068888889,17.2528888889,25.3292222222,24.0895,38.8375555555,16.5226666667
789.31,21.3294814815,40.5838333333,35.0387777778,34.7561111111,22.5151111111,17.0536666667,24.388,23.7184444445,38.2086666667,15.6727777778
789.62,21.6101111111,41.2493888889,35.589,35.2745555556,22.8096666667,17.4273333333,24.8241111111,24.6354444444,38.978,16.0212222222
789.92,21.9048518519,41.1006666667,35.3332222222,35.3016666667,22.4124444444,17.3545555555,24.8465555556,24.8254444445,39.1956666667,16.1057777778
790.23,21.6485555556,40.8168888889,35.1388888889,35.4685555556,23.0082222222,17.4314444445,25.239,25.0956666667,39.1651111111,16.5393333334
790.54,22.0785925926,41.1445,35.0117777778,35.3374444444,23.2607777778,18.2142222222,25.6425555556,25.7738888889,39.3766666667,17.4062222222
790.85,21.7777777778,40.8616666667,34.5063333333,35.1781111111,22.7553333334,17.8928888889,25.6025555555,25.5385555556,39.0486666667,17.3064444445
791.16,21.8675555556,41.1510555556,34.4295555555,34.7518888889,22.6518888889,18.5044444444,25.9616666667,26.1013333333,39.0394444444,17.3974444445
791.47,22.8226296296,42.1741666667,34.6976666666,35.6798888889,23.9248888889,19.5807777778,27.3193333334,27.2921111111,40.2204444444,18.2056666667
791.78,22.2951481481,41.6585,33.7157777778,34.5458888889,23.435,18.6277777778,26.3851111111,26.3685555555,39.2876666667,17.8411111111
792.08,22.4137037037,41.6498888889,33.8744444444,34.8793333333,23.7463333333,18.6767777778,26.6401111111,26.4800555556,39.0104444445,18.6656666667
792.39,22.5178888889,42.1043333333,34.1303333333,35.387,24.5118888889,19.0461111111,26.9697777778,27.3849444444,39.7305555555,18.8215555556
792.70,22.4285925926,41.6862222222,33.5472222222,35.4835555556,24.6087777778,18.5748888889,27.3218888889,27.1586111111,39.874,19.239
793.01,22.2221851852,41.2586111111,33.4466666667,35.1926666667,24.5351111111,18.7302222222,26.9046666666,26.8876666667,39.3652222222,18.8548888889
793.32,21.3879259259,40.65,33.1132222222,34.8627777778,24.3541111111,18.005,26.2426666667,25.8892222222,38.6514444445,18.2943333333
793.62,21.514,41.0427222222,32.9734444445,34.5523333333,24.1495555556,17.7174444444,25.4034444444,25.6123888889,38.4302222222,18.565
793.93,21.8885185185,41.3690555556,34.4055555555,35.6074444444,24.567,18.1572222222,25.6626666666,26.0515555555,39.1657777778,19.5357777778
794.24,22.5312592593,41.8181111111,34.7592222222,36.2327777778,25.0623333333,18.871,26.227,26.4528333333,39.7264444445,19.786
794.55,21.9936666667,41.6364444444,34.7162222222,36.3635555556,24.9638888889,18.4222222222,25.6734444444,25.7034444444,39.5624444445,19.7932222222
794.86,22.2774444444,41.5156111111,35.2858888889,36.1851111111,25.2632222222,18.8023333333,25.4406666667,26.0975,39.3682222222,20.3408888889
795.16,23.1686666667,42.0141111111,35.8104444444,36.3012222222,26.043,19.9323333333,26.1477777778,26.5975,39.6774444444,20.8318888889
795.47,22.9368518518,41.635,35.317,35.6381111111,25.4444444444,20.3073333333,25.731,26.3787222222,39.2844444444,20.1696666667
795.78,22.5365555556,41.5987222222,35.0601111111,35.2192222222,25.108,20.109,25.2215555556,25.5000555555,38.991,20.0636666667
796.09,21.938,41.8826111111,35.4351111111,35.3555555556,25.3577777778,20.1318888889,25.0283333333,25.2044444445,38.9117777778,19.7794444444
796.40,22.2107407407,42.2076111111,35.6777777778,35.6776666667,25.5974444444,20.2852222222,25.3935555556,25.4616111111,39.1777777778,20.5007777778
796.70,21.8451111111,42.0852777778,35.336,35.1891111111,25.345,20.6493333333,25.4922222222,25.3958333333,39.1717777778,20.0724444444
797.01,22.2786296296,42.2313333333,35.9417777778,35.4335555556,25.4517777778,21.7028888889,26.0728888889,25.8694444445,39.4535555555,19.9751111111
797.32,21.6296296296,41.5271111111,34.735,34.2792222222,24.1141111111,21.0141111111,25.379,24.6837222222,38.9174444444,18.9174444445
797.63,21.7968888889,41.4303333333,34.8943333333,33.8462222222,24.023,20.8548888889,24.9461111111,24.6213333333,38.8946666667,18.9401111111
797.93,22.3751851852,41.2649444444,34.5041111111,33.8383333333,24.1391111111,21.0513333333,25.1952222222,24.8048888889,39.2676666667,19.2034444444
798.24,22.3385185185,41.4227222222,34.1467777778,33.8215555555,23.5937777778,20.6647777778,25.1045555555,24.4305555555,39.2956666667,19.119
798.55,22.6777037037,41.493,34.276,34.2524444444,23.377,20.6905555555,25.4624444444,24.5023333333,39.1186666667,18.8758888889
798.85,23.0077777778,41.4543333333,34.8282222222,34.5651111111,23.7532222222,20.2367777778,25.3557777778,24.6742222222,39.4691111111,18.8614444445
799.16,22.6546296296,41.3768333333,34.3308888889,33.8196666667,23.1697777778,19.7408888889,25.2151111111,24.1987222222,39.5061111111,17.4835555556
799.47,21.9087037037,40.3876111111,33.1452222222,32.0291111111,22.0967777778,18.5353333333,24.4417777778,23.2189444444,38.3998888889,16.0145555556
799.78,21.5091481482,40.529,33.2943333333,31.5571111111,21.8981111111,18.099,24.1151111111,23.0326666667,39.1546666667,15.6231111111
800.08,22.3367407408,41.7197777778,34.643,32.0371111111,22.5002222222,17.7377777778,24.6297777778,24.2262222222,39.7618888889,16.6535555555
800.39,21.3960370371,41.3327222222,33.8428888889,31.5571111111,21.9881111111,16.5217777778,24.1222222222,23.3718888889,39.4603333333,15.8885555556
800.70,21.2100370371,41.2559444444,34.3133333333,31.5251111111,22.5673333333,16.798,24.1546666667,23.2228888889,38.882,15.4587777778
801.00,21.2142962963,42.2996111111,34.2475555556,31.547,23.4318888889,16.8215555556,24.8102222222,23.1574444445,39.1138888889,16.2025555555
801.31,21.0723703704,42.6563333333,34.9592222222,31.1705555556,23.1267777778,16.8223333333,24.5122222222,23.1270555556,38.1396666667,16.0871111111
801.62,19.4701481481,41.6775,33.8016666667,28.9416666667,21.7685555556,15.4588888889,23.2763333333,21.7902777778,36.6124444444,14.1853333333
801.92,17.5076666667,40.5330555555,32.3873333333,27.3423333333,20.2101111111,13.4833333333,22.0271111111,20.5931111111,35.3602222222,13.018
802.23,16.135,41.034,31.4316666667,26.6855555556,19.3776666667,12.3526666667,21.5934444445,19.6919444445,34.732,12.7456666667
802.54,14.9969629629,39.4896666667,30.493,25.6555555556,18.1804444444,11.3607777778,20.5524444444,19.2180555555,33.1148888889,13.2646666667
802.84,17.6294074074,41.5718888889,32.4652222222,27.9672222222,20.3441111111,13.3364444445,22.8535555556,21.6461666666,35.1956666667,16.3352222222
803.15,19.2551111111,41.2216111111,32.3665555556,28.8981111111,20.4727777778,14.1344444444,23.3426666666,22.0306111111,34.9447777778,17.2498888889
803.46,19.2142222222,40.6921111111,31.983,28.9441111111,20.3345555556,14.3952222222,23.1276666667,21.3090555556,35.2823333333,16.9275555556
803.76,19.9647777778,40.8767777778,33.1518888889,29.297,20.6803333333,14.2705555556,24.0212222222,21.5041666666,35.495,16.8858888889
804.07,21.4996296296,42.0655555556,34.101,30.834,22.0717777778,15.9442222222,26.0614444444,23.7051666667,36.6606666667,18.5335555556
804.38,20.0277777778,40.1922222222,33.0653333333,29.7437777778,20.7624444444,14.9687777778,25.0072222222,22.3265,34.9717777778,16.9048888889
804.68,20.1407037037,40.094,33.1057777778,29.9227777778,20.8428888889,14.9006666667,25.2236666667,22.2676666667,36.0013333333,17.0986666667
804.99,21.5197037037,41.4286666667,34.5922222222,31.7523333333,22.3245555556,16.3664444444,26.9067777778,23.7812222222,37.4614444444,18.899
805.30,22.2904814815,42.6438333333,36.1147777778,32.4257777778,23.0858888889,16.9227777778,27.0823333333,24.5205,38.5301111111,19.2506666667
805.60,23.4358888889,43.3564444444,37.8588888889,33.7104444444,23.6581111111,18.5814444445,27.9375555555,25.6963333333,39.8026666667,19.8142222222
805.91,25.4887037037,45.1001111111,39.7318888889,35.5668888889,25.5512222222,20.5937777778,28.9088888889,26.8912777778,41.2164444444,21.4007777778
806.21,23.6084444444,44.1696666667,39.2305555556,34.388,24.0046666667,19.0133333333,27.2281111111,24.9777222222,40.211,19.3997777778
806.52,22.1364814815,43.4857222222,38.9493333333,33.0917777778,22.6752222222,18.297,26.6605555555,24.2977777778,38.7983333334,17.663
806.83,22.8012222222,43.6283888889,39.3232222222,33.5431111111,22.9561111111,18.5683333333,27.7028888889,25.8235555556,39.1884444445,18.2241111111
807.13,22.3564074074,42.9753888889,38.091,33.0201111111,22.3116666667,18.3894444444,26.8902222222,25.8165,39.0902222222,17.748
807.44,20.9239259259,42.0592777778,36.7904444444,31.4158888889,20.7576666667,16.8175555556,25.2867777778,23.4676666667,38.4814444444,16.3495555556
807.74,20.258962963,42.4318888889,36.5345555555,30.9088888889,20.1552222222,17.3891111111,24.7397777778,23.1391111111,39.0677777778,16.1616666667
808.05,19.975037037,43.2896111111,36.7666666666,31.5231111111,20.256,18.243,25.2808888889,23.4940555556,39.3726666667,15.8082222222
808.35,17.6166296296,42.2035,35.5824444444,29.342,18.4338888889,16.4723333333,22.9831111111,21.4442777778,38.4407777778,12.8528888889
808.66,17.5982592593,42.3958333333,35.5903333333,29.8784444444,17.9168888889,17.2398888889,23.0903333334,21.2155,38.9932222222,13.1076666667
808.97,18.6187777778,43.2325555556,36.8895555555,31.281,20.046,17.5336666667,24.9644444445,22.9564444444,40.2512222222,14.0303333333
809.27,18.6558148148,42.733,35.9677777778,31.0214444444,19.4804444445,16.1468888889,25.2867777778,22.6077222222,40.2867777778,13.7814444445
809.58,19.8013703704,43.487,36.2421111111,32.0326666667,20.1084444445,17.2536666667,25.7816666667,23.9837222222,41.8968888889,15.1401111111
809.88,18.8474814815,43.7651111111,35.5294444444,31.7142222222,19.9517777778,15.3728888889,25.163,23.0877777778,42.8437777778,14.9078888889
810.19,18.8654074074,44.4917777778,35.813,31.4027777778,20.3295555556,14.329,25.4022222222,22.6195,42.6651111111,15.1997777778
810.49,18.8471111111,45.5555,36.0965555555,32.3284444445,20.9662222222,14.802,25.9711111111,23.4202777778,43.3236666667,16.4443333333
810.80,19.4119259259,46.1537777778,36.9464444444,33.1391111111,22.2806666667,15.2681111111,26.3985555556,24.5239444445,44.0171111111,18.0457777778
811.10,22.2843333333,46.8533333333,38.506,35.4062222222,24.2577777778,15.7982222222,28.7581111111,26.5173888889,44.4446666667,20.2986666667
811.41,22.5945185185,45.7008888889,37.67,34.6361111111,24.1392222222,14.461,28.1591111111,26.0095555555,43.5324444444,20.2494444444
811.71,23.2778148148,44.7397222222,37.3413333333,35.892,23.6357777778,14.6895555556,27.8762222222,25.9259444444,43.2814444445,20.8444444444
812.02,20.6417777778,41.8203888889,33.9485555556,33.4055555556,20.8648888889,10.5501111111,25.8957777778,23.4617777778,40.0108888889,18.2046666667
812.32,20.6583703704,40.3967777778,32.0458888889,31.7987777778,19.312,9.665,24.2503333333,21.9136666667,37.6718888889,17.6543333333
812.63,20.0391851852,39.8479444444,31.3806666666,31.1043333333,19.2154444444,10.6964444444,24.4167777778,21.8851666667,36.8066666667,17.2628888889
812.93,20.8456296296,40.7917777778,32.1387777778,31.5241111111,20.413,11.9132222222,25.8236666667,23.0840555556,37.1224444445,18.0405555556
813.24,21.8023703704,40.4072777778,32.3497777778,32.3844444444,20.8592222222,13.2504444444,26.3458888889,23.2573888889,36.4217777778,18.3057777778
813.54,20.1067037037,38.8106666667,30.1685555556,31.473,19.1095555556,13.4413333333,24.274,21.9267222222,35.3156666667,16.9014444444
813.85,21.1109259259,38.9407777778,31.1457777778,31.5623333334,19.7048888889,13.75,24.4097777778,21.6840555556,35.7115555556,17.17
814.15,22.2511851852,39.7903333333,32.5011111111,32.2933333333,19.9343333333,15.5833333333,25.0476666667,21.893,35.8121111111,17.6114444445
814.46,20.3702592592,38.9428888889,31.3737777778,31.931,19.0578888889,16.0553333333,24.092,21.2602777778,35.221,15.7857777778
814.76,19.1318518519,39.2896111111,31.2205555556,32.0218888889,18.8342222222,16.1383333333,23.4426666666,20.7195555556,35.0818888889,15.0456666667
815.07,21.3211481482,40.9337777778,32.5784444444,32.6137777778,20.625,18.0268888889,24.9782222222,22.8102777778,35.8784444445,17.4475555556
815.37,24.285,43.6298888889,35.4826666667,34.8934444444,23.9036666667,21.529,26.5211111111,25.0043333333,38.5508888889,20.3676666667
815.68,23.832,43.867,35.8706666667,34.9607777778,24.497,22.4498888889,26.5267777778,24.7682222222,39.3875555556,21.1372222222
815.98,23.1151481481,44.4804444444,36.6773333333,34.5738888889,24.4157777778,20.9097777778,26.0697777778,24.5595,40.4891111111,20.8197777778
816.29,21.7805555556,43.2520555556,35.6476666667,33.563,23.441,20.3672222222,24.6598888889,23.1849444444,39.1627777778,19.4312222222
816.59,22.6595555555,44.1463333333,36.5372222222,33.3674444444,24.4374444445,21.2168888889,25.6475555555,23.8582222222,40.2011111111,20.2794444444
816.89,23.3366666667,45.4217777778,38.0315555555,34.362,25.4114444444,22.0164444444,26.5603333334,24.0397777778,40.9636666667,20.7476666667
817.20,23.4210740741,46.7175555556,38.2526666667,35.8101111111,26.1576666667,22.9854444445,27.7863333333,24.7837777778,41.2723333333,21.6792222222
817.50,24.7303333333,47.6976111111,38.3047777778,37.0203333333,26.9268888889,22.806,29.2124444444,26.1678888889,42.3922222222,22.5558888889
817.81,26.1874074074,48.6358333333,40.1962222222,37.974,27.7122222222,23.1371111111,30.1306666667,27.4673333333,43.3007777778,23.791
818.11,26.3532962963,48.3005555555,40.468,37.7102222222,27.5132222222,22.0137777778,29.7578888889,26.9599444445,43.0175555556,24.1943333333
818.41,25.3985555555,47.4341111111,39.9518888889,37.5538888889,27.8337777778,21.3267777778,29.8001111111,26.5227777778,43.1173333333,22.9096666666
818.72,24.1984444444,46.4790555556,38.9116666667,37.2045555556,26.9624444445,20.378,29.2638888889,25.7353888889,42.8594444444,21.765
819.02,22.6647037037,45.6476111111,37.6495555556,36.1038888889,24.599,18.3725555556,27.7777777778,24.3366111111,41.6593333333,20.0057777778
819.33,22.8243703704,45.8231111111,37.6936666667,37.5033333333,24.5042222222,19.3832222222,27.5737777778,23.9201666667,41.7958888889,20.4291111111
819.63,22.0531851852,44.0671666667,36.1405555556,36.4591111111,22.871,18.2708888889,25.9847777778,22.4993333333,40.3278888889,19.4267777778
819.93,20.8974814815,43.3545555555,35.4418888889,36.2227777778,22.2627777778,17.2646666667,24.6856666667,21.5835,39.2233333333,18.5522222222
820.24,21.529,42.9488333333,35.1481111111,36.4485555555,23.0343333333,17.7645555556,25.1056666667,21.9198888889,39.2824444445,19.1731111111
820.54,21.095037037,42.1745555555,34.9797777778,35.8202222222,22.3465555556,17.6001111111,24.4954444444,21.6643888889,38.603,18.3578888889
820.85,20.3156296296,41.4787777778,34.684,35.2714444445,22.0518888889,17.2304444444,23.8723333333,21.0154444445,37.9783333333,17.4242222222
821.15,20.1699629629,41.4872777778,34.3938888889,34.9896666667,22.0757777778,17.1264444444,23.8131111111,20.8915,37.7978888889,17.2981111111
821.45,20.3292592593,41.7484444444,34.6604444445,35.3016666667,22.2797777778,17.737,24.1154444444,21.1296111111,37.8626666667,17.3126666667
821.76,20.5977407407,41.9917777778,34.8132222222,35.5412222222,22.3457777778,18.0252222222,24.1516666667,21.1878333333,37.7846666666,17.5121111111
822.06,20.7693703704,42.1548888889,35.0031111111,35.783,22.4613333334,18.224,24.4068888889,21.3283333334,37.835,17.6945555556
822.36,20.9871481481,42.2467777778,35.1962222222,35.9074444444,22.7738888889,18.5208888889,24.6886666667,21.5945,37.9506666667,17.8132222222
822.67,21.1896666667,42.3235555555,35.3573333333,35.9643333333,22.7993333333,18.7107777778,24.8166666667,21.8121666667,37.8986666667,17.9237777778
822.97,21.5606296296,42.9171666667,35.9635555556,36.434,23.3055555556,19.0286666667,25.3064444445,22.2372222222,38.3456666667,18.4125555556
823.27,22.0356296296,43.2366666667,36.3616666667,36.9514444444,23.7914444445,19.8298888889,25.7072222222,22.7304444445,38.8074444444,19.1536666667
823.58,21.9341111111,43.2600555556,36.5565555556,37.0358888889,23.6221111111,19.8637777778,25.6192222222,22.6997777778,38.7065555555,19.1135555556
823.88,22.1755185185,43.5285,36.7681111111,37.236,23.9764444445,19.9485555555,25.7931111111,22.8467777778,39.0454444444,19.3883333333
824.18,22.2727407407,43.8956666667,36.8187777778,37.4815555556,24.0188888889,20.0778888889,25.9032222222,22.9768333334,39.418,19.5313333333
824.49,22.614,44.1757777778,37.2728888889,37.8145555555,24.0477777778,20.6543333333,25.9785555555,23.0457222222,39.78,19.794
824.79,22.5806666667,43.7702777778,36.9764444445,37.6697777778,23.8861111111,20.4964444444,25.7266666667,23.1187222222,39.7542222222,19.7791111111
825.09,22.4294074074,43.8642222222,37.0442222222,37.8957777778,23.8582222222,20.3406666667,25.609,23.0480555555,40.0022222222,19.8494444444
825.39,22.6807037037,43.7038333333,37.0983333333,37.9783333333,24.0768888889,20.5737777778,25.6697777778,23.4001111111,39.8828888889,20.2842222222
825.70,22.4694074074,43.5203888889,36.9348888889,37.9413333333,23.917,20.4625555555,25.1765555556,23.1991111111,39.8834444444,20.392
826.00,22.2466666666,43.4565555556,36.724,37.7302222222,24.0273333334,20.3865555556,25.0702222222,23.0792222222,39.9925555555,20.2097777778
