wavelength,Back_ComGarm,Belly_ComGarm,Breast_ComGarm,Crissum_ComGarm,Crown_ComGarm,DorTail_ComGarm,Patch10_ComGarm,Rump_ComGarm,Throat_ComGarm,WingTip_ComGarm
766.95,12.3864444445,39.5417777778,42.9190555555,30.6564599326,34.1087777778,14.5085555555,12.973,16.6216296296,40.5264444444,16.94225
767.26,11.8311111111,39.6358888889,43.0260555555,30.5362956229,33.9565555556,13.9105555555,12.4972222222,16.3514814815,40.9466666667,16.5255
767.57,11.4042222222,39.2898888889,42.7217222222,30.4293602694,33.3775555556,13.9041111111,12.3776666667,16.2583888889,40.5233333333,16.22675
767.88,11.2871111111,39.0134444445,42.8327222222,30.2474080808,33.0384444445,13.8011111111,12.1553333333,16.0973703704,40.211,16.15175
768.20,11.5872222222,39.4795555556,43.51,31.0802713805,33.3921111111,14.0373333333,12.1747777778,16.2251481482,41.0012222222,16.724
768.51,11.0373333333,39.6413333333,43.3235,30.9886653199,33.1182222222,13.3652222222,11.7745555556,15.9145,41.0847777778,16.04475
768.82,11.0291111111,39.5672222222,43.6651666667,31.2526121212,33.3713333333,13.1237777778,11.9567777778,15.8790185185,41.2832222222,16.0565
769.13,11.3054444444,39.527,44.2146111111,31.5367818182,33.7091111111,13.2945555556,12.3681111111,16.4743888889,41.5162222222,15.75825
769.44,10.8976666667,39.1592222222,44.5212777778,31.6600074074,33.6136666667,13.0331111111,12.3524444444,16.412037037,41.3814444444,15.7355
769.76,10.7414444444,38.7827777778,44.3451111111,31.3397986532,32.998,12.6718888889,11.8572222222,16.2583333333,41.0487777778,15.28025
770.07,10.9657777778,38.9685555555,44.2365555556,31.5584074074,33.1602222222,13.0838888889,12.1286666667,16.6055925926,41.3567777778,15.436
770.38,11.0545555556,39.4023333333,44.4375,31.8025784511,33.475,13.0444444444,12.4922222222,16.6231851852,41.7392222222,15.87
770.69,12.0451111111,39.5966666667,44.8513888889,32.2780114478,33.8782222222,13.8854444445,13.3756666667,17.4357407407,42.0241111111,16.608
771.00,13.1598888889,40.2176666667,45.8808333333,33.1799097643,34.9738888889,14.8434444444,14.213,18.4791296296,42.8397777778,17.85925
771.32,13.5897777778,40.1318888889,45.7662777778,33.2300909091,35.1958888889,15.431,14.6073333333,18.9936851852,43.1405555556,17.5535
771.63,13.6794444444,40.2813333333,45.4835,33.1145023569,35.1371111111,15.8297777778,14.5308888889,19.4168518519,42.7344444445,17.46775
771.94,13.6651111111,40.0567777778,45.354,32.8691616162,34.8758888889,16.059,14.662,19.1952222222,42.4216666667,17.25625
772.25,13.448,40.1724444444,45.2817777778,32.6922734007,34.5612222222,15.7774444444,14.2667777778,19.011962963,42.3756666667,17.38125
772.56,12.9842222222,39.837,44.9731666667,32.2641057239,33.7414444444,15.2127777778,13.9436666667,18.3965185185,41.8158888889,16.82525
772.87,12.9628888889,39.4534444444,44.3916666667,31.9438835017,33.401,14.9577777778,13.5804444445,17.9777407407,41.4106666667,16.311
773.18,13.5644444444,39.9757777778,44.5086111111,32.200786532,33.9974444445,15.4815555555,14.0626666667,18.1035185185,41.7572222222,16.61025
773.50,13.564,39.8902222222,44.5781111111,31.976559596,33.8454444444,15.1078888889,14.0302222222,17.9964629629,41.3036666667,16.2825
773.81,13.2872222222,39.5232222222,44.2982777778,31.7810484849,33.4411111111,14.7711111111,13.6486666667,18.0508333333,40.7764444445,15.2595
774.12,13.5991111111,39.9937777778,44.4948333333,32.1969757576,33.8664444445,15.1366666667,13.7923333333,18.2325185185,40.9056666667,15.24675
774.43,13.5897777778,40.202,44.2580555556,32.1914026936,33.8928888889,15.3068888889,13.9082222222,18.2102222222,40.8314444444,15.6645
774.74,13.6745555555,40.5522222222,44.4327222222,32.4383003367,34.2691111111,15.3416666667,14.3192222222,18.0847222222,40.8352222222,16.189
775.05,13.8926666667,40.4944444444,44.8894444444,32.7168114478,35.0263333333,15.7447777778,15.3075555556,18.4032222222,41.3923333333,16.89925
775.36,13.5696666667,39.7271111111,44.3965,32.281946128,34.9935555556,15.1102222222,15.0465555555,18.0395925926,41.132,16.7025
775.67,13.1547777778,39.1182222222,44.1105,31.9799070707,34.8778888889,15.0131111111,14.6188888889,17.3814814815,40.5423333333,16.27425
775.98,13.6473333333,39.4122222222,44.6175555556,32.7668646465,35.6762222222,15.4831111111,15.008,17.7240925926,41.087,17.2285
776.30,14.151,39.7357777778,44.9725555556,33.2933474748,36.3086666667,15.82,15.5055555556,18.3599444445,41.5496666667,17.96075
776.61,13.3932222222,39.2164444444,44.6953333333,33.0334215489,35.931,15.1573333333,15.1412222222,18.376962963,41.2315555556,17.8075
776.92,13.7401111111,39.2265555556,44.8221666667,33.3887851852,36.1554444444,15.7261111111,15.1555555556,18.6780185185,41.6143333334,18.162
777.23,13.481,38.7874444444,44.9233333333,33.4082484848,36.1496666667,16.1432222222,15.4776666667,18.3548703704,41.6037777778,18.82775
777.54,12.4017777778,37.9333333334,44.0805,32.5846410774,35.236,14.8757777778,14.5444444444,17.4277037037,41.1432222222,18.01925
777.85,12.0681111111,37.8206666667,43.4959444444,32.0466686869,34.7026666667,14.2211111111,13.9074444444,17.0280925926,40.6086666667,16.85225
778.16,12.4006666666,38.0952222222,43.9276666667,32.2295252525,34.8793333333,14.2114444444,13.8146666667,17.5058333333,40.8481111111,17.00175
778.47,11.9773333333,38.1225555556,43.8863333333,31.6719023569,34.3328888889,13.2434444445,13.2267777778,17.1900925926,40.6548888889,15.948
778.78,12.545,39.0607777778,44.7128333333,32.4482801347,35.0105555556,14.0208888889,13.652,18.1495740741,41.3333333334,16.84925
779.09,12.8392222222,39.5775555556,45.0621111111,32.6592208754,35.3034444444,14.5755555556,13.9577777778,18.7758888889,41.7564444444,17.5055
779.40,12.2541111111,39.2756666667,44.6376666667,31.9410215488,34.7452222222,14.4732222222,13.1786666667,18.4470555555,41.3177777778,16.604
779.71,11.8758888889,39.5548888889,44.8140555555,31.7975858586,34.2098888889,14.3421111111,12.7783333333,18.2391296296,41.3852222222,16.164
780.02,11.4523333333,39.79,44.6849444444,31.5199400673,33.9806666667,14.3043333333,12.135,17.7968148148,40.8485555556,15.866
780.33,11.1562222222,40.1998888889,45.143,31.4445191919,34.1082222222,13.6254444445,12.1653333333,17.7827222222,41.1734444445,15.34875
780.64,12.1791111111,41.0158888889,45.3017222222,31.6255299663,34.599,14.1805555556,12.5112222222,18.4945,41.7251111111,15.448
780.95,12.6138888889,41.7032222222,45.7513333333,31.9975037037,35.328,14.9816666667,12.8868888889,18.7431851852,42.0398888889,15.9425
781.26,12.2812222222,41.5238888889,46.0544444444,31.7688175084,35.1117777778,14.4995555556,12.4402222222,18.5120925926,42.357,16.07
781.57,11.5784444444,40.8012222222,44.9882777778,31.021803367,34.4107777778,13.7531111111,11.7024444445,17.9225185185,41.7071111111,14.93575
781.88,11.8307777778,40.3474444444,44.3197222222,30.9891232323,34.5615555556,14.0374444444,11.8021111111,17.6645740741,41.2108888889,15.091
782.19,12.129,40.315,44.1705555556,31.0481124579,34.6584444444,14.2608888889,12.1002222222,17.4685555555,40.9775555556,15.27675
782.50,11.9708888889,39.7874444444,43.3767777778,30.9269205387,34.2607777778,13.9517777778,12.1158888889,17.3622962963,40.4733333333,14.82575
782.81,12.7082222222,40.2183333333,43.7580555556,31.4712074074,34.95,14.4706666667,12.8444444444,18.1142592593,41.1627777778,15.7535
783.12,12.4606666667,39.8641111111,43.8681111111,31.3364700337,35.0275555556,14.263,12.7758888889,17.5927592592,41.0558888889,15.69125
783.43,13.0126666667,40.0971111111,44.5384444444,32.0877851852,35.7892222222,14.9335555555,13.5174444444,18.2181111111,41.9984444444,16.1315
783.74,12.9428888889,39.8198888889,44.2692777778,32.1733191919,35.8657777778,15.5653333333,12.8327777778,17.8626666666,41.5315555556,16.50925
784.05,13.0486666667,39.9636666667,44.4796666667,32.1213515152,35.7955555556,15.3396666667,12.4934444444,17.5447777778,41.2552222222,16.3715
784.36,13.8763333333,40.4667777778,44.9455555556,32.7367272727,36.4091111111,16.1904444444,13.7363333333,18.7489074074,42.08,17.3805
784.67,13.4518888889,40.215,44.2183888889,32.2175292929,36.1362222222,15.7626666667,13.3616666667,18.1450740741,41.6114444444,16.34275
784.98,13.9137777778,40.9408888889,44.5295,32.7369434343,36.6266666667,16.2763333333,14.0341111111,18.7920925926,41.882,17.4325
785.29,13.8864444445,40.988,45.2308888889,32.7859212121,36.5294444444,16.4813333333,13.766,18.8841851852,42.2202222222,18.1695
785.60,14.025,41.0363333333,45.5635555556,32.8716835017,36.4186666667,16.6261111111,13.5307777778,19.0428518519,42.4178888889,17.5365
785.91,14.8714444444,41.7941111111,46.7747222222,33.6184531986,37.5637777778,17.4117777778,14.8013333333,19.9886666667,43.2244444444,18.60925
786.22,14.2725555556,41.7944444444,46.3966666667,33.2510026936,37.5688888889,16.3506666667,14.6943333333,19.3765185185,42.778,18.15725
786.53,14.9112222222,42.0808888889,46.6238888889,33.4197542087,37.772,16.2676666667,14.6121111111,19.6473703704,42.9183333334,18.6715
786.84,14.888,42.0892222222,46.7949444444,32.9213104377,37.7558888889,15.8914444445,14.5696666667,19.64,42.8244444445,18.62675
787.14,14.8936666667,42.6616666667,47.3847222222,32.9306996633,38.0415555555,15.6816666667,14.9823333333,19.9270740741,43.2427777778,18.927
787.45,14.536,42.8486666667,47.1588888889,33.3701218855,38.1396666667,15.8203333333,14.8667777778,20.2746666667,43.4325555555,19.2205
787.76,13.9812222222,42.7378888889,47.0621666667,33.3458754209,37.6575555555,14.8922222222,13.9518888889,19.4687592593,42.8057777778,18.69575
788.07,14.3163333333,43.376,47.9750555555,33.9868606061,37.9954444444,15.2874444445,14.5785555556,20.1323888889,43.5122222222,19.79925
788.38,13.7668888889,43.1067777778,47.8862222222,33.5794552188,37.4341111111,14.7822222222,14.0888888889,19.4491851852,43.2727777778,19.2005
788.69,14.185,43.8375555556,47.9147777778,34.0462080808,37.5721111111,15.1246666667,14.146,19.8630555556,43.9158888889,19.141
789.00,14.2063333333,43.7315555556,47.7691111111,33.9072154882,37.5805555556,15.0654444444,14.1671111111,19.9928703704,44.181,19.42025
789.31,13.8912222222,43.6163333333,47.4810555556,33.6683252525,36.9417777778,14.3743333333,13.1915555555,19.5208148148,44.3064444444,18.83325
789.62,14.119,43.7715555556,47.7787777778,33.7649340067,36.9446666667,14.8212222222,12.7238888889,19.6744074074,44.0783333333,18.611
789.92,14.2265555555,43.7248888889,47.131,33.6552074074,37.1584444444,15.5871111111,13.3492222222,20.1042037037,43.981,18.54475
790.23,14.0678888889,43.4587777778,46.6199444444,33.5442996633,36.7584444444,15.5315555556,13.1024444444,19.8907037037,43.5782222222,18.48125
790.54,14.4093333333,43.4387777778,46.3046666667,33.5426276094,36.4906666667,15.3345555556,13.5745555556,20.1760185185,43.6498888889,18.258
790.85,14.0678888889,42.7947777778,46.2183888889,32.8810370371,35.8335555555,14.1924444444,13.0512222222,19.3466666667,43.3345555556,17.71675
791.16,14.6326666666,42.8466666667,46.7833888889,32.7972289562,36.0663333333,14.8113333334,13.613,19.5416296296,43.509,17.85725
791.47,14.0763333333,42.2178888889,46.3177777778,32.4348424242,35.9025555556,14.6971111111,12.6741111111,18.9626296296,42.8708888889,17.46175
791.78,14.3783333333,42.6734444444,46.8757222222,32.71583367,36.0615555556,15.2584444444,13.1682222222,19.1767407407,43.7293333333,17.797
792.08,14.2762222222,43.0067777778,47.3923333333,32.864752862,36.554,15.2681111111,13.2061111111,19.4843703704,43.4638888889,18.15425
792.39,14.3082222222,42.8795555555,47.2981666667,32.8439501683,36.7894444444,15.1525555555,13.4414444444,19.2821481481,43.5103333333,18.6675
792.70,14.6115555556,42.6152222222,46.8044444444,32.445810101,36.6305555556,15.4698888889,13.4034444444,19.2751111111,43.1686666667,19.055
793.01,14.5986666667,41.7841111111,46.3391111111,32.1058262626,35.8931111111,15.7612222222,13.626,18.8761296296,42.8347777778,19.71825
793.32,14.4756666667,41.3591111111,46.6353888889,32.1293259259,35.5578888889,15.6383333333,13.6151111111,18.6899444444,42.4771111111,19.61775
793.62,14.2954444444,41.1235555556,46.2129444444,31.8901474747,35.0507777778,14.7502222222,12.9991111111,18.1906481481,42.6588888889,19.06325
793.93,13.7486666667,40.6511111111,45.6453888889,31.5894740741,34.9832222222,15.0167777778,12.7272222222,17.9386481482,42.2783333333,19.04025
794.24,14.1654444444,40.7924444445,45.9051111111,32.2280060606,35.4914444444,16.5007777778,13.402,18.5646111111,42.6958888889,19.3225
794.55,13.4381111111,39.8666666667,44.9960555556,31.8187622896,34.9612222222,16.1588888889,13.056,18.0906666667,42.161,18.6085
794.86,14.5586666667,40.2498888889,45.5223888889,32.408626936,35.7028888889,16.5971111111,14.2384444444,18.6733333333,42.7795555555,18.66
795.16,13.9352222222,38.5178888889,44.3567777778,31.5607542088,35.2915555555,15.6977777778,13.6257777778,17.766,41.5478888889,17.718
795.47,12.7655555555,36.9176666667,43.3669444444,30.3315434343,34.1503333334,15.196,12.9288888889,16.2513703704,40.6352222222,17.11875
795.78,12.1037777778,36.6048888889,43.0413888889,30.0148619528,33.6473333333,14.727,12.5495555555,15.8158148148,40.0081111111,16.864
796.09,12.4725555556,37.187,43.3483333333,30.6489205387,34.4543333333,15.5656666667,13.103,16.5734074074,40.2401111111,16.53125
796.40,12.5744444444,37.7837777778,43.5563888889,30.9228006734,34.8268888889,15.5413333333,13.079,17.0854259259,40.7003333334,16.18975
796.70,11.7448888889,37.9434444445,43.1155,30.5273286195,34.8257777778,14.8623333333,12.4195555556,16.4723333333,40.652,16.03025
797.01,11.4877777778,37.6922222222,43.0643888889,30.1896316498,35.0545555556,15.4596666667,12.5778888889,16.3713333333,40.5336666667,16.22375
797.32,11.5018888889,37.6544444445,42.8342777778,30.0267575758,34.8971111111,15.1234444444,12.2837777778,15.9414259259,40.1854444445,16.71325
797.63,10.7273333333,36.9021111111,41.9336666667,28.9496707071,33.9663333334,13.9122222222,11.2564444445,15.2332407407,39.2777777778,15.61625
797.93,10.9951111111,37.5541111111,42.1758333333,29.3533070707,34.3358888889,13.6962222222,11.4067777778,15.6784814815,40.0336666667,16.4295
798.24,10.961,37.7304444444,42.2728333333,29.45046734,34.749,13.9854444445,11.8298888889,16.1323333333,40.2402222222,17.27825
798.55,12.0915555555,39.3465555556,43.7691111111,31.1254195286,36.1875555556,15.4575555555,13.0502222222,17.8396481481,41.4706666667,18.8725
798.85,13.4314444444,40.2068888889,44.3737777778,32.3130936027,37.1677777778,16.0674444445,14.6186666667,19.2792592593,42.3203333333,19.485
799.16,14.1484444444,40.9265555555,44.6411111111,32.8808983165,37.5725555556,17.0217777778,15.2411111111,20.0462037037,42.445,19.838
799.47,13.8366666666,40.8726666667,44.5928888889,32.6688781145,36.7952222222,16.2327777778,15.2982222222,19.6651296296,41.8616666667,20.49925
799.78,13.9056666667,40.085,44.6794444444,32.6343818182,36.8655555556,16.197,15.2916666667,19.287962963,42.0857777778,20.573
800.08,14.465,40.2007777778,45.6762777778,32.8306127946,36.7556666667,16.256,15.2635555556,19.8000555556,42.6875555556,21.0985
800.39,14.5398888889,40.7133333333,45.9032222222,33.3228249158,37.2617777778,15.7601111111,15.0631111111,19.8803518519,43.0264444444,21.26025
800.70,14.3108888889,40.0023333333,45.7746666667,33.2558646464,37.3886666666,15.3423333333,15.0845555556,19.4815185185,42.9442222222,19.884
801.00,13.7772222222,39.6287777778,45.0257777778,32.8410976431,37.3502222222,15.2925555556,15.3983333333,19.0119444444,42.577,20.63925
801.31,13.6658888889,39.3347777778,44.8367777778,32.4668929293,37.243,16.0665555555,15.6386666667,18.7817777778,42.2578888889,20.6685
801.62,13.127,38.539,43.9106666667,31.512457239,36.0371111111,15.4867777778,15.1311111111,18.0640185185,41.2426666667,19.6905
801.92,12.2475555556,38.5323333333,43.1991111111,30.6069946128,35.304,14.9196666667,13.5654444444,17.1966111111,40.515,18.743
802.23,11.6673333333,38.7837777778,42.8129444445,30.3508525252,35.2491111111,14.5593333333,12.7796666667,16.2959074074,40.4771111111,18.159
802.54,11.9716666666,39.2937777778,43.7295555556,30.8155521885,35.8895555555,14.4138888889,12.9586666667,16.4494074074,41.5972222222,18.451
802.84,12.6783333333,39.4346666667,44.7529444445,31.2322518518,37.0327777778,14.9905555556,13.0636666667,16.656,42.8773333333,18.81525
803.15,12.9648888889,40.0175555556,44.1985,30.8935878788,36.789,14.7308888889,13.4694444445,16.9502407407,42.086,18.38825
803.46,13.8053333333,40.1928888889,44.018,31.7847124579,37.4367777778,15.783,14.2874444445,17.3547962963,42.331,18.6315
803.76,14.544,40.8882222222,45.1272222222,32.864820202,37.6645555555,17.0543333333,15.3687777778,18.0057962963,43.0293333333,18.90925
804.07,15.7398888889,42.324,45.8195,33.9455676768,38.4831111111,18.5023333333,16.5997777778,19.5785555555,43.8265555556,20.36525
804.38,17.0483333333,43.4508888889,46.8858888889,35.1595521885,39.3553333333,19.2778888889,17.0483333333,20.7257222222,44.8078888889,21.12875
804.68,16.7518888889,43.4816666667,47.1309444445,34.7661245791,39.1081111111,18.2137777778,16.1425555555,20.4535925926,44.8342222222,20.011
804.99,17.0445555555,44.5807777778,48.2408888889,35.6869393939,40.2204444444,18.4193333333,16.4002222222,21.0764814815,46.0671111111,21.0425
805.30,17.4017777778,44.3702222222,48.5602777778,35.8077643098,40.267,18.5512222222,17.6613333333,21.1756481481,46.6444444444,21.2735
805.60,17.9987777778,44.8494444444,49.2755555556,35.9308794613,40.8471111111,19.3124444444,18.4407777778,22.4473148148,47.4522222222,22.072
805.91,16.7594444445,43.777,48.2634444445,34.5391649832,39.921,18.1683333334,17.4143333333,21.6290925926,46.1501111111,21.52425
806.21,15.4577777778,43.4674444445,47.3067777778,33.826837037,39.1458888889,17.224,17.1866666667,20.5728888889,45.2837777778,20.94125
806.52,14.8575555556,43.6204444445,47.747,34.0763340067,39.5391111111,17.0593333333,17.2525555556,20.7243518519,46.0666666667,22.30575
806.83,14.4272222222,43.7311111111,47.9653333333,33.7118410774,39.8336666667,16.6205555556,17.1224444444,21.0156111111,46.3996666667,21.67075
807.13,14.6344444444,43.3231111111,47.196,33.3127488215,39.5091111111,16.482,17.1682222222,21.4655740741,45.8036666667,21.7045
807.44,12.7756666667,42.1277777778,46.8720555555,31.5886047138,38.0356666667,14.8425555556,15.7303333333,20.2294259259,45.1517777778,20.318
807.74,11.8072222222,42.7535555556,47.2436666667,31.0947643098,37.397,14.1943333333,15.4162222222,20.1028703704,45.098,20.10875
808.05,13.2321111111,43.4752222222,47.9001111111,32.1464774411,38.2638888889,16.1401111111,17.0108888889,21.7493888889,45.3153333334,22.25025
808.35,14.062,44.2466666667,48.5103888889,32.8221340067,38.4864444445,17.1678888889,17.7184444444,22.5608703704,46.0115555555,22.4585
808.66,14.3798888889,44.5448888889,48.6666666667,33.2065427609,38.1218888889,16.7023333333,17.061,22.9034074074,46.1648888889,22.6775
808.97,13.6363333333,44.088,48.3511666667,33.568349495,37.1954444444,15.0622222222,16.043,22.0563703704,45.5732222222,22.1925
809.27,14.7097777778,44.5043333333,48.3282222222,34.5355535354,37.517,16.2093333333,16.8991111111,22.1295740741,46.6036666667,22.166
809.58,15.2168888889,44.3833333333,47.932,34.532996633,37.2711111111,15.9188888889,16.0561111111,22.2401296296,47.0084444444,21.70325
809.88,16.3702222222,45.3717777778,48.3203888889,35.3728828283,37.6955555556,17.0695555556,16.4765555556,23.271,47.2867777778,21.58
810.19,16.9168888889,45.566,48.0599444445,35.9897548822,37.5474444444,17.6444444444,17.0533333333,23.1697592593,46.8243333333,21.828
810.49,16.2015555556,45.7998888889,48.1639444444,36.1664511785,37.8565555555,16.9264444445,16.0911111111,22.0882962963,47.833,21.70225
810.80,17.1,46.8243333333,48.6760555556,37.3568525252,38.6918888889,17.715,16.6271111111,22.5716481481,48.9518888889,23.014
811.10,18.0196666667,46.0044444444,48.8859444445,37.6618868687,39.1435555555,17.7015555556,17.3513333333,22.5008148148,49.5064444444,23.675
811.41,17.0813333333,45.7546666667,49.0548333333,37.9257050505,39.3533333333,16.3185555556,17.1476666667,21.4344814815,50.0331111111,22.612
811.71,16.7906666667,44.5931111111,48.613,37.5875097643,38.9961111111,16.411,17.1537777778,20.8326111111,49.0672222222,21.8055
812.02,17.0205555556,44.7901111111,48.4692222222,37.7214276094,39.9507777778,17.0536666667,18.1565555555,20.6228148148,49.004,22.74075
812.32,17.4951111111,44.2658888889,47.8721666667,37.2335272727,40.1558888889,17.2998888889,18.7618888889,20.4353148148,48.0832222222,23.355
812.63,17.971,45.1368888889,48.6473333333,38.1216498317,41.3043333333,18.454,19.8551111111,21.8707592593,47.6812222222,24.89125
812.93,17.7232222222,44.7326666667,49.1995,38.1976626263,41.6747777778,19.5965555555,20.9091111111,22.7424074074,47.8066666666,25.036
813.24,16.6667777778,43.7542222222,49.663,37.8171946128,41.5515555556,18.9018888889,20.5622222222,21.932,47.3044444445,24.33425
813.54,16.4705555556,43.2351111111,49.8365555555,37.1536599326,41.634,18.8562222222,20.2941111111,22.0396666666,46.8788888889,25.33075
813.85,16.2773333333,41.8533333334,49.3641666667,36.1126713805,40.8518888889,18.5661111111,20.4417777778,22.0923703704,45.5094444444,24.53475
814.15,17.465,42.2094444444,50.4631666667,36.7093057239,42.4967777778,20.2745555556,21.4717777778,22.9327407408,46.4878888889,25.395
814.46,18.477,42.9836666667,50.5828333333,37.0502969697,43.4342222222,22.0511111111,23.0302222222,23.9160370371,46.9153333333,25.0
814.76,19.2875555556,43.6802222222,50.0152777778,36.7067872054,43.2981111111,22.3138888889,23.1392222222,24.0205185185,46.416,25.1375
815.07,18.5236666667,43.5777777778,49.1796666667,36.1177717172,42.6493333333,20.1796666667,21.8973333333,23.1196296296,45.9918888889,24.408
815.37,18.9261111111,44.2123333333,49.4738888889,36.5907232323,43.4076666667,20.3805555556,22.7946666667,24.2262592592,46.0075555555,23.81625
815.68,18.6288888889,44.6808888889,50.1418888889,36.976006734,43.9872222222,21.3555555555,22.2537777778,24.599537037,47.0764444444,23.51075
815.98,17.9222222222,43.5972222222,49.545,35.7592956229,42.6711111111,20.0251111111,20.9196666667,24.1162037037,46.2175555555,22.2105
816.29,16.7222222222,42.9545555555,48.3118333333,34.8733104377,41.655,17.7683333333,19.2584444445,22.3965740741,44.8884444444,20.792
816.59,16.55,42.4397777778,47.4358888889,34.418373064,40.7926666667,16.9852222222,18.586,21.2171666667,44.4755555556,19.89525
816.89,15.9217777778,42.6444444444,47.2145555556,34.0188094276,40.4096666667,16.015,18.3426666667,20.8850925926,44.7858888889,18.68
817.20,16.6065555556,43.1681111111,47.0344444444,34.0390013468,39.8348888889,16.8616666667,17.958,21.0735555555,44.8197777778,19.527
817.50,16.4518888889,42.7547777778,46.1912222222,33.7242195286,38.9174444444,16.2657777778,17.755,21.2627962963,43.8146666667,19.42675
817.81,15.1682222222,42.0644444445,45.5914444444,32.6681360269,37.7205555556,14.4086666667,15.4408888889,20.0358518519,43.2255555555,18.452
818.11,14.1426666666,40.5925555556,44.7573333333,32.0062437711,36.7541111111,13.9897777778,14.5598888889,19.0374444444,42.261,17.428
818.41,13.7981111111,40.2526666667,44.3906111111,31.9963057239,36.746,14.8192222222,14.8057777778,18.7112037037,42.1468888889,18.44025
818.72,12.6175555555,39.2301111111,43.7815,30.5055077441,34.904,14.1366666667,13.0295555556,17.1045,41.3544444444,18.16325
819.02,12.8728888889,39.1104444444,43.5333888889,29.9487252525,34.8914444444,14.2275555555,13.2568888889,16.9822592593,41.268,17.28675
819.33,13.2006666666,39.6137777778,44.0399444444,30.5068013468,35.6701111111,15.0093333334,13.6951111111,16.5337777778,42.4334444445,17.56825
819.63,14.192,40.8765555556,45.0307777778,31.1902175084,36.6131111111,16.8158888889,14.9075555556,17.9701111111,42.9436666667,18.62675
819.93,14.9401111111,41.8118888889,45.5555,31.7233515152,37.4786666667,17.7692222222,15.1625555556,18.9457407408,44.0512222222,19.36525
820.24,15.0627777778,42.0676666666,45.8605,31.7788525253,37.6536666667,18.1623333334,15.2363333333,19.1747777778,44.4227777778,19.21325
820.54,14.3994444445,42.0505555556,46.0082777778,31.277470707,37.7815555555,17.0706666667,14.813,18.7756481482,44.4136666666,18.795
820.85,14.2683333333,42.2941111111,46.3654444444,31.2716491582,38.077,16.8878888889,14.8377777778,18.7118148148,44.5393333333,18.57225
821.15,14.3774444444,42.463,46.6341666667,31.3264175084,38.6448888889,17.2773333333,15.201,19.0288888889,44.5531111111,18.65825
821.45,14.2128888889,42.3952222222,46.7986666667,31.1861326599,38.7752222222,17.1827777778,14.9266666667,19.0667037037,44.859,18.44275
821.76,14.3585555555,42.3413333333,46.6955555555,31.018373064,38.773,17.2281111111,15.0642222222,19.2707777778,44.7688888889,18.2305
822.06,14.4222222222,42.364,46.8744444444,31.2110713805,39.125,17.2408888889,15.2257777778,19.527037037,44.799,18.281
822.36,14.5433333333,42.5853333333,47.1367777778,31.4954255892,39.2837777778,17.2295555556,15.4012222222,19.5957962963,44.9355555555,18.4735
822.67,14.4983333333,42.5104444445,46.9407777778,31.3736309764,39.2336666667,17.0203333333,15.4204444444,19.7147777778,44.8413333333,18.51325
822.97,14.3362222222,42.4053333333,46.9087222222,31.3633824916,39.4008888889,16.7431111111,15.3776666667,19.5134629629,44.8887777778,18.33275
823.27,14.0428888889,42.23,46.7972777778,31.1504484848,39.2505555555,16.4391111111,15.308,19.3132962963,44.6112222222,18.09525
823.58,14.2185555556,42.3483333333,46.9893333333,31.3570552188,39.5327777778,16.6036666667,15.5095555556,19.4466851852,44.5612222222,18.1745
823.88,14.3422222222,42.505,47.012,31.6081609428,39.7275555555,16.9581111111,15.8154444444,19.6241481482,44.6612222222,18.233
824.18,14.4255555555,42.3285555556,46.9023888889,31.5239037037,39.6393333333,16.8683333333,15.7528888889,19.6638703704,44.4651111111,18.02675
824.49,14.471,42.2033333333,46.7007222222,31.6586767677,39.4463333333,16.4808888889,15.6805555555,19.6193703704,44.4217777778,17.94375
824.79,14.7527777778,42.3002222222,46.763,31.9980060606,39.6042222222,16.5651111111,16.0797777778,19.9826666667,44.3201111111,18.32775
825.09,14.7104444444,42.5334444444,47.0111666667,32.3094612794,39.7332222222,16.626,16.0676666667,20.0588888889,44.3535555555,18.47425
825.39,14.5563333333,42.3242222222,46.8958888889,32.1633245791,39.5024444444,16.4458888889,15.9943333333,19.8510185185,44.4738888889,18.0655
825.70,14.2205555556,41.8285555556,46.3872222222,31.5124659933,38.9042222222,16.0035555556,15.7875555555,19.7407037037,43.8072222222,17.80725
826.00,14.3511111111,42.2611111111,46.7519444444,31.5399380472,39.226,16.1034444445,15.8555555556,19.7871851852,44.0401111111,17.7825
826.30,14.7983333333,42.4795555556,46.9643333333,31.7382087542,39.1676666667,16.5811111111,16.112,20.0960740741,44.1795555556,18.15675
826.61,14.6144444444,42.721,47.2391111111,31.8639690236,39.4048888889,16.5023333334,16.0715555556,20.1645,44.4897777778,17.9465
826.91,14.3952222222,42.5732222222,46.939,31.6329387205,39.1691111111,16.1401111111,16.1115555555,20.1557592593,44.5588888889,18.1515
827.21,14.7262222222,42.5732222222,47.1845555556,31.7599744108,39.3682222222,16.3144444444,16.3894444444,20.4627777778,44.5368888889,18.2435
827.51,14.4708888889,42.5681111111,47.0861111111,32.0039400673,39.5367777778,16.183,16.5641111111,20.3881851852,44.7786666666,18.483
827.82,14.4268888889,43.1964444444,47.5945,32.2902700337,40.0011111111,16.489,16.7842222222,20.4980555556,45.2523333333,18.86875
828.12,14.2722222222,43.3864444444,47.4427777778,32.2009441077,39.8998888889,16.2817777778,16.5885555556,20.2609444445,45.2582222222,18.40825
828.42,14.296,43.4684444444,47.3887777778,32.200857239,40.1252222222,16.1491111111,16.9335555555,20.4562037037,45.6378888889,18.101
