wavelength,Back_ChlSpim,Belly_ChlSpim,Breast_ChlSpim,Crissum_ChlSpim,Crown_ChlSpim,DorTail_ChlSpim,Rump_ChlSpim,Throat_ChlSpim,WingTip_ChlSpim
741.81,8.68366666666,8.97066666667,9.09266666665,8.95846666665,4.27993333333,10.0948,9.82883703704,10.1580666667,12.4269333333
742.12,8.83766666666,9.16573333334,9.20166666667,9.04606666667,4.38413333333,10.0713,9.88427407407,10.3124,12.5171333333
742.44,9.25386666667,9.53746666667,9.56700000001,9.48873333333,4.7148,10.3577,10.2156296296,10.5641333333,12.8188666667
742.76,9.4916,9.86466666667,9.81566666667,9.71746666667,4.89066666666,10.6866333333,10.4806,10.8412,13.0136666667
743.07,9.84553333333,10.3238666667,10.1951333333,10.0814666667,5.2446,11.1445666667,10.9087481482,11.2118666667,13.3247333333
743.39,9.91539999999,10.2648666667,10.1824,10.0739333333,5.27246666667,11.1661666667,10.8630518519,11.2203333333,13.4376
743.70,10.1852666667,10.4339333333,10.4186666667,10.5296666667,5.67906666667,11.6088333333,11.1054518519,11.4192,13.7542
744.02,10.1470666667,10.3952,10.3756,10.5555333333,5.71366666667,11.6118,11.0784666667,11.3723333333,13.7461333334
744.34,10.4938666667,10.6534,10.6179333333,10.8349333333,6.08846666667,11.9412666667,11.2775777778,11.6213333333,14.0819333333
744.65,10.5661333333,10.6911333334,10.5438,10.7782666667,6.09046666667,11.9340666667,11.2467555555,11.6136666667,14.2243333333
744.97,10.4191333333,10.4057333333,10.2785333333,10.473,5.96,11.7265333333,10.9530740741,11.4637333333,14.1384
745.28,10.1618666667,10.2428666667,10.0582666667,10.281,5.8012,11.5317666667,10.7085185185,11.3126,13.9582
745.60,9.97533333333,10.0360666667,9.92120000001,10.0292,5.8204,11.4439,10.6336074074,11.1433333333,13.8104666667
745.91,9.45680000001,9.63446666667,9.39746666665,9.53413333333,5.30013333333,11.1468333333,10.1274148148,10.8893333333,13.438
746.23,9.52499999999,9.68059999999,9.45646666666,9.69673333335,5.305,11.2267333333,10.2190074074,11.1888,13.6126
746.55,9.23200000001,9.35806666666,9.22046666666,9.37633333335,4.99546666667,10.8264666667,9.89071851851,10.9720666667,13.3929333333
746.86,8.58013333335,8.71593333334,8.63299999999,8.74139999999,4.31533333333,10.1140666667,9.23056296296,10.355,12.8030666667
747.18,8.54540000001,8.7802,8.81906666668,8.75246666667,4.2706,10.0656,9.28586666666,10.4678,12.8458
747.49,8.46313333333,8.61926666667,8.69973333333,8.63999999999,4.16966666667,9.93903333335,9.20685185185,10.2548666667,12.8669333333
747.81,8.17386666667,8.52126666667,8.62206666666,8.62213333333,3.8858,9.60310000001,9.12093333334,10.1726,12.6268
748.12,8.317,8.80066666667,8.85280000001,8.87993333334,4.14833333333,9.7909,9.42003703703,10.3673333333,12.7273333333
748.44,8.49333333333,9.07440000001,9.10133333335,9.15773333334,4.34906666667,9.95036666665,9.6868074074,10.5809333334,12.8692666667
748.75,8.40946666666,8.87386666666,9.095,9.07459999999,4.11446666667,9.76883333334,9.62504444444,10.443,12.8440666667
749.07,8.56719999999,8.81193333333,9.236,9.2292,4.10413333333,9.86539999999,9.60044444445,10.6092666666,12.8148666666
749.38,8.94100000001,9.02806666667,9.68646666666,9.62406666667,4.51506666667,10.2612333333,10.0402814815,10.9116666667,13.2328
749.70,8.71799999999,8.60866666666,9.44486666667,9.33340000001,4.3166,9.94749999999,9.84538518519,10.5908666667,12.8764
750.01,8.86880000001,8.6974,9.67493333334,9.56793333333,4.50233333333,10.2470666666,10.0660962963,10.7904,13.1173333333
750.33,9.20786666667,9.08513333333,10.1985333333,10.0446666667,4.9688,10.7262,10.5767111111,11.2115333333,13.4383333333
750.64,9.22826666666,9.04533333334,10.0388,9.8808,4.95153333333,10.6581666667,10.4776,11.0925333333,13.5028
750.96,9.39566666665,9.33553333333,10.2281333333,10.0078,5.1618,10.7779333333,10.5875037037,11.3545333333,13.5983333333
751.27,9.34886666666,9.36439999999,10.0298,9.84806666666,5.249,10.8963666667,10.5992518519,11.3123333333,13.6084
751.59,9.11433333332,9.25326666666,9.93166666668,9.66066666667,5.02513333333,10.6650333333,10.3508444445,11.2439333333,13.5214
751.90,9.11806666668,9.27926666667,9.95073333334,9.73133333333,5.08413333333,10.7622333333,10.3777111111,11.2851333333,13.6198666667
752.22,9.1932,9.40959999999,9.92760000001,9.74453333334,5.28293333333,10.9975333333,10.4766444444,11.2732,13.6368666667
752.53,9.09146666666,9.412,9.86186666667,9.64819999999,5.24606666667,10.9028,10.4691481481,11.0665333333,13.6451333333
752.85,8.81526666668,9.17253333333,9.52086666665,9.38466666667,5.09,10.5883666667,10.2137777778,10.9034666667,13.3756666667
753.16,8.94606666667,9.43013333333,9.73786666667,9.55286666666,5.34853333333,10.7226333333,10.4819851852,11.1832666666,13.6366666667
753.47,8.64206666667,9.19073333334,9.20873333335,9.20866666666,5.02986666667,10.3735666667,10.1162518519,10.7913333333,13.2587333333
753.79,8.7738,9.22946666667,9.13266666666,9.24073333333,5.06253333333,10.4704333333,10.169762963,10.7772,13.2882666666
754.10,8.79620000001,9.15606666667,9.2084,9.35653333334,5.06093333333,10.533,10.2281185185,10.7505333333,13.3675333333
754.42,9.04253333334,9.3292,9.5998,9.68466666667,5.29286666667,10.9037666667,10.5393333333,11.0446666667,13.6910666667
754.73,9.63073333333,9.71626666667,10.1470666667,10.1216,5.69633333333,11.3048333333,10.9447259259,11.4668666667,14.1392
755.05,9.61726666665,9.6406,9.90039999999,10.0603333333,5.6088,11.2434666667,10.9587259259,11.3779333333,14.0059333333
755.36,9.01813333334,8.93106666667,9.26940000001,9.39146666665,5.0434,10.5497666667,10.3264962963,10.6929333333,13.4013333333
755.67,8.88739999999,8.8946,9.27166666667,9.30013333333,5.00353333333,10.3107666667,10.2541407407,10.8612666667,13.3713333333
755.99,8.40446666665,8.42619999999,8.75206666667,8.80766666667,4.34946666667,9.89976666667,9.7943851852,10.4828,12.9906
756.30,8.31433333333,8.35826666667,8.63380000001,8.63126666667,4.18273333333,9.79166666667,9.59965925926,10.2256,12.936
756.62,8.21073333333,8.27173333334,8.46193333333,8.53513333333,4.12733333333,9.62926666667,9.24530370371,9.9622,12.8504
756.93,8.43146666666,8.50166666667,8.71526666666,8.67873333334,4.26933333333,9.79016666667,9.40498518518,10.2279333333,13.0691333333
757.24,8.20399999999,8.40946666666,8.59546666667,8.5134,4.09953333333,9.57583333333,9.21439259259,10.1861333334,12.9513333333
757.56,7.98740000001,8.48393333334,8.43560000001,8.41906666667,4.0058,9.4577,9.04241481481,10.1254,12.7815333333
757.87,7.88886666666,8.44006666667,8.21713333333,8.25773333333,3.8606,9.19243333334,8.8487037037,9.94733333332,12.6264666667
758.18,7.45306666667,8.13126666666,7.8162,7.96053333333,3.58846666666,8.82043333333,8.51666666667,9.68993333333,12.3496666667
758.50,7.65613333333,8.17633333334,8.08946666667,8.10400000001,3.8714,9.02963333333,8.55088148147,9.84226666666,12.4208
758.81,7.90019999999,8.37733333333,8.29293333333,8.34853333333,3.99946666667,9.35076666667,8.80397037037,10.1843333333,12.5888
759.13,7.81733333333,8.37946666667,8.221,8.36753333334,3.98793333333,9.27693333334,8.76966666667,10.0468,12.5741333333
759.44,8.22606666667,8.93653333334,8.5408,8.82693333334,4.51606666667,9.53243333333,9.12306666667,10.3909333333,12.8946666667
759.75,8.77526666667,9.44746666667,9.04093333332,9.26180000001,4.96,9.87773333333,9.61803703705,10.9002666667,13.3332666667
760.07,8.81193333334,9.56953333334,9.17420000001,9.30360000001,4.86706666667,10.0540666667,9.78164444444,10.9738666667,13.3591333333
760.38,8.201,8.91393333333,8.61286666666,8.68573333334,4.25933333333,9.44473333333,9.32245185185,10.3588,12.7898666667
760.69,8.52266666667,9.19173333333,8.92226666666,9.03593333332,4.53186666667,9.75953333333,9.63233333334,10.6340666667,13.0312666667
761.01,8.444,8.97059999999,8.75726666666,8.81159999999,4.35826666667,9.71413333334,9.50213333333,10.5027333333,12.8067333333
761.32,8.55166666666,9.14239999999,8.81613333333,8.9904,4.4818,9.79056666666,9.80150370372,10.6924666667,12.9982666667
761.63,8.48653333334,9.12500000001,8.77513333333,8.98306666667,4.39273333333,9.76996666667,9.7830962963,10.5058666667,12.8644
761.94,8.34773333335,8.97426666666,8.60373333333,8.74706666667,4.09293333333,9.69186666666,9.75406666667,10.3665333333,12.8522
762.26,8.43406666665,9.00413333334,8.56573333334,8.74073333333,4.13446666667,9.69523333333,9.79925925926,10.2763333333,12.9598
762.57,8.36886666665,8.81026666667,8.34613333333,8.61726666667,3.9542,9.61716666667,9.66310370371,10.1563333333,12.7912
762.88,8.18106666667,8.60406666667,8.19393333333,8.44686666666,3.81726666667,9.51523333333,9.5446,10.0702,12.6408
763.20,7.59966666668,8.09373333333,7.6362,7.92966666667,3.30046666667,9.04316666667,9.09357037038,9.53706666667,12.0211333333
763.51,7.47799999999,7.8458,7.4272,7.7822,3.1512,8.76206666667,8.92297777777,9.37053333334,11.8844666667
763.82,7.65620000001,7.95586666667,7.57486666667,7.9234,3.32073333333,8.875,8.98174074075,9.47286666666,12.0007333333
764.14,7.4648,7.769,7.39726666667,7.7052,3.0738,8.62066666667,8.71446666666,9.20826666665,11.7918666667
764.45,7.44846666666,7.73393333333,7.33093333333,7.70586666667,2.9388,8.41023333333,8.64991851851,9.22299999999,11.6764666667
764.76,7.14646666667,7.28919999999,7.06546666667,7.26413333333,2.58946666667,8.1357,8.20160000001,8.79000000001,11.1964666667
765.07,7.0426,7.10266666667,6.90466666667,7.04453333333,2.4536,7.96836666667,8.05234074074,8.71826666666,11.1196666667
765.39,6.96826666667,7.03126666667,6.8258,7.02686666667,2.48833333333,7.79556666667,7.90377777777,8.69846666667,11.0149333333
765.70,6.94973333333,7.17966666667,7.0116,6.97193333333,2.62466666667,7.80323333333,7.86616296296,8.83366666667,10.9806666667
766.01,6.87566666667,7.2536,6.986,6.7864,2.56573333333,7.6245,7.8083037037,8.83806666667,10.8826
766.32,6.71346666667,7.19226666667,6.95286666667,6.55326666667,2.45753333333,7.58336666667,7.58805185185,8.72439999999,10.7525333333
766.64,6.30193333333,6.83873333333,6.651,6.18973333333,2.06666666667,7.1761,7.14222962962,8.3736,10.4821333333
766.95,6.05193333334,6.67753333333,6.46893333333,5.93273333333,1.8792,7.06743333333,6.84356296297,8.1208,10.2355333333
767.26,5.66746666667,6.4522,6.1446,5.65613333333,1.62553333333,6.80503333333,6.44643703704,7.934,9.85313333334
767.57,5.0066,5.75593333333,5.4328,5.00953333333,1.11066666667,6.26416666667,5.87014074074,7.4922,9.38739999999
767.88,4.34966666667,5.15426666667,4.91826666667,4.31326666667,0.756266666668,5.81533333333,5.27064444444,6.8542,8.86880000001
768.20,3.9906,4.95773333333,4.554,3.99366666667,0.503866666668,5.65576666667,4.99280740741,6.63533333334,8.61346666666
768.51,3.66173333333,4.722,4.24386666667,3.63573333333,0.136600000001,5.34633333333,4.67432592593,6.48453333333,8.374
768.82,3.59686666667,4.685,4.21153333333,3.45253333333,-0.0134666666686,5.28296666667,4.6695037037,6.32746666667,8.18806666666
769.13,3.1852,4.1468,3.56433333333,3.0092,-0.682466666667,4.72226666667,4.23408888889,5.5396,7.54919999999
769.44,3.16846666667,3.92333333333,3.62226666667,2.9878,-0.825800000002,4.9104,4.13478518518,5.37306666667,7.54559999999
769.76,3.22833333333,3.72786666667,3.49626666667,2.9496,-1.06406666667,4.92046666667,4.2538,5.45413333334,7.557
770.07,3.71393333333,4.21033333333,3.98593333333,3.4232,-0.801533333334,5.5875,4.84597037037,5.93486666667,8.04933333333
770.38,3.22826666667,3.70113333333,3.52486666667,2.77773333334,-1.2762,5.32653333334,4.64301481482,5.47293333333,7.49999999999
770.69,3.73893333333,4.3238,4.06706666667,3.10513333333,-0.954533333333,5.88193333333,5.20873333333,5.84806666667,7.95326666666
771.00,4.14033333333,4.96086666667,4.61353333333,3.35046666667,-0.625866666665,6.10183333333,5.68084444444,6.02166666667,8.18926666667
771.32,4.28813333334,5.39733333333,4.7842,3.64373333333,-0.726266666667,6.26236666667,6.02405925926,6.33466666667,8.49833333333
771.63,3.958,4.81833333333,4.07706666667,3.16073333333,-1.4872,5.7464,5.56945925926,5.86166666667,8.146
771.94,3.66686666667,4.45773333333,3.75873333333,2.5204,-1.8974,5.2088,5.19757777778,5.3964,7.72113333333
772.25,2.93233333333,3.88833333333,3.0134,1.5594,-2.79866666667,4.42076666667,4.42838518519,4.54833333333,7.14453333333
772.56,2.68153333333,3.46046666667,2.73066666667,1.31213333333,-3.0218,4.377,4.16841481482,4.37086666667,7.06053333333
772.87,2.59053333333,3.02506666667,2.31326666666,1.05526666667,-3.17413333333,4.07613333333,3.95752592593,3.91893333333,6.90253333333
773.18,1.71313333333,2.00066666667,1.4552,0.194666666667,-3.80713333333,2.9695,2.95974814815,2.89333333333,5.79099999999
773.50,1.4838,1.71046666667,0.987733333334,-0.243733333334,-3.75026666667,2.60193333333,2.63082222222,2.8438,5.341
773.81,2.4622,2.76473333333,1.85306666667,0.800933333333,-2.78593333333,3.342,3.31517777778,3.8082,6.12566666666
774.12,2.29293333333,2.3668,1.41306666667,0.719599999999,-2.92153333333,3.13616666667,3.16049629629,3.9056,5.86473333334
774.43,1.90153333333,1.66673333333,0.593999999999,0.1728,-3.515,2.65523333333,2.54771111111,3.33773333333,5.37233333333
774.74,1.8548,1.15533333333,0.199133333334,-0.123933333331,-3.62553333333,2.48343333333,2.31377037037,2.94813333334,5.05079999999
775.05,1.96973333333,1.31033333333,0.601533333334,0.267399999999,-3.30213333333,2.7339,2.54441481481,3.03466666667,5.08473333333
775.36,1.86213333333,1.2384,0.668866666666,0.465466666667,-3.46206666667,2.9853,2.50095555556,2.929,4.61486666667
775.67,2.68286666667,1.76773333333,1.3638,1.4132,-2.6156,3.90773333333,3.18924444444,3.76393333333,5.15919999999
775.98,2.54466666667,1.87573333333,1.37393333333,1.374,-2.8338,3.90956666667,3.08958518518,3.982,4.8226
776.30,2.62766666667,2.18293333333,1.729,1.67913333333,-2.7592,4.10253333333,3.34006666667,4.2206,4.83326666667
776.61,3.35833333333,2.98606666667,2.34166666667,2.37346666667,-2.25546666667,4.79696666667,3.90945185185,4.9012,5.54119999999
776.92,3.54853333333,2.91873333333,2.36126666667,2.36126666667,-2.46986666667,5.0873,4.02848148148,4.87646666667,5.54259999999
777.23,2.86773333333,2.02386666667,1.37853333333,1.40613333333,-3.53626666667,4.36606666667,3.45162962963,4.16313333333,4.83640000001
777.54,3.1422,2.33126666667,1.54346666667,1.33146666667,-3.43706666667,4.36983333333,3.48063703704,3.92540000001,4.93433333334
777.85,3.8806,3.1326,2.51706666667,2.15246666667,-2.69033333333,5.3695,4.39995555556,4.69673333334,5.75473333334
778.16,3.78,3.16293333333,2.85453333333,2.01193333333,-2.82233333333,5.51346666667,4.52887407407,4.79286666666,5.84246666667
778.47,4.60353333333,3.78266666667,3.5076,2.3246,-2.14106666667,6.073,5.1123037037,5.30033333333,6.54746666666
778.78,5.87853333333,4.67833333333,4.42486666667,3.3332,-0.810733333335,7.17613333333,6.33668148148,6.33619999999,7.71746666667
779.09,5.83973333333,4.58073333333,4.46133333333,3.1748,-1.0798,6.94226666667,6.34405925926,6.20273333333,7.67753333333
779.40,6.7078,5.3078,5.46313333333,3.87546666667,-0.0824000000014,7.62756666667,7.13751851852,6.83600000001,8.57019999999
779.71,6.54713333333,5.1412,5.24233333333,3.37233333333,-0.486933333332,7.28003333333,6.69071851851,6.59306666666,8.32526666668
780.02,6.28493333333,5.06053333333,5.01406666666,3.01213333333,-1.0242,7.05776666667,6.55794814815,5.98693333333,8.07720000001
780.33,6.75140000001,5.36806666667,5.63153333333,3.57086666667,-0.437400000001,6.94413333333,6.95834814814,6.05966666667,8.57193333333
780.64,7.40419999999,6.00946666667,6.55319999999,4.08986666667,0.179733333333,7.32146666666,7.42738518519,6.3736,9.33813333333
780.95,7.22986666665,5.62226666667,6.74373333334,3.97606666666,0.139666666669,7.32623333333,7.67868148148,6.3732,9.67513333333
781.26,7.62886666668,6.12946666666,7.09153333333,4.25393333333,0.683666666665,7.77773333333,8.26204444445,7.12086666666,10.1880666667
781.57,8.36019999999,6.63246666667,7.389,4.83146666666,1.2542,8.22583333333,8.73062222223,7.70126666666,10.5709333333
781.88,8.207,6.82526666667,7.36993333334,4.93806666667,1.14406666667,8.28146666667,8.76769629629,7.99380000001,10.7528666667
782.19,8.20373333334,6.64133333334,7.44026666666,4.855,0.681933333335,8.14763333333,8.56097037038,7.73533333333,10.9466
782.50,8.06466666665,6.39920000001,6.85166666667,4.64153333333,0.719466666668,7.92093333333,8.11679259259,7.35546666667,10.9073333333
782.81,7.84953333333,5.91486666667,6.3986,4.30586666667,0.220866666667,7.8757,7.83099259259,7.01886666667,10.7098
783.12,7.43066666666,5.2352,5.74126666666,3.76639999999,-0.113000000001,7.57056666667,7.4096962963,6.61826666667,10.207
783.43,7.55446666666,4.9836,5.88773333333,3.75286666667,0.0545333333334,7.4074,7.4696962963,6.77566666667,10.4248666667
783.74,7.50273333333,5.41,5.98360000001,4.1476,0.103800000001,7.7105,7.27140000001,7.3388,10.3935333333
784.05,7.02820000001,5.00973333333,5.56026666667,4.0366,0.100066666667,7.36736666667,7.02614074073,7.20046666667,9.94706666667
784.36,7.51886666667,5.71426666666,5.93706666667,4.76200000001,0.478933333332,7.84463333333,7.53297037037,7.61913333333,10.1642
784.67,7.02986666667,5.02366666667,5.46533333334,4.05699999999,-0.3296,7.1362,6.92673333333,6.77840000001,9.37699999999
784.98,7.0858,5.109,5.70953333334,4.1462,-0.0112666666673,7.07153333333,6.94405925927,6.848,9.33433333334
785.29,7.44206666667,5.45006666667,6.23093333333,4.44806666667,0.758333333334,7.45886666667,7.28301481482,7.16480000001,9.53593333334
785.60,6.56026666667,5.30533333333,5.6414,3.69186666667,0.409,6.8628,6.95105185185,6.91313333334,9.05326666665
785.91,7.2296,6.42386666666,6.6832,4.43153333333,1.24166666667,7.5884,7.9991037037,8.32793333333,9.74599999999
786.22,8.04826666667,7.51266666667,7.57180000001,5.48333333334,2.53286666666,8.182,9.07691111112,9.46186666667,10.9131333333
786.53,9.40240000001,9.02633333333,9.06233333333,6.98093333334,4.10106666667,9.32763333334,10.5255185185,10.9529333333,12.4934666667
786.84,9.9148,9.47346666666,9.50866666667,7.57393333333,4.56646666667,9.91483333335,10.9222740741,11.6794,12.9774
787.14,9.65833333334,9.43533333333,9.2222,6.95879999999,4.55173333334,9.91813333332,11.1203333333,11.4858,13.15
787.45,10.5351333333,10.4089333333,9.88313333332,7.64479999999,5.27019999999,10.7226333333,11.8849259259,12.3261333333,13.9415333333
787.76,10.7914,10.3260666667,10.0143333333,7.58286666667,5.45800000001,10.9641333333,11.8917703704,12.5132666667,14.0622666667
788.07,11.3242666666,10.4999333333,10.2677333333,8.17813333333,5.809,11.2936,12.0466962963,13.049,14.6790666667
788.38,11.534,10.6130666667,10.4345333333,8.65873333333,6.04180000001,11.8159333333,12.3873777778,13.3192666667,15.3018666667
788.69,11.8897333334,10.8813333333,10.391,9.16493333333,6.22246666666,12.0078,12.8142222222,13.6108666667,15.5447333333
789.00,12.7989333333,11.5182666667,11.1218,10.016,7.10906666667,12.8220666667,13.5789555555,14.1073333333,16.1024
789.31,12.714,11.3054,11.2548666667,10.2408666667,7.01079999999,12.9914666666,13.5316814815,13.8976666667,16.1964666667
789.62,12.6372666667,11.0721333333,10.9274,9.91366666667,6.5592,12.4853333333,13.3722148148,13.5855333333,15.744
789.92,12.0316,10.5097333333,10.2272,9.19839999999,5.81946666667,11.9479333333,12.8388888889,12.8546666667,15.2907333333
790.23,12.0049333333,10.7299333333,10.3456,9.05113333333,6.13613333334,11.9075666667,12.9888518519,12.8906,15.4841333333
790.54,12.7048,11.1831333333,11.2568,10.0588,6.78446666667,12.3465666667,13.4376296296,13.3332,16.0775333333
790.85,12.4995333333,10.9149333333,11.3072,10.2575333333,6.8236,12.3695333333,13.3546,13.1812666667,16.0118666667
791.16,11.5584666667,10.3008,10.5841333333,9.60479999999,6.04519999999,11.5362,12.3738740741,12.4036666667,15.1578
791.47,10.5304,9.73740000001,9.84846666666,8.59073333332,5.57586666666,10.4293333333,11.6773037037,11.5908666667,14.3586
791.78,10.5827333333,10.3986666667,10.092,8.45593333335,5.83846666666,10.3808333333,11.7718074074,11.7637333333,14.5296
792.08,10.5590666667,10.2089333333,10.3135333333,8.40653333332,5.97186666667,9.92419999999,11.7898148148,11.7556,14.6918666667
792.39,10.2628,10.0472666667,10.2629333333,8.40159999999,5.9778,9.39793333333,11.4656666667,11.8453333333,14.7634666667
792.70,10.2094,9.82813333335,10.1342,8.23393333333,6.07613333333,8.85393333333,11.362162963,11.9108666667,14.6752666667
793.01,9.97833333333,9.78420000001,10.0485333333,8.51673333333,6.0626,8.95636666667,11.0750814815,11.9903333333,14.5199333333
793.32,10.7332666667,10.2498,10.9910666667,9.59439999999,6.89233333334,9.76096666667,11.8232222222,12.8499333333,15.133
793.62,11.3564,10.5506,11.4690666667,10.3304,7.42946666667,10.3734333333,12.4344370371,13.6396,15.5465333333
793.93,10.9398666667,9.82059999999,10.8325333333,9.82053333333,6.93980000001,10.0857333333,12.2028666667,13.4726,15.0520666667
794.24,10.6188666667,9.28340000001,10.3636666667,9.10973333335,6.569,9.48153333333,11.7989185185,13.2464666667,14.7286666667
794.55,12.3039333333,11.032,11.8395333333,10.6888666667,8.30806666666,10.8709,13.4406814815,14.806,16.2734666667
794.86,12.9024,11.6874666667,12.3831333333,11.5888,8.5982,11.9157,14.0376518519,15.5036666667,16.5056666667
795.16,12.5784,11.0890666667,11.9408666667,11.5737333333,8.44686666667,11.5838,13.6563555555,15.2208,16.2764666667
795.47,11.325,10.0614666667,10.945,10.4365333333,7.2932,10.8602,12.6376,14.3450666667,15.131
795.78,11.4618666667,10.1089333333,10.8553333333,10.3421333333,6.94139999999,10.8062,12.5568,14.4323333333,14.9818
796.09,11.3286,9.78513333333,10.4222666667,10.0906,6.34553333333,10.4973,12.1326592592,13.8773333333,14.5403333333
796.40,11.1334666667,9.57720000001,10.5318,9.72259999999,6.25166666666,10.4824666667,12.135,13.9870666667,14.7288666666
796.70,10.1115333333,9.09320000001,9.50900000001,9.03613333333,5.3002,9.53753333333,11.3270148148,13.3228,14.0762666667
797.01,10.1984,9.39433333334,9.68299999999,9.32193333333,5.46533333333,9.87626666667,11.3603555556,13.2456666667,14.1325333333
797.32,10.7006666667,9.96660000001,9.85373333334,9.58679999999,5.75326666667,10.1205666667,11.4018814815,13.1639333333,14.4214
797.63,11.1367333333,10.3517333333,10.2598666667,9.95919999999,5.88166666667,10.4969333333,11.6712814815,13.216,14.4496
797.93,9.96066666667,9.45186666667,9.37333333333,8.98493333334,4.88333333333,9.49376666668,10.7941481482,12.1953333334,13.4278
798.24,10.0374,9.35153333333,9.42653333333,9.27106666667,5.134,9.53106666668,10.9759333333,12.1864666667,14.014
798.55,9.50399999999,8.97533333334,8.82633333334,8.32513333334,4.17086666667,8.99176666667,10.6133481481,11.5648,13.2892
798.85,10.2660666667,9.61880000001,9.45406666667,9.09746666666,4.76273333333,9.78333333334,10.8861407407,12.2633333333,14.0630666666
799.16,9.38006666668,8.85740000001,8.28460000001,8.25693333333,3.99226666667,9.10463333334,9.76931111111,11.2149333333,13.2165333333
799.47,8.67126666666,8.25999999999,7.49999999999,7.62953333334,3.5472,8.65963333334,9.2486074074,10.6813333333,12.4944
799.78,7.21839999999,6.86193333334,5.6378,5.9714,1.76433333333,6.7702,7.53317777777,8.82773333334,10.8564
800.08,7.50880000001,6.76093333334,5.4476,5.89506666666,1.77273333333,6.7904,7.19213333333,8.64553333333,10.4653333333
800.39,6.37273333333,5.69446666667,4.0384,4.48226666667,0.587933333334,5.50536666667,5.66985185185,7.38073333334,9.5528
800.70,5.48953333333,5.17346666667,3.073,3.43866666666,0.0063333333334,4.3215,4.97654074074,7.05706666667,8.73613333333
801.00,4.10353333333,4.21220000001,1.93026666667,2.71006666666,-0.901266666668,3.41003333333,4.08854074074,6.4686,8.16220000001
801.31,3.9898,3.81693333333,1.83813333334,2.68966666667,-1.0886,3.2789,4.08871111111,6.47466666667,8.20373333333
801.62,4.09866666667,4.28013333334,2.2892,2.594,-0.661533333335,3.41443333333,4.54666666667,6.94553333333,8.39166666667
801.92,4.78373333333,4.63020000001,3.074,3.57353333334,0.397133333333,3.7943,4.78374074074,7.45446666666,8.97853333333
802.23,4.10146666667,4.14706666667,2.2722,2.97513333333,-0.260400000002,2.9036,4.13417777778,6.46459999999,8.14453333333
802.54,4.23833333333,4.06713333334,2.87593333333,3.29053333333,-0.0920666666666,3.06026666667,4.49931851852,6.91013333333,8.35793333333
802.84,4.69379999999,4.87253333334,3.74046666667,3.9722,0.615666666668,3.40943333333,5.23355555555,7.59999999999,9.12273333333
803.15,5.72166666667,5.74786666667,4.6726,5.27853333334,1.9616,4.7899,6.55805185185,8.39366666666,10.0294
803.46,5.32933333334,5.4882,4.47526666667,4.89913333333,1.53593333333,4.45546666667,6.29962222222,8.08993333334,9.72513333332
803.76,5.93853333334,6.07873333333,5.2104,5.75793333334,1.8102,4.8629,7.2412074074,8.83773333334,9.94653333333
804.07,4.93893333334,4.89833333334,4.7086,5.23713333334,0.3118,4.08193333333,6.33465925926,7.54053333333,9.09213333333
804.38,5.04526666667,5.07893333333,4.56286666667,5.48746666667,0.0201999999994,3.87276666667,6.22383703704,7.57126666667,8.71699999999
804.68,4.33033333334,4.2482,3.36413333333,4.52213333333,-1.61,2.79886666667,4.74886666667,6.32406666667,7.44086666666
804.99,2.43893333333,2.08553333334,0.855466666667,2.6794,-4.36906666667,0.374633333334,2.09505185185,3.59133333333,5.22453333333
805.30,0.864400000001,0.710800000001,-0.747266666667,1.64846666667,-6.5568,-0.805933333332,1.29747407407,1.9122,3.53833333333
805.60,0.957533333333,0.869266666665,-0.876666666667,1.4806,-6.67406666666,-0.357400000002,1.81277777778,1.7532,3.49146666667
805.91,1.60993333333,1.522,-0.241533333334,2.01973333333,-6.07393333333,0.391599999998,2.74020740741,2.2394,3.88593333333
806.21,1.11346666667,0.769266666667,-0.5714,1.1502,-6.76186666667,0.1098,2.03497777778,1.50173333333,3.055
806.52,1.66673333334,1.09866666666,0.0148000000006,1.3154,-6.70406666667,0.3439,2.19234814815,2.11486666667,3.139
806.83,2.0208,1.4674,0.589866666665,1.53393333333,-6.34213333333,0.556599999998,2.78183703704,2.55166666667,3.35533333333
807.13,0.458000000002,0.052533333334,-0.7582,0.337999999999,-7.43993333334,-0.593166666668,1.66085185185,0.826,2.34993333333
807.44,0.2252,0.120199999999,-1.47906666667,0.4206,-7.42493333333,-0.585433333332,1.16951111111,0.8034,1.53913333333
807.74,-0.773733333335,-0.859666666667,-2.48526666667,-1.13333333333,-8.394,-1.5513,-0.16331851852,-0.789399999999,0.429733333332
808.05,-0.654933333332,-0.71,-2.41406666667,-0.710066666667,-7.55033333334,-1.52646666666,0.498755555554,-0.694133333332,0.915133333335
808.35,0.444466666668,0.117000000001,-1.08386666667,0.538066666668,-5.88706666666,0.089633333332,1.99873333333,0.990200000001,1.7544
808.66,1.27666666667,1.06373333333,-0.488600000001,0.598866666665,-4.8778,0.598966666666,2.34303703704,1.71013333333,2.32466666667
808.97,0.128533333332,0.482399999999,-0.932800000001,-0.0803999999994,-5.6132,-0.5711,1.56362222222,1.1016,1.50386666667
809.27,0.136866666668,0.7166,-1.24,0.120800000001,-5.37033333333,-0.994266666667,1.16564444444,0.756866666667,1.65066666667
809.58,0.561,1.71559999999,-1.13826666667,0.382266666666,-4.72373333333,-0.719566666667,1.72248888889,1.30086666667,1.82113333333
