wavelength,Back_DigGlam,Belly_DigGlam,Breast_DigGlam,Crissum_DigGlam,Crown_DigGlam,DorTail_DigGlam,Patch10_DigGlam,Rump_DigGlam,Throat_DigGlam,WingTip_DigGlam
444.31,15.0838666667,15.2252666667,16.1499333333,12.9397333333,20.1753333333,7.16513333333,3.4254,15.2407333333,14.234,9.04033333333
444.66,15.0789333333,15.2203333333,16.1286666667,12.9402666667,20.1561333333,7.18266666667,3.44793333333,15.2266,14.2476666667,9.06413333333
445.02,15.0525333333,15.1936,16.0932666667,12.9122666667,20.1104,7.16773333333,3.4528,15.2023333334,14.2297333333,9.05213333333
445.37,15.0264666667,15.1722666667,16.0815333333,12.8963333333,20.0625333334,7.1792,3.44533333333,15.1798,14.2127333333,9.0524
445.72,14.9888666667,15.1446,16.056,12.8749333333,20.0156666667,7.1772,3.44,15.1438666667,14.2054,9.058
446.08,14.9669333333,15.1434,16.024,12.8502666667,19.9613333333,7.18233333333,3.445,15.1192,14.2029333333,9.06513333333
446.43,14.9342666667,15.0996,15.9816,12.8140666667,19.9067333333,7.17986666667,3.43786666667,15.0664,14.1638666666,9.05693333334
446.79,14.9008666667,15.0695333333,15.9354666667,12.8008666666,19.8380666667,7.1536,3.42153333333,15.0242666667,14.1224,9.05186666667
447.14,14.8648,15.0304666667,15.8981333333,12.7602666667,19.7894666667,7.13773333333,3.4146,14.9880666667,14.0884666667,9.03726666667
447.50,14.8502666667,15.0172,15.8853333333,12.7668666667,19.7736666666,7.13753333333,3.44693333333,14.9813333333,14.0855333333,9.04833333333
447.85,14.8336666667,14.9958666667,15.8557333333,12.7414,19.7346666667,7.15046666667,3.45946666667,14.9566666667,14.0785333333,9.03566666667
448.21,14.8375333333,15.012,15.8744,12.7505333333,19.7327333333,7.17113333333,3.48386666666,14.9465333333,14.0801333333,9.0696
448.56,14.8292,14.9984,15.8624,12.7448666667,19.7173333333,7.19106666667,3.4904,14.9495333333,14.0721333334,9.0892
448.92,14.7880666667,14.9648666667,15.8265333333,12.7299333333,19.6687333333,7.19353333333,3.48266666667,14.9225333333,14.0334,9.0982
449.27,14.7650666666,14.9478666667,15.7756666667,12.7238666667,19.6504666666,7.2026,3.50026666667,14.8934,14.0277333333,9.1
449.62,14.7908,14.9481333333,15.7584666667,12.7540666667,19.6409333333,7.239,3.5262,14.9154666666,14.0397333333,9.12706666667
449.98,14.8019333333,14.9439333333,15.7444,12.7730666667,19.6272666667,7.25433333333,3.54313333333,14.9204,14.0345333333,9.14513333334
450.33,14.8106,14.9748,15.7443333333,12.7964,19.6302,7.28273333333,3.56846666667,14.9394666667,14.0502,9.18273333333
450.69,14.7944,14.9598666667,15.7226666667,12.7702666667,19.6126666667,7.31573333333,3.5824,14.9276,14.0498,9.18553333333
451.04,14.7603333333,14.9343333333,15.6913333333,12.7647333333,19.5584,7.32506666667,3.5668,14.8919333333,14.0222,9.18173333333
451.40,14.7551333333,14.939,15.6718,12.7556,19.5404,7.3562,3.5632,14.893,14.0014,9.20106666667
451.75,14.7167333333,14.9051333333,15.6364666667,12.7314,19.5054,7.34753333333,3.55386666667,14.8547333333,13.9805333333,9.20346666667
452.10,14.6974666667,14.8830666667,15.5941333333,12.7422,19.4510666667,7.3418,3.55586666667,14.8320666667,13.9601333333,9.2016
452.46,14.6382,14.8436,15.5416,12.7017333333,19.3754666667,7.29173333333,3.51853333333,14.7632,13.9138,9.17266666667
452.81,14.6523333333,14.855,15.5667333333,12.7096666667,19.3563333333,7.31426666667,3.5366,14.7593333333,13.9406666667,9.20946666666
453.17,14.6122,14.8282,15.5562,12.6868666667,19.2854666667,7.2908,3.5274,14.7348,13.9066,9.19760000001
453.52,14.527,14.7763333333,15.5139333333,12.6479333333,19.2170666667,7.2542,3.48666666667,14.6646,13.8361333333,9.16673333334
453.87,14.4698666667,14.7368666667,15.4679333333,12.6201333333,19.1357333333,7.24313333333,3.4738,14.6008666667,13.7996,9.14333333333
454.23,14.4052,14.6746666667,15.4203333333,12.5640666667,19.0451333333,7.20306666667,3.44233333333,14.5510666667,13.7436666667,9.09913333333
454.58,14.4074666667,14.6555333333,15.4089333333,12.5712666667,19.0269333333,7.18526666667,3.44553333333,14.5257333333,13.7394,9.10526666667
454.93,14.3942,14.6501333333,15.3884666667,12.5608,19.0035333333,7.18886666667,3.45446666667,14.5280666667,13.7396,9.11553333333
455.29,14.3214,14.5680666667,15.3204,12.5195333333,18.9154,7.15513333333,3.42593333333,14.4519333333,13.6942,9.08226666667
455.64,14.3250666667,14.5818666667,15.3234666667,12.5424666667,18.8914666667,7.17473333333,3.4448,14.4636666667,13.7097333333,9.1092
456.00,14.2624666667,14.5634666667,15.2904,12.5054,18.8358666667,7.17573333334,3.4284,14.4214666667,13.6737333333,9.10013333333
456.35,14.2550666667,14.5522666667,15.2812666667,12.5191333333,18.8148666667,7.20053333333,3.455,14.4174,13.6740666667,9.1216
456.70,14.2255333333,14.5474666667,15.2300666667,12.5111333334,18.7614,7.19453333333,3.44826666667,14.3917333333,13.6532,9.10473333333
457.06,14.1981333333,14.5218666667,15.1763333333,12.4827333333,18.6866666667,7.19686666667,3.42326666667,14.3648,13.6223333333,9.1086
457.41,14.1837333333,14.5183333333,15.1538666667,12.4699333333,18.6537333333,7.2154,3.42346666667,14.3486,13.6228666667,9.12193333333
457.76,14.1298666667,14.47,15.0831333333,12.4424666667,18.5734666667,7.19933333333,3.401,14.3122,13.5649333333,9.10886666667
458.12,14.1053333333,14.4504,15.051,12.4290666667,18.5324,7.21153333333,3.39606666667,14.2937333333,13.5577333333,9.115
458.47,14.0718,14.4515333333,15.0087333333,12.4222666667,18.4768,7.23246666667,3.39466666667,14.2813333333,13.5278,9.1216
458.82,14.0374666667,14.4202,14.9596,12.3952,18.415,7.2232,3.38773333333,14.2303333333,13.4752,9.10686666667
459.18,14.0410666666,14.4284,14.9565333333,12.3824666667,18.3782666667,7.22653333333,3.3892,14.2159333333,13.4811333333,9.1104
459.53,13.9928,14.3791333333,14.905,12.3492,18.321,7.21006666667,3.37213333334,14.1684,13.4244,9.09506666667
459.88,13.9715333334,14.3518,14.8718,12.3277333333,18.2946666667,7.2056,3.37913333333,14.1474,13.4162666667,9.0944
460.24,13.9484666667,14.3369333333,14.844,12.3081333333,18.2579333334,7.21673333333,3.37926666667,14.1393333333,13.3948666667,9.089
460.59,13.905,14.2927333333,14.8002,12.2845333333,18.2084666667,7.20973333333,3.38193333333,14.1036666667,13.3592666667,9.081
460.94,13.9148,14.3043333333,14.8018666667,12.3088,18.22,7.2428,3.42346666667,14.1082666666,13.3633333333,9.10106666667
461.29,13.8962666667,14.2818,14.7734,12.2999333333,18.1863333333,7.23373333333,3.43233333333,14.0853333333,13.3522666667,9.0948
461.65,13.9008666667,14.2867333334,14.7854,12.3055333333,18.1915333333,7.2622,3.45473333333,14.0855333333,13.3665333333,9.11846666667
462.00,13.8844,14.2846,14.7692,12.3074,18.1776666667,7.26953333333,3.47793333333,14.0714,13.3477333333,9.134
462.35,13.8424,14.2330666667,14.7376666667,12.2737333333,18.1273333333,7.24746666667,3.46913333333,14.0306666667,13.3121333333,9.12246666667
462.71,13.8174,14.2135333333,14.7227333333,12.2664,18.1058,7.24513333333,3.4574,14.0175333333,13.3204,9.12193333333
463.06,13.7774,14.1735333333,14.676,12.246,18.0625333333,7.23853333333,3.4512,13.9932666667,13.2653333333,9.10893333333
463.41,13.7325333333,14.1393333333,14.6366666667,12.2105333333,18.0160666667,7.21873333333,3.43993333333,13.9390666667,13.2308,9.07653333333
463.76,13.7193333333,14.1094666667,14.6113333333,12.2003333333,17.9594666667,7.2132,3.42933333334,13.9299333333,13.2006666666,9.06866666667
464.12,13.6737333333,14.0673333333,14.5774666667,12.162,17.8961333333,7.1872,3.40713333333,13.8774,13.1565333333,9.05833333333
464.47,13.6548666667,14.047,14.5422666667,12.1358,17.8682666667,7.18573333333,3.4014,13.8562,13.1322666667,9.05426666667
464.82,13.6062,13.9939333333,14.5040666667,12.11,17.8061333333,7.16313333333,3.39146666667,13.8062666667,13.0953333333,9.04426666667
465.17,13.6090666667,14.0122,14.5179333333,12.1338666667,17.7898,7.20386666667,3.43013333333,13.8334,13.0965333333,9.09713333333
465.53,13.5971333333,14.0037333333,14.4856,12.1139333333,17.7465333333,7.19086666667,3.4354,13.8165333333,13.0837333333,9.0994
465.88,13.6008,14.0086,14.4672666667,12.1321333333,17.7161333333,7.21306666667,3.44506666667,13.8188666666,13.0983333333,9.11673333333
466.23,13.5784,14.0093333333,14.4498666667,12.1309333333,17.6885333333,7.22093333333,3.47033333333,13.8010666667,13.0972,9.1276
466.58,13.5876666667,14.0198666667,14.4474,12.1450666666,17.6707333333,7.2652,3.52093333333,13.7908,13.0978,9.15806666667
466.94,13.5802666667,14.0191333333,14.4402666667,12.1609333333,17.6405333333,7.29306666667,3.54846666667,13.7833333333,13.1128666667,9.1864
467.29,13.5733333333,14.0234666667,14.4312666667,12.1758666667,17.6138,7.31726666667,3.56653333333,13.7891333333,13.1079333333,9.2086
467.64,13.5722,14.038,14.4345333333,12.1702666667,17.6006,7.3518,3.59106666667,13.7807333333,13.1239333333,9.2418
467.99,13.5676,14.0457333333,14.4288,12.1909333333,17.5966,7.38333333333,3.6196,13.7717333333,13.1306,9.2522
468.35,13.5528666667,14.0453333333,14.4288666667,12.2069333333,17.5822666667,7.40186666667,3.63406666666,13.756,13.1239333333,9.26493333333
468.70,13.5313333333,14.0414,14.3766666667,12.1795333333,17.5338,7.40553333333,3.6304,13.7402,13.1169333333,9.25586666667
469.05,13.5177333334,14.0064666667,14.3192,12.1543333333,17.4826,7.3874,3.60086666667,13.6953333333,13.072,9.21586666667
469.40,13.4276666667,13.9403333333,14.2491333333,12.1104,17.3959333333,7.34453333333,3.55733333333,13.6130666667,13.0138666667,9.1808
469.75,13.3452,13.8704666667,14.172,12.0377333333,17.3247333333,7.31313333333,3.52826666667,13.544,12.9404666667,9.11953333333
470.11,13.3076,13.8298,14.125,12.0127333333,17.2772666667,7.30453333333,3.50906666667,13.5184,12.9038666667,9.1058
470.46,13.2496666667,13.7773333333,14.0718,11.9675333333,17.2107333333,7.2674,3.45593333333,13.4891333333,12.847,9.07846666667
470.81,13.2472,13.7888,14.0636666667,11.9758666667,17.2236666667,7.29573333333,3.49753333333,13.5004,12.8530666666,9.1184
471.16,13.2745333333,13.8083333333,14.0814,12.0028,17.2158,7.33466666667,3.52006666666,13.5041333333,12.8689333333,9.16753333333
471.51,13.1938666667,13.7150666667,14.005,11.9483333333,17.127,7.2914,3.4728,13.4255333333,12.7872666667,9.12326666667
471.87,13.1624,13.6834666666,13.9605333333,11.9184666667,17.0582,7.28113333333,3.454,13.4014666667,12.7671333333,9.1256
472.22,13.1644666667,13.6777333333,13.9492666667,11.9156666667,17.0367333333,7.29866666667,3.47406666667,13.4139333333,12.7804666666,9.1524
472.57,13.1256666667,13.6445333334,13.9246666667,11.9112666667,17.0104666667,7.29026666667,3.47653333333,13.3924,12.7460666667,9.15826666667
472.92,13.0447333333,13.5834666667,13.8762,11.8557333333,16.9431333333,7.26533333333,3.4524,13.353,12.7064,9.14166666667
473.27,13.0350666666,13.5742,13.8770666667,11.8519333333,16.9338666667,7.2762,3.46173333333,13.362,12.6966,9.13746666667
473.62,13.0364,13.5644666667,13.8692,11.8626,16.8864,7.2742,3.46193333333,13.3537333333,12.6936666667,9.16186666667
473.98,13.0238,13.5439333333,13.8548666667,11.8402,16.8632666667,7.28006666667,3.45506666667,13.3371333333,12.6894666667,9.16353333333
474.33,13.0014666667,13.5302,13.8271333333,11.8220666667,16.8264666667,7.27193333333,3.46453333333,13.301,12.6902666667,9.157
474.68,12.9312,13.4667333333,13.7491333333,11.7546,16.7237333333,7.21533333333,3.4074,13.2334,12.6210666667,9.1036
475.03,12.8953333333,13.4233333333,13.7076,11.7372,16.7007333333,7.21146666667,3.41826666667,13.2270666667,12.6058666667,9.1008
475.38,12.8728666667,13.4519333333,13.6872,11.7541333333,16.6781333333,7.222,3.43993333333,13.2386666667,12.6167333334,9.11386666667
475.73,12.8195333333,13.4080666667,13.6381333333,11.7063333333,16.5926666667,7.19433333333,3.41526666667,13.2019333333,12.5608666667,9.07766666667
476.08,12.7468,13.3431333333,13.5582,11.6508666667,16.4879333333,7.1556,3.3698,13.1257333333,12.4917333333,9.04106666667
476.44,12.7083333333,13.3057333334,13.5057333333,11.5904666667,16.4334,7.1382,3.3296,13.0814,12.4556666667,9.00373333333
476.79,12.6745333333,13.2612666667,13.4726,11.5754,16.3904666667,7.1242,3.33133333333,13.0421333333,12.4288666666,8.9998
477.14,12.6692,13.2369333333,13.4380666667,11.5497333333,16.3540666667,7.14566666667,3.3384,13.0156,12.4126666667,9.00753333333
477.49,12.6606666667,13.231,13.4120666667,11.5550666667,16.3363333333,7.15306666667,3.34233333333,13.0006666667,12.3982666667,9.03573333333
477.84,12.6485333333,13.2345333333,13.3864,11.5607333333,16.3082,7.157,3.35186666667,13.0078,12.3978,9.05253333333
478.19,12.6556,13.2381333333,13.3744,11.5687333333,16.2828,7.20106666667,3.3712,13.0166,12.3884666667,9.08473333333
478.54,12.6381333333,13.2272666667,13.3600666667,11.5486,16.2505333333,7.21326666667,3.36146666667,12.9965333333,12.3722,9.09366666667
478.89,12.6183333333,13.2336,13.3317333333,11.5346666667,16.1876666667,7.21466666667,3.3506,12.9754,12.3544666667,9.09833333333
479.24,12.6086,13.2046,13.3037333333,11.5209333333,16.1400666667,7.20726666667,3.33933333333,12.9435333333,12.3248666667,9.10626666667
479.60,12.6398666667,13.2276,13.3165333333,11.548,16.1538,7.25446666667,3.37306666666,12.9521333333,12.3351333333,9.14713333333
479.95,12.6312666667,13.1986666667,13.3026666667,11.5513333333,16.1280666667,7.25466666666,3.37986666667,12.9442666667,12.3168,9.162
480.30,12.6282666667,13.2002666667,13.3196666667,11.575,16.1055333333,7.29506666667,3.40273333333,12.9499333333,12.3251333333,9.20766666667
480.65,12.6300666667,13.2168666667,13.3104666667,11.5898,16.0755333334,7.334,3.41346666667,12.9534,12.3416,9.24993333333
481.00,12.5870666667,13.1969333333,13.2557333333,11.5696,16.0036,7.3472,3.40473333333,12.9240666667,12.2933333333,9.25146666666
481.35,12.5164,13.1437333333,13.2118666667,11.5336666667,15.9338,7.35733333333,3.38933333333,12.8676,12.2508666667,9.22133333333
481.70,12.4902,13.1194666667,13.1993333333,11.5308,15.8868,7.3766,3.3864,12.84,12.2150666667,9.22746666667
482.05,12.4480666667,13.0876,13.1670666667,11.5080666667,15.8428,7.3624,3.36826666667,12.8222666667,12.1926,9.20613333333
482.40,12.4282666666,13.0762,13.1673333333,11.5134,15.8186666667,7.3718,3.3742,12.8218,12.1916,9.2056
482.75,12.4006,13.0592,13.144,11.501,15.7901333333,7.3642,3.3614,12.8070666667,12.1753333333,9.19666666667
483.10,12.3916666667,13.0497333333,13.1264,11.4996,15.7611333333,7.37833333333,3.37166666667,12.7941333333,12.1643333333,9.19746666667
483.45,12.3469333333,13.0174,13.0858,11.4762,15.7186,7.35346666666,3.35166666667,12.7581333333,12.1358,9.18066666667
483.80,12.3243333333,13.0116666667,13.0592666667,11.4594,15.6816666667,7.34753333333,3.3432,12.7319333334,12.1302666667,9.17413333333
484.15,12.2970666667,12.9909333333,13.0293333333,11.4394666667,15.6439333333,7.33533333333,3.333,12.7088666667,12.1088666667,9.15673333333
484.50,12.2776666667,12.9792,13.0115333333,11.4248666667,15.6237333333,7.32986666667,3.3244,12.6977333333,12.0932,9.15093333334
484.85,12.2640666667,12.9665333333,12.9991333333,11.4199333333,15.6060666667,7.32613333333,3.32486666667,12.6875333333,12.0895333333,9.15433333333
485.20,12.2640666667,12.9676,12.9921333333,11.4195333333,15.594,7.3278,3.33546666667,12.6863333333,12.0932,9.1672
485.55,12.2347333333,12.9448,12.9613333333,11.4004666667,15.5582666667,7.321,3.33926666667,12.6553333333,12.0792,9.15793333333
485.90,12.2093333333,12.9233333333,12.9329333333,11.3842666667,15.5139333333,7.3182,3.33966666667,12.6246,12.0568,9.16153333333
486.25,12.1818666667,12.8937333333,12.8856666667,11.357,15.4628,7.3048,3.3304,12.5813333333,12.0238666667,9.158
486.60,12.1520666667,12.856,12.841,11.3374666667,15.4145333333,7.29693333333,3.32086666666,12.5437333333,11.9903333333,9.153
486.95,12.1303333333,12.8401333333,12.8236666667,11.3240666667,15.3864666666,7.29693333333,3.31886666666,12.5270666667,11.9860666667,9.15786666667
487.30,12.1118666667,12.8181333333,12.7990666667,11.3074666667,15.3530666667,7.29986666666,3.3236,12.5112666667,11.9724666667,9.15686666667
487.65,12.1004,12.8016666666,12.7866,11.2976666667,15.3344,7.30773333333,3.33046666667,12.5026,11.9539333334,9.16533333333
488.00,12.0903333333,12.7889333333,12.7714666667,11.2916,15.3143333333,7.31053333333,3.33626666667,12.4920666667,11.9411333333,9.17733333333
488.35,12.0637333334,12.7612666667,12.7310666667,11.2698,15.2657333333,7.3066,3.337,12.4542,11.9124,9.16946666667
488.70,12.0429333333,12.7474666666,12.7107333333,11.2658,15.2363333333,7.3088,3.34066666667,12.4312,11.9002666667,9.17273333333
489.05,12.004,12.7167333333,12.6776666667,11.2464666667,15.1798666667,7.29546666667,3.334,12.4,11.8650666667,9.1644
489.40,11.9808666667,12.6975333333,12.6469333333,11.2332,15.1371333333,7.28926666667,3.326,12.3771333333,11.8419333333,9.16813333333
489.75,11.952,12.6738,12.6062666667,11.2174,15.1011333333,7.28246666667,3.3238,12.3504,11.8278666667,9.16626666667
490.10,11.9208666667,12.6455333333,12.5746666667,11.2087333333,15.0636666667,7.28613333333,3.3226,12.3340666667,11.8129333333,9.16466666667
490.45,11.8986666667,12.631,12.5639333333,11.2044666667,15.0358,7.29753333333,3.338,12.3217333333,11.8096666667,9.177
490.80,11.8733333334,12.6216666667,12.5389333334,11.1994666667,15.0206666667,7.29853333333,3.34633333333,12.3089333333,11.7854666667,9.1762
491.15,11.866,12.6202,12.5270666667,11.1979333333,14.9968,7.30013333333,3.35386666667,12.2952666667,11.7718666667,9.1904
491.50,11.8430666667,12.6135333333,12.5066,11.1978666667,14.9726666667,7.2988,3.35073333333,12.2852666667,11.7564,9.18873333334
491.85,11.8378,12.6124,12.5009333333,11.2021333333,14.9598,7.30626666667,3.36386666667,12.2696,11.7598,9.19893333333
492.20,11.8487333333,12.6331333333,12.5159333333,11.2192666667,14.9714,7.33513333333,3.39453333334,12.2890666667,11.7832,9.2256
492.55,11.8456666667,12.624,12.5114,11.2080666667,14.9521333333,7.34146666667,3.40593333333,12.2868,11.7761333333,9.22033333333
492.90,11.8273333333,12.5922666667,12.4686666667,11.17,14.92,7.3306,3.38266666667,12.2543333333,11.7528666667,9.1986
493.25,11.8038,12.5710666667,12.4380666667,11.1461333333,14.8895333333,7.32193333333,3.37373333333,12.238,11.7288666667,9.18106666667
493.60,11.8189333333,12.5906,12.4453333333,11.1627333333,14.8868,7.34826666667,3.39633333333,12.2461333333,11.7274,9.20073333333
493.95,11.8191333333,12.6048666667,12.4498,11.1724,14.8894,7.36793333333,3.4264,12.248,11.7248,9.22006666666
494.30,11.8418,12.6402,12.463,11.1816,14.8976666667,7.39613333333,3.457,12.2554666667,11.7431333333,9.24513333333
494.65,11.8351333333,12.6244,12.4516,11.1744,14.8766666666,7.40926666667,3.47393333333,12.2392666666,11.7404666667,9.26793333333
495.00,11.8444666667,12.6217333333,12.4581333333,11.1828,14.8674,7.4424,3.4976,12.2442666667,11.7644666667,9.2932
495.34,11.852,12.6245333333,12.474,11.192,14.8632666666,7.46826666667,3.50873333333,12.2400666667,11.7775333333,9.31646666666
495.69,11.8234,12.6028,12.4431333333,11.1754666667,14.8227333333,7.484,3.51353333333,12.2196666667,11.7529333333,9.32540000001
496.04,11.7627333333,12.5365333333,12.3907333333,11.1305333333,14.7432,7.4346,3.47406666667,12.1709333333,11.7056666667,9.30286666667
496.39,11.7409333333,12.5248,12.3699333333,11.1196666667,14.7157333334,7.4294,3.46406666667,12.1589333333,11.6958666667,9.32039999999
496.74,11.7212666667,12.5374,12.3748666667,11.1367333333,14.7058666667,7.449,3.4864,12.1598666667,11.7012,9.34953333334
497.09,11.7027333333,12.5318666667,12.3649333333,11.1291333333,14.687,7.44446666667,3.4906,12.1341333333,11.6968,9.35673333333
