wavelength,Back_WetStef,Belly_WetStef,Breast_WetStef,Crissum_WetStef,Crown_WetStef,DorTail_WetStef,Patch10_WetStef,Rump_WetStef,Throat_WetStef,WingTip_WetStef
432.57,3.46583333333,23.0031666667,3.39658333333,20.1496666667,2.87908333333,5.2335,58.56025,4.285,4.10508333334,5.39025
432.93,3.50316666667,23.196,3.43383333333,20.2995,2.91475,5.27225,58.50475,4.33691666667,4.14158333333,5.43766666667
433.29,3.48725,23.2889166667,3.42191666667,20.3900833333,2.90783333333,5.27466666667,58.3425,4.32583333333,4.11933333333,5.43291666667
433.64,3.47458333333,23.3739166667,3.42733333334,20.471,2.90408333333,5.25983333333,58.09075,4.33283333333,4.105,5.42808333333
434.00,3.52416666667,23.50825,3.47416666666,20.6063333334,2.95525,5.31358333333,57.9284166667,4.392,4.15975,5.4615
434.35,3.51608333334,23.5985833333,3.4745,20.6998333333,2.96025,5.31858333333,57.6985,4.39616666667,4.17758333333,5.46791666667
434.71,3.50375,23.6440833334,3.47483333333,20.77375,2.94666666667,5.2975,57.4134166667,4.37658333333,4.158,5.45091666667
435.07,3.51508333333,23.8038333333,3.49808333333,20.91075,2.97233333333,5.30108333333,57.3023333333,4.4025,4.18,5.47166666666
435.42,3.52383333333,23.94075,3.49733333333,21.0280833333,2.97166666667,5.29333333333,57.0814166667,4.40766666667,4.19208333333,5.46241666666
435.78,3.47166666667,24.0335,3.463,21.1029166667,2.94791666666,5.267,56.7864166667,4.37208333333,4.1635,5.42383333333
436.13,3.45391666667,24.1229166666,3.44141666666,21.1753333333,2.91833333334,5.24358333333,56.4825,4.33775,4.14058333333,5.3885
436.49,3.49983333333,24.3219166667,3.477,21.36125,2.95208333334,5.271,56.32525,4.38716666667,4.20266666667,5.42625
436.84,3.53183333334,24.5035,3.50375,21.4786666667,2.97283333333,5.30975,56.1121666667,4.41433333333,4.236,5.45691666667
437.20,3.52633333333,24.6385,3.47808333333,21.589,2.94633333333,5.28625,55.9419166667,4.38575,4.22008333333,5.45941666667
437.56,3.53883333333,24.8093333334,3.48691666667,21.7269166667,2.94491666666,5.296,55.7628333333,4.39066666667,4.21208333334,5.46808333334
437.91,3.53633333333,24.96425,3.46958333333,21.8534166667,2.94333333333,5.28516666666,55.6130833333,4.38908333333,4.19825,5.47116666667
438.27,3.52408333333,25.0449166667,3.44833333333,21.9416666667,2.93391666667,5.26483333333,55.3526666667,4.34858333333,4.16308333333,5.45541666667
438.62,3.5275,25.1515,3.46608333333,22.0556666667,2.93666666667,5.28041666667,55.14475,4.35166666667,4.16233333333,5.4755
438.98,3.52558333333,25.2804166666,3.46175,22.1546666667,2.94591666667,5.28366666666,54.9899166666,4.35716666666,4.17083333333,5.48
439.33,3.53058333334,25.3965833334,3.46608333334,22.2824166667,2.9545,5.30216666667,54.8645,4.3665,4.17591666667,5.50508333334
439.69,3.48041666667,25.4441666667,3.40658333333,22.3031666667,2.90816666667,5.25933333333,54.607,4.31633333333,4.11416666667,5.46283333334
440.04,3.42175,25.4651666666,3.351,22.3375,2.8605,5.20791666666,54.40075,4.25541666667,4.06208333333,5.40733333333
440.40,3.41508333334,25.539,3.359,22.4139166667,2.86141666667,5.193,54.1424166666,4.24275,4.04775,5.39133333333
440.75,3.41191666667,25.61025,3.36933333333,22.4814166666,2.88066666667,5.19341666666,53.87925,4.24716666666,4.04958333333,5.40641666667
441.11,3.4055,25.7105,3.36241666667,22.5626666666,2.87408333334,5.20558333333,53.7018333333,4.22825,4.03833333334,5.39458333334
441.47,3.40833333333,25.79375,3.36375,22.6299166667,2.87675,5.21466666667,53.4800833334,4.23625,4.04175,5.378
441.82,3.40283333333,25.88075,3.35816666667,22.6965,2.88258333333,5.20441666667,53.2375,4.22375,4.0335,5.35708333333
442.18,3.44358333333,26.0071666667,3.40675,22.8145833334,2.90616666667,5.23116666667,53.0461666667,4.24816666666,4.05283333333,5.4005
442.53,3.44733333333,26.0966666667,3.42283333334,22.8875,2.92433333333,5.22516666667,52.703,4.24641666667,4.06416666667,5.41058333333
442.89,3.46575,26.2175833333,3.44766666667,23.0153333333,2.93883333333,5.22683333333,52.4615833333,4.25658333333,4.06933333333,5.43416666667
443.24,3.5,26.3811666667,3.4855,23.16525,2.96583333333,5.2615,52.24175,4.28858333333,4.11466666667,5.46825
443.60,3.51208333334,26.5398333333,3.49683333333,23.313,2.97558333333,5.28591666666,52.04725,4.32725,4.14608333334,5.501
443.95,3.50833333333,26.6505833333,3.48475,23.4349166667,2.95141666667,5.27791666667,51.8806666667,4.32291666666,4.12916666667,5.48216666666
444.31,3.53316666667,26.7641666667,3.50791666667,23.5404166667,2.98,5.2865,51.5930833333,4.3605,4.16341666667,5.505
444.66,3.54725,26.9050833333,3.52891666667,23.6660833333,2.99483333333,5.30541666667,51.4006666666,4.38016666667,4.18041666666,5.53166666667
445.02,3.548,27.03625,3.53391666667,23.7728333333,2.99733333333,5.31241666667,51.2434166667,4.38408333333,4.16241666667,5.53041666667
445.37,3.51633333333,27.1183333333,3.49958333333,23.8394166666,2.96316666666,5.27725,51.0475,4.3635,4.13791666667,5.49058333333
445.72,3.48341666667,27.16975,3.46333333333,23.9025833333,2.93666666666,5.25041666667,50.8775,4.34775,4.11575,5.45241666667
446.08,3.44766666667,27.2778333333,3.44258333333,23.9709166667,2.90908333333,5.243,50.7435833334,4.33391666666,4.10366666667,5.42875
446.43,3.446,27.398,3.44208333333,24.0684166667,2.91275,5.25033333333,50.6195,4.3465,4.10175,5.436
446.79,3.44033333333,27.4954166667,3.43816666667,24.1439166667,2.90841666667,5.24458333334,50.5085,4.33758333333,4.08058333333,5.42408333333
447.14,3.45908333334,27.6238333333,3.457,24.2356666667,2.94016666667,5.25208333333,50.3526666667,4.356,4.10258333333,5.44891666667
447.50,3.45,27.7070833333,3.45233333333,24.3146666667,2.92783333333,5.24533333333,50.1745833333,4.34666666667,4.10083333334,5.42525
447.85,3.44441666667,27.8051666667,3.44758333334,24.4048333333,2.9255,5.24441666667,50.0159166666,4.33958333333,4.09533333333,5.43475
448.21,3.43325,27.8543333333,3.42133333333,24.4796666667,2.91058333333,5.21733333333,49.7501666667,4.321,4.09783333334,5.42791666667
448.56,3.47175,27.98325,3.44725,24.6360833333,2.94833333333,5.26866666667,49.5573333333,4.35608333333,4.13683333333,5.46866666667
448.92,3.52833333333,28.16,3.49575,24.79,2.98475,5.31375,49.3703333333,4.39466666667,4.18725,5.5175
449.27,3.56925,28.278,3.51791666667,24.9210833333,3.02641666667,5.33375,49.1423333333,4.40341666667,4.21966666666,5.537
449.62,3.59425,28.3714166666,3.53491666667,25.0383333333,3.04983333333,5.33425,48.8825,4.41175,4.22733333334,5.54975
449.98,3.58616666667,28.45625,3.525,25.1090833333,3.04041666667,5.31858333333,48.5608333333,4.38391666667,4.21991666667,5.53891666667
450.33,3.55666666667,28.5445,3.49525,25.19,3.00691666667,5.31375,48.27875,4.34175,4.19575,5.50208333334
450.69,3.54233333333,28.7084166667,3.49433333333,25.33325,2.99908333333,5.29608333333,48.08725,4.33316666666,4.17341666667,5.51691666666
451.04,3.534,28.8054166667,3.49183333334,25.42025,2.99533333333,5.28133333333,47.78175,4.31783333333,4.17841666667,5.50266666667
451.40,3.55166666667,29.006,3.52633333334,25.5715833333,3.02025,5.31608333333,47.6814166667,4.35533333334,4.19316666667,5.53441666667
451.75,3.51441666667,29.0558333333,3.50675,25.6144166667,3.00016666667,5.288,47.4285,4.3255,4.16233333333,5.50333333333
452.10,3.49825,29.163,3.49625,25.70325,2.99291666666,5.26783333333,47.22325,4.3185,4.12308333333,5.50108333333
452.46,3.47658333333,29.2535833333,3.49575,25.7921666667,2.98258333333,5.26775,47.0163333334,4.32033333333,4.11366666667,5.50958333333
452.81,3.49016666666,29.3984166667,3.51033333333,25.9096666667,2.98116666667,5.27516666667,46.8854166667,4.32366666667,4.12175,5.52825
453.17,3.52283333333,29.557,3.53733333333,26.0564166667,3.01858333333,5.29408333334,46.77125,4.36008333333,4.162,5.55308333333
453.52,3.51908333333,29.6670833333,3.53866666666,26.157,3.01075,5.29041666667,46.61575,4.37858333333,4.15933333333,5.57241666667
453.87,3.53216666667,29.7740833333,3.54441666667,26.2496666667,3.01925,5.30166666667,46.4554166667,4.38491666667,4.17941666667,5.58758333333
454.23,3.56158333334,29.9321666667,3.57358333333,26.43,3.03466666667,5.3255,46.3739166667,4.43258333333,4.21108333333,5.62683333334
454.58,3.56075,30.02225,3.56191666667,26.5084166667,3.03016666667,5.3185,46.1228333333,4.41433333334,4.19566666666,5.61816666667
454.93,3.55075,30.1760833333,3.54741666667,26.6205,3.02141666667,5.29208333333,45.9829166667,4.41441666666,4.18516666667,5.6075
455.29,3.53241666667,30.2855,3.53416666667,26.7061666667,3.00891666666,5.28541666667,45.7984166666,4.41233333333,4.18191666666,5.601
455.64,3.54825,30.3933333333,3.54125,26.8160833334,3.01491666667,5.27658333333,45.61575,4.42991666667,4.1845,5.59483333333
456.00,3.51716666667,30.4175833334,3.52591666667,26.8551666667,3.00483333334,5.26983333333,45.32175,4.41583333333,4.16666666667,5.57925
456.35,3.48658333333,30.5226666667,3.49716666667,26.9495833333,2.98666666667,5.2555,45.08175,4.39508333333,4.14483333333,5.57483333333
456.70,3.504,30.6250833333,3.50041666667,27.0363333333,3.00925,5.2545,44.8038333333,4.40358333333,4.146,5.57875
457.06,3.50116666667,30.7066666667,3.49283333334,27.1086666667,3.00825,5.24666666667,44.5470833334,4.408,4.13016666667,5.56908333333
457.41,3.49616666667,30.78175,3.46558333333,27.1394166667,2.99825,5.24091666667,44.3026666667,4.39733333333,4.103,5.55358333333
457.76,3.48816666667,30.89075,3.45316666667,27.2459166667,2.98383333334,5.24508333333,44.1295,4.40058333333,4.11783333333,5.55125
458.12,3.51508333333,30.9649166667,3.46208333333,27.3284166667,3.001,5.27341666666,43.9223333333,4.413,4.12141666667,5.57183333333
458.47,3.51041666666,31.03,3.45091666666,27.3709166667,2.99208333333,5.26816666667,43.7305833333,4.39725,4.10458333334,5.56133333333
458.82,3.509,31.1099166667,3.45333333334,27.4289166667,2.99691666667,5.27941666666,43.5683333333,4.399,4.1025,5.5665
459.18,3.51766666667,31.2425,3.46066666667,27.5543333333,3.00275,5.29166666667,43.5106666667,4.4105,4.09708333333,5.57275
459.53,3.5225,31.2799166666,3.46691666667,27.591,3.01258333333,5.30475,43.3419166667,4.42191666667,4.10441666667,5.57191666667
459.88,3.53241666667,31.3421666667,3.47066666666,27.6825833333,3.01583333333,5.31191666667,43.2711666667,4.42483333333,4.10083333333,5.5815
460.24,3.54283333333,31.4378333333,3.47641666667,27.76775,3.03108333333,5.3245,43.1774166667,4.43275,4.11675,5.58816666667
460.59,3.5365,31.5266666667,3.47658333334,27.8495,3.03308333333,5.32208333333,43.0365,4.421,4.1095,5.57475
460.94,3.52566666667,31.5886666666,3.47025,27.9065833333,3.03266666667,5.30525,42.8924166666,4.40316666667,4.0935,5.56133333333
461.29,3.52366666667,31.6901666667,3.4835,28.0230833334,3.03491666667,5.299,42.7641666667,4.39391666667,4.097,5.55933333333
461.65,3.53933333334,31.7935833333,3.50041666667,28.1628333334,3.05441666667,5.32158333333,42.583,4.41233333333,4.1235,5.58091666667
462.00,3.56008333333,31.9364166667,3.51941666667,28.2941666667,3.0725,5.34658333333,42.414,4.41666666667,4.146,5.59375
462.35,3.55125,32.0176666667,3.50891666667,28.3769166667,3.06966666667,5.34466666667,42.1980833333,4.38983333333,4.13983333333,5.58508333333
462.71,3.55083333333,32.15425,3.51516666667,28.524,3.063,5.34033333333,41.9965833333,4.37591666667,4.13525,5.58725
463.06,3.5345,32.317,3.51358333333,28.6591666667,3.05966666667,5.33491666667,41.7973333333,4.3715,4.14833333333,5.58158333333
463.41,3.52916666667,32.4520833334,3.52175,28.7791666666,3.04991666667,5.33508333333,41.5775,4.359,4.144,5.60325
463.76,3.5495,32.60325,3.54566666667,28.9326666667,3.073,5.353,41.4159166667,4.37791666667,4.17066666667,5.64025
464.12,3.56966666667,32.77975,3.57925,29.1201666667,3.098,5.3895,41.2915,4.42733333333,4.191,5.6975
464.47,3.56983333333,32.914,3.58008333333,29.2151666667,3.0865,5.38366666667,41.0904166667,4.43958333333,4.19641666667,5.71391666666
464.82,3.561,33.0601666667,3.58541666667,29.3525833334,3.06825,5.35283333333,40.9849166667,4.4235,4.18291666667,5.7125
465.17,3.55991666667,33.1315,3.57383333333,29.4416666667,3.06041666667,5.32941666667,40.7871666667,4.428,4.18166666667,5.7235
465.53,3.58008333333,33.2545833333,3.5975,29.5651666667,3.07833333333,5.33766666667,40.6304166667,4.473,4.21441666666,5.74358333333
465.88,3.61291666667,33.41875,3.62441666667,29.7178333334,3.11583333333,5.37091666667,40.5273333333,4.51791666667,4.2465,5.7815
466.23,3.6415,33.5056666667,3.65833333333,29.804,3.1405,5.3995,40.3745833333,4.54058333334,4.27783333333,5.8025
466.58,3.66025,33.602,3.68041666667,29.92425,3.16475,5.42008333333,40.24875,4.58083333334,4.30316666666,5.80358333334
466.94,3.64083333333,33.6811666667,3.66016666666,29.99425,3.1415,5.40583333333,40.0985833333,4.56583333333,4.29125,5.79466666667
467.29,3.61475,33.7395833333,3.62516666667,30.0035833333,3.12191666667,5.35158333333,39.8830833333,4.51675,4.26641666667,5.738
467.64,3.60166666667,33.8095,3.6155,30.0655,3.11491666667,5.35308333333,39.68925,4.51666666666,4.27016666667,5.7235
467.99,3.64683333334,33.9223333333,3.66416666667,30.1535,3.1695,5.39516666667,39.5259166667,4.56808333334,4.3165,5.74875
468.35,3.68441666667,34.0441666666,3.70058333334,30.26425,3.20075,5.4235,39.4153333333,4.59525,4.33691666667,5.7555
468.70,3.68866666667,34.1499166667,3.68841666667,30.3335833333,3.19375,5.41416666667,39.2505,4.59108333333,4.35141666667,5.73716666667
469.05,3.67525,34.2679166667,3.66566666667,30.4296666667,3.169,5.38875,39.13225,4.57325,4.33125,5.71283333333
469.40,3.6515,34.3371666667,3.62808333333,30.49125,3.15041666666,5.363,38.8893333333,4.53041666667,4.30608333333,5.67208333333
469.75,3.65691666666,34.4481666667,3.633,30.5710833333,3.15541666667,5.34966666667,38.7020833333,4.49883333333,4.30266666666,5.66766666667
470.11,3.67525,34.5665,3.66808333333,30.6838333334,3.1925,5.37575,38.525,4.52808333333,4.34058333333,5.68241666667
470.46,3.7295,34.7063333334,3.7325,30.8325,3.23333333333,5.4325,38.4043333333,4.55866666667,4.39425,5.72516666667
470.81,3.75483333334,34.7935,3.7455,30.9435833333,3.25791666666,5.4535,38.25575,4.56125,4.39783333333,5.73825
471.16,3.74683333333,34.8976666666,3.73158333334,31.0641666667,3.24475,5.46208333333,38.14475,4.54433333334,4.39683333333,5.73175
471.51,3.71275,35.033,3.7185,31.1735833333,3.21025,5.43191666667,37.9586666667,4.52633333333,4.38591666667,5.72141666667
471.87,3.71675,35.0868333334,3.75741666666,31.23125,3.23508333333,5.4445,37.7524166667,4.53575,4.39241666667,5.75208333333
472.22,3.71975,35.1629166667,3.78166666667,31.3025,3.25491666667,5.4515,37.57825,4.54683333333,4.42091666667,5.77383333333
472.57,3.736,35.2739166667,3.81275,31.3801666667,3.259,5.44975,37.47425,4.57475,4.42316666667,5.8225
472.92,3.68716666667,35.3213333333,3.7615,31.4495,3.20583333333,5.42016666666,37.3204166667,4.542,4.37833333334,5.79
473.27,3.66258333333,35.3628333333,3.7285,31.5004166667,3.1695,5.37216666667,37.1363333333,4.52041666666,4.34591666667,5.761
473.62,3.64291666667,35.4583333333,3.71283333333,31.5989166667,3.15225,5.3565,36.9743333333,4.51541666667,4.3335,5.788
473.98,3.6335,35.5653333333,3.70175,31.6603333333,3.16675,5.33958333333,36.83025,4.51616666667,4.36033333334,5.79958333333
474.33,3.61008333333,35.6449166667,3.68433333334,31.7120833333,3.15275,5.30658333334,36.6543333333,4.48958333334,4.33616666667,5.78808333333
474.68,3.5875,35.67025,3.67491666667,31.7675833334,3.15141666667,5.30583333333,36.4955833333,4.47491666667,4.32725,5.78733333333
475.03,3.57891666667,35.7895,3.66,31.8710833334,3.14591666667,5.27591666667,36.3850833333,4.45258333333,4.31966666667,5.77066666667
475.38,3.565,35.8385833334,3.65591666667,31.9005833333,3.14341666667,5.2595,36.22425,4.43675,4.29333333333,5.7455
475.73,3.52716666667,35.9380833333,3.62266666667,32.0230833333,3.10816666667,5.25325,36.1191666667,4.41483333333,4.27091666667,5.70358333333
476.08,3.56733333333,36.06625,3.679,32.14425,3.16191666666,5.29016666666,36.0154166667,4.46083333333,4.31483333333,5.76033333333
476.44,3.55383333333,36.1693333333,3.67758333333,32.2364166667,3.15091666667,5.305,35.9241666667,4.44675,4.30425,5.744
476.79,3.56716666666,36.2275833333,3.6975,32.28975,3.17408333333,5.31308333333,35.7996666667,4.46666666667,4.32433333333,5.72691666667
477.14,3.56191666667,36.3289166667,3.6925,32.4,3.14508333334,5.298,35.6900833334,4.469,4.30425,5.70941666667
477.49,3.57658333333,36.39325,3.70633333333,32.4848333333,3.1525,5.31166666666,35.5479166667,4.47991666667,4.32233333334,5.71533333333
477.84,3.61483333333,36.54425,3.72891666666,32.6215,3.18058333333,5.336,35.47175,4.51291666667,4.34575,5.74875
478.19,3.628,36.61175,3.73366666667,32.72425,3.17408333333,5.35191666667,35.3200833333,4.542,4.36708333333,5.76708333333
478.54,3.65375,36.6871666667,3.74241666667,32.8223333334,3.17308333333,5.38241666667,35.2084166667,4.55841666666,4.4045,5.80183333333
478.89,3.7035,36.7765833333,3.76925,32.8918333333,3.22425,5.422,35.0559166667,4.589,4.4565,5.83683333333
479.24,3.6815,36.8130833334,3.73666666667,32.9225833333,3.18441666667,5.396,34.87825,4.55475,4.45141666667,5.805
479.60,3.70075,36.8525,3.75275,32.9539166667,3.19966666667,5.40375,34.6935,4.56458333333,4.45866666666,5.821
479.95,3.7125,36.8640833333,3.76533333333,33.00775,3.19808333333,5.41183333334,34.51375,4.5835,4.46108333333,5.84141666667
480.30,3.73191666667,36.923,3.79866666666,33.0405,3.22075,5.44441666667,34.3589166667,4.58958333333,4.48425,5.87375
480.65,3.70883333333,36.9765,3.77108333334,33.0479166667,3.192,5.42375,34.2245,4.56533333333,4.45008333333,5.86008333333
481.00,3.646,36.8554166667,3.70583333333,32.9479166667,3.13933333333,5.36458333333,33.9664166666,4.50525,4.39041666666,5.80291666667
481.35,3.62933333333,36.8975,3.68383333333,32.9715,3.12083333333,5.36091666667,33.8416666666,4.48566666667,4.36016666667,5.79016666667
481.70,3.60441666667,36.9416666667,3.64625,32.9964166667,3.09983333333,5.34766666667,33.71025,4.45666666667,4.3155,5.757
482.05,3.59541666666,37.02525,3.63616666667,33.06725,3.08775,5.33158333333,33.63675,4.44566666667,4.29766666667,5.76475
482.40,3.61175,37.2046666666,3.65233333333,33.2226666667,3.11191666667,5.36091666667,33.67275,4.47741666667,4.29775,5.78825
482.75,3.62616666667,37.35875,3.6525,33.3346666667,3.11925,5.3735,33.7019166667,4.49125,4.29875,5.80075
483.10,3.62433333334,37.4810833333,3.6385,33.4333333333,3.11941666667,5.37908333334,33.73225,4.4855,4.30125,5.80616666667
483.45,3.62766666667,37.57625,3.63033333333,33.5256666667,3.12291666667,5.38925,33.7345833333,4.48975,4.2965,5.81358333333
483.80,3.61825,37.622,3.62541666667,33.5751666667,3.12358333333,5.38191666667,33.6730833333,4.49233333333,4.29316666667,5.81183333333
484.15,3.63233333333,37.7340833333,3.64333333333,33.6563333333,3.138,5.39675,33.658,4.50608333333,4.30241666666,5.827
484.50,3.63725,37.7993333333,3.64625,33.7155,3.13925,5.39775,33.61225,4.50608333333,4.30291666667,5.827
484.85,3.6515,37.8751666667,3.66541666667,33.81425,3.15116666667,5.40841666667,33.5471666667,4.52116666667,4.32408333333,5.848
485.20,3.65658333333,37.9254166667,3.67033333333,33.8620833334,3.15283333333,5.41366666667,33.4539166667,4.52983333333,4.32491666667,5.849
485.55,3.65666666667,37.9586666667,3.67308333334,33.9003333333,3.15075,5.41333333334,33.3171666667,4.52625,4.327,5.84825
485.90,3.6455,37.996,3.66441666666,33.9605,3.14816666666,5.40275,33.1466666667,4.52016666667,4.32216666667,5.84658333333
486.25,3.64508333333,38.0766666666,3.66916666666,34.0296666667,3.14716666667,5.40658333333,32.9756666666,4.52216666667,4.31725,5.84541666667
