wavelength,Back_PorCaem,Belly_PorCaem,Breast_PorCaem,Crissum_PorCaem,Crown_PorCaem,DorTail_PorCaem,Rump_PorCaem,Throat_PorCaem,WingTip_PorCaem
429.01,12.1338666667,17.1516,19.5388,11.7686666667,18.9652,6.3252,12.14,17.7852666667,5.383
429.37,12.1333333333,17.1335333333,19.5203333334,11.7639333333,18.9478666667,6.3214,12.1377333334,17.7537333333,5.3786
429.72,12.1400666666,17.1438666667,19.5214666667,11.7724,18.9328,6.32633333333,12.145,17.7477333333,5.37286666667
430.08,12.1264666667,17.1264666666,19.5042666667,11.7668,18.9288666667,6.32366666667,12.1371333333,17.7334,5.3766
430.44,12.1093333333,17.1110666667,19.459,11.7364,18.8965333333,6.32373333333,12.1208666667,17.6958,5.35466666667
430.79,12.0912,17.1042666667,19.4354,11.7198,18.8765333333,6.3088,12.0996666667,17.6647333333,5.3438
431.15,12.0648666667,17.0612,19.4096,11.7003333334,18.8494,6.27346666667,12.0859333333,17.6245333333,5.3096
431.50,12.0349333333,17.0134,19.3662,11.6839333333,18.7956,6.2472,12.0466666667,17.5786,5.28193333333
431.86,12.013,16.9858,19.3344,11.6649333333,18.7589333333,6.2484,12.0389333333,17.5409333333,5.28073333333
432.22,12.0074666667,16.9747333334,19.3023333334,11.6566666667,18.7365333333,6.2364,12.0389333333,17.5209333333,5.278
432.57,12.0098666667,16.9704,19.304,11.6649333333,18.7256,6.23453333333,12.0456,17.5296,5.29313333333
432.93,12.0141333333,16.9848,19.2984666667,11.6702666667,18.7346,6.2558,12.051,17.544,5.3026
433.29,12.002,16.9669333334,19.2722666667,11.6569333333,18.7126,6.239,12.0390666667,17.5433333333,5.3032
433.64,12.0214,16.9558,19.2629333333,11.6654,18.7168,6.2504,12.0369333333,17.5294,5.31126666667
434.00,12.0173333333,16.9414,19.2411333333,11.6488,18.6884666667,6.23493333333,12.0144,17.5031333333,5.29613333333
434.35,12.0151333333,16.9164666667,19.2236,11.6554,18.6888666667,6.23693333333,12.0021333334,17.5050666667,5.31246666667
434.71,12.0298666667,16.909,19.2176666666,11.6714666667,18.689,6.26086666667,12.0264,17.5105333333,5.3354
435.07,12.0476,16.9173333333,19.216,11.6950666667,18.686,6.27946666667,12.0180666667,17.5046666667,5.36486666667
435.42,12.0637333333,16.9433333333,19.2189333333,11.6932,18.7072666667,6.29013333333,12.0319333333,17.5079333333,5.38833333333
435.78,12.08,16.9341333333,19.1998,11.7030666667,18.7192,6.29986666667,12.0354666667,17.5109333333,5.40046666666
436.13,12.0629333334,16.9006,19.1776666667,11.6916,18.7004,6.28853333333,12.011,17.4768,5.3962
436.49,12.0518666667,16.8731333333,19.1456666667,11.6844666667,18.6808,6.28793333333,12.0013333333,17.4412666666,5.384
436.84,12.0668,16.87,19.1441333333,11.6914666667,18.6705333333,6.28853333333,12.0124666667,17.4266,5.40106666667
437.20,12.0655333333,16.8699333333,19.1334666667,11.7026666667,18.6455333333,6.30066666667,12.0128666667,17.4046,5.4116
437.56,12.0343333333,16.844,19.0764,11.6761333333,18.5937333333,6.28546666667,11.9853333333,17.3744666667,5.3954
437.91,12.0403333333,16.8465333333,19.0520666667,11.6852666667,18.5907333333,6.30293333334,12.0069333334,17.3795333333,5.4166
438.27,12.0492,16.8616666667,19.0536,11.6823333333,18.5815333333,6.30693333333,12.0111333333,17.3699333333,5.41506666667
438.62,12.0271333333,16.8408,19.0225333333,11.6516666667,18.5490666667,6.2898,11.9834,17.35,5.39773333333
438.98,12.0053333333,16.8214,18.9951333333,11.6375333333,18.5257333333,6.28473333333,11.982,17.3336666667,5.39133333333
439.33,12.0096,16.8181333333,18.9713333333,11.6327333333,18.4929333333,6.28406666667,11.9962666667,17.3306666667,5.39
439.69,12.0022666667,16.8154,18.9695333333,11.6257333333,18.4828,6.2764,11.9944,17.3258666667,5.38926666667
440.04,12.0172,16.8274,18.9696,11.6318,18.4752,6.2934,11.996,17.3433333333,5.40213333333
440.40,12.0171333333,16.8428,18.9702,11.6396666667,18.48,6.29573333333,11.9948666667,17.3447333333,5.40533333333
440.75,12.0086,16.8251333333,18.9477333333,11.6388666667,18.4586,6.29973333333,11.9969333333,17.3229333334,5.40726666667
441.11,12.013,16.8192666667,18.9264,11.6454666667,18.4597333333,6.30646666667,11.996,17.3126,5.4026
441.47,12.0249333333,16.8261333333,18.9456666667,11.662,18.4685333333,6.32066666667,12.0100666667,17.325,5.42466666667
441.82,12.0280666667,16.8156666667,18.9426,11.6651333333,18.4548666667,6.3186,12.008,17.3148,5.42686666667
442.18,12.0216,16.7946,18.92,11.6808,18.4246,6.3254,12.0110666667,17.2904,5.4274
442.53,12.0364666667,16.8048666667,18.9146,11.7011333333,18.4116,6.3402,12.0284,17.282,5.45513333333
442.89,12.0626666666,16.812,18.9119333333,11.7122,18.3948666667,6.35513333333,12.0377333333,17.287,5.47233333333
443.24,12.0500666667,16.7804666667,18.8803333333,11.7154666667,18.3628,6.357,12.013,17.2519333334,5.47373333333
443.60,12.0417333333,16.7673333333,18.8514,11.7104666667,18.3246,6.36153333333,12.0014666667,17.2339333333,5.46673333333
443.95,12.0197333333,16.7567333333,18.814,11.7060666667,18.2908666667,6.34846666667,11.9854666667,17.2078,5.4618
444.31,12.0191333333,16.7523333333,18.7802666667,11.7012,18.2544666667,6.34706666667,11.9725333333,17.1880666667,5.4662
444.66,12.0264,16.765,18.7582,11.7072666666,18.2314,6.35226666667,11.9693333333,17.1952,5.47593333333
445.02,12.0274,16.7553333333,18.7487333333,11.7042,18.2025333333,6.34686666667,11.9684666667,17.1962666666,5.49446666667
445.37,12.0274,16.751,18.719,11.7051333333,18.1794666667,6.3568,11.9686666667,17.1809333333,5.5
445.72,12.0251333333,16.7482,18.7026666666,11.6998,18.1579333333,6.35613333333,11.9624666666,17.1582666667,5.50326666667
446.08,12.0177333333,16.7348666667,18.6561333334,11.6800666667,18.1246,6.34366666667,11.9495333333,17.1424666667,5.5018
446.43,11.9919333333,16.7093333333,18.6260666667,11.6609333333,18.0847333333,6.33333333333,11.9255333333,17.1138666667,5.48953333333
446.79,11.9695333333,16.6844,18.5812666667,11.6462,18.0472,6.32213333333,11.905,17.0796,5.47953333333
447.14,11.9632,16.6869333333,18.5641333333,11.6352666667,18.025,6.3134,11.8974,17.0677333333,5.4726
447.50,11.9484,16.6658666667,18.5267333333,11.6266666667,17.9973333333,6.2974,11.8816,17.0421333333,5.47113333333
447.85,11.9574,16.6543333333,18.5108,11.6291333333,17.984,6.31026666667,11.8899333333,17.0255333333,5.48426666667
448.21,11.9566666667,16.6364666667,18.4957333333,11.6218,17.9675333333,6.31326666667,11.8963333333,17.0036,5.49646666667
448.56,11.9423333333,16.6081333333,18.4633333333,11.6093333333,17.9290666667,6.3088,11.8863333333,16.9698,5.4986
448.92,11.924,16.5825333334,18.4238,11.5875333333,17.8895333333,6.29813333333,11.8618,16.9392,5.482
449.27,11.9195333333,16.5698666667,18.3988666667,11.5791333333,17.8592,6.29153333333,11.8592666667,16.9065333333,5.482
449.62,11.9214666667,16.5578,18.3654,11.5861333333,17.8344,6.3058,11.8581333333,16.8920666666,5.4864
449.98,11.8970666667,16.5315333333,18.3424666667,11.5776666667,17.8,6.29173333333,11.8394666667,16.8606666667,5.474
450.33,11.9036,16.5170666667,18.3093333333,11.5864666667,17.7784666667,6.28966666667,11.8332,16.8486666667,5.4798
450.69,11.9146,16.5432,18.3196666667,11.6104,17.7827333333,6.31826666667,11.8574666666,16.8532666667,5.50233333333
451.04,11.9163333333,16.5226,18.3032,11.6370666667,17.7784666667,6.355,11.8738666667,16.8444666667,5.53653333333
451.40,11.9093333333,16.5021333333,18.2718,11.6289333333,17.7224666667,6.3672,11.8624,16.801,5.5454
451.75,11.9131333333,16.5063333333,18.2437333333,11.6404,17.698,6.37433333333,11.8683333334,16.793,5.55366666667
452.10,11.9143333333,16.5031333333,18.2195333333,11.6575333333,17.6758,6.3876,11.8739333333,16.7966,5.5576
452.46,11.9024666667,16.4913333334,18.1976,11.6486666667,17.6521333333,6.3806,11.8561333333,16.7760666666,5.55026666667
452.81,11.8947333333,16.4757333333,18.167,11.6555333333,17.6320666667,6.39366666667,11.8708,16.7476666667,5.55513333333
453.17,11.8834666667,16.4544666667,18.1380666667,11.6477333333,17.5948,6.38626666667,11.8520666667,16.7322,5.55013333333
453.52,11.8697333333,16.4335333333,18.1105333333,11.6398666667,17.5584666667,6.3762,11.8392,16.7041333333,5.55413333333
453.87,11.8920666667,16.4378,18.1004666667,11.6591333333,17.548,6.3956,11.8518666667,16.6992666666,5.57893333333
454.23,11.8979333333,16.4344666667,18.0888,11.6599333333,17.5361333333,6.40833333333,11.8596666667,16.6894666667,5.58433333333
454.58,11.8778,16.379,18.0431333333,11.6312666667,17.4796666667,6.37593333333,11.8305333333,16.6569333333,5.5478
454.93,11.8614,16.3549333334,17.9982,11.5972,17.4354,6.34106666667,11.8051333333,16.6130666667,5.51473333333
455.29,11.8708666667,16.3488,17.9694,11.6025333333,17.4386666667,6.34206666667,11.8066,16.6100666667,5.5196
455.64,11.8546,16.3154,17.9474666666,11.5943333333,17.41,6.3268,11.8023333333,16.5855333333,5.51213333333
456.00,11.8322,16.2882,17.9136666667,11.5724666666,17.3683333333,6.30306666667,11.7836,16.5352666666,5.49886666667
456.35,11.8301333333,16.269,17.8790666667,11.5629333333,17.3632666667,6.30693333333,11.79,16.4986,5.49826666667
456.70,11.8433333333,16.2780666667,17.8712,11.5780666667,17.3704,6.31473333333,11.7832,16.5006666667,5.51253333333
457.06,11.8394666667,16.2565333333,17.8274,11.5718,17.3608,6.31373333333,11.7882666667,16.4765333334,5.51933333334
457.41,11.8334666667,16.2423333333,17.8088,11.5632,17.3397333333,6.32546666667,11.7818666667,16.4646666667,5.5336
457.76,11.8268666667,16.2376666666,17.7945333333,11.5489333333,17.3231333333,6.33713333333,11.7798666667,16.4578,5.54333333333
458.12,11.8137333333,16.2118666667,17.7562,11.5316666667,17.2859333333,6.323,11.7671333333,16.4328,5.5362
458.47,11.8010666667,16.2028666666,17.7498666667,11.523,17.2822,6.32706666667,11.7648666667,16.4212,5.54986666667
458.82,11.8126666667,16.1990666667,17.7452666667,11.5344666667,17.2778,6.34533333333,11.7764,16.4185333333,5.565
459.18,11.8155333334,16.1981333333,17.7424666667,11.5371333333,17.2686666667,6.35586666667,11.7872666667,16.4196666666,5.57406666667
459.53,11.8099333333,16.1783333333,17.7196,11.5238666667,17.2578666667,6.35186666667,11.7728,16.3972,5.56913333333
459.88,11.8294,16.1690666667,17.7035333333,11.5338666667,17.2564666667,6.36866666667,11.7778666667,16.4104,5.59173333333
460.24,11.8420666667,16.1633333333,17.6908,11.5482,17.2444,6.38066666667,11.7763333333,16.4204,5.5962
460.59,11.8337333333,16.1388666667,17.6704666667,11.5413333333,17.2208666667,6.37866666667,11.7773333333,16.4042666667,5.6074
460.94,11.8256666667,16.1186,17.6591333333,11.5396666667,17.2027333333,6.37773333333,11.7652666667,16.3924,5.60333333333
461.29,11.8084,16.0854666666,17.6195333333,11.525,17.1777333333,6.34773333333,11.7565333333,16.3627333333,5.5732
461.65,11.8094666667,16.0555333333,17.5904666667,11.5156666667,17.1643333333,6.33586666667,11.7394,16.3413333333,5.5646
462.00,11.816,16.0414,17.5877333333,11.5212,17.1752,6.3472,11.7490666667,16.3330666667,5.57693333333
462.35,11.8256666667,16.0254,17.5592666667,11.5375333334,17.1598666667,6.35446666667,11.7441333333,16.3062666667,5.58793333333
462.71,11.8160666667,15.9945333333,17.5261333333,11.5314,17.145,6.34806666667,11.7282666667,16.286,5.579
463.06,11.823,15.9747333333,17.5067333333,11.5463333333,17.143,6.3544,11.7212666667,16.2733333333,5.59146666667
463.41,11.8384,15.9750666667,17.4982,11.5738666667,17.1439333333,6.3718,11.73,16.2746,5.60826666667
463.76,11.8089333333,15.9481333333,17.4621333333,11.5518666667,17.133,6.34186666667,11.7001333333,16.2154,5.58546666667
464.12,11.8105333333,15.9342666667,17.453,11.5512,17.1311333333,6.342,11.6968,16.1948,5.5926
464.47,11.8244,15.9242,17.4313333333,11.5437333333,17.1308,6.34606666667,11.6943333333,16.1676666667,5.58406666667
464.82,11.8522666666,15.9326,17.4299333333,11.5637333334,17.1360666667,6.36526666667,11.7141333333,16.1784,5.60906666667
465.17,11.898,15.9484666667,17.4448,11.5962,17.1644666667,6.424,11.7478,16.1972666667,5.6582
465.53,11.9062,15.9461333333,17.4342,11.6172,17.1574666667,6.43446666667,11.7741333333,16.1952666667,5.67873333333
465.88,11.9251333333,15.9391333333,17.4235333333,11.6243333333,17.1509333333,6.45053333333,11.776,16.1924,5.69053333333
466.23,11.9324666667,15.9181333333,17.3847333333,11.6113333333,17.1384666667,6.44393333333,11.7726,16.1758666667,5.69253333333
466.58,11.9500666667,15.9145333334,17.3820666667,11.628,17.1397333334,6.4612,11.7942,16.1892666667,5.71926666667
466.94,11.9341333334,15.8905333333,17.3604666667,11.6008666667,17.1045333333,6.45446666667,11.787,16.1510666667,5.70326666667
467.29,11.9507333333,15.8964666667,17.3588,11.6093333333,17.1047333333,6.48073333333,11.8009333333,16.1512666667,5.72546666667
467.64,11.9765333333,15.9033333333,17.354,11.6255333333,17.0929333333,6.5166,11.8413333333,16.1834,5.75526666667
467.99,11.9578,15.8812,17.32,11.6165333333,17.0616666667,6.50133333333,11.8298666667,16.1600666667,5.7628
468.35,11.9615333333,15.8768,17.3204666667,11.6283333333,17.0511333333,6.51786666667,11.8426666667,16.1576666667,5.7816
468.70,11.9494,15.8672666667,17.2973333333,11.6252666667,17.0206666666,6.51773333333,11.8362,16.1269333333,5.78653333333
469.05,11.9274,15.8544666667,17.2731333333,11.6089333333,16.9866666667,6.5056,11.8171333333,16.0956,5.78466666667
469.40,11.9245333333,15.8532666667,17.2662,11.6082,16.9816,6.5154,11.8153333333,16.0809333333,5.79353333333
469.75,11.9041333333,15.826,17.2146666667,11.6058,16.9569333333,6.50126666667,11.8046,16.0408,5.78506666667
470.11,11.8798666667,15.8030666667,17.1763333333,11.5838,16.9248666667,6.4908,11.7904666667,16.0119333333,5.77653333334
470.46,11.8416,15.7536,17.1116,11.5307333333,16.8706666667,6.45266666667,11.7424666667,15.9473333333,5.74506666667
470.81,11.8454666667,15.7560666667,17.0895333333,11.5432,16.8654666667,6.4488,11.7504,15.9415333333,5.75206666667
471.16,11.8134666667,15.7128666667,17.0308,11.5114666667,16.8168666667,6.41633333333,11.7166666667,15.889,5.72753333333
471.51,11.7898666666,15.6697333333,17.0040666667,11.5084,16.7767333333,6.3944,11.6862,15.8225333333,5.71226666667
471.87,11.7859333333,15.6300666667,16.9552666667,11.4774,16.7332,6.389,11.6724666667,15.7897333333,5.7046
472.22,11.7479333333,15.5936666667,16.8930666667,11.4534666667,16.6866,6.35746666667,11.6312,15.7589333333,5.68526666667
472.57,11.7070666667,15.5381333333,16.8286666667,11.4086666667,16.634,6.31413333333,11.5871333333,15.7089333333,5.65073333333
472.92,11.6874,15.4871333333,16.771,11.3894,16.5836666667,6.29513333333,11.5574666667,15.6664666667,5.63473333333
473.27,11.6660666667,15.4342,16.7025333333,11.3558,16.5163333334,6.26386666667,11.5157333333,15.6158666667,5.6114
473.62,11.6665333333,15.4164666667,16.6762666667,11.3476666667,16.4842,6.26406666667,11.4978,15.6022,5.6286
473.98,11.6868,15.4138,16.6764,11.3559333333,16.4644,6.2844,11.5141333333,15.6062,5.65046666667
474.33,11.7126666667,15.4326,16.6811333333,11.3974,16.4561333333,6.31373333333,11.5344666667,15.6068666667,5.68566666667
474.68,11.6926666667,15.3893333333,16.6331333334,11.3829333333,16.4112,6.30353333333,11.5128666667,15.5838,5.69573333333
475.03,11.6847333333,15.3565333333,16.5934666667,11.3753333333,16.3763333333,6.30886666667,11.5083333333,15.5709333333,5.7038
475.38,11.6806666667,15.3547333334,16.5632,11.3676,16.3609333333,6.33906666667,11.5084666667,15.5605333333,5.71126666667
475.73,11.6906,15.3650666667,16.5572,11.3924666667,16.3482666667,6.35346666666,11.5189333333,15.5477333333,5.73166666667
476.08,11.7136666667,15.3648666667,16.5403333333,11.3991333333,16.3366666667,6.37513333333,11.5274,15.5358666667,5.74473333333
476.44,11.7256,15.3675333333,16.5302666667,11.4134666667,16.3204,6.40906666667,11.5401333333,15.5304666667,5.7746
476.79,11.7062666667,15.356,16.4940666667,11.4208,16.291,6.40126666667,11.5271333333,15.5114666667,5.77906666667
477.14,11.6618666667,15.3015333333,16.4444,11.4018,16.2392666667,6.39393333333,11.4972,15.4566,5.76433333333
477.49,11.6374666667,15.2782666667,16.4115333333,11.3787333334,16.1922,6.38406666667,11.4904666667,15.4368666667,5.75786666666
477.84,11.6108,15.24,16.3605333333,11.358,16.1352666667,6.37373333333,11.4679333333,15.3932666667,5.74506666667
478.19,11.5694666667,15.1825333333,16.303,11.3246,16.0768,6.35933333333,11.4348,15.3506,5.73206666667
478.54,11.5622,15.1704666667,16.2778666667,11.3148666667,16.0270666667,6.3704,11.4227333333,15.3083333333,5.73126666667
478.89,11.5521333333,15.1538,16.2482666667,11.2983333333,15.9873333333,6.365,11.4136,15.2712666667,5.73853333333
479.24,11.5124,15.0896,16.1739333333,11.2512,15.9011333333,6.3126,11.3714,15.2112,5.70153333333
479.60,11.4643333333,15.0296,16.1022,11.2118666667,15.824,6.28346666667,11.3348,15.1477333333,5.6728
479.95,11.4175333333,14.9783333333,16.043,11.1678666667,15.7531333333,6.26273333333,11.307,15.0864,5.6624
480.30,11.389,14.9296,15.9854666667,11.1467333334,15.7036,6.2574,11.2792666667,15.039,5.65786666667
480.65,11.3775333333,14.9188,15.9604666666,11.1284666667,15.6614,6.26933333333,11.271,15.0114666667,5.67006666667
481.00,11.4034,14.9448,15.9604666667,11.1476,15.6615333333,6.30233333333,11.3012,15.0289333334,5.70946666667
481.35,11.4155333333,14.9396666667,15.9303333333,11.1602,15.6382666667,6.31406666667,11.3055333333,15.0206,5.72146666667
481.70,11.4306,14.9604666667,15.9358666667,11.1911333334,15.6404666667,6.333,11.3176666667,15.0323333334,5.74206666667
482.05,11.4617333334,14.9983333333,15.9640666667,11.2195333333,15.6499333333,6.35153333333,11.3484,15.0683333333,5.7638
482.40,11.48,15.0137333333,15.9827333333,11.2524,15.6701333333,6.36973333333,11.3653333333,15.0958,5.78033333333
482.75,11.4876,15.0251333333,15.994,11.2686,15.6661333333,6.38773333333,11.377,15.1121333333,5.7944
483.10,11.5064666667,15.051,16.0128,11.2993333333,15.6804666667,6.4132,11.3986666667,15.1356,5.82
483.45,11.5102,15.0553333333,16.0158666667,11.3093333333,15.6740666667,6.4316,11.4023333333,15.1408666667,5.83406666667
483.80,11.516,15.0511333333,16.0047333333,11.3181333333,15.6683333333,6.44346666667,11.4033333333,15.1395333333,5.8418
484.15,11.5125333333,15.0455333333,15.9901333333,11.3189333333,15.6509333334,6.45113333333,11.4047333333,15.1306666667,5.8484
484.50,11.519,15.0435333333,15.9890666667,11.3326,15.6512,6.45913333333,11.4166,15.1365333333,5.85933333333
484.85,11.5145333333,15.0356666666,15.9784666667,11.336,15.6361333333,6.46113333333,11.4139333333,15.1292,5.863
485.20,11.5069333333,15.0276666667,15.9621333333,11.3374666667,15.6175333333,6.46546666667,11.413,15.1093333334,5.8672
485.55,11.4994666667,15.005,15.9374,11.3305333333,15.5924666667,6.46773333333,11.4070666667,15.0861333333,5.86993333333
485.90,11.4848,14.9805333333,15.9048,11.3223333333,15.5611333333,6.47213333333,11.3991333333,15.0487333333,5.87806666667
486.25,11.4648666667,14.9516666667,15.8575333333,11.2988,15.5113333334,6.46873333333,11.3884666667,15.0065333333,5.8766
486.60,11.4484666667,14.9186666667,15.8069333333,11.2854,15.4732,6.463,11.3788666667,14.9704,5.87326666667
486.95,11.4234,14.8676,15.7512,11.2606,15.4276666667,6.46006666667,11.3564,14.9208,5.87526666666
487.30,11.416,14.8391333333,15.7132,11.2537333333,15.4010666667,6.4522,11.3486666667,14.8867333333,5.8766
487.65,11.4070666667,14.8164666667,15.6842,11.2456,15.3662666667,6.44466666667,11.3376,14.8578,5.88013333333
488.00,11.3984,14.7937333333,15.6589333333,11.2362,15.347,6.4356,11.3253333334,14.8354,5.88253333333
