wavelength,Back_HemXanm,Belly_HemXanm,Breast_HemXanm,Crissum_HemXanm,Crown_HemXanm,DorTail_HemXanm,Rump_HemXanm,Throat_HemXanm,WingTip_HemXanm
837.17,21.5634666667,62.7016666667,41.7136666667,40.888,27.9424,26.0914666667,20.3127333333,45.2408666667,26.8918666667
837.47,21.1788666667,61.8428666667,40.9892,40.1219333333,27.5880666667,26.3684666666,19.9594,44.6476666667,27.019
837.77,21.5676,61.8461333333,42.2270666667,40.3515333333,27.9853333333,27.0916666667,19.6336666666,44.4689333333,27.4726
838.07,20.2810666667,60.9836,41.53,38.9228,26.5260666667,26.9476666666,18.2513333333,42.701,27.2756
838.37,23.1336,63.149,43.3026,40.9216666666,29.5851333333,29.5698666667,21.1519333333,45.1306666667,29.5699333333
838.67,26.3994666666,66.4936666667,47.4056666667,44.7956666667,32.5628,32.8930666667,25.283,48.4118666667,32.4056
838.97,28.0694,67.7069333333,49.9764,45.8787333333,33.5696666667,35.0985333333,27.6752,48.9202666667,33.6169333333
839.27,28.5933333333,66.7431333333,48.945,45.4128666667,32.8747333333,34.7249333333,28.1345333333,47.4770666667,33.6238
839.57,29.7930666667,68.1684666667,50.0230666667,46.6359333333,33.6398666667,35.5862666667,29.2414666667,48.0766666667,34.2682666667
839.87,30.5837333334,68.9860666667,50.2303333333,48.0032,34.2243333333,35.9445333333,30.7218666666,48.7098,34.3624666667
840.17,31.2649333333,68.7947333333,49.9999333333,48.4077333333,35.1636666667,36.741,31.9344666667,49.2857333333,34.8066666667
840.47,30.8663333333,68.0028,48.9868666667,47.3274666667,35.1246666667,36.0058,31.2188,47.9736666667,33.7886666667
840.77,31.3845333334,68.8644666667,49.4066,47.9414,35.3407333333,35.6482,32.0878,48.2196666667,33.5971333333
841.07,30.6756666667,67.5872666667,47.4982666666,46.5776,34.1796,34.4618,30.8688,46.9486666667,31.8931333333
841.37,30.1292,66.5452666667,46.3476666667,45.558,33.8799333333,32.9536666667,30.448,45.8162666667,30.6300666667
841.67,27.0278666666,64.0395333333,43.5960666667,43.1526666667,30.6240666667,30.3610666667,27.4548,42.8736,27.6847333333
841.97,24.9479333333,61.7361333333,41.1111333333,40.5903333333,28.5938,27.7604,24.6181333333,39.4272,25.1042666667
842.27,23.7969333333,59.1978666667,38.6988,38.3956666667,27.041,24.9197333333,23.0837333333,37.4865333333,23.4045333333
842.57,24.1553333333,59.2243333333,39.095,38.3193333333,28.181,25.3187333333,23.8968,38.2087333333,22.8626
842.87,22.1094666667,58.1691333333,38.2686,36.219,26.4078666667,22.9054666667,21.7115333333,37.2336666667,21.0945333333
843.17,17.8958,55.9024666667,36.1682666667,32.8682666667,23.2116,19.3576666667,17.7408666667,33.5105333333,17.4972666667
843.47,17.0582,55.3974666667,36.3225333333,31.6014,22.7995333333,18.7425333333,17.5564,31.7912666667,17.0819333333
843.77,12.5001333333,52.3484666667,33.0808,27.6767333333,20.3028666667,12.9796,13.8132,28.8131333333,13.5101333333
844.07,11.4906,52.3848666667,33.6585333333,27.0733333333,20.7046,11.8428666667,13.2791333333,28.5365333333,13.8212666667
844.37,12.8476,52.8746,34.0890666667,27.8272,22.3212,13.9539333333,16.1674666667,29.8514666667,16.1943333333
844.67,16.8853333333,54.1054666667,37.4004,31.1196666667,24.9163333333,20.0000666667,19.8457333333,33.6422,20.798
844.97,19.6838,58.0765333333,41.7126666667,34.1765333333,28.9327333333,23.9788666667,24.1896666667,37.1540666667,25.3489333333
845.27,22.5064666667,59.2764,42.8681333334,35.969,31.3953333333,27.7777333333,27.3902,40.8268,28.7855333333
845.57,22.0746666667,62.0194,43.8727333333,36.7912,30.7883333333,28.8244666666,26.9986666667,42.3236,28.1604
845.87,20.9820666667,62.1725333333,42.8276,36.3690666667,28.006,26.3095333333,24.6726,40.7141333333,26.7261333333
846.17,20.4678,60.0876666667,41.6957333333,36.4328,27.9823333333,25.4970666667,25.8479333333,39.1812,26.4912666667
846.47,25.3332666667,63.4013333333,44.7075333333,40.5985333333,33.2244666667,30.6394666667,30.2584,42.2314,31.5374666667
846.77,25.2266666667,61.8666666667,43.7866666667,41.0933333333,33.4933333333,30.2666666667,28.96,42.56,30.9066666667
847.07,31.0776666667,64.2858,47.5689333333,47.3685333333,37.3182,36.7420666667,34.8120666667,46.9925333333,36.0150666667
847.37,32.5183333333,64.6912666667,47.4815333333,49.1604666667,38.8887333333,38.4939333333,35.3827333333,47.0863333333,37.3332666667
847.67,33.6714666667,63.8888666667,48.4058666667,49.8792,39.8066666667,37.8260666667,34.9758666667,47.0049333333,37.6570666667
847.97,31.4942666667,63.7803333333,46.9985333333,49.3485333333,39.5404,34.3294666667,33.5631333333,45.5428,36.2962
848.26,31.9422,64.8557333333,47.5852666667,50.7610666667,40.2623333333,33.5170666667,33.1758666667,46.693,35.3019333333
848.56,30.2115333333,62.6454,47.0105333333,50.6348666667,39.3386,31.0052666667,31.4815333334,45.8995333333,34.7883333334
848.86,29.5718666667,60.8042,46.7963333333,50.3760666667,40.8301333333,31.4396666667,32.7886,46.3293333333,35.9274
849.16,30.7550666667,62.8385333333,48.5156666667,51.4584,44.8699333333,34.4271333333,35.2344,49.6614,37.7605333333
849.46,28.8334,63.8056,48.0556,50.6666666667,43.4722666667,32.9999333333,32.8332666667,50.9723333333,36.8056666667
849.76,27.5242,61.6044666667,46.1689333333,48.9624666667,42.1854,29.9584,31.5076,51.4522666667,34.9654666667
850.06,24.4072666667,59.1351333333,42.7336666667,45.9693333333,38.8563333333,27.3919333333,30.2650666667,49.2049333333,32.0781333333
850.36,23.4472666667,59.0598,43.0484,44.131,38.547,27.0655333333,29.3161333333,48.9458666667,31.9943333334
850.65,22.7006,57.4120666667,41.9971333333,42.1096666667,36.7652666667,26.4697333333,28.1856,48.1012666667,30.2673333333
850.95,24.3578,59.4228,43.4054,44.9352,37.5181333333,28.1386,30.3897333333,49.2352,31.5152666667
851.25,26.468,61.0214,45.8723333333,46.1276,38.7801333333,31.0922,32.5106,51.0637333333,33.9291333333
851.55,27.2908,60.2552666667,44.6525333333,45.9857333333,38.0142,31.4893333333,33.6738,50.8368666667,34.4113333333
851.85,26.7536666667,60.5219333333,44.5218666667,45.4493333333,37.1594666667,31.5652666667,32.8116666667,49.5941333333,32.4059333333
852.15,27.0655333334,58.0340666667,41.4244666667,43.2478,34.4158666667,30.3419333333,31.1966,47.0369333333,30.0855333333
852.45,26.0904,55.2811333333,39.6158666667,40.9875333333,30.2332,28.0934,29.7119333333,43.8134,29.7394
852.74,27.921,52.7429333333,39.5323333333,40.5902666667,31.1682666667,29.397,31.119,41.6725333333,29.8152
853.04,28.4558,50.8578666667,39.4363333333,39.8529333333,28.6028666667,29.5342666667,30.7352666667,39.3627333333,28.5295333333
853.34,31.2651333333,53.0413333333,42.4574,41.0219333333,31.3137333333,32.7251333333,31.7030666667,40.9002666667,31.0218666667
853.64,29.4422666667,51.725,41.2970666667,39.637,30.0646,30.2984,29.6239333333,39.1180666667,28.8456666667
853.94,32.8103333333,54.7973333333,45.9608666667,44.4705333333,33.9346,32.3398666666,34.3007333333,43.3725333333,34.2484
854.23,30.6502666667,53.1438666667,44.607,42.1409333333,32.3576,29.8645333333,32.3847333333,42.9267333333,32.1679333333
854.53,29.6765333333,52.4332,42.3347333333,41.0126,30.9424666667,28.9732666667,31.2234666667,42.6722,31.3360666667
854.83,27.4106666667,51.5021333333,41.3161333333,40.7152666667,30.1002,27.0672666667,29.1273333333,41.259,29.671
855.13,26.5516666667,50.5747333334,39.6551333333,39.3389333333,29.4826666667,26.8964666667,28.3334,40.0862,28.5342666667
855.43,24.2314,50.3196,41.0654666667,40.3045333333,29.5282666666,25.5708,26.7580666667,39.6956666667,28.4322
855.72,25.2516666667,50.849,41.9183333333,40.1888,31.5093333333,26.3206666667,26.6352,39.2137333333,27.5472
856.02,29.5852666667,56.4841333333,45.9700666667,44.5107333333,37.0812,31.0116,29.4196,43.8472666667,31.3432666667
856.32,31.0509333333,62.1377333333,49.2753333333,47.3912666667,41.739,32.8986666667,30.5071333333,47.1738666667,33.0434
856.62,31.7777333333,62.1850666667,49.8888666667,48.7408,41.9258666667,30.8148666667,30.6295333333,46.2963333333,31.9629333333
856.91,33.0,61.2962,49.6296,48.6296666667,39.6666,30.4444666667,30.8518,46.4075333333,31.2592666667
857.21,32.0454,59.9620666667,47.5758666667,47.3863333333,37.8788,29.5454,28.5228,47.0075333333,27.6516
857.51,29.6254666667,59.2884666667,45.6555333333,46.1422666667,35.8051333333,29.2508666667,28.3145333333,46.3296666667,26.8538666667
857.81,27.9684666667,59.9998,46.7454666667,47.0611333333,35.8580666666,27.0218,27.9684666666,45.5228,23.4713333333
858.10,29.2338,60.4598,50.0,45.6321333333,36.2451333333,28.8506666667,30.5363333333,45.5554666667,25.862
858.40,29.2592666667,63.1688666667,51.8929333333,47.2017333333,37.2838,27.6542666667,31.6461333333,46.6666666667,25.5143333333
858.70,32.4302,67.957,54.1934666667,51.2689333333,40.3872666667,28.8172,35.5268666667,50.0645333333,27.3118666666
858.99,32.0675333333,66.9196666667,53.5020666667,52.152,41.055,27.2995333333,36.6246666667,52.0252666667,27.6369333333
859.29,29.8532666667,65.283,51.4044666666,50.021,38.6163333334,24.7379333333,36.1426,50.0210666667,28.0083333333
859.59,25.5485333333,62.4946,47.4406666667,47.1827333333,35.1828666667,19.9568666667,33.4193333333,46.5806,26.7527333333
859.89,20.1686666667,58.1857333333,44.5148666667,41.9831333333,28.9030666667,14.5148,28.692,43.9661333333,22.6160666666
860.18,23.3333333333,59.5687333333,45.6863333333,45.5294666667,32.3529333333,18.8628,30.9804666667,46.4314666667,26.2353333333
860.48,24.3809333333,58.1714666667,43.6952666667,43.4666,30.7048,20.3048,29.6762,43.5810666667,26.5142
860.78,25.6014666667,58.7377333333,44.4970666667,43.3531333333,31.9132666667,20.9468,28.6785333333,44.3392666667,27.2979333333
861.07,30.2762,60.4052666667,47.5874,45.6722666667,33.1124,23.8674,31.7128,47.0718666667,31.7126666666
861.37,31.9148666667,60.2127333333,47.3403333333,46.8085333333,33.2268666667,23.6878666667,31.5249333333,47.9078,31.3473333333
861.67,34.1346666667,59.1346666667,49.8076,47.5322,34.1346,25.6088,32.6602,49.9359333333,34.2308
861.96,34.6726666667,57.0834,49.5834,43.9582,33.512,25.8035333333,31.9048,49.5238666667,33.6606666667
862.26,33.6476666667,57.044,49.151,43.3332666667,30.7233333333,25.9434,29.7484,50.2516,32.8616666667
862.56,34.5814666667,56.4077333333,48.9803333333,43.1659333333,30.411,26.6057333334,30.0152,50.2586666667,33.8508
862.85,35.313,56.0699333333,49.7234,44.0757333333,32.2852666667,29.9854,31.2663333333,50.9170666667,34.7015333333
863.15,36.2202,56.9940666667,49.5536666667,44.9702,34.1072,32.3808,33.0059333333,51.7856666667,35.3571333333
863.45,36.1608,55.8035333333,49.0476,44.2558,32.9166666667,33.1845333333,33.6607333333,50.8332666667,35.1489333333
863.74,31.1430666667,53.5555333333,47.4603333333,41.8412666667,29.2381333333,29.4604,30.3492,46.9206,31.7778
864.04,31.1938,55.1938,48.2171333333,44.2481333333,30.3876,29.7364666667,31.3797333333,46.6046666667,31.6589333333
