wavelength,Back_MelXanf,Belly_MelXanf,Breast_MelXanf,Crissum_MelXanf,Crown_MelXanf,DorTail_MelXanf,Patch10_MelXanf,Rump_MelXanf,Throat_MelXanf,WingTip_MelXanf
596.50,13.1403333334,32.9951666667,19.4746666667,41.9980833333,11.021,13.239,22.272,13.9093333333,20.9881666667,17.8172083333
596.83,13.105,32.967,19.3765,41.9339166666,10.9833333333,13.2086666667,22.1671666666,13.8346666667,20.929,17.7150416667
597.17,13.0423333333,32.8930833333,19.3043333334,41.8739166667,10.8788333333,13.1191666666,22.1136666666,13.7703333333,20.8668333334,17.6216666667
597.51,13.005,32.9425,19.3093333334,41.8733333334,10.8665,13.1083333334,22.0708333334,13.7613333333,20.8475,17.59575
597.84,13.0188333333,32.9294166666,19.272,41.87475,10.857,13.1175,22.0855,13.7883333333,20.8476666666,17.6185
598.18,13.0526666667,32.9683333334,19.323,41.9098333334,10.9151666667,13.1851666667,22.1276666667,13.8446666666,20.8395,17.6612083334
598.52,13.0491666667,32.95775,19.3786666667,41.9544166666,10.9475,13.2415,22.1443333333,13.8861666667,20.912,17.691
598.85,13.063,32.9745833333,19.3663333333,41.992,10.932,13.2418333333,22.1348333333,13.8706666666,20.9441666666,17.6377916666
599.19,13.0636666667,32.9745,19.4091666667,42.11475,10.9598333333,13.2506666666,22.172,13.905,21.0013333334,17.6449583333
599.53,13.0691666667,33.0150833333,19.3893333333,42.14825,10.9416666667,13.2053333333,22.1891666667,13.9091666667,21.0363333334,17.59425
599.86,13.1183333333,33.0915,19.4051666667,42.2678333333,11.0206666667,13.2345,22.2813333333,13.9508333334,21.1808333334,17.714
600.20,13.2448333333,33.1558333333,19.4553333333,42.4153333333,11.1831666667,13.3375,22.412,14.0176666667,21.3776666667,17.7746666667
600.53,13.2788333333,33.1858333334,19.4658333333,42.3423333333,11.1813333333,13.3898333334,22.4526666666,14.0808333333,21.4458333334,17.8318333333
600.87,13.3891666666,33.2676666667,19.5848333333,42.4796666666,11.323,13.5088333333,22.5228333334,14.195,21.5235,17.9367916667
601.21,13.4526666666,33.285,19.7651666667,42.52975,11.4416666667,13.56,22.6568333333,14.3128333333,21.5586666666,18.0272083333
601.54,13.3843333333,33.2233333333,19.7333333334,42.4288333333,11.359,13.529,22.573,14.2133333334,21.4386666667,17.926875
601.88,13.3856666667,33.16375,19.7533333333,42.4118333334,11.301,13.466,22.5705,14.1618333333,21.3638333334,17.9209166667
602.21,13.3131666666,33.2105,19.6975,42.3971666667,11.2416666667,13.3645,22.5335,14.1063333334,21.2931666667,17.8705833333
602.55,13.3533333333,33.2675,19.7906666667,42.4119166667,11.3375,13.3695,22.6231666667,14.1306666667,21.3821666667,17.9829166666
602.88,13.3183333333,33.2720833333,19.7713333333,42.27775,11.3115,13.3365,22.6041666667,14.0585,21.372,17.9962916667
603.22,13.3328333333,33.2565833334,19.7938333333,42.32175,11.3441666667,13.376,22.6588333333,14.0486666666,21.3478333333,18.0599583334
603.56,13.2961666666,33.1833333333,19.7775,42.2735833334,11.3086666666,13.3525,22.6106666666,13.985,21.2663333334,18.0252916666
603.89,13.238,33.167,19.7813333333,42.2259166667,11.2656666666,13.3098333333,22.5663333334,13.962,21.147,18.0094583333
604.23,13.3035,33.184,19.8636666666,42.33875,11.2835,13.3348333333,22.5958333334,13.9893333334,21.1565,18.0707916667
604.56,13.2555,33.14575,19.7991666667,42.26825,11.1735,13.2635,22.5476666667,13.9013333333,21.0543333334,18.0094583333
604.90,13.2463333333,33.1515,19.6983333333,42.3165833334,11.0996666667,13.2471666666,22.5013333333,13.8735,21.0813333333,18.0040416667
605.23,13.2846666667,33.2095,19.722,42.34575,11.1605,13.251,22.554,13.9211666667,21.1171666667,18.0302083334
605.57,13.2648333333,33.1935833333,19.6598333334,42.3194166666,11.1583333334,13.2601666667,22.5186666666,13.883,21.137,18.014
605.90,13.3421666667,33.262,19.7203333333,42.37275,11.2201666667,13.3128333333,22.537,13.9426666667,21.1825,18.06925
606.24,13.3726666666,33.239,19.6908333333,42.42925,11.2061666667,13.3408333333,22.533,13.9531666667,21.237,18.0602916666
606.58,13.4228333333,33.2665833333,19.769,42.5550833333,11.2531666666,13.4191666666,22.6316666666,14.0168333334,21.2613333334,18.1137916667
606.91,13.4336666667,33.3345,19.8106666667,42.4859166666,11.2851666667,13.4266666667,22.6761666667,14.0863333333,21.3151666667,18.1169166666
607.25,13.3995,33.3211666667,19.7545,42.4779166667,11.27,13.3925,22.6581666667,14.074,21.3456666667,18.0795833334
607.58,13.3626666667,33.3255833333,19.7576666666,42.4984166667,11.2436666667,13.4238333334,22.6915,14.0286666667,21.413,18.09075
607.92,13.317,33.3110833333,19.7798333333,42.46,11.2833333333,13.4696666667,22.7406666667,14.0218333333,21.4888333334,18.1195416667
608.25,13.3463333333,33.326,19.8311666667,42.4515,11.3756666667,13.5626666667,22.835,14.1093333333,21.6413333333,18.2132083333
608.59,13.3308333334,33.2879166666,19.8411666666,42.427,11.435,13.5985,22.8861666667,14.0976666666,21.7056666666,18.27375
608.92,13.3125,33.248,19.8255,42.4684166667,11.3928333333,13.651,22.8563333334,14.1076666667,21.7453333334,18.3354166667
609.26,13.306,33.2659166666,19.884,42.4655,11.41,13.6663333333,22.9028333333,14.1551666667,21.8798333333,18.402375
609.59,13.2746666667,33.1439166667,19.7898333333,42.412,11.3893333333,13.6883333333,22.916,14.1451666666,21.8903333334,18.409875
609.93,13.2466666667,33.1131666667,19.82,42.3659166666,11.4448333333,13.7516666667,22.9545,14.2376666667,21.9356666667,18.5209166667
610.26,13.2558333334,33.1394166666,19.771,42.36325,11.4748333333,13.7718333333,22.9346666666,14.2816666667,22.019,18.5482083333
610.60,13.261,33.10425,19.7225,42.4,11.4533333333,13.8473333334,22.8855,14.2588333333,21.9701666667,18.6106666667
610.93,13.3225,33.1308333333,19.7903333333,42.4096666666,11.4846666667,13.8916666666,22.9231666667,14.3171666666,21.9903333334,18.6682083334
611.27,13.2678333333,33.0428333334,19.697,42.29725,11.4396666667,13.8118333334,22.827,14.298,21.9283333334,18.60625
611.60,13.2066666666,33.0153333334,19.6108333334,42.2705833334,11.4438333333,13.7183333333,22.7775,14.295,21.8936666666,18.5746666667
611.93,13.1678333333,32.9706666667,19.5668333333,42.31775,11.372,13.6561666667,22.698,14.2115,21.8831666666,18.4747083334
612.27,13.1395,33.0025,19.5483333334,42.3925833333,11.3115,13.6396666667,22.6675,14.165,21.8556666667,18.4392083333
612.60,13.2246666667,33.133,19.6888333334,42.5365833334,11.4658333333,13.7026666666,22.8235,14.2653333333,22.0183333334,18.5057083334
612.94,13.2075,33.1134166666,19.6795,42.55175,11.4545,13.6878333333,22.7831666667,14.2623333333,21.8775,18.458
613.27,13.1916666667,33.2538333334,19.7351666667,42.5926666667,11.4396666667,13.6796666667,22.7956666666,14.2,21.8523333334,18.4210833333
613.61,13.1845,33.298,19.692,42.6775833334,11.379,13.6156666667,22.7553333333,14.056,21.7498333334,18.2935833333
613.94,13.1898333334,33.174,19.7076666667,42.6265,11.3351666667,13.5815,22.7333333333,14.0121666667,21.6495,18.2191666666
614.28,13.1726666666,33.1811666667,19.7481666667,42.5976666666,11.3575,13.514,22.743,14.04,21.7686666666,18.1484583333
614.61,13.2258333333,33.2025,19.8018333333,42.6195,11.415,13.5848333334,22.8381666667,14.0335,21.9235,18.1919583333
614.94,13.3371666666,33.3400833333,19.8541666667,42.7774166666,11.4068333333,13.5965,22.9098333334,14.0556666666,21.9316666666,18.2518333333
615.28,13.3938333333,33.4135833334,19.957,42.8734166667,11.413,13.6848333333,23.0081666666,14.104,21.9555,18.2793333333
615.61,13.4095,33.472,20.0385,42.9273333333,11.5018333333,13.7126666666,23.0891666667,14.0991666667,21.9996666667,18.3678333333
615.95,13.3863333334,33.4288333333,20.0358333333,42.77075,11.5043333333,13.583,23.0265,14.0841666666,21.8756666666,18.2651666666
616.28,13.3155,33.4209166667,19.9943333333,42.7586666667,11.4353333333,13.4961666667,22.9925,14.0146666667,21.69,18.244625
616.61,13.3918333334,33.53025,20.052,42.8338333334,11.48,13.5521666666,23.096,14.065,21.8161666666,18.2899583333
616.95,13.5261666667,33.57425,20.0905,42.9036666666,11.5256666667,13.5701666666,23.1416666666,14.1695,21.8691666667,18.3863333333
617.28,13.6508333333,33.703,20.1595,42.941,11.6481666667,13.6985,23.2711666667,14.3328333333,21.993,18.501
617.62,13.7128333334,33.84725,20.2111666667,42.985,11.728,13.7251666667,23.2895,14.3416666667,22.122,18.5650833333
617.95,13.727,33.901,20.2321666666,43.1339166667,11.679,13.7545,23.2951666666,14.3421666667,22.1155,18.586875
618.28,13.6916666667,33.9855,20.1926666666,43.19125,11.632,13.7395,23.2473333333,14.3398333334,21.9538333333,18.559625
618.62,13.66,33.9529166666,20.1643333334,43.1535833333,11.6558333333,13.7625,23.2668333333,14.4068333334,22.0025,18.5680833333
618.95,13.5776666667,33.8464166667,20.0888333333,43.0771666667,11.5461666667,13.6408333334,23.1256666666,14.3226666667,21.9135,18.50475
619.28,13.6435,33.9670833333,20.0798333334,43.0683333333,11.5816666667,13.7025,23.1795,14.4316666666,21.892,18.545
619.62,13.7441666666,34.0291666666,20.1748333333,43.18075,11.665,13.8931666666,23.2901666667,14.509,22.0668333333,18.6929583333
619.95,13.7655,34.04125,20.1686666667,43.19275,11.6423333333,13.9288333333,23.2456666666,14.5265,22.1243333334,18.6723333333
620.28,13.7531666667,34.0548333333,20.1471666667,43.2855833334,11.7106666667,13.972,23.2233333333,14.5573333334,22.1228333334,18.75
620.62,13.7718333333,34.0911666666,20.2438333333,43.3483333333,11.7986666667,14.0558333333,23.2688333333,14.5941666667,22.178,18.7807083333
620.95,13.7586666667,34.0461666667,20.2756666667,43.34975,11.7345,14.0045,23.2241666666,14.5706666667,22.1368333333,18.7297916667
621.28,13.7585,34.0854166666,20.3376666667,43.3689166667,11.7385,14.035,23.2895,14.6478333334,22.107,18.76525
621.62,13.846,34.0965,20.3636666666,43.2971666666,11.844,14.0788333334,23.3633333333,14.6335,22.137,18.7695416666
621.95,13.8525,33.9899166666,20.3555,43.24475,11.8568333333,14.0815,23.369,14.6385,22.2115,18.8025833334
622.28,13.9778333333,34.099,20.4986666666,43.401,11.962,14.2118333333,23.4633333334,14.7033333333,22.3445,18.9070833333
622.62,14.1738333333,34.32775,20.7291666667,43.60025,12.1316666667,14.3978333334,23.7245,14.8645,22.546,19.083125
622.95,14.2573333334,34.3894166666,20.8228333333,43.7435,12.1666666667,14.4635,23.7875,14.9406666667,22.6045,19.190125
623.28,14.2846666667,34.4594166667,20.8006666666,43.7549166666,12.2011666667,14.4983333334,23.8626666667,14.9966666667,22.6221666666,19.211125
623.62,14.3098333333,34.3966666667,20.8676666667,43.7635833333,12.2213333333,14.5401666667,23.9403333334,15.0371666667,22.6533333333,19.2582083333
623.95,14.268,34.41275,20.933,43.6944166666,12.155,14.4746666667,23.8901666666,15.0016666666,22.6523333334,19.1747916667
624.28,14.1705,34.2764166667,20.9398333334,43.6585833333,12.06,14.3678333333,23.8498333333,14.9253333334,22.6006666666,19.1092916667
624.62,14.079,34.19875,20.7906666667,43.6421666666,11.954,14.2876666667,23.7425,14.7943333334,22.4776666667,19.0433333333
624.95,14.0378333333,34.1743333333,20.7445,43.59025,11.8975,14.2985,23.7315,14.7396666667,22.396,19.0369583334
625.28,13.997,34.1230833334,20.801,43.5605833333,11.9085,14.2745,23.7575,14.7308333333,22.3563333334,19.0665833334
625.61,13.9893333334,34.0951666667,20.7878333334,43.4870833334,11.916,14.2116666667,23.6903333333,14.6908333333,22.2898333333,19.0275
625.95,14.0186666666,34.1715,20.829,43.494,11.9591666667,14.2563333333,23.748,14.7365,22.312,19.0537916666
626.28,13.9675,34.10375,20.752,43.453,11.9421666667,14.236,23.6695,14.6716666667,22.2758333334,19.0307916666
626.61,13.8785,33.9705833333,20.6718333334,43.3060833334,11.9386666667,14.1906666666,23.5763333334,14.5876666667,22.1958333334,18.9389583334
626.94,13.8998333333,34.0201666666,20.7835,43.42275,11.9645,14.2195,23.6225,14.6435,22.179,19.0154166666
627.28,13.9431666667,34.0186666666,20.7146666666,43.3370833333,11.9725,14.2008333334,23.6276666667,14.611,22.153,19.020375
627.61,14.0273333334,33.9534166666,20.6323333333,43.3243333333,12.0093333333,14.2505,23.6586666666,14.6116666667,22.1415,19.00875
627.94,14.1626666667,34.0874166667,20.692,43.45225,12.115,14.3755,23.714,14.7085,22.2086666667,19.0487916667
628.27,14.2808333333,34.1815833333,20.8835,43.5169166667,12.2886666667,14.5436666667,23.8696666666,14.8931666666,22.3196666667,19.2127916666
628.61,14.3595,34.22825,20.9391666667,43.6099166667,12.4015,14.6141666667,23.9205,15.0095,22.3938333334,19.2485416666
628.94,14.3605,34.34275,20.9148333333,43.6705833334,12.4705,14.6856666667,23.9956666667,15.1056666666,22.4325,19.2772916667
629.27,14.4271666666,34.4364166667,20.9835,43.8199166667,12.5025,14.768,24.1528333333,15.2393333334,22.5143333334,19.3554166667
629.60,14.35,34.3564166666,21.0083333333,43.7860833334,12.4936666667,14.7445,24.1221666667,15.2191666667,22.4296666667,19.2864166666
629.94,14.3888333334,34.45675,21.0576666667,43.8313333334,12.5391666667,14.7803333334,24.1395,15.3543333333,22.4441666666,19.2654166666
630.27,14.4381666667,34.5439166666,21.152,43.8976666666,12.5691666667,14.8443333333,24.2828333333,15.4228333333,22.5095,19.3266666666
630.60,14.4171666667,34.5051666666,21.0888333333,43.8365833333,12.5348333334,14.8401666667,24.2283333333,15.3913333333,22.466,19.2466666667
630.93,14.4221666666,34.5603333334,21.167,43.97625,12.5413333333,14.9046666667,24.2306666666,15.4115,22.5138333334,19.2592083333
631.26,14.3453333333,34.55,21.1675,43.96575,12.4421666666,14.881,24.2726666667,15.4285,22.4746666667,19.2670416667
631.60,14.3043333333,34.4958333333,21.1648333333,43.8565833334,12.3721666667,14.8788333334,24.3315,15.3726666666,22.5231666666,19.35
631.93,14.3013333334,34.5075,21.1765,43.9145,12.3035,14.814,24.254,15.327,22.4798333334,19.2766666667
632.26,14.2551666667,34.5478333333,21.1431666666,43.9105833334,12.2673333333,14.7325,24.2621666667,15.2841666667,22.5405,19.2607916667
632.59,14.2865,34.5189166667,21.245,43.9826666667,12.1698333333,14.6895,24.1881666666,15.2341666666,22.6,19.3067083333
632.92,14.283,34.5199166666,21.2356666667,43.99275,12.15,14.708,24.1516666667,15.1663333333,22.5091666666,19.2568333334
633.26,14.3513333333,34.531,21.214,43.96175,12.1073333333,14.7321666667,24.1306666667,15.1548333334,22.5038333334,19.30275
633.59,14.3346666667,34.47375,21.2113333333,43.9305,12.0766666667,14.7368333333,24.197,15.1056666667,22.5456666666,19.3812083333
633.92,14.4005,34.5660833333,21.2075,44.0140833334,12.1548333334,14.7986666666,24.2206666667,15.1591666667,22.6668333333,19.471125
634.25,14.3723333333,34.5436666666,21.241,43.90925,12.1156666667,14.7675,24.231,15.1801666667,22.6181666666,19.4487083333
634.58,14.2915,34.54875,21.1953333333,43.8954166667,12.1233333333,14.6871666667,24.2015,15.1526666667,22.5765,19.484375
634.91,14.29,34.5603333334,21.2441666666,43.83525,12.2095,14.7321666667,24.199,15.1921666666,22.5793333334,19.5626666667
635.25,14.2475,34.54825,21.2046666666,43.6923333333,12.236,14.7183333333,24.1496666667,15.2046666667,22.4706666667,19.4872083333
635.58,14.1091666667,34.5725,21.1411666667,43.5724166666,12.2133333333,14.6753333334,24.134,15.2,22.4766666666,19.4608333334
635.91,14.179,34.473,21.1376666667,43.582,12.214,14.6985,24.1306666667,15.1468333333,22.4051666666,19.4102083333
636.24,14.2713333334,34.5596666667,21.1516666667,43.5011666667,12.2871666667,14.756,24.2356666666,15.2558333334,22.4306666666,19.4517916667
636.57,14.2456666666,34.6,21.243,43.5049166667,12.2756666667,14.7716666667,24.2556666667,15.3151666667,22.5738333333,19.5237916667
636.90,14.238,34.5761666666,21.2325,43.5129166666,12.3971666667,14.7606666666,24.3503333334,15.3326666666,22.7361666666,19.51475
637.23,14.3721666666,34.7115,21.291,43.61425,12.467,14.8418333333,24.4318333333,15.4838333333,22.726,19.4973333333
637.56,14.3971666666,34.6964166667,21.346,43.5513333334,12.4588333334,14.8605,24.4445,15.5343333333,22.6951666666,19.4583333333
637.90,14.484,34.7570833333,21.4116666666,43.7343333333,12.573,14.9445,24.415,15.5645,22.7658333334,19.5335
638.23,14.583,34.8159166666,21.5435,43.76525,12.5853333334,15.0656666666,24.4861666666,15.6225,22.8701666667,19.5381666666
638.56,14.6675,34.9844166666,21.6718333334,44.0161666667,12.656,15.1586666666,24.6446666667,15.6276666667,23.0563333333,19.5759583334
638.89,14.6613333333,35.0128333334,21.6906666667,44.1475833333,12.6906666667,15.1546666666,24.655,15.6378333333,23.0926666666,19.6129166667
639.22,14.7478333334,35.0850833333,21.7598333334,44.2904166667,12.7603333334,15.2196666666,24.7103333333,15.6453333333,23.2158333333,19.722
639.55,14.6316666666,35.163,21.8003333334,44.2738333333,12.7395,15.1923333333,24.7028333334,15.7008333333,23.1496666666,19.7801666667
639.88,14.6505,35.1614166666,21.766,44.33375,12.7698333334,15.2905,24.7081666667,15.6178333333,23.1583333334,19.8015833334
640.21,14.64,35.1473333333,21.7018333333,44.39225,12.7345,15.243,24.683,15.6021666666,23.1383333333,19.776125
640.54,14.6603333333,35.22475,21.7628333334,44.4814166666,12.6708333334,15.2531666667,24.6655,15.6126666667,22.9945,19.8360416667
640.87,14.5618333334,35.131,21.6836666667,44.3453333333,12.5823333334,15.146,24.5635,15.427,22.9921666667,19.84875
641.20,14.6928333333,35.25225,21.8295,44.5883333334,12.7381666667,15.2508333333,24.7051666667,15.4983333333,23.1718333334,20.0294166667
641.53,14.6768333334,35.2126666667,21.7168333333,44.48075,12.603,15.0738333333,24.6966666667,15.3578333334,23.1263333333,19.9174583333
641.87,14.7655,35.1913333334,21.699,44.4191666666,12.6723333334,15.0885,24.805,15.3788333334,23.0805,19.962375
642.20,14.8493333333,35.2145833333,21.6926666667,44.34225,12.7353333333,15.0373333333,24.8506666666,15.4771666667,23.0993333333,20.03425
642.53,14.8425,35.2589166666,21.7381666667,44.28925,12.7193333333,15.0305,24.8993333333,15.5131666667,23.1163333333,20.0728333333
642.86,14.9503333333,35.2085833333,21.749,44.15875,12.7331666666,15.0976666666,25.0226666667,15.6161666666,23.1488333333,20.1685833333
643.19,15.0546666667,35.222,21.7888333333,44.215,12.7573333334,15.1535,25.0503333333,15.5958333333,23.3141666666,20.25425
643.52,14.9345,35.101,21.8236666666,44.245,12.629,15.0435,24.9366666667,15.5911666667,23.2956666666,20.2315
643.85,14.9996666667,35.2124166667,21.8923333333,44.2863333334,12.8071666666,15.1968333333,25.1563333333,15.6886666667,23.4453333333,20.3139166667
644.18,15.069,35.2865833333,21.9013333333,44.32875,12.89,15.2866666666,25.2366666666,15.8218333333,23.6151666666,20.4277916667
644.51,15.0385,35.24925,21.9591666666,44.22,12.9286666666,15.332,25.2138333333,15.7675,23.5975,20.4149583333
644.84,14.9385,35.224,21.8853333333,44.0885,12.8091666667,15.2131666667,25.1493333334,15.7463333333,23.519,20.278875
645.17,14.9595,35.17175,21.9986666667,44.0588333334,12.8811666667,15.3926666667,25.1805,15.8623333334,23.5718333333,20.3658333334
645.50,14.9965,35.3269166666,22.0466666667,44.1355833333,12.9988333333,15.4568333333,25.2965,15.9653333333,23.7268333334,20.4554583334
645.83,15.0513333334,35.4071666666,22.05,44.304,12.8788333334,15.514,25.2505,15.9786666666,23.6915,20.4616666667
