wavelength,Back_CreVerm,Belly_CreVerm,Breast_CreVerm,Crissum_CreVerm,Crown_CreVerm,DorTail_CreVerm,Rump_CreVerm,Throat_CreVerm,WingTip_CreVerm
824.49,21.0428222222,51.8603666667,55.3855333333,44.9957333333,61.1397333333,20.1948,19.1394888889,53.5518266667,22.3306666667
824.79,20.5936111111,51.4894,54.9876666667,44.6782666667,60.6090666667,19.5556666667,18.4832296296,53.2247866666,21.8154
825.09,20.1362888889,50.8687,54.2325333333,44.0456,59.9488666667,18.9391333333,17.9391740741,52.6430533333,21.1682666667
825.39,20.4337444445,50.9508,54.4422666667,44.3209333334,60.2588,19.1090666667,18.2743407407,52.6914,21.5475333333
825.70,20.9563222222,51.2470333333,55.0606666667,45.0134,60.5386,19.4428666666,18.6546703704,53.2192933333,21.9952666667
826.00,20.3451666667,50.906,54.1682,44.2902666667,59.6363333333,19.0009666667,18.0962666667,52.5468266667,21.3990666667
826.30,20.0447444444,51.4438666667,54.9131333333,44.6307333333,60.3111333333,18.6043333333,17.7582703704,53.2009066667,21.2656
826.61,20.3321111111,52.0652666667,55.3712666667,45.0046,60.8555333333,18.9719333333,18.1209222222,53.65292,21.5306
826.91,20.1866888889,51.7385666667,54.9588,44.8792666667,60.407,18.8844666667,17.9988259259,53.36828,21.4661333333
827.21,20.0860666667,51.6551666667,55.2312,45.069,60.5037333333,18.9569333333,18.1119925926,53.4273066667,21.536
827.51,19.8969222222,51.5466,55.1388,45.0252666667,60.5334666667,18.8336666667,17.9545148148,53.4342933333,21.4772
827.82,19.3915777778,50.6559,54.5284,44.3351333333,59.8799333333,18.3616666667,17.6596555556,52.8656266667,21.1300666667
828.12,19.5764111111,50.5131,54.4512666667,44.4546,60.0203333333,18.7037666667,18.0459888889,53.0011733334,21.3558666667
828.42,20.4611666667,51.1061333333,55.6148666667,45.3102,60.8959333333,19.7349333333,19.0573,53.9028,22.2632666667
828.72,20.7365777778,51.2910333333,56.2388,45.48,61.0528,20.0631,19.3011592593,54.38128,22.3695333333
829.02,20.6811666667,50.5573666667,55.8999333333,44.9071333333,60.5935333333,19.9423,19.2571888889,53.85776,22.2080666667
829.33,20.7736111111,49.7617666667,56.4593333333,44.9892666667,60.5862,19.9118666667,19.0401259259,54.0071066667,22.292
829.63,20.9430888889,48.9424333333,55.8431333333,44.3804,59.7246,20.5638666667,19.3172481481,53.7313466667,22.676
829.93,20.8405222222,48.3161333333,55.809,44.2996,59.5252666667,20.8578,19.625962963,53.6592933333,23.1904
830.23,21.4631555556,48.7913333333,56.2242666667,44.2865333333,60.137,21.8038333333,19.9428518519,54.1756133333,23.9126666667
830.54,20.5573222222,47.8718666667,55.3694666666,43.4388,59.8160666667,20.6877,18.7436222222,53.89188,22.9282666667
830.84,21.0820777778,48.5087666667,56.4024,44.2852666667,61.0496666667,21.0134,19.4542703704,54.5840933333,23.1992666667
831.14,20.9948111111,49.0421333333,56.5183333333,44.7588666667,61.2992,21.0356,19.2328444445,54.88348,23.1922
831.44,21.2545444444,49.5769,57.0167333333,45.0327333333,61.8454666667,21.3129,19.1758111111,54.6039866667,23.5813333334
831.74,20.2219555556,48.7198333333,55.6867333333,43.7129333333,60.5522,20.6006,18.4744703704,53.0972266667,22.8156666667
832.04,19.5072666667,48.4405666667,54.6199333333,43.2944,60.1884,19.6490333333,17.6853259259,52.75384,22.2675333333
832.35,19.3316888889,48.9123,54.4698,43.3242666667,60.4316,19.5047666667,17.8817296296,52.6503333333,22.1938666667
832.65,19.9552777778,50.1315333333,54.5031333333,44.047,61.1195333333,20.0616333333,18.8453074074,52.8016666667,22.6364
832.95,20.2539666667,51.1815666667,55.5574,44.726,61.8175333333,20.0881666667,18.6956185185,53.27024,22.4378
833.25,20.4800777778,51.5549,55.6858666667,44.7408666667,61.9207333333,20.0965333333,18.499962963,53.3261333333,22.1543333333
833.55,19.7458666667,51.2206,55.6372666667,44.6469333334,61.1028,19.3161333333,17.9947777778,52.75572,21.5
833.85,20.4979555556,52.1166,56.5956666667,45.4497333333,61.6998,20.3835,19.0347407407,53.3950666667,22.2870666667
834.16,20.0742222222,51.7200333333,55.9516666667,44.7354,60.6918,20.2089333333,18.6149037037,52.5840533333,22.1495333333
834.46,20.1762,51.8596666667,56.2106,44.8186666667,61.1134,20.4396333333,18.6930222222,52.78424,22.2503333333
834.76,20.0502777778,51.6811666667,56.1542666667,44.4108666666,60.7040666667,20.3567666667,18.6498555555,52.9884266667,22.1695333334
835.06,19.7793111111,51.6692,55.773,44.4026,60.4719333333,20.1654333333,18.1939111111,52.9840533333,21.6466
835.36,20.0677444444,51.7103,56.1512,44.536,60.4124,20.8301333333,18.7132185185,52.96224,22.0034666667
835.66,19.6528888889,51.8626333333,56.1603333333,44.2919333333,60.0228666667,20.6808333333,18.0025296297,52.76784,21.5736
835.96,19.3179888889,51.6950666667,56.4388666667,44.0796666667,59.7344,20.5439,17.4440518519,53.0512133333,21.36
836.26,18.3754333333,50.7075,55.0467333333,42.9275333333,58.8415333333,19.2994333333,16.5376185185,51.9764266667,20.3815333333
836.57,17.5696666667,49.1788666667,53.7872666667,41.8084,57.2454,18.4448333333,15.8107851852,50.31852,19.7351333333
836.87,17.8851666667,48.5418666667,53.7875333333,41.2143333334,57.2409333333,18.7897333333,16.2439259259,50.5181866667,19.7604666667
837.17,17.3333666667,47.1757,52.4864,39.9729333333,56.3783333333,17.7974333333,15.2237777778,49.3621466667,18.5224666667
837.47,17.6672444445,47.0701333333,51.8444666667,39.8368,56.8876,17.8001666667,15.3532444444,49.2412,18.3861333334
837.77,17.4035,46.4838333333,51.3414666667,39.0447333333,56.311,17.2409333333,14.687737037,48.4351066667,17.5407333333
838.07,17.7848888889,46.7093333333,51.04,39.2106666667,56.8533333334,17.76,15.2242962963,48.0213333333,17.2053333333
838.37,18.0445666667,46.7270333333,51.7544666667,39.3092,57.6534666667,17.5001333333,16.2976037037,48.0329733333,18.3114666667
838.67,17.2428666667,45.4362,50.3914,37.5168,56.0625333333,15.7494333333,14.8067703704,45.97972,16.8792666667
838.97,17.0451333333,43.5051333333,49.1030666667,36.5116,54.939,14.9335666667,14.7618222222,45.2026,16.2678666667
839.27,16.5804111111,42.4256666667,48.2617333333,34.8626,54.0045333333,14.3563666667,14.135737037,44.1386133333,15.3576
839.57,16.6002888889,42.2756,48.4385333333,34.9390666666,55.0056,15.4042333333,14.2942296296,44.5448133333,15.2381333333
839.87,16.3569888889,43.9070333333,49.8222,35.8806,57.0624666667,16.1275666667,14.4934962963,45.7625333333,14.9512666667
840.17,16.3893111111,44.7833,49.7515333333,36.0254,58.2322666667,16.0946666667,14.1459777778,45.68008,15.3090666667
840.47,15.2379333333,43.4818,47.3061333333,33.9954,55.6734666667,14.7089,13.0340851852,43.4748266667,14.1439333333
840.77,13.7988555556,42.1654333333,46.5140666667,32.7346666667,53.6619333333,13.5798666667,11.4488740741,41.7979466667,12.7582666666
841.07,13.7793666667,42.5047,46.8876,32.5597333333,53.7874666667,13.1860666667,11.3792555555,42.14604,12.965
841.37,12.7584222222,41.7376333333,46.8734666667,32.0412666667,53.1266666667,12.3902,9.62588148147,41.34632,12.6614
841.67,12.5331444444,41.8666666667,47.1578666667,31.7614,54.0911333334,11.9790333333,8.16613703705,41.9453066667,11.2982
841.97,12.6523555555,41.9469333333,47.7286,32.2124666667,54.8525333334,13.0827,7.97537407407,42.6460666667,11.4749333333
842.27,14.2157666667,44.5933333333,50.7975333333,34.3860666667,57.9108,15.4785333333,8.88628148148,44.4146933334,13.3015333333
842.57,14.1334777778,44.9025333333,51.2128666667,35.4028666667,58.3546,15.6318333333,8.78529259258,44.23404,12.6547333333
842.87,16.8092444445,47.007,53.1064,37.3996,59.2844666667,17.8272,11.4571259259,45.5951066667,15.2530666667
843.17,17.9047777778,45.1429333333,51.3592666667,36.1211333333,57.749,18.7099333333,12.0057259259,44.65792,15.6536666667
843.47,18.3363333333,44.9262666667,51.9336,36.4823333333,58.3978,18.8306,12.1903259259,44.19148,15.0093333333
843.77,19.0961222222,46.4693666667,55.2662666667,38.7968,61.8145333333,19.7632666667,12.7251925926,46.1578133333,15.6804666667
844.07,21.2173333333,48.0967666667,58.6008666667,40.5966666666,65.3498,21.7694666667,15.3006444445,48.7860266667,16.79
844.37,23.7342777778,49.0315333333,59.5311333333,41.468,67.3802,24.6075666667,17.6532111111,48.9865866667,18.6748
844.67,23.7447777778,47.6028333333,58.5184,39.7118666666,67.0165333333,23.3744,17.1617962963,47.9876266667,17.0371333333
844.97,23.2338111111,47.3868333333,57.6543333333,39.1565333333,65.7407333333,22.8291333333,16.1340444444,45.9753466667,15.9670666667
845.27,21.408,47.5578,57.0517333333,37.1177333333,66.3805333333,19.6258,14.7280888889,44.7965333333,13.8833333333
845.57,18.6141111111,45.7722666667,55.5168666667,34.8896666667,65.0174,17.7351666667,11.9241185185,42.87576,10.4762
845.87,14.9471777778,46.1849666667,56.3752,32.1419333333,66.3878,14.943,9.92814444443,42.35748,8.33953333333
846.17,15.9432333333,48.1266,57.8553333333,33.7986,67.0802,16.4469333333,10.9733518519,43.7880666667,10.3617333333
846.47,15.8711111111,49.8628666667,58.2716666667,34.7325333333,67.0234,15.1166333333,8.13125925927,42.60084,10.1784666667
846.77,14.1421777778,49.1074,57.9078666667,34.3096666667,65.6904666667,15.2440333333,6.57665925926,42.11436,9.28886666667
847.07,18.0493555556,53.6444666667,61.6,37.2444666667,70.7556,20.6518333333,9.60484074076,45.96156,14.1630666667
847.37,17.6515333333,53.3807333333,59.8419333334,34.6287333333,72.3854666667,18.6255333333,6.78781851852,44.73296,13.5860666667
847.67,17.1350444445,52.6961666666,58.8235333333,34.6732666667,72.1568666667,17.9575666667,6.05840000002,45.4183466667,13.2025333333
847.97,19.1624111111,55.7117666667,60.2345333333,38.0568,74.6734666667,19.8827,8.52421481482,46.58632,12.7637333333
848.26,22.2492888889,58.3902333333,61.3984,40.4227333333,75.4470666667,23.1869,12.5926740741,48.39676,17.3982666667
848.56,25.5296222222,60.7164,61.7446,44.8909333333,76.6979333333,27.3053,15.5747444444,49.7818133333,21.4641333333
848.86,27.7131888889,59.7308666667,61.6442666667,44.8430666667,76.5919333333,27.8623333333,16.8925592593,49.5845333333,24.6038666667
849.16,34.7903111111,62.5173,64.5089333333,50.5672,79.1702,34.4953,23.2181444444,53.3280533333,30.2629333334
849.46,32.1194333333,60.3962333333,65.8148666667,49.5154,82.4669333333,31.4978333333,21.2269,52.46404,27.4302666667
849.76,32.2608666666,60.8116,66.6086666667,50.1158,85.8551333333,30.9275666667,23.3172407407,53.84916,27.8550666667
850.06,35.0097,63.3918333333,67.7778666667,53.5965333333,88.8888666667,32.7923333333,25.5506555556,56.53228,30.2338
850.36,36.6266555556,66.4113666667,69.8499333333,57.8076666667,91.9520000001,33.4083666667,26.2844814815,59.4354266667,30.6906
850.65,40.8511222222,72.2936000001,74.9847333333,65.7186,96.3302666667,36.9266333333,30.2532222222,65.4068133333,35.1071333333
850.95,41.1162222222,72.5454666667,76.0302666667,67.8485333333,95.9697333334,36.5454666667,31.0353962963,65.47276,35.3334
851.25,39.5089111111,71.1308666667,75.3570666667,67.2917333333,95.4166666667,36.8452333333,31.3922592593,65.3391866667,36.0119333333
851.55,40.3553555556,70.8860333334,76.036,69.1892666667,96.5464666667,39.955,32.709437037,67.2612933333,36.8769333333
851.85,41.2865,70.5118333333,77.0761333333,69.1812666667,95.0875999999,41.9152333333,34.026937037,68.1168933333,37.5146666667
852.15,45.0944555555,73.0291999999,78.1742,71.148,94.6334666667,44.8686,40.2351481481,71.7399333333,40.8576666667
852.45,45.8724222222,71.2850666667,77.6170666667,71.2181333333,93.3066666667,45.261,42.3204925926,71.9677866667,41.4992666667
852.74,46.2072,69.1353,74.8371333333,69.3985333333,87.5688,45.0752666667,42.3531037037,70.1954933333,41.8295333333
853.04,46.3701555555,69.5613333333,75.3132,69.7244,87.2682000001,46.7168,43.4865333333,71.0274933333,43.0828
853.34,48.2914444444,70.5889999999,77.7444,70.9274666667,89.0476000001,48.4211666667,45.0153925926,72.6314533333,45.4386666667
853.64,46.2811666667,67.8351666667,76.9988666667,68.6103333333,86.6175333333,47.6261333333,44.4402888889,70.3125466667,44.0588666667
853.94,44.6399444444,63.9437333333,74.5304,65.8451333333,84.4601333334,47.3591,44.1665481481,67.7933866667,43.2394666667
854.23,44.7498888889,64.2726666667,73.4252,65.8418666666,83.6884666667,48.2361,44.5565185185,67.5235333333,44.4216
854.53,45.6004666667,64.972,73.1088,66.5544666667,84.0179333333,48.2829,45.1528259259,67.8204133333,46.0606666667
854.83,41.9614111111,61.4966,70.3628666666,63.0159333333,80.7936666667,43.2767,41.618862963,64.96604,42.6757333333
855.13,38.0082111111,57.0976,66.644,60.8616,77.0974666667,39.3196666667,39.0200037037,62.11788,40.6348
855.43,32.8103888889,51.8338,62.2606666667,57.8084,73.7945333333,35.1558666667,33.8395185185,56.6827866667,37.0703333333
855.72,27.6144555556,48.2230666667,57.794,52.9167333333,70.7841333333,29.4608666667,27.253562963,51.6520666667,32.9902
856.02,26.5348333333,48.8010666667,56.5218,52.9116666667,73.2015333333,27.4836,26.0240777778,50.4189066667,33.2016
856.32,28.1871222222,50.5533666667,60.1618666667,55.8975333333,74.4938,28.7314333333,28.0221481481,52.6045866667,34.4669333333
856.62,23.4946333333,47.3118,55.1614,51.4246666667,69.5160666667,26.1962666667,24.762562963,48.1075333333,31.1022666667
856.91,23.4312555556,45.6450333333,53.4098666667,49.3742,66.5645333334,23.7292666667,24.7453444444,47.59632,30.6514
857.21,21.8867777778,47.6731666667,52.6012666667,49.1241333333,65.9084666667,23.2549666667,23.4016185185,47.1633866667,29.8822666667
857.51,19.8418888889,50.5314666667,54.3392,51.5516666667,68.4769333333,21.868,23.4833518518,47.8677866667,30.2586
857.81,21.3675222222,51.1252666667,54.5013333333,51.5385333333,67.2649333333,22.792,24.3699888889,47.5442133333,30.9402
858.10,26.2433222222,56.6811333333,60.4906666667,57.5179333333,72.4674666667,28.6580666667,31.0965740741,53.4486533333,36.6810666667
858.40,28.5002888889,59.8356333333,63.5275333333,60.5381333333,75.9043333333,30.9118,32.6324148148,56.2808933333,37.6981333333
858.70,29.5215333333,65.0239666667,68.3253333333,63.7320666667,80.7655333333,32.7592333333,35.5094407407,60.9315333333,40.2871333333
858.99,32.2123111111,65.7293,69.0178666667,66.2201333333,80.9226,36.131,38.0273296296,63.7440133333,42.8572666667
859.29,32.0690444445,64.0374,67.5574666667,66.092,78.6783333333,36.6379666667,37.6755851852,63.70696,42.6436666667
859.59,28.4376777778,59.5924333333,61.0772,60.9024,74.5269333333,32.8383666667,33.1134518519,58.9111066667,39.1558
859.89,34.7144111111,61.5272333333,64.1966,64.4620666667,75.4317333333,37.0120666667,38.5746259259,61.80616,43.1871333333
860.18,33.316,60.4004333333,61.9381333333,63.23,73.1524,36.1239333333,38.326262963,59.1937066667,41.3954
860.48,33.5280333333,60.0389666667,62.6459333333,63.3463333333,73.1517333333,36.8483333333,39.3385555555,58.9416,42.0752666667
860.78,34.5154,56.4657333333,60.0946,59.149,70.1655333333,37.3522333333,38.9558555555,57.0828,42.4113333333
861.07,35.1839111111,56.4162666667,61.7290666667,58.2707333333,69.3287333333,38.3391,39.8029037037,57.1696666667,43.8908
861.37,33.1945666667,52.3332333333,57.2290666667,53.8957333333,63.8331333334,35.6666333333,37.194362963,51.54576,40.8748666667
861.67,31.4882888889,50.1324,54.8624,51.2742666667,61.6106,33.7002666667,35.7629148148,48.9133466667,38.6748
861.96,34.0553666667,51.0264,54.4068666667,52.6555333333,62.2032666667,37.1749666667,37.9618592593,49.6045066667,40.0188666667
862.26,32.6887444444,49.5580333333,52.7256666667,50.6814666667,59.9448,35.2393333333,37.6110111111,46.8766666667,38.2688
862.56,31.5864444445,48.3651,51.5714666667,49.7004,58.8010666667,34.3144,36.3195407407,46.4703733333,36.712
862.85,33.8163555555,51.2711333333,53.9198666667,52.8354666667,61.1200666666,36.8178,39.3037259259,49.6141066667,39.3422666667
863.15,29.6060777778,48.1717666667,50.6185333333,49.732,58.4671333333,33.3794,36.2142888889,46.33796,35.9372666667
863.45,29.6696555555,46.8517333333,49.6296,48.8703333333,58.1480666667,33.9353,34.7705222222,46.1667866667,36.7221333333
863.74,28.8949333333,46.3903,49.4106,48.582,57.2375333333,32.5140666666,34.7678074074,46.4087866667,36.0036666667
864.04,27.7061888889,47.5269333333,50.1075333333,49.2278666667,57.4780666667,31.6323666667,34.0859148148,47.1436266667,35.8358
864.33,27.3762666667,47.6104333333,50.0402,50.5020666667,58.5741333333,31.9878666667,34.4512259259,48.2450133333,36.4658666667
864.63,28.3156888889,49.4654,51.3208666667,52.3688666667,60.6288666667,32.5054333334,34.7718777778,51.4591066667,37.7987333333
864.93,31.1508777778,50.8458333333,53.1742666667,54.7463333333,60.9750666667,35.6418666667,37.6153333333,53.69544,40.6168666667
865.22,26.6907222222,46.9865,50.9596,51.3313333333,57.1930666667,30.6914333333,33.3734814815,50.031,37.0898
865.52,28.4999777778,49.2222333333,53.4667333333,54.4444666667,60.2667333333,33.378,35.3049148148,52.8621066667,40.0444666667
865.81,28.9001111111,50.6689,54.0913333333,54.4704666667,60.9588,34.3367666667,36.287662963,52.8696666667,40.7804666667
866.11,27.2076777778,47.8837,53.377,51.0307333334,58.2238,32.5658,33.6159148148,49.8508533334,39.0132
866.41,28.3168,48.9619,54.5792666667,51.8469333333,59.0819333333,33.4207666667,33.4062555556,50.3781733333,40.4370666667
866.70,27.8437111111,48.7677666667,54.6095333333,52.5192666667,59.6480666667,33.3335,33.4385037037,49.76016,39.5380666667
867.00,28.5305888889,49.099,54.3321333333,52.0520666667,60.2606,34.7991666667,33.256137037,48.97288,40.1736666667
867.29,25.4936555556,45.3354,51.2072666667,48.2354,55.9752666667,32.3220333333,30.5367074074,45.7380266667,36.5737333333
867.59,22.5984888889,42.7899666667,48.4011333333,45.6008,53.626,29.7806666667,26.6110444445,42.8630533333,33.0824
867.88,22.5154777778,42.4016,49.0061333333,45.031,53.7474,30.8902,25.8187518519,41.0393733333,34.0163333334
868.18,20.9722333333,43.3990333333,49.9560666667,43.2457333333,55.1096666667,30.8663333333,23.7817,40.42552,33.8377333333
868.48,22.5866333333,45.2379666667,50.3028666667,42.8138,55.0649333333,32.0995666667,24.4613962963,40.9264666667,34.8484
868.77,20.3749777778,42.9832333333,48.5985333334,39.7878,52.5477333333,29.7452333333,21.2879481481,38.73452,32.8026666667
869.07,19.3476111111,41.2042666667,48.4515333333,37.8708666667,50.9892666667,28.1291,19.5496259259,37.11832,31.4408666667
869.36,19.9684111111,40.6834666667,47.8444666667,38.1282666667,51.0619333333,28.5173,20.7711777778,36.8706,31.2932666667
869.66,20.4054333333,41.5828333333,47.4424,37.0651333333,50.8175333333,29.2873333333,21.9426962963,36.4822133334,31.1530666667
869.95,20.7395222222,44.0273,50.1786666667,37.0977333333,51.8192666667,29.9368333333,24.1360259259,37.2659733333,32.2817333333
870.25,18.6214333333,39.8663,47.819,34.1974666667,47.572,25.8745666667,21.0332703704,35.2921466667,29.0124
870.54,22.4397444444,41.6921666667,50.1529333333,36.3506,50.4586666667,29.1130666667,23.7750481481,37.6024266667,31.05
