wavelength,Back_BanMelf,Belly_BanMelf,Breast_BanMelf,Crissum_BanMelf,Crown_BanMelf,DorTail_BanMelf,Patch10_BanMelf,Rump_BanMelf,Throat_BanMelf,WingTip_BanMelf
396.76,4.10946666667,9.76553333334,3.9664,9.49113333334,3.34786666666,5.48953333333,16.4066666667,12.0286,4.47733333334,7.34686666667
397.12,4.0782,9.6488,3.95066666667,9.38819999999,3.31273333333,5.4892,16.3454,12.0089333333,4.4502,7.31573333333
397.48,4.04513333333,9.56686666667,3.92433333333,9.31533333334,3.2944,5.51493333333,16.33,11.9917333333,4.459,7.3158
397.84,4.14066666667,9.59119999999,3.99953333333,9.30573333333,3.39546666667,5.6202,16.3863333333,12.0497333333,4.53173333333,7.40953333333
398.20,4.2006,9.53766666666,4.06246666667,9.28413333334,3.428,5.69313333333,16.4086666667,12.121,4.56493333333,7.45073333333
398.56,4.2264,9.46586666667,4.06733333333,9.22646666667,3.43573333333,5.73866666667,16.4388,12.1552666667,4.58933333333,7.45726666667
398.92,4.18986666667,9.3816,3.9842,9.13360000001,3.39533333333,5.728,16.4314666667,12.1722,4.57493333334,7.4408
399.28,4.15186666667,9.28066666667,3.9478,9.04113333334,3.375,5.73053333333,16.3747333333,12.1475333333,4.57106666667,7.4144
399.64,4.15726666667,9.23446666667,3.95,8.99286666667,3.39133333333,5.74906666667,16.3922666667,12.1594,4.56733333333,7.4052
400.00,4.11846666667,9.1432,3.91426666667,8.91680000001,3.372,5.72453333333,16.3504,12.1514666667,4.53773333333,7.38566666667
400.36,4.089,9.04606666667,3.8684,8.82706666667,3.3332,5.69546666667,16.289,12.1225333333,4.50953333334,7.34846666667
400.72,4.08373333333,8.96773333333,3.8536,8.75906666666,3.32173333333,5.7004,16.2737333334,12.0858666667,4.53486666667,7.36566666667
401.08,4.06013333333,8.8542,3.80026666667,8.6636,3.2914,5.63293333333,16.2485333334,12.0384666667,4.50573333333,7.32126666667
401.44,4.1542,8.85386666667,3.8804,8.67573333334,3.34746666667,5.69286666667,16.2951333333,12.0858,4.55233333333,7.39586666667
401.80,4.06546666667,8.6832,3.7954,8.55640000001,3.2556,5.61013333333,16.1866,11.9866,4.48593333333,7.3232
402.16,3.99273333333,8.5644,3.64713333333,8.41500000001,3.14013333333,5.4914,16.1164,11.8866666667,4.39626666666,7.25186666667
402.52,3.99806666667,8.4982,3.62753333333,8.34706666667,3.13406666667,5.477,16.0697333333,11.8957333333,4.38046666667,7.23513333333
402.88,3.99966666667,8.41906666667,3.62773333333,8.2878,3.11213333333,5.46613333333,16.0211333334,11.8544,4.385,7.21886666667
403.24,4.02266666667,8.40586666667,3.6418,8.25193333333,3.1346,5.50353333333,16.0298666667,11.8592666667,4.4006,7.23393333333
403.60,4.00946666667,8.3682,3.64666666667,8.2114,3.13633333333,5.5234,15.9951333333,11.8622,4.40746666667,7.25053333333
403.95,4.07186666667,8.3976,3.70586666667,8.23740000001,3.2068,5.6002,16.0681333333,11.9346,4.47386666667,7.30046666667
404.31,4.0462,8.32533333333,3.67273333333,8.16053333334,3.18833333333,5.5698,16.0006666667,11.9086,4.44306666666,7.25306666667
404.67,4.024,8.24773333333,3.63586666667,8.10459999999,3.16366666667,5.54906666667,15.9600666667,11.868,4.4078,7.22466666667
405.03,4.03413333333,8.23533333333,3.62613333333,8.0998,3.18353333333,5.5706,15.9358666667,11.8457333333,4.4136,7.2328
405.39,3.9626,8.11873333333,3.54766666667,7.99699999999,3.13533333333,5.50113333333,15.8626,11.8009333333,4.3608,7.186
405.75,3.97646666667,8.0956,3.5368,7.97486666666,3.15413333333,5.50746666667,15.8526666667,11.7868,4.35713333333,7.19
406.11,4.05,8.14546666667,3.6392,8.04013333333,3.2524,5.62233333333,15.8936666667,11.8692,4.4408,7.26913333333
406.47,4.0732,8.1704,3.67173333333,8.04880000001,3.28,5.67346666667,15.9342666667,11.8804,4.47413333333,7.30306666667
406.83,4.13386666667,8.18106666667,3.72006666667,8.07413333334,3.32846666667,5.7176,15.9175333333,11.9182,4.53753333333,7.34926666667
407.19,4.11646666667,8.13766666667,3.70293333333,8.03039999999,3.30813333333,5.68366666667,15.8487333333,11.8854,4.51106666667,7.3284
407.55,4.0922,8.09113333333,3.6658,7.9972,3.28433333333,5.6438,15.8082666667,11.8398,4.477,7.29166666667
407.90,4.05666666667,8.0352,3.61146666667,7.94059999999,3.2268,5.60386666667,15.7272,11.758,4.4226,7.25246666667
408.26,4.05746666667,8.01593333333,3.61513333333,7.94093333333,3.237,5.61486666667,15.7482,11.7660666667,4.43793333333,7.28226666667
408.62,4.04926666667,8.0184,3.6222,7.90893333334,3.2388,5.61606666667,15.7041333333,11.7662,4.43193333333,7.268
408.98,4.06113333333,8.00326666666,3.63333333333,7.90026666667,3.2438,5.64626666667,15.7082,11.7704,4.44806666667,7.26793333333
409.34,4.0634,8.0012,3.61486666667,7.88026666667,3.2312,5.66126666667,15.6908,11.7462,4.4406,7.24133333333
409.70,4.05273333333,7.98693333333,3.608,7.8546,3.21206666667,5.64433333333,15.6544,11.7517333334,4.4298,7.21853333333
410.06,4.03226666667,7.93926666667,3.5944,7.80726666667,3.1882,5.60506666667,15.637,11.72,4.39946666667,7.19613333333
410.42,4.0044,7.86953333333,3.55393333333,7.76826666667,3.1666,5.54613333333,15.5814666667,11.6810666667,4.3748,7.16886666667
410.77,3.9742,7.84606666667,3.5286,7.73420000001,3.14226666667,5.53446666667,15.6065333333,11.6691333333,4.33193333333,7.1394
411.13,3.97713333333,7.81933333333,3.527,7.70813333334,3.14006666667,5.54566666667,15.6125333333,11.6771333333,4.3448,7.1332
411.49,3.97333333334,7.79093333333,3.5296,7.67966666666,3.13133333333,5.5286,15.5989333333,11.6864666667,4.33533333333,7.1214
411.85,3.96213333333,7.74973333333,3.53526666667,7.634,3.13066666667,5.52133333333,15.5757333333,11.6890666667,4.3236,7.11486666667
412.21,3.9574,7.74846666667,3.52753333333,7.61506666667,3.12473333334,5.51213333333,15.566,11.6728,4.31466666667,7.09826666667
412.57,3.9608,7.73513333333,3.49973333333,7.5906,3.12093333333,5.495,15.5453333333,11.6764666667,4.2894,7.085
412.92,3.987,7.75726666667,3.52,7.58413333333,3.15333333333,5.5276,15.5828,11.7275333333,4.3076,7.12166666667
413.28,4.00946666667,7.787,3.56373333333,7.5908,3.1908,5.57226666667,15.5970666667,11.7599333333,4.35373333333,7.15566666667
413.64,4.03406666667,7.76966666667,3.609,7.59273333334,3.21326666667,5.60746666667,15.6134666667,11.7612,4.39086666667,7.18273333333
414.00,4.02386666667,7.7396,3.59066666667,7.55093333334,3.2098,5.61226666667,15.5914666667,11.7678,4.41366666667,7.15706666667
414.36,4.0186,7.70713333334,3.583,7.51513333334,3.20353333333,5.6082,15.5918,11.7354666667,4.42706666667,7.1428
414.72,4.0192,7.68273333333,3.56746666667,7.49260000001,3.2046,5.58113333333,15.5761333333,11.7341333333,4.434,7.16846666666
415.07,4.02733333333,7.66306666667,3.5712,7.50126666666,3.22826666667,5.61013333333,15.5834,11.7536,4.44873333333,7.1798
415.43,4.05653333333,7.64093333333,3.58813333333,7.48713333333,3.25886666667,5.6588,15.5942,11.7785333333,4.48733333333,7.2192
415.79,4.07186666667,7.61386666667,3.59573333333,7.46286666667,3.2824,5.64506666667,15.6066,11.7836,4.52393333333,7.2402
416.15,4.05593333333,7.53953333333,3.58993333333,7.39333333333,3.2776,5.61833333333,15.5739333333,11.7706,4.5222,7.22446666667
416.51,4.05833333333,7.48013333333,3.6074,7.34193333334,3.2852,5.61886666667,15.5816666667,11.7760666667,4.54366666667,7.237
416.86,4.04313333333,7.44206666667,3.60706666667,7.31239999999,3.27386666667,5.58553333333,15.5648,11.7650666666,4.54186666667,7.25106666667
417.22,4.00846666667,7.34906666667,3.5654,7.23139999999,3.24526666666,5.53113333333,15.5261333333,11.743,4.49606666667,7.20933333333
417.58,4.009,7.29486666667,3.53433333333,7.18673333333,3.23266666667,5.4976,15.5296,11.7403333333,4.48066666667,7.206
417.94,3.98473333333,7.20846666667,3.4994,7.12426666667,3.21106666667,5.45746666667,15.4963333333,11.7048,4.4486,7.20013333333
418.29,4.0026,7.16826666667,3.51533333333,7.09179999999,3.22613333333,5.45866666667,15.4802,11.7231333333,4.45893333333,7.20853333333
418.65,4.02593333333,7.14146666667,3.54533333333,7.06333333333,3.2614,5.50293333333,15.4881333333,11.7498666667,4.48146666667,7.2194
419.01,4.02093333333,7.0928,3.5492,6.98980000001,3.2562,5.4796,15.4718666667,11.7389333333,4.46926666667,7.21626666667
419.37,4.0152,7.05073333333,3.54026666667,6.93853333333,3.24866666667,5.46066666667,15.4771333333,11.726,4.46166666667,7.2162
419.73,4.0222,7.00566666667,3.5468,6.89520000001,3.2522,5.46873333333,15.4538666667,11.7377333333,4.46193333333,7.20926666667
420.08,4.04013333333,6.97086666667,3.5478,6.85966666666,3.25386666667,5.47673333333,15.4516666667,11.7464666667,4.47086666667,7.20493333333
420.44,4.04346666667,6.93206666666,3.5536,6.8318,3.2602,5.48006666667,15.453,11.7502666667,4.48446666667,7.2082
420.80,4.04446666667,6.85686666667,3.53033333333,6.76780000001,3.24786666667,5.46386666667,15.4303333333,11.7335333333,4.47646666667,7.1762
421.16,4.05186666667,6.8104,3.52446666667,6.7272,3.26046666667,5.47086666667,15.4170666667,11.726,4.4874,7.185
421.51,4.03246666667,6.74953333334,3.50766666667,6.6654,3.2506,5.47146666667,15.3943333333,11.7132666667,4.47326666667,7.16013333333
421.87,4.02413333333,6.70846666667,3.49226666667,6.61393333334,3.23606666667,5.4596,15.3738,11.7014666667,4.46566666667,7.149
422.23,3.97573333333,6.61773333333,3.43606666667,6.52833333333,3.19746666667,5.41786666667,15.3271333333,11.6564666667,4.422,7.11233333333
422.58,3.94126666667,6.5428,3.39106666667,6.44666666667,3.1586,5.37213333333,15.2952,11.6208666667,4.38486666667,7.079
422.94,3.96646666667,6.51053333333,3.40253333333,6.43406666667,3.1794,5.38926666666,15.3244,11.6392666667,4.408,7.10173333333
423.30,3.9642,6.44506666667,3.38553333333,6.37606666667,3.1766,5.39073333333,15.2893333333,11.6182666667,4.40026666667,7.08046666667
423.66,3.96826666667,6.40766666667,3.389,6.33426666666,3.17786666667,5.39446666667,15.2898666666,11.6165333333,4.4124,7.089
424.01,3.94313333333,6.3448,3.35913333333,6.26893333334,3.16553333333,5.37726666667,15.2690666666,11.5983333333,4.39506666667,7.07893333333
424.37,3.9294,6.29993333333,3.32986666667,6.22773333333,3.15433333333,5.35913333333,15.2590666667,11.5942666667,4.37733333333,7.06193333333
424.73,3.91793333333,6.26293333333,3.32046666667,6.18033333333,3.14406666667,5.35566666667,15.2483333333,11.5958666667,4.37193333333,7.05846666667
425.08,3.94166666667,6.265,3.34513333333,6.175,3.16686666667,5.3868,15.2803333333,11.6308666667,4.39826666667,7.0862
425.44,3.95086666667,6.24186666667,3.35153333333,6.14666666667,3.17733333333,5.38793333333,15.2756,11.6368666667,4.41593333333,7.10093333333
425.80,3.9562,6.219,3.3622,6.11933333333,3.18946666667,5.40146666667,15.2662,11.6292666667,4.421,7.09393333334
426.16,3.99926666667,6.24126666667,3.40273333333,6.12573333334,3.22386666667,5.45373333333,15.2922,11.6687333333,4.45766666667,7.12793333333
426.51,4.01973333333,6.22506666667,3.43346666667,6.12060000001,3.25773333333,5.4834,15.2854666667,11.6906,4.48306666667,7.14886666667
426.87,3.99966666667,6.19213333333,3.41266666667,6.07200000001,3.24246666667,5.46613333333,15.2388666667,11.6714666667,4.46766666667,7.13286666667
427.23,4.013,6.19246666667,3.425,6.06453333333,3.25126666667,5.47473333333,15.2532,11.6966,4.4892,7.1454
427.58,3.99606666667,6.13986666667,3.3984,6.0312,3.23173333333,5.47173333333,15.2368,11.6867333333,4.46933333334,7.13686666667
427.94,4.02406666666,6.13993333333,3.41793333333,6.05046666667,3.25633333333,5.48346666667,15.2598,11.7046666667,4.48693333333,7.1506
428.30,4.03973333333,6.13113333333,3.45053333333,6.04873333333,3.2714,5.50733333333,15.2596,11.7179333333,4.51693333333,7.17833333333
428.65,4.04033333333,6.11946666667,3.4408,6.0574,3.28533333333,5.51426666667,15.2594666667,11.7285333333,4.5218,7.1762
429.01,4.0124,6.06666666667,3.41426666667,6.01926666667,3.246,5.4712,15.2253333333,11.7104666667,4.49653333333,7.13453333333
429.37,4.00326666667,6.03966666667,3.39473333333,6.0112,3.24506666667,5.46753333333,15.2081333333,11.7128666667,4.488,7.137
429.72,4.03153333333,6.04046666667,3.40146666667,6.04293333333,3.2716,5.48813333333,15.2407333333,11.7868,4.51053333333,7.1724
430.08,4.009,6.00073333333,3.38493333333,6.0178,3.24926666667,5.45826666667,15.2374666667,11.79,4.4936,7.1688
430.44,4.01553333333,6.0048,3.37653333333,6.0274,3.22633333333,5.4662,15.2525333333,11.8112666666,4.50233333333,7.17186666667
430.79,4.01633333333,6.00766666667,3.37986666667,6.03933333334,3.23553333333,5.48433333333,15.2623333333,11.8422666667,4.5026,7.17253333334
431.15,4.0172,6.00586666667,3.3888,6.06453333333,3.2454,5.498,15.2656,11.8622666667,4.50266666667,7.18146666667
431.50,4.02886666667,6.02526666667,3.3744,6.084,3.2496,5.49526666667,15.2736,11.8921333334,4.5046,7.17106666667
431.86,4.03673333333,6.06246666667,3.4048,6.10273333333,3.2568,5.5204,15.2846,11.9384,4.52206666667,7.2028
432.22,4.0076,6.03733333333,3.35753333333,6.07866666667,3.23393333333,5.48833333333,15.262,11.9176666666,4.48806666667,7.156
432.57,4.0542,6.08333333333,3.39626666667,6.12853333334,3.266,5.53146666667,15.2825333333,11.9502,4.5242,7.1924
432.93,4.0744,6.117,3.40806666667,6.16073333333,3.28306666667,5.5618,15.309,11.9702666667,4.53726666667,7.2162
433.29,4.1168,6.18073333333,3.4474,6.21566666667,3.31566666667,5.59173333333,15.3459333333,12.0244,4.57,7.2488
433.64,4.16393333333,6.2434,3.508,6.27886666667,3.36426666666,5.64806666667,15.4031333333,12.0740666667,4.62086666667,7.30006666667
434.00,4.19413333333,6.28133333333,3.53493333333,6.31786666666,3.3952,5.6838,15.4186,12.1072,4.64653333333,7.32266666666
434.35,4.2,6.30413333333,3.52466666667,6.33246666666,3.41033333333,5.69106666667,15.4294,12.1276,4.6472,7.33273333334
434.71,4.2174,6.31473333334,3.5224,6.3366,3.40246666667,5.68626666667,15.4379333333,12.1303333333,4.65213333333,7.33933333333
435.07,4.21793333333,6.31586666667,3.50513333333,6.3398,3.3876,5.67893333333,15.427,12.1344,4.65193333333,7.34606666666
435.42,4.2114,6.33533333333,3.5008,6.34373333333,3.3868,5.6892,15.4332,12.1319333333,4.65153333333,7.3562
435.78,4.216,6.36006666667,3.48173333333,6.36513333334,3.39853333333,5.68873333333,15.4278,12.1268666667,4.6548,7.35793333333
436.13,4.27553333333,6.42286666667,3.52946666667,6.4346,3.44833333333,5.73526666667,15.4745333333,12.1909333333,4.70413333333,7.425
436.49,4.2342,6.4142,3.512,6.41306666666,3.4196,5.69433333333,15.4606666667,12.1888666667,4.6756,7.4114
436.84,4.2126,6.4006,3.50293333333,6.41713333334,3.40273333333,5.67953333333,15.4374,12.1754666667,4.66006666667,7.4046
437.20,4.17513333333,6.38206666667,3.4706,6.38546666667,3.36606666667,5.65553333333,15.4057333333,12.1432666667,4.6226,7.37033333333
437.56,4.14133333333,6.3642,3.43186666667,6.35206666667,3.3184,5.60113333333,15.3700666667,12.1165333333,4.57813333333,7.32986666666
437.91,4.14706666667,6.3794,3.4344,6.37980000001,3.3136,5.60893333333,15.3824,12.1256,4.58126666667,7.32746666667
438.27,4.1326,6.37986666667,3.44966666667,6.38539999999,3.31286666667,5.5812,15.3817333333,12.1051333333,4.57113333333,7.322
438.62,4.10486666667,6.3606,3.42953333333,6.38820000001,3.29886666667,5.56253333333,15.3632666667,12.0866666667,4.54913333333,7.29573333333
438.98,4.12533333333,6.39906666667,3.4492,6.4018,3.32173333333,5.57513333333,15.3842,12.1146666667,4.56513333333,7.29813333333
439.33,4.11073333333,6.38486666667,3.45773333333,6.40879999999,3.31526666667,5.559,15.3714666667,12.1154666667,4.56426666666,7.27853333334
439.69,4.11846666667,6.38546666667,3.47446666667,6.42306666667,3.32526666667,5.56833333333,15.3949333333,12.1394666667,4.58353333333,7.28306666667
440.04,4.09353333333,6.366,3.47186666667,6.40833333333,3.31153333333,5.55673333333,15.3702666667,12.1099333333,4.57126666667,7.26033333333
440.40,4.1072,6.35433333333,3.47846666667,6.40666666667,3.32673333333,5.5738,15.3692,12.1041333333,4.57766666667,7.26566666667
440.75,4.13593333334,6.37686666667,3.4928,6.42686666667,3.3482,5.59273333333,15.3764,12.1261333333,4.60126666667,7.28346666667
441.11,4.14593333333,6.36573333333,3.4996,6.42280000001,3.3484,5.59013333333,15.3813333333,12.1421333333,4.60413333333,7.27746666667
441.47,4.14773333333,6.3544,3.5014,6.41906666667,3.3564,5.59613333333,15.3777333333,12.1438,4.6164,7.2828
441.82,4.1366,6.3386,3.48626666667,6.40086666667,3.3536,5.58326666667,15.3837333333,12.1558666667,4.60706666667,7.28513333333
442.18,4.16253333333,6.33326666667,3.4892,6.40213333333,3.36093333333,5.61806666667,15.3906,12.182,4.6332,7.29506666667
442.53,4.2064,6.35526666667,3.5188,6.41786666666,3.40006666667,5.65786666667,15.4276,12.233,4.6784,7.33933333333
442.89,4.20286666667,6.337,3.51606666667,6.3984,3.39946666667,5.65593333333,15.4428,12.2500666666,4.68786666667,7.3562
443.24,4.22913333333,6.33653333333,3.5226,6.39193333333,3.404,5.6798,15.47,12.29,4.71006666667,7.38866666667
443.60,4.23226666667,6.31733333333,3.5104,6.3512,3.40126666667,5.68526666667,15.4737333333,12.2958666667,4.70526666667,7.39473333333
443.95,4.23873333333,6.2804,3.49766666667,6.29913333334,3.3902,5.6828,15.4770666667,12.3268666667,4.7042,7.4084
444.31,4.24626666667,6.264,3.485,6.27786666666,3.3878,5.68033333333,15.4964666667,12.3598,4.7154,7.426
444.66,4.24286666667,6.242,3.5016,6.23800000001,3.3944,5.68546666667,15.5248666667,12.3805333333,4.72113333333,7.4324
445.02,4.23653333334,6.20446666667,3.49026666667,6.20273333333,3.39386666667,5.69613333333,15.5214,12.3813333333,4.7234,7.4504
445.37,4.22493333334,6.16566666667,3.487,6.1604,3.3968,5.6884,15.5406,12.3888,4.72206666667,7.45033333333
445.72,4.23813333333,6.13533333333,3.49613333333,6.13899999999,3.4056,5.68506666667,15.5433333333,12.3928,4.7368,7.46053333333
446.08,4.2338,6.10026666667,3.4888,6.10619999999,3.41193333333,5.6728,15.5518666667,12.4050666667,4.7364,7.46133333333
446.43,4.21153333333,6.05313333333,3.46926666667,6.0474,3.3902,5.65373333333,15.5375333333,12.3978666667,4.71413333333,7.446
446.79,4.21453333333,6.02293333333,3.46426666667,6.0136,3.38986666667,5.6628,15.5465333333,12.4047333333,4.70586666666,7.43613333333
447.14,4.22253333333,6.004,3.4752,5.98873333333,3.41813333333,5.66533333333,15.5533333333,12.4123333333,4.7148,7.4452
447.50,4.21093333333,5.9534,3.46166666667,5.94473333333,3.40253333333,5.6528,15.5396,12.4091333333,4.70046666667,7.4344
447.85,4.236,5.9592,3.48806666667,5.9434,3.4386,5.68213333333,15.5753333333,12.4558,4.72313333333,7.4636
448.21,4.241,5.9354,3.51406666667,5.92,3.44486666667,5.70446666667,15.5936,12.4664,4.73526666667,7.47273333333
448.56,4.245,5.88766666667,3.498,5.89006666667,3.44553333333,5.70426666667,15.5962,12.4784666667,4.73706666667,7.47166666667
448.92,4.2668,5.87986666667,3.51633333333,5.87913333333,3.46893333334,5.72306666667,15.6418666667,12.5099333333,4.7508,7.48393333334
449.27,4.2858,5.86133333333,3.50573333333,5.85633333334,3.47713333333,5.74986666666,15.6492666667,12.5331333333,4.75393333333,7.50213333333
449.62,4.2928,5.83186666667,3.50306666667,5.8144,3.48633333333,5.761,15.6522666667,12.5511333333,4.7618,7.49226666666
449.98,4.2926,5.8,3.4966,5.77673333333,3.48473333333,5.75633333333,15.6549333334,12.5737333333,4.75133333333,7.49526666667
450.33,4.28993333333,5.7668,3.4974,5.7542,3.48326666667,5.75193333333,15.6770666667,12.6108,4.76266666667,7.48333333333
450.69,4.2982,5.73766666667,3.51666666667,5.73726666667,3.48633333333,5.76026666667,15.6881333334,12.6410666667,4.78866666667,7.50066666667
451.04,4.3102,5.71213333333,3.5224,5.7162,3.48606666667,5.77246666667,15.7192,12.6642,4.79646666667,7.52173333333
451.40,4.32813333333,5.69833333333,3.54793333333,5.7228,3.50526666667,5.78786666667,15.75,12.7036,4.81733333333,7.54066666667
451.75,4.29166666667,5.64733333333,3.50006666667,5.6766,3.46366666667,5.76493333333,15.7298666667,12.6732666667,4.78886666667,7.49873333333
