wavelength,Back_BanRotf,Belly_BanRotf,Breast_BanRotf,Crissum_BanRotf,Crown_BanRotf,DorTail_BanRotf,Patch10_BanRotf,Rump_BanRotf,Throat_BanRotf,WingTip_BanRotf
589.42,5.30033333333,5.4555,42.9746666667,46.3625,4.55983333333,8.76766666667,9.15283333333,7.83583333333,5.20233333333,7.80833333333
589.76,5.258,5.44283333333,42.9656666666,46.3335,4.52583333334,8.70816666667,9.15066666666,7.85216666667,5.14466666666,7.782
590.09,5.17933333333,5.37666666667,43.024,46.3921666667,4.44916666667,8.69416666666,9.11083333333,7.81233333333,5.108,7.77083333334
590.43,5.1365,5.3585,43.073,46.5093333333,4.39183333333,8.71066666667,9.074,7.8105,5.1005,7.81983333334
590.77,5.0995,5.34133333333,43.087,46.5298333333,4.361,8.757,9.1045,7.75166666666,5.08883333333,7.88266666666
591.11,5.16816666667,5.37283333334,43.199,46.647,4.38466666666,8.86716666666,9.118,7.7955,5.1165,7.9365
591.44,5.22483333333,5.4815,43.2378333333,46.6766666667,4.44916666667,8.95133333334,9.17016666667,7.831,5.19716666666,7.96566666666
591.78,5.16716666667,5.46833333333,43.1998333333,46.6946666667,4.4375,8.8695,9.18916666666,7.8225,5.131,7.944
592.12,5.09283333333,5.45183333333,43.2703333334,46.6663333333,4.44466666667,8.85366666666,9.18183333333,7.73766666666,5.067,7.96066666667
592.46,5.05883333333,5.48916666666,43.3596666667,46.7278333333,4.43283333334,8.8495,9.18316666667,7.72,5.04366666667,7.99233333334
592.79,5.06983333333,5.4825,43.305,46.6923333333,4.4935,8.846,9.1225,7.70233333333,5.09533333334,8.03666666667
593.13,4.998,5.3955,43.3143333333,46.7026666667,4.392,8.77133333334,9.05283333334,7.58616666666,5.01616666667,7.95033333334
593.47,5.04166666666,5.416,43.3406666667,46.7271666666,4.39033333333,8.7905,8.998,7.53833333334,5.02983333334,7.91916666666
593.80,5.01466666667,5.40483333333,43.284,46.6053333334,4.344,8.74216666666,8.91716666667,7.4905,4.97833333333,7.83966666666
594.14,5.07583333333,5.47283333334,43.2021666667,46.4733333333,4.4095,8.815,8.96716666667,7.5395,5.05416666667,7.88516666667
594.48,5.13716666667,5.514,43.199,46.3336666667,4.42616666667,8.8585,9.02033333333,7.57533333333,5.06916666666,7.90483333334
594.81,5.12583333333,5.52866666666,43.1716666666,46.2785,4.41366666666,8.856,9.021,7.57533333334,5.07566666667,7.88216666667
595.15,5.001,5.38533333333,43.1425,46.1561666667,4.30933333333,8.78933333333,8.926,7.50433333334,4.95433333334,7.78833333334
595.49,5.0205,5.36416666667,43.0316666666,46.0348333333,4.297,8.79966666666,8.87016666666,7.46933333333,4.97583333334,7.75116666667
595.82,5.0145,5.32833333333,42.9335,45.9796666667,4.23416666666,8.75166666666,8.85183333333,7.50916666666,4.98133333333,7.765
596.16,5.06816666667,5.35633333333,42.8766666666,45.8983333333,4.27616666667,8.7585,8.85216666667,7.51316666667,4.99883333333,7.81466666666
596.50,5.05216666667,5.34766666666,42.9653333334,45.9443333334,4.2315,8.77866666666,8.87866666667,7.49083333333,4.95766666667,7.73616666666
596.83,5.10733333333,5.403,43.0481666666,46.0071666667,4.304,8.83966666666,8.90733333333,7.55066666667,4.99516666666,7.7565
597.17,5.078,5.34933333334,43.0545,45.9365,4.2735,8.855,8.89183333334,7.534,4.9465,7.71983333333
597.51,5.07233333334,5.31716666666,43.069,45.9266666667,4.27,8.92433333333,8.92433333333,7.54566666667,4.932,7.71883333334
597.84,5.039,5.27183333333,43.1113333334,45.956,4.25683333333,8.88266666666,8.9125,7.5315,4.8785,7.681
598.18,5.01933333334,5.2865,43.1531666666,46.0536666667,4.243,8.90166666667,8.91383333333,7.55866666667,4.89266666666,7.63833333333
598.52,4.99933333333,5.26933333333,43.1623333334,46.0261666667,4.23733333334,8.8425,8.92466666667,7.54866666667,4.9195,7.66883333333
598.85,5.08333333333,5.32266666667,43.288,46.1733333334,4.27433333333,8.85716666666,8.96083333333,7.56633333333,4.9525,7.7355
599.19,5.03133333334,5.27866666667,43.4106666667,46.2426666666,4.21,8.7605,8.9225,7.54883333333,4.89883333333,7.703
599.53,5.058,5.29283333333,43.479,46.2866666666,4.19966666667,8.77133333334,8.9055,7.52333333333,4.89866666667,7.66466666667
599.86,4.97183333333,5.22466666666,43.5538333333,46.254,4.11683333334,8.7575,8.86416666667,7.512,4.82833333334,7.58433333333
600.20,5.00066666667,5.2735,43.6151666666,46.342,4.18116666666,8.83616666667,8.895,7.60166666667,4.89016666667,7.7055
600.53,5.046,5.29216666667,43.5991666666,46.2933333333,4.237,8.86833333334,8.92766666667,7.70216666667,4.93216666667,7.75233333334
600.87,5.0015,5.34433333333,43.6275,46.3053333333,4.22816666667,8.81233333333,8.91933333333,7.68033333333,4.9135,7.75633333334
601.21,5.04733333334,5.41633333334,43.6883333334,46.3443333334,4.25833333333,8.74816666666,8.91216666667,7.70333333333,4.92766666667,7.784
601.54,5.08433333333,5.45433333333,43.801,46.4278333334,4.249,8.82766666666,8.9425,7.72316666666,4.963,7.78183333334
601.88,5.115,5.42,43.8048333333,46.3825,4.256,8.83416666667,8.89983333333,7.65683333334,4.949,7.7805
602.21,5.09333333333,5.38783333334,43.8216666667,46.3625,4.252,8.84733333333,8.84533333333,7.6075,4.87933333333,7.693
602.55,5.0535,5.4035,43.7523333333,46.2838333333,4.24,8.86833333334,8.83533333334,7.59983333334,4.89083333334,7.66566666666
602.88,5.02466666667,5.3925,43.731,46.2706666667,4.23866666666,8.8985,8.78516666666,7.54583333334,4.8785,7.611
603.22,4.96483333334,5.33466666667,43.7801666666,46.27,4.214,8.83933333334,8.73616666666,7.51133333333,4.8405,7.592
603.56,4.9605,5.334,43.766,46.3388333333,4.20766666667,8.82233333333,8.74016666667,7.5165,4.86133333333,7.601
603.89,4.9635,5.31216666667,43.7321666667,46.2881666667,4.1705,8.7315,8.70983333333,7.46866666667,4.816,7.53683333334
604.23,4.92916666667,5.25333333334,43.7951666667,46.3301666667,4.10733333333,8.6755,8.66183333333,7.36483333333,4.74933333333,7.50866666667
604.56,4.93233333333,5.2395,43.8181666667,46.3751666667,4.108,8.691,8.62483333333,7.36016666667,4.77483333333,7.49216666666
604.90,4.91883333333,5.22383333333,43.789,46.2995,4.11483333333,8.76283333333,8.61033333333,7.35183333333,4.80766666666,7.5245
605.23,4.86833333334,5.18366666667,43.745,46.2011666666,4.08983333333,8.68616666667,8.54433333334,7.285,4.75516666667,7.452
605.57,4.86483333333,5.2095,43.8148333333,46.2571666667,4.10333333333,8.67116666667,8.4935,7.287,4.75016666667,7.4525
605.90,4.807,5.1645,43.9263333334,46.2865,4.083,8.62083333333,8.44316666667,7.2905,4.74833333334,7.43366666666
606.24,4.84633333334,5.156,43.9896666666,46.3485,4.09166666667,8.66416666667,8.45816666667,7.32716666666,4.76483333333,7.42333333334
606.58,4.88266666667,5.1945,44.1336666667,46.4385,4.13666666667,8.75433333333,8.53033333334,7.39233333333,4.81433333334,7.47316666666
606.91,4.9155,5.25166666667,44.1606666667,46.4446666667,4.16516666667,8.7585,8.5325,7.4105,4.8295,7.494
607.25,4.91266666667,5.28333333333,44.1361666666,46.3266666666,4.189,8.76733333333,8.52033333333,7.41533333333,4.81833333333,7.511
607.58,4.83466666667,5.22166666666,44.131,46.1926666667,4.14866666667,8.74233333334,8.51916666667,7.388,4.78216666666,7.47416666667
607.92,4.832,5.25783333334,44.2076666667,46.2358333334,4.18383333334,8.73266666667,8.541,7.43933333333,4.78566666666,7.52033333333
608.25,4.78916666667,5.19616666667,44.2478333333,46.1958333333,4.19766666667,8.73366666667,8.56766666667,7.4055,4.76266666667,7.527
608.59,4.78733333333,5.17666666667,44.3463333334,46.2288333333,4.18566666666,8.72716666666,8.6005,7.43366666667,4.73383333334,7.49483333334
608.92,4.76433333333,5.17833333333,44.382,46.1676666666,4.1995,8.713,8.5955,7.432,4.70616666667,7.529
609.26,4.77183333333,5.18766666666,44.4193333333,46.1435,4.26166666667,8.70966666667,8.67516666666,7.4985,4.72933333333,7.5945
609.59,4.78316666667,5.1885,44.368,46.0031666667,4.2675,8.7415,8.68633333333,7.4675,4.71233333333,7.646
609.93,4.7925,5.23816666667,44.4535,45.997,4.33366666666,8.7295,8.683,7.48133333333,4.733,7.6875
610.26,4.79566666667,5.197,44.5325,45.932,4.3345,8.686,8.64283333334,7.42616666667,4.72733333334,7.68633333333
610.60,4.8025,5.16583333333,44.5486666667,45.8538333333,4.35433333333,8.71716666667,8.62016666667,7.3585,4.67733333333,7.64183333334
610.93,4.80166666666,5.12916666667,44.6616666666,45.8908333333,4.37183333333,8.73816666667,8.59633333333,7.31116666667,4.62966666667,7.64233333334
611.27,4.83366666666,5.15716666667,44.7438333333,45.9245,4.41016666666,8.8315,8.564,7.2735,4.67716666667,7.68983333334
611.60,4.78066666667,5.12933333333,44.7111666667,45.7946666667,4.35266666667,8.82933333334,8.51116666666,7.19633333333,4.69466666667,7.59883333333
611.93,4.9485,5.26,44.8868333333,45.8916666667,4.46366666667,8.93183333333,8.59216666667,7.354,4.83516666666,7.71583333334
612.27,4.9215,5.27616666667,44.8716666667,45.8078333334,4.48066666667,8.85766666667,8.54066666667,7.29083333334,4.79783333333,7.73366666667
612.60,5.0275,5.31483333334,44.9725,45.9535,4.5385,8.918,8.56916666666,7.32616666667,4.87483333334,7.8025
612.94,4.96466666667,5.237,45.007,45.8761666667,4.43616666667,8.87383333333,8.48266666667,7.214,4.82266666667,7.68483333333
613.27,5.0465,5.298,45.0773333333,46.013,4.471,8.98666666667,8.54083333333,7.27666666667,4.85283333333,7.68233333334
613.61,5.05983333333,5.30433333333,45.0875,46.0095,4.451,9.08483333333,8.5825,7.271,4.88316666666,7.72683333333
613.94,5.073,5.40433333333,45.0078333333,46.0575,4.46783333334,9.13,8.61333333333,7.35483333333,4.88366666667,7.8055
614.28,5.05583333334,5.45683333334,45.148,46.2035,4.48233333334,9.166,8.71683333333,7.45266666667,4.93416666666,7.8345
614.61,5.12083333333,5.53616666667,45.2173333333,46.3068333333,4.49933333333,9.20083333333,8.8295,7.5295,5.04266666667,7.91266666667
614.94,5.1035,5.51333333333,45.3396666667,46.4116666666,4.47233333333,9.17,8.885,7.57283333333,4.9805,7.8545
615.28,5.21016666666,5.58433333333,45.4538333333,46.5703333334,4.588,9.28933333333,9.00633333334,7.67616666667,5.0405,7.9445
615.61,5.16533333333,5.5725,45.4543333334,46.536,4.55633333334,9.25533333334,9.0195,7.6195,4.99116666667,7.91183333334
615.95,5.23166666666,5.5845,45.5253333333,46.7403333333,4.57466666666,9.33366666665,9.04683333333,7.66716666667,5.04483333333,7.888
616.28,5.1495,5.60116666666,45.4066666666,46.6948333333,4.56066666666,9.34216666665,9.07233333333,7.63783333333,5.048,7.87733333335
616.61,5.2705,5.74533333334,45.3873333333,46.8226666667,4.6575,9.5175,9.15816666667,7.71383333333,5.118,7.9915
616.95,5.28416666667,5.78483333333,45.4716666667,46.8943333334,4.68633333333,9.42,9.1645,7.6905,5.15383333333,8.04983333335
617.28,5.20083333333,5.63266666667,45.4968333333,46.9641666667,4.585,9.31266666665,9.08283333333,7.59283333333,5.02766666667,7.98916666665
617.62,5.20183333333,5.5725,45.5736666666,46.9233333334,4.53783333333,9.33216666665,9.1425,7.5825,5.0445,7.92633333334
617.95,5.34066666666,5.69866666666,45.609,46.9056666666,4.59333333333,9.42166666665,9.21016666667,7.68366666667,5.156,8.04266666665
618.28,5.385,5.7455,45.6783333333,46.9998333333,4.706,9.52016666665,9.21116666667,7.71566666666,5.17883333333,7.95983333335
618.62,5.47783333333,5.847,45.686,47.0518333333,4.82966666667,9.59866666665,9.26783333334,7.82,5.314,8.07766666665
618.95,5.56966666667,5.93233333334,45.6881666666,47.0505,4.90716666667,9.693,9.29283333333,7.87533333333,5.3745,8.14983333335
619.28,5.57266666667,5.95066666666,45.6755,47.0208333333,4.9175,9.75933333335,9.28,7.90583333333,5.34416666667,8.17816666665
619.62,5.568,5.99916666667,45.7265,47.0116666667,4.99216666666,9.815,9.3505,7.9675,5.38,8.27983333335
619.95,5.55416666667,5.99183333334,45.8688333333,47.0126666667,5.0035,9.85033333335,9.35433333333,8.01483333333,5.364,8.27933333335
620.28,5.509,5.88566666667,45.9075,46.935,4.97416666667,9.83266666665,9.32733333333,7.9925,5.3205,8.249
620.62,5.49966666667,5.835,45.8941666667,46.9078333333,4.94166666667,9.88983333335,9.31566666667,7.99066666667,5.3065,8.2415
620.95,5.54483333334,5.92383333334,45.8728333334,46.8221666667,5.0295,9.929,9.33716666666,8.06466666666,5.34583333334,8.23566666665
621.28,5.497,5.88516666667,45.9246666666,46.9026666667,5.0275,9.91866666665,9.25466666666,8.03833333334,5.29683333333,8.19966666665
621.62,5.36733333333,5.79366666667,45.7946666667,46.8685,4.96683333333,9.84566666665,9.17483333333,7.9585,5.20866666667,8.09333333335
621.95,5.343,5.76116666667,45.7845,46.777,4.89666666667,9.85266666665,9.13016666666,7.925,5.16883333333,8.14416666665
622.28,5.366,5.83216666666,45.9358333334,46.7926666667,4.92183333333,9.94183333335,9.17883333333,7.93866666667,5.18266666666,8.20566666665
622.62,5.23516666667,5.73133333333,45.9296666667,46.719,4.8295,9.82,9.15766666666,7.92433333334,5.12566666666,8.15866666665
622.95,5.1295,5.6315,45.8851666666,46.6843333333,4.74983333333,9.67783333335,9.088,7.8225,5.07883333333,8.08566666665
623.28,5.171,5.669,45.9255,46.743,4.74383333333,9.72983333335,9.10966666666,7.8105,5.11466666667,8.1155
623.62,5.24466666667,5.67516666666,46.0188333334,46.795,4.75716666667,9.7665,9.14816666667,7.86016666667,5.15483333334,8.141
623.95,5.267,5.74966666667,46.17,46.9645,4.76233333334,9.7675,9.17383333334,7.82633333333,5.186,8.13916666665
624.28,5.22916666666,5.78383333334,46.1315,46.9963333333,4.741,9.7985,9.13466666667,7.7725,5.16283333333,8.093
624.62,5.2315,5.7625,46.1143333334,47.0385,4.69216666666,9.72016666665,9.1265,7.73766666667,5.18066666667,8.11316666665
624.95,5.26133333333,5.83133333333,45.9876666667,46.9183333333,4.71733333334,9.65983333335,9.153,7.70116666667,5.21966666667,8.188
625.28,5.24616666666,5.77883333334,46.0116666667,46.889,4.712,9.65633333335,9.15433333333,7.70066666667,5.1975,8.2445
625.61,5.13483333334,5.68216666667,45.8891666666,46.8235,4.61066666667,9.47183333335,9.097,7.599,5.14333333333,8.18433333335
625.95,5.10816666666,5.5775,45.6931666667,46.7945,4.5395,9.38166666665,9.03783333333,7.55333333333,5.07333333334,8.116
626.28,5.204,5.644,45.6445,46.8226666667,4.58266666667,9.4515,9.06983333333,7.58033333334,5.11583333333,8.1945
626.61,5.16416666667,5.613,45.5275,46.7621666667,4.5175,9.468,8.99233333334,7.53916666667,5.10733333333,8.123
626.94,5.12766666667,5.57316666667,45.4805,46.7326666667,4.49533333334,9.47166666665,8.91216666667,7.49816666667,5.077,8.10066666666
627.28,5.15383333334,5.61416666666,45.3305,46.6508333334,4.4915,9.40216666665,8.90166666667,7.48416666667,5.09633333334,8.0865
627.61,5.09366666667,5.60266666666,45.222,46.6245,4.45566666666,9.28116666665,8.899,7.53183333333,5.11333333333,8.09583333333
627.94,5.11366666666,5.58883333333,45.3293333334,46.667,4.4305,9.173,8.88583333333,7.575,5.1415,8.119
628.27,5.06716666666,5.5985,45.3863333334,46.6208333333,4.4465,9.19183333335,8.87283333334,7.57866666666,5.14116666666,8.07433333333
628.61,5.04816666666,5.5885,45.4476666667,46.653,4.46716666666,9.23066666665,8.91716666667,7.63516666667,5.17433333333,8.1085
628.94,5.0645,5.57516666667,45.4913333333,46.6595,4.51216666666,9.19116666666,8.90216666666,7.60166666667,5.231,8.10766666665
629.27,5.11016666667,5.58316666667,45.5131666667,46.6123333334,4.56816666667,9.24,8.9235,7.68566666666,5.28283333333,8.09966666665
629.60,5.10116666666,5.60283333333,45.6555,46.6601666666,4.60633333333,9.26116666666,8.89416666667,7.68183333333,5.29516666667,8.15633333335
629.94,4.9595,5.53366666667,45.7035,46.626,4.53816666667,9.173,8.85416666666,7.62216666667,5.242,8.08033333335
630.27,4.97966666667,5.55883333334,45.8296666666,46.6886666667,4.5765,9.17833333334,8.86866666666,7.672,5.26133333334,8.1075
630.60,4.9025,5.49233333333,45.817,46.6193333333,4.50466666666,8.96716666666,8.885,7.67783333333,5.21983333333,8.0185
630.93,4.76183333333,5.34333333333,45.8948333334,46.6678333333,4.37183333334,8.90183333334,8.7435,7.53483333333,5.0685,7.94133333335
631.26,4.74233333333,5.283,45.9145,46.5378333333,4.34316666667,8.86233333334,8.67783333334,7.50116666667,5.01533333333,7.90183333335
631.60,4.73483333333,5.24883333333,45.8441666667,46.5233333333,4.3585,8.91166666666,8.737,7.5635,4.98966666667,7.92133333335
631.93,4.82383333333,5.32033333334,45.8861666667,46.5576666667,4.3825,8.9945,8.829,7.6115,5.0375,8.02416666665
632.26,4.96883333333,5.38733333333,45.9048333333,46.5788333334,4.4345,9.07533333333,8.84516666666,7.64916666666,5.07916666666,8.05883333335
632.59,5.01716666667,5.46466666666,45.9245,46.6203333334,4.4215,9.16083333333,8.86133333334,7.718,5.109,8.10766666665
632.92,5.1345,5.64433333334,46.057,46.7428333333,4.526,9.3115,9.01316666667,7.83266666667,5.23316666667,8.2905
633.26,5.0675,5.599,45.972,46.6443333334,4.42183333333,9.24966666665,9.02216666667,7.7875,5.22866666667,8.23366666665
633.59,5.06566666666,5.6055,45.9788333333,46.6713333333,4.37033333334,9.29283333335,8.92716666667,7.79433333333,5.20583333334,8.17116666665
633.92,5.10616666667,5.64366666667,45.9275,46.6265,4.38483333333,9.27666666665,8.96716666666,7.802,5.23616666666,8.225
634.25,5.16166666667,5.7225,46.001,46.6121666667,4.39466666666,9.4565,8.967,7.78633333333,5.31583333333,8.28583333335
634.58,5.21416666667,5.86333333333,46.0423333334,46.6663333333,4.46783333333,9.61416666665,9.07033333334,7.93616666666,5.47566666667,8.38166666665
634.91,5.27283333333,5.91816666666,46.0905,46.7623333333,4.53216666667,9.72283333335,9.1715,7.98183333333,5.512,8.4755
635.25,5.23983333333,5.89016666666,45.9936666667,46.6351666667,4.547,9.68733333335,9.12966666667,7.892,5.511,8.42083333335
635.58,5.25783333334,5.90133333333,45.9883333333,46.6953333333,4.6015,9.73683333335,9.13666666667,7.90916666666,5.57116666667,8.51766666665
635.91,5.14866666667,5.835,45.9371666667,46.7055,4.58083333334,9.68583333335,9.043,7.8635,5.55416666667,8.4915
636.24,5.0025,5.7165,45.8618333333,46.6846666667,4.43,9.6055,8.94816666667,7.76316666667,5.4245,8.29816666665
636.57,4.955,5.61983333334,45.8023333333,46.7048333333,4.34466666667,9.55416666665,8.87233333333,7.7425,5.36683333334,8.27266666665
636.90,5.02466666667,5.69866666667,45.7678333333,46.7096666667,4.463,9.61983333335,8.906,7.824,5.39866666667,8.333
637.23,5.12333333333,5.75833333334,45.9048333333,46.7591666667,4.5895,9.6375,9.0445,7.88033333334,5.46733333334,8.47483333335
637.56,5.06783333333,5.68783333333,45.9856666667,46.8493333334,4.56583333334,9.669,9.01866666667,7.84583333334,5.41066666667,8.42383333335
637.90,5.10183333333,5.6375,45.9505,46.9166666667,4.62583333334,9.63716666665,9.06733333333,7.87766666667,5.33333333334,8.4425
638.23,5.11816666667,5.60483333333,46.1051666666,47.0638333334,4.68916666667,9.61966666665,9.11983333333,7.89033333334,5.29416666666,8.502
638.56,5.119,5.55066666667,46.0375,47.0656666667,4.67233333333,9.673,8.98133333333,7.82033333334,5.299,8.5085
638.89,5.16266666667,5.604,46.1405,47.1448333334,4.63183333333,9.71,8.9985,7.78816666667,5.2795,8.544
639.22,5.17666666666,5.57566666667,46.1165,47.1436666667,4.589,9.63216666665,8.942,7.73133333333,5.1885,8.4385
639.55,5.10716666667,5.50183333334,46.21,47.1865,4.46083333333,9.54366666665,8.8955,7.6425,5.03766666667,8.32916666665
639.88,5.24566666667,5.63066666667,46.4046666667,47.2585,4.63233333333,9.63916666665,9.03983333334,7.764,5.17366666666,8.5125
640.21,5.2075,5.60133333333,46.5263333333,47.2838333333,4.655,9.6255,8.95016666666,7.65083333334,5.10766666667,8.45433333335
640.54,5.1465,5.55866666666,46.557,47.3241666667,4.59716666667,9.64233333335,8.89866666667,7.64166666666,5.08133333333,8.47166666665
640.87,5.05916666666,5.36783333333,46.4663333333,47.2143333333,4.47966666667,9.62283333335,8.74383333334,7.5255,4.9795,8.426
641.20,5.08966666666,5.3835,46.594,47.3155,4.46933333333,9.65083333335,8.8005,7.5155,5.03283333333,8.5235
