wavelength,Back_LoxAnom,Belly_LoxAnom,Breast_LoxAnom,Crissum_LoxAnom,Crown_LoxAnom,DorTail_LoxAnom,Patch10_LoxAnom,Rump_LoxAnom,Throat_LoxAnom,WingTip_LoxAnom
234.78,9.71566666666,6.45033333333,9.11449999999,7.01133333334,3.085,12.8205,9.07449999999,8.61375,4.0665,10.1961666667
235.16,9.06933333332,5.72791666667,9.36766666667,6.48366666666,3.69916666667,12.0924166667,9.089,7.35875,4.21658333333,10.0040833333
235.54,6.94441666667,4.22691666667,6.70275,4.46875,1.46941666666,9.823,6.96475,4.7705,1.99258333334,8.03141666666
235.91,7.03,4.85783333334,6.61541666667,5.03541666667,1.69816666666,10.9794166666,6.99049999999,4.917,2.34983333333,8.39266666667
236.29,5.173,2.75775,4.40816666667,2.81808333332,-0.443,9.15866666669,5.09258333333,3.07966666667,1.14741666667,6.582
236.66,5.27641666667,2.04433333333,3.48508333334,1.96649999999,-1.28508333333,8.25524999999,4.88708333333,2.648,0.253083333334,6.36691666667
237.04,2.83808333333,0.825250000002,1.10716666667,-0.140833333335,-2.39541666667,6.23991666667,3.2005,0.34225,-2.033,5.173
237.41,2.71275,0.878166666666,0.175583333333,0.429333333334,-1.85383333333,5.44491666666,2.92733333333,0.370833333333,-1.56141666667,5.52291666667
237.79,2.44183333333,0.98825,-0.484500000003,0.426333333333,-1.72483333333,4.34083333333,2.67433333333,0.155083333333,-1.70541666667,5.60083333333
238.17,1.70491666667,1.16858333333,-1.36016666667,0.498083333335,-1.34091666666,4.06125,2.01158333333,0.613083333333,-1.437,5.09575
238.54,0.844916666666,0.0767499999993,-2.61133333333,-0.4415,-2.26566666667,3.99383333333,0.441666666667,0.383999999999,-2.28491666667,3.55233333333
238.92,-0.875416666667,-0.472666666667,-3.46633333333,-1.80308333333,-2.88858333333,2.64366666667,-0.787916666668,-0.560416666668,-3.18625,2.39833333333
239.29,-0.77925,0.0317500000025,-2.68758333334,-1.20866666667,-1.90841666667,3.32383333334,-0.333916666665,0.843083333332,-2.36958333333,3.37175
239.67,1.17825,1.48708333334,0.393083333333,-0.014,0.575333333334,4.9945,1.7675,3.11458333333,-0.280666666665,5.61175
240.04,0.9665,0.94125,0.238583333333,-0.414249999998,0.401666666665,4.66841666667,1.7445,2.86133333333,-0.590000000001,5.42166666667
240.42,1.6105,1.82675,1.19983333333,0.497250000002,1.65375,5.66375,2.57258333333,3.95583333333,0.01075,6.17158333333
240.79,1.39058333333,1.77833333333,1.2675,0.529749999999,1.78775,5.39175,2.25125,3.68908333333,0.047333333335,5.79833333333
241.17,2.81041666667,2.4265,2.402,1.38875,2.5655,6.44616666666,3.16991666667,4.665,0.874166666667,6.38891666667
241.54,2.80683333333,2.51608333333,2.72683333333,1.35258333333,2.6905,6.33358333333,3.25766666667,4.49391666667,0.858250000002,6.35541666667
241.92,2.49808333333,2.14033333333,2.51108333333,1.32708333333,2.23775,6.08258333333,2.73233333334,4.09183333333,0.552916666666,6.07608333333
242.29,3.01775,2.32141666667,3.16091666667,1.92841666667,2.59533333334,6.48191666667,3.22633333333,4.32733333333,0.928750000001,6.61308333333
242.67,2.73108333333,2.30108333333,3.15016666667,1.94941666667,2.7425,6.17175,3.21158333333,4.04375,0.904833333333,6.59633333334
243.05,3.1765,2.39716666667,3.46325,2.34308333333,2.81933333333,6.26091666667,3.57691666667,4.09633333334,1.212,6.68283333333
243.42,2.83591666667,1.725,3.1165,1.77775,2.127,5.74608333334,3.08475,3.57666666666,0.730166666666,6.08475
243.80,2.4695,1.37658333333,2.5485,1.55525,1.81258333333,5.53825,2.60083333333,3.31008333333,0.2155,5.64833333333
244.17,2.14141666667,1.22816666667,2.28083333333,1.18675,1.66133333333,5.47475,2.21375,2.99308333333,-0.371583333332,5.227
244.55,1.74558333333,0.566749999999,1.84175,0.870250000002,0.971416666668,4.86233333334,1.78616666667,2.24633333333,-1.05233333333,4.58908333333
244.92,1.72225,0.3805,1.66875,0.858583333334,0.663583333334,4.801,1.62466666667,2.08333333333,-1.13691666667,4.3375
245.30,1.63216666667,0.804916666666,1.71816666667,1.0355,0.818333333334,4.74775,1.73166666667,2.14325,-0.8365,4.43116666666
245.67,1.61308333334,0.930499999999,1.74941666667,1.05466666667,0.719583333333,4.727,1.66675,2.3325,-0.76925,4.35066666667
246.05,2.09066666667,1.41525,2.18091666667,1.43025,1.11491666667,5.20283333333,2.21833333333,2.83408333333,-0.0561666666666,4.83483333334
246.42,1.95883333333,1.54683333333,2.13183333333,1.34966666667,1.22858333333,5.28458333334,2.11466666667,3.028,0.131499999999,4.77575
246.79,2.07058333333,1.611,2.24616666667,1.41016666666,1.27933333333,5.31191666667,2.16308333333,3.216,0.232833333332,4.82391666667
247.17,2.369,1.89166666667,2.51516666666,1.656,1.59341666667,5.79125,2.29433333333,3.58633333333,0.531083333332,5.2065
247.54,2.619,2.23391666667,2.65033333333,1.82575,1.84866666667,6.00533333333,2.43358333334,3.89416666666,0.724500000001,5.40908333333
247.92,2.31991666667,2.0535,2.37833333334,1.65116666667,1.54558333333,5.84691666667,2.09508333333,3.79075,0.657666666665,5.20583333333
248.29,2.32241666667,2.07516666667,2.30591666667,1.67116666667,1.39341666667,5.67266666667,1.97608333333,3.81483333334,0.777749999999,5.19733333333
248.67,2.42716666667,2.3635,2.44658333333,1.78508333333,1.52233333333,5.68191666667,1.98441666667,4.03791666667,1.0905,5.264
249.04,2.66191666667,2.49366666667,2.69316666667,2.03491666667,1.74125,5.93366666667,2.1545,4.31766666667,1.36508333333,5.4805
249.42,2.91833333334,2.59916666667,2.84925,2.23766666667,1.82208333333,6.195,2.30691666667,4.62916666667,1.52083333333,5.54758333333
249.79,3.25975,2.85633333333,2.99516666666,2.5755,2.08491666667,6.54541666667,2.44641666667,4.91875,1.87833333333,5.79658333333
250.17,3.25916666667,3.011,3.11925,2.57041666667,2.19266666667,6.52908333333,2.46883333333,5.04616666667,1.90583333333,5.74558333333
250.54,3.174,2.96458333333,3.04691666667,2.44516666667,1.99641666667,6.19108333333,2.26541666667,4.75533333333,1.73108333333,5.49575
250.92,3.119,3.05091666667,3.02291666667,2.43108333333,1.83941666667,6.19,2.11533333333,4.72641666667,1.6795,5.51416666667
251.29,2.62008333334,2.8085,2.55716666667,2.14616666667,1.31608333333,5.49983333333,1.70175,4.28816666667,1.24908333333,5.00516666667
251.66,2.12325,2.53841666667,2.31783333333,2.0845,0.877916666665,5.107,1.34925,3.8705,0.947083333333,4.52358333333
252.04,2.49383333333,2.75725,2.45425,2.27875,1.03616666667,5.11958333334,1.64641666667,3.97791666667,0.838583333334,4.62341666667
252.41,3.06016666666,3.34841666667,3.1,2.73641666667,1.59216666667,5.58383333333,2.20425,4.44833333333,1.20183333333,5.15341666667
252.79,3.31258333334,3.6505,3.2855,2.8215,1.84766666667,5.99425,2.39766666667,4.68725,1.22583333333,5.485
253.16,2.90916666667,3.5345,3.05858333334,2.32458333334,1.50441666667,5.51933333333,2.02108333333,4.31866666667,0.761166666666,5.19766666667
253.54,2.51,3.11,2.77325,1.86408333333,1.10283333333,4.91425,1.61975,3.79291666667,0.272166666667,4.79425
253.91,2.09525,2.60241666667,2.54075,1.48366666667,0.658833333332,4.29475,1.21841666667,3.21866666666,-0.374583333333,4.4275
254.28,2.29358333333,2.67516666667,2.56266666667,1.58458333333,0.777500000002,4.34266666667,1.09058333333,3.169,-0.59175,4.36216666666
254.66,2.9425,3.18666666666,2.89658333334,2.13283333333,1.37966666667,4.9075,1.64433333333,3.59925,-0.234250000001,4.95833333334
255.03,3.45808333333,3.58058333333,3.29808333333,2.61625,1.753,5.22175,1.95008333333,3.68183333334,0.101166666667,5.25358333333
255.41,4.44283333333,4.31025,4.13908333333,3.43166666667,2.57508333333,6.11733333333,2.82916666667,4.50933333333,0.712750000001,5.78033333333
255.78,5.276,4.90441666667,4.80858333333,3.89641666666,3.33333333334,6.68925,3.54158333333,4.92133333334,1.07533333333,6.32333333334
256.15,5.36758333333,5.08258333333,5.09383333333,4.04941666666,3.49641666667,6.8755,3.58583333333,4.70833333333,1.48575,6.20525
256.53,4.9725,4.59975,4.7315,3.7445,3.22358333334,6.75983333333,3.32783333333,4.53408333333,1.52425,5.84966666666
256.90,5.26891666667,4.75458333333,5.07541666667,4.14891666667,3.62975,7.23358333333,3.72625,5.04483333333,2.15841666667,6.31766666667
257.28,6.034,5.48125,5.84366666667,4.961,4.645,8.04075,4.557,5.95966666667,3.168,7.16741666667
257.65,6.17733333333,5.572,5.85016666667,5.09325,4.90516666667,8.32508333333,4.62691666667,6.35325,3.61633333333,7.44966666667
258.02,6.14783333333,5.64725,5.89041666666,5.09025,5.17116666667,8.54483333333,4.94575,6.64841666666,4.08541666667,7.66708333333
258.40,5.46183333333,4.933,5.22308333333,4.39183333333,4.44333333333,8.01891666667,4.42816666667,6.17825,3.67241666667,7.10008333333
258.77,4.93391666667,4.39783333333,4.73325,3.84841666667,3.93558333333,7.50116666667,4.02008333334,5.87958333333,3.17483333334,6.67733333333
259.15,4.68391666666,4.20791666667,4.48966666667,3.61875,3.7845,7.34641666667,3.8105,5.77741666667,2.90641666667,6.47316666667
259.52,4.48958333333,4.09366666667,4.31775,3.38091666667,3.7285,7.15925,3.58075,5.72866666667,2.77633333333,6.47458333334
259.89,4.30033333333,3.95941666667,4.08608333333,3.18391666667,3.54716666666,6.96175,3.37566666667,5.676,2.69408333333,6.41475
260.27,4.45766666667,4.08616666667,4.2455,3.31133333333,3.77733333333,7.14966666667,3.56691666667,5.92458333334,2.89258333333,6.6895
260.64,4.58391666666,4.2225,4.484,3.52841666667,3.97625,7.29291666666,3.7495,6.09716666667,3.04958333333,6.797
261.01,4.28233333333,4.00283333333,4.207,3.22233333333,3.67325,6.95541666667,3.46333333333,5.76825,2.72325,6.49091666667
261.39,4.02891666667,3.81366666667,3.83925,2.91208333333,3.40675,6.70425,3.27975,5.48583333333,2.46025,6.22908333333
261.76,4.02725,3.88591666667,3.78483333333,2.86133333334,3.41908333333,6.69058333334,3.24125,5.38308333333,2.41466666667,6.22775
262.13,3.96833333333,3.81383333333,3.53316666667,2.67133333333,3.23733333334,6.63325,3.13225,5.23966666667,2.14183333333,6.01991666666
262.51,4.20408333334,4.07333333333,3.75866666667,2.87733333333,3.57441666667,6.848,3.39741666667,5.477,2.38075,6.32808333333
262.88,4.32625,4.16416666667,3.84483333333,2.94425,3.64683333334,6.82766666666,3.44858333333,5.44058333333,2.54266666667,6.37741666667
263.25,4.15541666667,4.019,3.666,2.78733333333,3.47833333333,6.66941666667,3.37016666666,5.33275,2.50858333333,6.27683333333
263.63,4.31333333333,4.04808333333,3.72983333333,2.83066666667,3.40191666667,6.74158333333,3.48316666667,5.2965,2.63408333333,6.22041666667
264.00,4.16991666667,3.81125,3.64883333333,2.70775,3.29316666667,6.49216666667,3.29008333333,5.14158333333,2.47766666666,5.98075
264.37,3.92283333333,3.792,3.59775,2.49866666667,3.06041666667,6.31533333333,3.23366666667,5.11716666667,2.21583333333,5.78175
264.75,3.51791666667,3.3355,3.00308333333,1.94833333333,2.69925,5.78083333333,2.89583333333,4.66891666667,1.64808333333,5.527
265.12,3.91891666667,3.57091666667,3.47266666666,2.499,3.3425,6.16491666667,3.32841666666,5.14916666666,2.13341666667,5.93625
265.49,4.05366666667,3.51233333333,3.68,2.70708333333,3.43666666667,6.4075,3.334,5.18091666667,2.1655,5.993
265.87,3.96983333333,3.31816666667,3.7085,2.61333333333,3.36133333334,6.322,3.24525,5.25341666667,2.02125,5.81575
266.24,4.0005,3.362,3.89541666667,2.6755,3.40991666667,6.35366666667,3.19608333333,5.39266666667,2.22858333333,5.95791666667
266.61,3.9935,3.42491666667,3.90091666667,2.77891666666,3.53916666667,6.37983333333,3.24558333333,5.42783333333,2.29666666667,5.88233333333
266.98,4.04675,3.66608333334,3.95983333333,2.98283333333,3.77091666667,6.72366666667,3.41425,5.72533333333,2.37708333333,5.99533333334
267.36,4.38583333333,3.92116666667,4.19291666667,3.26016666667,3.94458333334,7.04116666667,3.73691666667,6.04383333333,2.54383333333,6.28066666667
267.73,4.22208333334,3.6965,3.9665,3.04291666667,3.77866666667,6.91841666667,3.51158333333,5.79616666667,2.27575,6.10291666667
268.10,4.43966666667,3.888,4.17775,3.18708333333,4.02316666667,7.18541666667,3.70575,5.96583333333,2.40325,6.22791666667
268.48,4.43316666667,3.65283333333,3.89208333334,3.06308333333,3.93008333333,7.01791666667,3.48441666667,5.70516666666,2.31558333333,6.08025
268.85,4.58658333333,3.80583333333,3.95333333333,3.20183333334,3.96141666667,7.18725,3.52658333334,5.67091666667,2.54416666667,6.15658333333
269.22,4.62475,3.89441666667,3.97941666667,3.16658333333,3.881,7.3795,3.56766666667,5.621,2.5635,6.22941666667
269.59,4.77225,4.0315,4.25491666667,3.39458333333,3.94325,7.41066666667,3.67533333333,5.88741666667,2.75008333334,6.42808333333
269.97,4.79483333334,3.97866666667,4.27016666667,3.50283333333,3.999,7.43775,3.80725,5.94091666667,2.84516666666,6.499
270.34,4.97133333334,4.10008333334,4.45908333333,3.83133333333,4.168,7.62275,3.90691666666,6.14391666667,2.95508333333,6.60083333333
270.71,4.731,3.82058333334,4.16175,3.60483333333,3.82066666666,7.32983333333,3.58258333333,5.92616666667,2.628,6.46108333333
271.09,4.63775,3.70275,4.10616666667,3.51991666666,3.65041666667,7.137,3.4415,5.80083333333,2.53958333333,6.47958333333
271.46,4.5485,3.68616666666,4.10141666667,3.45,3.74116666667,7.08091666667,3.34191666667,5.78733333333,2.5255,6.41575
271.83,4.307,3.52516666667,3.94083333334,3.296,3.59258333333,6.85725,3.20616666667,5.62133333334,2.4265,6.35166666667
272.20,4.36641666667,3.61158333333,3.989,3.4075,3.59833333333,6.92916666667,3.2605,5.66741666667,2.55183333333,6.466
272.58,4.17191666667,3.4475,3.88225,3.255,3.48208333333,6.81283333333,3.08616666667,5.51941666667,2.41791666667,6.28308333333
272.95,4.02725,3.33841666667,3.78916666667,3.124,3.4715,6.73275,2.94791666667,5.38741666667,2.24641666667,6.19641666667
273.32,3.91583333333,3.18091666666,3.64383333333,3.00708333333,3.333,6.53083333333,2.83358333333,5.20191666667,2.05775,6.12991666667
273.69,3.67908333333,2.95166666667,3.34658333333,2.74525,3.14275,6.33516666667,2.68,4.89525,1.79833333334,5.89433333334
274.06,3.74041666667,3.07958333334,3.43866666667,2.81308333333,3.21391666666,6.44108333333,2.77341666667,4.87483333333,1.86358333334,6.049
274.44,3.59925,3.01075,3.268,2.5965,3.156,6.292,2.77333333333,4.66683333334,1.73483333333,6.03225
274.81,3.77291666667,3.23933333333,3.49133333333,2.73808333333,3.28508333333,6.4995,2.98525,4.75966666667,1.89108333333,6.16541666667
275.18,3.94966666667,3.38675,3.65641666667,2.80041666667,3.35166666667,6.65383333333,3.12175,4.81291666667,1.97025,6.21066666667
275.55,4.11175,3.57833333334,3.86291666667,2.92041666667,3.45158333333,6.69725,3.33433333334,4.81483333333,2.09058333333,6.31466666666
275.93,4.13333333333,3.73333333333,4.07458333334,3.01358333333,3.61283333333,6.82775,3.44091666667,4.92933333333,2.12458333333,6.38075
276.30,4.01658333333,3.68891666667,3.95358333333,2.86175,3.54266666667,6.70441666667,3.44933333333,4.80091666666,2.07,6.296
276.67,4.11541666667,3.90691666667,4.087,2.94491666667,3.606,6.83908333333,3.63666666667,4.93308333334,2.19658333333,6.56633333333
277.04,4.19416666667,3.97958333334,4.236,2.97491666667,3.5715,6.92816666666,3.65,5.16208333333,2.23166666667,6.54375
277.41,4.41266666667,4.31583333333,4.50166666667,3.18275,3.88666666667,7.21316666666,3.95983333333,5.59575,2.60933333333,6.7525
277.79,4.37241666667,4.341,4.47466666666,3.12725,3.84816666667,7.22725,3.82708333334,5.657,2.73941666667,6.83391666666
278.16,4.2035,4.25375,4.27233333333,2.90341666667,3.62075,7.15191666667,3.61541666667,5.53533333333,2.68466666667,6.62716666667
278.53,4.41741666667,4.43058333333,4.40183333334,3.00716666666,3.68475,7.18316666667,3.67425,5.728,2.897,6.69725
278.90,4.30075,4.21491666667,4.2095,2.80391666667,3.59516666667,6.977,3.52733333333,5.5815,2.77783333333,6.57083333333
279.27,4.00258333333,3.91991666667,3.83733333334,2.51425,3.38516666667,6.61758333334,3.17558333333,5.42366666666,2.60483333333,6.31008333334
279.64,3.81366666667,3.70358333333,3.60916666666,2.407,3.21516666667,6.43283333333,2.84683333333,5.37916666667,2.51158333333,6.17208333334
280.02,3.90683333333,3.71116666667,3.51291666667,2.48175,3.11908333333,6.46641666667,2.90816666667,5.44266666667,2.64716666667,6.17283333333
280.39,4.278,3.95,3.79566666667,2.82108333333,3.41358333333,6.82733333333,3.16625,5.73766666667,2.897,6.48208333333
280.76,4.38225,3.92291666666,3.83566666667,3.03216666667,3.56216666667,6.76883333333,3.31725,5.77716666667,2.97808333333,6.4555
281.13,4.38758333333,3.97775,3.85241666667,3.1375,3.7,6.70533333333,3.5565,5.76266666667,3.06466666667,6.54141666667
281.50,4.2875,3.74408333333,3.63883333333,2.96116666667,3.51791666667,6.60466666667,3.38391666667,5.50858333333,2.818,6.307
281.87,4.47575,3.88825,3.73308333333,3.0975,3.66966666666,6.69933333333,3.62391666667,5.59641666667,2.84841666667,6.3215
282.25,4.46,3.73733333333,3.71183333333,3.0995,3.52683333333,6.55825,3.53941666667,5.50608333333,2.68916666666,6.24791666667
282.62,4.13141666667,3.546,3.57708333334,2.95833333333,3.33008333333,6.39841666666,3.26566666667,5.30858333333,2.5245,6.062
282.99,4.12225,3.54891666667,3.62975,2.97358333333,3.38541666667,6.39541666666,3.242,5.36783333333,2.55175,6.1025
283.36,4.27191666667,3.585,3.69733333333,3.02233333333,3.44141666667,6.46983333333,3.31175,5.3955,2.56183333333,6.2415
283.73,4.33741666667,3.57075,3.68958333334,2.99,3.4155,6.486,3.39633333333,5.38583333333,2.53766666666,6.28666666667
284.10,4.34108333333,3.52116666667,3.76425,3.07625,3.50091666666,6.55516666667,3.40816666667,5.33308333333,2.53858333334,6.28791666666
284.47,4.08666666667,3.351,3.547,2.92633333334,3.27358333333,6.34566666667,3.17108333333,5.12633333333,2.40141666667,6.06691666666
284.85,4.00783333333,3.33591666667,3.50083333333,2.89533333333,3.18825,6.2945,2.99358333333,5.03083333333,2.37608333333,6.02766666667
285.22,4.18041666666,3.44433333333,3.60308333333,3.01375,3.32125,6.3945,3.06491666667,5.14575,2.55266666667,6.19641666667
285.59,4.18525,3.48208333333,3.66275,3.04341666666,3.3245,6.28091666667,3.112,5.20958333333,2.60141666667,6.2105
285.96,4.07483333333,3.3715,3.60966666667,2.97583333333,3.26208333333,6.17,2.99083333333,5.15391666667,2.51233333333,6.18333333333
286.33,4.09258333333,3.49725,3.63866666667,3.06133333333,3.4215,6.251,3.04825,5.26383333334,2.566,6.28716666666
286.70,4.14116666666,3.53491666667,3.591,3.06216666667,3.45425,6.28416666667,3.10158333333,5.28275,2.51708333333,6.31541666666
287.07,4.0225,3.42583333333,3.439,2.90366666667,3.2535,6.19041666667,3.01483333333,5.098,2.34033333333,6.15558333333
287.44,3.93958333333,3.42483333333,3.42483333334,2.917,3.25441666667,6.16475,3.02058333333,5.05383333333,2.37233333333,6.14308333333
287.82,3.962,3.56633333334,3.49058333334,2.99558333333,3.334,6.21008333333,3.142,5.0195,2.44641666667,6.20991666667
288.19,4.08883333333,3.78758333333,3.62341666667,3.092,3.43216666667,6.28383333333,3.23916666667,5.14833333333,2.525,6.40233333334
288.56,4.00191666667,3.68591666667,3.61408333333,2.99575,3.34775,6.13691666666,3.21116666667,5.11891666667,2.35891666667,6.31616666667
288.93,4.12516666666,3.74375,3.77466666667,3.00975,3.43966666666,6.21975,3.4345,5.272,2.34341666667,6.41308333333
289.30,3.92116666667,3.55075,3.63458333333,2.82366666667,3.24658333333,6.03733333333,3.25358333333,5.09008333333,2.14416666666,6.1665
289.67,3.87558333333,3.49291666667,3.62508333333,2.82425,3.19466666666,6.00466666667,3.18758333333,5.02041666666,2.09041666666,6.23241666667
290.04,3.97525,3.67216666667,3.79641666666,2.91708333333,3.3,6.18883333333,3.33183333333,5.15033333333,2.22075,6.32541666667
290.41,4.05541666666,3.72666666666,3.98458333333,3.04916666667,3.394,6.34191666667,3.59491666667,5.23433333333,2.40566666667,6.44516666667
290.78,4.14258333333,3.76658333333,4.12833333333,3.16408333333,3.49733333333,6.35641666667,3.79483333334,5.32608333333,2.558,6.52941666667
291.15,4.25875,3.78258333333,4.14791666667,3.25108333333,3.566,6.35875,3.79341666667,5.43141666667,2.64758333333,6.58433333334
291.52,4.38716666667,3.97691666667,4.30616666667,3.33083333333,3.62766666667,6.53391666667,3.94275,5.53525,2.73158333334,6.63808333333
291.89,4.49758333333,4.08416666667,4.42508333333,3.39691666667,3.72683333334,6.65033333333,3.96458333333,5.71975,2.82008333333,6.72466666667
292.26,4.39183333333,3.96016666667,4.282,3.28116666667,3.61416666667,6.49933333333,3.87833333333,5.58408333333,2.66575,6.5345
292.64,4.555,4.14766666667,4.28983333334,3.36325,3.72333333333,6.65241666667,3.99983333333,5.6465,2.80241666667,6.63566666667
293.01,4.492,4.17908333333,4.17333333333,3.37291666667,3.6415,6.67658333333,3.87775,5.54416666667,2.77008333334,6.57866666667
293.38,4.58541666667,4.31791666667,4.20533333333,3.49008333333,3.65666666667,6.70666666667,3.97475,5.60141666667,2.81925,6.61741666667
293.75,4.49516666667,4.08633333333,3.95833333334,3.27841666667,3.45875,6.45975,3.83641666666,5.45033333333,2.6855,6.357
294.12,4.53816666667,4.06716666666,3.93508333333,3.33783333333,3.48733333333,6.43475,3.86608333334,5.48533333333,2.69108333333,6.43858333333
294.49,4.47525,4.003,3.76375,3.156,3.30483333333,6.14458333333,3.6605,5.42,2.50675,6.24616666667
294.86,4.47933333334,3.98358333333,3.71541666667,3.05,3.16308333333,6.09083333333,3.50958333333,5.42375,2.461,6.1275
295.23,4.4605,4.07916666667,3.8675,3.18225,3.27825,6.22466666667,3.68408333333,5.51125,2.565,6.20883333333
295.60,4.33066666667,3.9425,3.779,3.12591666666,3.22075,6.09216666667,3.62425,5.47225,2.47458333333,6.11216666667
295.97,4.22541666666,3.9105,3.80558333333,3.04816666667,3.22641666667,6.06308333333,3.5445,5.43466666667,2.43408333333,6.09025
296.34,4.27975,4.05666666667,3.90791666666,3.12325,3.34475,6.14483333333,3.64383333333,5.53475,2.58608333333,6.17991666667
296.71,4.33816666667,4.174,4.09475,3.18033333334,3.48225,6.2755,3.7665,5.60441666667,2.68791666667,6.28725
297.08,4.29291666666,4.15658333333,4.08208333333,3.14366666667,3.50233333333,6.21983333333,3.84375,5.63441666667,2.71591666667,6.24991666667
297.45,4.19291666666,4.091,4.051,3.07575,3.44725,6.17175,3.81725,5.59916666666,2.70175,6.227
297.82,4.31083333333,4.336,4.28691666667,3.24616666667,3.62316666666,6.36291666666,4.00283333333,5.76808333333,2.88325,6.40641666666
298.19,4.22825,4.27658333334,4.1815,3.10708333333,3.55208333333,6.26391666667,3.90508333333,5.67566666667,2.80516666667,6.30066666667
298.56,4.21966666667,4.30558333333,4.20383333333,3.13966666666,3.62591666667,6.33508333333,3.93058333333,5.69716666666,2.8565,6.36941666666
298.93,4.08808333333,4.24808333333,4.09566666667,3.12683333334,3.59225,6.29716666666,3.95441666667,5.6035,2.73125,6.31616666667
299.30,4.19875,4.31608333333,4.18083333334,3.22058333334,3.65083333333,6.33233333333,4.03641666666,5.63833333333,2.73066666666,6.41858333334
299.67,4.34291666667,4.46475,4.36,3.35716666667,3.81775,6.49816666667,4.21525,5.70816666666,2.8795,6.52766666667
300.04,4.50966666666,4.60658333333,4.43333333333,3.5125,3.92225,6.52633333333,4.427,5.77975,3.04408333333,6.61033333334
300.41,4.45966666667,4.55841666666,4.36908333333,3.47508333333,3.89825,6.45008333333,4.45158333333,5.79966666666,3.03075,6.57841666667
300.78,4.27216666667,4.40841666667,4.15983333334,3.28541666667,3.6715,6.20316666667,4.31816666667,5.65875,2.91958333333,6.35466666667
301.15,4.32,4.37233333333,4.15025,3.18225,3.57091666667,6.17158333333,4.27441666667,5.58,2.83733333333,6.33433333333
301.52,4.586,4.54675,4.27141666667,3.33866666667,3.72241666667,6.42683333333,4.44741666667,5.71791666667,2.96375,6.489
301.89,4.78216666666,4.714,4.38566666667,3.49375,3.9065,6.57466666667,4.53816666667,5.87141666667,3.11358333333,6.60191666666
302.26,4.76616666666,4.71058333333,4.43841666666,3.52041666667,3.89516666667,6.57491666667,4.59941666667,5.84891666667,3.1065,6.51766666667
302.63,4.719,4.67258333333,4.47766666667,3.44091666667,3.8235,6.45991666667,4.5385,5.813,3.04233333333,6.42775
303.00,4.76425,4.68525,4.55083333334,3.33408333333,3.81491666667,6.40608333333,4.50591666666,5.76725,3.081,6.42758333333
303.37,4.83483333333,4.78291666666,4.569,3.35133333333,3.89183333333,6.46741666667,4.57425,5.88716666667,3.13591666667,6.41008333333
303.74,4.8025,4.71966666666,4.45533333334,3.25025,3.82766666666,6.44133333333,4.52008333334,5.88341666667,3.02175,6.38175
304.10,4.83683333333,4.71316666666,4.45683333334,3.28358333334,3.82558333334,6.54858333333,4.54416666667,5.96116666667,2.97975,6.36333333333
304.47,4.99708333333,4.74075,4.55191666667,3.28716666667,3.89216666667,6.66525,4.61566666667,5.96558333333,2.99108333333,6.44366666667
304.84,5.385,4.98691666667,4.76216666667,3.62975,4.22875,6.9085,4.91375,6.24891666667,3.19283333333,6.81541666667
305.21,5.41191666667,5.11166666667,4.82066666667,3.73283333333,4.29858333333,6.95266666666,4.94275,6.36491666666,3.26891666667,6.89616666666
305.58,5.34041666667,5.088,4.80116666667,3.65275,4.23058333333,6.83775,4.90908333333,6.3625,3.19758333333,6.86708333333
305.95,5.13158333333,4.91975,4.61183333333,3.48741666667,4.02566666666,6.66891666667,4.78333333334,6.2245,3.05241666667,6.72041666667
306.32,5.31466666667,5.04841666667,4.68041666667,3.54733333334,4.14441666667,6.78041666667,4.96141666667,6.36083333334,3.21833333333,6.90991666667
306.69,5.311,4.93416666667,4.53516666666,3.46391666667,4.06741666667,6.82041666666,4.97325,6.2875,3.1855,6.85016666667
