wavelength,Back_PhrCarf,Belly_PhrCarf,Breast_PhrCarf,Crissum_PhrCarf,Crown_PhrCarf,DorTail_PhrCarf,Rump_PhrCarf,Throat_PhrCarf,WingTip_PhrCarf
244.55,0.913333333333,-1.42033333333,-6.342,-5.58066666667,-0.355,0.304333333333,2.63833333333,-1.42033333333,3.39933333333
244.92,0.339333333333,-2.76166666667,-6.44366666667,-5.95933333333,-0.629666666667,-1.11466666667,2.32566666667,-2.374,3.731
245.30,0.884333333333,-1.14933333333,-5.084,-5.21633333333,-0.132333333333,-1.017,1.857,-2.21066666667,4.33266666667
245.67,0.360666666667,0.08,-3.76633333333,-3.96633333333,-0.400666666667,-0.240333333333,1.52266666667,-2.24366666667,5.088
246.05,1.73733333333,1.84566666667,-2.64233333333,-2.09933333333,0.543,2.09933333333,2.35233333333,-1.66466666667,6.153
246.42,3.38233333333,3.90266666667,-0.780666666667,0.0326666666667,2.60166666667,3.86966666667,3.805,-0.195,8.39066666667
246.79,3.978,4.26833333333,-0.754666666667,0.929333333333,3.136,4.32633333333,4.06533333333,0.668,8.682
247.17,5.92166666667,5.627,0.911,2.11666666667,4.42133333333,5.27866666667,5.38566666667,2.78666666667,10.8786666667
247.54,5.73733333333,5.585,1.041,3.17333333333,4.67133333333,6.06733333333,5.61033333333,3.224,10.561
247.92,6.63766666667,6.541,2.229,4.26366666667,5.959,6.95266666667,6.12866666667,4.603,11.2403333333
248.29,7.038,6.98966666667,2.69966666667,4.917,6.50766666667,7.80933333333,6.58,5.08533333333,11.2313333333
248.67,6.87566666667,6.87566666667,2.42933333333,5.029,6.26833333333,8.28466666667,6.244,4.3,11.0303333333
249.04,7.95066666667,8.321,3.40733333333,5.82733333333,7.20966666667,9.58033333333,6.938,4.716,11.6046666667
249.42,8.514,8.66866666667,3.76666666667,5.83066666667,7.53366666667,9.90733333333,7.121,4.74733333333,10.9133333333
249.79,9.11866666667,9.00833333333,3.66366666667,6.281,7.989,9.945,7.35533333333,5.069,11.2946666667
250.17,8.341,8.10333333333,3.443,6.11433333333,7.06466666667,9.02333333333,6.56,4.987,10.597
250.54,6.959,6.41866666667,2.25566666667,4.099,5.116,7.27666666667,5.21133333333,3.62266666667,8.89733333333
250.92,7.59866666667,6.88933333333,4.019,4.08633333333,6.214,7.90266666667,6.079,4.22133333333,9.321
251.29,6.106,6.70933333333,3.76266666667,3.51433333333,5.64433333333,7.13533333333,5.36033333333,3.54966666667,7.455
251.66,7.21,7.46366666667,2.78966666667,3.04333333333,6.087,6.34033333333,5.181,3.00733333333,7.75366666667
252.04,7.00233333333,7.768,2.66266666667,3.82933333333,5.981,6.41866666667,5.54333333333,2.77166666667,8.60666666667
252.41,6.48366666667,7.43566666667,1.02533333333,3.22366666667,5.12833333333,5.60433333333,5.275,1.868,8.20533333333
252.79,6.11866666667,6.156,-0.187666666667,2.21466666667,3.94166666667,3.90433333333,4.87966666667,2.28966666667,7.77
253.16,5.54266666667,4.96966666667,-1.07,2.10266666667,3.211,3.05833333333,4.702,2.75266666667,6.88066666667
253.54,5.02933333333,4.40533333333,-1.05266666667,2.22233333333,3.19666666667,3.275,5.692,2.846,8.187
253.91,3.61,3.48966666667,-2.286,1.043,2.48733333333,2.72766666667,4.33233333333,2.36633333333,7.26066666667
254.28,4.40933333333,4.85466666667,-1.73933333333,1.13266666667,3.72166666667,3.72166666667,5.05666666667,2.79133333333,7.56433333333
254.66,4.549,4.963,-0.620333333333,2.68833333333,4.38366666667,4.25966666667,5.78966666667,3.43233333333,7.94
255.03,4.28133333333,4.15033333333,-2.14066666667,1.31066666667,3.71333333333,4.15033333333,5.50433333333,1.48566666667,7.64533333333
255.41,3.79,2.87666666667,-4.06366666667,-0.639333333333,1.872,3.88133333333,3.881,0.137,6.027
255.78,2.766,2.391,-3.60966666667,-0.281333333333,1.172,4.03166666667,3.61,0.609333333333,5.57866666667
256.15,2.79333333333,0.977666666667,-4.42266666667,-2.188,-0.0466666666667,1.72266666667,2.188,-1.35,3.771
256.53,5.282,2.441,-1.64233333333,-0.71,1.28733333333,3.99433333333,3.63966666667,0.532666666667,6.081
256.90,6.853,4.704,0.567666666667,1.703,3.32533333333,6.40733333333,5.06866666667,1.541,7.137
257.28,7.48533333333,5.71533333333,1.69633333333,3.06066666667,4.24033333333,7.63266666667,6.04733333333,2.10166666667,8.33333333333
257.65,7.96433333333,5.97266666667,2.665,4.271,4.785,7.93166666667,6.32633333333,2.92233333333,8.703
258.02,8.63866666667,6.84566666667,3.85733333333,5.05266666667,5.46033333333,8.61166666667,7.498,3.72133333333,9.18233333333
258.40,7.78333333333,6.16133333333,3.984,4.42433333333,4.72566666667,8.20033333333,7.32,3.59066666667,8.82566666667
258.77,6.95566666667,5.93866666667,3.539,3.92533333333,4.06766666667,7.44366666667,6.488,3.01,8.13533333333
259.15,6.217,5.25666666667,3.15366666667,3.71566666667,3.462,6.41666666667,5.52866666667,2.991,7.54066666667
259.52,6.56766666667,5.29733333333,3.911,4.42266666667,4.373,6.7,6.20466666667,3.449,8.30033333333
259.89,6.55933333333,5.09633333333,4.00333333333,4.311,4.43433333333,6.66666666667,6.482,3.86466666667,8.34533333333
260.27,6.66366666667,5.02766666667,4.239,4.68533333333,4.73033333333,7.18433333333,6.69333333333,4.37333333333,8.568
260.64,6.524,4.89266666667,4.16466666667,4.51433333333,4.80533333333,6.99,6.84433333333,4.41233333333,8.519
261.01,6.74766666667,5.41833333333,4.53666666667,4.46466666667,5.01333333333,7.13766666667,7.152,4.78233333333,8.799
261.39,6.123,5.15866666667,3.595,3.50733333333,4.79333333333,6.40066666667,6.47366666667,4.15033333333,8.43233333333
261.76,5.686,4.82666666667,3.167,2.956,4.736,5.73166666667,6.27433333333,3.60466666667,8.34066666667
262.13,5.37066666667,4.16433333333,2.83,2.428,4.599,5.467,6.046,3.32866666667,7.91133333333
262.51,5.50566666667,3.49366666667,2.4,2.188,4.57033333333,5.04666666667,5.99966666667,3.053,8.04666666667
262.88,6.337,4.06966666667,2.65533333333,2.88766666667,5.54266666667,5.85266666667,6.91866666667,3.779,9.031
263.25,7.13066666667,5.27866666667,3.10766666667,3.85266666667,5.896,6.535,7.70533333333,4.236,9.6
263.63,7.138,5.645,2.589,3.872,5.645,6.81133333333,7.53433333333,4.432,9.517
264.00,7.22233333333,5.48,2.197,3.737,6.06033333333,7.27266666667,7.52533333333,4.16666666667,9.99966666667
264.37,6.79733333333,5.46433333333,2.14366666667,3.634,5.856,6.693,7.39833333333,4.02633333333,10.1433333333
264.75,6.24333333333,5.529,1.61366666667,3.51833333333,5.74066666667,6.03166666667,6.95766666667,3.65066666667,9.78866666667
265.12,4.48333333333,4.003,0.667,2.16166666667,4.59033333333,5.44433333333,5.87133333333,2.61533333333,8.35333333333
265.49,4.93933333333,4.422,1.37066666667,2.89666666667,4.55133333333,5.89633333333,5.97366666667,3.41366666667,8.12
265.87,5.39733333333,4.97266666667,1.84933333333,3.42333333333,4.54766666667,6.322,5.67233333333,3.948,7.94633333333
266.24,5.059,4.88966666667,2.08166666667,3.55833333333,4.28433333333,5.78533333333,5.253,3.365,7.77033333333
266.61,5.23866666667,5.517,2.758,4.33466666667,4.659,6.09666666667,5.378,3.5,7.974
266.98,4.67166666667,5.01033333333,2.866,3.79166666667,3.88166666667,5.39366666667,4.649,3.15933333333,7.08666666667
267.36,4.13933333333,4.53566666667,3.19266666667,3.58866666667,3.897,5.17433333333,4.42566666667,3.01666666667,6.71533333333
267.73,4.22266666667,4.628,3.36933333333,3.86033333333,3.39066666667,4.948,4.777,2.75133333333,6.50433333333
268.10,4.17466666667,4.613,3.40233333333,3.96566666667,3.36033333333,4.86333333333,4.65466666667,2.338,6.241
268.48,4.88833333333,5.363,3.79533333333,4.49666666667,3.56833333333,5.56933333333,5.25966666667,2.51666666667,6.518
268.85,5.63033333333,5.04066666667,4.167,5.08166666667,3.76033333333,5.996,5.85366666667,2.866,7.114
269.22,6.941,5.15133333333,4.435,6.066,4.813,6.424,6.78233333333,3.44066666667,8.29366666667
269.59,7.369,4.707,4.86133333333,6.26933333333,5.112,6.61633333333,7.234,3.70366666667,9.028
269.97,7.53533333333,4.83466666667,4.835,6.478,5.137,7.25233333333,7.95066666667,3.87166666667,9.31033333333
270.34,8.324,5.401,5.346,7.17733333333,5.75266666667,7.82466666667,8.61966666667,4.36533333333,10.192
270.71,8.54166666667,5.48333333333,5.085,7.05766666667,6.27933333333,7.87166666667,8.68633333333,4.63266666667,10.333
271.09,8.40766666667,5.50033333333,4.30866666667,6.989,6.516,7.95233333333,8.82833333333,4.41433333333,10.4396666667
271.46,7.96433333333,4.909,3.69066666667,6.31633333333,6.07633333333,7.74133333333,8.22166666667,3.896,10.23
271.83,8.173,5.184,3.732,6.29833333333,6.78833333333,7.86866666667,8.03766666667,4.019,10.4526666667
272.20,8.057,5.51466666667,3.91266666667,6.30666666667,6.58733333333,7.87533333333,7.859,4.19366666667,10.4673333333
272.58,7.60333333333,5.13966666667,3.24666666667,5.727,6.31433333333,7.489,7.081,3.932,10.2953333333
272.95,7.033,5.39633333333,3.06266666667,5.91466666667,6.31966666667,7.55133333333,6.66,4.08366666667,10.209
273.32,6.57533333333,5.176,2.86433333333,5.56666666667,5.92433333333,7.145,6.11966666667,3.62966666667,10.0746666667
273.69,5.62533333333,4.63733333333,1.65733333333,4.70433333333,5.274,6.84733333333,5.17333333333,2.846,8.957
274.06,5.524,4.46033333333,1.61266666667,4.426,5.55833333333,6.708,4.94066666667,2.95066666667,8.69766666667
274.44,4.99833333333,4.458,1.306,3.91866666667,5.19,6.44366666667,4.528,2.769,8.20266666667
274.81,4.10633333333,4.10666666667,0.373333333333,3.058,4.249,5.689,3.85766666667,2.09766666667,7.53766666667
275.18,3.93633333333,3.37166666667,0.255333333333,2.53333333333,3.68133333333,5.28533333333,2.73366666667,1.85866666667,6.92533333333
275.55,4.57533333333,4.16433333333,0.523,3.02533333333,3.903,5.50866666667,3.23066666667,2.39,7.41366666667
275.93,4.391,3.532,0.381666666667,2.57733333333,3.39833333333,5.15466666667,3.09266666667,2.15766666667,7.59833333333
276.30,4.86466666667,3.46366666667,0.739666666667,2.89966666667,3.36666666667,5.17633333333,3.19133333333,1.868,8.03666666667
276.67,5.15533333333,3.71,1.67933333333,3.22233333333,3.98366666667,5.331,3.808,2.48,8.27966666667
277.04,4.68833333333,3.15866666667,1.13266666667,2.324,3.119,5.08533333333,3.13866666667,1.629,7.31066666667
277.41,4.97133333333,3.72366666667,0.673,2.79266666667,3.20866666667,5.16933333333,3.62466666667,1.941,7.28866666667
277.79,5.464,4.481,1.80833333333,3.10533333333,3.53766666667,5.385,4.38266666667,2.29933333333,7.95966666667
278.16,4.78133333333,4.23733333333,1.04966666667,2.81833333333,2.779,5.05333333333,3.73166666667,1.80766666667,7.716
278.53,4.626,3.479,0.252666666667,2.77933333333,2.138,4.82033333333,3.343,1.30233333333,7.19133333333
278.90,4.99433333333,4.007,1.27766666667,3.71633333333,2.55533333333,5.61366666667,3.949,1.78066666667,7.143
279.27,5.83833333333,4.798,2.42766666667,4.27733333333,3.218,6.16566666667,5.087,2.1,8.112
279.64,6.02266666667,4.72433333333,2.78533333333,4.197,3.72633333333,6.56866666667,5.62766666667,2.46566666667,8.413
280.02,5.71966666667,4.88366666667,2.78533333333,4.15966666667,3.76966666667,6.81533333333,5.55233333333,2.43266666667,7.94833333333
280.39,5.64666666667,4.788,2.23,3.929,3.69133333333,6.78,5.738,2.63166666667,7.83966666667
280.76,6.20633333333,5.04733333333,2.158,4.29833333333,4.298,7.56233333333,6.31333333333,2.78233333333,8.507
281.13,6.88266666667,5.71566666667,3.50166666667,4.77166666667,5.26933333333,7.86133333333,7.346,3.79333333333,9.629
281.50,6.275,5.18733333333,3.34666666667,3.849,4.80266666667,7.229,6.25833333333,3.51366666667,9.13633333333
281.87,6.503,5.32366666667,3.03033333333,4.324,5.045,7.45266666667,6.32266666667,3.89833333333,9.20566666667
282.25,7.02333333333,5.55833333333,3.918,4.571,5.49466666667,7.86766666667,6.721,4.41166666667,9.715
282.62,7.15733333333,5.993,4.316,4.642,5.97733333333,7.99566666667,6.94,4.76633333333,10.2936666667
282.99,7.508,6.07566666667,4.342,4.32666666667,6.15133333333,8.066,7.131,4.99,10.9756666667
283.36,7.38133333333,6.375,4.245,4.37633333333,6.55,8.461,7.221,5.29566666667,11.1306666667
283.73,6.81133333333,5.83033333333,3.726,4.03866666667,6.271,7.90666666667,6.59833333333,5.11966666667,10.3666666667
284.10,6.54,5.49366666667,3.05666666667,3.82766666667,5.879,7.51766666667,6.27833333333,5.25933333333,9.748
284.47,6.42933333333,5.57566666667,3.09433333333,3.58833333333,6.029,7.61633333333,6.32266666667,5.082,9.484
284.85,5.93733333333,4.90233333333,2.97533333333,2.93633333333,5.43266666667,7.11433333333,5.84666666667,4.51433333333,9.02866666667
285.22,5.47566666667,4.565,2.20033333333,2.51666666667,5.04533333333,6.94233333333,5.387,3.83166666667,8.67466666667
285.59,5.246,4.374,2.03133333333,2.42966666667,4.87233333333,6.92833333333,5.383,3.75066666667,8.511
285.96,4.753,4.02466666667,2.074,2.22233333333,4.41933333333,6.716,5.0,3.40733333333,8.049
286.33,4.66166666667,3.65066666667,1.54166666667,2.15833333333,4.119,6.35066666667,4.785,3.04633333333,7.70733333333
286.70,4.70433333333,3.58033333333,1.74766666667,2.187,4.228,6.43933333333,4.79,2.99333333333,7.698
287.07,4.547,3.389,1.58966666667,1.97166666667,4.01733333333,6.46933333333,4.51,2.797,7.517
287.44,4.443,3.16466666667,1.29033333333,1.93633333333,3.661,6.32933333333,4.443,2.879,7.17333333333
287.82,4.66533333333,3.28933333333,1.726,2.15133333333,3.81466666667,6.604,4.828,3.08933333333,7.492
288.19,4.69166666667,3.59433333333,2.23233333333,2.38333333333,3.92266666667,6.97433333333,5.08266666667,3.216,7.81966666667
288.56,5.306,3.93566666667,2.92966666667,3.16866666667,4.35033333333,7.431,5.41933333333,3.747,8.33633333333
288.93,5.67366666667,4.41966666667,2.92566666667,3.71033333333,4.66066666667,7.73833333333,5.661,4.141,8.73866666667
289.30,6.147,4.78933333333,3.41933333333,4.021,4.78933333333,7.92666666667,6.07,4.303,8.849
289.67,6.59266666667,5.06933333333,4.09633333333,4.506,5.274,8.19266666667,6.68233333333,4.60833333333,9.31933333333
290.04,7.043,5.34033333333,4.41766666667,4.674,5.62166666667,8.25966666667,6.96633333333,5.03233333333,9.822
290.41,7.15233333333,5.68833333333,5.00733333333,4.90533333333,5.97066666667,8.71866666667,7.11366666667,5.44433333333,10.0413333333
290.78,7.04033333333,5.575,4.68066666667,4.70633333333,5.79566666667,8.47933333333,6.89733333333,5.27666666667,9.78866666667
291.15,6.95033333333,5.77866666667,4.54266666667,4.959,5.909,8.174,6.833,5.33666666667,9.76166666667
291.52,6.94166666667,5.646,4.54833333333,4.66733333333,5.712,7.81466666667,6.76966666667,5.289,9.67833333333
291.89,6.83533333333,5.88366666667,4.30233333333,4.36933333333,5.50833333333,7.78733333333,6.353,4.83833333333,9.38166666667
292.26,7.225,5.92366666667,4.39166666667,4.50033333333,5.815,7.34733333333,6.764,4.826,9.909
292.64,6.894,5.82566666667,3.92533333333,4.05066666667,5.72866666667,6.99133333333,6.56133333333,4.57766666667,9.84866666667
293.01,7.19266666667,6.675,4.856,4.394,6.297,7.59866666667,7.26266666667,5.28966666667,10.0333333333
293.38,7.37,6.66933333333,5.044,4.56766666667,6.68333333333,7.706,7.11766666667,5.75866666667,10.2
293.75,7.608,6.75366666667,5.002,4.75,6.69733333333,8.19666666667,7.11766666667,5.70266666667,10.088
294.12,7.603,6.73033333333,4.69433333333,4.61133333333,6.53666666667,8.143,7.03533333333,5.56733333333,10.068
294.49,7.493,6.521,4.33366666667,4.509,6.251,7.83033333333,6.926,5.29233333333,9.883
294.86,7.59133333333,6.53633333333,4.47933333333,4.76533333333,6.43233333333,8.229,7.20066666667,5.625,10.0393333333
295.23,7.727,6.23366666667,4.70366666667,4.85266666667,6.50766666667,8.299,7.31633333333,5.736,10.2653333333
295.60,7.60233333333,6.509,4.747,5.04066666667,6.47433333333,8.49466666667,7.085,5.922,10.3516666667
295.97,7.71433333333,6.47166666667,4.81733333333,5.306,6.47133333333,8.32533333333,7.37033333333,6.205,10.6893333333
296.34,7.785,6.69433333333,5.031,5.508,6.419,8.643,7.18133333333,6.175,10.5283333333
296.71,7.713,6.63166666667,4.70633333333,5.27233333333,6.07566666667,8.372,7.06433333333,6.23,10.5036666667
297.08,7.124,5.83866666667,3.815,4.665,5.31266666667,7.43766666667,6.30433333333,5.49466666667,9.80533333333
297.45,6.84366666667,5.56566666667,3.40166666667,4.368,5.10266666667,6.82366666667,6.099,5.173,9.57133333333
297.82,6.51766666667,5.59233333333,3.158,4.11366666667,4.92866666667,6.45733333333,5.683,4.89833333333,9.425
298.19,6.47266666667,5.74466666667,3.23633333333,4.15666666667,4.98566666667,6.64466666667,5.86566666667,4.96566666667,9.375
298.56,6.43433333333,6.17766666667,3.24833333333,4.07033333333,5.17,6.62966666667,5.85866666667,5.06733333333,9.415
298.93,6.71666666667,6.633,3.78633333333,4.35966666667,5.246,6.748,6.07,5.62133333333,9.595
299.30,6.609,6.73733333333,3.57266666667,4.227,4.892,6.641,5.87933333333,5.50366666667,9.21566666667
299.67,6.85833333333,6.702,3.67366666667,4.16366666667,5.01,6.72433333333,6.12333333333,5.28833333333,9.31866666667
300.04,6.82433333333,7.079,3.80033333333,4.41433333333,5.121,7.12533333333,5.97833333333,5.24833333333,9.211
300.41,6.51133333333,6.96,3.56466666667,4.256,5.00766666667,6.924,5.82,5.117,9.082
300.78,6.37333333333,7.14366666667,3.93866666667,4.423,5.14366666667,7.01933333333,5.64033333333,4.87033333333,8.684
301.15,6.57,7.614,4.36733333333,4.775,5.48766666667,7.46133333333,5.72966666667,5.24566666667,9.04033333333
301.52,6.42633333333,7.68033333333,4.38333333333,4.83566666667,5.35333333333,7.91333333333,5.573,5.44366666667,9.03833333333
301.89,6.685,7.773,4.69266666667,5.16466666667,5.53166666667,8.00866666667,5.702,5.807,9.346
302.26,7.543,8.09966666667,5.41766666667,5.68933333333,6.117,8.385,6.06566666667,6.519,10.109
302.63,7.79133333333,7.67533333333,5.40533333333,5.65,6.166,8.514,6.07566666667,6.41133333333,10.4486666667
303.00,8.01366666667,7.584,5.19933333333,5.53833333333,6.372,8.31366666667,6.09833333333,6.04633333333,10.607
303.37,8.27866666667,7.89133333333,5.76033333333,6.00533333333,6.72866666667,8.49766666667,6.43166666667,6.40566666667,10.8226666667
303.74,8.087,8.023,5.75833333333,6.61533333333,6.82033333333,8.343,6.29533333333,6.71766666667,10.838
304.10,8.26333333333,7.72566666667,5.78133333333,6.61266666667,6.63866666667,7.956,6.306,6.79233333333,10.8086666667
304.47,8.33333333333,7.53833333333,5.58966666667,6.346,6.47433333333,7.859,6.37166666667,6.885,10.8973333333
304.84,8.314,7.20233333333,5.379,6.284,6.4,7.69366666667,6.258,6.94333333333,10.9516666667
305.21,8.38166666667,6.89466666667,5.45866666667,6.16966666667,6.39,7.68333333333,6.38966666667,7.06266666667,10.8136666667
305.58,8.29466666667,6.94866666667,5.31833333333,6.276,6.31466666667,7.764,6.276,7.12966666667,10.572
305.95,8.20433333333,6.863,5.48266666667,6.179,6.11433333333,7.64966666667,6.44966666667,7.17233333333,10.3973333333
306.32,7.49633333333,6.55133333333,5.30366666667,5.96033333333,5.57966666667,7.037,5.73733333333,6.68266666667,9.75433333333
306.69,7.473,6.84466666667,5.28733333333,5.94133333333,5.497,6.51766666667,5.91566666667,7.04133333333,9.61933333333
307.06,6.75966666667,7.00533333333,4.976,5.53166666667,5.09233333333,6.25566666667,5.558,6.74666666667,9.09933333333
307.43,6.56066666667,7.155,4.93366666667,5.69533333333,5.205,6.25066666667,5.43733333333,6.535,9.105
307.80,6.61566666667,7.27533333333,4.95566666667,5.39933333333,5.10766666667,6.40033333333,5.62733333333,6.51466666667,9.024
308.17,6.82966666667,7.472,4.952,5.45866666667,5.40933333333,6.73066666667,5.854,6.743,9.36166666667
308.54,6.97266666667,7.84566666667,5.19066666667,5.693,5.681,6.79333333333,5.741,6.80566666667,9.20933333333
308.90,7.03466666667,8.13366666667,5.31066666667,5.542,5.66933333333,6.66433333333,5.785,6.83766666667,9.175
309.27,6.29233333333,8.05133333333,4.804,5.142,4.98433333333,5.954,5.36766666667,6.08966666667,8.77333333333
309.64,6.56,8.20033333333,5.31133333333,5.322,5.072,5.887,5.68,6.10433333333,9.069
310.01,6.75033333333,8.516,5.16233333333,5.601,5.22466666667,6.28,5.82033333333,6.26966666667,8.98666666667
310.38,7.13866666667,8.73533333333,5.06,5.83333333333,5.542,6.63633333333,6.55633333333,6.39533333333,9.297
310.75,7.07166666667,8.744,5.24266666667,5.98,5.30166666667,6.84533333333,6.344,6.10766666667,9.147
311.12,7.32866666667,8.926,5.55733333333,6.535,5.33433333333,7.174,6.44766666667,6.303,9.10033333333
311.49,7.58966666667,9.30733333333,5.68966666667,6.57266666667,5.36366666667,7.33066666667,6.71666666667,6.63033333333,9.288
311.85,7.55866666667,9.40266666667,5.734,6.75733333333,5.425,7.25933333333,6.603,6.49666666667,9.19
312.22,7.65166666667,9.86,5.893,6.96766666667,5.57033333333,7.329,6.84066666667,6.401,9.14666666667
312.59,7.99266666667,10.1003333333,6.31266666667,7.39633333333,5.726,7.74433333333,7.33666666667,6.51166666667,9.464
312.96,7.89933333333,10.104,6.31766666667,7.522,5.51133333333,7.879,7.328,6.532,9.29766666667
313.33,8.46066666667,10.3966666667,6.286,7.99233333333,6.036,8.47133333333,7.58666666667,6.702,9.59533333333
313.70,8.794,10.8396666667,6.705,8.14033333333,6.43766666667,8.933,7.87266666667,6.85533333333,9.83333333333
314.07,8.87166666667,11.0266666667,7.126,8.452,6.52966666667,8.84966666667,8.01,6.98266666667,9.866
314.43,8.15566666667,10.8626666667,6.73333333333,8.07533333333,6.14833333333,8.51133333333,7.22666666667,6.72166666667,9.30266666667
314.80,8.074,11.0086666667,6.67133333333,8.20366666667,6.35333333333,8.593,7.33166666667,7.143,9.21733333333
315.17,8.07,10.9983333333,6.485,8.02166666667,6.352,8.22733333333,7.36833333333,7.13833333333,9.57033333333
315.54,8.072,10.8613333333,6.696,7.93733333333,6.32733333333,8.42866666667,7.212,7.26133333333,9.59533333333
315.91,7.79833333333,10.7396666667,6.42133333333,7.30966666667,5.97066666667,8.161,7.022,7.21,9.18733333333
316.28,6.96366666667,10.2296666667,5.973,6.55733333333,5.29933333333,7.498,6.23966666667,6.964,8.41266666667
316.64,6.65133333333,10.3846666667,5.54266666667,6.07766666667,5.10966666667,7.08466666667,5.581,6.881,7.90033333333
317.01,7.11133333333,10.787,5.81,6.66933333333,5.69666666667,7.541,5.722,7.38933333333,8.23566666667
317.38,7.12133333333,11.187,6.629,6.96966666667,5.68166666667,7.65166666667,5.94666666667,7.95466666667,8.38366666667
317.75,6.997,11.1826666667,5.95066666667,7.07266666667,5.49666666667,7.539,5.774,8.144,8.29533333333
318.12,7.06266666667,11.313,6.104,7.088,5.524,7.50433333333,5.953,8.21066666667,8.65166666667
318.49,7.53866666667,11.911,6.77233333333,7.33766666667,5.80466666667,7.70233333333,6.21933333333,8.594,8.996
318.85,7.39766666667,12.0286666667,6.725,7.182,5.60833333333,7.334,6.03966666667,8.159,8.806
319.22,7.40766666667,12.1166666667,6.61866666667,7.49666666667,5.82933333333,7.53466666667,5.791,8.22166666667,8.59133333333
319.59,6.922,12.065,6.368,7.56666666667,5.63333333333,7.025,5.46566666667,8.04333333333,8.13366666667
319.96,7.45933333333,12.4836666667,6.48766666667,8.21,6.242,7.40766666667,5.944,8.53433333333,9.00033333333
320.32,7.75166666667,12.5893333333,6.477,8.48,6.25566666667,7.54333333333,6.334,8.54433333333,9.19533333333
320.69,7.56866666667,12.1436666667,6.43133333333,8.31366666667,6.23533333333,7.22866666667,6.43166666667,8.392,9.34666666667
321.06,7.70566666667,12.5063333333,6.633,8.49,6.319,7.09033333333,6.95966666667,8.17633333333,9.78566666667
321.43,7.60733333333,12.2713333333,6.25366666667,8.26466666667,6.175,7.02933333333,7.17333333333,8.01466666667,9.88
321.80,7.34633333333,12.108,6.31,8.199,5.969,6.49366666667,7.08366666667,7.766,9.66833333333
322.16,7.144,11.902,5.90533333333,7.78266666667,5.85333333333,6.596,6.71366666667,7.49566666667,9.282
322.53,6.78566666667,11.2706666667,5.558,7.69033333333,5.60933333333,6.43666666667,6.734,7.16066666667,9.112
322.90,7.20033333333,11.7946666667,5.88433333333,8.188,6.125,6.998,6.96033333333,7.441,9.88333333333
323.27,7.127,11.903,6.05566666667,7.77933333333,6.019,6.967,7.10233333333,7.484,10.1056666667
323.63,7.08933333333,11.875,5.824,7.495,6.17033333333,7.02966666667,7.316,7.42333333333,10.073
324.00,7.01266666667,11.926,6.021,7.37033333333,6.24033333333,6.87433333333,6.96666666667,7.00133333333,9.72333333333
324.37,7.06833333333,12.263,6.44366666667,7.79266666667,6.522,7.24633333333,6.99,7.36933333333,9.92233333333
324.74,7.05266666667,12.628,6.805,8.196,6.45966666667,7.37633333333,7.11766666667,7.732,10.0506666667
325.10,6.72966666667,12.2063333333,6.519,7.87766666667,6.13966666667,6.993,6.698,7.80433333333,9.51
325.47,6.62133333333,12.3033333333,6.75433333333,7.858,6.131,6.74466666667,6.407,7.74566666667,9.176
325.84,6.359,12.3366666667,6.64066666667,7.585,6.01733333333,6.681,6.148,7.49433333333,8.86033333333
326.21,6.32566666667,12.5726666667,6.69033333333,7.75466666667,5.94133333333,6.64133333333,6.06,7.74466666667,8.809
326.57,6.70766666667,13.074,6.97066666667,8.08233333333,6.12266666667,6.83433333333,6.298,8.03366666667,8.979
326.94,6.36633333333,12.655,7.15133333333,7.79066666667,5.91066666667,6.60866666667,6.31766666667,8.12,8.527
327.31,6.39133333333,12.3656666667,7.03133333333,7.623,5.86766666667,6.57533333333,6.39166666667,8.16566666667,8.33133333333
327.67,6.52233333333,12.4793333333,7.371,7.78,5.93766666667,6.68833333333,6.43466666667,8.19933333333,8.55033333333
328.04,6.52866666667,12.7156666667,8.04866666667,8.06766666667,5.99233333333,6.996,6.85966666667,8.584,8.71133333333
328.41,6.38733333333,12.8243333333,8.009,7.81233333333,5.94533333333,6.761,6.81,8.60866666667,8.628
