wavelength,Back_AniMelm,Belly_AniMelm,Breast_AniMelm,Crissum_AniMelm,Crown_AniMelm,DorTail_AniMelm,Patch10_AniMelm,Patch11_AniMelm,Patch12_AniMelm,Patch13_AniMelm,Patch14_AniMelm,Rump_AniMelm,Throat_AniMelm,WingTip_AniMelm
809.58,13.6903333333,75.1275,61.033,59.694,11.7346666667,16.7093333333,12.5,16.539,16.4116666667,31.4623333333,7.48333333333,10.4166666667,59.7363333333,19.983
809.88,13.487,75.6085,59.9235,60.5206666667,12.5053333333,17.1573333333,12.8893333333,17.4136666667,17.4136666667,30.7726666667,8.024,10.0296666667,60.3496666667,19.8036666667
810.19,12.224,75.7475,60.338,59.8613333333,12.2236666667,17.295,12.1366666667,17.4683333333,17.8156666667,30.0823333333,8.10533333333,8.84266666667,60.815,19.2023333333
810.49,11.226,74.516,58.7745,57.9783333333,12.0426666667,17.2903333333,11.871,16.473,18.2796666667,29.9786666667,8.172,9.54833333333,59.3976666667,18.839
810.80,8.645,72.6455,56.258,56.172,9.89233333333,16.129,10.753,15.3116666667,16.9893333333,29.1613333333,6.36533333333,8.645,57.8063333333,18.5373333333
811.10,6.986,70.44,54.657,55.1963333333,9.01233333333,15.3513333333,9.918,14.5753333333,14.834,27.8996666667,5.47633333333,7.072,56.3173333333,17.7663333333
811.41,7.40266666667,69.5765,55.9695,54.7713333333,10.569,15.9176666667,10.3123333333,14.3773333333,15.5753333333,28.0703333333,6.29,7.91633333333,55.9263333333,18.0146666667
811.71,7.51266666667,70.3365,56.995,55.2676666667,10.881,16.6236666667,11.0103333333,14.4213333333,15.5443333333,28.929,7.34033333333,9.11033333333,56.779,18.0913333333
812.02,8.33333333333,68.4375,56.125,53.6666666667,11.3333333333,18.0833333333,12.2083333333,15.7916666667,16.1666666667,28.4583333333,8.95833333333,9.54166666667,56.5416666667,17.4166666667
812.32,7.625,67.5625,55.5,52.9166666667,11.0833333333,17.5416666667,12.5,16.75,15.625,27.75,9.29166666667,9.16666666667,56.75,16.7083333333
812.63,7.03966666667,67.366,54.262,53.4776666667,10.475,17.8966666667,12.5953333333,16.5816666667,14.9276666667,26.2936666667,8.90566666667,9.71166666667,57.464,15.8186666667
812.93,5.60566666667,67.788,53.04,52.6953333333,9.52966666667,17.033,10.6946666667,15.1356666667,13.9716666667,24.8813333333,7.80533333333,10.0906666667,56.878,14.7046666667
813.24,5.11166666667,67.89,54.194,52.4246666667,8.86833333333,17.824,9.69833333333,14.941,13.98,24.421,7.64533333333,10.572,56.4003333333,14.81
813.54,5.59233333333,68.032,54.425,53.765,8.102,18.1856666667,9.95133333333,15.72,14.443,24.6146666667,6.957,11.2726666667,56.407,15.4556666667
813.85,4.596,66.7335,54.6185,54.0386666667,6.961,17.492,9.81666666667,16.2426666667,14.235,24.275,6.604,10.3523333333,55.9573333333,14.5916666667
814.15,3.80433333333,66.916,55.7745,55.2083333333,7.33666666667,16.893,9.239,15.6253333333,14.7193333333,23.913,6.748,9.96366666667,55.6613333333,13.7683333333
814.46,4.535,67.551,56.6665,55.0113333333,7.075,17.0523333333,8.88866666667,15.2833333333,14.83,24.0813333333,6.62166666667,9.796,54.6936666667,13.6506666667
814.76,4.94166666667,69.79,58.7415,57.1563333333,6.62,17.5756666667,8.53166666667,16.5033333333,14.6386666667,24.8023333333,6.15366666667,10.023,55.9906666667,13.8463333333
815.07,3.43833333333,70.702,57.6645,57.2113333333,5.25333333333,16.5233333333,7.92766666667,16.141,12.7026666667,22.923,3.82033333333,8.405,55.5873333333,12.894
815.37,2.16033333333,72.018,59.1315,58.0756666667,4.41833333333,14.7273333333,6.38166666667,14.6783333333,10.6526666667,21.6496666667,2.16,8.395,53.8046666667,11.733
815.68,3.06166666667,72.5925,60.0,59.0616666667,4.44433333333,14.8643333333,6.22233333333,13.6296666667,11.1606666667,22.3706666667,1.975,9.33333333333,53.4813333333,11.7036666667
815.98,3.524,72.143,59.2145,57.7143333333,4.66666666667,14.905,6.04766666667,12.5713333333,10.9523333333,22.4286666667,1.80933333333,8.95233333333,52.4286666667,10.8096666667
816.29,4.167,71.0935,58.878,56.2026666667,3.07733333333,14.536,7.481,11.7423333333,10.1803333333,22.68,0.521,8.144,52.888,10.7956666667
816.59,4.092,69.862,58.069,55.0806666667,3.26433333333,13.9773333333,7.632,11.0803333333,9.24166666667,23.1726666667,-0.367666666667,7.86233333333,53.471,10.9886666667
816.89,2.676,68.6395,56.6665,53.6506666667,3.31066666667,12.4716666667,6.803,9.297,8.254,22.5396666667,-0.544,6.48533333333,52.1993333333,9.524
817.20,2.27,67.5565,54.873,53.271,3.24866666667,11.3483333333,6.008,8.23333333333,6.63133333333,21.273,-1.736,5.029,51.0013333333,9.07866666667
817.50,4.509,65.866,54.5515,52.423,4.29833333333,12.558,7.62733333333,9.65,7.37466666667,21.576,-0.253,6.616,51.1166666667,9.90333333333
817.81,3.418,63.8725,53.0155,51.2263333333,4.262,11.6203333333,7.92133333333,9.52966666667,7.64,20.386,0.201,6.916,51.6286666667,9.69033333333
818.11,3.28033333333,61.8215,51.527,49.8116666667,4.33633333333,10.973,8.33366666667,9.04966666667,7.65466666667,19.231,0.792,7.12633333333,49.9623333333,9.69066666667
818.41,5.75333333333,61.663,52.092,49.6163333333,6.13633333333,12.4826666667,9.65833333333,10.4603333333,10.007,20.1186666667,2.58,9.135,50.4533333333,11.1576666667
818.72,6.87333333333,61.859,51.2585,49.5643333333,7.196,13.9076666667,11.4553333333,12.2296666667,11.681,21.297,3.77566666667,9.55166666667,51.4683333333,13.2623333333
819.02,6.52066666667,63.2545,50.5945,50.122,7.069,13.711,11.822,12.7056666667,11.3343333333,20.8716666667,4.17433333333,9.202,52.285,13.833
819.33,7.129,63.295,51.1975,49.8486666667,7.15666666667,13.2396666667,12.1113333333,13.5703333333,12.056,21.1393333333,4.459,9.66133333333,51.803,14.836
819.63,8.08133333333,64.2805,52.914,51.175,8.27333333333,14.4606666667,12.518,14.676,13.501,21.7026666667,5.61166666667,10.6953333333,52.9976666667,15.7793333333
819.93,8.37966666667,63.6475,53.6965,51.6123333333,7.49633333333,14.397,12.487,14.6436666667,13.206,21.298,5.79166666667,10.2896666667,52.9473333333,15.4856666667
820.24,9.76533333333,64.1045,54.7875,52.243,8.22966666667,15.718,13.4403333333,15.4763333333,13.9063333333,21.9976666667,6.83233333333,11.249,54.3133333333,16.4596666667
820.54,10.1226666667,64.286,55.5435,51.9136666667,8.516,16.389,13.9496666667,15.9653333333,14.3296666667,22.378,7.20133333333,11.6273333333,55.2296666667,16.9003333333
820.85,10.1336666667,64.162,55.778,52.1146666667,8.54766666667,16.39,13.847,15.9746666667,14.514,22.4323333333,7.213,11.405,55.564,16.9936666667
821.15,11.078,64.769,56.749,52.6403333333,9.296,17.36,14.4993333333,16.799,15.1046666667,23.1243333333,7.866,11.925,56.5236666667,17.8656666667
821.45,11.2393333333,64.9795,57.2675,52.842,9.51233333333,17.9,14.6436666667,16.943,15.2163333333,23.653,8.062,11.7526666667,57.174,18.137
821.76,10.9743333333,64.903,57.438,52.7936666667,9.24266666667,17.8286666667,14.511,16.7806666667,14.894,23.635,7.939,11.6123333333,57.26,18.002
822.06,10.8883333333,64.484,57.5245,52.6366666667,8.85966666667,17.4283333333,14.2696666667,16.4956666667,14.4836666667,23.2923333333,7.48166666667,11.2483333333,57.122,17.6596666667
822.36,11.0353333333,63.994,57.701,52.2773333333,9.076,17.442,14.2423333333,16.5276666667,14.5443333333,23.229,7.39433333333,11.198,56.9946666667,17.6703333333
822.67,11.119,63.8475,57.646,52.29,9.25533333333,17.722,14.2093333333,16.4956666667,14.4883333333,23.21,7.55866666667,11.2066666667,57.1723333333,17.8813333333
822.97,11.1936666667,63.5255,57.51,52.2763333333,9.44766666667,17.9226666667,14.3106666667,16.6306666667,14.3503333333,23.2323333333,7.79733333333,11.2093333333,57.2986666667,18.09
823.27,11.2863333333,63.876,57.547,52.45,9.84133333333,18.2223333333,14.504,16.8843333333,14.6106666667,23.418,7.962,11.409,57.5803333333,18.444
823.58,11.0966666667,63.5465,57.687,52.4673333333,9.65333333333,18.0966666667,14.2596666667,16.7056666667,14.2336666667,23.222,7.674,11.2523333333,57.2636666667,18.391
823.88,11.5303333333,63.509,57.5865,52.7506666667,9.78266666667,18.1506666667,14.304,16.736,14.221,23.3933333333,7.72966666667,11.484,57.152,18.5576666667
824.18,11.757,63.599,57.6355,52.5803333333,9.75933333333,18.2533333333,14.478,16.9176666667,13.956,23.303,7.691,11.506,56.918,18.795
824.49,11.7233333333,63.1805,57.143,52.282,9.72166666667,17.8926666667,14.066,16.661,13.549,23.1713333333,7.45633333333,11.3603333333,56.5706666667,18.4753333333
824.79,11.82,62.847,56.685,51.988,9.71766666667,17.4773333333,13.9696666667,16.6726666667,13.2973333333,22.967,7.075,11.4956666667,56.096,18.21
825.09,12.0196666667,62.5335,56.344,51.8186666667,10.13,17.74,14.282,17.0976666667,13.4723333333,23.3706666667,7.08333333333,11.6083333333,55.92,18.3573333333
825.39,12.0303333333,62.531,56.852,52.3183333333,10.357,18.203,14.266,17.3936666667,13.9916666667,23.649,7.44866666667,12.0986666667,56.049,18.5873333333
825.70,12.107,62.6925,56.6465,52.473,10.006,18.253,14.5653333333,17.5386666667,13.9936666667,23.542,7.27566666667,12.35,56.332,18.296
826.00,12.303,62.958,56.954,52.6563333333,10.184,18.2486666667,15.261,17.9836666667,14.187,23.6936666667,7.28466666667,12.612,56.5563333333,18.1013333333
826.30,12.3076666667,63.1675,56.8415,52.834,9.75033333333,17.8406666667,15.403,18.0946666667,14.0423333333,23.613,6.96866666667,12.487,56.2136666667,17.781
826.61,12.547,62.946,56.665,52.7036666667,9.70033333333,17.9693333333,15.7103333333,18.2706666667,13.963,23.7236666667,6.778,12.6976666667,56.0023333333,17.5326666667
826.91,12.8333333333,63.285,56.0775,52.3423333333,10.092,17.8793333333,15.891,18.4213333333,14.3396666667,23.618,6.98866666667,12.773,56.304,17.6983333333
827.21,12.328,63.4965,56.5305,52.1543333333,10.0976666667,17.7666666667,15.4293333333,18.1943333333,14.0696666667,23.2813333333,7.027,12.2363333333,56.6453333333,17.0943333333
827.51,11.8253333333,63.468,56.03,51.916,9.94833333333,17.6133333333,14.782,17.8786666667,13.765,23.0253333333,6.44466666667,11.81,56.8903333333,16.2206666667
827.82,11.564,63.78,56.38,52.321,10.1246666667,17.8716666667,15.3973333333,17.9686666667,13.7956666667,22.966,6.405,12.1626666667,56.6876666667,16.351
828.12,11.2126666667,64.079,56.0375,52.3423333333,10.35,18.028,15.4743333333,18.1803333333,13.986,22.7296666667,6.9,12.515,56.6716666667,16.6583333333
828.42,11.4186666667,64.495,56.2705,52.3523333333,10.4236666667,17.7526666667,15.1103333333,18.1326666667,13.9883333333,22.6023333333,6.87666666667,12.758,56.5146666667,16.8476666667
828.72,11.877,65.2745,55.87,52.103,10.8646666667,17.8153333333,15.362,18.2633333333,13.9406666667,22.9556666667,7.087,13.0646666667,56.8926666667,16.939
829.02,11.5303333333,65.505,55.6905,52.515,11.0826666667,18.0093333333,14.919,18.052,13.6403333333,23.4013333333,7.289,13.1713333333,56.6283333333,16.965
829.33,11.386,65.983,55.481,52.593,10.9616666667,18.5996666667,14.4743333333,17.916,13.885,23.456,7.30766666667,13.0833333333,57.1666666667,17.0203333333
829.63,12.1926666667,67.033,55.573,52.3023333333,11.643,19.1523333333,14.364,18.2366666667,14.4426666667,24.202,7.77066666667,13.6056666667,57.2736666667,17.085
829.93,12.7836666667,66.964,55.5275,51.162,11.7346666667,19.1893333333,13.719,18.169,14.7106666667,24.4896666667,8.24833333333,13.7756666667,57.143,17.4603333333
830.23,12.5663333333,67.68,56.7355,51.325,11.818,19.7066666667,14.1563333333,18.678,15.466,25.382,8.66866666667,14.0943333333,57.4056666667,17.4306666667
830.54,13.26,67.7965,56.73,51.3126666667,12.662,20.2393333333,15.0883333333,19.3753333333,16.318,26.2876666667,9.47133333333,15.1213333333,57.3946666667,18.1453333333
830.84,13.943,67.5745,56.8345,51.3533333333,13.5663333333,20.3836666667,15.93,19.8356666667,17.5403333333,27.1326666667,10.4486666667,16.4096666667,57.2796666667,19.2873333333
831.14,13.7483333333,68.249,56.224,51.4063333333,12.2363333333,20.218,14.557,19.831,17.4403333333,27.356,9.45833333333,15.928,57.0323333333,19.058
831.44,15.057,68.64,57.8405,51.7133333333,12.2186666667,20.7336666667,14.7803333333,19.8683333333,17.6873333333,27.5873333333,9.44966666667,15.8186666667,56.767,18.6916666667
831.74,14.4753333333,66.783,57.47,51.793,11.1886666667,20.8496666667,14.6743333333,19.1236666667,16.9983333333,26.5936666667,9.296,14.907,56.64,18.1276666667
832.04,13.1256666667,64.8255,56.7045,50.5506666667,9.758,19.4836666667,13.7866666667,18.1303333333,15.518,24.8976666667,7.64866666667,14.007,55.7446666667,16.871
832.35,14.052,64.987,56.5735,50.015,9.81566666667,19.34,14.4026666667,18.4633333333,16.0676666667,24.3936666667,7.8,14.286,55.9453333333,17.3826666667
832.65,13.9536666667,64.2025,55.8555,49.917,8.61,18.1063333333,13.5656666667,17.9123333333,14.6733333333,23.7266666667,6.67233333333,13.7043333333,55.454,16.805
832.95,13.208,64.1345,55.7165,49.517,8.457,17.9066666667,13.3123333333,17.1756666667,13.8866666667,22.7616666667,5.847,13.5996666667,55.1553333333,17.0973333333
833.25,13.618,64.955,56.3345,50.2246666667,8.89566666667,18.116,14.018,17.1916666667,14.168,22.9133333333,6.197,14.0933333333,56.072,17.1663333333
833.55,14.0683333333,65.301,56.3085,50.544,8.77433333333,18.2016666667,13.8266666667,16.872,13.5603333333,22.9393333333,6.26066666667,14.2133333333,56.5386666667,17.259
833.85,14.034,65.127,56.5935,51.1516666667,8.20433333333,18.2183333333,13.6343333333,16.784,13.07,22.826,5.83,14.2923333333,56.0883333333,17.5833333333
834.16,13.8443333333,65.109,57.4845,51.7216666667,7.988,18.5523333333,13.516,16.421,13.0006666667,22.956,6.231,14.781,56.477,17.779
834.46,14.5493333333,65.401,58.197,51.526,8.68233333333,19.0913333333,13.9106666667,16.7256666667,13.319,23.5393333333,7.003,15.1643333333,57.1093333333,18.4293333333
834.76,14.2823333333,65.5835,57.9925,51.4356666667,8.36966666667,19.27,13.8443333333,16.837,13.3576666667,24.0146666667,6.983,15.3283333333,57.859,18.8076666667
835.06,15.0176666667,66.895,57.9905,51.8773333333,8.87866666667,19.178,14.4343333333,17.1996666667,13.521,24.1756666667,7.48333333333,16.083,58.3463333333,18.899
835.36,15.4053333333,68.2365,58.2125,51.9593333333,9.39333333333,19.3236666667,14.251,17.8476666667,13.5263333333,24.3426666667,8.266,16.452,58.32,19.0823333333
835.66,14.4523333333,68.4445,58.654,52.6806666667,9.528,18.5896666667,13.4033333333,17.628,12.9076666667,24.155,8.39166666667,16.2876666667,58.071,18.444
835.96,14.945,70.0475,60.5215,53.5546666667,11.153,19.4946666667,14.2496666667,18.4836666667,13.7756666667,25.2133333333,10.2683333333,18.2303333333,58.515,19.147
836.26,15.96,70.5275,62.203,55.3603333333,12.1683333333,20.717,15.098,18.9933333333,15.512,26.1636666667,12.0993333333,20.6823333333,59.7383333333,19.5793333333
836.57,14.442,69.1745,61.0295,55.1283333333,11.0483333333,19.57,13.914,17.7223333333,15.0073333333,24.7736666667,12.255,20.3616666667,58.484,18.2126666667
836.87,13.9266666667,69.4065,61.743,55.171,10.96,18.624,14.0503333333,18.5823333333,14.9156666667,24.063,12.8966666667,20.8896666667,57.5196666667,18.2116666667
837.17,11.751,69.753,60.6995,53.0863333333,9.23633333333,16.8723333333,12.94,18.016,14.7233333333,22.9083333333,12.5283333333,20.5303333333,56.5616666667,17.101
837.47,12.9173333333,70.029,61.1755,53.991,10.5953333333,17.9486666667,14.0783333333,19.4,15.7233333333,24.5283333333,13.8366666667,20.8996666667,58.539,19.3516666667
837.77,13.72,68.5735,61.59,55.3243333333,12.1843333333,18.5736666667,15.453,19.7623333333,17.038,24.9136666667,15.0566666667,22.09,58.9396666667,20.01
838.07,13.7163333333,67.236,61.025,56.0556666667,12.8363333333,18.116,14.8546666667,19.41,15.7866666667,23.7576666667,15.2176666667,23.1366666667,58.4366666667,20.3933333333
838.37,13.6413333333,66.083,62.5795,55.8383333333,13.535,19.055,14.3843333333,20.17,15.3926666667,24.7343333333,15.9763333333,23.8323333333,58.758,20.6473333333
838.67,15.4053333333,65.9425,63.768,57.7563333333,15.5126666667,22.0076666667,16.264,20.2363333333,17.8206666667,26.7846666667,17.445,26.7313333333,60.3326666667,22.759
838.97,17.3936666667,66.3165,64.6205,57.189,16.4783333333,24.6633333333,17.5013333333,20.1396666667,18.0933333333,28.2173333333,17.663,28.541,61.982,24.825
839.27,16.774,64.8715,64.3085,56.538,15.327,24.4906666667,18.328,19.8823333333,18.6493333333,28.403,16.6666666667,27.224,62.3256666667,26.3126666667
839.57,16.0846666667,63.8885,62.381,54.603,14.0743333333,23.1746666667,19.312,19.5236666667,17.0896666667,29.1533333333,15.1853333333,25.291,62.0106666667,26.4023333333
839.87,16.9626666667,65.3475,63.7315,55.035,15.078,24.6633333333,19.9783333333,19.9783333333,17.8246666667,31.287,14.647,25.6326666667,63.92,28.2716666667
840.17,16.7203333333,64.0325,62.581,54.1933333333,15.645,25.3226666667,19.785,18.4946666667,17.8493333333,31.9353333333,13.656,25.4303333333,64.5163333333,28.1716666667
840.47,18.4093333333,66.5035,65.1145,56.0456666667,18.4096666667,26.2526666667,21.2416666667,19.7166666667,18.736,33.8783333333,14.2153333333,25.9803333333,67.3203333333,29.7386666667
840.77,18.0603333333,67.475,64.381,54.348,18.6736666667,24.6933333333,20.903,19.4536666667,16.8896666667,32.4973333333,13.3223333333,24.749,64.493,28.7623333333
841.07,16.7243333333,67.708,64.757,52.257,17.9973333333,23.3796666667,20.8913333333,18.4026666667,16.03,30.9606666667,12.558,24.5946666667,63.1946666667,29.4563333333
841.37,17.1076666667,67.284,65.079,51.4403333333,18.5773333333,23.398,22.3396666667,19.0476666667,17.6366666667,31.805,12.4633333333,24.6326666667,63.3746666667,29.042
841.67,17.7216666667,67.9025,65.732,51.2356666667,19.59,23.508,21.941,19.9516666667,19.952,31.8866666667,12.0553333333,24.7136666667,63.1703333333,30.3796666667
841.97,19.248,69.5985,68.1645,51.689,19.8216666667,22.6896666667,23.0083333333,21.2236666667,20.1403333333,32.5683333333,12.301,24.283,63.2253333333,31.931
842.27,20.4453333333,70.243,71.255,53.846,21.5923333333,22.4696666667,23.684,22.672,23.2793333333,34.413,13.495,24.966,63.4953333333,34.278
842.57,20.4853333333,70.5565,70.878,53.2476666667,22.484,22.341,23.769,23.055,23.3403333333,34.1186666667,12.7053333333,25.839,62.812,32.8336666667
842.87,19.7776666667,69.5555,70.6665,52.9626666667,24.2223333333,22.8886666667,24.0,23.5556666667,24.4443333333,33.926,14.2966666667,26.2223333333,62.6666666667,32.2963333333
843.17,19.3103333333,69.885,70.5745,54.253,26.36,23.6013333333,25.1343333333,26.3603333333,24.1376666667,33.5633333333,15.249,26.8966666667,61.9923333333,34.2526666667
843.47,20.2863333333,71.0025,73.2695,55.211,26.81,25.2186666667,24.9006666667,28.4806666667,26.0143333333,33.572,15.5133333333,26.7303333333,62.848,35.7203333333
843.77,21.417,69.3235,72.7055,55.636,27.8583333333,27.1336666667,25.6846666667,28.4216666667,26.409,32.6086666667,16.747,27.2946666667,60.2256666667,35.9096666667
844.07,20.3843333333,68.797,72.5565,55.973,26.65,27.2346666667,25.9816666667,27.8193333333,27.4853333333,31.4953333333,16.7083333333,27.318,60.0666666667,35.004
844.37,22.4546666667,68.407,74.021,57.7023333333,25.9356666667,28.1983333333,27.067,27.7633333333,26.0226666667,32.7243333333,17.6673333333,26.284,60.4873333333,32.55
844.67,22.009,69.178,73.9725,55.525,25.8446666667,28.5843333333,26.3013333333,24.84,25.936,32.785,17.9906666667,23.1963333333,60.6393333333,30.1373333333
844.97,19.5333333333,67.6385,71.866,54.7133333333,23.7123333333,27.0166666667,26.045,20.5053333333,22.2543333333,31.7783333333,16.3263333333,21.4773333333,58.6006666667,28.1826666667
