wavelength,Back_TanLarf,Belly_TanLarf,Breast_TanLarf,Crissum_TanLarf,Crown_TanLarf,DorTail_TanLarf,Patch10_TanLarf,Patch11_TanLarf,Patch12_TanLarf,Patch13_TanLarf,Patch14_TanLarf,Patch15_TanLarf,Rump_TanLarf,Throat_TanLarf,WingTip_TanLarf
319.59,4.15866666667,17.3566666666,3.27141666667,10.9640833333,3.10016666667,5.13466666667,3.67033333333,26.3963333334,48.9040833334,21.2968333333,17.603,20.9166666667,34.0255833333,3.38408333333,6.1085
319.96,4.11775,17.6033333333,3.1815,10.9855,2.986,4.97566666667,3.53866666667,26.77775,49.2086666667,21.4565833333,17.7724166667,21.099,34.3415,3.34816666667,6.0815
320.32,3.77175,17.3971666667,2.95525,10.7634166667,2.77858333333,4.65241666667,3.19625,26.6041666667,48.9283333333,21.02325,17.5450833333,20.966,34.2285,2.9815,5.74558333334
320.69,3.9,17.6065,2.97466666667,10.9349166667,2.87441666666,4.80633333333,3.16108333333,26.7790833333,49.04825,21.1548333333,17.5706666666,21.1571666666,34.55525,3.05591666666,5.82983333333
321.06,3.9345,17.7669166667,3.09375,11.184,3.05583333333,4.91566666667,3.22,26.93625,49.0758333333,21.20125,17.6121666667,21.2751666667,34.7170833333,3.09616666666,5.84208333333
321.43,3.88225,17.9861666666,3.01216666667,11.1421666667,3.04075,4.85991666667,3.10991666667,26.89325,49.3880833333,21.4500833334,17.6158333333,21.49075,34.9420833333,2.97616666667,5.59841666666
321.80,3.9465,18.3404166667,2.99241666667,11.2855833333,3.11333333333,4.95025,3.18891666666,26.9744166667,49.5833333333,21.5815,17.6846666667,21.68075,35.0755833333,2.95683333333,5.67225
322.16,4.39141666667,18.9759166667,3.4125,11.7224166667,3.56475,5.436,3.53666666667,27.5504166667,50.11725,22.10525,18.0368333333,22.1565833333,35.4786666667,3.27908333333,6.11541666667
322.53,4.69141666667,19.4374166667,3.88008333333,12.1333333333,4.03133333333,5.78933333333,4.01533333334,27.9588333334,50.3324166667,22.3780833333,18.3949166667,22.5088333334,35.7994166667,3.71058333334,6.47225
322.90,4.93141666667,19.6606666667,4.15775,12.4353333333,4.33841666667,6.00825,4.32716666666,28.1879166667,50.3544166667,22.55,18.566,22.7884166667,35.9349166667,3.98841666666,6.75483333334
323.27,5.08908333333,20.0218333334,4.38658333333,12.7109166667,4.5715,6.2185,4.45383333333,28.5618333333,50.7113333333,22.8699166666,18.8946666667,23.131,36.127,4.23408333333,6.93858333333
323.63,5.34216666667,20.2561666666,4.543,12.7409166667,4.73741666667,6.44983333333,4.59366666667,28.87275,50.685,23.0761666666,19.0978333333,23.3110833333,36.352,4.32091666667,7.09683333333
324.00,5.4795,20.4558333334,4.62616666667,12.8630833333,4.86075,6.528,4.71858333333,29.0299166667,50.7278333333,23.2565833333,19.23875,23.5073333334,36.588,4.43083333334,7.16958333333
324.37,5.93291666667,20.9981666667,5.15016666667,13.30975,5.334,6.95341666667,5.22991666667,29.6068333334,51.14,23.8298333333,19.71,24.0215,37.03375,4.96241666667,7.5785
324.74,6.22066666667,21.40675,5.49983333333,13.6039166667,5.57375,7.20033333333,5.6845,30.0588333333,51.4633333333,24.33325,20.1161666667,24.4985833333,37.4864166667,5.327,7.91541666667
325.10,6.23491666666,21.42775,5.34608333333,13.6280833333,5.35358333333,7.14816666667,5.64433333333,30.20525,51.5096666666,24.4453333333,20.1326666666,24.6069166667,37.5701666666,5.346,7.7655
325.47,6.35108333334,21.4549166667,5.42941666666,13.7423333333,5.42191666667,7.13808333333,5.74166666667,30.47725,51.2745833334,24.3978333333,20.269,24.7469166667,37.6524166666,5.444,7.85316666667
325.84,6.37541666668,21.4909166667,5.47616666666,13.837,5.39083333333,7.0565,5.776,30.816,51.3311666667,24.4314166667,20.4246666667,24.8748333334,37.86875,5.50166666666,7.8155
326.21,6.24733333334,21.3719166667,5.29175,13.76475,5.17033333333,6.88583333334,5.7035,30.7713333333,51.0715,24.2916666667,20.3575,24.8785,37.8345,5.3475,7.61575
326.57,6.01408333334,21.289,5.04716666667,13.6193333333,4.88291666667,6.749,5.509,30.7838333333,50.93825,24.1901666667,20.25275,24.8199166667,37.781,5.11675,7.379
326.94,5.97900000001,21.3696666667,5.00108333333,13.6395833333,4.81541666666,6.73758333333,5.46516666667,30.92925,51.0209166667,24.261,20.36825,24.8821666667,37.9131666666,4.96891666667,7.35
327.31,5.89099999999,21.341,4.81875,13.59275,4.7135,6.55458333333,5.40025,31.0906666667,50.7635833333,24.1006666667,20.3205,24.7910833334,38.0164166667,4.79908333334,7.31816666667
327.67,5.74683333333,21.2493333333,4.67741666666,13.6563333333,4.62541666667,6.31583333333,5.2605,31.0618333334,50.4025,23.9214166666,20.1975833333,24.7460833333,37.9729166667,4.66833333333,7.15808333333
328.04,5.76266666667,21.3284166667,4.77625,13.7451666667,4.726,6.42141666667,5.34541666667,31.0633333333,50.2201666667,23.78075,20.2255,24.821,37.9538333334,4.74575,7.141
328.41,5.79950000001,21.4346666666,4.7465,13.8659166667,4.69233333333,6.4525,5.36141666666,31.2595,50.0145,23.8205833333,20.3294166667,24.9134166667,38.0509166666,4.77525,7.26741666666
328.78,5.45858333333,21.26575,4.30683333333,13.5998333333,4.2845,6.10416666667,4.88625,31.2156666667,49.8078333333,23.4694166667,20.1028333333,24.7201666667,37.8811666667,4.32666666667,6.96741666666
329.14,5.28391666667,21.237,4.18883333333,13.372,4.15925,5.91825,4.692,31.11175,49.4028333334,23.2135833333,19.99075,24.6625833333,37.7136666667,4.12241666667,6.88983333333
329.51,5.15316666667,21.3120833333,4.14341666667,13.33125,4.05366666667,5.8995,4.55208333334,31.1421666667,49.4400833333,23.1485833334,19.9645,24.6566666667,37.7846666667,4.07808333333,6.82708333333
329.88,5.18958333333,21.4134166667,4.18166666667,13.43075,4.14216666667,5.90266666667,4.66591666666,31.19375,49.29425,23.16825,19.985,24.7559166667,37.8435833333,4.21166666666,7.074
330.24,5.20283333333,21.51825,4.23566666666,13.5059166667,4.17325,5.97183333333,4.71558333334,31.3910833333,49.235,23.2391666667,20.0428333333,24.8355,38.0318333333,4.27908333333,7.21675
330.61,5.314,21.73675,4.33983333333,13.6624166667,4.30941666667,6.02516666667,4.68391666667,31.75,49.3660833333,23.4714166667,20.1249166667,25.1305,38.3333333333,4.33783333333,7.32691666667
330.98,5.15666666667,21.8421666667,4.19208333333,13.5655,4.08091666666,5.81925,4.34316666667,31.8440833333,49.13375,23.3200833333,19.9150833333,25.1171666667,38.3768333333,4.21683333333,7.114
331.34,5.03775,22.05125,4.09508333333,13.4596666667,3.9725,5.76541666667,4.23458333333,31.9325,49.2684166667,23.3690833333,19.83025,25.27325,38.4728333333,4.08366666666,6.98708333333
331.71,4.9265,22.1529166667,3.97766666667,13.4115833334,3.82983333334,5.72225,4.14975,32.1035833333,49.4551666667,23.3735,19.7513333333,25.3610833333,38.7054166667,3.93633333333,6.83758333333
332.08,4.8265,22.2713333334,3.82133333333,13.3348333333,3.68183333333,5.57466666666,3.92008333334,32.3021666667,49.4994166667,23.5425833334,19.7343333334,25.5324166667,39.0458333333,3.80641666667,6.73833333333
332.44,4.68241666667,22.3015,3.62883333333,13.2035833333,3.55883333333,5.388,3.76508333333,32.3534166666,49.438,23.48775,19.6675,25.5838333333,39.2279166667,3.69875,6.47475
332.81,4.96533333333,22.7296666667,3.9625,13.4990833333,3.88225,5.507,3.95866666667,32.89925,49.79025,23.8366666667,20.0055,25.98275,39.7975833334,3.95883333333,6.66108333333
333.18,4.88941666667,22.8460833333,3.88483333333,13.59125,3.83958333333,5.42433333333,3.89383333333,33.1670833333,49.8625833333,23.9411666666,20.07625,26.1780833333,40.2175833333,3.89375,6.58066666667
333.54,4.937,22.9499166667,3.87,13.662,3.84683333333,5.53375,3.977,33.3528333333,49.8769166667,24.1129166667,20.1716666667,26.3999166667,40.47875,3.86825,6.60208333333
333.91,4.91633333333,23.08625,3.79758333333,13.6815833333,3.757,5.55783333334,3.83266666667,33.51125,49.9154166667,24.1895,20.1998333333,26.6705,40.6834166667,3.73416666667,6.46016666667
334.28,4.87533333333,23.2388333334,3.73425,13.6828333333,3.71683333333,5.46583333333,3.7255,33.5243333333,49.9409166667,24.161,20.1871666667,26.8306666667,40.8000833333,3.62141666667,6.30291666667
334.64,4.63525,23.1665,3.47258333333,13.5029166667,3.47266666667,5.23283333333,3.50675,33.2531666667,49.4945833333,23.9978333333,19.9240833333,26.6885,40.656,3.39575,6.07116666667
335.01,4.77375,23.3195833333,3.531,13.61725,3.55966666667,5.33275,3.64033333334,33.5085833333,49.5739166666,24.2254166666,19.9753333333,26.87075,40.9375833333,3.50408333334,6.20825
335.38,4.91733333333,23.3746666667,3.59133333333,13.8045833334,3.57966666667,5.35225,3.70866666667,33.5465833333,49.2559166667,24.2709166666,19.9801666667,26.92625,41.1160833333,3.62916666667,6.29475
335.74,4.96666666667,23.5495,3.71975,13.948,3.64491666667,5.40633333334,3.85658333333,33.8005833333,49.121,24.3894166666,20.0689166667,27.1048333333,41.232,3.80758333333,6.47908333333
336.11,4.85691666667,23.5065833333,3.623,13.8959166667,3.47958333333,5.17741666666,3.85175,33.9695833334,49.135,24.3218333333,19.9900833333,27.19575,41.3300833334,3.68266666666,6.39383333333
336.47,4.90400000001,23.535,3.5615,13.937,3.39441666667,5.08358333333,3.81758333333,34.0491666667,48.9915,24.3255,19.8574166667,27.238,41.3771666667,3.6345,6.372
336.84,4.721,23.3455833333,3.30083333333,13.7651666667,3.18775,4.96625,3.67216666667,33.8915833333,48.61275,24.1618333333,19.6264166667,27.16075,41.3096666667,3.46133333333,6.19916666666
337.21,4.92216666666,23.6561666667,3.497,13.9804166667,3.36316666667,5.148,3.85558333333,34.1735833333,48.7668333333,24.3389166667,19.7896666667,27.4460833333,41.6854166667,3.63116666667,6.408
337.57,4.91483333333,23.7013333334,3.48341666666,13.9780833333,3.34866666667,5.07725,3.74608333333,34.2518333333,48.556,24.2688333333,19.63525,27.466,41.73775,3.56808333333,6.40708333333
337.94,4.89691666668,23.8151666667,3.45625,13.8910833333,3.36725,5.11475,3.7935,34.38325,48.3355,24.21825,19.55125,27.47675,41.8108333333,3.61558333333,6.36375
338.31,4.96266666667,23.981,3.52491666667,13.9880833333,3.51291666667,5.12925,3.84883333333,34.6961666667,48.2090833333,24.3628333333,19.5835,27.63275,42.0976666667,3.68075,6.51041666667
338.67,5.17133333333,24.1999166667,3.72191666667,14.17225,3.70941666666,5.299,4.06866666666,35.0095,48.213,24.5225,19.8166666667,27.864,42.43925,3.88766666666,6.712
339.04,5.00108333334,24.1055833333,3.60241666667,14.0581666667,3.65691666667,5.17341666667,3.95616666667,35.0131666667,48.0015833333,24.3430833333,19.6876666667,27.85325,42.3554166667,3.75808333333,6.57958333334
339.40,5.16333333333,24.3545,3.80025,14.2820833333,3.93716666667,5.3695,4.15983333333,35.4638333334,48.2171666667,24.59525,19.9208333334,28.2646666667,42.8854166667,3.98225,6.8455
339.77,5.29133333333,24.55575,3.91233333333,14.3440833333,4.13225,5.48866666667,4.23408333333,35.6245833334,48.2533333333,24.7445,20.04825,28.4995833333,43.1996666667,4.10383333334,6.93341666666
340.14,5.51191666667,24.87175,4.19316666667,14.5840833333,4.413,5.80825,4.47641666667,35.8274166667,48.0161666667,24.84075,20.2065833333,28.6636666667,43.4793333333,4.34508333333,7.21816666667
340.50,5.68258333334,25.1184166667,4.41141666667,14.7201666667,4.63358333334,6.01308333333,4.60425,36.0789166667,48.0551666667,24.9488333334,20.35175,28.9101666667,43.689,4.46683333333,7.39516666667
340.87,5.83291666667,25.4615833333,4.67658333333,14.9173333333,4.82433333333,6.20633333333,4.79533333333,36.3923333334,48.0421666667,25.1186666667,20.5085,29.1514166667,44.021,4.64775,7.52583333333
341.23,5.88683333334,25.51325,4.70283333333,14.9109166667,4.89883333334,6.24708333334,4.86733333333,36.4748333333,47.8550833333,25.1330833334,20.4830833333,29.2338333333,44.1145,4.69991666667,7.54266666666
341.60,6.13499999999,25.83525,4.89775,15.17325,5.11575,6.42808333333,5.1285,36.929,47.9773333333,25.3480833333,20.7250833333,29.6060833333,44.50475,4.9515,7.64108333333
341.96,6.25708333334,25.95025,5.03991666667,15.3909166667,5.21025,6.39666666667,5.19916666667,37.0878333333,47.8705833333,25.4415,20.80825,29.7659166667,44.6694166667,5.02733333333,7.73533333334
342.33,6.414,26.0860833334,5.19575,15.5679166667,5.26591666666,6.5585,5.33608333333,37.3273333333,47.9913333333,25.5783333333,20.99925,29.9893333334,44.8979166666,5.16533333333,7.821
342.70,6.42233333334,26.1451666666,5.15075,15.6518333333,5.15075,6.45908333334,5.25533333333,37.5333333333,48.1531666667,25.5564166667,20.9224166667,30.1303333333,45.128,5.13433333333,7.751
343.06,6.43816666666,26.3743333333,5.12316666666,15.7513333333,5.03425,6.42075,5.2885,37.7874166667,48.1586666667,25.6919166667,20.9686666667,30.3775,45.5648333334,5.10966666666,7.65466666666
343.43,6.33375,26.4221666667,5.00316666667,15.63875,4.84525,6.29366666667,5.1625,37.8650833333,48.0321666667,25.6745,20.79475,30.359,45.5425833334,4.93941666667,7.34541666667
343.79,6.18774999999,26.4444166666,4.85733333333,15.6,4.67008333333,6.12616666667,5.01066666667,37.9469166667,47.9750833333,25.55975,20.6930833333,30.41325,45.6709166667,4.78266666667,7.12358333333
344.16,6.14874999999,26.5051666667,4.78975,15.6196666667,4.65008333334,6.12675,4.95808333333,37.9756666667,47.8631666667,25.6445,20.6229166667,30.543,45.72,4.81316666667,7.0545
344.52,5.9525,26.4236666667,4.64158333333,15.4718333333,4.47783333333,5.955,4.76666666667,37.9888333333,47.6819166667,25.5686666666,20.4824166667,30.51925,45.7841666667,4.708,6.86225
344.89,5.90099999999,26.39975,4.57616666666,15.5225833333,4.37725,5.88691666667,4.68875,38.0878333333,47.6185,25.5074166667,20.3846666667,30.587,45.88575,4.63566666667,6.74775
345.25,5.92016666667,26.5305,4.6155,15.6296666666,4.426,5.89125,4.7135,38.2640833333,47.7611666666,25.6139166667,20.4133333333,30.67025,46.1894166667,4.70108333334,6.73641666667
345.62,5.75266666668,26.6241666667,4.52233333333,15.634,4.3275,5.75766666667,4.656,38.277,47.6730833333,25.6189166667,20.3663333333,30.7401666667,46.3715,4.60991666667,6.6655
345.99,5.78291666667,26.6344166667,4.54425,15.6248333333,4.33283333333,5.8215,4.69258333333,38.398,47.70475,25.6073333333,20.3211666667,30.9199166667,46.5994166667,4.58425,6.63675
346.35,5.60441666666,26.6096666667,4.34591666667,15.5474166667,4.154,5.61441666667,4.55008333333,38.32275,47.4355833333,25.41825,20.1063333333,30.8620833333,46.6561666667,4.45066666666,6.461
346.72,5.51783333332,26.6473333333,4.26708333333,15.4906666667,4.14725,5.58633333334,4.53275,38.37475,47.21175,25.4003333333,20.0783333333,30.913,46.7354166667,4.39291666667,6.41191666667
347.08,5.64574999999,26.6895833333,4.366,15.6038333333,4.2825,5.68425,4.63766666666,38.4270833333,47.1355,25.4635,20.1679166667,31.0655833333,46.8576666667,4.51183333333,6.58141666667
347.45,5.66258333333,26.7575833333,4.37708333333,15.59175,4.3025,5.67516666667,4.70366666667,38.3445,46.9233333334,25.4471666667,20.21175,31.1821666667,46.98075,4.50166666667,6.67175
347.81,5.75433333332,26.8743333333,4.46225,15.6700833333,4.37733333333,5.76308333334,4.80041666667,38.4713333333,46.8634166666,25.5698333333,20.2235,31.3155,47.1815833333,4.56316666667,6.81308333333
348.18,5.82591666666,27.057,4.50325,15.7934166667,4.40933333333,5.777,4.8375,38.72625,47.09975,25.7533333333,20.3064166667,31.5478333333,47.605,4.56708333333,6.85808333333
348.54,5.958,27.2514166667,4.5315,15.986,4.49,5.87533333333,4.95875,38.9729166667,47.1608333333,25.9013333333,20.39225,31.848,48.06825,4.66058333333,6.98958333333
348.91,6.10016666666,27.4014166667,4.66333333333,16.15575,4.61583333333,6.00175,5.11316666667,39.0870833334,47.2423333333,26.1353333333,20.516,32.0945833333,48.34625,4.83775,7.20675
349.27,6.02774999999,27.4825,4.59491666667,16.1039166667,4.58375,5.96175,5.10516666667,39.1905833333,47.2089166666,26.1216666667,20.4698333333,32.198,48.4514166666,4.7605,7.17066666667
349.64,5.99475,27.4475,4.54933333333,16.0944166667,4.56683333333,5.97008333333,5.025,39.3095833333,47.155,26.0924166667,20.3824166667,32.2409166667,48.6089166667,4.69558333333,7.15791666667
350.00,5.88908333333,27.6098333333,4.48033333333,16.17925,4.53341666666,5.94841666667,4.95266666667,39.5640833333,47.1155,26.2518333333,20.4010833333,32.334,48.97575,4.672,7.17075
350.37,5.98608333334,27.8183333333,4.556,16.1859166667,4.6285,6.01916666667,5.04783333333,39.7374166666,47.1793333333,26.3709166667,20.41575,32.5556666667,49.1624166667,4.72775,7.21608333333
350.73,6.18533333333,28.0684166667,4.77141666667,16.3518333334,4.81758333333,6.167,5.22858333333,39.9354166666,47.2744166666,26.53675,20.5665833333,32.909,49.6061666666,4.88083333333,7.35358333333
351.10,6.20258333333,28.24725,4.81558333333,16.46625,4.86383333333,6.24141666667,5.25258333334,40.10825,47.2439166666,26.596,20.5839166667,32.98325,49.8624166667,4.9205,7.34108333333
351.46,6.15675000001,28.3025,4.802,16.52775,4.8585,6.21308333333,5.16766666667,40.2076666667,47.2616666667,26.52825,20.4925833333,32.9894166667,50.0466666667,4.95658333334,7.28508333333
351.83,6.09216666668,28.33375,4.69691666667,16.4938333333,4.71475,6.09925,4.99716666667,40.2535833333,47.04525,26.4894166667,20.3995,33.0056666667,50.2276666667,4.88758333333,7.13458333333
352.19,6.01050000001,28.3181666667,4.6365,16.4535833333,4.59866666667,6.00191666667,4.91825,40.378,46.947,26.3631666667,20.3008333333,33.04225,50.34675,4.78441666667,7.02341666667
352.55,6.0005,28.4491666667,4.65941666667,16.5220833333,4.60066666667,6.00166666666,4.93491666667,40.55025,47.0284166667,26.4775,20.3721666666,33.2145,50.5988333333,4.78891666667,7.00758333333
352.92,5.81750000001,28.44425,4.41441666667,16.3526666666,4.41458333333,5.80441666667,4.7555,40.5885,46.85575,26.3325833334,20.2045,33.2325833333,50.75475,4.53758333333,6.74883333333
353.28,5.76516666667,28.4875833333,4.3865,16.3705,4.257,5.69833333333,4.6445,40.6753333333,46.6140833333,26.3545,20.1358333333,33.3516666667,50.8248333333,4.44883333333,6.64791666667
353.65,5.81083333334,28.6316666667,4.4305,16.4274166667,4.2175,5.70216666666,4.67758333333,40.76375,46.5949166667,26.4501666667,20.1940833334,33.5164166667,51.1125,4.49333333333,6.55358333333
354.01,5.846,28.7349166667,4.41783333334,16.5078333333,4.205,5.68716666667,4.73241666667,40.78975,46.70675,26.4776666667,20.1740833333,33.6433333334,51.3345,4.51491666667,6.54708333333
354.38,5.74216666667,28.7363333334,4.3585,16.5740833333,4.11608333334,5.613,4.6325,40.872,46.6518333333,26.5270833333,20.1449166666,33.72625,51.67175,4.43983333333,6.48666666667
354.74,5.63741666666,28.83575,4.22075,16.593,3.99383333333,5.54,4.5555,41.00825,46.6940833333,26.5964166667,20.06925,33.8238333333,51.85975,4.32958333334,6.41308333333
355.11,5.64858333334,28.9966666667,4.20541666667,16.65175,4.0525,5.54091666666,4.6115,41.2413333333,46.8855,26.7090833334,20.1074166667,34.04625,52.2400833333,4.30883333333,6.43908333333
355.47,5.66691666667,29.1539166667,4.16991666667,16.7354166667,4.05991666666,5.55908333333,4.6495,41.4564166667,46.9445833333,26.8709166667,20.14875,34.2925833333,52.5735833334,4.29883333333,6.47816666667
355.83,5.70983333334,29.31575,4.18525,16.823,4.10866666667,5.59708333333,4.71241666667,41.68225,47.2005,27.0486666667,20.184,34.514,52.93825,4.33241666666,6.52816666667
356.20,5.54941666667,29.2884166667,3.96258333333,16.76025,3.98083333333,5.40608333333,4.51941666667,41.6269166667,47.0838333334,26.9836666667,20.0085,34.5079166667,53.1250833333,4.17933333334,6.33641666667
