wavelength,Back_TanCalf,Belly_TanCalf,Breast_TanCalf,Crissum_TanCalf,Crown_TanCalf,DorTail_TanCalf,Patch10_TanCalf,Rump_TanCalf,Throat_TanCalf,WingTip_TanCalf
809.58,10.918,17.0765833333,14.5276666667,14.5810833333,30.6061666667,13.8236666667,12.148,44.7000555556,14.6524166666,15.8201458333
809.88,10.3310833333,16.90075,14.093,14.1109166667,29.8866666667,13.382,11.888,44.6843333333,14.309,15.6363125
810.19,11.73725,18.02475,15.2910833333,15.1323333333,30.8200833334,14.9559166667,13.5979166667,44.6619166667,15.7936666667,16.774875
810.49,11.6258333333,17.634,15.2910833333,14.9449166667,30.3958333333,14.7675833333,13.2145,44.0391666667,15.8945,16.2806458333
810.80,12.3430833334,17.9673333333,15.9130833333,15.0968333333,30.4536666667,14.9354166666,13.7515,44.3786666666,16.19125,16.3638333333
811.10,11.6406666667,17.2209166667,14.63425,14.0613333333,29.61025,13.7380833333,13.2575833334,43.8500555556,15.14225,15.2924583333
811.41,12.6115833333,17.792,15.1508333334,14.7785833333,30.42225,14.0903333333,14.2579166667,44.4878055556,16.0528333333,15.4760833334
811.71,12.6984166667,17.6586666667,14.7583333333,14.3801666667,29.6956666667,13.8984166667,14.1818333334,44.66175,16.0053333333,15.3984375
812.02,12.9251666667,17.3470833333,14.92825,14.2669166667,29.8564166667,13.8228333333,14.333,44.6680555555,16.2035833334,15.509125
812.32,13.83825,17.7109166667,15.4044166667,15.167,30.3150833333,14.3318333333,15.5086666667,45.2101666667,16.9893333334,16.3249166667
812.63,13.4301666667,17.1511666667,14.14725,14.3798333333,29.6415,13.527,15.4456666667,44.8514166667,16.5114166667,15.7461666667
812.93,13.9154166667,17.5309166667,14.2729166666,14.4418333334,30.1450833333,13.3294166667,15.8124166667,45.7754166667,16.6964166667,15.8100833333
813.24,12.82125,17.1988333333,13.4035833333,13.7148333333,29.5181666667,12.68075,15.261,45.6324722222,15.7930833333,14.6260416667
813.54,12.5101666667,16.8919166667,13.0325,13.87175,29.9754166667,11.896,14.8853333333,46.1506944444,15.6633333333,14.3401666666
813.85,11.8881666667,16.7194166667,12.4999166667,13.6286666667,30.2953333334,11.3395833333,14.8524166667,46.8389166667,15.2635833334,14.1772083333
814.15,10.8941666667,15.7443333333,11.8598333334,13.3248333333,30.56625,10.5035,13.9323333333,46.9508888889,14.3010833333,13.2514791667
814.46,10.011,15.23175,11.4458333333,11.9865833333,30.0,10.011,12.85875,47.1229722222,13.4768333333,12.2322291666
814.76,9.56008333335,14.8543333334,11.3063333333,11.4500833334,29.3546666667,10.1900833333,12.1131666667,46.6806944444,12.721,11.9308333333
815.07,10.764,16.0480833333,13.12925,12.4565833333,30.8593333333,11.198,13.6394166666,46.8750277778,13.596,13.3190833333
815.37,10.0819166667,15.9250833333,12.5609166667,11.7971666667,30.633,10.9783333333,13.4018333333,46.4845833334,12.904,12.8070208333
815.68,10.1865,16.5446666667,12.8050833333,11.8841666667,31.13625,11.4736666667,13.50425,46.8671666667,12.8163333333,12.9187708334
815.98,9.16241666667,15.1635,12.2789166667,11.72625,30.9019166666,10.8975,12.5995,46.2828333333,12.4889166667,12.436375
816.29,7.66358333333,13.5444166667,10.4335833333,10.059,29.6321666667,9.52550000002,11.09225,45.5344444445,11.1148333334,10.939
816.59,8.64608333333,14.1643333333,10.7908333333,10.57875,29.781,10.1765,11.1483333333,45.4571944444,11.7963333333,11.6845
816.89,7.85375,13.94475,10.2968333333,10.0401666666,28.8263333333,10.4083333333,9.82825,44.9948055556,11.2673333333,10.9075
817.20,8.56116666666,14.5291666667,10.8830833334,10.7095833333,29.1015,11.14375,9.58133333333,45.2908888889,11.9465833333,11.3768333333
817.50,9.84666666668,15.8064166666,11.9403333334,11.78475,29.6849166667,12.7590833333,10.4476666667,45.8263888889,13.298,12.8005833333
817.81,11.84875,16.9605,13.2784166667,13.7876666667,31.032,14.23825,12.0935,46.5628611111,15.462,15.1903958333
818.11,11.878,17.34025,13.21525,13.8981666667,31.21025,14.05725,12.58875,46.67675,15.853,15.3899791667
818.41,10.8868333333,16.11225,11.7593333333,13.14075,30.0709166666,13.3316666667,11.4050833333,46.1014166667,15.0764166666,14.1449791666
818.72,11.75825,16.9719166667,12.6399166666,13.9624166667,30.6629166666,13.937,12.35175,46.45925,16.0054166666,14.9797916667
819.02,11.1295,16.66675,12.62525,13.8628333334,30.2709166667,13.2204166666,12.1788333333,46.0737222222,15.7346666667,14.6109166667
819.33,10.6729166667,16.63875,12.5563333333,13.38525,29.8201666666,12.739,11.9588333334,45.3086666666,15.1840833333,14.3111041667
819.63,11.1290833333,17.38225,13.3958333333,13.9431666667,30.3391666667,13.4921666667,12.6984166667,45.5187222222,15.6085,14.7891666667
819.93,10.4938333333,16.6361666666,13.14,13.2209166666,29.8926666667,13.06925,12.4923333333,44.9316944445,14.9919166667,14.3593541667
820.24,10.798,16.78975,13.3433333333,13.06325,30.1249166667,13.1183333333,12.974,45.2984166666,14.903,14.5481041666
820.54,11.15125,16.9604166666,13.4450833334,13.1726666667,30.0305,13.17975,13.3531666667,45.0474166667,15.0453333333,14.7242291667
820.85,10.9256666667,16.849,13.29625,12.9650833333,29.9629166667,12.892,13.4816666666,44.9094166667,14.7215,14.64325
821.15,10.6618333333,16.6613333333,13.1366666667,12.5384166667,29.8271666667,12.6103333333,13.2375,44.7129444444,14.2556666667,14.25575
821.45,10.8615833333,16.7895,13.35225,12.7360833333,29.94575,12.7715833333,13.34275,44.9190833333,14.3555833333,14.4245416667
821.76,10.8765,16.9914166667,13.4886666667,12.9098333333,30.0821666667,12.8216666667,13.4045833334,44.8123888889,14.44825,14.5715416667
822.06,10.6146666667,16.8651666667,13.345,12.7896666667,29.9675833333,12.5790833333,13.2045833333,44.5400833333,14.2189166667,14.4687083333
822.36,10.6443333333,16.797,13.3094166667,12.69275,29.9628333333,12.5679166667,13.1255833333,44.35375,14.1584166666,14.513375
822.67,10.6295833333,16.81125,13.2465833333,12.6536666667,29.9639166667,12.5000833333,13.0949166667,44.3993888889,14.0945833333,14.4441458333
822.97,10.5033333333,16.6649166667,13.0930833334,12.5028333333,29.769,12.3135,13.0125833333,44.1738611111,13.9419166667,14.3523541667
823.27,10.7575833333,16.8995,13.3336666667,12.6674166667,30.0214166666,12.4693333333,13.23375,44.3687222222,14.08475,14.608375
823.58,10.7364166666,16.83225,13.172,12.5906666667,29.96575,12.3205,13.182,44.2123888889,14.0073333333,14.5536875
823.88,10.6246666667,16.7445833334,13.1238333333,12.5150833333,30.1390833333,12.16875,13.1063333333,44.0907777778,13.8275833334,14.5778958333
824.18,10.7414166667,16.7699166667,13.03925,12.4859166667,30.1280833333,12.11775,13.0345833333,43.9357222222,13.8341666666,14.5458333334
824.49,10.73675,16.8521666666,12.8954166667,12.56825,30.1956666667,12.0736666667,13.0190833333,43.87775,13.9181666667,14.4822083333
824.79,10.4706666667,16.7263333333,12.6736666666,12.258,30.1741666666,11.8056666667,12.8840833334,43.4683055556,13.6781666667,14.2859583334
825.09,10.3049166667,16.5549166667,12.4160833333,11.9505,30.0453333334,11.48175,12.7483333333,43.4756944444,13.4904166667,14.1284375
825.39,10.4143333333,16.737,12.3478333333,11.8225,30.028,11.64525,12.8161666667,43.86,13.6558333333,14.1625416667
825.70,10.6325,16.9405,12.4403333333,11.9559166667,30.2725,11.77,13.0055,44.3731388889,13.9005,14.2989375
826.00,10.7466666667,16.8939166667,12.3953333333,11.90825,30.1876666666,11.8470833333,12.9905833333,44.4299722222,13.87075,14.3795208333
826.30,11.2175833334,17.3895,12.8175,12.46875,30.7903333333,12.3035833333,13.2688333333,44.8981111111,14.12375,14.8428958333
826.61,11.2618333333,17.4599166667,12.75575,12.5740833333,30.7643333334,12.322,13.0821666667,44.8560833333,14.2014166667,14.7518958333
826.91,11.26075,17.5789166666,13.0029166667,12.7823333333,30.8395833333,12.3261666667,13.1150833333,44.8445,14.1655833333,14.7394791666
827.21,11.08325,17.511,12.95075,12.715,30.5835,12.3878333333,13.1255833333,45.1327777778,14.14875,14.5205208333
827.51,10.5834166667,17.1658333333,12.7165,12.5330833333,30.4399166666,12.0496666667,12.7904166666,45.093,13.746,14.4009583333
827.82,10.7464166667,17.1331666666,12.9826666667,12.8456666667,30.3974166666,12.3631666667,13.17175,45.1481944444,13.7185833334,14.6555625
828.12,10.8414166667,16.85725,12.7605,12.82425,30.1729166666,12.3370833333,13.0064166667,45.2875277778,13.5613333333,14.6256875
828.42,11.3273333333,17.2483333333,13.1763333333,13.2711666667,30.4609166667,13.0999166666,13.4739166667,45.7024444445,13.9023333333,14.9282916667
828.72,11.64525,17.3143333333,13.52525,13.7345833333,30.596,13.4278333333,13.72975,45.86175,13.9489166667,15.0801875
829.02,11.4655,17.2760833334,13.3310833333,13.6785833333,30.3560833333,13.3738333333,13.5930833334,45.7681666667,13.8925,14.9054166667
829.33,11.8660833333,17.5630833333,13.7355833333,14.32525,30.8326666666,13.5998333333,14.2133333333,46.3022222222,14.4549166667,15.3102083333
829.63,12.39575,18.0013333333,14.19925,14.7785833333,31.289,14.2058333333,15.1953333333,47.0484722222,15.2019166667,15.9667916667
829.93,11.2710833333,16.8700833333,12.958,13.9253333333,30.2065833333,13.3290833333,14.5795833333,46.5242222222,14.1433333334,15.3905
830.23,11.0844166666,16.55475,12.87575,14.1716666667,30.38225,13.9795833333,14.99525,46.9103888889,14.4754166667,16.0369791666
830.54,10.723,16.1765,12.56125,13.6205,30.042,13.52425,14.6533333333,47.0705,14.0581666667,15.9248333333
830.84,10.72625,16.4190833333,12.4496666667,13.1554166667,29.6295833333,13.4855833333,14.8330833333,46.6569166666,14.2646666667,15.6627708333
831.14,9.56650000001,15.98475,11.6031666667,11.902,28.849,12.3694166667,13.51825,46.1788888889,13.5463333334,15.1997916667
831.44,9.20241666668,16.24575,11.6263333333,11.8643333333,29.0066666667,12.1296666667,13.51075,46.2129722222,13.35525,15.0704583333
831.74,9.18149999998,16.09825,11.6123333333,11.46375,29.0485,11.455,13.3788333334,45.9892222222,13.1601666667,14.948375
832.04,9.26208333333,16.2886666667,11.7028333333,11.6535833333,29.6434166667,11.38225,13.5848333333,46.1811666667,13.5601666667,15.4133125
832.35,9.32433333333,16.1255,11.6955833334,11.5354166667,29.7348333334,11.5431666667,13.6321666667,45.8648888889,13.2586666667,15.8336875
832.65,9.67133333333,16.6666666667,12.2204166667,11.7035,29.93475,12.3901666667,13.7849166667,46.2356388889,13.67175,16.1656875
832.95,8.94666666667,15.7866666666,11.7466666667,10.9666666667,29.0666666667,11.5066666667,12.74,45.0777777778,12.9533333333,15.4
833.25,10.49175,17.2610833334,13.2006666667,12.3561666667,30.5993333333,12.844,14.1954166667,46.2899722222,14.5018333333,16.2912916667
833.55,10.9323333333,17.56075,13.4240833333,12.3509166666,30.59725,12.7444166667,14.1510833333,46.183,14.6100833333,16.3611458334
833.85,11.6186666667,18.2578333333,14.1541666667,13.0150833333,31.3015,13.3641666667,14.7206666667,46.1786111111,15.3044166667,16.8927083333
834.16,11.8966666667,18.6190833333,14.5093333333,13.3538333333,31.6428333333,13.7750833333,14.629,46.6019444444,15.5908333333,17.2501666666
834.46,12.32575,19.0541666666,14.62175,13.7994166666,32.19675,14.182,14.8560833333,46.6130277778,15.80425,17.6034583333
834.76,12.74225,19.2869166667,14.866,14.1735,32.4618333333,14.67575,15.1026666667,46.2738611111,16.3434166667,18.0807708333
835.06,12.6585,18.9159166666,14.6325833333,14.0404166667,32.23275,14.7343333333,14.573,45.8204444444,16.1941666667,17.9079791667
835.36,12.989,19.0929166667,14.6721666667,14.2468333333,32.4123333333,15.0406666667,14.577,45.99425,16.4444166666,18.1100833333
835.66,13.38775,19.70725,15.1224166667,14.56475,32.6190833333,15.23825,14.6259166667,46.0429722223,17.0409166666,17.991375
835.96,13.0559166667,19.1429166667,14.4646666667,13.95325,32.2655833334,14.6055833333,13.7084166666,45.0202777778,16.3405,17.2356458333
836.26,13.27275,19.28375,14.3933333334,14.0578333333,32.491,15.0391666667,13.698,45.34675,16.4785833333,17.2144583333
836.57,12.3780833333,18.5174166667,13.66925,13.2179166667,31.6900833333,14.4275,12.658,44.3662777778,15.6645833334,16.7052291666
836.87,12.7079166667,18.42825,13.9151666667,13.4105833333,31.7993333333,14.6674166667,12.71775,44.6653611111,16.0431666667,16.753125
837.17,12.7,18.4824166667,13.424,13.2401666666,31.82025,15.0885833333,12.42975,44.9164444444,15.79125,16.3991666667
837.47,13.8435,19.0929166667,14.5690833333,14.1268333333,32.2449166667,15.8163333333,13.9683333333,45.3402777778,16.1676666666,17.6020625
837.77,14.0914166667,19.18125,15.5854166667,14.2735,32.7623333333,16.278,14.4315,46.5622222222,16.80025,17.69325
838.07,13.0355,18.4693333334,15.0601666667,12.9964166666,31.8443333333,15.64775,13.5318333333,47.0566111111,15.7914166667,16.8071666667
838.37,12.4664166667,18.5245833333,14.9704166666,12.87025,31.489,15.36075,14.203,47.3659166667,15.2395833333,16.9055625
838.67,11.2768333333,16.9221666667,14.22025,11.3979166667,30.2418333333,14.3280833333,13.0778333334,45.7885,12.87625,15.0033541667
838.97,11.577,17.1416666667,14.80725,11.6720833333,30.40175,15.1195833333,13.5314166667,46.7788333334,11.9976666667,14.7564583334
839.27,12.0879166667,17.7336666667,15.3835,11.9529166667,30.7535,15.4510833333,14.7489166667,47.1456388889,12.6958333333,15.0424375
839.57,13.9853333333,19.6635833333,16.95575,13.74875,32.18975,16.9559166667,17.0611666667,48.5935555556,14.4849166667,16.4167916667
839.87,13.6726666667,19.8463333333,15.9645833333,13.4075,32.2600833333,16.26925,16.6533333333,48.3218611111,14.0301666667,15.7756875
840.17,12.3224166667,19.3715833333,14.317,12.3224166667,31.7896666667,15.3141666667,15.7103333334,48.1920833333,12.8961666667,14.747125
840.47,10.8193333333,17.6529166667,12.7361666667,11.2499166667,30.4444166667,13.4583333333,14.7499166667,46.8934166667,11.52775,13.6389166667
840.77,9.99716666667,16.75275,11.6466666667,10.8434166667,30.72275,13.21,14.0275,46.6579722223,11.2020833333,12.8764791667
841.07,11.00675,17.463,11.8600833333,12.08775,31.0865,14.6329166667,15.3156666666,46.4399444444,12.3151666667,14.2560833334
841.37,12.64625,19.342,13.2455833333,14.4004166667,32.7778333333,16.3304166667,17.2368333333,47.9533333333,13.9765833333,16.4802916667
841.67,12.72,20.2488333333,13.3271666666,15.0880833333,33.561,16.42375,17.0915833333,48.4263611111,14.9514166667,16.7806041667
841.97,12.88325,21.36325,13.2093333333,15.76975,34.0345833333,16.6015,17.0580833333,49.7554722222,16.2425833333,17.9875416666
842.27,12.67825,21.7924166667,13.22125,16.0896666667,34.1650833333,16.4630833333,17.2946666667,48.7270555556,17.0911666667,19.3399375
842.57,13.1674166667,23.3043333334,13.8889166667,17.2978333333,35.0648333333,17.785,18.3260833333,49.7176388889,17.7488333333,21.3024583333
842.87,12.559,22.563,12.9323333333,16.03775,35.0236666667,16.9616666667,16.0575,49.6266111111,17.1384166667,21.1772708334
843.17,14.9321666666,23.146,15.291,17.7033333333,34.988,18.5406666667,16.906,50.6046388889,18.38125,23.0113958333
843.47,16.7656666666,25.2970833333,17.7551666666,19.9129166667,35.4710833334,20.50675,18.1709166667,50.6795,20.5265833333,25.3068958333
843.77,19.19925,27.1241666667,20.20025,22.1813333333,37.3775833333,23.611,19.2605833333,52.1923055556,22.4469166666,27.9821041667
844.07,21.294,28.3579166666,21.3964166667,23.5669166667,37.9606666667,25.3481666666,19.8403333333,52.3682777778,23.8329166667,28.864625
844.37,19.29925,25.9136666667,19.3211666667,20.6048333333,35.9008333333,22.1716666667,16.7970833334,50.1885555555,21.0834166667,26.2401458333
844.67,18.3161666667,23.8931666666,19.22725,19.4009166667,34.9393333333,20.7465,15.5599166667,47.8226388889,20.13875,24.3053958333
844.97,18.3288333333,23.47075,19.28175,19.2154166667,34.3529166667,21.1215,15.8245,47.9313888889,20.3013333333,24.5068333333
845.27,17.78975,22.4843333333,19.1151666667,18.486,34.7033333333,20.6423333333,15.7681666667,47.0049722222,20.2605833333,23.8825208333
845.57,17.9665,22.1913333333,19.1736666666,19.24325,36.3510833333,20.4966666667,15.9703333333,48.6305,20.7754166667,24.5240625
845.87,16.66675,20.573,18.1345833333,18.98675,36.1978333334,19.4600833333,14.6306666667,47.9955555556,20.0520833333,22.8751666667
846.17,14.90325,20.96625,19.00975,20.7246666667,36.44925,20.7005,14.8551666666,48.3896666667,20.4105833333,23.1702708333
846.47,13.353,20.2026666666,18.6696666667,20.8209166667,36.6223333333,20.7469166667,14.1196666667,47.9394444444,19.5598333333,22.6322083333
846.77,10.9731666667,18.3229166667,17.3395,18.9183333333,36.7495,18.4781666667,13.0434166667,46.1093611111,17.59825,20.3675
847.07,7.86591666668,16.82225,14.35625,15.1608333334,33.4373333333,14.3821666667,11.0851666667,43.6829444444,15.3685833333,16.6082916667
847.37,5.44066666667,16.1625,14.4904166667,12.3408333333,31.7940833334,10.2705833333,10.2971666666,42.6398055556,13.69425,14.2979375
847.67,8.62149999998,20.2305833334,18.7630833333,16.2474166667,34.8794166667,13.4693333333,14.1509166667,45.7109166667,17.0073333333,17.1383541667
847.97,9.59033333334,21.858,17.7595833333,16.9398333334,35.6283333333,14.4535833333,15.2459166667,46.8031944444,17.29525,17.2474583333
848.26,11.34825,23.0944166667,18.62925,18.0035,37.25825,15.6711666667,16.4675,48.3030833334,18.1456666667,17.5840625
848.56,11.0815,24.0246666667,18.4989166667,18.2328333333,37.5886666666,15.18925,17.8783333333,49.3696388889,17.84875,17.3166458333
848.86,10.9155833333,23.122,17.7816666667,16.7253333333,34.8885,15.493,17.8109166667,47.6035,16.6665833333,15.2068541667
849.16,13.5739166667,25.8305,20.3608333333,18.4420833333,36.1683333333,18.0698333333,19.9885,49.0168055556,18.8430833333,18.1414791667
849.46,12.9824166667,23.5673333333,17.6023333333,15.1461666667,35.0585,14.6491666667,18.158,47.5536944445,16.9006666667,16.3379166667
849.76,15.2825,26.1245833333,19.3195,16.263,36.6494166667,16.4360833333,21.39575,49.0965,20.2135833334,18.0361875
850.06,17.0079166667,26.56425,20.50625,17.7190833333,36.7749166667,18.9419166667,21.445,50.7015833334,21.3310833333,18.7073333334
850.36,21.8400833333,30.3411666667,26.4260833333,22.9865833333,41.7505,24.6644166667,25.7830833333,55.0429444445,26.622,24.5876875
850.65,23.526,31.3493333333,27.5225833333,25.6800833333,44.0191666667,27.4661666667,27.2958333333,58.4846388889,29.0249166667,27.7353958334
850.95,21.8381666667,29.61,24.7636666667,23.99525,42.4646666667,26.8321666667,25.5023333333,58.3234166666,28.13225,26.2706666667
851.25,19.5055833333,27.4421666667,22.7716666667,22.77175,40.59825,24.3285,22.83275,57.9466666667,27.3199166667,24.4277291667
851.55,20.10725,28.09325,22.6325833333,23.7375833334,41.9823333333,25.0630833334,23.6110833333,58.5436666667,27.5883333333,25.2919166667
851.85,24.2370833333,30.63375,26.52575,27.7876666667,44.3369166667,29.196,25.6455,59.0375277778,29.8415833333,28.0004166667
852.15,25.215,32.472,27.306,29.1510833333,46.894,29.274,26.16825,60.5885833334,31.6725,29.812125
