wavelength,Back_ThrOrnm,Belly_ThrOrnm,Breast_ThrOrnm,Crissum_ThrOrnm,Crown_ThrOrnm,DorTail_ThrOrnm,Patch10_ThrOrnm,Patch11_ThrOrnm,Rump_ThrOrnm,Throat_ThrOrnm,WingTip_ThrOrnm
189.05,428.148266667,374.814733333,324.4444,494.814666667,340.0,303.703666667,322.222266667,194.074066667,453.3334,439.259266667,323.703666667
189.43,-371.666666667,-321.666666667,-235.0,-459.166666667,-277.500000001,-251.666666667,-264.166666667,-116.666666667,-330.0,-352.5,-248.333333333
189.81,-3726.66666667,-3546.66666667,-3006.66666667,-4813.33333334,-2866.66666666,-3253.33333333,-3013.33333333,-1640.0,-3620.0,-3900.0,-2440.0
190.19,-1157.7778,-1108.88893333,-939.999866666,-1493.33346667,-728.888733333,-891.111133333,-713.333333333,-437.777733333,-1075.55553333,-1237.7776,-673.333266668
190.57,519.047533333,451.428666667,426.6668,595.238266667,293.333399999,338.0952,333.333333333,169.523866666,430.476133333,488.571333333,280.952266666
190.95,152.6126,139.639733333,134.234133333,160.900933333,106.666733333,123.243266667,112.2522,81.4415333334,135.135133333,144.864933333,101.621466667
191.33,143.75,130.694333333,128.0554,151.6666,107.500066667,124.583333333,113.889,91.6665999999,128.333266666,129.861,106.944533333
191.71,126.0256,118.2052,109.7436,128.333266667,94.8717333333,104.487133333,103.076933333,79.2307999999,112.563933333,118.717933334,90.7693333334
192.09,112.647133333,102.058733333,95.3923333333,114.509866667,86.3725333333,94.1177333334,88.7256,79.804,101.5686,100.3922,91.8627333333
192.47,110.395333334,95.1410666667,87.9096000001,112.316333333,74.0112666666,90.6215333333,85.5367333333,75.9321999999,98.4181333333,97.7401333334,93.5594000001
192.85,120.289733333,102.318866667,97.8261333333,119.4204,76.5216666667,107.681133333,87.826,81.8841333333,110.144933333,114.9276,111.5942
193.23,164.583333333,149.375,130.625,163.541666667,99.5833333333,135.0,113.125,99.1666666667,149.791666667,152.291666667,168.333333333
193.61,180.5556,171.388866667,138.888866667,175.555466667,113.611066667,146.388866667,109.722333333,102.7778,179.4444,184.722133334,204.1666
193.99,194.333333333,195.666666667,128.666666667,186.666666667,129.0,136.333333333,119.666666667,117.333333333,204.0,216.333333333,232.0
194.37,171.428533333,183.492066667,103.809466667,166.031666667,120.635066667,133.3334,118.7302,112.063533333,184.761933333,189.206266667,215.238066667
194.75,-2306.66666667,-3140.0,-1213.33333333,-2500.0,-1833.33333333,-2153.33333333,-1913.33333333,-1886.66666667,-3000.0,-3420.0,-3873.33333333
195.13,-12.3809333334,-94.2856000001,27.1428666667,-60.9522666665,-3.80946666666,-22.8570666666,-1.90473333334,0.4762666666,-82.8571333333,-105.238066667,-192.381
195.51,6.6666,-128.484866667,38.1816666667,-80.0001333334,24.2422666667,-38.1818,15.1515333333,17.5758000001,-91.5151333331,-114.5454,-237.575733333
195.89,-41.1111333335,-257.777799999,1.11113333326,-234.444466666,-44.4444,-197.777733333,-14.4444000001,-82.2222666667,-210.000133333,-271.111066667,-526.6666
196.27,40.8772,-8.24573333333,38.0700666667,-1.40353333332,34.9122666665,10.0,41.7544666667,25.2631999999,3.1578,-8.77200000001,-32.2807333333
196.65,28.7036,-37.963,24.0740666666,-22.7778,3.70359999998,-4.44446666668,25.7406666667,-7.59253333334,-10.7409333334,-27.4074666667,-53.1482
197.03,26.4368666667,-59.3103333334,22.2989333333,-38.6207333333,-8.2759333334,-8.27586666674,18.3908000001,-24.3678000001,-31.724,-32.6436,-51.7242
197.40,2.85713333328,-380.000133333,-101.9048,-293.333266667,-148.571533333,-220.9524,-31.4286666667,-281.904733334,-230.476133333,-260.952266667,-301.9048
197.78,71.4285333332,267.618933334,129.523866667,246.666666667,130.476066667,197.619,91.4285999999,215.714333333,166.190466667,228.0952,256.1904
198.16,46.6666666665,216.4444,77.3333333333,214.222133333,113.333333333,150.2222,48.4444000001,175.111066667,118.6666,159.1112,208.0
198.54,-122.2222,720.0,6.66667999951e-05,724.444466666,208.888866666,417.777866667,-177.777866667,488.888933333,202.222333331,415.555666666,784.444333334
198.92,-30.0000666666,125.926,4.815,135.555466667,7.77779999994,64.4444666669,-49.6295999999,70.3702666666,18.1479333333,48.1481333333,132.222266667
199.30,-3.33333333327,165.333333333,30.3333333334,159.666666667,5.33333333312,66.6666666668,0.9999999998,108.333333334,41.0000000001,93.3333333333,126.333333333
199.68,-298.889,246.6666,-146.6666,201.111066667,-213.333333333,-14.4443999997,-290.0,141.111266666,-127.777733333,34.4444666666,120.000066667
200.06,148.888933333,1.58739999992,94.2856666666,8.88899999994,143.174666667,83.4920666666,159.365066667,22.8572666667,125.397,81.2697999999,26.0318
200.44,-68.0,80.9999999999,-19.6666666667,65.6666666667,-79.6666666667,3.33333333334,-51.6666666667,64.6666666667,-59.6666666667,5.66666666674,52.3333333334
200.82,-89.1227999999,44.5613333333,-54.7367999999,54.0350666665,-101.403533333,-23.1579333333,-68.0701333333,45.6140666667,-81.4035333334,-31.9298666667,21.0527333333
201.19,-265.185266667,42.2222666666,-173.333333333,12.5926666668,-280.0,-54.0740666665,-170.3704,67.4073333333,-241.481466667,-105.185133333,72.5925333334
201.57,-310.0,43.3333333334,-274.166666667,-19.9999999998,-355.0,-104.166666667,-200.833333333,50.8333333333,-280.833333333,-163.333333333,57.4999999999
201.95,454.166666667,97.5000000002,428.333333333,181.666666667,477.5,268.333333333,337.5,86.6666666667,430.833333333,345.833333333,125.833333333
202.33,238.518533333,66.2963333333,188.888933333,99.6296666665,234.074,139.999933333,145.925866667,52.963,210.740933333,158.5184,70.3703333333
202.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.09,156.666666667,-9.16666666673,157.5,56.25,147.083333333,47.9166666669,50.0000000001,-43.7500000001,139.583333333,63.3333333333,20.4166666667
203.47,168.75,5.41666666668,154.583333334,75.0000000001,122.916666667,39.5833333335,85.8333333335,-50.8333333333,168.333333333,79.5833333333,34.5833333333
203.85,84.6154666668,-3.84613333346,88.2052666667,48.2051333335,73.077,18.4615333334,46.1538000001,-34.6153333333,103.076933333,36.1539333333,0.5128666666
204.22,-780.0,2080.0,-959.999999999,160.0,-300.000000001,1013.33333333,713.333333333,2346.66666667,-1000.0,873.333333334,1406.66666667
204.60,79.0000000001,-76.3333333333,76.9999999999,11.9999999999,23.0000000001,-30.6666666668,1.33333333334,-86.9999999999,69.0,-7.6666666666,-59.6666666667
204.98,76.5432,-48.6419333333,68.3950666666,40.0000000001,32.3456666666,-18.2716,1.48146666666,-32.8394666667,68.3950666667,9.38280000002,-30.8641333333
205.36,130.909066667,-165.4544,121.212266667,3.0302666666,-4.24246666687,-74.5455333333,-19.3939333334,-99.394,129.697066667,-6.06053333326,-113.939466667
205.74,43.4666666666,-64.5333333335,52.2666666666,3.19999999994,-21.3333333333,-37.0666666667,-11.4666666666,-54.6666666666,67.4666666668,-6.40000000001,-69.8666666668
206.12,54.9333333334,-53.5999999999,62.1333333334,24.0,-16.2666666667,-30.9333333334,-1.6,-37.0666666666,70.9333333333,0.8,-73.5999999999
206.50,92.0000000002,-172.0,145.333333333,92.0000000001,-51.9999999999,-138.0,14.6666666666,-150.666666667,130.0,-12.6666666667,-238.666666667
206.87,101.25,-67.9166666665,110.0,68.3333333333,8.75,-53.3333333333,19.1666666665,-52.5,131.666666667,28.75,-150.833333333
207.25,198.7878,-94.5453333333,178.787866667,69.6969333333,39.3939999999,-29.6968,52.7271999999,-12.7271999998,253.939333333,83.6362666666,-183.030266667
207.63,340.666666667,-20.6666666667,318.666666667,194.0,140.0,64.6666666667,105.333333333,111.333333333,367.333333333,179.333333334,-128.0
208.01,3186.66666667,-833.333333333,3140.0,1073.33333334,786.666666667,340.0,493.333333334,706.666666667,3480.0,1133.33333333,-1413.33333333
208.39,201.515133333,38.7877333333,203.939466667,94.2423333333,85.1515333334,66.3636666668,100.0,102.121133333,210.0,105.151466667,0.30299999998
208.77,192.873533333,86.8965999999,212.643666667,139.540133333,120.229933333,108.735666667,129.885,141.609066667,215.1724,140.919666667,52.6438000001
209.14,156.481533333,72.9628000001,166.666666667,112.037066667,101.6666,93.1480666667,114.0742,105.925933333,175.926066667,112.222133334,57.0369333334
209.52,143.619,56.5713999999,151.428533333,91.4284666667,88.5715333335,77.9046000001,91.0476666668,71.2380666667,159.0476,92.9524666665,41.7142
209.90,249.0,89.9999999999,251.0,152.666666667,168.666666667,130.0,136.0,112.0,264.666666667,153.333333333,72.0000000001
210.28,265.714266667,10.0000666668,250.952533333,119.999933333,146.666666667,83.3331333333,72.3810666667,49.0476000001,273.809533333,130.476266667,36.1904666667
210.66,154.4,6.6666666666,136.533333333,67.7333333335,80.5333333334,36.2666666667,38.1333333334,37.8666666667,160.266666667,73.6000000001,34.9333333333
211.03,129.666666667,39.8333333334,124.5,87.6666666665,78.3333333334,57.1666666667,66.1666666665,49.6666666666,132.333333333,76.0000000001,61.1666666667
211.41,114.6666,42.0741333333,106.3704,81.6297333333,65.0370666667,41.0369999999,61.6293333333,35.8518666667,122.2222,68.7405333333,61.037
211.79,104.629533333,40.9259999999,110.185066667,76.6666666665,49.8148666667,35.3702666667,62.5925999999,23.5186,123.333333333,65.5555333333,52.2222
212.17,90.4596666665,57.5862666667,91.0344666667,77.3563333335,55.8620666668,55.5172666667,57.9312000001,41.4943333333,102.298733333,69.1955333333,56.6668
212.55,88.6419333332,49.753,92.3455333333,78.8888000001,55.0617333333,61.3579999999,53.0864000001,40.3703333333,109.135866666,72.2221333333,57.4073333333
212.92,68.6772666667,28.4654666667,63.2804666667,53.8623333333,28.7830666666,41.2700666667,36.8255333333,20.3174666667,86.8782666666,40.8465333333,36.1905333333
213.30,92.4443333334,-4.66666666674,71.5555333333,48.2221333334,-7.11106666654,23.7779333334,18.2221999999,-12.2222000001,120.222333333,24.2222,1.55546666665
213.68,74.5833333333,23.1943999999,67.6387999999,58.4723333334,21.5278,50.8332666667,34.7222,26.3888666667,99.3056000001,37.3612,30.1388666667
214.06,71.1537333335,19.4872,60.1281999999,50.1282,14.6152666666,46.7949333333,33.8460666667,25.8974666667,89.2308,37.0512666667,35.641
214.44,80.3174666665,30.9522666666,74.4443333334,56.6666666667,12.0636666667,54.4444000001,35.0793333334,32.8572,98.8889999999,41.1110666666,44.7619333334
214.81,97.2413333333,24.5975999999,102.758533333,67.8161333335,0.91959999992,82.0688000001,42.7585333333,28.9654000001,142.988466667,42.9886666667,57.0115333333
215.19,104.7058,-16.8626666665,114.509733333,10.9803999999,-60.7843333333,78.8233999999,14.1176666667,-18.4311999999,172.549066667,8.2352,41.1765333333
215.57,165.1852,-96.2964000001,145.185133333,10.3702666667,-199.259266667,143.7036,-37.7777999999,-97.7777999999,222.222266666,-37.7777333333,21.4816666667
215.95,51.3333333333,-102.0,-2.66666666662,-42.3333333333,-97.6666666668,45.0,-71.6666666667,-95.6666666666,56.3333333334,-54.6666666667,-20.3333333334
216.32,36.0783333334,-143.921533333,-45.0980666667,-90.9804,-153.7254,49.8038666667,-82.3529333334,-147.843066667,43.1373999999,-93.7254666667,-41.9607333333
216.70,240.0,-446.666666667,-88.0000000001,-230.666666667,-506.666666668,202.666666667,-264.0,-512.0,190.666666667,-317.333333333,-130.666666667
217.08,-9.99999999994,112.820466667,55.8973999999,78.7178666666,116.153866667,-4.10253333332,95.1283333334,132.564133333,5.64099999992,88.7177999999,43.5898000001
217.46,26.3158,164.5614,102.456133333,113.333333334,185.2632,-14.0351333334,144.210533333,201.052666667,15.4384666667,151.228066667,64.2106
217.83,18.8888,98.3334000001,66.1111333333,68.5184666667,107.777733333,10.3704,86.1111333333,120.926,10.7407333333,95.1851333333,52.2221333334
218.21,15.5555333333,83.0304000001,65.0505333333,53.3332666666,107.878666667,-7.07060000007,80.0000666665,106.4646,2.82826666672,98.9899333333,38.9896666666
218.59,22.2856666667,89.3332666667,78.8570666665,59.2379999999,105.714333333,-8.76193333339,80.5714666667,117.142733333,6.85713333328,94.2857333335,56.1906000001
218.97,14.0740666667,84.4444,99.2592666668,64.9382000001,116.543266667,-31.6048666667,102.962933333,120.987866667,-3.20986666661,98.2716,41.9753333334
219.34,19.2982000002,99.6491999999,141.403466667,42.8070666667,129.8246,-100.350933333,123.508533333,138.245666667,-36.1403333333,110.877133333,39.2982666667
219.72,25.0000666666,73.0555999999,90.8332666667,34.4444,69.1666666667,-95.5555333333,88.3334,90.8332666669,-24.4444666667,81.9444666666,20.2777333333
220.10,52.9166666667,65.0,79.1666666666,44.9999999999,126.25,-122.083333333,118.333333333,112.916666667,-68.7499999999,107.5,-29.5833333333
220.47,72.7271333335,85.6566666665,86.6666000001,63.6362666666,105.050533333,5.85853333334,105.4546,103.636333333,14.9496666666,90.9091333333,22.4243333333
220.85,100.972266667,105.138866667,110.694466667,92.6388666667,116.805466667,54.7221333333,117.499933334,121.3888,59.7222000001,106.944533333,63.4722
221.23,184.523866667,185.476066667,185.476066667,169.761866667,208.5714,87.1429333334,188.571466667,213.3334,110.238,184.047533334,110.7144
221.61,193.0864,191.851733333,193.5802,180.7408,212.0988,92.0989333333,187.654266667,228.642,127.654266667,181.9752,102.4692
221.98,187.592733333,183.518466667,195.1852,169.2592,197.2222,104.074,168.333466667,199.629666667,133.703666667,164.259066667,97.2220666667
222.36,211.111133333,213.939266667,218.181933333,205.050466667,227.070666667,113.939533333,185.050466667,236.565666667,154.949533333,182.424066666,116.5656
222.74,341.0526,346.3158,353.333333333,329.1228,374.7368,174.736866667,276.842066667,361.0526,223.157866667,314.035066667,148.4212
223.11,248.444333333,261.5556,252.222266667,239.333266667,274.6666,139.111066666,183.111133333,265.5556,165.111133333,232.4444,139.3334
223.49,201.212266667,225.0504,205.8586,201.6162,235.151466667,123.232333333,147.0706,217.3738,137.171733333,197.777733333,103.8384
223.87,235.862,259.3104,249.6552,237.4712,273.5632,138.390733333,162.9884,253.333333333,159.310333333,219.540333333,117.931133333
224.24,183.636466667,217.575866667,227.272666667,182.828133333,226.060666667,97.3738666666,120.202,198.989933334,122.020133334,171.111133334,106.868666667
224.62,166.341533333,185.6912,195.772466667,164.065066667,197.3984,81.3007999999,109.918866667,175.4472,124.552733333,169.593333333,110.569
225.00,234.942466667,256.091933333,280.459733333,224.597933333,273.563266667,106.207,157.241133333,230.8046,185.0574,239.540266667,161.379333333
225.38,181.212133333,205.050666667,225.2524,169.696866667,220.0,66.2624666666,137.171733333,169.696866667,138.181866667,196.969733333,124.646466667
225.75,169.074066667,197.592666667,210.370333333,165.0,203.703533333,71.2963333332,143.7038,152.5926,128.3334,191.4816,132.2222
226.13,163.8096,177.904733333,188.380933333,157.142933333,194.666666666,67.2381333335,132.571533333,150.857133333,126.4762,183.238066667,128.761866666
226.51,127.301666667,144.444466667,156.8254,124.127066667,150.476266667,58.5714,109.5238,121.587333333,99.8413333334,151.428466667,103.174733334
226.88,99.2591333335,109.7354,114.391533333,94.8149333332,108.253933333,51.1110666667,84.3385333333,96.0847333335,80.7407333333,114.709066667,86.561
227.26,110.344733334,118.9656,124.5976,107.126333333,116.7816,59.1952666667,100.5748,105.517133333,96.0918666665,125.976933333,93.1035333335
227.64,107.6576,109.369466667,122.342266667,107.6576,117.5674,64.1441333333,99.2793333333,108.108133333,95.9459999999,121.1712,98.018
228.01,101.666666667,104.561466667,113.2458,101.4912,108.9474,63.0700666667,92.3685333334,104.561466667,89.2982666666,115.350866667,93.1579333333
228.39,93.6110666666,95.4166666666,94.0972000001,94.0972666668,93.9583333333,60.8333333333,85.1388666667,100.347266667,84.7221333334,106.944466667,83.6805333333
228.76,91.6475333334,92.4905333333,92.4138666666,90.4980666668,88.2758666667,59.6168,82.6053333334,96.7814666666,78.6972666666,97.4713333334,74.7892666667
229.14,88.3333333334,79.1666666667,88.75,87.25,83.9166666667,50.8333333333,75.5833333334,95.9999999999,73.25,92.6666666667,62.5
229.52,91.5708,80.9962666666,92.6435999999,90.1915333333,83.2948666667,54.5594,75.2490666666,96.0152666666,74.8660666667,88.5823333334,62.0690000001
229.89,96.5714666667,79.5238,95.9047333333,95.0475999999,80.1904666666,46.2856,68.1904666667,96.0000000001,75.2380000001,89.3333333334,55.3333333333
230.27,92.2548666666,80.2941333333,94.3135333333,92.1567999999,77.9412666667,37.4508666667,72.8431333333,86.8625999999,74.8039333333,88.9214666666,54.2156666667
230.65,111.574,95.2778,108.148133333,109.722266667,92.6853333333,54.6296,86.7592000001,98.9814666667,92.5925333333,106.574133333,72.7777333333
231.02,110.214933333,88.0644666665,112.4732,108.817133333,92.2580666667,46.0215333333,84.5161333335,98.7097333333,85.3762666667,105.591466667,66.9892000001
231.40,106.0606,81.8181333332,108.6868,102.525333333,87.3737999999,41.8180666667,80.3028666667,89.3939333333,78.8888666667,98.4847999999,60.0000000001
231.78,112.020133333,80.9091999999,106.565733333,101.9192,76.0604666667,44.9494666667,84.2424,83.4344666667,79.293,91.5150666667,52.7270666667
232.15,127.2464,96.4252666668,127.632866667,114.492866667,97.2948000001,61.4492666667,104.831066667,96.9082000001,97.1014666666,111.787466667,72.3672666668
232.53,132.560133333,103.091866667,137.487866667,118.2608,106.569933333,72.8502,108.695733333,96.6182666668,110.241533333,119.999933333,84.4443333333
232.90,115.9422,94.7825999999,118.333333333,105.289866667,97.8984666667,71.5942000001,97.8986666667,86.9565333335,106.231866667,107.318733333,84.0578666665
233.28,105.695733333,87.0550666667,107.7022,96.5048666668,86.9254666666,70.4207999999,85.7606,78.3820000001,98.4466666666,99.0938666667,77.0226666667
233.66,98.2890666666,79.1739333334,100.354,90.7375333335,83.4806666666,72.3892666667,81.6519333334,76.2241333333,96.3422000001,92.8612666667,77.6400000001
234.03,85.1429333333,67.0952,86.3810666667,77.0475999999,75.1904,66.619,70.6190666667,69.3333333334,83.6666,82.619,69.7142000001
234.41,87.963,69.8147333333,89.537,80.4166000001,77.824,68.8888666667,67.9631333333,74.1204666667,84.6760666667,85.2314666667,72.7315333334
234.78,81.7000666667,65.2795333333,80.5818,72.5726666667,70.4696666667,62.953,62.1475333333,68.2774666666,78.9262,77.0470666667,65.2349333333
235.16,82.2489333333,65.5421333333,80.2008666667,73.4940666667,69.0762,65.7830666667,65.1806666667,68.1927333333,83.3735333333,76.3052666667,65.7429999999
235.54,80.8,64.1524666667,78.8190666667,72.4191333333,68.8380666666,63.6571333333,65.3332666667,67.8476,82.781,75.9619333333,69.1428
235.91,84.6790666666,69.2340666667,84.8446666667,79.5859333333,76.0662,67.826,70.559,73.1264,90.3520000001,84.0579333333,77.1015333333
236.29,79.7968,65.3252,79.7154666667,77.5203333333,71.9512,64.2276666667,67.6829333333,69.7967333333,85.8131333334,79.6748,73.6587333333
236.66,83.8463333333,66.2821333334,82.8632666666,80.1282666667,72.8632666667,64.4016,71.0257333333,71.8802666667,83.8888000001,79.4444,74.1453333334
237.04,83.5963333333,65.4824666667,82.6754,79.6053333334,71.3156666667,63.3334666667,71.4033333333,69.8684,80.3508666667,79.3421333333,74.2105333333
237.41,86.0732,69.2694666667,83.0593999999,79.8629999999,73.8356,63.653,76.5754,72.9680666667,82.0090666666,81.8264,75.8447333334
237.79,83.8478666667,70.7830666667,84.6532666666,78.6577333333,71.9462666667,63.1767333333,75.2125333333,72.7516666667,82.9531333333,81.6108,74.0046666667
238.17,94.1292666667,80.6466666666,95.7212666666,87.2637333333,75.6218666666,67.7114666667,83.8805333333,78.6568,90.3979333333,87.9601333333,81.4428666668
238.54,91.7676666667,75.0000666666,90.6059333334,80.1515333333,68.6868666666,66.9696666667,82.8283333333,72.8789333333,84.2424000001,82.5757333333,75.2019999999
238.92,83.268,67.0588,85.2724000001,73.5076666667,62.6143333333,64.3136,75.5554666667,68.4096,77.647,74.7712,70.1088666667
239.29,75.2622,62.2222,78.4907333333,66.9602,59.1614666667,59.8324666667,66.2894,61.2158666667,68.2599333334,65.9119333333,62.2223333333
239.67,68.5943333333,58.1124,73.6143333333,62.1284666666,52.7710666666,59.8394,61.6867333333,56.4658,64.1366666667,60.6826666667,53.7751333333
240.04,57.6027333333,50.5746666667,62.3975333333,48.9984,44.0066,51.6913333333,51.3300666667,47.3892,54.6142,49.5895333333,44.0064
240.42,49.1198,43.2034666667,53.997,41.2698,37.5468,44.8484,42.7129333333,41.039,47.5901333333,43.117,37.2006
240.79,39.7043333333,37.0967333333,47.6881333334,33.4409333333,31.5322666667,38.9516,36.3979333333,34.8654666667,43.2257333333,36.2364666667,29.6236
241.17,33.2352666667,33.2107333333,43.3578666667,27.9658,26.7648,34.2401333333,31.4949333333,31.5685333333,39.1911333333,32.3773333333,24.7304
241.54,28.5806666667,29.9353333333,38.4946,24.1936666667,23.4838666666,29.6774,26.8602666667,27.5268666667,35.4194666666,27.7635333333,23.6559333333
241.92,26.9308,26.4837333333,35.6910666667,21.0162,20.9554,27.2561333333,23.9634666667,24.1464,31.6464,25.2439333333,20.6504
242.29,25.5233333333,25.84,32.8584666667,20.6156666667,22.0756,27.6694,24.0809333333,23.5006,31.0994,25.1187333333,21.0203333333
242.67,25.05,26.9833333333,34.2333333333,22.6833333333,24.3666666667,29.2833333333,25.3666666667,24.7833333333,33.2333333333,26.5333333333,23.1
243.05,24.1603333333,27.2293333333,33.9642,22.2336666667,25.1148666667,28.9002666667,25.4902666667,24.5183333333,33.0433333333,25.7970666667,23.3588666667
243.42,25.736,29.9154666667,35.4822666667,24.3993333333,27.0050666667,31.0152666667,27.7326666667,26.9036666667,36.2268,28.8324,26.6158666667
243.80,23.5671333334,28.3289333334,33.6969333333,21.6624,24.9696666667,28.5540666667,24.8312,24.5195333333,34.9438666666,26.8571333333,25.1947333333
244.17,23.0894,27.317,33.7724,21.4145333333,25.7235333333,28.13,23.7236,25.0893333333,34.5691333333,26.4716,24.9918666667
244.55,21.9182,26.8710666667,34.1508,20.3618,25.5504666667,26.6509333333,23.4433333333,24.4497333334,34.3082666667,25.7231333333,23.6319333333
244.92,21.9373333333,25.1567333333,33.1909333333,19.8004,24.7578,25.812,22.1651333334,24.1452666666,32.7635333333,23.8319333333,23.4614666667
245.30,22.1358666667,24.9062,32.9838,20.6861333333,25.5016,25.5921333333,21.877,24.8285333333,32.5048666667,23.9481333333,23.8318666667
245.67,22.2535333333,25.1722,34.0688666667,21.5178666667,26.62,26.6199333333,23.0473333333,25.1956666667,32.2711333333,25.289,24.3549333333
246.05,20.4306666667,24.6312666667,32.7625333333,20.7754,26.4836,25.5789333333,22.3479333333,25.2774,31.8254666667,25.0511333334,23.9094666667
246.42,18.3897333333,23.1897333333,32.5948666667,19.1794,25.1180666667,23.9795333333,20.5539333333,24.7076666666,30.5948666667,23.8665333333,22.6874
246.79,17.7582666667,22.3495333333,31.3656,18.2084666667,24.2780666667,22.5649333333,19.4810666667,23.9159333333,29.4762666667,23.162,21.3117333333
247.17,16.4377333333,21.1722,29.9908,16.7766,22.9578666667,21.392,18.26,22.3444666667,27.8662666667,22.1702666667,19.5419333333
247.54,16.8790666667,20.9014666667,30.2558,16.8790666667,23.2250666667,21.2482666667,18.925,22.5488,28.0450666667,22.2712,19.0985333334
247.92,18.1367333333,21.5485333333,31.5776666666,18.1367333333,24.414,22.6998,20.2402666667,24.0,28.729,23.47,20.6459333333
248.29,18.2706666667,21.8462,31.7042666666,18.5463333333,24.2772666667,23.0242666667,20.8187333333,24.1855333333,28.6299333333,24.0768666667,21.1360666667
248.67,20.2001333333,23.8881333333,33.4918,20.4757333333,26.1410666667,25.4985333333,22.937,26.1159333333,30.1542666667,26.4080666667,23.7630666667
249.04,20.0780666667,24.5948666667,33.5240666667,20.9535333333,26.5454,25.9818666667,23.7885333333,26.1724666667,30.0821333333,28.0191333333,24.4820666667
249.42,20.0456666667,24.2864,33.5704666667,20.9210666667,26.6392666667,26.5116,24.332,25.7273333333,29.7128,28.6366,25.0431333333
249.79,19.5765333333,24.7562,33.7075333333,21.3098,26.3516666667,26.765,24.2835333333,26.2234666667,30.0936,28.6755333333,25.1305333333
250.17,21.2159333333,26.2544666667,35.1160666667,23.0293333333,27.5219333333,28.2638,25.8424666667,27.491,31.1696,30.2216,27.0376
250.54,21.3466,26.6666666667,35.1323333333,23.7085333333,27.9912,28.6754666667,26.8433333333,27.1744666667,31.9757333333,30.5961333333,27.6047333333
250.92,20.9396666667,27.2482666667,35.2796666666,24.2840666667,27.9642,29.1721333333,26.6332,27.9195333333,32.0692666667,31.0625333333,28.2662
251.29,20.5041333333,26.4146666667,35.2578,24.4786,28.5682,28.7628,26.6437333333,27.9037333333,31.6839333333,31.6152,28.9116666667
251.66,19.1814,26.2573333333,34.7602,23.6491333333,28.3042666667,27.9298666667,25.2514666667,27.2515333333,30.5496666667,30.5614666667,28.737
252.04,19.3064,27.5131333333,34.9676,24.7502666666,29.4060666667,28.4068666667,26.1728,28.1128,31.7107333333,31.7579333333,29.5001333333
252.41,17.981,26.7623333333,33.0348,23.6439333333,28.4109333334,26.3918666667,25.5914,26.9653333333,31.0035333333,30.3704,29.0440666667
252.79,17.4161333333,26.6665333333,32.4191333333,23.8879333333,28.5314666667,26.2646,25.3626666667,27.1419333333,30.7252,29.2870666667,28.6289333333
253.16,17.4294,26.9002666667,33.3208666667,24.6002,28.6222666667,26.7282,25.0798666667,27.3430666667,31.4883333333,29.6556,28.979
253.54,17.7015333333,27.8349333333,33.7524,25.2317333333,29.2698,27.7332666667,25.2446,28.1268666666,32.2031333333,29.2952666667,29.3840666667
253.91,15.4661333333,24.4803333333,31.0931333333,22.3072,26.7604666667,25.8214666667,22.6426666667,25.1644,29.9799333333,27.0020666667,26.6532
254.28,14.0820666667,24.1948666667,30.2118666667,21.1582,25.6498,25.2965333333,22.2599333333,24.6045333333,28.7288666667,26.6526,26.2992666667
254.66,14.1755333333,25.0107333333,30.9064,21.6986666667,25.282,25.1391333333,22.1698666667,24.8394,28.2226,26.7095333333,26.3240666667
255.03,14.5454,24.43,30.7792,21.1687333333,24.8628,24.6320666667,22.5541333334,23.9682666667,28.1819333334,27.0274666666,25.9452666667
255.41,16.645,27.3691333334,31.9139333333,23.2116,26.4374,27.5984666667,24.9178,26.3655333334,30.7095333333,28.5016,27.7132666667
255.78,16.346,26.9648,31.6926666667,23.0723333333,25.9062,27.2334,25.6972666667,26.95,30.6785333333,28.6203333333,26.9352
256.15,11.6037333333,22.0398666667,26.5483333333,18.1669333333,21.2268,22.3946,21.3748,22.0400666667,24.4937333333,23.4442666667,21.3450666667
256.53,10.8742666667,21.0945333333,27.1073333334,17.5265333333,21.2224666667,23.0419333333,20.3410666667,21.3788,23.8236,23.0418,20.1563333333
256.90,7.13333333333,16.7733333333,23.8,12.7466666667,16.72,18.3466666667,15.4133333333,17.4266666667,19.6533333333,18.7466666667,15.2533333333
257.28,8.52766666668,17.9151333333,24.6996666667,14.1106666667,19.0223333333,18.7398,16.7844666667,18.7397333333,21.2956,19.5288666667,16.2896
257.65,7.55346666668,16.9316666667,23.894,12.8847333333,17.9204666667,16.575,15.1376,17.8898666667,19.949,18.8888,13.9346666667
258.02,9.78579999999,18.4833333333,25.6641333333,14.7215333333,19.7000666667,17.515,16.4782,19.5114,20.9597333333,19.88,15.5270666666
258.40,9.40773333332,17.4152,25.6313333333,14.0780666667,19.4637333333,16.6334,15.5978,18.4357333333,20.4916,19.1060666667,14.4953333333
258.77,9.73913333333,17.1589333333,25.7217333333,13.9609333333,20.0528666667,16.8285333333,16.0026,19.0287333333,20.7201333333,19.3128,14.7209333333
259.15,10.5666,17.9024,26.6004666667,14.7198,20.9462666667,17.6733333333,16.7812,19.4757333333,21.2176,19.6864666667,15.3645333333
259.52,9.96586666667,16.7687333333,26.0203333333,13.9058666667,19.7902,16.644,16.2074666667,18.5261333333,19.9659333333,18.5544,14.6882
