wavelength,Back_PhrFrum,Belly_PhrFrum,Breast_PhrFrum,Crissum_PhrFrum,Crown_PhrFrum,DorTail_PhrFrum,Patch10_PhrFrum,Patch11_PhrFrum,Rump_PhrFrum,Throat_PhrFrum,WingTip_PhrFrum
197.03,557.611266667,683.777733333,486.666666667,528.024585185,621.777733333,564.0,650.222133333,517.111166667,557.777766667,616.888933334,546.222266667
197.40,1887.70833333,2357.5,1575.0,1762.87037037,2091.66666667,1955.0,2301.66666667,1783.33333333,1935.0,2103.33333333,1945.0
197.78,526.111141667,675.7778,467.555533334,497.753081481,584.222133333,556.888866667,662.6666,542.444433333,585.3335,584.888933333,594.6666
198.16,363.576358333,449.444433333,321.388933333,340.632637037,386.388866667,368.333266667,441.944466667,366.388866667,396.111133333,390.5556,390.833466667
198.54,912.870333333,1130.74076667,822.222133334,853.539037038,981.8519,948.148266667,1081.48133333,958.148166667,986.296333334,941.481399999,971.111133335
198.92,-327.850808333,-412.631666667,-272.982333333,-263.664611111,-332.6315,-332.280666667,-365.614,-311.228133333,-342.982533333,-334.035066667,-320.701733333
199.30,-481.025708333,-612.5642,-391.281933333,-397.806277778,-495.640966667,-504.1026,-492.820466667,-447.9486,-494.102566667,-504.6154,-478.461666666
199.68,-499.027766667,-620.277666666,-393.333266667,-387.253033333,-517.2222,-510.0,-498.8888,-450.555466667,-500.8333,-511.111133333,-507.2222
200.06,-221.098425,-263.7881,-152.424333333,-150.202111111,-207.878833333,-230.605933333,-227.272733334,-190.757533333,-210.4545,-222.4242,-217.5758
200.44,-197.403883333,-220.769166667,-127.692266667,-156.253555556,-182.9487,-200.513,-190.256466667,-149.487266667,-184.358933333,-198.718,-193.589933333
200.82,-342.938658333,-360.000233333,-239.649066667,-283.333292593,-327.1929,-329.122666667,-324.561466667,-268.070033333,-328.9473,-356.842133333,-337.894866667
201.19,-546.410291667,-607.692366667,-432.3078,-489.145188889,-568.461633333,-552.820333333,-546.666733333,-471.025566667,-548.2051,-573.333399999,-560.512733333
201.57,-727.348408333,-806.060566666,-599.393933333,-642.457874074,-729.999933333,-714.545533333,-719.999933334,-584.2424,-708.787866667,-746.060600001,-690.302933333
201.95,-714.924166667,-783.030233333,-586.0606,-617.912444444,-688.4849,-693.9394,-700.606066667,-537.575866667,-670.303033333,-744.8486,-629.697066667
202.33,-488.388908333,-549.111066667,-394.2222,-435.308548148,-465.3334,-484.8888,-453.777733333,-338.4445,-451.333333333,-497.777733333,-431.111266667
202.71,-492.333275,-595.777766667,-401.777866667,-452.296255556,-461.777766667,-497.7778,-458.222333333,-340.4445,-473.111066667,-519.111133333,-443.110933333
203.09,-634.166758333,-835.5557,-567.2222,-635.709925926,-650.000033333,-667.777866667,-626.6666,-519.722233333,-662.777733333,-695.555533333,-613.333399999
203.47,-341.190608333,-468.4127,-319.365,-362.34562963,-352.380933333,-359.0476,-353.650733333,-281.746,-358.253966667,-378.412733333,-336.1904
203.85,-308.977133333,-448.4849,-292.1212,-352.154903703,-339.090866667,-341.212066667,-345.7576,-276.666733333,-343.333266667,-346.666666667,-331.2122
204.22,-259.8,-411.066666667,-259.733333333,-310.414814815,-308.4,-302.933333333,-304.266666667,-235.6,-308.4,-292.533333333,-285.066666666
204.60,-295.946975,-496.3637,-305.454533333,-349.629577778,-361.666633333,-353.333333333,-353.636333333,-279.696933333,-355.000066667,-353.6364,-333.333133333
204.98,-160.761841667,-285.619033333,-164.000133333,-193.396811111,-194.0,-200.571466667,-198.095333333,-157.047633333,-191.714333333,-185.523866667,-177.7142
205.36,-102.30905,-192.291566667,-97.0833999999,-128.155888889,-122.6389,-126.388866667,-125.138933333,-100.555433333,-122.986166667,-118.611133333,-110.416733333
205.74,-68.4968250001,-145.059466667,-67.0237333333,-96.7526740739,-92.9165999999,-91.1904666665,-87.8571333334,-81.4881666667,-92.4404666667,-80.5951333335,-82.7381333334
206.12,-35.5555833333,-96.3426333333,-40.6482,-64.2850222222,-60.6481,-55.2776666667,-53.3332666666,-54.8148,-54.3519000001,-48.426,-55.7406
206.50,-24.455125,-82.1795333333,-31.4531333333,-54.6913296296,-52.7778333333,-44.7010666667,-44.5298666667,-49.829,-45.6411000001,-40.3419333333,-52.7351333333
206.87,-21.28965,-71.1508333333,-27.7778666667,-49.2945407407,-50.0398,-39.9206,-42.2221999999,-47.2620333333,-40.1190333333,-32.6984666667,-46.4284666667
207.25,-11.4701,-54.0074333333,-15.2059333333,-35.8842074074,-35.0186666666,-26.0674,-30.1123333333,-28.7266333333,-24.8314333333,-18.2022666667,-33.9324666667
207.63,-11.1603916667,-56.4134666667,-13.3333333333,-36.0104185185,-35.2319333333,-28.4388666667,-30.8016,-32.405,-26.8776,-11.9830666667,-33.8397333333
208.01,-7.31368333334,-46.3137666667,-8.23533333335,-26.3660555556,-23.4902666667,-19.6862666667,-20.706,-26.3529666667,-19.5294,-9.96073333332,-21.6469333333
208.39,-5.22230833333,-34.9629,-7.92593333334,-21.8270185185,-16.5186333333,-11.8518,-14.6666,-23.0369666667,-14.5185,-8.00006666666,-18.5185333333
208.77,-4.23790000001,-33.0081,-9.34953333332,-25.013537037,-16.9511333333,-16.1788,-19.3496,-26.2600333333,-15.5285,-6.9106,-19.3495333333
209.14,-12.394375,-47.7465333333,-18.5916666667,-39.6870000001,-28.2628,-22.9108,-27.2300666666,-36.3849666667,-28.263,-18.3099333333,-32.7699333333
209.52,-10.335625,-44.0740666667,-19.3518,-35.7253666667,-24.0742,-15.1852,-26.1112000001,-29.9999666667,-28.3333666667,-17.8702,-35.4630000001
209.90,-16.1994166666,-53.8889333333,-27.8789333333,-44.8316777778,-22.9292666666,-24.0404,-36.3636666667,-36.0099666667,-33.8888999999,-28.2828666667,-47.0709333334
210.28,-8.47980833332,-43.8288666667,-22.4324666667,-32.6424703704,-13.4233333333,-17.2073333333,-30.9910666667,-24.6399,-24.6848,-19.7296,-34.5945333333
210.66,0.135416666672,-32.2916666667,-13.3333333333,-21.7175925926,-2.20833333333,-4.99999999999,-24.6666666667,-15.375,-11.5,-12.4166666667,-16.25
211.03,0.125541666666,-35.9362,-15.0685333333,-25.3424925926,-1.55253333335,-3.8356,-28.8585333334,-17.3974,-13.1050666667,-14.0639333333,-21.6438
211.41,-42.6166666667,-91.7333333333,-67.2,-77.237037037,-47.2666666666,-45.4666666667,-86.1333333334,-75.5333333333,-56.6,-61.7333333333,-70.1333333334
211.79,-23.6074916667,-56.0964333333,-41.4912,-44.3128925926,-27.9386333333,-23.4210666667,-52.5438000001,-44.4298666667,-30.8333,-40.8771333333,-38.421
212.17,-35.58445,-67.7487333333,-55.8442,-52.5878074074,-39.1775,-31.0824,-60.4328666667,-52.684,-41.5585,-47.0996666667,-50.3897333333
212.55,-31.1805583333,-70.8796333334,-54.9074666667,-51.0904888888,-34.9999666667,-27.3148,-59.0740666667,-52.1759666667,-35.2778,-45.5555333333,-48.7035999999
212.92,-41.1922833333,-89.1282666666,-71.2820666667,-65.321962963,-42.6666333333,-34.3588666667,-69.3333333333,-67.7435666667,-48.7692333333,-57.4359333333,-60.4101333333
213.30,-28.4642833333,-71.1904,-60.5712666666,-51.0211962963,-27.5714333333,-19.5238666667,-56.2858000001,-56.4286666667,-34.3809666667,-42.3808666667,-44.0952000001
213.68,-38.8283666667,-87.2918666666,-76.1460666666,-67.6217333334,-37.5521999999,-35.521,-70.5209333334,-72.0834666667,-43.8023,-52.7084666667,-52.9167333333
214.06,-42.8915083333,-87.6262333333,-81.8182,-73.4175222222,-48.7879666666,-35.0505333333,-71.2120666667,-72.0202000001,-48.9899333334,-56.0605333333,-56.2624
214.44,-159.877383333,-251.764666667,-228.627533333,-231.895551852,-180.196033333,-146.862733333,-209.803933333,-215.000033333,-182.941166667,-190.195933333,-185.098
214.81,-450.333416667,-660.0,-615.111,-627.135822222,-503.5556,-443.5556,-528.444399999,-565.111066667,-509.3333,-508.444533333,-526.222133333
215.19,-534.722333333,-819.9999,-758.888933333,-756.91352963,-604.722166667,-539.444333333,-628.333266666,-681.388933333,-600.833300001,-633.888733333,-627.222133333
215.57,-268.598391667,-430.909033333,-385.151466667,-391.952881481,-307.727366667,-274.8486,-313.030333333,-361.060766667,-325.0,-334.2424,-326.060533333
215.95,-1608.75,-2440.83333333,-2186.66666667,-2276.57407407,-1839.16666667,-1635.0,-1893.33333333,-2152.5,-1971.66666667,-1890.0,-2011.66666667
216.32,647.196983333,955.4544,867.272733334,945.690270371,738.787933333,715.7576,775.151466667,889.394033334,794.848366667,774.545533332,796.363533333
216.70,2419.999975,3380.00006667,3137.77773333,3408.51844815,2755.5555,2691.11106667,2748.88886667,3256.6667,2908.88896667,2808.8888,2931.11106667
217.08,-922.976183335,-1269.52376667,-1191.4284,-1270.63487037,-1098.09526667,-1049.52373333,-1033.3334,-1278.09526667,-1089.0477,-1069.5238,-1192.381
217.46,2094.99994167,2905.55566667,2737.7778,2920.12343333,2684.44443333,2551.11113333,2515.55553333,2981.1111,2599.99996667,2573.33326667,2828.88886667
217.83,-1675.83335,-2513.33326667,-2364.4444,-2540.98765185,-2309.99996667,-2206.6666,-2244.44446667,-2661.11113333,-2256.6666,-2202.2222,-2508.88893333
218.21,890.277866667,1339.44446667,1195.55573333,1338.08648889,1247.22226667,1180.0,1219.99993333,1426.6666,1185.55553333,1191.11106667,1386.6666
218.59,-354.848441667,-536.666733333,-476.969533333,-543.232355556,-527.2728,-451.5152,-467.272666667,-622.424233333,-450.909133333,-449.696866667,-570.303
218.97,-547.381025,-799.0477,-685.714266667,-784.126970371,-833.333333333,-599.0476,-719.047599999,-979.523766666,-678.095099999,-650.4762,-854.285666667
219.34,-618.333375,-832.857233333,-750.476133334,-829.36517037,-927.619033333,-620.952533333,-759.047600001,-1010.95233333,-723.333333333,-708.5714,-864.762066667
219.72,-172.348466667,-233.030333333,-205.7576,-242.710492593,-264.545266667,-170.605933333,-209.090866666,-281.212033333,-175.4545,-188.4848,-240.606066667
220.10,-55.0188583334,-81.6666333333,-64.5452666667,-90.311337037,-92.1212666667,-53.4848666667,-65.6060000001,-107.5757,-49.9241999999,-64.6969333333,-82.2728666667
220.47,-17.256425,-26.7692,-15.7950666667,-34.3476703704,-35.3331666667,-9.64106666668,-18.0512666667,-44.8717333333,-9.02563333332,-16.2050666667,-32.4103333333
220.85,-18.7121083333,-33.4545,-18.3031333333,-39.3466925926,-38.3635333334,-5.93940000001,-23.8788666667,-52.4847666666,-13.7575666667,-19.8788666667,-38.3030666667
221.23,-22.3182333333,-39.3333333333,-24.4848,-51.0100592593,-44.0000666667,-7.03026666667,-29.9393333333,-52.3638333333,-23.6969333333,-21.8182,-41.6969333333
221.61,-30.6871583334,-47.5438333333,-33.2164666667,-62.2352444444,-46.5497000001,-14.5029333333,-35.5555333333,-49.7075666666,-31.8713,-28.0700666666,-54.3858666667
221.98,-45.93565,-57.4268333333,-46.1989333333,-71.8714851851,-59.0059333333,-27.7193333333,-42.5730666667,-53.6843333334,-42.7483666667,-42.5732666666,-60.1168666667
222.36,-27.285375,-28.7373,-28.2828666667,-46.3691777778,-33.4849666667,-7.2728,-19.7979333333,-28.6363,-21.2625666666,-20.2021333333,-29.2930666667
222.74,-45.0149666667,-51.6666333333,-52.7380666667,-74.5238888888,-51.9048000001,-27.5,-44.2858,-47.6785333333,-41.7263333333,-42.381,-51.9047999999
223.11,-26.287875,-28.9611333333,-33.2466666667,-48.4944333333,-26.7965666667,-17.4025333333,-25.1082,-24.7185,-25.1081333333,-25.6277333333,-25.6278
223.49,-38.5386583333,-41.7391666667,-47.826,-63.955862963,-38.6955333333,-31.0146,-40.3865333333,-38.1642999999,-40.5797,-37.4878666667,-43.8646666667
223.87,-71.9384500001,-70.5072,-90.4347333333,-110.281762963,-70.0000666667,-58.8405333333,-80.2896,-70.9420333334,-85.9420666666,-73.7681333334,-87.8260666668
224.24,-119.073958334,-127.407433333,-157.407266667,-173.168648148,-126.5741,-103.888866667,-134.259266667,-127.5,-144.4445,-131.296266667,-145.185133333
224.62,-206.249991667,-232.361066667,-276.666666667,-289.907474074,-231.111266667,-182.7778,-232.777533333,-220.972233333,-247.777866667,-243.611133333,-252.222133333
225.00,-920.833358333,-1047.77773333,-1248.8888,-1300.18529259,-1043.88886667,-851.111133335,-1035.5556,-960.000066666,-1085.55553333,-1087.7776,-1088.889
225.38,498.611041667,573.055633333,643.888866667,691.913603704,554.444366667,472.2222,546.111066667,525.833233333,590.555533334,618.333466667,569.444533333
225.75,182.451,210.0979,232.941133333,252.734185185,209.8039,177.647,194.5098,208.431433333,218.823633334,227.255,201.764733333
226.13,126.454633333,139.030333333,148.121333333,169.7643,142.787933333,119.393866667,131.5152,148.1817,147.575833333,145.697,141.212266667
226.51,105.931508334,117.303833333,124.019533333,137.92482963,123.1373,99.9018666665,109.019666666,121.519466667,123.8726,121.8628,118.0392
226.88,94.7300416666,105.539866667,110.985866667,123.708914815,111.924766667,93.3332666667,96.8075333332,107.8874,112.2535,110.891933333,110.704266667
227.26,67.584975,76.1729666667,80.6790666666,87.7058666667,82.0986666667,69.5062,70.2470666667,76.3888,78.4568666667,80.8025333333,82.7160000001
227.64,60.7839333333,65.3955666667,70.1695333333,79.6517444445,71.7513666667,62.26,62.0338,66.9774333333,70.2542,74.0113333333,73.8982666667
228.01,57.738025,64.9875666667,66.3158,74.5530333334,68.8220333333,60.7016666667,57.9949333333,63.2081,66.7918333333,69.0728,68.1202
228.39,49.2979916667,54.6464666667,57.1313333333,63.8181333333,57.5960333333,53.8183333333,49.0504,53.4748333333,58.6667,59.9596,59.3940666667
228.76,42.309825,47.3369666667,50.6884,55.9541037037,50.1993,47.6086666667,41.9202666667,46.8659,51.1050666667,51.3406,50.9058
229.14,41.6580333333,46.6146333333,49.2362,56.1458555555,50.3298333333,47.396,39.0625333333,45.6596666667,49.7916,51.0764666666,49.1321333333
229.52,39.488275,45.3261666667,48.1520666666,52.8442333333,47.3007,45.6884666667,37.7536,42.3549333333,46.6122666667,47.6086666667,45.6520666667
229.89,38.6395416667,45.4018333333,47.5501333333,50.7741925926,44.0763333333,43.2932,35.4217333333,39.9799333333,44.3975666667,46.7068666667,45.0602
230.27,35.8598583333,45.7325666667,47.6432,48.520862963,41.9959,41.5286,33.1210666667,35.2864666667,42.3990333333,46.5818,42.9724
230.65,38.185725,47.5949,49.6202,51.9525962963,42.3417666667,44.7678666667,35.1476666666,38.0591666667,44.4305,47.2574,46.9621333333
231.02,41.2266416667,51.4078333333,50.7660666667,52.3119407408,43.3332333333,43.5196,37.1013333333,40.0208,47.1842333333,47.6605333333,48.9025333333
231.40,44.6601583333,55.2633,52.1929333333,55.7139703704,46.3377,45.5262666667,39.1228,43.5964666667,51.2281,48.3334,52.7632666667
231.78,45.181875,58.568,52.1126666667,54.9818555556,47.4412666667,45.8684666667,37.6525333334,43.4506666667,50.7512333333,47.2299333333,52.1128
232.15,41.1309166667,54.074,47.5660666667,53.0452444444,43.5978333333,41.1111333333,32.4338,40.3176333333,43.5979,45.2381333333,47.619
232.53,44.182125,56.5123666667,47.7777333333,56.0013444444,49.6297333333,42.1605333333,33.6418,39.9075,40.2469333333,45.6790666667,48.4567333333
232.90,52.0876833333,64.6800666667,51.3804,63.9991740741,58.0135,48.0808,40.6059333333,43.7711,45.6229,54.0066666667,55.6229333333
233.28,50.7671666667,68.2197333333,49.0908666667,61.0395703703,58.3711666667,49.6968666667,45.6060666667,41.6287666667,43.2196333333,51.8938666667,60.5303333333
233.66,55.652125,67.3551,51.0144,65.0041148148,59.7825,52.029,45.7246666666,47.1014333333,45.1449,55.0723999999,65.8695333333
234.03,57.1988083333,65.5422,48.1927333333,65.8812481482,63.2127666666,53.9759333333,43.4537333333,43.1325666667,42.4497,53.6546666667,66.5061333333
234.41,47.27275,55.6818,36.8180666667,53.3753148148,53.2195666667,44.1667333333,32.4999333333,35.5304333333,33.4091666667,42.7272,57.0455333333
234.78,42.5880083333,52.1794333333,31.2820666667,43.5933407407,49.0064666667,38.3975333333,30.9614666667,34.5512666667,33.3014,40.8973333333,49.359
235.16,31.487,38.6275666667,21.1764,34.3790444444,40.5882333334,30.7842666667,21.0457333333,25.5881333333,23.3660666667,34.5752666667,37.0588
235.54,22.2825416667,28.9492666667,10.5798,25.7849629629,29.4927333333,17.3912666666,10.9419333333,13.2246,15.9057333333,27.7536666667,27.1016
235.91,24.63645,29.4327666667,12.6950666667,30.3072777778,27.2342,19.7871333333,13.1916,15.9574666667,17.5177,28.5105333334,23.7588666667
236.29,25.082475,27.9538666667,13.5972,28.1884851852,26.2376666667,19.9339333333,14.3894,15.7096,20.1320333333,24.8845333333,24.0922666667
236.66,26.6031,30.452,16.6668,27.5551592593,23.6723666666,20.7909333333,16.8362,19.5480666667,23.2202333333,25.7062,25.2542666667
237.04,28.0410833333,32.4129,22.1890666667,29.4970148148,27.6368333333,22.5373333333,20.2986,24.0795,26.1691333333,29.0546666667,28.3084
237.41,29.3851083333,31.2411666667,21.6551333333,31.0242222222,29.4943333333,23.1264666667,19.2184,25.0574333333,28.9196,29.7470666667,28.8276
237.79,27.1295833333,31.8517333333,21.1574,29.0921333333,30.8566,21.2039333333,18.7963333333,24.0277333333,28.9582,29.537,28.3796
238.17,27.65735,33.6851333333,26.1112,29.5780518519,31.3517333333,23.5926,23.1480666667,27.4445333333,29.6295333333,32.5184666667,28.2222666667
238.54,29.7947,36.1577333333,29.1624666667,33.6707851852,34.0722333333,27.6846666667,25.7799333333,30.9851333333,31.1822333333,35.5992,29.3268
238.92,29.7360333333,36.531,29.9547333334,34.9422296296,34.706,29.9548666667,27.6622,30.0451333333,29.4570333333,36.0784666667,29.5022666667
239.29,31.2587333333,37.1409,31.0182666667,35.8483296296,35.8438333333,32.1338666667,29.986,30.4323,30.795,36.8201333333,31.1296666667
239.67,32.169175,39.0138333333,32.8588666667,37.4725222222,37.1785333334,35.3808,32.4094,33.2209333333,32.035,39.0014,33.0337333333
240.04,25.0874666667,32.7571666667,26.5988666667,31.2178185185,31.3671666667,29.1073333333,25.8757333334,27.7965333333,26.4293333333,33.3785333333,28.2262
240.42,22.0396833333,29.8449333333,22.7712,27.9155888889,28.3527333333,26.2403333333,22.6357333333,25.2034333333,23.6338333333,30.8333333333,25.6201333333
240.79,18.9356583333,26.2863333333,19.4202,25.1469296296,25.2446666667,23.8768666667,19.7102,22.2193333333,20.9239666667,27.0108,23.7681333333
241.17,16.1556833333,22.4920333333,15.3773333333,21.5034,20.3223666667,20.7232,16.9182,18.4590666667,17.61,23.1288,20.1572666667
241.54,13.0204,18.6288666667,12.6301333333,17.8690703704,15.3797,16.8355333334,14.6554,15.1687333333,14.4023,19.9437333334,17.0464
241.92,12.2646,16.4784666667,11.9021333333,16.2237148148,13.5154,16.5098,13.9736,14.4319,13.3522666667,18.5813333333,15.8066666667
242.29,11.6592916667,15.6105666667,10.9852,15.9743814815,13.0206333333,16.3067333333,13.3333333333,14.2241333333,13.4395,17.7816666667,15.8348666667
242.67,12.452325,14.6969,11.2344,15.7076555556,12.4354,16.0944,13.8159333333,14.304,13.5353333333,18.1818,16.2178
243.05,10.9459583334,12.5721333333,9.21099999999,14.0890037037,9.98336666667,13.8332666667,11.3333333333,12.2722333333,12.1389,16.4888666667,14.5667333333
243.42,11.1129,12.4677,9.64506666668,14.3256888889,9.77953333334,14.1935333333,11.1182666667,12.3870666667,12.1505,16.7312,13.8925333333
243.80,11.54015,11.6015666667,9.68166666666,13.9246296296,9.90596666666,13.8862666667,10.7876666667,11.9665666667,11.9092333333,16.3692666666,13.6150666667
244.17,13.3509166667,12.6396,11.3020666667,15.4801703704,11.1663666667,15.3644,12.2774666667,13.2025666667,13.4842333334,17.8582666666,15.3242
244.55,13.1744333333,12.0171,10.8309333333,14.5578037037,10.2652666667,14.5545333333,11.6817333333,12.3323666667,12.7827,17.1671333333,14.6848
244.92,11.9626166667,11.0769666667,9.62866666666,13.3044481481,9.07603333333,13.4446666667,10.6313333334,11.0538333333,11.8524666667,15.7195333333,12.9526
245.30,11.4371083333,10.2845666667,9.22826666666,12.5824962963,8.52096666667,13.1264666667,9.83179999999,10.3923333333,11.5697,14.5752666667,12.5744666667
245.67,11.2829,10.0705,9.14233333333,12.3536740741,8.52333333333,13.0590666666,9.31453333334,10.5444666667,11.5355333333,13.8972666667,12.3698
246.05,11.126525,9.79749999999,8.56426666667,12.0252481481,8.36193333333,12.5515333333,9.25373333333,10.0995333333,11.0235333333,13.1698666667,12.2459333333
246.42,11.2570333333,9.28356666667,8.45173333334,11.524137037,8.43249999999,12.5976,9.27060000001,10.0575333333,10.9373,12.8406666666,12.284
246.79,10.9383916667,9.51936666666,8.50313333333,11.6169296296,8.81123333334,12.6828,9.3724,10.2245,11.2723333333,12.6596666667,12.3144
247.17,10.66065,9.53146666667,8.40353333333,11.3271111111,8.71863333333,12.5285333333,9.17659999999,10.1245333333,11.2762666667,12.1737333333,12.2638666667
247.54,10.7021666667,9.54473333334,8.16633333333,10.9906333333,8.57203333333,12.1258,9.09173333333,10.1904666667,11.2695,11.5466666667,12.309
247.92,10.520075,9.44126666667,8.15026666667,11.0970851852,8.51163333334,12.1398666667,9.11553333333,10.1902,11.2267666667,11.3552666667,12.1303333333
248.29,10.3127416667,9.34636666666,8.11353333334,10.9078814815,8.42063333333,12.0213333333,9.04399999999,10.0256666667,11.1026,11.0211333334,11.8958
248.67,11.2010416667,10.0457333333,9.08233333333,11.7433259259,9.01833333333,12.9589333333,9.94539999999,10.7466,12.0616333333,11.8174,12.6850666667
249.04,11.9788666667,10.6442,10.0560666667,12.7169222222,9.74323333333,13.5574,10.7843333333,11.4193,12.7941,12.7451333333,13.3332
249.42,12.0808,10.8222666667,10.1924666667,13.2166666667,10.2493333333,13.7382,11.0468,11.8346,13.0493666667,13.1162666667,13.4122666667
249.79,12.6190333333,11.3003666667,10.4030666667,13.7880074074,11.0310333333,14.317,11.5018,12.1612333333,13.3228666667,13.6579333333,13.6683333333
250.17,12.4093583333,11.5982666667,10.3877333333,13.8521333333,11.1492,14.1756,11.286,12.1701666667,13.6010666667,13.6848,13.4616
250.54,11.98615,11.7992333333,10.1024666667,14.0710777778,10.9041,13.695,11.1633333334,11.8444,13.4842333333,13.4418,12.6884666667
250.92,11.1359416667,10.9645666667,9.17973333334,13.1795444444,9.7868,12.3754666667,10.4986666667,10.8432,12.3097666667,12.3096666667,11.7912666667
251.29,11.0823416667,11.1892333333,9.17619999999,13.3815592592,10.0862,12.5611333333,10.8720666667,11.0684,12.3198666667,12.7818666667,11.9751333333
251.66,10.8440083333,10.9078,8.95033333333,13.5701407407,9.90413333333,12.3618,10.7446,11.1490666667,11.8405,12.9928666667,12.1489333333
252.04,10.782575,11.1123333333,8.75586666666,12.8690407407,9.50443333333,11.8288666667,10.7238,11.2406,11.6470333333,13.0267333333,12.1567333333
252.41,10.6367666667,11.4646666667,8.6726,12.6991333333,9.53096666667,11.8614,11.0389333333,11.3275666667,11.6413666667,13.1602,12.3954
252.79,10.0703583333,11.1444666667,8.25186666667,12.6321037037,9.46293333333,11.1334666667,10.5407333333,11.2112,11.0999333333,12.9629333333,12.1334666667
253.16,10.5462916667,11.6443666667,8.3852,12.9338814815,9.97783333335,11.5704666667,10.5037333333,12.1148666667,11.4369333333,13.6741333333,12.6962
253.54,11.8024083333,12.6248333333,9.33179999999,13.3129481481,10.4846,12.4594666667,11.7254,13.0434,12.1366,14.4198666667,13.9574
253.91,12.76995,13.8191,10.6278,13.9823407407,11.4462333333,13.2064,12.7728,14.6449333333,13.1652,15.3961333333,14.9998666667
254.28,13.8353083333,14.499,11.4971333333,15.0260407407,12.2210333333,14.1410666667,13.5391333334,15.8286666667,13.6534333333,16.4267333333,15.7942666667
254.66,14.7410583333,14.7948666667,11.9813333333,15.543062963,12.5322333333,14.2322,13.7396666667,16.1547333333,13.9468333333,17.0144666667,16.3737333333
255.03,15.5230916667,15.5060333333,12.9558666667,16.4726,13.261,15.0843333333,14.3454,16.6024333333,14.8473333333,18.0562666667,17.0843333333
255.41,16.5033583333,16.03,13.9159333333,17.6669481482,13.6620666667,15.7219333333,15.1477333333,17.7403,15.5762666667,18.7433333333,17.6696
255.78,16.7005833333,16.8326666667,14.6526,18.2010185185,14.3469,16.138,15.8672,18.2831666667,16.0681666667,19.432,18.1303333334
256.15,16.880225,16.8128,14.6524,18.7835185185,14.2718333333,16.2018,15.8122,18.0655,16.0159,19.5928,18.5480666667
256.53,17.5729833333,16.8767,15.0666666667,19.1644740741,14.4745666667,16.3877333333,16.2162,18.5242666667,16.7310333333,19.7597333333,18.4986666667
256.90,16.4849416667,16.0658333333,14.2102666667,18.0836703704,13.3902,15.5584,15.672,17.1578666667,15.9927333333,18.4164666667,17.4908666667
257.28,16.1366916667,15.1935666667,13.6566,17.1878074074,12.6455666667,15.092,15.2798666667,16.0464666667,15.5919333333,17.0538666666,17.0087333333
257.65,13.5042916666,12.8239333333,11.1726,14.7152888889,10.1811333333,12.8548,12.6564666667,13.5043333333,13.5042333333,14.6052666667,14.5300666667
258.02,12.4147416667,11.7275,10.3354,13.5481222222,9.20456666665,12.0748666667,11.6592,12.3094,12.7724333333,13.3096,13.3393333333
258.40,11.3453083333,10.5796333333,9.171,12.321037037,8.48076666667,11.1312666667,10.5618666667,11.1892666667,11.9023,12.0786,12.3104
258.77,10.6685083333,10.1555,8.664,11.6745592593,8.04643333333,10.7532666667,10.0395333333,10.9263666667,11.3053,11.3535333333,11.9973333333
259.15,9.96398333333,9.50299999999,7.81233333333,10.8655074074,7.5344,10.2544666667,9.42346666667,10.5222666667,10.7726666667,10.4524,11.3414
259.52,9.34433333333,8.7637,7.111,9.86309999999,6.89256666667,9.50260000001,8.66313333333,9.77779999999,10.0687333333,9.52019999999,10.6172666667
259.89,8.86368333333,8.2427,6.56433333333,9.22806296296,6.29566666667,9.07693333333,8.07126666667,9.37689999999,9.76253333335,9.08346666667,10.0394666667
260.27,8.47857500001,7.86576666667,6.3104,8.74434444444,5.85566666667,8.89300000001,7.64313333333,9.1189,9.51173333333,8.65140000001,9.51666666666
260.64,8.02828333333,7.30273333333,5.8144,8.23224444444,5.42916666667,8.4148,7.2338,8.61366666667,8.94110000001,8.18933333334,9.08526666667
261.01,8.07065000001,7.20893333333,5.71293333333,8.18887037037,5.56023333333,8.45246666667,7.22146666667,8.88583333333,8.9714,8.23740000001,9.04153333333
261.39,7.43491666667,6.77706666667,5.14666666666,7.47675185185,4.99523333333,7.90906666667,6.61626666667,8.30333333333,8.4483,7.77033333333,8.41706666667
261.76,7.38260833333,6.66023333333,5.09846666667,7.50758148148,5.01296666667,7.81226666666,6.49246666667,8.20733333333,8.5399,7.74759999999,8.25426666667
262.13,7.01594166666,6.24856666667,4.5208,7.19396296296,4.53093333333,7.40026666667,5.981,7.7755,8.2259,7.39673333333,7.79933333333
262.51,6.6912,5.75566666667,4.10493333333,6.74407777778,4.02306666667,7.1054,5.82266666667,7.43086666667,7.9289,7.05706666667,7.54413333333
262.88,6.68148333333,5.65096666667,3.9198,6.53188148148,3.93836666667,7.09173333333,5.8778,7.41866666667,8.0299,7.092,7.38186666667
263.25,7.118775,6.024,4.4716,6.96521851852,4.31533333333,7.82986666667,6.2774,7.79806666666,8.5427,7.73026666667,7.7528
263.63,6.89689999999,5.93893333333,4.0712,6.80751481482,4.03566666667,7.83206666667,5.8424,7.31293333333,8.565,7.77093333333,7.3232
264.00,7.09716666667,5.897,3.92593333333,6.91808148148,4.02546666667,7.69106666667,6.06306666667,6.92130000001,8.48836666667,7.5692,7.5304
264.37,7.13918333333,5.64693333333,3.71066666667,7.03508518519,3.996,7.39833333333,6.11926666667,6.75023333334,8.3031,7.191,7.48493333333
