wavelength,Back_ThrCypf,Belly_ThrCypf,Breast_ThrCypf,Crissum_ThrCypf,Crown_ThrCypf,DorTail_ThrCypf,Patch10_ThrCypf,Patch11_ThrCypf,Rump_ThrCypf,Throat_ThrCypf,WingTip_ThrCypf
835.06,18.8013333333,39.3717333333,30.2885333333,37.2692666667,13.327,18.3462666667,19.3848,15.8718,15.9423333333,34.2756,20.2052
835.36,18.4172,38.9653333333,30.5311333333,37.4239333333,12.6140666667,17.8006,19.4313333333,15.3065333333,15.6766666667,33.9842,20.048
835.66,18.6872,39.362,30.8031333333,38.0270666667,13.0473333333,17.8365333333,20.352,16.2156,15.9954666667,33.678,20.0074666667
835.96,18.2684,39.2762666667,30.6098,38.0568666667,12.5367333333,18.1300666667,20.5202666667,15.9268666666,15.9674666667,33.5285333333,19.2927333333
836.26,19.6850666667,39.3700666667,31.1812666667,38.5737333333,14.0681333333,19.7113333333,22.4322,16.6667333333,17.0691333333,34.0595333333,20.5774666667
836.57,21.4559333333,40.3065333333,32.4904666667,40.5172666667,15.2586,21.3411333333,24.2528,17.7778,18.9271333333,34.6646666667,22.0116
836.87,20.9698666667,38.9688666667,30.9954,39.0913333333,14.7933333333,20.9290666667,24.4819333333,17.5090666666,18.785,33.2618,20.9596666667
837.17,21.5982,38.612,30.7886,39.3480666667,16.1409333333,21.4824666667,25.8780666667,17.9704666667,19.1589333333,32.755,21.8719333333
837.47,20.9315333333,37.8787333333,29.6857333333,38.8551333333,15.7462,20.7630666667,25.8361333333,17.1380666667,19.6295333333,32.0762666667,21.7061333333
837.77,19.757,35.4629333333,27.5117333333,37.3494,14.4327333333,19.0046666666,24.1203333334,15.5208,18.4953333333,30.0462,21.0184
838.07,21.085,37.7216666667,29.3309333333,39.1440666667,16.757,20.7355333333,25.9313333333,17.1668666667,20.4943333333,32.0192666666,22.4472666667
838.37,22.9190666667,39.6042,31.4039333333,41.4472,18.454,21.7935333333,26.8522666667,18.5281333333,21.3480666667,33.6054666667,24.2670666667
838.67,25.3308,41.2087333333,32.9644666667,42.9645333333,20.2799333333,22.9771333333,27.3155333333,19.2366,22.4045333333,35.5598,26.2339333333
838.97,25.499,40.4269333333,32.2912,42.3352666666,19.7112,22.7998,26.5538,18.4054666667,22.4984,35.0532666667,26.8550666667
839.27,25.7019333333,40.7298666667,32.5911333333,41.6575333333,20.0000666667,22.1026666667,25.8752,18.6518666667,22.7582,35.1638,27.112
839.57,23.3082,39.7744,30.8522,40.1504,17.4311333333,19.6868,23.8094,16.5036,20.3508666667,32.3684666667,24.787
839.87,23.5508,40.3744,31.2318666667,39.9879333333,18.1401333333,20.2656666667,24.1183333333,16.8841333333,20.5435333333,32.4276666667,25.3866
840.17,23.4884666667,41.0553333333,31.7194666666,40.8813333333,18.5724,20.5462666667,23.6623333333,16.5115333333,20.8068666667,33.7802,25.4871333334
840.47,23.8451333333,41.9727333333,31.8476,40.6118,19.1011333333,21.0610666667,23.2834666667,16.6666666667,20.9612,34.6190666667,25.3433333333
840.77,25.1584,43.8783333333,33.0419333333,41.6096,20.5196666666,22.8642666667,24.2332,18.0354,22.1799333333,36.3626,25.9822666667
841.07,29.0438666667,48.5659333333,37.1318,45.3747333333,24.664,27.0932,28.9148,21.9897333333,26.2144666667,40.8528,29.3153333333
841.37,29.6755333333,47.4533333333,36.4294666667,44.1573333333,25.0562,27.628,29.2384666667,22.7840666667,26.3794666667,40.2246666667,29.3757333333
841.67,28.8636666667,46.5404,35.6565333333,42.5758,24.962,27.6011333333,29.0783333333,22.1337333333,26.0732,39.6465333333,28.8887333333
841.97,28.6540666667,46.5911333333,35.4717333333,42.4779333333,25.4717333333,28.239,29.7233333333,23.1321333333,26.9308666667,39.3585333333,28.5786
842.27,30.0784666667,48.7843333333,37.3857333333,43.8301333333,27.4378666667,30.0915333333,30.5359333333,24.6796666667,28.8498,41.6209333333,30.4443333333
842.57,33.0894666667,50.962,39.5664,46.7072666667,29.4714,32.9809333333,33.6991333333,26.7344,30.8808,44.1057333334,33.2520666667
842.87,35.3598,52.8442,41.8029333333,49.1683333333,31.6004,35.2202,36.3101333333,28.8189333333,33.3474,47.3934,35.4298
843.17,33.7037333333,51.1408,40.163,47.615,30.0297333333,33.4963333333,34.0001333333,27.3184666667,31.5851333333,46.0444,33.1407333333
843.47,36.7400666667,53.5094666667,41.6886666667,49.9119333333,33.5095333333,36.5932,37.0484666667,30.7489333333,34.6255333333,47.9734666667,36.3729333333
843.77,37.6666,53.1818666667,41.4848666667,50.8787333333,33.0757333333,36.6666666667,37.3484,31.2575333333,35.5302666667,47.6364,37.0152
844.07,38.7973333333,53.5116,42.6874,51.9377333333,34.7439333333,38.0252666667,39.3318,33.4372666667,37.2829333333,48.5968,39.2873333333
844.37,38.1886,52.7988,42.6281333333,51.7446,34.7586666667,37.4016666667,38.8417333333,32.6206666667,36.4514,47.5278,38.5448
844.67,37.6343333333,52.8725333333,43.2719333333,51.659,34.1168,36.8048666667,37.7726666666,31.7359333333,36.4054666667,47.2964666667,38.6021333333
844.97,37.5814,52.6046666667,42.7907333333,51.4884,33.0077333333,36.3718666666,37.9378666667,32.3568,36.4030666666,47.2712,38.4187333333
845.27,38.6480666667,52.4117333333,42.5038,51.2594666666,33.8556666667,37.0352666667,38.8172666667,33.6406,37.6804,47.8647333333,39.1703333333
845.57,39.0008666667,53.9558,43.2432666667,52.0557333334,34.1851333334,37.2973333333,39.3121333333,34.3324666667,37.8706,48.9599333333,39.2466
845.87,39.5271333333,53.7272666667,44.3182666667,52.4822666667,35.6343333333,38.6918666667,40.1575333333,35.4768,39.7950666667,50.6856,40.457
846.17,40.4148666667,53.8556666666,44.5314666667,52.5193333333,37.1736,39.5544666667,39.2012666666,36.5128666667,40.9216,50.4607333334,41.2594666667
846.47,43.7668,57.0213333333,47.9905333333,55.7604666667,41.5761333333,42.6319333333,42.9944666667,39.4326,44.2238,53.5855333333,45.4058
846.77,43.3416,56.2304,47.4732666667,55.7038,41.1852,41.9094666667,42.2058666667,39.1605333333,42.8312666667,54.5680666666,44.4772666667
847.07,42.5264,56.2185333333,47.775,55.0775333333,41.3692,42.4286,42.3146,40.0652,43.2926,54.8818,44.9716
847.37,40.2322666666,53.0182666667,44.4112666667,52.3383333333,38.3416,39.4196,38.4412,36.7164,39.2205333333,52.5871333333,40.6964666667
847.67,39.686,52.2687333333,43.4205333333,50.9423333333,36.3175333333,38.1326,36.0731333333,35.7242666667,38.0628666667,52.0592666667,39.075
847.97,40.7489333333,54.1736,44.5479333333,52.9131333334,37.2966,39.306,36.9498,38.557,38.5388666667,55.0866,39.3242
848.26,41.7956,55.6448,45.5586666667,55.4156,38.7202666667,40.4012,36.447,39.1023333333,39.1022666667,57.1728666667,41.3944
848.56,42.5262666667,57.037,47.2176,56.1442,40.4178666667,42.0702,37.1319333333,41.0256,39.6201333333,58.6134,43.6656666666
848.86,43.8969333333,56.5807333334,47.5072,56.5235333333,41.3944666667,42.426,38.3381333334,41.0124,39.7707333333,58.8156666667,44.6036
849.16,44.273,58.4172666667,47.8932666667,57.2701333333,41.8001333333,43.2246666667,38.2789333333,41.8397333333,38.9515333333,58.7537333333,44.8466
849.46,44.5282666667,60.9434666667,48.218,58.1970666667,41.2788,43.8783333333,38.4276666667,41.5932,38.197,61.5724666667,44.9266
849.76,43.769,61.925,48.0852,57.4265333333,40.6079333333,43.7080666667,38.7032,41.9047333333,38.3788666667,61.6818,43.2420666667
850.06,43.4882666667,62.2287333333,48.6436,56.5310666667,40.4264,43.314,38.7209333333,42.2286666667,40.3876,60.1356,44.1473333333
850.36,47.0206666667,67.5623333333,53.0205333333,60.8539333333,45.0414666667,46.6873333333,41.6664666667,45.2916,43.5832,65.2914666667,47.1458
850.65,48.1456666667,71.3685333333,55.5628666667,64.0839333333,47.2627333333,48.7859333333,43.267,48.2562,45.4084,68.234,49.5365333333
850.95,47.1947333333,71.2652,53.3994,63.8944,48.1628,47.4806,42.3322,47.3046666667,45.2365333334,68.5369333333,49.5048666667
851.25,44.9052,68.6511333333,50.5016666667,60.1336666667,47.1124666666,43.8574,40.5128,43.7235333334,43.0992666667,64.4592666667,47.1349333334
851.55,45.9401333333,67.2221333333,51.4101333333,59.4444,46.6239333333,45.2778,41.4102666666,43.9102,44.6796666666,63.8675333333,45.641
851.85,45.6476666667,67.7075333333,51.2956666667,60.3322666667,46.1572,44.3411333333,41.6834666667,42.9899333333,44.4298,63.0566,44.186
852.15,43.7134,66.7100666667,47.6873333333,59.5439333333,43.9522666667,43.3442,40.3039333333,41.542,43.2356,61.3247333334,42.3888
852.45,42.6709333333,65.5769333333,47.1580666667,58.1838,43.4616,42.2863333333,39.9785333333,42.1153333333,43.0556,60.235,42.3930666667
852.74,42.4872666667,63.0376666667,47.0744666667,57.1866,44.5464,41.7738,40.4688,43.2212,43.6902,59.1234,41.7736666667
853.04,40.1298,62.4459333333,44.8268,57.5109333333,43.3983333333,41.3419333333,37.1860666667,41.9480666667,42.3809333333,58.593,41.9264666667
853.34,41.5312666667,64.5465333333,46.4781333333,60.0942666667,44.5702,41.5312,37.8092,42.45,43.1095333333,61.5548666667,41.4134
853.64,36.0731333333,59.9542666667,40.9360666667,54.1324666667,38.4246,37.3287333333,34.6347333333,37.8767333333,38.1278,55.6392,38.2877333333
853.94,37.0764,60.0000666667,41.6610666667,53.7320666667,39.3576666667,37.6523333333,34.3079333333,37.7186666667,37.8959333333,55.061,38.6934
854.23,38.8514,61.0135333333,44.0314666667,56.554,39.9099333333,40.8108,36.5541333333,40.9910666667,39.8424666667,56.6892,41.2387333334
854.53,37.4086,60.4430666667,42.4140666667,56.6556,37.9401333333,39.9778,35.5925333334,39.8892666667,38.7374666667,55.6147333333,40.3986666667
854.83,35.7991333333,60.7991333333,41.5981333333,56.0959333333,37.8310666667,37.7169333333,34.8858666667,40.5478,37.3974,55.8447333333,40.7762
855.13,35.9909333333,60.4054,42.7702666667,55.6982,38.063,38.4459333333,35.18,40.2476,37.2746666667,56.5541333333,41.2613333333
855.43,34.4107333333,57.5085333333,43.6588,53.0416,37.5308666667,36.4982666667,33.3559333333,39.2143333333,35.9596,55.4434,40.3591333334
855.72,34.3772666667,58.2917333333,44.8398666667,53.9975333334,38.0308666667,36.5599333333,32.0046666667,37.8648,36.1328,57.1292,40.4270666667
856.02,34.7859333333,61.7379333333,48.1712,56.3164666667,39.6887333333,39.4032666667,33.463,39.0142666667,37.5617333333,58.5992666667,43.5279333333
856.32,37.3174,62.5233333333,51.6333333333,58.3267333333,40.6108,39.9469333334,36.8126666667,41.7795333333,38.5392,60.5312,45.3917333333
856.62,34.5228666667,60.6363333333,48.8798,56.9846666667,38.6720666667,40.9681333333,34.2461333333,40.3042,34.9930666667,60.4426,44.5919333333
856.91,36.2537333333,62.36,51.8880666667,60.0294666667,40.944,41.652,34.5425333333,41.8584,35.1622,63.9529333333,46.6372
857.21,37.1912666667,63.4876666667,53.4568666667,62.8703333333,41.7593333333,42.8086666667,36.6976,44.9073333333,37.5617333333,68.1172666667,49.2284
857.51,38.7036666667,64.6604,54.3209333333,62.4074666667,43.7654666667,41.7592,38.3642666667,45.8950666667,37.9320666667,69.6296666667,50.0308666667
857.81,43.5213333333,70.017,60.376,67.5213333334,48.6154,45.4016666667,41.1966666667,52.4445333334,41.6410666667,77.8804666667,55.7948666667
858.10,44.6594666667,72.5806666667,62.8315333333,70.5018,49.8566,46.8818,43.2616666667,55.0896,42.7240666667,80.4658,57.2401333333
858.40,38.8571333333,69.9809333333,57.6381333333,67.4668,44.7618666667,42.438,40.1142666667,51.1238666667,38.2856666667,77.4476666667,52.6857333333
858.70,38.0,68.2592,55.7037333333,66.8889333333,43.0370666667,40.0,42.0000666667,49.3703333333,37.3334,74.6668,52.0001333333
858.99,34.1350666667,66.5822666667,49.5358666667,62.4473333333,37.6370666667,35.7807333333,39.4516,47.0463333333,31.6034,74.7256666667,47.8059333333
859.29,23.709,59.5304666667,36.5727333333,55.2581333334,25.2581333333,22.3006,28.5915333333,38.5446,17.2771333333,68.7324666666,35.9624666667
859.59,16.8117333333,53.7681333333,27.5846666667,47.9709333333,19.6135333333,13.9614,21.4975333333,31.4008666667,10.7729333333,62.4638000001,27.2947333333
859.89,15.9485333333,56.5128,29.077,49.7436,18.6154,10.2052666667,23.2307333333,29.641,8.51280000001,60.2563333333,25.8460666667
860.18,8.86906666666,53.3928666667,23.1546666667,49.9998666667,11.488,-1.42853333333,17.9166666667,24.1666666666,1.54766666665,58.3333333333,18.2738
860.48,0.07253333334,55.0725333333,23.2608666667,51.3768,7.10153333333,-9.49280000001,18.6957333334,18.4784,-7.46373333333,64.4204666667,13.116
860.78,-33.4286666667,36.381,3.42859999999,36.381,-21.6192,-39.5238,-5.99986666667,-7.80953333333,-42.2857333333,48.5715333334,-15.4284666667
861.07,-28.6956,37.5846,6.47346666665,42.2222,-22.1256666667,-34.8792,7.24633333334,-8.30913333334,-40.6764,53.2367999999,-14.879
861.37,-37.3133333333,25.8706666667,-6.26873333335,30.4478666667,-30.4477333333,-43.5820666666,2.18926666666,-20.5969999999,-50.7462666667,43.7809333333,-21.6915333333
861.67,-49.8507333333,12.6369333333,-16.5174666667,13.7313333333,-39.9004666667,-55.7214666666,-14.2288666667,-31.2437333333,-66.3681333334,35.9204000001,-32.5374
861.96,-84.0817333334,-5.03406666673,-41.6325333334,-2.31293333342,-71.8368000001,-81.7686666667,-43.5374,-57.9591999999,-101.904866667,30.6124,-54.2856666667
862.26,-99.2906666666,-19.1488000001,-44.6809333333,-2.4114,-88.5106,-99.4326666667,-55.1773333334,-68.5105333333,-110.922,19.0070666666,-62.5531333333
862.56,-111.9298,-14.7368666666,-36.4910666667,-3.15786666682,-99.1227333334,-119.122866667,-61.4034,-85.7895333333,-128.245533333,31.9298000001,-61.4035333333
862.85,-61.2245333334,8.70759999986,-3.12933333332,15.6462666667,-62.7211333335,-70.3401999999,-26.9388,-46.8026666667,-74.0136666666,50.3401333333,-26.8026666667
863.15,-51.8128000001,10.0585333333,2.57313333333,13.9182666667,-52.7486666667,-60.5848,-21.2866666667,-36.2571999999,-63.6258000001,50.2921999999,-15.9065333333
863.45,-25.1851333333,28.3597333334,19.9999333333,25.1850666666,-37.8836,-38.3068,-0.740733333334,-16.4022,-41.3756,62.6454000001,2.43373333332
863.74,-19.495,28.6867999999,15.2524666667,16.1616,-43.8383333333,-39.6969333333,-9.394,-17.6768666667,-45.6565333333,49.6968666666,-2.1212
864.04,-7.12966666668,42.5000666667,26.6666666667,22.8704666667,-29.2592666667,-25.6480666667,4.07393333331,-5.09260000002,-27.0371333333,55.8333999999,8.51853333333
864.33,-12.9778,34.4,22.489,16.6222666667,-38.0445333333,-30.3999333333,-8.62219999999,-12.8887333333,-32.3555333333,43.2889333333,7.3778
864.63,-0.17313333332,43.0302666667,36.0174,26.8397333333,-28.5714666667,-19.7402666667,4.06933333334,-1.90480000002,-22.9436,55.0647333333,17.2294666667
864.93,20.6666666666,91.0,70.8333333333,59.5000000001,-49.1666666667,-37.1666666667,12.3333333333,-3.00000000008,-42.1666666666,103.0,36.1666666667
865.22,54.3333333333,127.166666667,97.5,83.4999999999,-29.0,-6.0,46.8333333333,19.3333333334,-26.4999999999,125.333333333,56.8333333334
865.52,51.5941999999,115.941866667,81.1593333334,74.0578666669,-10.7248000001,0.434666666666,50.5796666666,17.1015333333,-22.0290000001,109.275333333,52.7536666666
865.81,40.3101333333,103.721,71.0078,70.2325333333,-30.8526666667,-4.49619999998,42.0154666667,0.9302666666,-28.6821333333,100.155,36.2789999999
866.11,14.8717333333,197.4358,117.436,100.5128,-218.461533333,-131.282066667,31.7949333333,-136.923066667,-226.153933333,179.999933333,14.8717333331
866.41,-48.3333333335,192.5,123.333333333,35.8333333332,-445.833333332,-285.833333333,-46.6666666665,-328.333333334,-430.0,139.166666667,-66.6666666667
866.70,-131.851933334,124.444533333,54.0740666669,-51.1110666666,-423.703666667,-272.5926,-80.0000000001,-324.4444,-420.740666667,67.4074000002,-141.481466666
867.00,636.666666667,85.0,193.333333333,361.666666668,1255.0,889.999999999,465.0,1100.0,1271.66666667,221.666666667,581.666666667
867.29,224.5614,129.4736,163.157933333,178.9474,372.982466666,290.175466667,208.771933333,349.122733333,374.0352,151.228066667,212.280733333
867.59,124.1176,74.7058666668,100.196,109.607933334,200.0,172.549066667,120.392133333,196.4706,204.705866667,80.1961999999,129.0196
867.88,114.666666667,88.7407333334,109.333266667,106.222133333,172.296333333,154.963,119.2594,173.185,179.555533333,98.0740666665,128.1482
868.18,168.3762,133.333333333,141.1966,146.837666667,232.820466667,204.273466667,164.957266667,223.760666667,223.247666667,140.683733333,173.504333333
868.48,145.897333333,109.359,109.615333333,117.3076,182.436,171.025666667,128.077066666,174.359133333,171.538466667,116.923133333,147.436
868.77,134.4242,103.030266667,101.212066667,109.818333333,177.818266667,163.2726,121.2122,165.9394,164.0,116.363666667,139.515133333
869.07,139.5744,102.978533333,106.241266667,112.9078,196.170266667,184.680733333,126.808533333,173.191533333,183.5462,127.943266667,151.205733333
869.36,148.787733333,102.1212,118.3332,114.091,208.787866667,203.4848,142.424333334,184.394066667,201.969733333,133.9394,167.272733333
869.66,137.364333333,95.6590666667,117.3642,104.031,208.837133333,204.961266667,133.023266667,182.015466667,192.2482,132.558133333,161.550266667
869.95,163.333466667,126.190466667,140.3174,119.5238,231.746,230.4762,156.666666667,215.7142,212.6984,156.508,185.079333333
870.25,346.6666,219.487133333,268.718,206.6668,576.923066666,580.5128,344.1026,523.076933333,487.692133333,315.897466667,413.846066667
870.54,-57.1795333334,4.61533333332,-12.5640666667,21.0256666666,-181.2822,-163.333333333,-39.2306666667,-132.051333333,-120.769133333,-32.0513333333,-98.9744000001
870.84,-58.8096000001,-2.1428666666,-4.7617333334,24.0476666667,-174.7618,-132.6192,-24.0476666667,-125.2382,-111.428533333,-44.7617999999,-93.8094666667
871.13,-51.2382,20.3809333333,9.52393333328,25.1426666667,-130.095266667,-102.4762,-22.4760666666,-108.190533333,-82.0953333333,-28.3809333334,-61.1429333333
871.43,-8.43539999998,43.8095333333,25.5782,48.5714666667,-61.6326666666,-37.0068666667,13.8774,-53.0612,-29.5237333333,4.62580000002,-14.0136000001
871.72,-7.43586666674,29.2308666666,14.8718,39.9999999999,-64.6154666667,-38.2052666667,-4.87166666665,-58.8460666667,-41.5384666666,10.7692,-15.8974666665
872.02,-25.1389333334,27.3610000001,5.13886666668,37.361,-83.1943333333,-47.2222,-8.75006666669,-70.8332666667,-59.0277333333,9.02773333334,-28.3333333333
872.31,-7.33333333332,32.6666,18.7778,49.7778666667,-47.4444666666,-23.3333333333,6.66666666668,-47.2223333334,-35.9999333334,22.4444,-12.1112000001
872.61,15.4470666667,43.8211333333,32.5203333333,51.3821333333,-15.9349333333,6.74793333333,28.9430666667,-15.7722,-7.96733333335,30.8131333333,10.0813333333
872.90,22.8986666667,53.9854666666,41.5218,55.5073333333,-1.37686666667,22.971,38.6232,-4.63773333334,1.01460000002,40.0,18.1886
873.20,38.3673333333,65.3741333333,56.5985333333,64.8298666667,13.8774,36.3946,48.6394666667,12.4488666667,15.5102666667,51.7686666667,31.3604
873.49,27.0588666667,56.3921333333,47.2943333333,54.3529333334,0.470466666674,31.0588666667,46.2745333334,1.56866666668,5.01966666664,44.8627333333,15.8430666667
873.79,16.705,45.1341333333,36.1686,43.2184,-7.58626666668,16.3219333334,32.7969333333,-9.96173333334,-8.4292,29.5019333333,8.27579999998
874.08,20.5387333333,43.2322,34.3434666666,42.0201333333,-5.11793333334,15.4210666667,27.6094,-7.87886666664,-3.03026666665,27.8113333333,9.6968
874.37,24.4444,47.5554666667,36.5078,44.8253333333,-2.7302,20.127,32.5079333333,-1.33333333332,2.73026666668,32.0634666667,11.1110666667
