wavelength,Back_ParDomf,Belly_ParDomf,Breast_ParDomf,Crissum_ParDomf,Crown_ParDomf,DorTail_ParDomf,Rump_ParDomf,Throat_ParDomf,WingTip_ParDomf
829.33,16.1690833333,63.5252083333,57.61,60.1845,46.0256666666,18.8628333334,24.7278333333,48.73275,27.6318888889
829.63,16.6078333333,63.3215416667,57.6628333334,60.47,45.99175,19.135,25.3315,48.5190833333,27.773
829.93,17.4005,63.4785416667,57.6646666666,61.1546666667,46.8444166666,19.7080833333,26.1495833333,49.0868333333,28.4682777778
830.23,18.1550833333,63.3064583333,57.763,61.5509166667,47.4509166667,19.9465833333,26.8093333333,49.3760833334,29.7980555556
830.54,18.4818333333,63.209875,57.7925,61.7999166667,47.47975,19.9785833333,27.559,49.5075,30.591
830.84,18.5353333333,62.5505416667,55.9698333333,60.9395,46.2120833333,19.697,27.0200833333,48.5455,30.6466111111
831.14,18.05225,60.8110416667,54.6318333333,59.5266666667,44.8219166666,19.3871666666,26.1731666667,47.4110833333,29.4903333333
831.44,17.95725,60.5152916667,53.9203333334,58.7174166667,44.6413333334,19.98625,26.45775,47.6064166666,29.7216111111
831.74,17.6719166667,60.4142916667,53.0158333333,57.845,44.2689166667,19.7859166666,26.05225,47.2660833333,29.8759444444
832.04,17.6481666667,59.818625,52.8390833333,57.6499166667,43.5243333333,19.6285,25.72725,46.92425,29.3201666667
832.35,16.75825,59.4488333333,53.3966666666,57.5840833333,43.06525,18.9644166667,24.4588333334,46.3203333333,28.4270555556
832.65,15.4425,59.0592916667,52.9816666666,56.9523333333,42.5296666667,18.0476666666,23.39925,45.9589166667,27.3852777778
832.95,15.8209166666,59.682125,53.157,56.5908333333,42.7458333333,18.234,23.1845,45.98275,27.1848333333
833.25,15.5758333333,59.6727916667,53.0378333334,56.5313333333,42.23275,17.90925,22.8735833333,46.113,26.6823888889
833.55,15.049,59.91775,52.8639166667,56.4770833334,42.018,17.3761666667,22.5469166667,45.8963333334,26.1733888889
833.85,14.614,59.763125,52.498,56.3195,41.673,16.9894166667,22.2759166667,45.6105833333,25.5702777778
834.16,14.0806666667,59.749125,53.0190833333,56.8786666667,42.061,16.7314166666,21.92275,45.5778333333,25.5195
834.46,14.0425833333,60.382625,53.2930833333,57.502,42.4655833333,16.9654166667,22.0836666667,45.8235833334,26.1281111111
834.76,13.57725,60.0637083334,52.7711666667,56.9079166667,41.7593333333,16.6335,21.45325,45.2996666666,25.7270555556
835.06,13.2731666667,60.603875,53.2045833333,57.5845833334,42.0585833334,16.70875,21.79525,45.585,25.5760555556
835.36,12.66875,60.6285833333,53.1353333333,57.6058333333,42.03425,16.59175,21.2195,45.4771666666,25.3174444444
835.66,11.94825,59.7090416667,52.1833333333,56.7176666667,41.0269166666,15.8188333333,20.7453333333,44.9936666667,24.1628888889
835.96,11.5093333333,60.0583333333,52.6009166667,57.4309166667,41.1005,15.605,20.5945,45.3026666666,23.7023888889
836.26,11.9005833333,60.4582083334,53.1481666666,57.9433333333,41.5984166667,15.9550833333,21.4425,46.3158333333,23.9764444444
836.57,10.9569166667,59.3601666667,52.3439166667,57.05375,41.1719166667,15.4623333333,20.785,45.1399166666,23.9996666667
836.87,9.11091666666,58.1632083333,51.2025833333,56.6083333333,40.0874166667,14.0793333333,19.2178333333,43.5616666666,22.6594444444
837.17,9.98658333334,59.0525416667,52.7284166667,58.5215,41.2499166667,15.7123333333,20.7795,44.906,24.0323333333
837.47,10.0,57.9308333334,52.5424166667,57.4434166667,40.4235833333,16.1864166667,21.73725,43.67225,23.6627222222
837.77,10.1245833333,58.2345,52.535,56.75475,40.3915,15.9684166667,22.6625,44.1865,23.2646666667
838.07,10.5855,58.7194583333,53.9091666667,57.8025,41.2483333333,15.3474166667,23.47175,45.25425,23.0482222222
838.37,10.869,57.291625,53.21375,56.3629166667,40.1324166667,15.05175,23.1913333334,44.5575,23.1912777778
838.67,12.2586666667,56.941625,53.5070833333,56.45125,40.7335833333,15.2831666667,23.95425,45.029,24.3781111111
838.97,13.3746666667,57.2678333333,52.5286666667,56.7111666667,41.7621666667,16.4124166667,24.95225,45.2608333333,25.9650555556
839.27,14.3371666667,57.3247916667,52.1733333333,56.3789166667,42.3545,17.1515,25.9381666666,44.80925,27.1316666667
839.57,13.1716666667,56.1811666667,50.7326666667,55.9523333333,41.5445833333,16.7125833334,24.4048333333,42.552,27.4624444444
839.87,14.5373333333,58.6703333333,52.788,58.0575,42.8155833333,18.658,26.0263333333,44.3475833333,28.5131666667
840.17,16.87525,59.6602083333,54.5915,59.7495,44.827,21.9141666667,28.74175,47.108,31.0676111111
840.47,17.8238333333,59.6075,54.7453333333,59.27075,45.2546666667,22.2758333333,28.70525,47.1146666666,30.7265
840.77,17.5703333333,61.550375,55.94375,60.61575,46.3235833333,22.9319166667,29.2279166666,49.1575,31.5666666667
841.07,18.7189166667,62.1890833333,56.421,61.9090833333,47.3104166667,23.74075,29.66425,49.0670833333,33.9035555556
841.37,18.1951666667,63.757375,56.3609166667,62.9355,47.7153333333,23.38925,29.6350833333,49.40825,35.4919444444
841.67,17.1995833333,64.9875416667,55.33025,63.5038333333,47.1038333333,21.8015833333,28.4116666667,49.5025,35.3115555556
841.97,16.9526666667,67.763125,55.9115833333,64.7406666667,47.2540833334,21.472,29.4813333333,50.1525833333,34.8967777778
842.27,18.4934166667,70.7922916667,59.3185,67.7341666667,49.42525,23.5836666667,30.8290833333,52.5245833333,37.7118333333
842.57,18.9495,73.1825,60.6605833333,70.3014166667,50.7979166666,24.97775,31.8484166667,54.52125,38.6819444444
842.87,21.3525833333,74.0458333333,62.2463333333,71.9565,51.8841666667,26.49775,35.0966666667,57.85025,40.7246666667
843.17,20.5519166667,74.9865833333,63.1028333333,72.776,51.7953333334,25.61625,34.1103333333,57.9045,41.4792777778
843.47,21.1279166666,75.7155,63.6365,73.7094166667,52.04825,25.2806666666,34.147,57.3514166667,42.6115
843.77,20.9689166666,78.0234583333,65.9748333333,76.0830833334,54.0614166667,26.745,34.7773333333,58.3333333333,45.1664444444
844.07,24.6848333333,76.174125,65.1775833333,75.88775,54.23825,29.0093333333,36.2540833333,57.4741666666,47.4608333333
844.37,22.74375,73.5860833333,64.3501666667,75.692,52.2864166667,27.37675,33.87475,56.5281666666,46.4098888889
844.67,22.1308333333,71.1692916666,64.2245,75.5799166667,52.1063333333,28.5104166667,34.1880833333,55.76925,44.5261111111
844.97,20.5268333333,67.3867083333,63.54175,74.8466666667,50.7658333334,28.06375,33.0883333334,55.0858333333,41.8301111111
845.27,17.6766666667,63.683625,61.9949166667,73.9899166667,48.8320833333,27.3359166667,30.5555833333,53.4721666667,39.7515
845.57,17.2755833333,61.586375,61.0896666667,72.4998333333,48.4614166667,27.1475,31.1538333333,53.4615,37.0727222222
845.87,18.9951666667,59.1453333333,59.0380833333,69.3935,46.2623333333,26.3785833333,29.9325833333,52.4203333334,36.6217222222
846.17,16.5046666667,59.8734166667,60.7651666667,71.6276666667,47.37375,26.7186666667,28.1129166667,51.751,33.8521666667
846.47,19.3409166667,60.3855833333,61.5049166667,72.2325833333,51.1194166667,29.3844166667,31.4055,53.98,35.2403888889
846.77,19.4645833333,59.9429583333,59.8976666667,69.7954166667,50.1504166667,29.0914166667,31.2274166667,54.4524166667,35.7801111111
847.07,17.2074166667,59.1125833333,57.8879166667,69.9428333333,48.219,27.2900833333,29.86625,53.9439166667,32.7393888889
847.37,14.04575,59.0725416667,56.01475,67.1034166667,46.0685833333,24.2944166667,27.4193333333,53.4275,29.6592777778
847.67,15.8845,60.7313333334,56.9388333333,66.6665833334,47.1429166667,26.0545,30.0339166667,54.6259166667,28.1407222222
847.97,16.5006666667,60.8068333333,56.4075833334,66.8990833333,47.6760833334,27.4236666667,31.0424166666,54.01725,28.7958888889
848.26,17.2618333333,62.605125,57.353,68.8376666667,50.28,28.11625,31.7226666667,55.9523333333,31.1858888889
848.56,17.1591666667,65.738625,58.7500833333,72.4243333333,51.8561666666,27.6515,30.6818333333,58.2575833333,33.6363888889
848.86,17.8356666666,65.6107916667,57.2396666667,69.60775,50.98025,25.60325,29.638,56.7873333333,33.7857777778
849.16,16.9269166667,65.1784583333,56.5846666667,68.936,51.7485833333,24.8511666667,29.0923333333,56.84525,32.9861111111
849.46,17.08675,62.4825833334,53.9565,64.8108333333,48.6345833333,23.3894166667,29.0616666667,54.5519166667,34.1503888889
849.76,16.7344166667,61.0603333334,50.9823333333,62.1274166666,45.664,23.1368333334,28.557,51.355,31.9106111111
850.06,16.5270833333,59.7629166667,48.1868333333,59.5538333333,43.8634166667,21.8966666666,27.3709166667,49.4073333333,26.2203333333
850.36,18.1536666667,60.822875,50.2075,58.7481666667,45.1245,23.5131666667,28.3195833333,51.5906666667,28.3307222222
850.65,21.20275,61.69375,52.5875833333,61.1223333333,46.33725,27.4528333333,30.6115833333,53.39375,29.7043888889
850.95,20.598,61.122375,53.86425,61.9289166666,47.0428333334,28.56175,31.4851666666,53.3601666667,31.0259444444
851.25,21.95125,61.5007916667,53.4890833333,60.5014166666,47.4594166667,27.77775,31.1315,54.26825,30.8490555556
851.55,25.27875,63.1041666667,55.60725,60.9975,49.0705833333,31.00975,34.26275,54.6468333334,33.1679444444
851.85,27.1725833333,62.0535,54.9700833334,59.7023333333,48.3333333333,31.7855833333,35.7440833333,52.0834166667,30.9326111111
852.15,25.0311666667,61.5949166667,55.5555833333,61.3609166667,47.87775,31.89775,34.36325,51.52925,29.0262777778
852.45,24.0956666667,60.4812083333,52.6485833333,58.9795,47.6743333333,30.4910833333,33.3334166667,46.99625,24.7416666667
852.74,24.8984166667,61.0433333333,53.82775,60.9078333333,48.2384166667,31.0296666667,32.8590833333,48.2044166666,22.5608333333
853.04,23.7641666667,60.2400416667,53.8135833333,60.593,47.0691666666,29.0255833334,31.2145833333,46.5396666667,21.2336666667
853.34,22.57375,59.265,54.5711666667,62.5525833333,46.2025,28.0238333333,30.837,47.01125,23.6052777778
853.64,21.6930833333,56.0516666667,52.34775,61.3426666667,44.7750833333,27.5133333333,29.2328333334,43.4523333333,22.8171666667
853.94,22.0608333333,56.0165833333,51.1755833333,62.5518333334,45.816,25.3805,28.5270833333,42.0815,20.8390555556
854.23,17.4479166667,56.3801666667,49.2186666666,61.9419166667,44.7173333333,21.0566666667,22.4701666666,40.1041666667,17.5595
854.53,18.3258333333,55.4939583333,49.6680833333,63.5323333333,43.69475,21.8289166667,22.7506666667,40.8921666667,18.9772777778
854.83,17.5438333333,56.1603333333,51.9538333333,66.2279166667,44.7369166667,21.611,24.8404166667,40.4704166667,20.3616666667
855.13,20.8894166667,57.8849583333,54.3721666667,67.0403333334,48.3183333333,26.5694166667,29.0733333333,45.7775,24.6139444444
855.43,23.21175,59.94275,55.2575,67.1316666667,48.7125,29.7569166666,31.867,47.0673333333,27.1338888889
855.72,20.0000833333,57.77775,56.9259166667,67.4073333333,45.2220833333,28.7778333333,29.074,48.0740833333,25.8024444444
856.02,16.0,61.1666666667,57.4583333333,68.25,47.375,28.125,26.7916666667,48.2916666667,22.1111111111
856.32,15.82125,58.6353333333,56.03875,65.3784166667,45.0885833333,27.4959166667,24.7986666666,46.94025,21.9002222222
856.62,15.3281666667,59.8011666667,57.25375,64.9395833333,46.5889166667,25.1726666667,21.9774166667,45.8981666666,18.7391666667
856.91,18.1549166667,62.329875,57.27025,64.6259166667,48.0443333333,25.76525,25.5101666667,48.08675,22.3074444444
857.21,11.2745833333,60.204875,53.69875,59.8039166667,43.7165,21.4348333333,21.6130833333,45.2318333333,19.1324444444
857.51,21.1420833334,60.2622916667,55.7098333333,58.8733333333,46.4893333333,29.0123333333,31.4044166667,48.6883333333,25.7971666667
857.81,21.24425,63.751875,58.3725,58.9594166667,47.9655833333,29.9686666667,32.3943333333,48.748,27.9343888889
858.10,20.9468333333,61.1930833333,56.8183333333,56.212,47.1969166667,28.7876666667,29.2425,48.1818333333,26.5910555556
858.40,19.4826666667,59.8554166667,55.4033333333,52.968,44.14,26.4076666667,25.7990833333,46.8798333333,24.5558888889
858.70,18.9459166667,54.6654166667,51.81625,49.6439166667,43.2691666667,23.8248333333,23.5754166667,45.3704166667,24.8101111111
858.99,24.0779166667,59.716125,53.8299166667,52.9433333333,47.2341666666,27.7305833333,27.1275833333,47.5178333333,31.1348333333
859.29,27.8186666666,57.4141666667,54.19725,53.46225,47.5184166666,29.8713333333,30.9743333333,48.713,34.9469444444
859.59,30.1735833333,60.7342083333,57.7756666667,56.6605,51.9825833334,31.6295,34.4175833333,51.7968333334,38.0833888889
859.89,29.4008333333,59.862625,57.3656666667,55.9300833333,51.09225,31.33575,33.9574166667,51.15475,36.4752777778
860.18,27.621,61.4079583333,57.9974166666,55.04025,49.4960833334,28.2930833333,31.9556666666,51.20975,33.0199444444
860.48,28.839,60.59625,58.4581666667,56.3670833334,51.7478333333,29.2135833333,34.67525,50.62425,33.7909444444
860.78,26.1904166667,61.9729166667,58.8436666667,58.3673333333,51.6326666667,28.4354166667,32.8231666667,52.04075,32.4037777778
861.07,26.84025,61.0764583333,58.6110833333,58.22925,51.3194166667,29.6873333333,32.1528333334,52.0139166666,29.1899444444
861.37,25.7278333333,61.8812916667,58.4425,58.0058333333,49.7816666667,28.4570833333,30.8588333333,51.7103333334,25.4246111111
861.67,25.8408333333,63.398375,59.5184166666,61.2766666667,49.96175,27.7140833333,31.30725,51.7203333333,28.2874444444
861.96,25.9679166667,69.044625,62.0791666667,66.2458333334,50.63125,27.0200833333,32.3233333333,52.8619166667,27.4127777778
862.26,23.4375,65.064125,59.1745833333,63.2613333333,46.9551666667,22.67625,30.4086666667,50.0801666667,24.6792777778
862.56,17.6966666667,65.355875,57.3501666667,63.43625,42.93075,16.62,24.3913333333,47.3315833333,17.3532222222
862.85,13.1554166667,59.85475,53.2303333334,59.9251666667,38.9979166667,13.7171666667,20.97375,44.1945833333,12.2032777778
863.15,9.77833333332,60.5732916667,54.3833333333,59.58575,37.5240833333,13.00575,21.38725,42.7263333333,16.1530555556
863.45,14.7468333333,60.4058333333,55.5846666667,61.82375,40.35775,19.5898333333,27.3995,46.0733333333,24.2585
863.74,17.9521666667,62.0566666667,59.1310833333,65.38125,42.3759166666,22.8280833333,27.9255,48.8475833333,27.7777222222
864.04,19.2151666667,57.018625,55.9061666667,60.0728333333,40.9788333333,17.7993333333,25.2426666666,43.4465833333,24.5953333333
864.33,16.3145833333,53.3451666667,52.1518333333,56.4944166666,40.1018333333,14.0845,23.7089166667,39.8669166666,23.0831666667
864.63,16.0983333333,51.34475,49.7348333334,54.7349166667,38.5983333333,13.3334166667,23.144,38.0303333333,23.2828888889
864.93,16.6665,50.9849166667,50.5680833333,53.9771666667,39.7726666667,12.6515833333,22.538,37.5758333333,20.8330555556
865.22,16.2015,50.058125,52.5969166667,53.68225,39.9225,14.031,22.1318333333,38.5270833333,19.7156111111
865.52,16.2015,51.72475,54.8838333333,53.7985833334,41.124,18.6433333333,24.3798333333,40.6589166667,20.5941666667
865.81,19.65625,53.1016666667,57.3618333333,55.34375,41.8535,20.852,28.36325,42.9745833333,25.7599444444
866.11,17.93975,51.6973333333,54.6298333333,51.9289166667,36.9598333333,16.89825,24.88425,42.4769166667,25.0001666667
866.41,23.15675,53.8402083333,55.8755833333,54.3010833333,40.3226666667,20.2765833333,29.26275,46.8125,29.2372222222
866.70,20.7895,54.16675,56.8420833333,55.7455833333,40.8771666667,17.4560833333,24.0789166667,47.3684166667,27.8362777778
867.00,15.3808333333,51.8571666667,51.1905833334,51.619,35.2381666667,11.8095833333,18.8570833334,44.1905,22.5712777778
867.29,12.97475,56.3027083333,51.1603333333,55.2215833333,35.2321666667,10.2321666667,17.8796666667,46.9935,22.7849444444
867.59,16.3773333333,61.8344583333,55.324,60.01175,33.2175833333,8.96983333333,19.2130833333,53.125,25.1543888889
867.88,13.93125,65.3308333333,56.9338333333,62.9770833333,31.2340833334,5.78891666666,18.0025833333,53.9439166667,24.0032222222
868.18,9.12708333333,66.5011666667,55.8201666667,63.0953333333,31.7460833334,3.70375000001,18.4524166667,54.8941666667,26.8958333333
868.48,11.45825,66.2989166667,55.2084166667,62.00975,34.6200833333,5.02458333334,22.4265833333,53.4314166667,31.4541666667
868.77,12.9695833333,62.5000416667,53.4038333334,61.2089166666,32.9225,1.34974999998,20.7158333333,48.7676666667,25.9390555556
869.07,13.3693333333,68.4652083333,56.8945,63.42925,37.9496666667,2.99774999999,19.4244166666,49.3405,24.4205555556
869.36,19.7553333333,73.5139583334,63.6363333334,69.93,43.9975833334,10.3729166667,26.7483333333,52.3893333334,27.5447222222
869.66,11.8633333333,69.7915833333,59.31725,64.2938333333,38.7729166666,7.46533333333,19.96525,49.42125,18.2097777778
869.95,10.5484166667,63.5548333333,55.5906666667,58.2279166667,35.8120833333,8.59691666666,21.6244166666,43.8291666667,11.2165555556
870.25,13.5990833333,66.36,60.0204166667,61.5540833334,36.6053333334,13.4970833333,27.19825,46.728,10.2248333333
870.54,12.8635,67.197875,62.3041666667,61.57725,35.8501666667,13.8703333334,26.9016666667,46.19675,5.89127777777
870.84,12.14425,61.9157083333,56.9613333333,59.29875,36.5345,15.4470833333,23.42475,41.0060833333,7.1476111111
871.13,19.25425,60.899,57.14925,59.6929166666,41.6228333333,21.49125,28.07025,43.5964166667,12.6900555556
871.43,20.7490833333,59.4486666667,56.65,56.6918333333,42.256,22.6850833333,27.9883333333,42.8031666667,10.9986666667
871.72,19.0729166667,60.1827916667,56.0606666667,57.3975,41.9339166667,20.3208333333,25.401,40.73075,8.6748888889
872.02,19.7014166667,63.9209583334,61.7534166667,60.3083333333,45.4239166667,22.0616666667,28.17925,44.0750833333,13.5196666667
872.31,19.9355,59.852625,58.3333333333,57.5046666667,42.6335,21.0866666667,27.4401666667,41.8509166667,14.0574444444
872.61,18.5135,58.8512083333,54.7298333334,57.027,41.8468333333,20.0899166667,24.4145,40.5404166667,13.3032222222
872.90,22.8598333333,61.0200416667,58.0145833333,61.3843333333,46.4936666667,22.7688333333,25.40975,42.1676666667,15.3308333333
873.20,20.6044166667,58.814125,53.3881666667,58.6539166666,45.10075,18.22325,22.8938333333,37.8664166667,13.7363333333
873.49,25.37875,59.048875,55.1346666667,58.123,46.4645,21.3805,26.1363333333,39.941,22.1663333333
873.79,29.7888333333,62.0286666667,59.2005833333,61.9155,49.3965833333,27.7905,31.6741666667,43.8160833334,30.2163333333
874.08,28.744,64.0901666667,61.9965833334,63.4460833334,50.3624166667,27.0530833333,32.4879166667,45.04825,30.8641666667
874.37,26.005,63.505125,61.85075,60.6365833333,49.7488333333,25.2094166667,28.97825,43.1741666667,31.9095555556
874.67,25.4675833333,62.88275,62.9250833334,61.4796666667,48.1718333334,24.6174166667,28.699,43.4523333333,33.1065555556
874.96,47.97975,70.454375,69.1919166667,69.1918333333,47.4748333333,48.2323333333,60.6060833333,60.101,52.3568888889
