wavelength,Back_SpoLucm,Belly_SpoLucm,Breast_SpoLucm,Crissum_SpoLucm,Crown_SpoLucm,DorTail_SpoLucm,Patch10_SpoLucm,Rump_SpoLucm,Throat_SpoLucm,WingTip_SpoLucm
386.66,5.74605555556,35.7095555556,4.113,41.3345555556,3.88488888889,6.66555555556,33.9585555556,4.755,4.20711111111,7.82
387.03,5.7285,35.7654444444,4.09533333333,41.3487777778,3.83,6.63033333333,33.9698888889,4.74844444444,4.198,7.82644444445
387.39,5.75777777778,35.8876666666,4.08733333333,41.5782222222,3.847,6.61711111111,34.0566666667,4.82133333334,4.23466666667,7.848
387.75,5.78359259259,36.0804444445,4.09088888889,41.836,3.83022222222,6.63133333334,34.2456666667,4.85155555556,4.267,7.877
388.11,5.79540740741,36.1688888889,4.10166666667,41.9716666667,3.82466666667,6.62833333333,34.2797777778,4.86144444444,4.26166666667,7.89433333334
388.47,5.74418518519,36.2385555555,4.08433333333,42.0834444445,3.78366666667,6.614,34.3252222222,4.81433333333,4.22055555556,7.83077777778
388.83,5.79083333333,36.3513333333,4.14466666667,42.1813333333,3.79322222222,6.65622222222,34.4253333333,4.838,4.28466666666,7.84088888889
389.19,5.80498148148,36.4268888889,4.15222222222,42.2674444444,3.83,6.69166666667,34.4726666667,4.86011111111,4.31366666667,7.87755555555
389.55,5.79290740741,36.5435555556,4.09222222222,42.3813333333,3.79888888889,6.639,34.5113333333,4.83844444444,4.308,7.82788888889
389.91,5.82233333333,36.6866666667,4.13833333333,42.5827777778,3.827,6.65366666667,34.6552222222,4.845,4.35588888889,7.85288888889
390.27,5.89681481481,36.8227777778,4.18611111111,42.7194444444,3.90755555556,6.70966666667,34.7575555555,4.88911111111,4.40255555556,7.91388888889
390.63,5.87637037037,36.9743333333,4.15622222222,42.9217777778,3.86344444445,6.69222222222,34.8611111111,4.859,4.36366666667,7.89888888889
391.00,5.83390740741,37.0518888889,4.126,43.031,3.81611111111,6.63144444444,34.9198888889,4.83,4.32488888889,7.83555555555
391.36,5.8675,37.1518888889,4.15933333333,43.0746666666,3.84477777778,6.66066666666,34.9796666667,4.85933333333,4.31911111111,7.86366666667
391.72,5.86627777778,37.293,4.14833333333,43.1612222222,3.85944444444,6.64588888889,35.0868888889,4.83311111111,4.31688888889,7.85577777778
392.08,5.87146296297,37.4114444445,4.16255555556,43.2085555556,3.87111111111,6.68811111111,35.1754444445,4.81766666667,4.35488888889,7.88111111111
392.44,5.91812962963,37.6414444444,4.19,43.3343333333,3.91811111111,6.72577777778,35.3045555556,4.84477777778,4.394,7.95633333333
392.80,5.89035185185,37.7014444445,4.185,43.4123333333,3.933,6.69655555556,35.3626666667,4.84777777778,4.36666666667,7.94588888889
393.16,5.91757407408,37.874,4.24711111111,43.5361111111,3.97833333333,6.707,35.4775555556,4.869,4.41033333333,7.98411111111
393.52,5.99755555555,38.0402222222,4.34288888889,43.6744444444,4.05166666667,6.79088888889,35.6436666667,4.92311111111,4.46788888889,8.05666666667
393.88,6.04594444445,38.1562222222,4.36422222222,43.7695555555,4.05377777778,6.84033333333,35.6985555555,4.93722222222,4.49,8.08633333333
394.24,5.99994444444,38.2322222222,4.36533333333,43.8658888889,4.05544444444,6.81233333333,35.7878888889,4.92688888889,4.47055555556,8.07077777778
394.60,6.07783333333,38.3838888889,4.45511111111,43.9564444445,4.16888888889,6.92066666667,35.9021111111,5.01611111111,4.58044444445,8.13933333333
394.96,6.15714814814,38.4888888889,4.51077777778,44.0657777778,4.25833333333,7.00788888889,36.032,5.07611111111,4.67577777778,8.22366666667
395.32,6.15135185186,38.5964444444,4.53366666667,44.1313333333,4.28277777778,7.01944444444,36.1151111111,5.05877777778,4.72433333333,8.23744444444
395.68,6.14618518519,38.6313333333,4.54322222222,44.1443333333,4.25233333333,7.01677777778,36.0362222222,5.03788888889,4.70577777778,8.20633333333
396.04,6.16651851852,38.6787777778,4.554,44.2345555555,4.26233333333,6.987,36.0832222222,5.044,4.69566666667,8.20044444444
396.40,6.19337037037,38.788,4.58644444444,44.398,4.30588888889,7.00911111111,36.1993333333,5.054,4.73688888889,8.22166666667
396.76,6.23896296297,38.9506666667,4.60322222222,44.5387777778,4.34588888889,7.04733333333,36.2673333334,5.08711111111,4.76466666667,8.27611111111
397.12,6.24140740741,38.9437777778,4.57988888889,44.5436666667,4.33822222222,7.04422222222,36.2878888889,5.09788888889,4.72522222222,8.22522222222
397.48,6.15461111111,38.9455555556,4.48633333333,44.5197777778,4.23888888889,6.95277777778,36.2033333333,4.99733333333,4.625,8.11466666667
397.84,6.107,39.0324444445,4.44244444445,44.5101111111,4.21522222222,6.91288888889,36.224,4.96811111111,4.54677777778,8.10322222222
398.20,6.14846296297,39.1844444445,4.468,44.5683333333,4.18566666666,6.92311111111,36.2586666667,4.98188888889,4.56555555556,8.10688888889
398.56,6.15562962963,39.2683333334,4.44744444444,44.6555555555,4.15666666667,6.89466666667,36.3113333333,4.95811111111,4.53577777778,8.09755555556
398.92,6.0887962963,39.3877777778,4.39355555555,44.6944444445,4.07722222222,6.82633333333,36.271,4.89333333333,4.46411111111,8.04455555556
399.28,6.04268518519,39.4692222222,4.34644444444,44.7996666667,4.00322222222,6.79355555556,36.3444444444,4.84188888889,4.38866666667,7.99433333333
399.64,6.0735,39.5825555556,4.353,44.8594444445,4.03433333333,6.81622222222,36.4293333333,4.88833333333,4.433,8.05566666667
400.00,6.11735185185,39.73,4.38711111111,44.9904444444,4.07844444445,6.88388888889,36.4653333333,4.96677777778,4.48955555556,8.11
400.36,6.12735185186,39.7345555556,4.38566666667,45.0111111111,4.08233333334,6.88177777778,36.4804444444,5.02377777778,4.49977777778,8.10688888889
400.72,6.10514814814,39.7711111111,4.36877777778,45.0525555555,4.07444444445,6.85755555556,36.4848888889,5.00744444444,4.49433333334,8.08655555555
401.08,6.08888888889,39.9501111111,4.33777777778,45.2136666667,4.02044444444,6.82877777778,36.5455555556,4.96088888889,4.48322222222,8.08944444444
401.44,6.10694444444,40.1674444445,4.37266666667,45.4551111111,4.046,6.84311111111,36.6778888889,5.01211111111,4.51311111111,8.14044444445
401.80,6.1147962963,40.3002222222,4.37444444444,45.6247777778,4.05488888889,6.81255555556,36.7843333333,5.01877777778,4.53677777778,8.12066666667
402.16,6.14155555556,40.4117777778,4.37944444444,45.7858888889,4.09444444444,6.80788888889,36.8362222222,5.01722222222,4.53644444445,8.13755555556
402.52,6.12355555556,40.5154444445,4.36677777778,45.9191111111,4.073,6.78211111111,36.8921111111,5.007,4.52455555556,8.13044444444
402.88,6.11781481481,40.5821111111,4.37266666667,46.0318888889,4.10822222222,6.78622222222,36.9558888889,5.003,4.51022222222,8.12033333333
403.24,6.12512962963,40.7337777778,4.37077777778,46.1581111111,4.101,6.78011111111,36.9863333333,5.01322222222,4.51833333333,8.14488888889
403.60,6.12164814815,40.7868888889,4.40744444444,46.1965555556,4.10266666667,6.76977777778,36.9806666667,4.992,4.49966666666,8.13555555556
403.95,6.10138888889,40.9115555556,4.37833333333,46.2503333333,4.09055555556,6.74155555556,37.0726666667,4.96044444444,4.44411111111,8.11044444444
404.31,6.10961111111,41.0676666667,4.38577777778,46.3696666667,4.10255555555,6.75222222222,37.1596666667,4.94933333333,4.42844444444,8.07933333333
404.67,6.13694444444,41.2173333333,4.38833333333,46.5127777778,4.11022222222,6.76077777778,37.2356666667,4.96177777778,4.41033333333,8.10877777778
405.03,6.16581481481,41.3557777778,4.41044444444,46.6337777778,4.16455555556,6.77477777778,37.3591111111,5.02922222222,4.445,8.15444444445
405.39,6.16131481481,41.3505555556,4.40011111111,46.6077777778,4.14988888889,6.75733333333,37.373,5.01866666667,4.45077777778,8.134
405.75,6.13742592592,41.3702222222,4.38211111111,46.5943333333,4.12122222222,6.72522222222,37.3506666667,5.00366666667,4.40933333333,8.08111111111
406.11,6.08796296297,41.4088888889,4.33666666667,46.6247777778,4.05955555556,6.68344444444,37.3624444444,4.95711111111,4.34044444445,8.04011111111
406.47,6.1202962963,41.542,4.38577777778,46.7563333333,4.08266666667,6.67233333333,37.394,4.98522222222,4.35255555556,8.06744444444
406.83,6.17461111111,41.7065555556,4.40766666667,46.89,4.10055555555,6.70544444445,37.4978888889,5.03922222222,4.40888888889,8.10377777778
407.19,6.23846296297,41.8128888889,4.44377777778,47.0072222222,4.16877777778,6.73922222222,37.5562222222,5.07777777778,4.45344444444,8.13355555556
407.55,6.22748148148,41.9673333333,4.39244444444,47.1574444445,4.13444444444,6.71911111111,37.6907777778,5.05111111111,4.44433333333,8.10255555556
407.90,6.2705,42.1026666667,4.44144444444,47.271,4.13422222222,6.723,37.7937777778,5.06877777778,4.49466666667,8.11966666667
408.26,6.24307407408,42.1358888889,4.40666666667,47.3024444444,4.08522222222,6.67533333333,37.7733333333,5.01155555555,4.45333333333,8.1
408.62,6.23887037037,42.2701111111,4.42933333333,47.3664444444,4.06355555556,6.67255555556,37.8844444444,5.01022222222,4.48288888889,8.09244444444
408.98,6.22046296297,42.3067777778,4.42277777778,47.4041111111,4.01266666667,6.657,37.8922222222,4.95677777778,4.44833333333,8.02977777778
409.34,6.26646296297,42.4641111111,4.46922222222,47.5471111111,4.04622222222,6.69811111111,37.9748888889,4.96677777778,4.48733333333,8.07244444444
409.70,6.30953703703,42.6322222222,4.51011111111,47.7441111111,4.08244444445,6.75633333333,38.099,4.98677777778,4.55633333333,8.13333333333
410.06,6.34968518519,42.7865555556,4.55022222222,47.8491111111,4.13288888889,6.821,38.1912222222,5.04577777778,4.63966666667,8.18433333333
410.42,6.3815,42.8652222222,4.573,47.916,4.19488888889,6.89033333333,38.2867777778,5.07433333333,4.70233333333,8.19566666667
410.77,6.42788888889,43.0052222222,4.62577777778,48.0128888889,4.25211111111,6.93233333333,38.3472222222,5.116,4.73044444444,8.21277777778
411.13,6.42553703703,43.0451111111,4.63288888889,47.984,4.26388888889,6.92611111111,38.3686666667,5.13633333333,4.73066666667,8.186
411.49,6.46042592592,43.177,4.66811111111,48.1091111111,4.29666666667,6.96655555556,38.4282222222,5.18633333333,4.75755555556,8.238
411.85,6.48533333333,43.2461111111,4.66666666667,48.2517777778,4.32755555556,6.99322222222,38.4936666667,5.20777777778,4.75322222222,8.23788888889
412.21,6.54998148148,43.4337777778,4.72122222222,48.4162222222,4.40533333334,7.04377777778,38.6162222222,5.30255555556,4.83388888889,8.32222222222
412.57,6.56937037037,43.54,4.72377777778,48.5424444444,4.42166666666,7.06388888889,38.6671111111,5.30333333333,4.82911111111,8.34366666667
412.92,6.60111111111,43.6854444445,4.75522222222,48.6255555556,4.45777777778,7.09555555556,38.7346666667,5.32433333334,4.85144444444,8.39377777778
413.28,6.55783333334,43.7294444445,4.69911111111,48.71,4.43533333333,7.04966666667,38.7413333333,5.28277777778,4.78944444444,8.33322222222
413.64,6.57483333333,43.8663333334,4.69577777778,48.8108888889,4.43122222222,7.04677777778,38.8038888889,5.289,4.76544444445,8.33977777778
414.00,6.52705555555,43.8883333333,4.65655555556,48.8457777778,4.35544444445,6.99144444444,38.7873333333,5.24366666666,4.724,8.294
414.36,6.46240740741,43.9645555556,4.59455555556,48.864,4.27466666667,6.93077777778,38.7912222222,5.17122222222,4.63966666667,8.22744444445
414.72,6.44774074074,44.0697777778,4.57455555555,48.9622222222,4.23255555556,6.89188888889,38.8334444444,5.14277777778,4.59822222222,8.22255555556
415.07,6.41668518519,44.172,4.53488888889,49.0906666667,4.19266666667,6.872,38.8822222222,5.09611111111,4.56877777778,8.18933333333
415.43,6.40325925925,44.1926666667,4.52222222222,49.097,4.18233333334,6.84555555556,38.8634444444,5.06544444444,4.55633333333,8.12644444444
415.79,6.37840740741,44.3314444445,4.49511111111,49.1814444444,4.16266666667,6.83077777778,38.9103333333,5.02711111111,4.53611111111,8.11911111111
416.15,6.35183333333,44.3841111111,4.484,49.2343333333,4.11,6.83088888889,38.9004444444,4.99666666667,4.50544444444,8.08866666667
416.51,6.37831481481,44.4978888889,4.491,49.339,4.14355555556,6.82466666667,38.9426666667,5.00711111111,4.52644444444,8.06977777778
416.86,6.39474074074,44.6753333333,4.48988888889,49.4903333333,4.14933333333,6.83577777778,39.0278888889,5.03388888889,4.52922222222,8.07911111111
417.22,6.44098148148,44.8722222222,4.53277777778,49.6347777778,4.18566666667,6.89,39.1564444444,5.07444444444,4.57677777778,8.13766666667
417.58,6.4497962963,44.9198888889,4.54833333333,49.6964444445,4.20822222222,6.893,39.1698888889,5.08755555555,4.58688888889,8.13288888889
417.94,6.49190740741,45.0922222222,4.57788888889,49.8336666667,4.25088888889,6.92766666667,39.2602222222,5.10766666667,4.62322222222,8.16411111111
418.29,6.51916666667,45.2116666667,4.57366666667,49.9131111111,4.259,6.94633333333,39.32,5.126,4.638,8.18733333333
418.65,6.52572222222,45.2534444444,4.57944444444,49.9897777778,4.26711111111,6.96688888889,39.3551111111,5.12011111111,4.65055555555,8.20533333333
419.01,6.57068518519,45.4311111111,4.61944444445,50.1505555555,4.29444444444,7.00511111111,39.475,5.15955555556,4.68711111111,8.25988888889
419.37,6.60483333332,45.5542222222,4.64288888889,50.2406666667,4.31811111111,7.042,39.529,5.184,4.725,8.29466666667
419.73,6.60527777778,45.6167777778,4.65022222222,50.2955555556,4.32066666667,7.04311111111,39.5303333333,5.19922222222,4.74077777778,8.30777777778
420.08,6.61537037036,45.7174444444,4.64033333333,50.3828888889,4.33133333333,7.03488888889,39.596,5.20177777778,4.74355555556,8.30833333333
420.44,6.61103703703,45.7547777778,4.64533333333,50.4277777778,4.31477777778,7.03766666666,39.608,5.20811111111,4.73344444445,8.29477777778
420.80,6.60038888888,45.8007777778,4.62933333333,50.4898888889,4.30577777778,7.03111111111,39.648,5.18444444444,4.72722222222,8.28122222222
421.16,6.57901851853,45.8326666667,4.60733333333,50.5215555556,4.27822222222,6.99855555556,39.6416666667,5.17133333333,4.71533333334,8.25111111111
421.51,6.56620370371,45.8721111111,4.59288888889,50.5332222222,4.25244444444,6.98755555556,39.6648888889,5.14422222222,4.71277777778,8.23855555556
421.87,6.50703703704,45.8771111111,4.539,50.5617777778,4.21855555556,6.92888888889,39.6496666667,5.10377777778,4.66233333333,8.194
422.23,6.4697037037,45.8971111111,4.51522222222,50.6044444444,4.18811111111,6.89777777778,39.6481111111,5.06888888889,4.64188888889,8.16311111111
422.58,6.44883333334,45.9788888889,4.49111111111,50.6432222222,4.159,6.85944444444,39.6734444444,5.04011111111,4.60911111111,8.12088888889
422.94,6.43622222222,46.0145555556,4.47622222222,50.6856666667,4.14322222222,6.83233333334,39.6695555556,5.02144444445,4.58766666667,8.10488888889
423.30,6.41292592592,46.1073333333,4.46844444444,50.7982222222,4.11333333333,6.793,39.7447777778,5.01177777778,4.56022222222,8.09466666667
423.66,6.39916666667,46.1856666667,4.46388888889,50.8797777778,4.09577777778,6.77255555556,39.7917777778,4.99144444444,4.55055555555,8.07277777778
424.01,6.39016666667,46.2373333333,4.46166666666,50.9048888889,4.08744444444,6.76622222222,39.8076666667,4.984,4.53955555556,8.06211111111
424.37,6.38931481481,46.316,4.45533333333,50.97,4.09544444445,6.75633333333,39.8384444444,4.97544444444,4.54577777778,8.084
424.73,6.39794444444,46.3674444444,4.46611111111,51.0246666667,4.10355555556,6.75266666667,39.8252222222,4.98533333333,4.55888888889,8.09
425.08,6.40546296297,46.448,4.47422222222,51.103,4.11022222222,6.75933333334,39.8608888889,4.98533333333,4.56177777778,8.10488888889
425.44,6.41251851852,46.5485555556,4.46433333334,51.1977777778,4.11122222222,6.73855555556,39.906,4.99044444444,4.55866666667,8.115
425.80,6.47235185185,46.6666666667,4.512,51.3292222222,4.14444444444,6.78111111111,39.9985555556,5.02733333333,4.59111111111,8.16055555556
426.16,6.49018518519,46.7513333333,4.527,51.3958888889,4.14944444444,6.77822222222,40.0176666667,5.035,4.58911111111,8.17633333333
426.51,6.48025925926,46.8082222222,4.50544444445,51.4368888889,4.14677777778,6.76033333333,40.0241111111,5.03011111111,4.58333333333,8.16088888889
426.87,6.46461111111,46.8314444444,4.48677777778,51.4308888889,4.13422222222,6.73533333333,40.0044444445,5.011,4.57055555556,8.13877777778
427.23,6.47057407408,46.8927777778,4.46122222222,51.4644444445,4.14533333333,6.736,39.9861111111,5.00044444444,4.57677777778,8.125
427.58,6.48744444444,46.9452222222,4.44988888889,51.4696666667,4.15577777778,6.73577777778,39.9767777778,5.00166666667,4.57455555555,8.12488888889
427.94,6.50187037037,47.0603333333,4.45166666667,51.5887777778,4.15711111111,6.73266666667,40.0278888889,5.00144444444,4.59022222222,8.11466666667
428.30,6.49598148148,47.1671111111,4.44133333333,51.667,4.14077777778,6.71666666666,40.0901111111,4.99155555555,4.56344444444,8.09988888889
428.65,6.512,47.2858888889,4.47088888889,51.7726666667,4.16477777778,6.73766666667,40.1687777778,5.00455555555,4.58355555556,8.12844444444
429.01,6.52127777778,47.3845555556,4.48211111111,51.8343333333,4.16233333333,6.75455555556,40.2162222222,5.01544444444,4.58777777778,8.12322222222
429.37,6.57544444443,47.53,4.54388888889,51.9485555556,4.21644444444,6.82544444444,40.3006666667,5.07344444444,4.64144444444,8.17255555556
429.72,6.5963888889,47.6516666667,4.56177777778,51.9817777778,4.234,6.85444444444,40.3361111111,5.08155555555,4.67311111111,8.172
430.08,6.61374074074,47.7518888889,4.57177777778,52.08,4.24877777778,6.86233333333,40.4107777778,5.096,4.67266666667,8.162
430.44,6.6292962963,47.8405555555,4.59522222222,52.1784444444,4.25377777778,6.88255555556,40.4811111111,5.117,4.69233333333,8.19755555555
430.79,6.64503703702,47.9397777778,4.59733333333,52.2636666667,4.25477777778,6.92744444444,40.5723333333,5.136,4.687,8.215
431.15,6.65235185186,48.0373333334,4.60188888889,52.336,4.26344444444,6.94111111111,40.6544444444,5.13655555556,4.67888888889,8.23922222222
431.50,6.65446296298,48.1237777778,4.61011111111,52.4513333333,4.27,6.94555555556,40.7271111111,5.14666666667,4.67022222222,8.25511111111
431.86,6.63392592593,48.1886666667,4.59977777778,52.4857777778,4.25377777778,6.93533333334,40.741,5.12177777778,4.64422222222,8.25855555555
432.22,6.62322222223,48.2361111111,4.58933333333,52.5367777778,4.23566666667,6.92866666667,40.7562222222,5.11811111111,4.65022222222,8.26611111111
432.57,6.60985185187,48.2718888889,4.56388888889,52.5292222222,4.20977777778,6.90633333333,40.7742222222,5.107,4.62333333333,8.241
432.93,6.60677777777,48.3303333333,4.54788888889,52.5796666666,4.21766666667,6.89066666667,40.7838888889,5.1,4.62166666667,8.24788888889
433.29,6.57903703702,48.3635555556,4.53422222222,52.6005555556,4.21888888889,6.856,40.7724444445,5.08333333333,4.58811111111,8.21611111111
433.64,6.5757962963,48.4018888889,4.53544444445,52.622,4.21022222222,6.84133333334,40.7697777778,5.08288888889,4.57722222222,8.21211111111
434.00,6.55962962964,48.4396666667,4.53277777778,52.6502222222,4.20811111111,6.834,40.7726666667,5.08311111111,4.57633333333,8.20377777778
434.35,6.56324074073,48.4951111111,4.54011111111,52.678,4.21733333333,6.83277777778,40.7804444445,5.07677777778,4.57177777778,8.19077777778
434.71,6.55118518519,48.5483333333,4.54911111111,52.736,4.21855555555,6.79988888889,40.7917777778,5.07855555556,4.59466666667,8.188
435.07,6.54688888889,48.5804444445,4.55755555556,52.7438888889,4.22911111111,6.789,40.7751111111,5.08333333333,4.58855555556,8.18522222222
435.42,6.54794444445,48.6386666667,4.556,52.7576666667,4.21933333333,6.78222222222,40.7764444445,5.09066666667,4.59255555556,8.17777777778
435.78,6.56192592592,48.6768888889,4.56388888889,52.767,4.23244444444,6.77611111111,40.7822222222,5.10888888889,4.60966666667,8.191
436.13,6.56585185187,48.7676666667,4.56144444445,52.8173333333,4.24155555556,6.781,40.823,5.11711111111,4.60444444444,8.17422222222
436.49,6.5744074074,48.7987777778,4.55044444444,52.8558888889,4.24911111111,6.75933333333,40.8237777778,5.11833333333,4.61188888889,8.16944444445
