wavelength,Back_XenParm,Belly_XenParm,Breast_XenParm,Crissum_XenParm,Crown_XenParm,DorTail_XenParm,Patch10_XenParm,Rump_XenParm,Throat_XenParm,WingTip_XenParm
727.53,10.1098333333,10.3895833333,10.69175,11.31525,10.23175,12.28525,11.5645833334,10.9439166667,11.3651666667,15.0329583333
727.85,10.1635833333,10.32275,10.512,11.1651666667,10.2703333333,12.1445833333,11.5191666667,10.8714166666,11.4094166667,14.9860416666
728.17,10.298,10.32225,10.5585,11.2993333333,10.3765,12.2381666667,11.5435,11.04425,11.6654166667,15.0698333334
728.49,10.38575,10.4424166667,10.7066666667,11.5290833333,10.4504166667,12.492,11.6801666667,11.1165,11.8176666666,15.176625
728.80,10.461,10.5414166667,10.6863333333,11.60125,10.3910833333,12.5053333333,11.7005,11.0325833333,11.797,15.036875
729.12,10.5536666667,10.5884166666,10.6764166667,11.80925,10.4894166667,12.5680833333,11.8119166667,11.11475,11.788,14.972875
729.44,10.30725,10.3710833333,10.53125,11.6570833333,10.262,12.3238333333,11.73975,10.8515833333,11.5505,14.8007916667
729.76,10.2613333333,10.1866666667,10.5493333333,11.5466666667,10.1173333333,12.1706666666,11.6773333333,10.8053333333,11.3866666667,14.8066666667
730.08,10.1134166667,10.1558333333,10.4508333333,11.3713333333,10.1186666667,12.1439166667,11.7878333333,10.84925,11.3898333334,14.7058333334
730.39,10.40275,10.49175,10.6463333333,11.664,10.34275,12.4960833333,12.1271666666,11.1119166667,11.4809166667,14.930625
730.71,10.45825,10.5443333333,10.6668333333,11.75,10.3254166667,12.58075,12.1771666667,11.1536666667,11.427,15.0209166667
731.03,10.4828333334,10.72175,10.6983333333,11.7939166667,10.4231666667,12.6480833333,12.3311666667,11.1630833333,11.3110833333,14.9415
731.35,10.76375,11.0170833333,10.9370833333,11.891,10.6086666667,12.9045833333,12.5866666667,11.3689166667,11.4385833333,15.2109583333
731.67,10.9729166667,11.3078333333,11.1428333333,12.0880833333,10.81575,13.1591666667,12.98425,11.6709166666,11.663,15.6750833334
731.98,11.2448333333,11.6333333333,11.4366666667,12.2214166667,11.00475,13.6018333333,13.2438333333,11.9198333333,11.8455833333,16.1618333333
732.30,11.3364166667,11.6769166667,11.4431666667,12.2155,10.9960833334,13.8820833333,13.10975,11.9994166667,11.79625,16.276625
732.62,11.4645,11.9434166667,11.6121666666,12.4555833333,11.2910833334,14.18525,13.2529166667,12.15725,12.0835,16.31775
732.94,11.3478333333,11.9283333333,11.5205833334,12.46775,11.1953333333,14.06275,12.9788333333,12.0394166667,12.11675,16.2070833333
733.25,11.12225,11.8085833334,11.3739166667,12.2749166667,11.1381666667,13.8984166667,12.796,11.8635833333,12.0023333333,16.0329166666
733.57,10.5935,11.4178333333,11.0799166667,11.8936666667,10.6999166667,13.3775,12.3405,11.4550833333,11.6730833333,15.4994166666
733.89,10.5963333333,11.3100833334,11.0511666667,11.91175,10.5773333333,13.2706666666,12.1868333333,11.2146666667,11.7211666667,15.516
734.21,10.6280833333,11.35125,11.0035,12.0105,10.52525,13.1591666667,12.2163333333,11.2344166667,11.8129166667,15.527625
734.52,10.4925833333,11.1885,10.8879166667,11.8843333333,10.3120833333,13.02975,12.10475,11.10825,11.7383333333,15.5310416667
734.84,10.3120833333,11.10725,10.78325,11.7403333333,10.215,12.8534166667,12.0494166667,10.9245,11.6108333333,15.4519583333
735.16,10.2239166667,11.1738333333,10.7488333333,11.8778333334,10.1298333333,12.8488333333,12.2753333333,10.8673333333,11.8018333333,15.4937083333
735.48,10.0260833333,11.1439166667,10.6126666667,11.635,9.98591666665,12.7254166667,12.2435833333,10.85675,11.65975,15.659875
735.79,9.924,11.0384166667,10.5934166667,11.5089166667,9.89275,12.6579166666,12.2475,10.7481666667,11.46775,15.7274583334
736.11,10.08125,11.0806666667,10.6711666666,11.642,9.84333333333,12.6950833333,12.30825,10.8299166667,11.6324166667,15.8448333333
736.43,10.2760833333,11.1143333333,10.7385833333,11.7791666667,10.02575,12.9960833334,12.5721666667,11.0724166667,11.7565,16.1352083333
736.74,10.3895833333,11.3726666666,10.9755833334,11.9204166667,10.3925,13.2334166667,12.8971666666,11.3341666667,12.0483333333,16.3637916667
737.06,10.5619166667,11.6218333333,11.30275,12.1775,10.929,13.5920833333,13.1004166667,11.5900833333,12.3181666667,16.4637916666
737.38,10.2616666667,11.3515833333,11.0020833333,11.9328333333,10.83375,13.3021666667,12.7239166667,11.2024166667,11.8915,15.9122916666
737.69,10.4055833333,11.3055,11.0550833333,12.1641666667,11.01075,13.3268333333,12.7503333333,11.315,12.0185,15.84125
738.01,10.5108333333,11.3560833333,11.1659166667,12.16925,11.1911666667,13.2611666667,12.7294166667,11.4475833333,12.0013333333,15.9670833334
738.33,11.0655833333,11.6608333333,11.5563333334,12.6359166667,11.5311666666,13.6399166667,13.1490833333,11.7813333333,12.3668333333,16.239125
738.64,11.8003333333,12.384,12.18,13.1715,12.2835,14.3635833333,13.7739166667,12.4654166667,13.0175833333,16.853375
738.96,12.1198333333,12.6341666666,12.3848333334,13.35675,12.5489166667,14.6283333333,14.114,12.80125,13.1138333333,17.1322083334
739.28,12.4145,12.9211666667,12.6646666666,13.6523333333,12.8355833333,14.87475,14.3524166667,12.98775,13.3833333334,17.4137916667
739.59,12.3363333333,12.8370833333,12.4101666667,13.4725833333,12.5321666667,14.8079166667,14.243,12.97825,13.2479166666,17.3295
739.91,11.7370833334,12.1095833333,11.6228333333,12.8936666666,11.7438333333,14.2036666667,13.5829166667,12.30575,12.6126666667,16.8251666666
740.23,12.0235,12.4670833333,11.856,13.1275833333,12.0499166666,14.5801666667,13.8866666667,12.7399166667,13.1343333333,17.2745416666
740.54,11.6995,12.5083333333,11.5720833333,12.9310833334,11.7935833333,14.5456666667,13.6730833334,12.5586666667,12.9213333333,17.2925416667
740.86,11.629,12.2825,11.2181666667,12.7616666667,11.6050833333,14.3976666667,13.3503333333,12.2895,12.80625,17.0908333333
741.18,10.7211666667,11.4460833333,10.3956666666,12.0411666667,10.89975,13.6519166667,12.416,11.481,12.0236666667,16.3481666667
741.49,9.94966666665,10.71625,9.84883333333,11.6414166667,10.1475833333,13.0670833333,11.638,10.8890833333,11.38575,15.720125
741.81,9.12200000001,10.0104166667,9.32099999999,10.9980833333,9.59758333332,12.3838333333,10.8321666667,10.0805,10.8986666667,14.8790833333
742.12,8.91666666668,9.73591666666,9.089,10.71975,9.41791666667,12.1559166667,10.62625,9.82183333332,10.701,14.7572916667
742.44,8.75983333333,9.59758333334,9.09575,10.81675,9.42425,11.9375,10.545,9.63158333334,10.3224166667,14.8568333334
742.76,9.37508333333,10.2076666667,9.87683333332,11.2949166667,10.0061666667,12.4239166666,11.08575,10.2265,10.7930833333,15.4975416667
743.07,9.53599999999,10.2498333334,10.0714166667,11.40975,9.95891666667,12.3565,11.1694166667,10.1916666667,10.8976666667,15.502875
743.39,9.56783333334,10.1033333333,10.07575,11.5643333333,9.95075,12.2948333333,11.1696666667,10.1538333333,10.8181666667,15.02975
743.70,9.40483333334,10.05,10.2299166667,11.59075,10.011,12.3455,11.2936666666,10.2493333333,10.7070833333,14.8892083333
744.02,9.95266666665,10.5211666667,10.56475,12.02225,10.41475,12.74875,11.876,10.74625,11.2205,15.3792083333
744.34,10.2731666667,10.807,10.7113333333,12.2729166667,10.6358333333,12.6911666667,12.1931666667,10.807,11.4125,15.5650833333
744.65,10.4580833334,10.963,10.7085,12.595,10.51075,12.93825,12.4171666667,10.7974166667,11.5730833333,15.8527916666
744.97,10.6674166667,11.1545,10.7404166667,12.8714166667,10.6268333333,13.196,12.6604166667,10.9108333334,11.69825,15.8567916667
745.28,11.12725,11.4551666666,11.1354166667,13.2086666667,11.0544166667,13.7471666667,12.88475,11.3215,12.3096666667,15.8952083333
745.60,11.0111666667,11.37975,10.8491666667,13.1988333333,10.9461666667,13.7133333333,12.8584166667,11.3028333333,12.3239166667,15.6883333333
745.91,10.3356666667,10.76525,10.0519166667,12.8161666667,10.4895833333,13.2336666667,12.2406666667,10.599,11.64875,14.9705
746.23,10.2268333333,10.5559166667,10.0155833333,12.5509166667,10.3649166667,13.083,12.307,10.5760833333,11.7341666667,15.2670416666
746.55,10.4145833333,10.6869166667,9.95516666669,12.5894166667,10.3659166667,13.191,12.45125,10.72375,12.0366666667,15.6685833333
746.86,10.43475,10.8565833333,10.19375,12.6969166667,10.5873333333,13.3678333333,12.56425,10.937,12.2830833333,15.891125
747.18,10.4455833333,10.8728333333,10.2061666667,12.6456666667,10.6053333333,13.6,12.6179166667,11.1045,12.31025,16.02
747.49,10.6450833333,11.0991666667,10.4868333333,12.6639166667,11.1151666667,13.9006666667,12.7705,11.6129166666,12.48225,16.4077083334
747.81,10.0016666667,10.6656666667,10.053,11.99,10.5749166667,13.41325,12.2035,11.227,12.0058333333,15.8778333333
748.12,9.19216666666,9.89149999999,9.332,11.0979166667,9.85541666666,12.7476666667,11.4534166667,10.37875,11.19375,15.4262916667
748.44,9.13033333334,9.70016666667,9.27783333333,10.82425,9.74016666667,12.6096666667,11.31825,10.1506666666,11.075,15.3615416667
748.75,9.497,10.0608333334,9.66091666667,11.0004166667,9.81683333333,12.9719166667,11.5043333334,10.7285,11.3325,15.9509166667
749.07,10.07675,10.4799166667,10.0253333333,11.4286666667,10.24275,13.421,11.8674166667,11.20725,11.7370833333,16.1467083333
749.38,10.4540833333,10.809,10.3635,11.7430833333,10.525,13.6589166667,12.1293333333,11.3765833333,12.035,16.2784583333
749.70,10.5175833333,10.51375,10.0031666666,11.6176666667,10.2445,13.5643333333,12.0884166667,11.1506666667,11.7480833333,16.1264166667
750.01,10.4941666667,10.4784166667,9.95391666666,11.6975833333,10.12475,13.6836666667,12.0948333333,11.0938333333,11.6498333333,16.1205416667
750.33,10.261,10.3523333333,9.66216666667,11.5858333333,9.68991666668,13.4658333333,11.8950833333,10.6020833333,11.4746666667,15.88525
750.64,10.73575,10.8705,10.01425,12.1270833333,10.01025,13.8004166666,12.3098333333,11.1481666667,12.0796666667,16.256375
750.96,11.1655,11.20525,10.1074166667,12.47,10.1948333333,14.0015833334,12.5775,11.5513333333,12.323,16.336625
751.27,11.0396666667,11.147,10.0483333333,12.7785833333,10.19975,14.18725,12.6234166667,11.4335,12.3368333333,16.3025
751.59,11.5105833333,11.49875,10.7181666666,13.1189166667,10.7970833333,14.5891666667,13.0794166667,11.747,12.705,16.3908333333
751.90,11.7633333333,11.8459166667,10.93425,13.2915833333,11.05225,14.75725,13.20125,11.9480833333,12.954,16.7787916667
752.22,11.7699166667,11.9595,11.00875,13.4865,11.24525,14.8910833334,13.3600833333,12.0935833334,13.06025,16.8500416667
752.53,11.82275,12.3146666667,11.5066666667,13.6180833334,11.4911666667,14.9570833333,13.6261666667,12.2249166667,13.3020833333,17.1915416667
752.85,12.1390833333,12.6294166667,11.7068333333,13.7986666667,11.7260833333,15.19225,13.92625,12.5174166667,13.5441666667,17.5079166667
753.16,12.57875,12.7208333334,12.21,14.1001666667,12.2521666666,15.4295833333,14.2808333333,12.9476666667,13.7350833333,17.7693333333
753.47,12.6755,12.7296666667,12.4516666667,14.17325,12.4131666667,15.6824166666,14.3856666667,12.9186666667,13.6521666667,18.0715833333
753.79,12.5038333333,12.6579166667,12.5579166667,14.11125,12.2918333333,15.5025833333,14.45425,12.9009166666,13.6254166667,18.1392083333
754.10,12.4334166667,12.5664166666,12.6250833334,13.696,12.2186666667,15.2595,14.3565833333,12.96125,13.4731666667,18.0755833333
754.42,12.1115,12.3901666666,12.3000833333,13.46525,11.9704166667,14.9756666666,14.2734166667,12.77075,13.1708333333,18.0535416666
754.73,11.76575,12.1568333334,12.065,13.19025,11.8694166667,14.8306666667,14.1003333334,12.4200833334,12.9389166667,17.7680833333
755.05,11.63675,12.0431666666,12.011,12.8600833333,11.637,14.73925,13.9586666667,12.1195833334,12.71525,17.7812083333
755.36,11.2940833333,11.68975,11.6526666667,12.66275,11.2734166667,14.4688333334,13.5288333333,11.7638333333,12.4569166667,17.4377083333
755.67,10.48975,10.8575833333,11.1334166667,12.0069166667,10.799,13.6659166667,12.8719166666,10.9705,11.9985,16.7272083333
755.99,10.30625,11.0700833334,11.0065,11.9866666667,10.7433333333,13.5395833333,12.8775833333,10.9854166667,12.152,16.6751666667
756.30,10.2003333333,10.9675833333,10.7586666667,11.82875,10.6308333333,13.21825,12.6769166667,10.91225,11.94375,16.5089583333
756.62,10.2355833333,10.9768333334,10.6985,11.7395,10.80575,13.2690833333,12.635,10.9211666667,11.9193333333,16.7116666667
756.93,10.1936666667,11.0598333333,10.6460833333,11.986,10.7610833333,13.2530833333,12.5405,11.0174166667,11.9985833333,16.845625
757.24,10.5809166667,11.2633333333,11.00725,12.4445833333,11.0031666666,13.6641666667,12.80275,11.1908333333,12.4188333333,17.1058333333
757.56,10.8079166667,11.4805833333,11.44675,12.8340833333,10.77,13.7351666667,12.95275,11.4550833334,12.5973333333,17.2144583333
757.87,10.6275,11.1925833333,11.159,12.6391666667,10.5768333333,13.508,12.618,11.3191666667,12.4073333333,16.7616666667
758.18,10.6925,11.1899166667,11.1319166666,12.583,10.6136666667,13.5448333334,12.5373333333,11.6128333333,12.30925,16.8844166667
758.50,10.7285,11.1983333333,10.9946666666,12.4375833333,10.5455833333,13.6519166667,12.5000833334,11.8388333333,12.35025,16.9430416667
758.81,10.5779166666,10.80125,10.7184166667,12.1030833333,10.2348333333,13.6119166666,12.2106666667,11.4996666667,11.87175,16.6522083333
759.13,10.7900833333,11.0453333333,10.9793333333,12.2675833334,10.4773333333,14.0328333333,12.5885,11.62125,12.1440833333,16.7553333333
759.44,10.812,11.1556666667,11.0948333333,12.607,10.4965,14.2285,12.7080833334,11.82275,12.2350833333,16.5153333334
759.75,11.0073333333,11.254,11.04375,12.7548333333,10.7525,14.446,12.9895,11.8124166666,12.1764166667,16.5879583334
760.07,10.2798333333,10.5596666667,10.1785,12.1209166667,10.1295833333,13.6131666667,12.3033333333,11.1963333334,11.4801666667,15.9752916667
760.38,9.76600000001,9.94008333334,9.40183333334,11.37275,9.70541666667,13.004,11.70875,10.5593333333,10.7699166666,15.3512083333
760.69,9.4425,9.51058333333,8.94608333333,10.9363333333,9.27033333333,12.562,11.4608333333,10.2035833334,10.1833333333,15.1409166667
761.01,9.76175000001,9.84883333334,9.33066666668,11.33275,9.61533333334,12.8998333333,11.8274166667,10.4543333334,10.4660833333,15.54275
761.32,9.94491666666,10.1359166667,9.74641666667,11.72075,9.90683333333,13.0919166667,12.0455833333,10.4910833333,10.77375,15.753875
761.63,10.0998333333,10.5554166667,9.99708333332,12.0205833333,10.2100833333,13.3429166666,12.19325,10.82325,11.16875,15.9080833333
761.94,9.77233333334,10.154,9.69108333334,11.8723333333,9.98433333334,12.859,11.7805,10.4440833333,11.0205,15.6942916667
762.26,9.66108333334,9.92649999999,9.64750000001,11.49925,9.923,12.6496666667,11.6149166667,10.1205833333,10.9034166667,15.6608333333
762.57,9.68075000001,10.0395,9.84874999999,11.4645,9.95525,12.6308333334,11.6065833333,10.1815,11.1995833333,15.7538333334
762.88,9.95283333332,10.3461666667,10.1758333333,11.5755,10.2780833333,12.9135,11.8636666667,10.436,11.57875,15.98525
763.20,10.2776666666,10.7314166667,10.60225,11.93675,10.7825,13.3400833333,12.2851666667,10.8455,11.8465,16.4171666667
763.51,10.6221666667,11.1759166667,11.07575,12.3336666667,11.2494166666,13.7240833334,12.5456666667,11.1965,12.2628333333,16.6755416667
763.82,10.5649166667,11.1955833333,10.9125833333,12.1418333333,11.2486666667,13.654,12.4955,11.1101666667,12.2363333333,16.4469166667
764.14,10.4638333333,11.02625,10.6583333333,11.7743333333,11.0233333334,13.3870833333,12.1634166667,10.8288333333,11.80125,16.274625
764.45,10.452,10.87325,10.60275,11.5498333333,10.7688333333,13.1919166667,12.091,10.5596666666,11.6975833333,16.399125
764.76,10.71025,11.1216666667,10.87925,11.5395833333,10.9015833333,13.3583333333,12.10125,10.7291666667,11.7374166667,16.5405
765.07,11.3365,11.85225,11.4671666666,12.227,11.41025,14.03175,12.6355833333,11.3065,12.2103333333,17.1522083333
765.39,11.4854166667,11.9225833333,11.6026666667,12.3879166667,11.58125,14.2608333333,12.82525,11.4926666667,12.2031666667,17.4627083333
765.70,12.2625,12.7413333333,12.4885833334,13.26925,12.2434166667,15.0640833333,13.56325,12.2509166667,12.8505,18.3862083333
766.01,12.1266666666,12.64175,12.4461666667,13.2208333334,11.9629166667,15.269,13.5640833334,11.9669166667,12.9613333333,18.4234583333
766.32,11.9923333333,12.6989166667,12.3181666667,13.2444166667,11.8315833333,15.43575,13.5195,11.80625,13.0669166667,18.4855
766.64,12.1436666667,12.8296666667,12.7545833333,13.5599166667,11.9489166667,15.89225,13.6794166667,11.9800833333,13.3030833334,18.8195
766.95,12.7529166667,13.475,13.5393333333,14.48675,12.6104166667,16.7955,14.5924166666,12.923,14.26625,19.5595
767.26,12.914,13.7128333333,13.77,15.0114166666,13.28475,17.1471666667,15.0495833333,13.5083333334,14.7309166667,19.6562083333
767.57,13.0951666666,14.1584166667,14.0211666667,15.4663333333,13.5655,17.5925833333,15.6624166667,14.0554166667,15.14325,20.1205416667
767.88,13.1705,14.1873333334,13.9193333334,15.3511666667,13.7420833333,17.48125,15.7406666667,14.1773333333,15.4725833334,20.0389583333
768.20,13.2855833333,14.59125,13.9981666667,15.3401666667,13.8785,17.5250833334,15.81375,14.2945,15.7094166667,19.977375
768.51,12.34225,14.0046666667,12.9783333333,14.57125,13.0638333334,16.72,14.9721666667,13.4969166667,15.0045,19.3607083333
768.82,12.6095833333,14.5613333333,13.4101666667,15.0603333334,13.5361666667,16.8584166667,15.3289166667,14.2433333333,15.2413333333,19.65725
769.13,12.7455,14.5748333333,13.7828333334,15.09375,13.63225,16.9901666667,15.6460833333,14.5694166666,15.1271666667,19.9939166667
769.44,12.3813333333,14.049,13.09375,14.90275,13.3875,16.4856666667,15.30975,14.2695,14.5861666666,19.3465833333
769.76,12.0671666666,13.8214166667,12.5806666667,14.6064166667,13.4349166667,16.1185,15.13725,13.9255,14.2139166667,18.943375
770.07,12.335,14.0205833334,12.9479166667,14.7219166666,13.1659166667,16.378,15.0340833334,14.00275,14.0969166667,19.0534583334
770.38,12.4970833333,14.0040833333,13.188,14.7901666667,13.1703333333,16.45225,15.1714166667,14.1113333333,14.24825,19.1356666667
770.69,11.8219166667,13.5355833334,12.712,14.3410833333,12.3788333333,16.2125833334,14.7770833333,13.681,13.6870833333,18.7864583333
771.00,11.1008333333,12.389,11.9269166666,13.554,11.5198333333,15.4215,13.973,12.7650833334,12.7895833333,17.8932083333
771.32,11.3590833333,12.48425,12.04675,13.7471666666,11.9404166667,15.7351666667,14.34725,12.9845833333,12.9533333333,17.8325
771.63,11.1573333333,12.22525,11.6880833334,13.1665833333,11.5616666667,15.25775,14.0259166666,12.3768333333,12.9641666667,17.6302083333
771.94,11.9085,12.7798333333,12.2265,14.1094166667,12.1183333333,15.5090833333,14.491,12.9005833333,13.6451666667,17.932625
772.25,12.1936666666,13.13475,12.9285833333,14.1595,12.2261666667,15.6226666666,14.9265,12.8124166666,14.2691666667,18.4744583333
772.56,12.7235,13.80125,13.80775,14.7675,12.2568333333,16.2001666667,15.30625,13.2754166666,14.9906666667,19.4369583333
772.87,12.387,13.8623333333,13.6496666667,14.48025,12.3870833334,15.9290833334,15.4638333333,13.0116666667,14.6000833333,19.5041666667
773.18,11.8724166667,13.2211666667,12.7870833333,13.7286666667,12.0191666667,15.5180833333,14.857,12.3998333333,14.0023333334,18.8100416667
773.50,12.371,13.6333333333,13.6536666667,14.1084166667,12.8730833333,15.7165833333,15.3094166667,12.60175,14.339,19.245375
773.81,12.61725,13.774,13.9805833333,14.4903333333,12.9753333333,15.8954166667,15.7024166667,12.99575,14.4834166667,19.4661666667
774.12,13.0753333334,13.5355833333,14.2538333334,14.66525,12.9776666667,15.9133333333,15.8786666667,12.97075,14.6444166667,19.7038333333
774.43,13.37725,13.1499166667,14.45025,14.983,13.5479166667,16.2405833333,16.0840833333,13.4909166667,14.8834166667,20.0697083333
774.74,12.6245833333,12.4269166666,13.7595833333,13.97925,13.0420833333,15.6854166666,15.2166666667,12.9540833333,14.3746666667,19.67275
775.05,13.3614166667,12.9546666667,14.1525833333,14.4855,13.61275,16.66675,15.5944166667,13.768,14.5075833333,19.986625
775.36,13.1906666666,12.7058333334,13.5288333333,14.04325,13.4406666667,16.4389166667,15.2043333333,13.4845833333,14.11675,19.3525416667
775.67,13.15475,12.3735833334,13.40775,13.90625,13.1770833333,16.3096666666,14.9628333333,13.3258333333,14.561,19.0475833333
775.98,13.41875,13.03625,14.22125,14.4538333333,13.5164166667,16.5843333333,15.384,13.71125,15.0765,19.637
776.30,14.1480833333,13.2814166666,14.35575,14.8075,13.8,17.1701666667,15.8444166667,14.26675,15.6963333333,20.29275
776.61,15.2148333334,14.5904166667,15.4326666667,15.752,14.8445833333,18.4885833333,16.4198333333,15.22925,16.681,21.4175833333
776.92,15.3254166666,15.1398333333,15.6178333333,16.12425,15.1611666667,19.0923333333,16.6236666666,15.7749166667,17.0449166667,21.614625
777.23,14.8355,14.9426666667,15.0286666667,16.1159166667,14.54225,18.641,16.2374166666,15.05025,16.66675,20.9620833333
777.54,15.2076666667,15.5373333333,15.53725,16.912,15.0393333333,18.9813333333,17.18575,15.29175,16.8560833333,21.2262916667
777.85,15.3626666667,15.5718333333,15.5300833333,17.4685,15.237,18.5913333333,17.5385,15.4393333333,17.1966666667,21.2970833333
778.16,15.4500833333,15.443,15.5838333333,17.8480833334,15.1899166666,18.4950833333,17.76375,15.19675,17.02525,21.375
778.47,16.3195833333,16.2915833333,16.1804166667,18.6666666666,15.8125,19.2153333333,18.4373333334,15.9306666667,17.2985833333,22.1805
778.78,16.3856666666,16.3505833333,15.8725833334,18.7535,15.6829166667,18.9715,18.0999166666,15.7181666667,16.9618333334,21.8766666666
779.09,14.8434166667,15.2813333333,14.6714166666,18.10925,14.30525,17.64275,16.9466666667,14.3124166667,15.511,20.7328333334
779.40,14.1609166667,14.7583333333,13.81125,17.752,13.7749166667,17.00175,16.7321666667,13.6655,15.1295,20.4143333333
779.71,13.0105833334,14.2794166667,13.1980833334,16.5015833333,12.913,16.0736666667,15.9159166666,12.6950833333,14.0914166666,19.4670416667
780.02,13.0235833334,14.5421666667,13.5099166667,16.59175,13.0684166667,16.39725,15.6565833333,12.8814166667,13.8764166667,19.5652916667
780.33,12.1666666667,13.9848333334,12.9469166667,15.71975,12.4544166666,15.803,14.7955,12.409,13.1968333333,19.0340833334
780.64,11.2299166667,13.5609166666,12.4379166667,14.8001666667,11.7178333333,15.2261666667,14.10325,11.8030833333,12.36825,18.7540416667
780.95,11.0024166667,13.3148333333,12.6863333333,14.3079166667,12.0498333333,15.2000833333,14.19925,12.2284166667,12.756,19.130375
781.26,9.89983333331,12.3275,12.23375,13.88625,11.67775,14.3719166667,13.43975,11.521,12.4685833333,18.2485416667
781.57,9.83925000001,11.9615,12.461,13.733,11.86025,14.4508333334,13.3973333333,11.3683333333,12.5858333333,18.1688333333
781.88,10.7796666667,12.92325,13.2416666667,14.0184166667,12.768,15.2220833333,14.07275,12.5581666667,13.3428333333,18.5384583333
782.19,11.11125,13.1549166667,13.8099166667,14.1886666667,13.2180833334,15.4514166667,14.3070833334,12.7841666667,13.6441666667,18.5844166667
782.50,12.2553333333,13.2891666667,14.4333333333,14.92275,13.65225,16.059,14.8123333334,13.4941666667,14.1729166666,19.038125
782.81,12.7670833333,13.3570833333,14.697,14.4815833333,13.5965,15.9489166666,15.2311666667,13.8755,14.2423333333,19.5494166667
783.12,13.43775,13.2584166666,14.7993333334,14.39175,13.8454166667,16.3651666667,15.9245,14.1634166667,14.5790833333,19.826375
783.43,13.3793333333,12.8040833334,14.4313333333,13.8725,13.6423333333,16.09975,15.5161666667,13.7904166667,14.7765,19.32925
783.74,13.3925,12.95025,14.4401666667,14.0225833333,13.4986666667,16.02,15.3731666667,13.3513333334,14.5301666667,19.0039583333
784.05,13.4931666667,12.6260833333,13.9225,13.4764166666,13.1480833333,16.0185833333,15.22725,13.1649166667,14.2255833334,19.5244583333
784.36,12.9205,12.156,12.9630833333,12.7505833333,12.3853333333,15.56225,15.0951666667,12.9545,13.5575,19.00275
784.67,13.4016666666,12.4701666667,13.453,13.2735,12.8804166667,16.2735,15.607,13.4016666666,14.04275,20.1239166667
784.98,12.95425,12.1321666667,13.0841666666,12.7294166667,12.4006666667,15.9656666666,15.1349166667,13.335,13.70725,19.6435416667
785.29,12.8939166667,12.77125,13.59425,13.2789166667,12.754,16.1939166667,15.52,13.7341666666,14.0844166667,20.3825
785.60,13.5240833333,13.2965833333,14.35575,14.1106666667,13.25275,16.9468333333,16.3254166667,14.3031666667,15.0035833334,20.7940416667
785.91,13.3850833333,13.3679166667,14.5423333334,13.98975,12.9706666667,16.67525,16.1743333333,14.1278333333,15.0690833333,20.3283333333
786.22,13.6045,13.7325,15.319,14.7133333333,13.4,16.9481666667,16.4960833334,14.6195833333,15.1569166667,20.7095833333
786.53,14.4953333334,14.75275,16.0831666667,15.42225,14.11775,17.7995833333,17.2245833333,15.46525,16.1689166666,21.3138333334
786.84,15.384,15.4344166666,16.9518333333,16.2726666667,15.0655,18.7208333334,18.2008333333,16.0966666667,16.5913333333,21.5964166667
787.14,16.27025,16.03075,17.6991666667,17.0465833333,15.9480833334,19.384,18.6074166667,16.7658333333,17.1705,22.1959583333
787.45,15.8060833333,15.27625,16.9149166667,16.53425,15.3591666667,19.0748333333,18.0733333333,16.0624166667,16.8900833333,21.123
787.76,16.1861666667,15.7055,17.017,17.0984166666,15.7219166667,19.3385833333,18.467,16.1943333334,17.3753333333,21.1877083333
788.07,15.4818333334,14.8290833333,16.1669166667,16.2394166667,15.3851666667,18.52825,17.9400833333,14.9984166666,16.8440833333,20.7124166667
788.38,14.5873333333,14.6909166667,15.2166666666,15.80625,15.1846666667,18.0768333334,17.4315,14.2525833333,16.4039166667,20.339125
788.69,14.7124166667,14.69675,15.0141666667,16.317,15.1970833334,18.2396666667,17.1273333333,14.2596666667,16.6825,20.6544583333
789.00,14.6195,14.3625,14.2821666667,15.8076666667,14.4349166667,18.2080833334,16.6988333333,13.7203333333,16.3695,20.3275
789.31,13.0015833334,13.17575,12.7776666667,14.72625,13.05125,17.0065833333,15.3149166666,12.57875,14.9168333333,19.3284166666
789.62,11.3966666666,11.7786666667,10.87075,13.4164166667,11.2356666667,15.4276666667,13.4335833333,11.2015833333,13.91725,17.6172916667
789.92,10.6116666667,11.34775,10.3311666667,13.1353333333,10.3311666667,15.01925,12.7498333333,10.6730833333,13.7660833333,17.4290416667
790.23,9.67274999999,10.5535833333,9.56491666665,12.3515833333,9.35808333334,13.9158333333,11.7674166667,9.92458333334,12.7651666667,16.8195416667
790.54,9.00099999999,9.67800000001,9.09258333333,11.3246666667,8.87299999999,13.2365,11.224,9.21141666667,11.9556666666,15.889
790.85,9.037,9.61116666668,8.78708333333,11.1480833333,8.64808333333,13.1388333333,10.7224166667,9.37966666666,12.11125,15.1805
791.16,8.45816666666,8.90925000002,8.21816666667,10.4070833334,7.74766666668,12.2313333333,9.76375000001,8.62141666667,11.4056666667,14.4538333333
791.47,7.47475000001,8.35358333334,7.46475,9.39408333334,7.1615,11.5655833333,9.19183333333,7.70725,10.3536666667,13.9342916667
791.78,6.76566666666,7.75591666667,7.07516666667,8.90066666666,6.92066666668,10.7468333333,8.6325,7.2195,9.38525000001,13.5415
792.08,7.83225000001,7.74858333333,7.41433333333,8.81358333333,7.28908333334,11.0483333333,9.14783333332,7.60241666667,9.25225,13.9305416667
