wavelength,Back_TacPhom,Belly_TacPhom,Breast_TacPhom,Crissum_TacPhom,Crown_TacPhom,DorTail_TacPhom,Patch10_TacPhom,Patch11_TacPhom,Rump_TacPhom,Throat_TacPhom,WingTip_TacPhom
246.79,2.76113333333,3.24086666667,2.01083333333,1.20983333333,-0.0181333333326,5.84926666667,10.0636,0.0654,4.2326,2.1616,3.88726666667
247.17,2.8884,3.19233333333,2.08063333333,1.6591,0.110933333333,5.78346666667,10.2972,0.178,4.3292,2.34413333333,4.07733333333
247.54,2.8098,2.99443333333,1.95563333333,1.8759,0.076533333334,5.7312,10.3326,0.200533333334,4.31513333333,2.3452,4.08266666667
247.92,3.14433333333,3.17366666667,2.03123333333,2.22316666667,0.3594,6.01573333334,10.6371333333,0.383866666666,4.56626666667,2.76993333333,4.42486666667
248.29,2.52146666667,2.72713333333,1.22466666667,1.63413333333,-0.184400000001,5.5632,10.1346,-0.265933333334,3.87293333333,2.29173333333,3.76706666667
248.67,2.37513333333,2.60443333334,0.979333333333,1.43956666667,-0.322999999999,5.34473333333,9.9472,-0.349999999999,3.74826666667,2.2876,3.74533333333
249.04,2.19133333333,2.40503333333,0.788766666666,1.28483333333,-0.471000000001,5.03006666667,9.86213333333,-0.6198,3.64473333333,2.19733333333,3.46813333333
249.42,2.78533333333,2.98316666667,1.27273333333,2.01203333333,0.0809999999999,5.42473333333,10.1070666667,-0.113533333334,4.10186666667,2.75626666667,3.98513333333
249.79,2.94733333333,3.27856666667,1.4411,2.35906666667,0.216199999998,5.6614,10.2762,0.308666666666,4.12766666667,2.92673333333,4.41246666667
250.17,3.1848,3.41766666667,1.8416,2.78,0.722066666668,5.91533333333,10.5515333333,0.604800000001,4.35786666667,3.30933333333,4.70213333333
250.54,2.9922,3.16466666667,1.73736666667,2.74326666667,0.607866666667,5.557,10.4275333333,0.564666666666,4.01566666667,3.27053333333,4.4118
250.92,2.5542,2.69906666667,1.4325,2.41936666667,0.138466666667,5.30566666667,9.96419999999,0.3528,3.62113333333,2.78093333333,3.8186
251.29,2.42333333333,2.71196666667,1.5114,2.15943333333,0.0753333333326,5.1976,9.84013333335,0.550400000001,3.5818,2.49006666667,3.78606666667
251.66,1.46186666667,1.90143333333,0.846666666667,1.37876666667,-0.855866666668,4.25626666667,9.1232,-0.416333333332,2.6972,1.448,2.961
252.04,1.33713333333,1.88366666667,0.9195,1.26426666667,-0.717933333335,4.1614,9.21413333333,-0.3424,2.7538,1.1964,2.88053333333
252.41,1.88013333333,2.20943333333,1.7155,1.73933333333,-0.186133333333,4.52886666667,9.81633333333,0.191000000001,3.3214,1.36473333333,3.28793333333
252.79,2.05653333333,2.45476666667,2.11206666667,1.83676666667,0.154466666666,4.64393333333,10.1568,0.497200000001,3.42266666667,1.371,3.3356
253.16,1.5482,2.26116666667,1.76306666667,1.7875,-0.268533333333,4.32733333333,10.1977333333,0.332066666667,3.01833333333,1.22093333333,2.99386666667
253.54,0.375,1.26333333333,0.594566666667,0.767433333333,-1.27826666667,3.33573333333,9.37073333333,-0.695733333335,1.92453333334,0.187600000001,1.96893333334
253.91,0.291400000001,1.00726666667,0.2838,0.751066666667,-1.36653333333,3.28553333333,9.20873333333,-0.989733333333,1.84373333333,-0.035066666666,1.4068
254.28,-0.248266666666,0.801666666665,-0.475900000001,0.307599999999,-2.07906666667,2.74626666667,8.60113333335,-1.3654,1.43773333333,-0.822400000001,0.853333333333
254.66,-0.836066666667,0.498833333333,-1.01676666667,-0.242733333334,-2.49733333333,2.41113333333,7.86946666668,-1.62886666667,1.1326,-1.33773333333,0.749733333332
255.03,-1.5786,-0.0368999999986,-1.81436666667,-1.2521,-3.24826666667,1.73193333333,7.09819999999,-2.40213333333,0.3806,-2.2884,0.0851333333327
255.41,-2.85973333333,-1.16793333333,-2.92136666667,-2.53903333333,-4.16593333333,0.6356,6.19013333333,-3.4186,-0.782466666667,-3.35973333333,-0.8826
255.78,-2.09073333333,-0.424100000001,-2.2908,-1.9475,-3.2734,1.41566666667,6.69060000001,-2.59866666667,-0.0179999999974,-2.49106666667,-0.2928
256.15,-1.69086666667,0.135466666666,-1.96136666667,-1.3748,-3.0384,1.8772,6.98540000001,-2.19626666666,0.427266666667,-2.3346,0.029999999998
256.53,-0.956466666666,0.559433333334,-1.65223333333,-0.536333333332,-2.545,2.45206666666,7.34493333334,-1.26393333333,1.06086666667,-1.77966666667,0.614533333334
256.90,0.103600000001,1.52743333333,-0.810133333334,0.829266666666,-1.582,3.52966666667,8.31413333333,-0.343733333333,2.12753333333,-0.621933333334,1.57106666667
257.28,1.0214,1.9731,-0.0897999999994,1.0365,-1.08626666667,4.2052,8.58499999999,0.199399999999,2.63086666667,0.164333333333,2.1524
257.65,2.47066666667,2.8033,1.37946666667,2.05356666667,0.0222000000006,5.4958,9.71393333332,1.36166666667,3.90773333333,1.60146666667,3.229
258.02,2.69633333333,2.88396666667,1.70576666667,2.13946666667,0.289200000001,5.61946666667,10.1250666667,1.51226666667,4.04846666667,1.97346666667,3.56773333333
258.40,2.985,3.10043333333,2.05533333333,2.25313333333,0.432066666665,5.6918,10.4488666667,1.4036,4.22786666667,2.24133333333,3.80913333333
258.77,2.9624,3.00166666667,1.9773,2.3002,0.395866666667,5.5026,10.4816666667,1.22506666667,4.16413333333,2.09813333333,3.78286666667
259.15,2.9556,2.84853333333,1.92073333333,2.3665,0.471666666667,5.29566666667,10.6098,1.1416,4.2768,2.16326666667,3.85453333333
259.52,3.57953333333,3.35963333333,2.39063333333,3.01896666667,0.9964,5.871,11.1541333333,1.4528,4.89853333333,2.83393333333,4.35133333333
259.89,3.7518,3.45796666667,2.64316666667,3.16846666667,1.07486666667,6.07646666667,11.3878666667,1.4428,5.02626666666,2.90813333333,4.60233333333
260.27,3.42566666667,2.92853333333,2.27826666667,2.82426666667,0.701133333335,5.6984,11.0866,1.06366666667,4.56733333333,2.60073333333,4.25053333333
260.64,3.4734,2.8512,2.28413333333,2.81796666667,0.656666666667,5.6614,11.1347333333,0.846999999999,4.5428,2.65006666667,4.2562
261.01,3.299,2.6327,2.10466666667,2.5512,0.474399999999,5.40806666667,10.9786,0.532066666668,4.36753333333,2.48713333333,4.10906666666
261.39,2.8622,2.15963333333,1.7416,2.19336666667,0.1476,4.951,10.5776,0.0868000000001,4.00866666667,2.065,3.83073333333
261.76,2.28413333333,1.5933,1.1511,1.54856666667,-0.418733333335,4.2638,10.1557333333,-0.483666666666,3.471,1.487,3.29633333333
262.13,2.05093333333,1.35556666667,0.985333333333,1.3814,-0.622266666667,4.03573333333,9.96013333333,-0.7212,3.20133333333,1.2872,3.00553333333
262.51,1.571,0.833300000001,0.629133333333,0.972733333334,-0.963666666668,3.55546666667,9.56853333334,-1.168,2.73386666667,0.984666666667,2.5762
262.88,1.3024,0.538066666667,0.4266,0.552466666667,-1.14486666667,3.3606,9.25713333333,-1.58873333333,2.43606666667,0.798533333334,2.15266666667
263.25,1.5804,0.764966666666,0.826633333334,0.719066666667,-0.774533333333,3.84713333333,9.45786666667,-1.48586666667,2.6268,1.0874,2.5068
263.63,0.603533333332,-0.161433333333,0.0667333333333,-0.261466666667,-1.68773333334,3.05966666667,8.62453333335,-2.41753333333,1.58246666667,0.0702666666666,1.72613333334
264.00,-0.302066666667,-1.0513,-0.904166666668,-1.27276666667,-2.52686666667,2.12146666667,7.64153333333,-3.27206666667,0.539066666669,-0.791400000001,0.7798
264.37,-0.728066666668,-1.37686666667,-1.1235,-1.8476,-2.8922,1.5866,7.03066666666,-3.6914,0.269066666666,-1.20266666667,0.407533333332
264.75,-0.744266666668,-1.13626666667,-0.702500000002,-1.92436666667,-2.70633333333,1.7552,6.9572,-3.5622,0.386199999999,-1.0666,0.481533333334
265.12,-0.490466666667,-0.927900000001,-0.512133333332,-1.78326666667,-2.64073333333,2.16213333333,6.99640000001,-3.1744,0.490399999999,-1.14973333333,0.5926
265.49,-0.476733333333,-0.751233333333,-0.554766666668,-1.78486666667,-2.68873333333,2.357,7.02133333333,-3.20366666667,0.251799999998,-1.21666666667,0.267000000001
265.87,-0.224400000001,-0.355166666667,-0.345833333332,-1.50866666667,-2.494,2.90513333333,7.17153333334,-3.01353333333,0.351333333332,-0.949800000001,0.501200000001
266.24,-0.068333333334,0.0504666666669,-0.291233333334,-1.31593333333,-2.35513333333,3.01333333333,7.33546666666,-2.84433333333,0.744333333333,-0.762333333333,0.830466666665
266.61,0.4518,0.448333333333,-0.169099999998,-0.762133333333,-1.78313333333,3.54206666667,7.80820000001,-2.2728,1.3864,-0.486266666667,1.38286666666
266.98,0.692133333334,0.688466666667,-0.0282333333334,-0.316033333333,-1.57346666667,3.68926666667,8.1338,-1.95946666667,1.72993333333,-0.152933333335,1.77633333333
267.36,0.325666666665,0.348133333333,-0.565700000001,-0.686566666667,-2.02786666667,3.09486666667,7.65646666667,-2.31146666667,1.283,-0.548066666668,1.14773333333
267.73,0.701333333332,0.5539,-0.282499999999,-0.428433333333,-1.76606666667,3.26193333333,7.74053333333,-1.79393333333,1.6418,-0.136599999999,1.31613333333
268.10,0.936733333335,0.6669,-0.050066666668,-0.216899999999,-1.5554,3.54406666667,7.87006666667,-1.531,1.93113333333,0.233400000001,1.59146666667
268.48,1.17633333333,0.8986,0.0716333333326,0.1014,-1.2866,3.90513333333,8.15946666667,-1.30446666667,2.16753333333,0.471533333333,1.85693333333
268.85,1.14113333333,0.721366666667,-0.1595,0.1701,-1.23286666667,3.7488,8.0768,-1.26253333333,2.14646666667,0.499666666667,1.89793333333
269.22,1.05153333333,0.699133333333,-0.2185,0.1821,-1.16793333333,3.47173333333,7.96273333334,-1.31066666667,2.19293333333,0.492133333331,1.8524
269.59,1.6574,1.26573333333,0.185799999999,0.799066666666,-0.493733333335,3.93066666667,8.41500000001,-0.839999999999,2.8948,1.0616,2.48913333333
269.97,2.04573333333,1.8472,0.6851,1.4088,0.0607333333335,4.1412,8.91919999999,-0.460466666666,3.39946666667,1.43086666667,2.906
270.34,2.06186666667,1.69703333333,0.537800000001,1.35256666667,-0.0027999999994,4.0642,8.83393333335,-0.475666666666,3.36173333333,1.25126666667,2.8536
270.71,2.31146666667,1.8938,0.891833333334,1.5103,0.0524666666674,4.2634,8.93879999999,-0.338933333333,3.45426666667,1.4132,2.9734
271.09,2.70453333333,2.1821,1.3283,1.95433333333,0.417466666667,4.7464,9.16626666667,0.0834666666674,3.8382,1.80913333333,3.34233333333
271.46,2.6776,2.14136666667,1.42923333333,2.0081,0.322933333333,4.69166666667,9.12393333333,0.048933333334,3.8912,1.82093333333,3.3626
271.83,2.49606666667,2.16063333333,1.21686666667,1.87213333333,0.304266666667,4.64246666667,9.10033333333,-0.258800000001,3.8544,1.62406666667,3.37773333333
272.20,2.76433333333,2.62583333333,1.45436666667,2.19096666667,0.621266666667,4.8308,9.33786666665,-0.0488000000006,4.15126666667,1.82893333333,3.67653333333
272.58,2.81773333333,2.6763,1.4933,2.23243333333,0.670733333334,4.79586666667,9.27906666665,0.0092,4.1912,1.9622,3.74406666667
272.95,2.8838,2.83673333333,1.61396666667,2.2836,0.735,4.85073333334,9.28526666667,0.1034,4.26173333333,2.02053333333,3.80766666667
273.32,3.00746666667,2.93353333333,1.86993333333,2.39886666667,0.835533333333,5.23793333333,9.37093333335,0.101133333333,4.30366666667,2.20346666667,3.96233333333
273.69,2.97533333333,2.87193333333,2.03866666667,2.30023333333,0.771466666667,5.23406666667,9.37779999999,0.0254000000001,4.27673333333,2.23833333334,3.928
274.06,2.4466,2.28133333333,1.51526666667,1.6972,0.152333333333,4.78786666667,8.64173333334,-0.523066666666,3.72733333333,1.7476,3.46713333333
274.44,2.5696,2.5039,1.93853333333,1.92186666667,0.399133333333,4.99326666667,8.78206666667,-0.3226,3.9296,2.01986666667,3.63333333333
274.81,2.2612,2.25636666667,1.72136666667,1.66673333333,0.172666666666,4.67306666667,8.4488,-0.622466666667,3.63473333333,1.92326666667,3.30653333333
275.18,2.11746666667,2.15723333333,1.61293333333,1.47436666667,-0.0075333333346,4.50673333333,8.3846,-0.8214,3.47066666667,1.74286666667,3.0712
275.55,2.46033333333,2.48973333333,1.81786666667,1.79096666667,0.335333333334,4.8772,8.57653333333,-0.604399999999,3.77366666667,1.96113333333,3.2848
275.93,2.65946666667,2.5691,2.0417,1.8741,0.2906,4.94693333333,8.70046666667,-0.447666666666,3.8502,2.06506666667,3.3712
276.30,2.4494,2.32106666667,2.02976666667,1.7288,0.195266666667,4.84833333333,8.59480000001,-0.591,3.6502,1.89333333333,3.1396
276.67,1.78893333334,1.66856666667,1.39976666667,1.0528,-0.447933333332,4.296,8.04040000001,-1.43106666667,3.00426666667,1.06793333333,2.29953333333
277.04,1.50146666667,1.31303333333,0.923666666666,0.604199999999,-0.965599999999,4.0406,7.75219999999,-1.99806666667,2.56453333333,0.583266666667,1.71606666667
277.41,1.44326666667,1.3759,0.8868,0.655766666667,-0.910800000001,3.898,7.82406666667,-1.9896,2.66493333333,0.568799999999,1.63653333333
277.79,1.78653333333,1.94646666667,1.24903333333,1.2697,-0.413466666667,4.4498,8.25199999999,-1.38413333333,3.12386666667,0.981466666667,2.12026666667
278.16,2.3006,2.4401,1.7165,1.7657,0.1642,4.90493333333,8.72113333333,-0.705800000001,3.81073333333,1.46893333333,2.60986666667
278.53,2.29893333333,2.3153,1.47023333333,1.6645,-0.0219333333328,4.79246666667,8.60106666666,-0.841133333333,3.77866666667,1.5152,2.57026666667
278.90,2.2532,2.18083333333,1.26966666667,1.5561,-0.302799999999,4.6808,8.54059999999,-0.9356,3.67706666667,1.3966,2.50146666667
279.27,2.31793333333,2.18113333333,1.3216,1.53043333333,-0.219666666667,4.6306,8.73506666667,-0.810599999999,3.687,1.39353333333,2.692
279.64,2.0942,1.9839,1.1734,1.32653333333,-0.427466666667,4.52133333334,8.72299999999,-0.865533333333,3.50813333333,1.2714,2.61293333333
280.02,2.70246666667,2.45523333333,1.57996666667,1.84926666667,0.152466666667,4.98693333333,9.18246666668,-0.368200000001,3.93286666667,1.85853333333,2.9864
280.39,3.13626666667,2.75216666667,1.74976666667,2.09663333333,0.327666666668,5.34046666667,9.46233333334,-0.056266666666,4.27026666667,2.24786666667,3.2642
280.76,3.45246666667,3.1347,2.08723333333,2.4994,0.620599999999,5.63653333333,9.75186666665,0.412,4.48006666667,2.8096,3.7926
281.13,3.095,2.79856666667,1.95526666667,2.2964,0.338666666667,5.372,9.57526666665,0.171666666667,4.21066666667,2.606,3.59826666667
281.50,2.72313333333,2.3072,1.45036666667,1.8108,-0.241733333333,4.8868,9.15520000001,-0.196600000001,3.76113333333,2.20166666667,3.2088
281.87,2.56073333333,1.8861,1.22906666667,1.3608,-0.620933333334,4.5074,8.8958,-0.518199999999,3.40333333333,1.81606666667,3.10933333333
282.25,2.52866666667,1.75383333333,1.3308,1.36753333333,-0.687799999999,4.42466666667,9.00973333332,-0.754200000001,3.18886666667,1.7538,3.0262
282.62,2.44026666667,1.676,1.3447,1.35366666667,-0.687400000001,4.28873333333,8.9824,-0.894266666666,2.9852,1.54806666667,2.83386666667
282.99,2.667,1.83756666667,1.54703333333,1.57743333333,-0.380933333334,4.4808,9.20093333333,-0.642266666667,3.231,1.65033333333,3.06773333333
283.36,2.5118,1.67463333333,1.4784,1.46363333333,-0.537800000001,4.4038,8.98440000001,-0.858399999999,3.10253333333,1.50793333333,2.85986666667
283.73,2.46033333333,1.72166666667,1.52623333333,1.36766666667,-0.490333333333,4.41806666667,8.93373333333,-0.822199999999,3.09526666667,1.52213333333,2.9262
284.10,2.153,1.49063333333,1.28423333333,1.11006666667,-0.771066666667,4.24073333333,8.71486666667,-1.09333333333,2.81733333333,1.25553333333,2.75413333333
284.47,2.03573333333,1.35823333333,1.2377,1.12786666667,-0.755599999999,4.16806666667,8.69480000001,-1.08906666667,2.72033333333,1.08333333333,2.6778
284.85,2.09673333333,1.4167,1.4214,1.20346666667,-0.676199999999,4.2652,8.96779999999,-0.954599999999,2.93386666667,1.06833333333,2.7444
285.22,2.39773333333,1.75503333333,1.61613333333,1.51383333333,-0.361133333333,4.50093333333,9.26153333333,-0.521066666668,3.18426666667,1.34793333333,3.094
285.59,2.6086,2.00543333333,1.8684,1.80446666667,-0.0360000000006,4.71,9.6182,-0.220266666667,3.38846666667,1.6158,3.29453333333
285.96,2.76466666667,2.1239,2.0677,2.05073333334,0.190799999999,4.76826666667,9.88233333332,0.00886666666674,3.61333333333,1.82353333333,3.28166666667
286.33,2.904,2.2295,2.099,2.07973333333,0.259200000001,4.89633333333,10.0978,0.186866666667,3.72213333333,1.89713333333,3.3432
286.70,2.93753333333,2.28233333333,2.11066666667,2.04836666667,0.2692,4.948,10.2990666667,0.281466666667,3.7836,1.93313333333,3.38066666667
287.07,2.74626666667,2.16146666667,1.9489,1.83483333333,0.208333333334,4.78246666667,10.3418666667,0.1766,3.69446666667,1.7854,3.18593333333
287.44,3.0656,2.4714,2.11106666667,2.0075,0.487133333332,4.96606666667,10.7209333333,0.547733333335,4.015,2.07886666667,3.40826666667
287.82,3.07846666667,2.40233333333,2.02963333333,1.98423333333,0.442333333333,4.83733333333,10.8439333333,0.473200000001,3.9888,2.02153333333,3.289
288.19,2.89386666667,2.28403333333,1.98056666667,1.9523,0.456999999999,4.7328,10.8910666667,0.396733333333,3.93373333333,1.89373333333,3.15326666667
288.56,2.5932,2.1115,1.711,1.62243333333,0.206733333333,4.49613333333,10.8932666667,0.138466666666,3.75226666667,1.6556,2.9346
288.93,2.68926666667,2.16133333333,1.6445,1.70913333333,0.275200000001,4.59393333333,11.1554666667,0.153333333334,3.80773333333,1.73133333334,2.90513333333
289.30,2.8782,2.20696666667,1.87483333333,1.80686666667,0.5362,4.8236,11.5797333333,0.273666666667,4.10133333333,1.91946666667,3.08673333334
289.67,3.01773333333,2.14396666667,2.00686666667,1.85926666667,0.612599999999,4.95486666667,11.8790666667,0.372066666667,4.2164,1.96353333333,3.17
290.04,3.0306,2.209,2.02856666667,1.95806666667,0.624066666667,5.09886666667,12.1488666666,0.364666666666,4.17373333333,1.9854,3.38426666667
290.41,2.9416,2.11763333333,1.87203333333,1.93866666667,0.561200000001,5.04333333333,12.2524,0.286400000001,4.15086666667,1.9472,3.403
290.78,2.84566666667,2.04916666667,1.73316666667,1.92473333333,0.448,5.06653333333,12.4316,0.207000000001,4.07933333333,1.89046666667,3.41313333333
291.15,2.92933333334,2.21933333333,1.91423333333,2.0199,0.490466666667,5.26193333333,12.6888666666,0.328866666667,4.16486666667,2.06826666667,3.64606666667
291.52,2.66966666667,2.08443333333,1.6834,1.94206666667,0.311266666667,5.07026666667,12.8100666667,0.213866666667,3.95113333333,1.90973333333,3.54246666667
291.89,2.8026,2.17106666667,1.7841,2.10393333333,0.428,5.17333333333,13.2853333333,0.385666666667,4.01966666667,2.00013333333,3.70666666667
292.26,2.72713333333,2.00973333333,1.70223333333,2.0156,0.2068,4.857,13.4856,0.316266666667,3.9218,1.86806666667,3.59193333334
292.64,3.04553333333,2.24233333333,2.0314,2.3911,0.4278,4.9616,14.0883333333,0.670266666667,4.16126666667,2.15453333333,3.79846666667
293.01,3.111,2.4098,2.15673333333,2.42783333333,0.530466666667,4.97173333333,14.3982666667,0.8456,4.17993333333,2.21366666667,3.87873333333
