wavelength,Back_DigGlsm,Belly_DigGlsm,Breast_DigGlsm,Crissum_DigGlsm,Crown_DigGlsm,DorTail_DigGlsm,Patch10_DigGlsm,Rump_DigGlsm,Throat_DigGlsm,WingTip_DigGlsm
715.08,6.42530555556,24.4505,26.608875,20.7194513889,6.30891666667,8.72666666667,13.114,8.54683333334,6.30908333333,10.6610833333
715.40,6.42070833333,24.4787916667,26.5382916667,20.7323819445,6.23725,8.64770833332,13.1196666667,8.54558333334,6.18808333333,10.66275
715.72,6.36908333334,24.5412083333,26.5146666667,20.7498958333,6.26,8.749125,13.16675,8.59433333333,6.19225,10.6795833333
716.04,6.26256944444,24.37925,26.5045,20.6592708333,6.1015,8.73858333332,13.1043333333,8.54716666667,6.04575,10.6556666666
716.36,6.21593055556,24.3847916667,26.565625,20.5468680556,6.02208333333,8.68333333333,12.9745833334,8.42333333334,6.01058333333,10.46075
716.68,6.25320833334,24.384,26.4740833334,20.4530138889,5.98008333333,8.6175,12.8764166667,8.45679166666,6.01233333333,10.3670833333
717.00,6.44590277778,24.6549583333,26.589,20.6212847222,6.25191666667,8.8235,13.0523333333,8.62591666667,6.18208333334,10.6065
717.32,6.77413888889,25.0365,26.8860833333,20.9263333334,6.54758333333,9.10266666668,13.3088333333,8.81550000001,6.38516666667,10.98025
717.64,7.10554166667,25.4053333333,27.1266666667,21.2314305555,6.84425,9.34666666668,13.4850833333,9.07883333335,6.5835,11.2235833333
717.96,7.35729166667,25.73125,27.24375,21.4947916667,7.18541666667,9.64375,13.7145833333,9.37395833334,6.91458333333,11.3958333333
718.28,7.65077777777,26.1270416667,27.51425,21.775125,7.39141666667,9.93975,14.04875,9.67774999999,7.26716666667,11.7798333333
718.60,7.909,26.3645,27.7880833333,22.035625,7.62258333333,10.16475,14.0864166667,9.85416666667,7.60066666667,11.9545833333
718.92,8.031875,26.7290833334,28.0886666666,22.2301041667,7.85141666667,10.454875,14.2908333333,10.0377916667,7.86266666666,12.1324166667
719.24,8.24145833333,26.8786666667,28.2570833333,22.3212152778,7.94891666667,10.5377916667,14.3396666667,10.1077916667,8.04033333334,12.3514166667
719.56,8.41127777778,27.17375,28.577625,22.5369027778,8.12575,10.7065,14.4988333333,10.1826666667,8.21675000001,12.5081666667
719.88,8.65193055555,27.2307083333,28.6263333334,22.755375,8.37341666667,10.7718333333,14.7131666667,10.3777916667,8.44191666668,12.5968333333
720.20,8.94936111111,27.4717083333,28.913,23.0111111111,8.59175,11.0405,15.0254166667,10.581125,8.70183333334,12.8406666666
720.52,9.04077777776,27.5435833333,28.9683333333,23.1437430556,8.62058333333,11.1168333333,14.98375,10.7405,8.78125,12.987
720.84,8.96220833334,27.3990833333,28.696875,22.9328402778,8.50516666667,10.8834166667,14.7924166667,10.6600416667,8.77249999999,12.7685833334
721.16,8.63851388888,27.0944583333,28.2933333333,22.6455763889,8.06741666667,10.4799583333,14.3311666667,10.1857916667,8.35816666666,12.24925
721.48,8.45402777779,26.8218333333,28.1984166667,22.5470138889,7.81283333333,10.1865833333,13.99625,9.92504166667,8.11216666667,11.9970833333
721.79,8.30312500001,26.7337083333,28.25,22.4209513889,7.70683333333,10.059625,13.8074166667,9.69804166666,7.89541666667,11.8139166667
722.11,8.51508333333,26.816,28.3860416667,22.4394166667,7.83341666667,10.3535833333,14.0878333333,9.89574999999,8.03491666666,12.0675
722.43,8.50083333333,26.5318333334,28.1232916667,22.2889236111,7.72225,10.1066666667,13.928,9.80875,8.02658333334,11.9820833333
722.75,8.68452777778,26.71025,28.36625,22.5136944444,7.87341666667,10.2079166667,14.1150833333,10.0010416667,8.11233333334,12.0926666667
723.07,8.9301388889,26.7849583333,28.4366666667,22.6823402778,8.08441666667,10.33525,14.2748333333,10.1875416667,8.36408333332,12.2473333333
723.39,9.1537361111,27.1531666667,28.6913333334,22.9496111111,8.40266666668,10.7077083333,14.6006666666,10.53675,8.63158333332,12.7198333333
723.71,9.10308333332,27.061375,28.6983333333,22.9564097222,8.50258333334,10.7581666667,14.5756666666,10.577125,8.58483333333,12.7436666667
724.03,8.93566666665,26.9960416667,28.7279166666,22.8880416667,8.41558333334,10.4887916667,14.6425,10.3872083333,8.35641666666,12.5925
724.35,9.00441666668,27.0995,28.9390416667,23.0499652778,8.50133333333,10.5492916667,14.8231666666,10.454875,8.39025,12.7105
724.67,9.10488888889,27.291,29.2607083333,23.1407222222,8.64608333333,10.729,15.0675833333,10.765125,8.60741666666,12.9725
724.98,9.28766666669,27.4172916667,29.356875,23.1814861111,8.90366666666,10.7867083333,15.2640833333,10.90975,8.82666666667,13.11125
725.30,9.27862499999,27.230375,29.13125,23.1134861111,8.868,10.7474583333,15.2498333333,10.861375,8.83250000001,12.9208333333
725.62,9.19397222222,27.2285,29.024,23.1724861111,8.86125000001,10.5971666667,15.1766666667,10.7602083334,8.69691666667,12.87875
725.94,9.28372222223,27.4318333333,29.0989166667,23.1946319444,8.93083333334,10.6079166667,15.2205,10.7525,8.63475000001,12.8728333333
726.26,8.88875000001,27.20925,28.87975,22.9101319445,8.59008333334,10.183625,14.9019166667,10.3663333333,8.34341666667,12.5605833333
726.58,8.50076388888,27.1421666667,28.785375,22.6893611111,8.223,9.96791666668,14.6134166667,9.99045833335,7.93233333333,12.1640833333
726.90,8.19766666666,26.9210833334,28.6225833333,22.5257847222,7.819,9.80025,14.2375833333,9.73133333334,7.62175,11.8335
727.21,8.19043055557,27.042375,28.734375,22.574625,7.72641666667,9.61404166667,14.16225,9.67233333333,7.60508333333,11.8856666666
727.53,8.21454166667,26.970625,28.723375,22.6176458333,7.68666666667,9.72441666667,14.04075,9.63766666666,7.52241666667,11.8630833333
727.85,8.04095833333,26.6560833333,28.4895416667,22.4475416667,7.42083333333,9.556375,13.72075,9.46775000001,7.36991666667,11.7745833333
728.17,7.96758333334,26.731625,28.4931666666,22.5882083333,7.43375,9.41558333332,13.7525833333,9.36954166667,7.3275,11.7936666667
728.49,7.48504166667,26.4016666667,28.1510833333,22.3556736111,6.95691666667,9.04204166667,13.3745833333,8.890375,6.85808333333,11.5193333333
728.80,7.321875,26.5285833333,28.1065416666,22.2386666667,6.75033333333,8.77420833333,13.2794166667,8.82358333333,6.66608333333,11.4484166667
729.12,7.32761111111,26.5402916667,28.144125,22.1841180556,6.68508333334,8.68766666667,13.1295,8.7995,6.67525,11.3873333333
729.44,7.21856944444,26.4778333333,28.0,22.0778958333,6.591,8.65425,13.0456666666,8.80120833334,6.66525,11.2554166666
729.76,7.37773611111,26.669125,27.9914166667,22.1782361111,6.75208333333,8.83891666667,13.07925,8.91491666666,6.783,11.4480833334
730.08,7.41976388889,26.7585833333,27.953125,22.2339375,6.773,8.8155,13.1851666667,9.03750000001,6.73516666667,11.6795
730.39,7.43281944444,26.7594583333,27.937125,22.1237777778,6.77275,8.614625,13.0983333334,8.899625,6.62591666667,11.781
730.71,7.34738888889,26.7765833333,27.816125,22.0028055556,6.69041666666,8.60079166667,12.99025,8.80916666667,6.5295,11.6855
731.03,7.77629166667,27.206375,28.2865833333,22.3582916667,6.97991666667,8.86816666667,13.2416666667,9.19441666666,6.92091666667,12.0488333333
731.35,7.99411111111,27.4615416667,28.4644583333,22.5696805556,7.36083333333,9.20879166667,13.5998333334,9.623625,7.11075,12.5151666667
731.67,8.084375,27.3598333333,28.501875,22.5682013889,7.42233333333,9.36725,13.54575,9.68941666666,7.18991666666,12.616
731.98,8.60872222222,27.8634166667,29.011125,23.0809444445,7.99683333333,9.94554166667,13.9833333334,10.2460416667,7.75758333333,13.1870833333
732.30,8.67893055556,27.7056666666,29.1282916667,23.185875,8.17058333333,10.2213333333,13.94,10.311875,7.96333333333,13.1980833333
732.62,8.35195833332,27.4085,28.8115833334,22.8558402778,7.87066666667,10.048125,13.7419166667,10.1463333333,7.60458333333,12.9755
732.94,8.5220138889,27.594625,29.1937083333,23.1517986111,8.09783333333,10.36725,13.9039166666,10.270625,7.83158333334,13.2585
733.25,8.46716666668,27.4413333333,29.1440833333,23.1496180556,7.9065,10.349375,13.8410833333,10.18125,7.82791666666,13.0518333333
733.57,8.75702777777,27.5609583333,29.3455,23.3997847222,8.182,10.586,13.9929166667,10.410625,8.21816666667,13.1814166667
733.89,8.93455555555,27.8834166667,29.7042916667,23.6910972222,8.42641666667,10.9364166667,14.2691666667,10.7012916667,8.50958333333,13.3704166667
734.21,9.23802777779,28.135875,29.931375,24.1689513889,8.73358333334,11.321125,14.7195833333,11.077625,8.80841666666,13.7521666667
734.52,9.24879166668,28.1782916666,29.8558333333,24.1464444445,8.91108333334,11.455625,14.8720833333,11.1591666667,8.93158333332,13.7928333333
734.84,9.04969444444,28.2483333334,29.7557916667,24.1129930555,8.73658333333,11.3434583333,14.7075833333,10.95075,8.79391666666,13.3106666667
735.16,9.02994444444,28.385375,29.7347916667,24.2584791667,8.88433333332,11.426,14.8281666667,11.0695833333,8.68033333333,13.2153333333
735.48,9.10691666667,28.555375,29.8870833333,24.2944722222,8.83791666667,11.4163333333,14.9960833333,11.237125,8.68150000001,13.0695
735.79,9.43627777776,29.0025416667,30.2079583333,24.5970625,9.16000000001,11.4970833333,15.2216666667,11.4587083333,8.86158333332,13.37425
736.11,9.61845833332,29.26425,30.498,24.9157291667,9.4965,11.81975,15.3395,11.5874166667,9.22941666668,13.6311666666
736.43,9.39647222223,29.193625,30.2816666667,24.7114652778,9.23308333334,11.564875,15.1613333334,11.3439166667,8.94733333333,13.42675
736.74,9.57283333333,29.5650416666,30.63775,25.055625,9.58233333332,11.8569583333,15.486,11.6720833333,9.09591666666,13.8668333333
737.06,9.49472222224,29.5170833333,30.6334166667,25.0089375,9.46366666667,11.8916666667,15.3675,11.644375,9.04591666666,13.86475
737.38,9.21476388889,29.31075,30.19025,24.7172152778,9.24549999999,11.6148333333,15.2383333333,11.4550833333,8.90066666667,13.6104166667
737.69,8.94258333334,29.2652916667,30.2072083333,24.3667430555,9.00033333333,11.3450416667,14.9661666667,11.2417916666,8.71983333333,13.35175
738.01,8.62734722222,29.034875,29.9884583333,24.1205625,8.471,10.883625,14.5725,10.8589583333,8.41641666666,12.9459166666
738.33,8.96847222222,29.2659166667,30.2534166667,24.4346597222,8.57783333333,11.091,14.6596666667,11.0019166667,8.68974999999,13.2103333334
738.64,9.37727777777,29.7532916667,30.73625,24.6580555555,8.67725,11.340875,14.9065833333,11.258375,9.19766666666,13.71825
738.96,9.20097222222,29.548,30.484125,24.466875,8.35941666667,11.1519583333,14.5410833333,10.9815,9.01750000002,13.58325
739.28,9.15927777777,29.4282083333,30.4932083333,24.4469166667,8.13758333333,11.2816666667,14.5160833334,11.0085,9.00241666667,13.7855833333
739.59,9.19322222222,29.3530833333,30.427875,24.4000555555,8.01325,11.0640416667,14.5906666667,11.0232083333,8.83841666665,13.7330833334
739.91,9.0850138889,29.2675416667,30.418125,24.4149930555,7.94758333333,11.0735,14.50775,10.9815416667,8.65366666668,13.7129166667
740.23,9.11772222222,29.1561666667,30.24625,24.2245833333,7.83441666667,10.9140416667,14.3906666666,10.95425,8.58725000001,13.5813333333
740.54,8.71829166667,28.718,29.874375,23.6448194444,7.37233333333,10.4400416667,13.9231666667,10.453625,8.03316666667,13.1986666667
740.86,8.87973611112,28.6695,30.0995416667,23.7376111111,7.2805,10.597375,13.9236666666,10.4267916667,8.0225,13.5206666666
741.18,9.08024999999,28.5234583333,30.2162083333,23.8460555555,7.40233333334,10.79975,13.9076666666,10.4619166667,8.15599999999,13.5774166667
741.49,9.42605555556,28.7162083333,30.498875,24.1156180556,7.85941666667,11.249,14.4068333333,10.9103333333,8.484,14.005
741.81,9.16244444443,28.5066666666,30.3984166667,23.8317430555,7.85525,11.0845,14.31425,10.7254166667,8.27625000001,14.0135833333
742.12,8.709625,28.0825416667,30.1400416667,23.5463333333,7.51541666666,10.7517916667,13.9819166667,10.3925833333,7.79441666667,13.5198333334
742.44,8.6919861111,28.07775,30.0865833333,23.5194791667,7.46041666667,10.757375,14.0835833333,10.3745416667,7.65500000001,13.41825
742.76,8.49688888889,27.97025,29.6985,23.2886180555,7.33216666667,10.499375,14.0278333333,10.08925,7.388,13.2403333333
743.07,8.22875000001,28.0344583333,29.5799583333,22.9928611111,7.06291666667,10.2924166667,13.8454166667,9.7205,7.13625,12.90175
743.39,8.25045833332,27.8746666667,29.5289583333,22.7724722222,7.018,10.06625,13.8789166667,9.75233333334,7.15816666667,12.7705
743.70,8.10272222222,27.8544583333,29.6360416667,22.6752361111,6.91283333333,9.80979166667,13.7883333333,9.60970833332,6.9975,12.805
744.02,8.58890277777,28.5566666667,30.0937916667,23.1829097222,7.42341666667,10.2725833333,14.3625833333,10.0715416667,7.51183333334,13.4423333333
744.34,8.53058333333,28.5386666667,30.12725,23.1396736111,7.56825,10.0315833333,14.3578333333,10.0677083333,7.46875000001,13.43475
744.65,8.13784722223,28.256875,29.704875,22.7774791667,7.2465,9.63,14.101,9.80712500001,7.10558333333,13.3443333334
744.97,7.98113888889,28.25875,29.7539166667,22.5864027778,7.15883333334,9.57208333333,13.9224166666,9.648375,7.01675,13.0839166667
745.28,8.37025,28.3093333333,30.0186666667,22.7917430555,7.46391666667,9.90066666668,14.23525,9.98016666665,7.4295,13.1995833333
745.60,8.29040277777,28.1732083333,29.798,22.7055972222,7.37983333333,9.76679166668,14.2904166667,9.92008333335,7.32425,13.0550833333
745.91,8.28427777777,28.2937083333,29.9466666667,22.8599652778,7.46733333333,9.64104166667,14.33875,9.83566666668,7.28174999999,13.19925
746.23,8.06334722223,28.04375,30.0419166666,22.6225902778,7.13125,9.442125,14.04475,9.57404166668,7.01875,12.58975
746.55,8.37405555556,28.2727916667,30.282,23.080375,7.31908333333,9.76920833333,14.2340833333,10.00975,7.43750000001,12.89925
746.86,8.59498611112,28.651125,30.4496666666,23.3801875,7.52775,10.1354166667,14.3785833334,10.2620416667,7.70491666667,13.3125
747.18,8.50179166667,28.5357083333,30.41325,23.3317222222,7.39433333334,10.2095,14.3039166667,10.092375,7.75216666667,13.03125
747.49,8.26847222223,28.5219166667,30.6768333334,23.4366388889,7.299,10.0175,14.1775,10.0502916667,7.62316666667,12.7121666667
747.81,7.93777777777,28.4460416667,30.6878333333,23.2850069444,6.982,9.8145,13.7664166667,9.80254166666,7.27308333334,12.24875
748.12,7.67613888889,28.44475,30.5166666667,23.1100833334,6.71933333333,9.49279166667,13.5255833333,9.58441666668,7.06641666667,11.7624166667
748.44,7.33706944444,28.047375,30.1292083334,22.9040694444,6.27075,9.086875,13.19,9.39400000001,6.764,11.4721666667
748.75,6.582625,27.8049583333,29.639,22.3223472222,5.41891666666,8.44283333333,12.5955,8.81779166667,5.9885,10.8309166667
749.07,6.531375,27.7236666667,29.5954166667,22.2049722222,5.46108333333,8.68233333333,12.4705833333,8.79979166668,5.98641666667,10.891
749.38,6.71536111111,27.6908333333,29.8132916666,22.3322361111,5.61366666667,9.03458333333,12.6330833333,9.00383333334,6.303,10.9986666667
749.70,7.00395833333,28.0119583334,29.88775,22.6653958333,6.18041666666,9.47270833333,12.97275,9.45920833334,6.70066666667,11.6123333333
750.01,6.86198611111,28.0322083333,30.14125,22.6212986111,6.16416666667,9.41445833333,12.87125,9.35441666668,6.37375,11.5200833333
750.33,6.94675,28.0014166667,30.2919583333,22.8138611111,6.26566666667,9.36891666667,12.8665,9.39141666666,6.50766666667,11.38675
750.64,6.87723611111,27.94,30.2405416667,22.7169513889,6.30725,9.23329166667,12.83725,9.41591666667,6.42558333334,11.4990833333
750.96,7.073375,28.0914166667,30.1775833333,22.754375,6.41991666667,9.38058333333,12.9650833333,9.45204166666,6.5035,11.7385
751.27,7.18531944444,28.226,29.9585,22.7882083333,6.47316666667,9.41045833333,13.1743333334,9.42945833334,6.53866666667,11.59725
751.59,7.74965277777,28.4881666667,30.3763333333,23.2531527778,7.03808333333,9.94058333332,13.7231666667,9.91633333335,7.06208333333,11.9791666667
751.90,8.23566666667,28.8752916667,30.8749166666,23.6898125,7.44383333334,10.41925,14.1083333334,10.1848333333,7.43691666666,12.4016666667
752.22,8.17063888889,28.7892916667,31.0856666666,23.7945625,7.50966666666,10.3144166667,14.1541666667,10.1881666667,7.49241666668,12.5829166667
752.53,8.23470833333,28.9303333333,31.2892083333,23.9372986111,7.513,10.0280833333,14.2156666666,10.242,7.40858333332,12.5398333333
752.85,8.263625,28.866875,31.2125833333,23.8891180556,7.59458333333,9.94525,14.3175833333,10.382625,7.35066666667,12.4981666667
753.16,8.59700000001,29.1039166667,31.662125,24.1945416667,7.72816666667,9.893125,14.7711666667,10.6289166667,7.59241666667,12.68775
753.47,8.7636111111,29.1304166666,31.621,24.4175833333,7.82124999999,10.017875,15.0166666667,10.8412916667,7.99441666666,12.9201666667
753.79,8.4295,28.95475,31.19525,24.1065763889,7.45108333333,9.62370833333,14.73875,10.4159166667,7.55158333332,12.495
754.10,8.60491666667,29.3060416667,31.0584166667,24.3574305555,7.43174999999,9.81808333332,14.8983333333,10.5645833333,7.60575000001,12.5450833333
754.42,8.21213888889,28.9284583333,30.9195416667,24.1287986111,7.10558333333,9.67058333333,14.5938333333,10.4565833333,7.50216666667,12.2148333333
754.73,7.72445833333,28.4880416667,30.6732916667,23.8088333334,6.59283333333,9.180875,14.1490833333,10.1493333333,7.13791666666,11.7475833333
755.05,7.16477777777,28.1532083333,30.2696666667,23.4142152778,5.9165,8.61204166667,13.49925,9.60612499999,6.57458333333,11.23625
755.36,6.684,28.0954583334,29.8346666667,23.0061388889,5.52791666667,8.11354166667,13.0331666667,9.244625,6.05733333333,11.0270833333
755.67,6.77883333334,28.0390416667,29.7466666667,22.9224375,5.48566666667,8.05875,12.836,9.23504166667,5.99883333333,11.0003333333
755.99,6.53252777777,28.2178333333,29.7277916667,22.7643541666,5.11566666667,7.940375,12.4430833333,8.79029166667,5.79916666667,11.02825
756.30,6.15666666667,28.1362083333,29.2869166667,22.4336388889,4.667,7.58266666667,11.8549166667,8.30920833334,5.38266666667,10.8469166667
756.62,5.63920833333,27.721875,28.5839166667,21.8351736111,4.21875,7.38008333333,11.2934166666,7.92375,5.10875,10.54875
756.93,5.51981944444,27.80925,28.7385,21.5406875,4.13475,7.201,11.1986666667,7.70045833333,4.88975,10.4213333333
757.24,5.51063888889,27.5051666667,28.9724166667,21.3354513889,4.36075,7.304875,11.3798333333,7.939375,5.10383333334,10.719
757.56,5.35023611111,27.3678333333,29.036,21.1248472222,4.1685,7.20245833333,11.1619166667,7.72104166667,4.91483333334,10.5615
757.87,5.34501388889,27.27825,28.8760833333,20.7718333333,3.87808333333,6.69958333333,10.8811666666,7.29354166667,4.5265,10.4428333333
758.18,5.90791666667,27.686125,29.2447083333,21.1490416667,4.43741666667,7.24258333333,11.3979166667,7.80458333333,5.09783333333,11.0750833333
758.50,5.84415277777,27.662625,29.4793333333,21.0351388889,4.54391666666,7.20845833333,11.4601666667,7.93366666666,5.003,11.2159166666
758.81,5.60898611111,27.1993333334,29.3748333333,20.9193958334,4.49116666667,7.13129166667,11.28675,7.7305,4.9225,11.0065
759.13,5.68163888889,26.9847916667,29.3375416667,20.7961805556,4.70141666667,7.27658333333,11.4246666667,7.69725,5.0545,10.9100833334
759.44,5.70565277777,26.565875,29.0566666667,20.71325,4.69233333333,7.24345833333,11.5275,7.71420833333,5.06216666667,10.71075
759.75,5.60940277778,26.5155,29.4320416667,20.8568055556,4.86983333334,7.25745833333,11.6223333333,7.672,5.04433333333,10.8011666667
760.07,5.48793055556,26.5485416667,29.7260416667,20.9017708333,4.71675,7.03170833333,11.4670833333,7.360625,4.74258333334,10.7720833333
760.38,5.30675,26.574625,29.6927916667,20.9414513889,4.67083333333,7.128375,11.1765833333,7.18475,4.53266666667,10.7396666667
760.69,5.793625,27.0525833334,30.0301666667,21.5359583333,5.12741666667,7.723375,11.5033333333,7.43366666667,4.88275,11.1146666667
761.01,5.76993055556,26.9653333333,30.3274166667,21.7703333333,5.34166666667,8.01779166667,11.5518333333,7.47016666667,4.92325,11.1370833333
761.32,5.91438888889,27.331875,30.6696666667,22.2880347222,5.63366666667,8.51216666667,11.8585833333,7.817375,5.17625,11.4596666667
761.63,5.97125,27.35275,30.798,22.3111180555,5.76008333333,8.76270833333,11.92125,7.8225,5.2095,11.5599166667
761.94,6.61472222222,28.0514583333,31.215375,22.8496875,6.33391666667,9.382125,12.52525,8.25750000001,5.81808333334,12.2500833333
762.26,6.97433333333,28.5003333333,31.7167916667,23.2510138889,6.62708333333,9.784625,13.0236666667,8.69316666667,6.10208333333,12.5715833333
762.57,6.97441666667,28.994625,31.9754166667,23.601125,6.63716666667,9.8705,13.10125,8.778625,6.08766666667,12.5396666667
762.88,7.08908333333,29.369875,32.1249583333,23.9181597222,6.84925,10.0292083333,13.2520833333,9.08104166668,6.36875,12.7289166667
763.20,6.99754166667,29.55375,32.084375,23.9248055556,6.81858333333,9.97091666668,13.1484166667,9.20375000001,6.42733333333,12.637
763.51,6.93311111111,29.6126666667,32.0966666667,24.0629722222,6.86275,9.99941666667,13.1251666667,9.35783333334,6.447,12.5440833333
763.82,6.65743055556,29.0534166667,31.529375,23.7485208333,6.52125,9.47583333333,12.8866666667,9.01812500001,6.15508333333,12.1023333333
764.14,6.32263888889,29.0065416667,31.4460416667,23.6147361111,6.17975,8.99470833333,12.6463333333,8.82625,5.83991666667,11.96175
764.45,6.22880555556,28.9710833333,31.19775,23.3831180555,5.98616666667,8.6535,12.5265833333,8.80466666667,5.81566666666,11.9250833333
764.76,6.26388888889,29.0303333333,31.2757916667,23.5245625,6.138,8.73491666667,12.701,8.90016666667,6.02041666666,11.9290833333
765.07,6.08318055556,29.008125,31.164,23.6026666666,5.74808333333,8.40354166667,12.4325833334,8.66991666667,5.751,11.7055833333
765.39,5.84381944444,28.6998333333,30.7337916667,23.4499305556,5.46025,8.02225,12.1841666667,8.41825,5.46641666667,11.3009166667
765.70,5.51526388889,28.6690416666,30.2282916667,23.1335347222,5.08558333333,7.57875,11.7403333333,8.13433333333,5.24141666666,11.09
766.01,5.66120833333,28.8199583334,30.3162083333,23.2855625,5.18733333333,7.54775,11.8694166667,8.31420833333,5.49041666667,11.4826666667
766.32,5.44094444444,28.6262083333,30.4935,23.0107430556,4.98083333334,7.19933333333,11.7225833333,8.07045833333,5.12066666667,11.5314166666
766.64,5.41093055556,28.4317083333,30.3609583333,22.6767708333,4.83025,7.00033333333,11.709,7.78170833333,4.89975,11.5084166667
766.95,5.59109722222,28.3090833333,30.2690416667,22.6838958333,5.05058333333,7.08504166667,11.90475,7.78029166667,4.98233333333,11.5884166667
767.26,6.15109722223,29.0410833333,30.776625,23.0380694445,5.62008333333,7.74045833333,12.3764166667,8.53916666667,5.64066666667,12.3596666667
767.57,5.824375,28.9078333333,30.4679583333,22.6570763889,5.17916666667,7.88329166667,12.082,8.32270833334,5.46358333333,11.9589166667
767.88,6.0245,28.9939583333,30.5627916666,22.7633958333,5.32641666666,8.08166666667,12.36875,8.416375,5.36583333333,12.1411666667
768.20,5.72406944444,28.61875,30.0865833333,22.2327152778,4.98291666666,7.778625,12.0220833334,8.18,4.78441666666,11.8685833333
768.51,5.385,28.4876666667,29.9502083333,21.8548125,5.03633333333,7.759125,11.9650833333,8.04266666666,4.64558333333,11.9931666667
768.82,4.66369444445,28.1152916667,29.706625,21.4333402778,4.56808333334,7.57608333333,11.42,7.42775,4.07116666667,11.5634166666
769.13,5.45020833333,28.30175,30.2917083333,21.8888819445,5.306,8.18029166667,12.0310833334,7.903375,4.67933333333,12.3175833333
769.44,5.02988888889,28.1678333333,29.845875,21.3885555555,4.9215,8.06654166667,11.5741666667,7.57845833333,4.03583333333,12.1024166667
769.76,4.95602777778,28.1135833333,29.6022083333,21.2967222223,4.75108333333,8.30795833333,11.31625,7.68266666667,4.095,11.967
770.07,4.70526388889,27.8339583333,29.4913333333,21.2178611111,4.45225,8.30475,10.9465833333,7.67870833333,4.04708333334,11.7726666667
770.38,4.695875,27.885125,29.256625,20.8901388889,4.13216666667,8.35983333333,10.69,7.50120833333,4.08483333333,11.6621666667
770.69,4.71148611111,27.5352083333,29.3635,20.8441180556,3.99141666667,8.62733333333,10.62025,7.28425,3.89416666667,11.6774166667
771.00,5.09568055556,27.497875,29.507625,21.0608611111,4.4175,8.65516666667,10.8639166667,7.501625,3.85575,11.9384166667
771.32,5.22877777777,27.506125,29.91025,21.0518819444,4.45041666667,8.719,10.4979166667,7.55695833334,3.9765,11.7813333333
771.63,5.00005555556,27.2539166667,29.657375,20.8855833333,3.95875,8.13370833333,10.0299166667,7.31033333333,3.89758333334,11.62675
771.94,5.7045,27.75925,30.3955833334,21.5590277778,4.68608333334,8.51479166667,10.58975,8.12379166667,4.50183333333,12.2154166667
772.25,6.55845833333,28.3022083333,31.4631666667,22.0927013889,5.32216666667,9.21483333333,11.4294166667,9.07625,5.40683333333,12.84725
772.56,5.55465277777,27.6258333333,31.048125,21.524875,4.35716666667,8.56120833333,10.688,8.37379166666,4.46108333333,11.6920833333
772.87,5.93281944444,27.2979583333,31.1621666667,21.5445902778,4.48058333333,8.200875,10.7635833333,8.37658333333,4.73408333333,11.6104166666
773.18,6.51838888889,27.5790833333,31.5145,21.8766041667,5.11775,8.27554166667,11.144,8.68329166667,5.251,11.8089166667
773.50,7.14611111111,28.0472083333,31.64675,22.1971041666,5.64083333333,8.51070833333,11.5956666667,8.91204166667,5.87933333333,12.1073333333
773.81,6.74468055556,27.7489583333,31.9305833333,22.1747916667,5.29066666667,8.33925,11.3641666667,8.715875,5.29658333333,12.0225833333
774.12,6.77343055556,28.1265833333,32.150625,22.6594305555,5.33125,8.21820833333,11.5356666667,8.81541666666,5.23408333333,12.0935833333
774.43,6.48427777778,28.1535833333,32.1842916666,22.5172847222,5.07158333333,8.39495833333,11.138,8.65141666667,5.21391666667,12.0520833333
774.74,5.660875,27.6765,31.5209166667,22.0442013889,4.66441666666,8.11404166667,10.6935833333,8.09841666667,4.82716666666,12.10225
775.05,5.695625,27.2952083334,31.4395416667,21.866125,4.80541666666,8.49133333333,10.72975,7.9445,4.6155,11.8741666667
775.36,5.32786111111,26.9785833334,31.018125,21.2625763889,4.12216666667,8.5335,10.2640833333,7.371,4.027,11.3756666666
775.67,4.92194444444,26.7088333333,30.2612916667,21.1059097222,3.66741666667,8.154,9.69025000001,6.92516666667,3.48833333333,11.3350833333
775.98,5.30761111111,26.89025,30.26825,21.2526875,3.86975,8.21833333333,9.71266666666,7.08166666667,3.69725,11.871
776.30,5.17159722222,26.7451666667,30.3532083334,21.4272847222,3.66875,8.69054166667,9.87733333335,7.09233333334,3.47108333333,11.8941666667
776.61,5.50431944444,26.9969583333,30.635625,21.4227083333,3.9105,9.44708333333,10.3879166667,7.45320833333,3.64166666667,12.3145
776.92,4.91752777777,26.3565416667,30.4812916667,21.0250972222,3.24183333333,9.22604166667,9.81575,6.88966666667,2.93908333333,11.8844166667
777.23,5.03030555556,26.8045416666,30.639375,21.4016111111,3.4675,9.2195,9.73841666668,7.21845833333,3.35133333333,12.27775
777.54,4.39994444444,26.239875,30.3191666667,20.5818263889,2.88775,8.69920833333,8.99391666668,6.882875,3.06925,11.7521666667
777.85,4.41513888889,25.7903333333,30.213875,20.5877916666,2.71925,8.42108333333,8.91233333332,6.65175,2.77133333333,11.46875
778.16,5.40836111111,26.4585416667,30.8771666667,21.4660833333,3.08725,8.99383333333,9.65458333334,7.41758333333,3.53216666666,11.643
778.47,6.01777777778,27.5839583333,31.891125,22.3099930556,3.90491666667,9.926125,10.5245,8.40195833333,4.5265,12.3496666667
778.78,5.85220833333,27.538125,32.0559583333,22.6864305556,3.91258333333,9.84154166667,10.42675,8.37016666666,4.62816666667,12.1455
