wavelength,Back_DigVenm,Belly_DigVenm,Breast_DigVenm,Crissum_DigVenm,Crown_DigVenm,DorTail_DigVenm,Patch10_DigVenm,Rump_DigVenm,Throat_DigVenm,WingTip_DigVenm
611.93,11.5423333334,7.68168386243,6.405,7.85633333333,5.83233333333,7.92541666667,36.5954444444,16.0068333333,6.48420833334,10.0378333333
612.27,11.47725,7.61993915344,6.37483333333,7.82,5.77833333334,7.88891666667,36.5044444444,15.9554166667,6.4415,9.9966111111
612.60,11.48775,7.62431481482,6.352,7.85316666667,5.7675,7.878,36.5383333333,15.9318333333,6.434125,10.0423333333
612.94,11.4380833333,7.57528571429,6.254,7.72675,5.64508333333,7.792,36.5021111111,15.85,6.33029166667,9.96583333332
613.27,11.4379166667,7.59045634922,6.26758333333,7.74925,5.65033333334,7.8225,36.5528888889,15.9098333333,6.36275,9.97177777779
613.61,11.3461666667,7.46536243385,6.1525,7.60533333334,5.53066666666,7.73991666666,36.5204444445,15.82875,6.259375,9.8628888889
613.94,11.41875,7.52625264551,6.19308333334,7.66941666667,5.56583333333,7.8025,36.6486666667,15.9465833333,6.32245833333,9.89261111111
614.28,11.5299166667,7.58211375661,6.25466666666,7.69925,5.62475,7.90366666667,36.8044444444,16.029,6.3825,9.90500000001
614.61,11.5743333333,7.63520634921,6.25641666667,7.68608333333,5.63075,7.96591666667,36.9744444445,16.1055,6.390875,9.92544444446
614.94,11.6255,7.65893518519,6.205,7.70041666667,5.62233333333,7.97,37.0695555556,16.1529166667,6.38283333333,9.91222222221
615.28,11.5790833333,7.64209788359,6.17833333333,7.65841666666,5.61025,7.95558333334,37.0081111111,16.1538333334,6.35508333334,9.83961111111
615.61,11.55675,7.59364153439,6.13425,7.61658333333,5.52808333333,7.93316666667,37.1008888889,16.1421666667,6.34183333333,9.77877777777
615.95,11.52075,7.51011640212,6.03616666667,7.5605,5.42658333333,7.87258333333,37.0945555556,16.07125,6.245,9.68394444444
616.28,11.5891666667,7.51776984128,6.06133333333,7.58875,5.45208333334,7.90591666667,37.2621111111,16.1858333333,6.2575,9.67672222223
616.61,11.7113333333,7.60308201058,6.17841666667,7.78058333333,5.5615,8.02166666667,37.361,16.30025,6.36795833334,9.80683333333
616.95,11.7330833333,7.56967989417,6.18108333333,7.81091666666,5.54841666667,8.00166666667,37.3728888889,16.3023333333,6.32945833333,9.80922222222
617.28,11.6198333333,7.45632671958,6.04983333333,7.74758333333,5.4115,7.90175,37.2461111111,16.191,6.19608333333,9.71444444443
617.62,11.56725,7.40108862433,6.02075,7.72333333333,5.368,7.83758333333,37.1667777778,16.1119166667,6.17208333334,9.7215
617.95,11.52875,7.36640608466,5.97216666667,7.71666666667,5.31341666666,7.78558333333,37.1503333333,16.1131666667,6.12904166667,9.71716666668
618.28,11.5025833333,7.34816798942,5.95433333333,7.72066666667,5.28916666667,7.754,37.1087777778,16.12775,6.1475,9.71505555556
618.62,11.5275833333,7.42415873016,6.02966666667,7.74191666667,5.333,7.78941666666,37.1756666667,16.1569166667,6.17058333334,9.76655555556
618.95,11.557,7.48674338623,6.09133333334,7.78808333333,5.40383333333,7.885,37.2586666667,16.207,6.248875,9.83100000001
619.28,11.5539166667,7.49818915343,6.13391666667,7.81491666667,5.35708333333,7.922,37.277,16.2261666667,6.22458333333,9.85955555556
619.62,11.5973333333,7.56911904762,6.25016666666,7.8885,5.46791666667,7.99583333333,37.2704444445,16.2975833333,6.33,9.93744444443
619.95,11.59975,7.58353703703,6.27175,7.86241666667,5.46941666667,7.97441666667,37.2847777778,16.3165,6.3665,9.98500000001
620.28,11.5208333333,7.55801058201,6.2385,7.72941666667,5.39166666667,7.92366666667,37.2697777778,16.238,6.33016666667,9.93877777779
620.62,11.5254166667,7.58303174604,6.23266666666,7.694,5.36441666666,7.94516666667,37.2947777778,16.2495,6.35754166666,9.96222222223
620.95,11.6494166667,7.72414682539,6.371,7.83391666666,5.51591666667,8.06691666666,37.489,16.4009166667,6.49766666667,10.1169444445
621.28,11.7346666666,7.83767460318,6.49941666667,7.92975,5.5955,8.17741666666,37.7005555555,16.5390833333,6.625375,10.189
621.62,11.7515,7.8571931217,6.51908333333,7.9515,5.59816666667,8.20166666666,37.78,16.5709166667,6.67754166667,10.2368333333
621.95,11.7641666667,7.86602380952,6.552,8.00666666667,5.65841666667,8.21608333333,37.8016666667,16.6210833334,6.68766666667,10.2479444445
622.28,11.7699166667,7.83885714286,6.57066666666,8.06175,5.68325,8.26066666667,37.7932222222,16.6215,6.74670833333,10.3100555555
622.62,11.8301666667,7.84915740741,6.58141666667,8.06675,5.67916666667,8.21925,37.76,16.6208333333,6.76791666667,10.3542222222
622.95,11.8451666667,7.90447619048,6.58466666667,8.0695,5.74775,8.22316666667,37.7635555555,16.6394166667,6.82733333333,10.364
623.28,11.9169166667,8.00512698411,6.60916666667,8.09916666667,5.78308333333,8.26775,37.8504444445,16.70125,6.88925,10.4005
623.62,11.9788333333,8.05209259258,6.65816666667,8.16975,5.88233333333,8.37041666667,37.8368888889,16.74125,6.98441666667,10.434
623.95,12.0200833333,8.05714814814,6.68808333333,8.267,5.92383333333,8.41708333334,37.8605555556,16.8108333333,7.029625,10.4587777778
624.28,11.9905,7.9991957672,6.68433333333,8.23883333333,5.8795,8.371,37.81,16.7773333333,6.96204166667,10.3751111111
624.62,11.9408333333,7.96422222223,6.64566666667,8.18825,5.81575,8.29016666666,37.75,16.74275,6.92725,10.3260555556
624.95,11.8894166667,7.9013505291,6.58308333333,8.09975,5.74883333333,8.21641666667,37.7125555556,16.6913333333,6.80370833333,10.2556666667
625.28,11.88425,7.87525396825,6.58608333333,8.04983333334,5.75075,8.20541666667,37.687,16.666,6.76975,10.2381111111
625.61,11.9270833333,7.9307473545,6.59683333333,8.08175,5.78291666667,8.23341666667,37.6893333333,16.6915,6.830375,10.2663333333
625.95,11.9109166667,7.90209788361,6.57375,8.04308333333,5.76575,8.20141666667,37.648,16.69675,6.7995,10.2032222222
626.28,11.8535,7.85788888889,6.52483333333,8.04358333334,5.71491666667,8.1675,37.6202222222,16.668,6.77220833333,10.1536111111
626.61,11.81975,7.80726190476,6.45391666667,8.02575,5.69008333333,8.12808333333,37.6218888889,16.6318333333,6.72983333333,10.1545555555
626.94,11.7296666667,7.73633994709,6.329,7.92608333333,5.5945,8.02958333333,37.6001111111,16.52,6.63858333333,10.0839444445
627.28,11.633,7.65647486773,6.25858333333,7.83725,5.48925,7.92925,37.5631111111,16.4484166667,6.5345,9.97416666668
627.61,11.5759166667,7.63394708994,6.24283333333,7.80433333333,5.47091666667,7.88775,37.5165555556,16.3931666667,6.487875,9.95711111112
627.94,11.55625,7.6291521164,6.22383333333,7.83658333333,5.46958333333,7.87933333333,37.5098888889,16.3663333333,6.486875,9.97605555557
628.27,11.7095833333,7.75162433862,6.38016666666,7.98275,5.61716666666,8.02191666666,37.6233333333,16.4639166667,6.62495833333,10.1011666667
628.61,11.75975,7.81710449736,6.46108333333,8.08733333333,5.71908333333,8.10316666667,37.6277777778,16.5398333333,6.75820833333,10.1878888889
628.94,11.7141666667,7.80090608466,6.42425,8.093,5.692,8.07008333333,37.548,16.4786666667,6.73925,10.1438333333
629.27,11.62875,7.70372089947,6.38658333333,8.00208333333,5.612,8.03241666667,37.3801111111,16.37375,6.66166666666,10.0751111111
629.60,11.63875,7.72554497354,6.42375,8.00966666667,5.64333333333,8.07791666667,37.332,16.332,6.72191666667,10.1016666667
629.94,11.6629166667,7.7658148148,6.46866666667,8.04333333333,5.69375,8.15566666667,37.404,16.3724166667,6.76129166666,10.1325555555
630.27,11.6525,7.75851455027,6.52416666667,8.05391666667,5.66633333333,8.17241666667,37.2982222222,16.3485,6.77679166667,10.1216666667
630.60,11.6825833333,7.80496164022,6.67841666667,8.13825,5.75791666666,8.24158333333,37.3051111111,16.43225,6.864875,10.1737222222
630.93,11.7516666667,7.88661904763,6.7635,8.21291666667,5.85491666667,8.34,37.3718888889,16.4908333333,6.921625,10.3273888889
631.26,11.78675,7.86956084656,6.73183333333,8.18675,5.83316666667,8.32733333333,37.4195555555,16.5141666667,6.90725,10.2796666667
631.60,11.8661666667,7.92853042327,6.77166666667,8.19833333334,5.90816666667,8.37491666667,37.547,16.65675,6.96775,10.3923888889
631.93,11.6779166667,7.77809391534,6.55791666667,8.01883333333,5.736,8.21133333334,37.3938888889,16.4900833334,6.80366666667,10.2252777778
632.26,11.6239166667,7.68382407408,6.47491666666,7.94783333333,5.64308333333,8.11783333333,37.321,16.37,6.69579166667,10.1901111111
632.59,11.5860833333,7.65009259259,6.42958333333,7.85683333333,5.59108333333,8.09958333333,37.3203333334,16.3373333333,6.67145833333,10.1736666667
632.92,11.6123333333,7.65526719577,6.40516666667,7.82025,5.54391666667,8.03666666667,37.4788888889,16.3335833333,6.61595833333,10.2009444444
633.26,11.6003333333,7.68158597883,6.42741666667,7.82783333333,5.52016666667,8.01291666666,37.554,16.3824166667,6.59675,10.2665555555
633.59,11.5370833333,7.60682936507,6.34933333333,7.73066666667,5.46825,7.93108333333,37.4455555556,16.2975833333,6.48554166667,10.1983333333
633.92,11.67125,7.70377513229,6.43683333334,7.86375,5.60808333333,8.03775,37.6034444444,16.4110833333,6.57479166667,10.2775555556
634.25,11.6590833333,7.68708068782,6.37091666667,7.877,5.60225,8.05641666667,37.5635555556,16.4203333333,6.55433333333,10.273
634.58,11.70325,7.71463095237,6.38733333334,7.89633333333,5.61458333333,8.0735,37.5592222222,16.4403333333,6.56016666667,10.2235555555
634.91,11.7488333333,7.79701719578,6.41158333333,7.90658333333,5.65566666666,8.13325,37.5683333333,16.4580833333,6.61754166666,10.2815
635.25,11.7969166667,7.89038624338,6.48316666667,8.0175,5.73741666667,8.1885,37.5885555556,16.4493333333,6.67216666667,10.3404444444
635.58,11.81725,7.88407407408,6.55383333333,8.03333333333,5.722,8.19541666667,37.5183333333,16.44225,6.65491666667,10.3362222222
635.91,11.7984166666,7.89400925926,6.50325,7.98558333334,5.68058333333,8.20133333334,37.5497777778,16.4160833333,6.63254166667,10.2795
636.24,11.7976666667,7.87181084655,6.49425,8.0125,5.70116666666,8.17716666667,37.5696666667,16.45525,6.604875,10.2446666667
636.57,11.8714166667,7.92503042328,6.56008333333,8.13733333333,5.808,8.30875,37.6556666667,16.576,6.74233333333,10.3037777778
636.90,11.8431666667,7.85254232803,6.51558333333,8.0735,5.785,8.27691666667,37.5645555556,16.4980833333,6.69275,10.1642777778
637.23,11.8920833333,7.90892063492,6.59491666667,8.14975,5.8065,8.32558333334,37.6587777778,16.61675,6.79404166667,10.2685555556
637.56,11.7779166667,7.82326190475,6.51908333333,8.00958333333,5.68925,8.25691666667,37.5287777778,16.506,6.70804166667,10.1845555555
637.90,11.84525,7.8382037037,6.62933333333,8.07791666667,5.73175,8.287,37.622,16.55425,6.79029166667,10.2694444444
638.23,11.7949166667,7.82087037037,6.58625,8.04316666667,5.68525,8.23525,37.5558888889,16.5026666667,6.83375,10.2462777778
638.56,11.7028333333,7.7395410053,6.55733333334,7.99791666667,5.63183333333,8.16341666667,37.535,16.4456666667,6.79925,10.1768888889
638.89,11.6921666667,7.70377380953,6.58216666667,7.95408333333,5.60666666666,8.18875,37.5093333333,16.46425,6.81604166666,10.1575
639.22,11.7564166667,7.76976851852,6.55175,7.98483333333,5.63633333334,8.23608333333,37.6211111111,16.5430833333,6.95033333333,10.2784444445
639.55,11.8091666667,7.81435185186,6.6435,8.01391666667,5.73491666667,8.29525,37.5188888889,16.59275,7.04004166667,10.3955555555
639.88,11.8535,7.91025793651,6.75183333334,8.141,5.80125,8.38458333333,37.5475555555,16.6471666667,7.16104166667,10.5115555556
640.21,11.8118333333,7.91676719577,6.77508333334,8.12216666667,5.788,8.35491666666,37.4961111111,16.6080833333,7.11591666667,10.4742777778
640.54,11.7743333333,7.88716402116,6.702,8.15233333333,5.7215,8.29341666667,37.5553333334,16.58575,7.076375,10.4371666667
640.87,11.93525,8.00853835978,6.74075,8.24025,5.835,8.37466666667,37.6813333333,16.6879166667,7.12266666667,10.5161666667
641.20,11.9043333333,8.02344444445,6.71733333333,8.27116666667,5.84283333333,8.34116666667,37.7124444444,16.7219166667,7.12366666667,10.549
641.53,11.7968333333,7.93991402116,6.53916666667,8.14383333333,5.71916666667,8.23116666667,37.5847777778,16.6224166667,6.98345833333,10.4392777778
641.87,11.6575,7.78841402116,6.37491666667,7.979,5.56225,8.10458333333,37.5681111111,16.4746666667,6.81425,10.2834444444
642.20,11.6765,7.78634656084,6.35383333334,7.97091666667,5.52908333333,8.1,37.5224444444,16.4745833333,6.79283333333,10.2467222222
642.53,11.4261666667,7.60713095239,6.06375,7.72433333333,5.23233333333,7.91,37.4232222222,16.277,6.515,9.97650000001
642.86,11.3304166667,7.53811904761,6.03308333333,7.65275,5.19825,7.82033333334,37.3593333333,16.1975833333,6.33145833333,9.92277777778
643.19,11.3189166667,7.53856216932,6.04491666667,7.702,5.177,7.81541666667,37.4732222222,16.2455833333,6.31875,9.91927777778
643.52,11.27725,7.4884378307,6.05325,7.66975,5.11825,7.81575,37.394,16.1955833333,6.286875,9.84894444446
643.85,11.17375,7.38385317461,5.94141666667,7.554,4.94116666666,7.69508333333,37.2526666667,16.0816666667,6.201375,9.82822222221
644.18,11.1994166667,7.39768518519,5.92075,7.52033333333,4.90666666667,7.75408333333,37.212,16.1114166667,6.23766666667,9.93366666666
644.51,11.1043333333,7.31052513229,5.8995,7.478,4.85383333333,7.72066666667,37.1387777778,16.0266666667,6.2515,9.87016666668
644.84,11.3244166666,7.45178571429,6.11066666667,7.63933333333,5.01091666667,7.88758333333,37.3368888889,16.2175833333,6.42195833333,10.0330555556
645.17,11.4378333333,7.58636111111,6.28258333333,7.80441666667,5.1175,8.05658333333,37.3954444445,16.2901666667,6.54566666667,10.1646111111
645.50,11.5715833333,7.71033994709,6.4985,8.02783333333,5.24725,8.18641666667,37.4102222222,16.482,6.70004166667,10.408
645.83,11.6775833333,7.80048809524,6.54183333333,8.1295,5.33833333334,8.28175,37.4837777778,16.5605,6.74745833334,10.5867222222
646.16,11.87225,7.91984920634,6.69858333333,8.32491666667,5.49941666666,8.37616666667,37.5014444444,16.6698333333,6.95145833333,10.7285
646.49,11.92575,7.98408465609,6.76133333333,8.37216666667,5.5315,8.45983333333,37.5125555556,16.7065,7.05054166667,10.7647777778
646.82,11.89275,7.95003571428,6.64625,8.29558333333,5.41108333334,8.40658333333,37.4882222222,16.64775,7.0025,10.7099444445
647.15,11.9510833333,8.05662433862,6.66616666667,8.33858333333,5.435,8.45608333333,37.525,16.6813333333,7.02991666666,10.8203888889
647.48,12.0398333333,8.17246560847,6.71683333333,8.45483333333,5.5105,8.56375,37.5384444444,16.7516666667,7.10945833334,10.9540555556
647.81,12.1171666667,8.30168650793,6.82525,8.55525,5.59216666667,8.63258333334,37.6422222222,16.8674166667,7.11333333333,11.0295555556
648.14,12.1483333333,8.36637037037,6.87241666667,8.59208333333,5.59833333333,8.64441666666,37.6755555556,16.8815833333,7.11908333334,11.0696111111
648.47,12.0134166667,8.21564021165,6.75191666667,8.37166666667,5.47258333333,8.52225000001,37.4413333333,16.6935833333,6.98141666666,10.8821111111
648.80,11.9269166667,8.09068386243,6.64341666667,8.186,5.3985,8.35933333333,37.3557777778,16.6295,6.870625,10.7260555555
649.13,12.0104166667,8.18701058202,6.70633333333,8.20625,5.53283333333,8.47716666667,37.4242222222,16.7235,6.95333333334,10.795
649.46,11.8900833333,8.08827248678,6.70516666666,8.14458333333,5.47816666667,8.4055,37.359,16.6820833333,6.92945833333,10.6871666667
649.79,11.9315,8.07447222221,6.72825,8.12425,5.48825,8.41975,37.4448888889,16.7026666666,6.91891666667,10.6736666667
650.11,12.0823333333,8.17846031745,6.8345,8.32508333333,5.66708333333,8.55116666667,37.4527777778,16.8199166667,7.08495833333,10.7587222222
650.44,12.2058333333,8.28963756613,6.93866666667,8.45341666667,5.82708333333,8.652,37.6022222222,16.964,7.18054166667,10.9185
650.77,12.3035,8.31941137566,7.02925,8.47141666667,5.89941666667,8.66208333333,37.6648888889,17.0544166667,7.2525,11.0116111111
651.10,12.1914166667,8.25112830687,6.94716666667,8.36183333333,5.85633333333,8.60124999999,37.6102222222,16.959,7.167875,10.9150555556
651.43,12.3013333333,8.30707142858,7.06116666667,8.48383333333,5.9925,8.69125,37.7115555556,17.0185833333,7.31391666667,11.0336666667
651.76,12.2704166667,8.27992989419,7.04316666666,8.44966666667,5.93258333333,8.70075000001,37.6451111111,16.96775,7.306875,11.0734444444
652.09,12.1523333333,8.2044431217,6.90175,8.40033333333,5.85325,8.64016666668,37.5713333333,16.9026666667,7.234375,11.1049444444
652.42,12.2995,8.32887169313,7.017,8.5545,5.953,8.78800000001,37.8174444445,17.0475833333,7.32083333333,11.3341111111
652.75,12.3055833333,8.28752513226,6.99,8.60075,5.93108333333,8.80424999999,37.8788888889,17.00025,7.31204166667,11.3615
653.08,12.4555833333,8.39211772487,7.05766666667,8.7375,6.05216666667,8.89483333332,37.9123333333,17.1075833333,7.472375,11.5015
653.41,12.5036666667,8.48545238096,7.17816666667,8.90666666667,6.19258333333,9.02633333333,38.0125555555,17.2089166667,7.54866666667,11.7023333333
653.74,12.3345,8.39854497353,7.07875,8.75733333333,6.044,8.94650000001,37.9428888889,17.0958333333,7.38125,11.5422777778
654.06,12.3089166667,8.35071031746,7.03558333333,8.74166666667,6.01258333333,8.96316666666,37.8991111111,16.9645833333,7.33341666667,11.4771111111
654.39,12.2900833333,8.31980026455,6.9365,8.72,6.04758333333,8.97675,37.9097777778,16.8946666667,7.295625,11.3771111111
654.72,12.4654166667,8.38810449735,7.03358333333,8.82775,6.16283333334,9.06875,38.0844444444,17.0555,7.37591666667,11.3896111111
655.05,12.3618333333,8.31849735449,6.97016666667,8.74083333333,6.08891666667,9.006,38.0348888889,16.9995833333,7.28029166667,11.3161111111
655.38,12.3335,8.26649867725,6.88633333333,8.72966666667,6.12608333333,8.96733333334,38.006,17.00825,7.22845833334,11.2584444444
655.71,12.50325,8.47649867725,7.04191666667,8.95,6.29241666666,9.11408333333,38.2434444444,17.2008333333,7.39541666666,11.4403888889
656.04,12.3685833333,8.38143121693,6.88441666667,8.81741666667,6.1605,8.94241666667,38.0518888889,17.0744166667,7.30775,11.2466111111
656.37,12.22025,8.27546428572,6.7485,8.6645,5.99016666667,8.73316666668,37.9666666667,16.95325,7.14925,11.0521111111
656.69,12.0295833333,8.08757936507,6.59791666667,8.48041666667,5.78716666667,8.61141666667,37.9508888889,16.79125,6.93345833333,10.8576666667
657.02,11.86,7.92707936507,6.41708333334,8.24233333334,5.61016666667,8.43258333333,37.6315555556,16.5998333333,6.81654166667,10.6492777778
657.35,11.9319166667,7.96494179894,6.48641666667,8.30475,5.71725,8.50941666667,37.8248888889,16.73175,6.92666666666,10.8262777778
657.68,11.77975,7.90045238095,6.52858333333,8.24366666667,5.61608333334,8.40541666666,37.6444444444,16.71,6.853375,10.7270555556
658.01,11.7120833333,7.87349206348,6.49225,8.20966666667,5.57866666666,8.31891666667,37.6257777778,16.6560833334,6.874875,10.768
658.34,11.6615,7.86104232805,6.56508333333,8.22608333333,5.5665,8.34925000001,37.6476666667,16.69925,6.91370833333,10.8320555555
658.66,11.5990833333,7.78637433864,6.47375,8.14566666667,5.49608333333,8.29033333334,37.5936666666,16.6585,6.857125,10.7803333333
658.99,11.6540833333,7.825,6.55066666667,8.21425,5.53658333333,8.3785,37.641,16.7261666667,6.88483333334,10.8525
