wavelength,Back_DigSitm,Belly_DigSitm,Breast_DigSitm,Crissum_DigSitm,Crown_DigSitm,DorTail_DigSitm,Rump_DigSitm,Throat_DigSitm,WingTip_DigSitm
606.24,12.153,32.63525,30.1935833333,28.4232416667,13.0219166667,12.0804166667,13.9884166667,30.3704166667,13.17775
606.58,12.1937083333,32.7081666667,30.2349166667,28.4949333333,13.05525,12.1182916667,14.0445833333,30.3997916667,13.2324166667
606.91,12.173,32.7673333334,30.3055833333,28.5869,13.0730833333,12.115375,14.0566666667,30.43775,13.27025
607.25,12.2680416667,32.8699166667,30.4694166667,28.7201583333,13.147,12.2341666667,14.1475833333,30.4820416667,13.32975
607.58,12.2526666667,32.812,30.5279166667,28.724375,13.1325,12.187625,14.1041666667,30.4155833333,13.2793333333
607.92,12.2109166667,32.8696666667,30.5805,28.74185,13.1449166666,12.1661666666,14.0895833333,30.4169166666,13.2748333333
608.25,12.1812083333,32.8256666667,30.5204166667,28.7176166666,13.0865833333,12.114,14.0630833333,30.418875,13.28225
608.59,12.14575,32.7695833333,30.4581666667,28.6955333333,13.0461666667,12.099,14.03975,30.434625,13.2484166667
608.92,12.0270833333,32.5828333333,30.2990833333,28.585275,12.9765833333,12.0180833333,13.96,30.3471666667,13.2191666667
609.26,11.992375,32.48925,30.2178333333,28.5407416667,12.9436666667,11.96475,13.94825,30.336625,13.2014166666
609.59,11.9322083333,32.452,30.1569166666,28.4850666666,12.9188333333,11.9445833333,13.8998333333,30.3575416667,13.186
609.93,11.866625,32.4024166667,30.1195833333,28.4375416667,12.8703333333,11.9137916667,13.8429166667,30.3517916667,13.1699166666
610.26,11.7455,32.2774166667,29.9829166667,28.3479833333,12.75375,11.8348333333,13.7394166666,30.2429583333,13.05425
610.60,11.7179166666,32.1833333333,29.912,28.27935,12.71125,11.8243333333,13.68975,30.2062083333,13.0349166667
610.93,11.6105,32.1050833333,29.7990833333,28.1851583333,12.6173333334,11.7145416667,13.5838333333,30.1169166666,12.9754166667
611.27,11.6372083333,32.0870833334,29.7768333333,28.2064333333,12.6535833333,11.771125,13.6479166667,30.1451666667,13.0579166666
611.60,11.64775,32.0098333333,29.69825,28.1527666667,12.6485,11.7605,13.6499166667,30.1740416667,13.1009166666
611.93,11.7091666667,32.0543333334,29.7739166667,28.2087,12.6918333334,11.8675416667,13.70325,30.16225,13.1486666666
612.27,11.7485,32.16325,29.87675,28.241825,12.7348333334,11.9204166667,13.7384166667,30.157125,13.23625
612.60,11.8536666667,32.3856666667,30.0763333333,28.3984166667,12.81875,12.0100833333,13.8304166667,30.297875,13.3101666666
612.94,11.8791666667,32.4953333333,30.1675,28.4832166667,12.8365,12.0799166666,13.8309166666,30.3335416666,13.3261666667
613.27,11.9253333333,32.5904166667,30.2765833333,28.60015,12.8948333333,12.1203333334,13.8671666667,30.4455416667,13.3595
613.61,11.9025416667,32.56275,30.263,28.5979666667,12.81525,12.0589166667,13.8046666667,30.3680833333,13.2753333333
613.94,11.9719166667,32.6618333334,30.3570833333,28.6794083333,12.89575,12.0631666667,13.8578333333,30.4787916667,13.3488333333
614.28,11.981375,32.68875,30.4163333333,28.7479916666,12.9409166667,12.0505833333,13.8853333333,30.490125,13.34375
614.61,12.0772083334,32.8255,30.5508333333,28.8896416667,13.0506666667,12.1220416666,13.9449166667,30.689375,13.42675
614.94,12.0634583333,32.8978333334,30.5668333333,28.9472333333,13.05425,12.1619166667,13.9426666667,30.8024166667,13.4250833333
615.28,12.0924583333,33.0315,30.6166666667,29.07355,13.095,12.266875,13.9625833334,30.8322916667,13.4373333334
615.61,12.0292916667,33.0180833333,30.6139166667,29.0794416666,13.0555833334,12.2304166667,13.87475,30.78825,13.4086666667
615.95,11.9750416667,32.9976666667,30.60825,29.1227083333,13.0173333334,12.1744583333,13.8605,30.8524166667,13.3486666667
616.28,12.0892083333,33.0879166667,30.67275,29.2254083333,13.1109166666,12.2592916667,13.9949166667,30.938875,13.455
616.61,12.064875,33.14425,30.72175,29.2870166666,13.0895833333,12.23375,13.9704166666,31.002,13.4516666667
616.95,11.9812083333,33.12,30.6850833333,29.2573666667,13.0049166667,12.18425,13.8750833334,30.9451666667,13.32225
617.28,11.9974166667,33.1603333333,30.7700833334,29.2959416667,13.0315,12.2161666667,13.9226666667,30.9447083333,13.37
617.62,12.0649166667,33.2579166667,30.8301666667,29.391075,13.08875,12.29275,13.9766666667,31.012375,13.4685
617.95,12.081625,33.3805,30.8348333333,29.4688,13.0598333333,12.3171666667,13.9589166667,31.0950833333,13.45675
618.28,11.9355833333,33.298,30.7514166667,29.378325,12.9148333333,12.2107083333,13.8479166667,30.96275,13.3295833333
618.62,11.8720416667,33.3285,30.7478333334,29.3850416667,12.83525,12.1045833333,13.7814166667,30.9269166667,13.2330833334
618.95,11.818875,33.2716666667,30.7595833333,29.3943416667,12.76875,12.02,13.7356666667,30.8767083333,13.1909166667
619.28,11.8355,33.35825,30.8118333333,29.4703083333,12.7614166667,11.9727916667,13.8076666667,30.983875,13.1908333333
619.62,11.890375,33.3789166667,30.7674166667,29.522275,12.7941666667,12.0075,13.8359166667,30.9615833333,13.2448333333
619.95,11.7970416667,33.38475,30.7865,29.499525,12.6895833333,11.948875,13.6834166667,30.9037916667,13.1241666667
620.28,11.847875,33.4390833333,30.8131666667,29.5288333334,12.7021666667,11.9742916667,13.6761666667,30.916625,13.1204166667
620.62,12.0675416667,33.61575,30.9468333333,29.7202583333,12.8273333333,12.1456666667,13.8005,31.0862083334,13.3105833333
620.95,11.9842916667,33.6355,30.9190833333,29.7292833333,12.7265,12.0690416667,13.6998333333,31.0745,13.1426666667
621.28,11.9820416666,33.6516666667,30.9960833333,29.76455,12.6928333333,12.0535416667,13.65975,31.0577083333,13.131
621.62,11.989,33.7229166667,31.0926666667,29.8163416667,12.6845,12.0574166667,13.6291666667,31.104,13.1099166667
621.95,12.05075,33.83225,31.2003333333,29.8574583333,12.7279166666,12.110375,13.7075,31.14525,13.1370833334
622.28,12.1605833333,33.8198333333,31.2435833333,29.9329416667,12.808,12.2019583333,13.7531666666,31.208,13.2031666667
622.62,12.2685416667,34.0031666667,31.3860833334,30.076775,12.9319166667,12.3361666667,13.8575,31.364625,13.3099166667
622.95,12.3505,34.0879166667,31.50975,30.1877166667,13.0711666667,12.414625,13.9450833334,31.4750416667,13.416
623.28,12.3137083334,34.1021666667,31.6366666667,30.2117666667,13.0504166667,12.392375,13.8889166667,31.481875,13.343
623.62,12.3137083333,34.1016666667,31.686,30.261475,13.1214166666,12.3721666667,13.92475,31.566625,13.4203333333
623.95,12.2757083333,34.0681666667,31.6404166667,30.2242666667,13.0696666667,12.3202083333,13.9428333333,31.5170416667,13.4290833333
624.28,12.2154583333,34.06725,31.702,30.2093583333,13.04725,12.3007916666,13.9635,31.4486666667,13.4079166666
624.62,12.2431666666,34.16675,31.7618333333,30.2312833333,13.1086666667,12.3450833333,14.01075,31.554125,13.493
624.95,12.2789583333,34.2263333333,31.8105833333,30.295775,13.1261666667,12.4000416667,14.0573333333,31.590375,13.4866666667
625.28,12.257875,34.1311666667,31.7228333333,30.2556916667,13.1318333333,12.395625,14.0895,31.5221666667,13.5348333333
625.61,12.29025,34.1656666667,31.76675,30.3330083333,13.1755833333,12.4568333333,14.0864166667,31.526,13.6165833333
625.95,12.2255416667,34.1749166667,31.7775833333,30.3169833333,13.1145,12.4074166667,14.0409166667,31.4807083334,13.5829166667
626.28,12.14225,34.1835833333,31.7728333333,30.2979833333,13.005,12.28775,13.9258333334,31.4598333333,13.4911666666
626.61,12.08325,34.1326666667,31.6595,30.2325,12.88775,12.235625,13.8103333334,31.3797083333,13.3650833333
626.94,12.0974166667,34.14775,31.6336666667,30.2875333333,12.9046666666,12.2634166667,13.8238333333,31.3939583333,13.4330833333
627.28,12.0929166666,34.1845,31.6174166667,30.3492416667,12.8364166666,12.3062083333,13.8435833333,31.4210833333,13.3945833333
627.61,12.1111666666,34.2321666667,31.7179166666,30.4854,12.8929166667,12.3393333333,13.8806666667,31.5089166667,13.4260833333
627.94,12.0759583334,34.2456666666,31.7239166667,30.5590333333,12.8676666667,12.3101666666,13.8655,31.5192916667,13.4114166667
628.27,12.0583333333,34.2015833333,31.7555,30.6094833333,12.8379166667,12.3019166667,13.8621666667,31.4967916667,13.403
628.61,11.9200833333,34.15125,31.71875,30.5478583333,12.7281666667,12.186375,13.76175,31.4614166667,13.3106666667
628.94,11.9095833333,34.2373333333,31.8184166667,30.5620666667,12.70325,12.153625,13.7106666667,31.4806666667,13.3075833333
629.27,11.8329166667,34.2238333333,31.8415833334,30.58075,12.6495,12.0780833333,13.6880833333,31.4736666667,13.2601666667
629.60,11.807625,34.3165833333,31.8638333333,30.59,12.6203333334,12.0437916666,13.6725833333,31.472125,13.2629166667
629.94,11.767,34.1978333334,31.8158333333,30.5533916667,12.65425,12.0455833333,13.7126666667,31.3887916667,13.3215
630.27,11.8105833333,34.3014166667,31.9495833333,30.6301416667,12.7445,12.12825,13.7836666667,31.4914166667,13.4603333333
630.60,11.7447916667,34.33125,31.9188333333,30.6073,12.74325,12.095875,13.7418333333,31.5379583333,13.4186666667
630.93,11.6810833333,34.3345,31.8569166667,30.5330833333,12.7308333334,11.9621666667,13.62875,31.4555416667,13.4140833333
631.26,11.6245416666,34.3684166666,31.8169166666,30.45365,12.6706666666,11.93075,13.53125,31.4615416666,13.34625
631.60,11.5557083333,34.3168333333,31.7280833333,30.363075,12.6305,11.8560416667,13.46,31.3815833333,13.305
631.93,11.59925,34.4958333333,31.87075,30.527325,12.69675,11.878875,13.5288333333,31.5005,13.4034166667
632.26,11.5874583333,34.4766666667,31.8385,30.522375,12.6828333333,11.8147916667,13.5029166667,31.427375,13.4160833334
632.59,11.576125,34.4083333334,31.84325,30.556675,12.6866666667,11.8126666666,13.5364166667,31.363125,13.4378333333
632.92,11.6699166667,34.5033333333,31.8965833333,30.6451666666,12.7205833333,11.8730416667,13.54,31.4612916666,13.4714166667
633.26,11.6992083333,34.53025,31.97825,30.7274083333,12.7426666667,11.9027916667,13.573,31.57825,13.5273333334
633.59,11.8109583333,34.6603333333,32.073,30.8301333333,12.7796666667,12.0134583333,13.6459166667,31.6764583333,13.5781666667
633.92,11.6725,34.5165833333,31.95675,30.78765,12.6506666667,11.9011666666,13.51525,31.5687083333,13.4796666667
634.25,11.6295416667,34.5358333333,32.0478333333,30.8077333333,12.5583333333,11.87225,13.4903333334,31.5464583333,13.4705833333
634.58,11.643,34.495,32.1204166667,30.8409,12.5683333333,11.9482083333,13.5565833333,31.4583333333,13.5070833333
634.91,11.7374583333,34.5489166667,32.2178333333,30.9311583334,12.6511666667,12.076625,13.6693333333,31.4819583334,13.6081666667
635.25,11.814125,34.6555833333,32.32775,31.0426833333,12.6791666667,12.1385416667,13.7705833334,31.56525,13.7318333333
635.58,11.92925,34.7173333333,32.3099166667,31.08765,12.7735,12.216875,13.8371666666,31.5677916667,13.8193333333
635.91,12.1766666667,35.0125833333,32.5105833333,31.33325,12.9795833333,12.5210833333,14.03675,31.8265833334,14.0191666667
636.24,12.2382916667,35.1011666667,32.5470833333,31.427775,13.0453333334,12.6285416667,14.1004166667,31.9050833333,14.0925
636.57,12.2290833333,35.1254166666,32.59075,31.415575,13.067,12.636625,14.1165,31.900375,14.1370833333
636.90,12.2834583333,35.0985833333,32.5511666667,31.422,13.1195833333,12.6992916666,14.1481666667,31.8773333333,14.1798333334
637.23,12.325375,35.217,32.65825,31.5088166667,13.1635833334,12.7309166667,14.1491666667,31.9230833334,14.2281666667
637.56,12.4197083333,35.2884166667,32.7610833334,31.6033166666,13.2041666666,12.8155833334,14.2325,31.9770833333,14.23675
637.90,12.5259166667,35.3815833333,32.7375,31.6370583334,13.2420833333,12.835125,14.2824166667,31.9155833333,14.2158333333
638.23,12.6847083334,35.6060833333,32.9265,31.82565,13.3298333334,12.9619166667,14.3973333333,32.1853333333,14.3194166667
638.56,12.6742916667,35.6420833334,32.9435833333,31.8422166667,13.3135833333,12.9709583333,14.3633333333,32.1234583333,14.3323333333
638.89,12.6745833334,35.7076666666,33.0200833333,31.938075,13.36275,13.0234583333,14.28575,32.1934583333,14.2823333333
639.22,12.6555416667,35.6874166666,33.1094166667,31.975325,13.3524166667,13.0386666667,14.2431666666,32.2875,14.2899166667
639.55,12.44775,35.4290833334,32.9878333333,31.8505166666,13.23525,12.848125,14.0771666666,32.1326666667,14.1991666667
639.88,12.509375,35.5290833334,33.1,31.8861666666,13.2565,12.8570833333,14.1155,32.277625,14.20825
640.21,12.555375,35.6094166666,33.10725,32.0338333333,13.33625,12.959,14.2353333333,32.3963333333,14.2778333333
640.54,12.5924166667,35.6853333333,33.1733333333,32.1228083334,13.3725833333,13.05825,14.2360833334,32.3788333333,14.3135
640.87,12.5561666667,35.7000833333,33.226,32.148775,13.3773333334,13.0223333333,14.2495,32.4579583333,14.26525
641.20,12.6004583333,35.8026666666,33.29525,32.183775,13.4640833334,13.0947083333,14.29325,32.5845416667,14.4075833333
641.53,12.6806666666,36.0019166667,33.51525,32.4185333333,13.5705833333,13.2542083333,14.3939166667,32.8417916666,14.6245833333
641.87,12.59825,35.9466666667,33.3670833333,32.36995,13.5468333333,13.1827083333,14.2818333333,32.75075,14.5641666667
642.20,12.5690833333,35.9965,33.4068333334,32.458875,13.5285833333,13.1274166666,14.2838333333,32.8628333333,14.5638333334
642.53,12.5694166666,35.9369166667,33.4398333333,32.4258833334,13.4878333333,13.112125,14.3294166666,32.8609583333,14.5605
642.86,12.5158333333,35.878,33.4311666667,32.4108916667,13.4355833334,13.0685833333,14.30875,32.7595416667,14.4626666667
643.19,12.6164583333,36.0698333333,33.5416666667,32.5124333334,13.47575,13.0632916667,14.4228333333,32.885875,14.4700833333
643.52,12.5490416667,36.0486666667,33.4834166667,32.5429416667,13.4653333333,13.0355833333,14.3796666667,32.8195833333,14.4189166667
643.85,12.6430416667,36.0623333333,33.5885833334,32.5302916667,13.5050833334,13.0665833333,14.4418333333,32.7848333334,14.4985
644.18,12.678875,36.1566666667,33.7015,32.578675,13.4951666667,13.0108333333,14.527,32.8355,14.5094166667
644.51,12.70275,36.161,33.6285,32.6271166666,13.5001666666,13.0548333333,14.5385833334,32.8135833333,14.51175
644.84,12.7460416667,36.3385833333,33.7755833333,32.790625,13.54075,13.0937083333,14.6208333333,32.8510833333,14.5043333333
645.17,12.6672083334,36.1889166667,33.6988333333,32.70055,13.5371666667,13.0554166667,14.616,32.70825,14.4363333333
645.50,12.750875,36.2850833333,33.7634166667,32.7666833333,13.5776666667,13.098875,14.7316666666,32.740125,14.5746666666
645.83,12.9492916667,36.46925,33.9281666667,32.8619583333,13.7483333333,13.1942916667,14.9100833334,32.8512916667,14.72875
646.16,12.97475,36.6030833333,33.9291666667,32.94835,13.7183333333,13.214,14.9225833333,32.875875,14.73125
646.49,13.092875,36.7234166667,33.9739166667,33.0181,13.82725,13.3132916667,14.9873333333,32.9982916667,14.8585
646.82,13.1094166667,36.7496666667,34.06075,33.1052583333,13.8210833333,13.397125,14.9705,32.980375,14.88025
647.15,13.187875,36.8025833333,34.1900833334,33.1171083333,13.84175,13.4622083333,14.9898333333,33.010625,14.97325
647.48,13.105125,36.8833333333,34.2040833333,33.2253083334,13.7651666667,13.4095833333,14.9186666667,33.0825416667,14.9386666667
647.81,13.0751666667,36.9535,34.2260833333,33.2966583333,13.7696666667,13.4649583333,14.8768333333,33.178375,14.9481666667
648.14,13.05225,36.93825,34.1736666667,33.2591,13.7320833333,13.449125,14.8175833334,33.101125,14.9596666666
648.47,13.004375,36.88575,34.18975,33.211475,13.6578333333,13.4215,14.7148333334,33.0469166666,14.9104166667
648.80,13.01825,36.8608333334,34.1560833333,33.14915,13.6176666667,13.42375,14.6521666667,33.036125,14.8940833334
649.13,12.92575,36.856,34.1910833334,33.1544416667,13.54725,13.3620416667,14.5843333333,33.011125,14.7689166667
649.46,12.848125,36.7876666667,34.1084166667,33.1783333333,13.4846666667,13.394625,14.5019166667,32.96175,14.715
649.79,12.7179166667,36.6656666667,33.97125,33.0149166667,13.4473333333,13.2929583333,14.3701666667,32.86725,14.6344166667
650.11,12.6134166667,36.6471666667,33.9749166667,33.011275,13.3385,13.2107916667,14.224,32.819625,14.4733333333
650.44,12.566,36.6581666667,33.9776666667,33.0091916666,13.3261666666,13.1398333333,14.2150833333,32.854875,14.4131666666
650.77,12.49325,36.6270833334,33.8039166667,33.0394083333,13.2750833333,13.1515416667,14.1668333333,32.794,14.3400833333
651.10,12.5580833333,36.6523333333,33.8445833333,33.045175,13.3374166667,13.1821666667,14.22425,32.858625,14.4555833334
651.43,12.5395416667,36.5725,33.8330833333,33.0501,13.3516666667,13.1668333334,14.239,32.846875,14.434
651.76,12.5773333333,36.56625,33.9355833333,33.0990916666,13.3829166667,13.1640416667,14.2849166667,32.9421666666,14.51575
652.09,12.6872083333,36.57725,33.8439166667,33.1419583333,13.4671666667,13.1954166667,14.386,32.9404583333,14.6470833333
652.42,12.8064583333,36.79025,34.0335833333,33.305475,13.5665833333,13.2457083333,14.44075,33.1377083333,14.7301666666
652.75,12.861375,36.7784166667,34.0453333334,33.3265333333,13.66975,13.357,14.48125,33.1761666667,14.8268333333
653.08,12.913875,36.824,34.141,33.4116333333,13.7755833333,13.45075,14.5758333333,33.2199583333,15.0141666667
653.41,13.1345833333,36.9285833334,34.3235,33.6509583333,14.00375,13.7032083333,14.8184166667,33.3848333333,15.2516666666
653.74,13.1129166666,36.86775,34.195,33.5941083333,13.9905833333,13.6671666667,14.8606666666,33.3124166667,15.32375
654.06,13.1161666667,36.8498333333,34.119,33.6155583334,14.0268333333,13.7625,14.8491666666,33.319875,15.3748333334
654.39,13.1185,36.98875,34.2515833333,33.6925333333,14.05325,13.7229583333,14.8586666667,33.4347083333,15.33625
654.72,12.9727083333,36.8035,34.2013333333,33.5843166667,13.9374166667,13.626,14.6543333333,33.2483333333,15.19425
655.05,12.955125,36.80675,34.1901666667,33.5062083334,13.89,13.5532916667,14.59225,33.180375,15.1688333333
655.38,12.9779583333,36.9088333333,34.1606666667,33.5669666667,13.9053333333,13.609875,14.6131666667,33.1285,15.1615
655.71,13.0015,36.97525,34.3151666667,33.657275,14.0044166667,13.6589583334,14.6429166667,33.2002083333,15.1956666667
656.04,12.923625,36.8781666667,34.2600833333,33.7128333333,13.9439166667,13.6254583333,14.6550833333,33.1312083334,15.151
656.37,12.896375,36.97,34.3223333334,33.8344416667,13.86075,13.5985416667,14.6165833333,33.2072083333,15.08975
656.69,12.8031666667,37.0241666667,34.3388333333,33.8380083333,13.7666666666,13.48,14.49425,33.2052916666,14.9208333334
