wavelength,Back_SicUrom,Belly_SicUrom,Breast_SicUrom,Crissum_SicUrom,Crown_SicUrom,DorTail_SicUrom,Patch10_SicUrom,Patch11_SicUrom,Rump_SicUrom,Throat_SicUrom,WingTip_SicUrom
599.86,14.5282666667,54.0014666667,26.4399666667,49.0228,12.3122,9.66400000001,14.0186333333,18.4219333333,12.9333777778,41.5204,7.48973333333
600.20,14.5323333333,54.0327666667,26.495,49.0336666667,12.3220666667,9.69086666667,14.0155,18.449,12.9443,41.5235333333,7.49653333333
600.53,14.6234,54.1051333333,26.5894666667,49.0738,12.3714666667,9.78086666665,14.0878,18.5303333333,13.0213244444,41.5533333333,7.549
600.87,14.6092666666,54.0371666667,26.5890666667,48.9780666667,12.3301333333,9.79386666667,14.0781333333,18.523,12.9871488889,41.5240666666,7.53673333333
601.21,14.6106666667,53.9995666667,26.63,48.9321333333,12.3488666666,9.83159999999,14.0883666667,18.5252666667,12.98958,41.4658666667,7.56266666667
601.54,14.5999333333,54.1029666666,26.6771,48.9173333333,12.3859333333,9.85353333334,14.1034666667,18.5898666666,12.9983266667,41.5026,7.5734
601.88,14.6208666667,54.0817666667,26.6913666667,48.873,12.4204666667,9.90160000001,14.1305666667,18.6024666667,13.0487333333,41.4647333333,7.63613333333
602.21,14.6517333333,54.1673666667,26.7258,48.9624666667,12.4608,9.95853333333,14.1448,18.6563333333,13.0756488889,41.483,7.68406666667
602.55,14.684,54.2018666667,26.7742333333,49.0288,12.4932,9.99226666668,14.1843,18.7228,13.11564,41.5060666666,7.738
602.88,14.6796,54.1710333333,26.7545666667,48.9856,12.4974666667,9.99139999999,14.1949,18.7274,13.1145866667,41.4988666667,7.75953333333
603.22,14.6478,54.1410666667,26.7488666667,48.9529333333,12.4878,9.97473333335,14.1872666667,18.7124666667,13.0996688889,41.4876,7.7544
603.56,14.6756666667,54.2279,26.7842333333,49.0373333333,12.5152666666,10.0122,14.2257333333,18.7518,13.1254955555,41.5448666667,7.80226666666
603.89,14.7245333333,54.2456333333,26.7945666667,49.0641333333,12.5632,10.0332666667,14.2497,18.7886666667,13.1399133334,41.5666666667,7.82573333333
604.23,14.6880666667,54.2251,26.7646666667,49.0279333333,12.555,9.99759999999,14.2503666667,18.7733333333,13.1052555556,41.5586666667,7.8196
604.56,14.7006,54.3235,26.8026,49.1256,12.5840666667,10.0114,14.2768,18.8119333333,13.1239644444,41.5974,7.8368
604.90,14.6904666667,54.3784666667,26.8137666667,49.1729333333,12.5476666667,9.98446666665,14.2644333333,18.8052,13.1131533333,41.6393333333,7.82513333333
605.23,14.6721333333,54.3713333333,26.7735,49.2047333333,12.5164666667,9.94706666665,14.2334333333,18.7822666667,13.1019933333,41.6718666666,7.81813333333
605.57,14.6256666667,54.4099,26.7722666667,49.2256666667,12.4738666667,9.89026666666,14.2053333333,18.7540666667,13.0359488889,41.6897333333,7.78933333333
605.90,14.5892666667,54.4032333333,26.7700666667,49.2086666667,12.4486,9.85653333333,14.1782666667,18.7382666667,13.0122755555,41.6811333333,7.77453333333
606.24,14.621,54.433,26.7957333333,49.2018,12.4591333333,9.85966666667,14.1903,18.7527333333,13.0139244445,41.7464,7.77053333333
606.58,14.6288,54.4842,26.8428666667,49.2372666667,12.4746,9.86686666667,14.2011666667,18.7834666667,13.0256555556,41.8090666667,7.7884
606.91,14.6998,54.6032666667,26.8814333333,49.3306666667,12.528,9.90840000001,14.2197,18.833,13.0711044445,41.9274666667,7.8482
607.25,14.623,54.4905,26.8228333333,49.2123333333,12.5021333333,9.8636,14.1866,18.7939333334,13.04354,41.8504666667,7.809
607.58,14.5465333333,54.4528666667,26.8148,49.1634,12.4114666667,9.81206666667,14.1565,18.7564666667,13.0099844444,41.8264,7.75333333333
607.92,14.5028666666,54.3277,26.7782666667,49.0677333333,12.3642666666,9.79313333333,14.0747666667,18.6918,12.9753355556,41.776,7.70706666667
608.25,14.5355333333,54.2509333333,26.7864333333,49.0168,12.3864666667,9.82606666667,14.0780666667,18.694,13.0076733334,41.8076666667,7.75213333333
608.59,14.556,54.2311,26.7863333333,48.956,12.4196,9.85239999999,14.1028333333,18.7216,13.0202155555,41.8301333333,7.76806666667
608.92,14.5546666667,54.1715333333,26.7844666667,48.9511333333,12.423,9.87026666667,14.0971,18.7112,13.0016244445,41.8172666667,7.78173333333
609.26,14.5689333333,54.2016666667,26.7779,48.9674,12.4545333333,9.88666666666,14.0886333333,18.7208,13.0179888889,41.8606,7.7752
609.59,14.5491333333,54.2054333333,26.7829666667,48.955,12.4611333333,9.87613333334,14.1004333333,18.6806666667,13.00976,41.8876666667,7.74386666667
609.93,14.4924666667,54.1640666667,26.7355666667,48.916,12.4239333333,9.86759999999,14.0569666667,18.6512666666,12.9883311111,41.8608666666,7.69993333333
610.26,14.4916,54.2178333333,26.7586666667,48.971,12.4344,9.89066666668,14.0628,18.6356,13.0158533333,41.9288,7.69806666666
610.60,14.4036666667,54.1818666667,26.7347666667,48.9430666667,12.3760666667,9.83046666668,14.0078,18.5766666667,12.9503733333,41.9006666667,7.63086666667
610.93,14.4968,54.3307333333,26.8426666667,49.0948666667,12.4484666667,9.87840000001,14.0480333333,18.6272,13.0107777778,42.0369333333,7.67293333333
611.27,14.5968666667,54.3937666667,26.8850666667,49.1583333333,12.535,9.97533333333,14.1066666667,18.6775333333,13.0874488889,42.1236666667,7.7426
611.60,14.6734,54.4980666667,26.9479,49.2539333333,12.5948,10.0639333333,14.1531,18.751,13.1471755556,42.2239333333,7.79066666667
611.93,14.6437333333,54.5578,26.9344666667,49.2991333333,12.5503333333,10.0208666667,14.1186,18.7364666667,13.0941466667,42.2120666667,7.71273333333
612.27,14.6488666667,54.6310666667,26.9766666667,49.3690666667,12.5665333333,10.0532,14.1212666667,18.7504,13.1398422222,42.2352,7.7274
612.60,14.6726666667,54.6916,27.0278666667,49.3814666667,12.5925333333,10.0854666667,14.1803333333,18.7787333333,13.1890133333,42.2474,7.7246
612.94,14.6755333333,54.7051333333,27.0174333333,49.3774,12.5780666667,10.1217333333,14.1976666667,18.7938,13.2217933333,42.2924666667,7.75413333333
613.27,14.7838666667,54.8021666667,27.1055,49.4914,12.6510666667,10.1890666667,14.2602333333,18.89,13.3014866667,42.398,7.8528
613.61,14.798,54.8099666667,27.1035333333,49.5032,12.6358,10.1710666667,14.2985666667,18.8746,13.2926088889,42.4037333333,7.8662
613.94,14.8549333333,54.9262,27.1474333333,49.5702666667,12.637,10.1466666667,14.3473666667,18.9234,13.3035288889,42.4444,7.86773333333
614.28,14.9432666667,55.0944666667,27.2508666667,49.7092,12.6912,10.2334,14.4333,19.013,13.3985755555,42.5467333333,7.91626666667
614.61,14.9054,54.9874666667,27.2224333334,49.6215333333,12.6668666667,10.2606666667,14.4549666667,19.0199333333,13.3610533333,42.4935333333,7.91833333333
614.94,14.8920666667,55.0429,27.2122333333,49.6954666667,12.6586666667,10.2249333333,14.4687,19.0268666667,13.3512155556,42.4844,7.92013333333
615.28,14.969,55.1626,27.3177,49.7981333333,12.7194666667,10.2552666667,14.5783,19.0986,13.41752,42.5380666667,7.99846666667
615.61,15.035,55.1981,27.3630333333,49.7919333334,12.7688666667,10.3127333333,14.65,19.1311333333,13.4916244444,42.5738666667,8.07393333333
615.95,15.0614,55.214,27.3684,49.7709333333,12.8276,10.3228666667,14.6755333333,19.164,13.4989622222,42.5704,8.09333333333
616.28,15.1252,55.3041,27.4093666667,49.8520666667,12.8599333333,10.3249333333,14.7015333333,19.2108,13.5516866667,42.6506666667,8.11566666667
616.61,15.2014,55.3780666667,27.523,49.9441333333,12.9367333333,10.3582,14.7749666666,19.2870666667,13.6202911111,42.708,8.171
616.95,15.079,55.2887333333,27.4285333333,49.8077333333,12.8566666667,10.2741333333,14.6796666667,19.1749333333,13.5297555556,42.6227333333,8.09426666667
617.28,15.0576666667,55.3424,27.4589,49.8161333333,12.8742666667,10.2692,14.6210333333,19.1688666667,13.5525022222,42.6100666667,8.1052
617.62,14.9985333333,55.2667,27.3827666666,49.7878,12.8640666667,10.2620666667,14.56,19.1209333333,13.495,42.5516666667,8.05166666667
617.95,14.9867333333,55.2114333333,27.3537,49.7565333333,12.883,10.2383333333,14.5478333333,19.1031333333,13.4887666667,42.4966,8.05413333334
618.28,14.9732,55.2385333333,27.3331,49.7571333333,12.8873333333,10.2220666667,14.4815666667,19.0904,13.4933844444,42.4997333333,8.03013333333
618.62,14.9166666667,55.1980333333,27.3117333333,49.6494,12.842,10.1897333333,14.4096,19.0589333333,13.4453977778,42.5128,7.99006666666
618.95,14.821,55.1261,27.2312,49.5488,12.8094666667,10.1556,14.3173,18.9832666667,13.3656111111,42.4813333333,7.9372
619.28,14.7928666667,55.2042666667,27.2508666667,49.5754,12.8315333333,10.1411333333,14.2929666667,18.965,13.3442333333,42.5194666667,7.92433333333
619.62,14.7562666667,55.3261666667,27.2406666667,49.6662666667,12.7655333333,10.116,14.2487,18.9150666667,13.3255688889,42.5925333333,7.8854
619.95,14.7292666667,55.3881,27.2507,49.6746,12.7816666667,10.1278666667,14.2432666667,18.9060666667,13.3163822222,42.6247333333,7.8912
620.28,14.7398,55.3936,27.2716333333,49.6592666667,12.8086,10.1284666667,14.2422,18.9275333333,13.3176,42.6204,7.88433333333
620.62,14.8381333333,55.4951666667,27.3246666667,49.7192,12.8794666667,10.2067333333,14.3157666667,19.0365333333,13.36188,42.7013333333,7.92833333333
620.95,14.905,55.5861333333,27.4035666667,49.8143333333,12.9216,10.2526,14.3843333333,19.0931333333,13.3759111111,42.7753333334,7.93753333333
621.28,14.9651333333,55.5896333333,27.4572666667,49.7514666667,12.9294666667,10.2765333333,14.4033666667,19.1118,13.41466,42.7888,7.98086666667
621.62,14.9971333333,55.6024666667,27.4988,49.7456,12.9278666666,10.3008,14.4590333333,19.1166,13.4296866667,42.8610666667,8.02073333333
621.95,15.0849333334,55.7333333333,27.6134,49.8454666667,12.9768666667,10.3627333333,14.5659666667,19.2048666667,13.5121022222,43.0114666667,8.1014
622.28,15.1377333333,55.7486333333,27.6780666667,49.831,13.0154,10.4228666667,14.6232666666,19.2395333333,13.5320422222,42.9998666667,8.14133333333
622.62,15.2894,55.9835333333,27.8329666667,50.0554,13.1085333333,10.5322666667,14.7397,19.3744,13.6517488889,43.1864666667,8.2272
622.95,15.322,56.0137666667,27.8678,50.091,13.1347333333,10.5340666667,14.7861,19.4050666667,13.6730933333,43.2160666667,8.21666666667
623.28,15.3706,55.8646666667,27.8448333333,49.9859333333,13.2052666667,10.5569333333,14.8109333333,19.4538666667,13.6787044445,43.1724666667,8.24640000001
623.62,15.4092666667,55.8567,27.8566333334,49.971,13.2529333333,10.6057333333,14.8594333333,19.4974666667,13.7173911111,43.1506666667,8.299
623.95,15.3801333333,55.8296666667,27.8152333333,49.9136,13.2387333333,10.5986666667,14.8405333333,19.4542,13.6811111111,43.1008,8.32906666667
624.28,15.3135333333,55.6978333333,27.7956666667,49.8332666667,13.1742,10.5438,14.7796,19.4202,13.65094,43.0104666667,8.29200000001
624.62,15.2827333333,55.7505333334,27.8146,49.8526,13.1597333333,10.5397333333,14.7904666667,19.3964666667,13.6303311111,43.0544666667,8.29233333333
624.95,15.2869333333,55.7807666667,27.8507,49.8986666667,13.1704,10.5476666667,14.8161666667,19.4287333333,13.6238044444,43.1211333333,8.31433333334
625.28,15.2096,55.6910666667,27.7801,49.7764,13.1249333333,10.5046,14.7254,19.3920666667,13.5697177778,43.0272666667,8.27293333334
625.61,15.1014666667,55.5909666667,27.6759333333,49.6192,13.0318666667,10.4184,14.6283,19.2763333333,13.4731,42.9106,8.20060000001
625.95,15.0122,55.4851333333,27.5883,49.5286,12.9663333333,10.3109333333,14.5340333333,19.1816,13.4051533333,42.8560666667,8.14013333334
626.28,14.8944666667,55.4074666667,27.5048,49.4619333333,12.8809333333,10.2058,14.4611666667,19.1002,13.3484533333,42.7465333333,8.05273333333
626.61,14.8860666667,55.3296333333,27.4949333333,49.4162,12.8813333334,10.2056666667,14.4316333333,19.0980666666,13.3300377778,42.7342,8.06593333333
626.94,14.8947333333,55.4769,27.5716666667,49.5123333333,12.8668,10.2456666667,14.451,19.1199333333,13.3257822222,42.8061333333,8.08333333333
627.28,14.8926,55.4594,27.6066,49.4900666667,12.8755333333,10.2754666667,14.4616666667,19.1236,13.3165711111,42.8234666667,8.08466666666
627.61,14.8674,55.4649666667,27.5831,49.4776,12.8250666667,10.2108,14.426,19.0860666667,13.2720022222,42.839,8.021
627.94,14.9074,55.6278,27.6165,49.5521333333,12.8544,10.2410666667,14.4624666667,19.0792,13.3080688889,42.9328666667,8.0498
628.27,14.9494,55.5537666667,27.5983666667,49.4763333333,12.898,10.2618666667,14.4817666667,19.1266,13.3566333333,42.915,8.08733333333
628.61,14.9076,55.5248666667,27.541,49.4240666667,12.8925333333,10.2453333333,14.4386666667,19.0815333333,13.3246733333,42.8424666667,8.03986666666
628.94,14.966,55.6040333333,27.6196,49.4608666667,12.9216666667,10.2772666667,14.4667,19.1177333333,13.3495088889,42.8799333333,8.06320000001
629.27,15.0381333333,55.6934,27.665,49.5504666667,12.986,10.3044666667,14.5295,19.1835333333,13.3986222222,42.9457333333,8.10286666667
629.60,15.1064666667,55.863,27.7400666667,49.6431333333,13.0516666667,10.3657333333,14.6008,19.2507333333,13.4606511111,43.0273333333,8.14446666667
629.94,15.1717333333,55.8747333333,27.8145666667,49.6056666667,13.1306,10.4184666667,14.6564,19.3023333333,13.4926177778,43.0901333333,8.1938
630.27,15.1236666667,55.9113,27.7776333333,49.5596666667,13.085,10.3885333333,14.6068666667,19.3051333333,13.4683911111,43.0352666667,8.15440000001
630.60,15.1342,55.8840666667,27.7532,49.4812,13.1079333334,10.3656666667,14.6180333333,19.3006,13.4874933333,43.0184,8.15206666667
630.93,15.1545333333,56.0212333333,27.7890333333,49.5736666667,13.0929333333,10.3310666667,14.5938333333,19.304,13.4925955556,43.098,8.14520000001
631.26,15.2403333333,56.0609,27.8854,49.6136666667,13.1744666667,10.4404666667,14.6678333334,19.4079333333,13.6139577778,43.1537333333,8.23419999999
631.60,15.2881333333,56.0856333333,27.9423,49.6390666667,13.2332666667,10.5009333333,14.7267333333,19.4886,13.6375622222,43.2348,8.24379999999
631.93,15.2790666667,56.1062,27.9664333333,49.6539333333,13.229,10.5235333333,14.7378,19.5104,13.6289111111,43.2597333333,8.24599999999
632.26,15.367,56.1969333333,28.0732,49.7232,13.2766666667,10.5913333333,14.8150666666,19.5870666667,13.7127444444,43.3754666667,8.35506666667
632.59,15.4186666667,56.3109333333,28.1155333333,49.8072666667,13.3618,10.6512666667,14.9150666667,19.6532666667,13.7628466667,43.4942,8.40780000001
632.92,15.4024,56.3155666667,28.1055333333,49.8318666667,13.3690666666,10.6705333333,14.8919333333,19.6498,13.7572688889,43.4974666667,8.41459999999
633.26,15.4956,56.4553666667,28.2069333333,50.0112,13.453,10.7621333333,14.9908,19.7368666667,13.85758,43.6239333333,8.51466666667
633.59,15.435,56.3833,28.1003666666,49.9124,13.4042666667,10.6941333333,14.9286333333,19.6494,13.8148066667,43.5386666667,8.49013333333
633.92,15.4786,56.4137666667,28.1438,49.9686666667,13.447,10.7390666667,15.0017666667,19.6318,13.8312911111,43.6068,8.51486666667
634.25,15.4944666667,56.4455666667,28.1914,50.0471333333,13.4346,10.7351333333,15.023,19.6381333333,13.8369044444,43.6452666666,8.53273333333
634.58,15.5032666667,56.4283333333,28.1472333333,50.0388666667,13.4476666667,10.7349333334,15.0374666666,19.6732666667,13.8391733333,43.6448666666,8.54793333334
634.91,15.465,56.4879666667,28.1148,50.1004,13.4247333333,10.7004666667,15.0067,19.6292,13.8031133333,43.6695333333,8.51493333334
635.25,15.4522,56.4787,28.0644,50.0746,13.4082666666,10.6826,14.9761,19.6148666667,13.8094244444,43.6003333333,8.56166666667
635.58,15.4846,56.5440333333,28.0803666667,50.1159333333,13.4222,10.6842666667,14.9719,19.6278666667,13.82174,43.6132,8.60140000001
635.91,15.4832,56.5669,28.0468,50.1340666667,13.4669333333,10.6990666666,14.9920666667,19.6716,13.8321266667,43.6292,8.58806666667
636.24,15.418,56.5035,27.9671666667,50.0226666667,13.3939333333,10.6452666667,14.9174333333,19.6299333333,13.79148,43.568,8.54973333333
636.57,15.5457333333,56.6107666667,28.1071333334,50.0663333333,13.5378,10.759,15.0198333333,19.7297333333,13.8953733334,43.6680666667,8.65666666666
636.90,15.5258666667,56.6022333333,28.1066333333,50.0337333334,13.5290666667,10.7131333333,14.9677666667,19.6941333333,13.8515644445,43.6696666667,8.58193333333
637.23,15.5608,56.7578666667,28.1676333333,50.1507333333,13.5525333333,10.7632,15.0206333333,19.7786,13.8831,43.7914,8.58753333333
637.56,15.6052,56.7231666667,28.1638666667,50.1365333333,13.5502,10.7874,15.0255666667,19.8134,13.9285733333,43.7686666667,8.63359999999
637.90,15.5318666667,56.6495333333,28.0997333333,50.07,13.5604666667,10.7749333333,14.9468666667,19.7752,13.8874666666,43.7026666667,8.62146666667
638.23,15.5076666667,56.6326,28.1559666667,49.9815333333,13.5843333333,10.7734666667,14.9544333333,19.7565333333,13.88876,43.7014666667,8.59673333334
638.56,15.535,56.6637666667,28.2049333333,49.9484,13.6044,10.8188,14.9828333333,19.7994666667,13.9017911111,43.7034,8.61186666666
638.89,15.5443333333,56.7076333333,28.3104333333,50.0215333333,13.6366666667,10.8601333333,15.0635666667,19.8289333333,13.9418777778,43.7660666667,8.64033333333
639.22,15.5197333333,56.7426333333,28.3032,49.9856666667,13.6571333334,10.8647333333,15.0905666667,19.8162,13.9249644445,43.8065333333,8.62699999999
639.55,15.4604,56.6437333333,28.2827,49.8487333333,13.5885333333,10.8254,15.0247333333,19.7478,13.89196,43.7294,8.5946
639.88,15.5122666667,56.6089666667,28.3371333333,49.8858,13.6339333333,10.8611333333,15.0058666667,19.7419333333,13.9264466667,43.7074,8.57386666667
640.21,15.4300666667,56.4945333333,28.2425,49.7816666667,13.5401333333,10.8233333333,14.9838666667,19.676,13.8856911111,43.6289333333,8.50113333334
640.54,15.4040666667,56.5108333334,28.2530666667,49.7625333333,13.5172,10.8462666667,15.0075666667,19.7055333333,13.8983488889,43.6499333333,8.49713333333
640.87,15.4886666667,56.5750666667,28.3524333333,49.8190666667,13.5996666667,10.911,15.0571666667,19.7413333334,13.9352777778,43.7085333333,8.57593333333
641.20,15.4968666667,56.8471666667,28.4362,49.9894666667,13.6220666667,10.8932666667,15.0627333333,19.7744666667,13.9549777778,43.8806,8.58033333333
641.53,15.571,56.9686666667,28.5215333333,50.0750666667,13.6450666667,10.9459333333,15.1512333333,19.8542,14.0302822222,43.9715333333,8.57486666667
641.87,15.6518666667,56.9815666667,28.5352,50.1562666667,13.6926666667,11.056,15.173,19.8728,14.0665577778,43.9715333333,8.65480000001
642.20,15.6108,57.0227333333,28.5548666667,50.2592666667,13.6635333333,11.0183333333,15.1377666667,19.8350666667,14.0087711111,43.9948666667,8.60266666666
642.53,15.6069333333,57.0431,28.5227,50.2814666667,13.7034666667,10.9844,15.0818,19.8297333333,13.9522777778,44.0022666667,8.57613333334
642.86,15.5724666667,57.0496333333,28.4878666667,50.3081333333,13.6205333333,10.8844,14.981,19.7431333333,13.9091977778,43.9918666667,8.51986666666
643.19,15.6102666667,57.1771333333,28.5167666667,50.4414,13.6552666667,10.8841333333,14.9877333333,19.7531333333,13.9423355555,44.0748666667,8.54653333333
643.52,15.6966666667,57.3985,28.6668333333,50.6553333333,13.7607333333,10.9405333333,15.1513,19.8967333333,14.0257422222,44.2678666667,8.67726666666
643.85,15.6358,57.5205333333,28.7286666667,50.7658666666,13.686,10.8508,15.0901333333,19.8530666667,13.9543311111,44.3400666667,8.58406666667
