wavelength,Back_ButMonf,Belly_ButMonf,Breast_ButMonf,Crissum_ButMonf,Crown_ButMonf,DorTail_ButMonf,Patch10_ButMonf,Patch11_ButMonf,Patch12_ButMonf,Patch13_ButMonf,Rump_ButMonf,Throat_ButMonf,WingTip_ButMonf
842.27,45.9258666667,84.3827333333,71.9753333333,76.2345333333,34.1975333333,38.0864666667,41.6048666667,58.0864,50.1851333333,47.0370666667,41.1728666667,43.3332666667,49.1975333333
842.57,48.1333333333,86.6666666667,75.1333333333,78.5333333333,34.8666666667,39.2666666666,44.5333333333,60.8,51.4,49.5333333333,41.1333333333,45.4666666667,52.0666666667
842.87,42.9078666667,82.6948666667,72.0567333333,74.7516666667,29.0781333333,32.6950666667,39.149,56.7377333333,47.5887333333,44.3261333333,36.8084666667,40.1418,47.6595333333
843.17,41.4651333333,82.564,71.7216666667,72.7472666667,26.2272,33.1868,39.1940666667,55.5310666667,47.326,43.5897333333,36.7766,39.0476,46.6667333333
843.47,43.871,83.5842666667,71.9712666667,72.6882,30.1792,38.4946,43.0824,57.8494666667,48.4588,44.5877333333,40.8601333333,41.4336666667,49.6775333333
843.77,46.5908666667,90.4544666666,72.7272666667,75.7576,33.4091333334,41.5909333333,47.5758,60.7574666667,50.2272666667,47.8787333333,42.1968666667,44.6969333333,52.3484666667
844.07,53.0864666667,100.4114,81.0700666667,84.2798666666,40.9052666667,50.3704666667,55.1439333333,69.6297333333,55.6379333333,55.2264,48.3128666667,53.9917333333,60.3293333333
844.37,55.6962,101.518933333,84.3037333333,88.9450666667,42.2785333333,54.6835333333,59.6625333333,73.7552,59.325,57.1309333333,52.4051333333,57.2153333333,64.0507333333
844.67,54.0086,96.5401333333,78.6497333333,85.2322,39.8312666667,53.5021333333,56.5400666667,69.3670666667,57.2996,52.9956666667,49.7047333333,54.3458666666,62.363
844.97,54.2423333333,89.6212666668,72.9544,78.5606,41.5910666667,53.4091333333,54.1667333333,64.7726666666,55.985,50.3788,48.485,53.1817333333,59.9241333333
845.27,57.3016,94.6824666666,73.8888,82.0634666666,43.3334666667,57.6190666667,56.1904666667,67.3809333333,58.6508,51.6666666667,51.0317333333,53.7301333333,64.4446
845.57,61.8475333333,98.5541333335,75.8234,85.7832,46.4256,62.8915333333,61.5261333333,71.0842,63.6948,53.9758666667,53.8152,55.1807333333,68.9960666667
845.87,66.0,104.416666667,79.5,89.4999999999,49.6666666667,68.5833333333,64.5,74.6666666667,68.75,56.1666666667,57.9166666667,58.6666666667,73.5
846.17,70.2008,103.6948,80.6426,88.5140000001,53.2529333333,72.2892,66.9076,75.7429333333,71.3252666667,59.4377333333,58.6345333333,62.4899333333,75.1806666666
846.47,78.5469999999,112.307733333,88.5468666667,96.1538666667,61.2820666667,77.0086,72.2222,82.9059999999,77.9487333333,65.983,64.2734,71.3675333333,83.5896666667
846.77,78.7617333333,114.000133333,88.5715333334,97.0476,56.4762666667,73.8095333334,69.8094666667,82.2858,76.6666666667,64.1905333333,60.1903333333,69.1428666667,82.762
847.07,82.0202666667,116.666733333,91.5150666667,99.2929333332,53.0303333333,75.1515333333,71.3130666667,84.2424666666,77.0706666666,64.1414,62.5252,72.6262666667,86.6665999999
847.37,72.4637333333,104.058066667,79.0338666667,86.6667333333,42.1255333333,61.9325333333,61.5459333333,71.6908666666,67.1496666667,54.5893333334,54.2029333333,61.1595333333,76.5216666667
847.67,64.2921333333,97.0775333333,71.2328666667,75.8904,36.3468666667,55.9818,56.1643333333,63.1049333334,58.7215333333,49.4062666667,48.0364666667,53.6073333333,70.2282666667
847.97,67.4396,100.193266667,72.6569333333,78.8405333334,37.1982,57.2948,56.9082666667,65.4106,58.9372,51.9806666667,48.1160666667,55.0724666667,70.2415333333
848.26,69.3897333333,100.845066667,75.3050666667,80.1878666667,40.8450666667,58.9672,59.6244666667,67.8872,62.1596,55.493,51.7371333333,57.4647333333,72.8640666667
848.56,64.7058666667,88.9410666667,69.7254,74.5098,42.1962,55.2941333333,58.1176666666,63.7648,58.1176666667,54.353,48.549,56.3922666667,66.9804
848.86,64.1879333333,90.8547333334,71.7094666667,73.9316,40.7691333333,53.0768666667,55.2136,62.9914,56.1539333333,53.6752,47.6923333333,57.3504666667,66.1539333333
849.16,59.6708,85.1852666667,67.2428,67.9012666666,39.0946,49.3003333333,50.2057333333,59.7531333333,51.3579333333,51.5227333334,45.0205333333,53.8272,61.4815333333
849.46,57.6923333333,87.9488,65.5555333333,69.6580666667,40.4272666667,48.6323333333,47.7778,60.5128,49.4872666667,50.6837333334,44.7863333333,53.0768,61.1966
849.76,54.074,81.4814666667,59.177,65.1029333334,39.3415333333,45.2674666667,44.609,57.1192666667,45.1851333333,47.5718666667,41.3168666667,48.3128666667,56.7901333333
850.06,52.8333333333,80.8333333334,59.0,64.5833333333,41.0,45.0,43.8333333333,58.0,44.9166666667,48.3333333333,42.8333333333,49.0833333333,56.25
850.36,56.8076666667,89.6713333333,65.5398666667,70.2348000001,47.6995333333,49.6712666667,46.1972,64.3192666667,47.9813333333,52.3943333334,47.5118,52.3944,61.6902
850.65,65.7291333334,103.125,75.3124666667,81.1459333334,56.2501333333,60.1041333333,53.75,73.4373333333,57.2915333333,60.2082666667,55.4166666667,60.4166666667,73.125
850.95,78.4314666667,123.137266667,88.1045333333,94.6406,65.3595333334,69.4118,61.0458,87.7124666667,66.9281333334,69.2811333333,62.7452,70.8496666667,87.1895333334
851.25,73.6363333333,129.242466667,89.8484,93.6363333333,63.7878000001,68.7878666667,57.7272,90.4545333333,65.6059999999,64.5454000001,60.1514666667,70.1514666667,90.9090666667
851.55,69.8039333334,145.4902,88.6276000001,100.000133333,59.8038666666,66.0784,51.5686666667,95.6862666667,57.2547999999,57.6469333333,54.3137333334,67.6471333333,90.3920666667
851.85,80.0,211.428533334,123.492066666,130.1588,70.4761333333,75.2381333333,46.9841333334,120.3174,59.9999333333,63.1746,60.6348000001,73.3332000001,107.619
852.15,67.9012666667,169.382733333,97.2839999999,104.938133333,62.4691333334,64.4444,39.9999333334,94.8147999999,47.9012666667,50.1233999999,47.6543333333,54.074,82.7160666667
852.45,66.6666666668,240.416666667,109.583333333,129.166666666,58.7499999999,49.1666666666,18.3333333333,108.333333333,17.4999999999,32.9166666667,29.9999999999,39.1666666666,88.75
852.74,59.9999333333,252.820466667,98.4615333334,113.333266667,26.1538666666,24.1024666667,-3.07693333334,96.9232,-14.3590000001,-0.51306666666,5.12813333326,19.4872,81.5384666666
853.04,88.3333333332,392.5,157.5,173.333333333,8.3333333334,44.1666666667,-2.84217094304e-15,152.5,-24.1666666668,-12.5,4.1666666666,24.1666666668,134.166666667
853.34,102.0512,280.000066667,144.1026,147.1796,46.1538666666,67.1793333333,34.8717333333,127.6922,30.2564,21.5383999999,42.5641333333,61.0255333333,132.3076
853.64,57.5758666667,159.696933334,83.6364666667,85.4546,25.4546,37.2728,22.4242,68.7877999999,18.7878666666,1.81813333334,22.1212666666,34.8484000001,76.3636000001
853.94,42.1505333333,109.247333333,66.2365333333,64.3009999999,23.6558666667,33.1183333333,15.4839333333,49.8924666667,12.2580666667,2.58046666665,17.6343333333,29.4624,51.3977999999
854.23,37.1428666666,94.0952666666,56.3810666666,58.8572,21.7142666667,29.1428666667,10.0951333333,39.2380666667,10.4762,3.42840000002,19.0476666666,28.5715333333,41.7142666667
854.53,38.4763333334,94.2856666667,52.7620000001,57.9046666667,15.619,24.5714666667,8.76179999999,30.8572666667,3.04753333334,-0.761733333326,15.9999333334,26.2856666667,37.5238666667
854.83,41.6162,102.020266667,64.2424666667,61.4141999999,21.2121333333,29.6969333333,12.9292666667,31.7170666667,6.46473333335,1.61620000002,20.2019333333,32.3232,46.8686000001
855.13,38.5416666667,95.6250000001,55.2083333333,58.5416666667,21.4583333333,29.375,8.54166666666,28.125,6.66666666665,-4.375,16.8750000001,32.9166666667,46.8750000001
855.43,36.2963333332,99.7531333332,58.5184666667,58.2716,19.2592666667,28.3951333333,0.740666666686,27.1603999999,-1.48146666668,-16.5432666667,13.8271333333,41.9753333333,50.1234666667
855.72,43.5294,94.3137333334,66.0784000001,63.1374,35.2940666667,39.2156,19.6078,36.2744666667,17.6471333333,3.92153333334,27.0588666667,53.7256,57.4510666667
856.02,53.1481333334,107.4074,82.2221333333,75.3702666667,52.0370000001,49.9998666667,30.1852,49.8148000001,28.7036666667,20.0,41.4814000001,67.2222000001,65.7406666667
856.32,52.4787333333,102.393133333,78.1197333333,74.0171333333,53.6752,47.3504,25.9828666667,49.0597333333,24.4442666667,20.5127333334,41.5385333333,65.9829333333,59.9999333334
856.62,42.8572,101.904733333,70.6666666667,65.5238,44.3809333333,37.5237333333,16.5715333333,41.5237999999,9.33333333335,6.47626666667,32.1905333333,55.8095333333,50.2857999999
856.91,31.7172,93.1313333333,58.7879333333,59.596,36.5657333333,26.6667333333,2.82820000001,33.7373333333,-5.05046666668,-0.606066666654,23.0303333334,45.0505333333,39.3940000001
857.21,34.8718,118.718066667,68.2051333333,64.6154,40.5127333333,29.7434666667,-1.0256,39.4872000001,-12.8204,-4.10259999998,25.3846666665,51.5385333333,44.359
857.51,23.6364000001,118.484866667,68.7879333333,57.5758,33.6362,17.8788666667,-16.9697333333,36.3636666666,-30.6060000001,-24.5455333333,10.909,41.8182,36.6668000001
857.81,32.0000000001,166.6666,107.111066667,72.8888666666,60.4446000001,37.7777999999,-32.4445333333,58.6666666666,-43.1112000001,-28.4444666667,20.4444666667,69.3333333333,53.3332666667
858.10,22.6666666667,146.6666,97.3332666665,51.1111333334,46.2221999999,15.1111333333,-53.7778666666,42.2223333333,-63.9999333333,-42.2222666668,11.9998666667,58.6665333333,37.7776666667
858.40,-7.33333333346,183.333333333,113.333333333,22.0,16.6666666667,-37.3333333334,-150.0,11.9999999999,-157.333333333,-120.0,-28.6666666667,34.0,21.3333333334
858.70,-75.5555333334,244.444333333,145.555466667,-20.0,-43.3333333333,-118.888866667,-307.777866667,-58.8888666665,-294.444466667,-245.5556,-76.6665333334,-42.2221333333,-28.8888666666
858.99,-336.666666668,643.333333333,260.0,-163.333333333,-250.000000001,-446.666666666,-1090.0,-256.666666666,-983.333333334,-820.000000001,-303.333333333,-223.333333333,-190.000000001
859.29,1166.66666667,-1013.33333333,-93.3333333334,813.333333333,713.333333334,1180.0,2420.0,866.666666665,2213.33333333,1840.0,973.333333334,913.333333333,706.666666664
859.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859.89,-1740.0,466.666666667,-280.0,-1400.0,-940.0,-1740.0,-3000.0,-1500.0,-2380.0,-2020.0,-1453.33333333,-1586.66666667,-1193.33333333
860.18,337.333333333,-82.6666666665,35.9999999999,284.0,181.333333333,353.333333333,608.0,293.333333333,458.666666667,365.333333333,293.333333333,304.0,214.666666667
860.48,310.000133333,-46.6666666667,52.2222666667,252.2222,190.000066667,363.333266666,521.111066667,281.111066666,404.444533333,341.111266667,277.777866667,298.888933333,168.888866667
860.78,269.523866667,-40.9524666665,49.5239333333,249.5238,159.0476,329.523733333,453.333333333,245.714266667,379.999933333,290.476266667,220.9524,263.8096,144.761866667
861.07,-668.888799999,99.9999999999,-148.888866667,-546.666733333,-362.2222,-813.333266666,-1028.88886667,-577.777733333,-828.888866668,-684.444533332,-486.666466666,-635.555333333,-364.4444
861.37,-453.333333333,4.00000000006,-137.333333333,-357.333333333,-237.333333333,-544.0,-658.666666667,-400.0,-526.666666667,-440.0,-308.0,-421.333333333,-250.666666667
861.67,-432.2222,-40.0000666667,-157.777733333,-327.7778,-235.5556,-488.8888,-557.777666667,-362.2222,-465.555533333,-375.555466667,-264.4444,-384.4444,-253.333266666
861.96,-178.4616,-4.10253333332,-57.4358666667,-130.769266667,-91.7949333333,-217.435933333,-232.820533333,-139.487133333,-199.9998,-155.8974,-106.666666667,-146.666533333,-91.7949333333
862.26,-84.3478666666,12.7536,-11.0146666667,-52.7536,-33.9130666667,-102.898533333,-111.014533333,-65.7971333333,-91.0142666668,-74.4927999998,-38.5506666666,-64.3480666666,-31.3043333334
862.56,-74.6666666666,2.39999999999,-4.8,-40.5333333333,-32.8,-97.5999999999,-102.133333333,-62.6666666667,-84.5333333333,-73.0666666667,-33.3333333334,-56.5333333333,-34.6666666667
862.85,-77.2222,6.66666666667,-2.77779999999,-34.1666,-31.6665999999,-96.6666666667,-100.555666667,-63.3332666667,-84.4444666667,-84.1667333334,-26.9444666667,-58.8888666666,-40.2777333334
863.15,-93.0302000001,0.303066666654,-14.5454,-49.697,-51.2120666667,-117.272733333,-111.8182,-80.3030666665,-102.121333333,-104.545533333,-37.8787999999,-66.6666,-60.0
863.45,-94.4928000001,1.15939999997,-18.8404666667,-53.3332666667,-55.0723333334,-115.652133333,-106.376866667,-81.7391999999,-97.1013333332,-111.3044,-39.4203333333,-65.2173999999,-73.0435333332
863.74,-126.060733333,-29.394,-48.4848666667,-79.0909333333,-79.0909333334,-145.7576,-131.8182,-109.696933333,-127.8788,-138.788,-63.6363999999,-88.4849333333,-113.939266667
864.04,-101.728333333,-13.5802666667,-32.8395333333,-47.4074,-60.9878,-113.086466667,-97.037,-87.6543333335,-88.889,-104.197533333,-41.7283333333,-64.1975333334,-86.6666666667
864.33,-99.2592666667,-9.13573333335,-24.4442666667,-43.9504666666,-59.2592000001,-109.382733333,-92.8394666666,-79.7531333333,-90.3703333333,-98.5185333333,-33.3333333334,-60.4937333333,-79.7530666665
864.63,-135.942066667,-28.6956666667,-49.5652666667,-73.3332666666,-90.7246666666,-138.550666667,-126.6666,-103.188466667,-122.8986,-137.101333333,-62.3187999999,-93.6231333333,-117.970866667
864.93,-132.499933333,-32.7777333333,-49.4445333333,-73.8889333333,-90.0000666667,-140.277866667,-123.0556,-100.000066667,-125.833266667,-134.722133333,-61.6666666665,-90.5556,-122.499933333
865.22,-174.736733334,-43.1578,-75.7893999999,-100.000066667,-115.4386,-176.8422,-152.982533333,-127.719266667,-163.158066667,-165.263133333,-80.0000000001,-123.157933333,-164.2104
865.52,-333.9394,-120.0,-170.303066667,-232.727266667,-235.151466667,-338.787866667,-292.121066667,-251.515266667,-317.575666667,-311.5152,-184.242466667,-262.4242,-330.909
865.81,-269.999933333,-95.7142666665,-135.7142,-202.380933333,-201.428466666,-264.761933333,-229.0476,-192.857266666,-247.619133333,-235.714266666,-139.047533333,-208.095266667,-259.047666667
866.11,-300.513,-115.897466666,-153.333333333,-240.000066667,-225.640933333,-295.8974,-257.948733333,-210.256333333,-275.384666667,-255.897466667,-166.153733333,-221.538533333,-287.692266667
866.41,-437.037066667,-172.592466667,-228.148133333,-363.7038,-314.074,-445.9258,-386.6668,-317.0372,-406.666666667,-363.703666667,-257.037133333,-339.999933333,-419.2592
866.70,-477.037133333,-222.962866667,-264.444533333,-418.5186,-351.111066667,-477.037066667,-417.7778,-351.851866667,-450.3702,-404.444466667,-295.555533333,-383.703666667,-450.370266667
867.00,-446.666733333,-188.1482,-237.777933333,-404.444466667,-331.111,-452.592666667,-412.592666667,-323.703733334,-413.333333333,-372.592666667,-269.6296,-367.4074,-425.185066667
867.29,-237.916666667,-91.25,-125.833333333,-230.833333333,-175.416666667,-237.083333333,-222.916666667,-157.916666667,-228.333333333,-196.666666667,-143.333333333,-198.75,-236.666666667
867.59,-267.1428,-110.000066667,-152.380866667,-264.2858,-205.238,-272.380933333,-249.523733333,-183.809533333,-259.047733333,-234.2858,-169.047533333,-233.809533333,-280.952466667
867.88,-226.666666667,-71.4286000001,-106.190466667,-220.0,-168.095266667,-244.761933333,-204.285666667,-156.190533333,-211.4284,-193.809533333,-130.9524,-190.952333333,-245.714266667
868.18,-215.3846,-45.1282666666,-84.6153333333,-212.820533334,-161.0256,-224.1026,-187.6922,-146.666733333,-181.025666667,-186.153866667,-128.718,-178.461533333,-234.871733333
868.48,-164.561533333,-50.1753333333,-68.7718666667,-163.859666667,-127.7194,-165.263133333,-150.175466667,-125.614,-141.403533333,-151.578933333,-112.2806,-137.193,-185.2632
868.77,-151.594266667,-48.4057333333,-70.1449999999,-147.2464,-126.086866667,-144.058,-137.101466667,-117.971066667,-129.854933333,-145.217466667,-103.1884,-129.2754,-168.115933333
869.07,-145.7576,-35.4545333333,-65.7576666667,-138.181933333,-124.848533333,-138.7878,-128.787933333,-121.8182,-124.545466667,-150.303066667,-106.060666667,-122.424133333,-165.757666667
869.36,-134.166533333,-27.2222,-58.0556666666,-120.5556,-111.9444,-124.4444,-111.666666667,-106.944333333,-116.944533333,-137.2222,-92.2223333335,-111.111066667,-151.944466667
869.66,-72.5714,0.761866666674,-18.2858,-60.5714666667,-56.0,-60.762,-55.9999333333,-50.4762,-60.9524,-75.8096000001,-39.2380666667,-56.1903333333,-81.7142666666
869.95,-66.6666666667,6.6666,-12.5926,-52.9630666667,-51.2962666667,-58.8888666667,-50.3703333333,-46.2963333333,-53.1481333333,-68.1480000001,-32.2222,-48.8888666667,-77.5926000001
870.25,-52.2480666667,10.3876,-2.79080000001,-35.9691333333,-36.1240666667,-42.9456666667,-32.248,-31.6278666667,-37.9846,-48.8372666667,-20.4650666667,-31.0076666667,-58.1395333333
870.54,-56.9368666667,12.0720666667,1.08099999999,-34.7747333333,-40.1800666666,-46.4864,-32.7929333333,-32.6126666667,-39.2793333333,-56.9369999999,-22.3424666667,-30.0900666667,-64.6846666667
870.84,-27.2591333333,26.9631333333,22.8146666667,-11.2592666667,-18.8148666667,-21.0370666667,-9.03693333333,-8.14826666667,-13.1852,-27.4074,-3.70373333333,-6.96293333335,-34.2222666667
871.13,-16.9934666667,30.8497333333,24.7059333333,-3.52953333332,-13.9869333333,-12.6797333333,-3.39866666667,-1.69946666667,-5.22880000001,-15.9476666667,2.87573333333,-2.87586666667,-23.0064666667
871.43,-5.37633333335,34.9462666667,29.6775333333,6.34406666668,-2.47319999999,-0.860133333334,5.48393333334,7.31180000001,3.33333333334,-4.40873333333,15.1614,4.30113333333,-9.785
871.72,0.595199999986,43.6905333333,39.2856666667,12.381,-0.47606666666,1.90486666667,10.8332666667,11.7858666667,8.57133333335,1.30946666666,25.3572,8.45233333333,-2.73826666666
872.02,5.51726666665,45.862,44.138,17.3564,5.977,3.21840000001,13.6780666666,15.9769333333,12.5287333333,9.6552,28.3908666667,14.3678,3.44833333334
872.31,9.55553333334,46.5555333333,45.7778666667,20.5556666667,11.3333333333,7.00006666666,14.3333333333,21.0,17.3334,15.0,34.0000666667,15.2222666667,8.9998
872.61,13.8308,45.8706666667,45.4726,23.2834666667,13.9302666667,12.8358,16.6169333333,23.4825333333,23.2836,20.3980666667,34.9252,19.3034,15.9203333333
872.90,8.85426666667,42.0834,41.146,16.771,3.33326666667,7.81246666665,10.9375333333,16.5624,17.396,15.4168666667,30.1042,11.5624666667,10.1042666667
873.20,11.8180666666,45.2525333333,42.4243333333,18.687,5.95959999999,11.7170666667,11.8180666667,19.1918666667,18.5858666667,18.1818666667,33.0302666667,12.3233333333,15.5555333333
873.49,13.0303333333,44.9494666667,40.707,19.293,5.95960000001,12.4241333333,10.707,19.4949333333,19.9999333333,16.5656666667,32.1212,10.202,14.9496
873.79,13.7436666667,45.7436,38.872,17.2306666666,4.92306666668,8.92306666667,10.3589333333,15.6923333333,18.8718,15.8974666667,29.9486666667,4.82053333335,13.3334
874.08,1.42080000001,38.7978666667,26.776,4.15306666667,-3.71586666666,-3.38799999999,-2.95086666667,2.73219999999,7.65013333333,4.91806666667,19.3442,-7.541,0.65573333334
874.37,-6.776,31.4753333333,19.0164,-3.82513333334,-10.164,-10.7105333333,-8.41539999999,-3.06019999999,0.546466666678,-2.84160000001,11.8032,-15.4099333333,-7.32233333333
874.67,-12.8395333333,30.0000666667,14.4444,-9.13573333333,-16.9135333333,-18.5183333333,-13.8271333333,-8.1482,-2.09886666666,-8.64193333332,6.04946666665,-23.0864666667,-14.3209333333
