wavelength,Back_TanPerm,Belly_TanPerm,Breast_TanPerm,Crissum_TanPerm,Crown_TanPerm,DorTail_TanPerm,Patch10_TanPerm,Patch11_TanPerm,Rump_TanPerm,Throat_TanPerm,WingTip_TanPerm
599.53,8.39033333333,51.6563333333,38.9296666667,32.7126666667,35.7056666667,7.9945,10.905,46.6383333333,58.7746666667,30.2366666667,11.1706666667
599.86,8.40866666667,51.6943333333,38.838,32.7266666667,35.8596666667,7.9885,10.914,46.5876666667,58.8216666667,30.1583333333,11.206
600.20,8.414,51.6736666667,38.6873333333,32.7093333333,35.933,7.902,10.8266666667,46.4106666667,58.7286666667,30.0266666667,11.195
600.53,8.40066666667,51.6396666667,38.5023333333,32.808,36.1386666667,7.8965,10.875,46.3243333333,58.6093333333,29.9336666667,11.3206666667
600.87,8.45166666667,51.5866666667,38.3783333333,32.893,36.3113333333,8.049,10.926,46.3056666667,58.5793333333,29.953,11.3576666667
601.21,8.52466666667,51.6653333333,38.2596666667,32.995,36.4976666667,8.1265,10.9416666667,46.3363333333,58.618,30.0016666667,11.386
601.54,8.557,51.7676666667,38.1073333333,33.036,36.6873333333,8.133,10.9316666667,46.28,58.6256666667,29.9143333333,11.371
601.88,8.648,51.7723333333,37.989,33.1083333333,36.8953333333,8.1935,11.0116666667,46.2983333333,58.622,29.8763333333,11.4786666667
602.21,8.65666666667,51.6566666667,37.7336666667,33.1006666667,36.9936666667,8.1755,11.0523333333,46.2286666667,58.4813333333,29.7683333333,11.513
602.55,8.63333333333,51.654,37.5633333333,33.1096666667,37.0723333333,8.216,11.0143333333,46.1606666667,58.3973333333,29.7036666667,11.544
602.88,8.60366666667,51.5156666667,37.2886666667,33.1246666667,37.106,8.156,10.997,45.9786666667,58.1703333333,29.618,11.5126666667
603.22,8.62766666667,51.5033333333,37.1936666667,33.1646666667,37.235,8.1845,11.0376666667,45.9313333333,58.09,29.545,11.578
603.56,8.64166666667,51.5233333333,36.9963333333,33.2816666667,37.324,8.2055,11.0083333333,45.9113333333,58.0563333333,29.4786666667,11.609
603.89,8.62866666667,51.4976666667,36.8286666667,33.3193333333,37.371,8.2605,10.994,45.922,58.0043333333,29.418,11.6136666667
604.23,8.665,51.472,36.7373333333,33.3513333333,37.4203333333,8.2945,10.9633333333,45.9283333333,57.9666666667,29.3993333333,11.592
604.56,8.67733333333,51.4603333333,36.6216666667,33.3526666667,37.5173333333,8.2605,10.9736666667,45.909,57.9116666667,29.2933333333,11.5883333333
604.90,8.682,51.4253333333,36.5296666667,33.3806666667,37.6163333333,8.275,10.9943333333,45.8706666667,57.8326666667,29.2073333333,11.5753333333
605.23,8.67233333333,51.324,36.38,33.356,37.655,8.2925,10.9606666667,45.8113333333,57.739,29.109,11.5853333333
605.57,8.66533333333,51.2983333333,36.2226666667,33.458,37.7526666667,8.2805,10.9386666667,45.7346666667,57.6523333333,29.0576666667,11.5533333333
605.90,8.72266666667,51.4326666667,36.2,33.6153333333,37.9003333333,8.315,10.9533333333,45.7743333333,57.7456666667,29.0773333333,11.5906666667
606.24,8.76866666667,51.3303333333,36.044,33.6633333333,38.0316666667,8.3025,10.9496666667,45.742,57.654,29.025,11.6346666667
606.58,8.78733333333,51.3343333333,35.97,33.674,38.1163333333,8.281,10.9553333333,45.7816666667,57.6593333333,29.0053333333,11.662
606.91,8.80366666667,51.383,35.8743333333,33.7493333333,38.2493333333,8.273,10.958,45.821,57.7266666667,29.0013333333,11.6953333333
607.25,8.79766666667,51.2376666667,35.7683333333,33.698,38.383,8.2925,10.9066666667,45.7106666667,57.505,28.911,11.672
607.58,8.77,51.1913333333,35.6783333333,33.6846666667,38.4503333333,8.228,10.8903333333,45.562,57.4453333333,28.841,11.661
607.92,8.738,51.079,35.5383333333,33.6393333333,38.509,8.129,10.865,45.379,57.229,28.7013333333,11.6536666667
608.25,8.66733333333,50.989,35.3566666667,33.628,38.5286666667,8.1025,10.7663333333,45.2503333333,56.9993333333,28.571,11.6156666667
608.59,8.60633333333,50.7973333333,35.1843333333,33.5293333333,38.4543333333,8.012,10.69,45.0806666667,56.812,28.4253333333,11.5433333333
608.92,8.59833333333,50.743,35.1183333333,33.6,38.5486666667,7.9655,10.716,45.0093333333,56.7126666667,28.4003333333,11.5163333333
609.26,8.575,50.6256666667,35.0253333333,33.544,38.5656666667,7.977,10.6836666667,44.923,56.549,28.2836666667,11.5883333333
609.59,8.509,50.5126666667,34.9866666667,33.4676666667,38.5753333333,7.973,10.6336666667,44.857,56.4403333333,28.1906666667,11.5723333333
609.93,8.50466666667,50.447,34.8466666667,33.4653333333,38.54,7.987,10.6553333333,44.7556666667,56.347,28.1556666667,11.602
610.26,8.502,50.3046666667,34.677,33.4913333333,38.5866666667,7.998,10.6113333333,44.6436666667,56.1096666667,28.045,11.5956666667
610.60,8.40933333333,50.1376666667,34.5266666667,33.39,38.5643333333,7.95,10.5453333333,44.5163333333,55.803,27.9353333333,11.5716666667
610.93,8.41466666667,50.153,34.4253333333,33.4576666667,38.594,7.9515,10.607,44.533,55.7663333333,27.9163333333,11.5973333333
611.27,8.45,50.1413333333,34.3703333333,33.4916666667,38.71,8.0505,10.6696666667,44.5443333333,55.6963333333,27.9136666667,11.5963333333
611.60,8.43966666667,50.194,34.301,33.5613333333,38.8286666667,8.126,10.6486666667,44.5913333333,55.739,27.8583333333,11.6586666667
611.93,8.48166666667,50.2013333333,34.231,33.6263333333,38.902,8.146,10.7103333333,44.5343333333,55.7496666667,27.8973333333,11.7063333333
612.27,8.54733333333,50.3176666667,34.2276666667,33.841,39.1956666667,8.216,10.7686666667,44.678,55.7843333333,27.9336666667,11.8073333333
612.60,8.54566666667,50.356,34.0396666667,33.9356666667,39.2823333333,8.2955,10.7786666667,44.6163333333,55.7896666667,27.903,11.9423333333
612.94,8.484,50.3433333333,33.8196666667,33.915,39.3363333333,8.2235,10.7406666667,44.5166666667,55.7433333333,27.7903333333,11.867
613.27,8.516,50.2936666667,33.5193333333,33.9666666667,39.482,8.183,10.7843333333,44.383,55.644,27.727,11.8423333333
613.61,8.536,50.3936666667,33.454,34.0686666667,39.6746666667,8.174,10.7663333333,44.428,55.685,27.6346666667,11.7673333333
613.94,8.56366666667,50.4706666667,33.3716666667,34.1023333333,39.7846666667,8.213,10.8326666667,44.3666666667,55.6593333333,27.5326666667,11.8483333333
614.28,8.66766666667,50.504,33.2763333333,34.2253333333,39.951,8.2155,10.8586666667,44.3936666667,55.7326666667,27.4836666667,11.8523333333
614.61,8.72333333333,50.5386666667,33.2013333333,34.277,40.126,8.2145,10.9153333333,44.4176666667,55.8463333333,27.503,11.96
614.94,8.68333333333,50.4753333333,32.957,34.3436666667,40.1623333333,8.098,10.847,44.3633333333,55.747,27.309,12.036
615.28,8.685,50.529,32.8513333333,34.4276666667,40.3283333333,8.0215,10.9093333333,44.408,55.8266666667,27.3063333333,12.008
615.61,8.62033333333,50.5656666667,32.7023333333,34.532,40.43,7.929,10.8973333333,44.4183333333,55.841,27.125,12.0306666667
615.95,8.541,50.623,32.4753333333,34.522,40.421,7.9265,10.861,44.3956666667,55.797,26.979,12.0073333333
616.28,8.579,50.5766666667,32.4176666667,34.5206666667,40.4913333333,7.9015,10.8116666667,44.4316666667,55.804,26.9336666667,12.0413333333
616.61,8.59666666667,50.5473333333,32.3276666667,34.5936666667,40.6116666667,7.9075,10.784,44.4656666667,55.802,26.833,12.008
616.95,8.62966666667,50.6056666667,32.333,34.6803333333,40.701,7.9005,10.73,44.521,55.7133333333,26.7913333333,12.0436666667
617.28,8.60866666667,50.528,32.173,34.5846666667,40.6783333333,7.8715,10.738,44.409,55.4803333333,26.66,12.0063333333
617.62,8.53666666667,50.389,32.0433333333,34.677,40.7793333333,7.8915,10.6936666667,44.384,55.42,26.6483333333,11.9563333333
617.95,8.52833333333,50.431,31.9023333333,34.7306666667,40.8473333333,7.9085,10.7,44.4013333333,55.418,26.5296666667,11.94
618.28,8.43833333333,50.333,31.7023333333,34.8023333333,40.9133333333,7.895,10.6316666667,44.318,55.2666666667,26.358,11.9066666667
618.62,8.478,50.4023333333,31.6026666667,34.8996666667,41.0536666667,8.0215,10.695,44.3613333333,55.2826666667,26.3366666667,11.9496666667
618.95,8.49733333333,50.3573333333,31.4153333333,34.8793333333,41.0766666667,8.063,10.6946666667,44.2973333333,55.1563333333,26.177,11.9633333333
619.28,8.53266666667,50.2643333333,31.3006666667,34.797,41.2113333333,8.0945,10.606,44.222,55.0743333333,26.0926666667,11.9606666667
619.62,8.55866666667,50.116,31.1366666667,34.7606666667,41.251,8.1065,10.5043333333,44.056,54.9583333333,26.08,11.97
619.95,8.55433333333,50.07,30.9,34.7663333333,41.369,8.026,10.48,44.0136666667,54.7923333333,25.9106666667,11.9086666667
620.28,8.65233333333,50.2,30.838,34.878,41.5146666667,8.1535,10.586,44.129,54.8686666667,26.018,12.0703333333
620.62,8.61,50.1366666667,30.665,34.8833333333,41.6073333333,8.239,10.582,44.0846666667,54.9203333333,25.8876666667,12.078
620.95,8.65066666667,50.1273333333,30.5406666667,34.977,41.7076666667,8.3295,10.516,44.0583333333,54.986,25.858,12.1773333333
621.28,8.70733333333,50.096,30.316,34.924,41.7156666667,8.303,10.5073333333,43.972,55.0006666667,25.6533333333,12.1806666667
621.62,8.72433333333,50.0733333333,30.132,34.9483333333,41.76,8.3305,10.5143333333,43.815,54.8416666667,25.5976666667,12.239
621.95,8.75333333333,49.987,29.9883333333,34.929,41.727,8.2535,10.5136666667,43.7543333333,54.8073333333,25.4986666667,12.223
622.28,8.71933333333,49.9353333333,29.881,34.9353333333,41.813,8.158,10.4933333333,43.7383333333,54.8156666667,25.4226666667,12.1366666667
622.62,8.723,49.7493333333,29.6573333333,34.8706666667,41.806,8.1465,10.39,43.5673333333,54.6693333333,25.3173333333,12.1516666667
622.95,8.76033333333,49.8053333333,29.5073333333,35.011,41.8376666667,8.229,10.449,43.55,54.63,25.357,12.1896666667
623.28,8.82233333333,49.778,29.4316666667,35.0213333333,41.8983333333,8.2085,10.5476666667,43.554,54.6463333333,25.1733333333,12.2356666667
623.62,8.821,49.7823333333,29.363,35.163,41.9753333333,8.2245,10.5646666667,43.5313333333,54.611,25.16,12.2303333333
623.95,8.75966666667,49.6686666667,29.1936666667,35.171,41.961,8.1825,10.5056666667,43.4323333333,54.4063333333,24.976,12.2663333333
624.28,8.77133333333,49.606,28.9613333333,35.2166666667,41.9306666667,8.101,10.5266666667,43.4493333333,54.3363333333,24.8786666667,12.2546666667
624.62,8.666,49.4623333333,28.7246666667,35.2213333333,41.9683333333,7.999,10.4716666667,43.472,54.223,24.7146666667,12.193
624.95,8.60166666667,49.4893333333,28.6113333333,35.3286666667,41.9753333333,8.0145,10.4376666667,43.453,54.1266666667,24.657,12.2233333333
625.28,8.61566666667,49.517,28.5833333333,35.422,42.0713333333,8.068,10.4373333333,43.5156666667,54.265,24.5953333333,12.2396666667
625.61,8.605,49.4786666667,28.4423333333,35.3813333333,42.142,8.0725,10.3563333333,43.4643333333,54.1,24.5053333333,12.2063333333
625.95,8.65033333333,49.515,28.426,35.454,42.2433333333,8.097,10.2856666667,43.48,54.0806666667,24.4963333333,12.269
626.28,8.631,49.652,28.3576666667,35.6106666667,42.3113333333,8.0525,10.2783333333,43.5493333333,54.1203333333,24.5056666667,12.267
626.61,8.66,49.6613333333,28.263,35.6896666667,42.397,8.0575,10.2926666667,43.579,54.1446666667,24.5166666667,12.292
626.94,8.56466666667,49.6563333333,28.1236666667,35.7966666667,42.4273333333,8.0155,10.277,43.5376666667,54.0216666667,24.4873333333,12.343
627.28,8.57533333333,49.6803333333,28.0193333333,35.791,42.464,8.058,10.2626666667,43.5286666667,54.0246666667,24.4206666667,12.39
627.61,8.58966666667,49.7006666667,27.9406666667,35.8963333333,42.5256666667,7.985,10.2766666667,43.5086666667,54.033,24.357,12.369
627.94,8.54066666667,49.6876666667,27.862,35.874,42.529,7.946,10.2143333333,43.421,53.8416666667,24.3516666667,12.3686666667
628.27,8.65,49.817,27.899,36.0236666667,42.6043333333,8.0625,10.3133333333,43.361,53.814,24.4073333333,12.467
628.61,8.75333333333,49.868,27.878,36.0926666667,42.7696666667,8.1105,10.3123333333,43.394,53.868,24.498,12.584
628.94,8.745,49.8906666667,27.733,36.1096666667,42.8343333333,8.085,10.3123333333,43.3193333333,53.7726666667,24.5106666667,12.7006666667
629.27,8.76066666667,50.0233333333,27.672,36.2776666667,42.9206666667,8.117,10.3743333333,43.297,53.801,24.4956666667,12.813
629.60,8.735,49.9406666667,27.464,36.272,42.8296666667,8.104,10.384,43.1946666667,53.6513333333,24.393,12.748
629.94,8.72766666667,49.7666666667,27.37,36.235,42.855,8.0835,10.362,43.123,53.5236666667,24.27,12.721
630.27,8.69233333333,49.7376666667,27.227,36.2566666667,42.8736666667,8.077,10.3523333333,43.067,53.3636666667,24.1236666667,12.706
630.60,8.807,49.817,27.1326666667,36.29,42.9283333333,8.145,10.3853333333,43.035,53.414,24.0603333333,12.7016666667
630.93,8.738,49.7873333333,26.9883333333,36.3363333333,42.899,8.1435,10.3513333333,42.987,53.306,23.9393333333,12.6696666667
631.26,8.77166666667,49.7866666667,26.8406666667,36.2666666667,42.906,8.188,10.3536666667,42.9616666667,53.244,23.8716666667,12.7106666667
631.60,8.80133333333,49.7606666667,26.7016666667,36.361,42.9683333333,8.2955,10.3566666667,42.8923333333,53.276,23.8033333333,12.7743333333
631.93,8.824,49.787,26.5843333333,36.371,43.0303333333,8.2615,10.4383333333,42.896,53.3276666667,23.7933333333,12.872
632.26,8.80733333333,49.7423333333,26.4356666667,36.3783333333,43.0156666667,8.201,10.4826666667,42.91,53.1656666667,23.6553333333,12.7676666667
632.59,8.77833333333,49.696,26.2983333333,36.4193333333,43.035,8.224,10.4853333333,42.9943333333,53.1423333333,23.4916666667,12.657
632.92,8.68,49.669,26.1003333333,36.3783333333,43.0103333333,8.132,10.37,43.0193333333,53.0783333333,23.4043333333,12.5166666667
633.26,8.70266666667,49.7503333333,25.999,36.537,43.208,8.15,10.417,43.0233333333,53.127,23.3443333333,12.581
633.59,8.75966666667,49.8146666667,25.8503333333,36.5836666667,43.2013333333,8.1835,10.5086666667,43.0463333333,53.1233333333,23.2966666667,12.66
633.92,8.77533333333,49.812,25.7716666667,36.6556666667,43.262,8.1225,10.53,43.066,53.15,23.2133333333,12.7126666667
634.25,8.78766666667,49.758,25.6896666667,36.761,43.2606666667,8.02,10.508,43.0593333333,53.0613333333,23.2113333333,12.7103333333
634.58,8.73866666667,49.7426666667,25.5236666667,36.732,43.3273333333,7.962,10.525,43.063,53.1416666667,23.157,12.6393333333
634.91,8.74366666667,49.8586666667,25.4623333333,36.842,43.4293333333,8.056,10.5256666667,43.1216666667,53.1216666667,23.1406666667,12.6473333333
635.25,8.77433333333,49.9793333333,25.4576666667,36.916,43.6196666667,7.9755,10.544,43.1946666667,53.1066666667,23.1006666667,12.6056666667
635.58,8.75966666667,49.9893333333,25.2673333333,36.9283333333,43.627,7.909,10.4256666667,43.225,53.041,22.9146666667,12.586
635.91,8.79,50.0356666667,25.192,36.9793333333,43.6053333333,7.899,10.4056666667,43.164,53.1093333333,22.8273333333,12.7056666667
636.24,8.862,50.0256666667,25.1433333333,37.0633333333,43.6436666667,7.876,10.453,43.0826666667,53.011,22.8153333333,12.827
636.57,8.969,50.1106666667,25.235,37.209,43.7923333333,7.902,10.5576666667,43.153,53.18,22.803,12.9606666667
636.90,8.93866666667,49.9453333333,25.136,37.1213333333,43.6593333333,7.838,10.5153333333,43.1076666667,53.032,22.668,12.9483333333
637.23,8.98633333333,50.2146666667,25.243,37.258,43.8073333333,8.0005,10.5553333333,43.1523333333,53.1386666667,22.702,13.0253333333
637.56,9.05666666667,50.172,25.1656666667,37.1936666667,43.7186666667,8.0495,10.5116666667,43.0456666667,53.035,22.686,12.9916666667
637.90,8.98766666667,50.138,25.0036666667,37.0676666667,43.677,8.1655,10.4633333333,43.0026666667,52.9273333333,22.5656666667,13.003
638.23,9.018,50.1516666667,24.99,37.1953333333,43.6933333333,8.1735,10.4073333333,42.9443333333,52.8616666667,22.5466666667,13.1093333333
638.56,9.026,50.1633333333,24.9223333333,37.305,43.734,8.224,10.4086666667,42.9343333333,52.947,22.6013333333,13.107
638.89,9.03466666667,50.1626666667,24.9106666667,37.378,43.689,8.374,10.464,42.877,52.986,22.55,13.234
639.22,9.017,50.0916666667,24.909,37.4993333333,43.8173333333,8.408,10.484,42.8136666667,52.9713333333,22.534,13.2046666667
639.55,8.886,50.147,24.7166666667,37.5086666667,43.9303333333,8.358,10.361,42.7666666667,52.875,22.4446666667,13.122
639.88,8.79466666667,50.1043333333,24.6263333333,37.508,43.8916666667,8.274,10.2513333333,42.739,52.8893333333,22.3546666667,13.0416666667
640.21,8.75366666667,49.8923333333,24.4293333333,37.2856666667,43.711,8.254,10.1786666667,42.5296666667,52.5896666667,22.138,13.0636666667
640.54,8.80466666667,50.0243333333,24.3826666667,37.37,43.759,8.3445,10.167,42.5396666667,52.678,22.1676666667,13.1763333333
640.87,8.87833333333,49.86,24.235,37.257,43.6973333333,8.36,10.156,42.4953333333,52.57,22.1203333333,13.126
641.20,8.83633333333,49.9646666667,24.3156666667,37.3213333333,43.8306666667,8.39,10.2396666667,42.5993333333,52.684,22.0586666667,13.243
641.53,8.82966666667,50.0056666667,24.1846666667,37.429,43.8116666667,8.2845,10.2363333333,42.6153333333,52.624,21.9623333333,13.2176666667
641.87,8.823,49.869,24.016,37.2893333333,43.7283333333,8.149,10.255,42.54,52.408,21.9203333333,13.175
642.20,8.855,49.8333333333,24.0283333333,37.3046666667,43.746,8.0415,10.2443333333,42.5156666667,52.3546666667,21.831,13.2283333333
642.53,8.938,49.7716666667,23.8066666667,37.2803333333,43.6876666667,7.9355,10.2426666667,42.5913333333,52.2933333333,21.7653333333,13.217
642.86,8.99633333333,49.8753333333,23.7316666667,37.2933333333,43.616,7.97,10.216,42.5546666667,52.3206666667,21.758,13.2176666667
643.19,9.166,49.8273333333,23.8373333333,37.2876666667,43.6003333333,8.0465,10.3586666667,42.6676666667,52.3076666667,21.776,13.163
643.52,9.18766666667,49.7393333333,23.7373333333,37.1436666667,43.561,7.979,10.338,42.5883333333,52.132,21.7283333333,13.1513333333
643.85,9.24466666667,49.8873333333,23.6866666667,37.3523333333,43.7096666667,8.0095,10.3423333333,42.7263333333,52.2676666667,21.7943333333,13.0786666667
644.18,9.17966666667,49.851,23.5696666667,37.4173333333,43.6183333333,7.9425,10.3473333333,42.699,52.177,21.766,13.0363333333
644.51,9.012,49.841,23.442,37.5413333333,43.5556666667,7.7905,10.241,42.6693333333,52.1493333333,21.7166666667,13.0603333333
644.84,9.04433333333,49.623,23.2823333333,37.5296666667,43.4343333333,7.7255,10.2346666667,42.5023333333,52.0296666667,21.6143333333,12.9346666667
645.17,9.08866666667,49.59,23.2813333333,37.4893333333,43.4603333333,7.815,10.2733333333,42.5063333333,52.0253333333,21.6256666667,12.983
645.50,9.17566666667,49.7613333333,23.2616666667,37.7133333333,43.4923333333,8.05,10.3653333333,42.6646666667,52.1996666667,21.6166666667,13.1283333333
645.83,9.10766666667,49.621,23.1316666667,37.6456666667,43.4293333333,7.9645,10.3543333333,42.5093333333,52.1436666667,21.473,13.0326666667
646.16,9.08166666667,49.685,23.072,37.698,43.364,8.0305,10.3273333333,42.4126666667,52.0996666667,21.3836666667,13.0006666667
646.49,8.89033333333,49.5756666667,22.9163333333,37.6443333333,43.2916666667,7.993,10.311,42.3646666667,52.0476666667,21.215,12.946
646.82,8.794,49.692,22.8143333333,37.8963333333,43.323,7.9335,10.331,42.3843333333,52.211,21.247,12.988
647.15,8.83433333333,49.7463333333,22.7676666667,38.145,43.3916666667,8.0765,10.3743333333,42.4996666667,52.3446666667,21.212,13.057
647.48,8.86833333333,49.7203333333,22.725,38.2593333333,43.42,8.1765,10.399,42.4326666667,52.3756666667,21.2036666667,13.098
