wavelength,Back_ConBicf,Belly_ConBicf,Breast_ConBicf,Crissum_ConBicf,Crown_ConBicf,DorTail_ConBicf,Patch10_ConBicf,Rump_ConBicf,Throat_ConBicf,WingTip_ConBicf
650.11,14.1518888889,64.1655555556,44.7741111111,54.7005,15.485,15.3821111111,31.9062222222,18.9886666667,42.6432222222,13.7282222222
650.44,14.1165555555,64.1303333333,44.7822222222,54.609,15.516,15.4004444444,31.9482222222,18.965962963,42.6447777778,13.7657777778
650.77,14.2195555556,64.0492222222,44.7747777778,54.6291111111,15.5983333333,15.4855555556,32.0285555556,18.9828888889,42.6148888889,13.77
651.10,14.2802222222,64.1267777778,44.8174444445,54.6898888889,15.6007777778,15.5188888889,32.0684444445,19.067962963,42.7168888889,13.772
651.43,14.4057777778,64.2485555556,44.9308888889,54.7244444445,15.7117777778,15.5778888889,32.1146666666,19.1333703704,42.7756666667,13.8753333333
651.76,14.4543333333,64.3223333333,45.0994444445,54.8038333333,15.7407777778,15.6951111111,32.2272222222,19.1961111111,42.9041111111,13.9601111111
652.09,14.505,64.4916666666,45.0696666667,54.9243333333,15.7656666667,15.6946666667,32.2267777778,19.1840740741,43.0451111111,14.0142222222
652.42,14.5588888889,64.6846666667,45.1952222222,55.0543333333,15.802,15.6717777778,32.2495555556,19.1720740741,43.1812222222,14.0288888889
652.75,14.4056666667,64.6616666667,45.149,55.0631666667,15.6036666667,15.5888888889,32.1204444445,19.0066296296,43.1628888889,13.9388888889
653.08,14.5456666667,64.6823333333,45.1615555556,55.0563888889,15.6805555556,15.7062222222,32.1388888889,19.1155555555,43.2987777778,14.0991111111
653.41,14.6336666667,64.7346666667,45.2273333333,55.1681111111,15.7251111111,15.7963333333,32.154,19.0781851852,43.3717777778,14.1278888889
653.74,14.5125555556,64.7116666667,45.2006666667,55.1323888889,15.5703333334,15.6916666667,32.1027777778,18.9426666667,43.3106666667,14.0644444445
654.06,14.6117777778,64.8534444445,45.2456666667,55.3483888889,15.6197777778,15.7873333333,32.1413333333,19.0210370371,43.4518888889,14.1122222222
654.39,14.625,64.9697777778,45.2775555556,55.3423333333,15.6197777778,15.8631111111,32.1105555556,19.0588518519,43.4987777778,14.1788888889
654.72,14.7085555556,65.1431111111,45.5084444444,55.5238888889,15.7231111111,15.9297777778,32.196,19.0919259259,43.6423333333,14.2956666667
655.05,14.8028888889,65.2596666667,45.6982222222,55.5514444445,15.8395555556,16.1605555556,32.3706666667,19.2497777778,43.7202222222,14.4663333333
655.38,14.8157777778,65.0115555556,45.6174444444,55.4665555556,15.7867777778,16.0511111111,32.3862222222,19.2451111111,43.6771111111,14.4777777778
655.71,14.7825555556,64.9462222222,45.5956666667,55.4023333333,15.727,15.9547777778,32.3957777778,19.3318518519,43.58,14.4438888889
656.04,14.6452222222,64.9421111111,45.5041111111,55.3660555556,15.6893333333,15.8775555555,32.3588888889,19.2816296296,43.6122222222,14.3553333333
656.37,14.745,65.083,45.6106666667,55.4195555556,15.8454444444,16.0535555556,32.5325555555,19.5184814815,43.7533333333,14.4782222222
656.69,14.8211111111,65.3091111111,45.7804444445,55.6036111111,15.9966666667,16.2671111111,32.7348888889,19.6954074074,43.9825555556,14.659
657.02,14.7715555556,65.3056666667,45.7507777778,55.4185,15.9567777778,16.2383333334,32.7963333333,19.7313333333,43.9934444445,14.6597777778
657.35,15.0278888889,65.3245555555,45.8587777778,55.4033333333,16.0883333333,16.4026666667,32.9204444445,19.8654074074,44.096,14.813
657.68,15.1534444444,65.4621111111,46.1107777778,55.574,16.2363333333,16.6011111111,33.1123333333,20.0865555555,44.2602222222,15.0293333334
658.01,15.1384444444,65.6711111111,46.2827777778,55.7872222222,16.2626666667,16.5631111111,33.2418888889,20.1261851852,44.3745555556,15.0784444444
658.34,15.0576666667,65.5202222222,46.136,55.7440555555,16.2004444445,16.5242222222,33.2344444445,20.1137407407,44.2668888889,15.0776666667
658.66,15.0804444444,65.4765555556,46.1074444444,55.7237777778,16.2045555556,16.4947777778,33.2708888889,20.1110740741,44.3381111111,15.0955555556
658.99,15.1102222222,65.7424444445,46.2686666667,55.8307777778,16.3127777778,16.5503333333,33.2885555555,20.1958888889,44.4857777778,15.1757777778
659.32,15.1366666666,65.8321111111,46.3608888889,55.8548333333,16.3782222222,16.6494444445,33.2867777778,20.161037037,44.5414444444,15.1743333333
659.65,15.2401111111,65.8222222222,46.4725555556,55.8292222222,16.4863333333,16.7377777778,33.3378888889,20.2550740741,44.5468888889,15.2616666666
659.98,15.3144444444,65.8554444444,46.5276666667,55.8908333333,16.5727777778,16.7962222222,33.3735555556,20.3467407408,44.5727777778,15.3694444444
660.31,15.2878888889,65.7936666667,46.4851111111,55.9252777778,16.5065555556,16.7148888889,33.2715555555,20.2367037037,44.5354444444,15.34
660.63,15.3716666667,65.9896666667,46.6603333333,56.2678333333,16.6364444445,16.8055555556,33.4025555556,20.339962963,44.6376666667,15.492
660.96,15.2987777778,66.1317777778,46.7528888889,56.4295,16.6544444444,16.7906666667,33.3984444444,20.403962963,44.7461111111,15.5024444444
661.29,15.2523333333,65.9365555555,46.5983333333,56.2052777778,16.5441111111,16.652,33.2048888889,20.3092222222,44.6394444445,15.4577777778
661.62,15.276,65.6287777778,46.4378888889,56.092,16.5101111111,16.6416666667,33.0781111111,20.2682222222,44.5138888889,15.4692222222
661.94,15.3708888889,65.7615555556,46.5682222222,56.1425555555,16.6587777778,16.7435555556,33.1424444445,20.3474444444,44.5716666667,15.6092222222
662.27,15.3566666667,65.7707777778,46.6176666667,56.288,16.6527777778,16.7536666666,33.0745555556,20.2887407407,44.5357777778,15.5936666666
662.60,15.2995555556,65.6321111111,46.4927777778,56.3236666667,16.585,16.751,33.0446666667,20.2208518519,44.4402222222,15.527
662.93,15.1421111111,65.3257777778,46.2832222222,56.1732777778,16.4745555556,16.5783333334,32.9063333333,20.171962963,44.3676666667,15.5011111111
663.26,15.044,65.3225555555,46.2282222222,56.3002777778,16.3995555555,16.5714444444,32.8878888889,20.1328888889,44.3891111111,15.4997777778
663.58,14.9683333333,65.1642222222,46.2644444444,56.2371111111,16.328,16.435,32.7291111111,19.9234074074,44.3226666666,15.4328888889
663.91,15.0296666667,65.2487777778,46.3653333334,56.2891666667,16.4035555555,16.4821111111,32.8662222222,20.0251111111,44.3523333333,15.4634444445
664.24,14.9583333333,65.0536666667,46.2964444444,56.0697222222,16.3005555556,16.3602222222,32.6408888889,19.9021851852,44.2677777778,15.313
664.57,15.0574444445,64.8505555556,46.1822222222,55.9907777778,16.331,16.3861111111,32.5928888889,19.8493703704,44.1395555556,15.4145555556
664.89,14.9671111111,64.8433333333,46.1116666667,55.9903888889,16.2981111111,16.255,32.5716666667,19.7544074074,44.0048888889,15.2967777778
665.22,14.8185555556,64.9018888889,46.1733333333,55.9187222222,16.329,16.2403333333,32.5833333334,19.7454074074,44.0703333333,15.2237777778
665.55,14.6952222222,64.8236666667,46.1087777778,55.7915,16.2512222222,16.096,32.4055555555,19.6607037037,44.0778888889,15.1011111111
665.87,14.5963333334,64.7691111111,46.0053333334,55.6751666667,16.0958888889,15.9528888889,32.3004444445,19.5852962963,44.086,14.9546666667
666.20,14.6173333334,64.6894444444,45.9404444444,55.543,16.0994444444,15.9443333333,32.2492222222,19.5602222222,44.0495555556,15.0154444444
666.53,14.7144444445,64.727,45.9553333333,55.5453333333,16.1426666667,16.0008888889,32.3728888889,19.6193703704,44.0703333333,15.0622222222
666.86,14.8668888889,64.6796666667,46.0076666667,55.4642777778,16.192,16.0743333333,32.3838888889,19.6905925926,44.0872222222,15.1651111111
667.18,14.8383333333,64.6335555556,45.9412222222,55.446,16.2171111111,16.1803333333,32.4616666667,19.7966666667,44.0537777778,15.1415555555
667.51,14.7924444444,64.5277777778,45.9061111111,55.3786111111,16.1775555556,16.1837777778,32.4546666667,19.7649629629,44.0356666667,15.0946666667
667.84,14.756,64.5811111111,45.9308888889,55.4593333333,16.2504444444,16.2108888889,32.5657777778,19.8044444444,44.0394444445,15.1368888889
668.16,14.5941111111,64.5185555556,45.8623333333,55.3568333333,16.1694444444,16.118,32.57,19.7440740741,43.95,15.0007777778
668.49,14.6266666667,64.6492222222,46.1192222222,55.5041666667,16.339,16.2786666667,32.7037777778,19.8147777778,44.1816666666,15.1173333333
668.82,14.7921111111,64.8842222222,46.3265555556,55.6252222222,16.4431111111,16.4295555556,32.8666666667,20.0144074074,44.3778888889,15.2831111111
669.14,14.7551111111,64.7912222222,46.2822222222,55.6183333333,16.421,16.4962222222,32.8218888889,20.0551481482,44.2904444445,15.2967777778
669.47,14.9301111111,64.844,46.4586666667,55.7585555556,16.6257777778,16.6862222222,32.9305555556,20.2651111111,44.3902222222,15.5153333333
669.80,15.0875555556,64.974,46.6312222222,55.9032777778,16.8272222222,16.8985555556,33.1287777778,20.4278888889,44.4988888889,15.6651111111
670.13,15.1112222222,65.0538888889,46.9234444445,56.0573333333,16.8644444444,16.9972222222,33.1424444444,20.388,44.5896666667,15.7203333333
670.45,15.0093333333,65.0493333333,46.8963333333,56.0543888889,16.7928888889,16.91,33.1038888889,20.300037037,44.546,15.6471111111
670.78,14.9481111111,65.1716666667,46.9125555556,56.0072222222,16.7748888889,16.7873333333,32.9766666667,20.2374444445,44.4784444445,15.6722222222
671.10,14.8985555555,65.0505555556,46.7927777778,55.9075,16.7293333333,16.6603333334,32.8693333333,20.1608888889,44.2923333333,15.7433333334
671.43,14.9537777778,65.0131111111,46.9451111111,55.9530555556,16.7716666666,16.8271111111,32.9476666667,20.2598518518,44.4193333333,15.8914444444
671.76,14.9613333333,65.2291111111,47.1594444445,56.2287777778,16.869,16.9377777778,32.9494444445,20.384,44.558,16.0294444444
672.08,14.6368888889,65.015,46.7842222222,55.9656666667,16.5336666667,16.6738888889,32.6516666667,20.093037037,44.2526666667,15.7585555556
672.41,14.5568888889,64.8286666666,46.6216666667,55.8880555556,16.4064444445,16.4517777778,32.4622222222,19.8552962963,44.089,15.5755555555
672.74,14.6106666667,64.8974444444,46.6484444445,55.9377777778,16.4534444444,16.4762222222,32.603,19.8501851852,44.3514444444,15.6561111111
673.06,14.3401111111,64.8355555556,46.5406666667,55.8165,16.2665555555,16.2534444445,32.4786666667,19.619,44.1645555556,15.4514444444
673.39,14.0371111111,64.6538888889,46.3642222222,55.6649444445,16.0217777778,15.9804444444,32.2225555556,19.4247777778,43.9902222222,15.2657777778
673.72,13.9244444444,64.3608888889,46.0203333333,55.4368333333,15.97,15.8588888889,32.0924444444,19.4053333333,43.7826666667,15.2514444444
674.04,14.0528888889,64.4556666667,46.2091111111,55.6493888889,16.1756666667,16.0691111111,32.3258888889,19.6372592592,43.9933333333,15.4797777778
674.37,14.1098888889,64.2133333334,46.1841111111,55.5887777778,16.1581111111,16.1364444444,32.3561111111,19.7043703704,44.0458888889,15.5708888889
674.69,14.0856666667,64.2703333333,46.1674444444,55.6606666667,16.1861111111,16.1895555556,32.339,19.725037037,44.1435555556,15.5695555556
675.02,14.1548888889,64.4031111111,46.2564444444,55.6577777778,16.2438888889,16.128,32.3014444444,19.7194444444,44.1775555555,15.5726666667
675.35,14.1928888889,64.3525555555,46.1031111111,55.5021111111,16.2227777778,16.0654444445,32.3817777778,19.6738888889,44.2203333333,15.5187777778
675.67,14.3696666667,64.3721111111,46.2988888889,55.6388888889,16.2472222222,16.1403333334,32.4594444444,19.7241481481,44.3107777778,15.6618888889
676.00,14.4527777778,64.461,46.3548888889,55.7893888889,16.252,16.2983333333,32.5156666666,19.8248148148,44.3101111111,15.796
676.32,14.5702222222,64.3214444445,46.3726666667,55.7805,16.257,16.3292222222,32.5007777778,19.8681111111,44.1913333333,15.7854444445
676.65,14.692,64.3888888889,46.4506666666,55.7415555555,16.2581111111,16.4417777778,32.6251111111,19.9861851852,44.2445555555,15.951
676.97,14.7391111111,64.3113333333,46.3358888889,55.7307222222,16.2597777778,16.4964444444,32.5865555555,19.9272222222,44.1757777778,15.9176666667
677.30,14.7078888889,64.5037777778,46.4268888889,55.8861666667,16.1308888889,16.5258888889,32.5965555556,19.8355185185,44.2722222222,15.7766666667
677.63,14.6935555555,64.4471111111,46.3218888889,55.6740555555,15.959,16.4807777778,32.4537777778,19.6748518518,44.1253333333,15.6428888889
677.95,14.6545555555,64.7068888889,46.4498888889,55.8761111111,15.9684444444,16.5151111111,32.5492222222,19.6005555555,44.2768888889,15.5405555555
678.28,14.7133333333,64.8752222222,46.5315555555,55.8946666667,15.9487777778,16.5238888889,32.5698888889,19.5956296296,44.2965555556,15.5154444444
678.60,14.6407777778,64.9092222222,46.401,55.9166666667,15.8706666667,16.5648888889,32.5598888889,19.547962963,44.2895555556,15.4435555556
678.93,14.6867777778,64.9025555556,46.4236666667,55.9343333333,15.9085555556,16.6774444444,32.5746666667,19.6252962963,44.2322222222,15.527
679.25,14.7063333333,64.7145555556,46.1984444444,55.6855555555,15.8985555555,16.6806666667,32.4767777778,19.6467407407,44.0513333333,15.518
679.58,14.6291111111,64.7645555555,46.2798888889,55.6993888889,15.9172222222,16.6577777778,32.5232222222,19.6055185185,44.1026666667,15.4851111111
679.90,14.4832222222,64.8776666667,46.2582222222,55.6389444445,15.7535555556,16.5852222222,32.4162222222,19.4840740741,44.0306666667,15.3605555555
680.23,14.4482222222,64.8072222222,46.1941111111,55.7134444445,15.7913333334,16.5177777778,32.3405555556,19.4161111111,44.0215555555,15.2458888889
680.55,14.455,64.9665555556,46.3731111111,55.7509444445,15.7422222222,16.4953333333,32.3944444444,19.4524074074,44.1802222222,15.2438888889
680.88,14.5072222222,64.9852222222,46.297,55.7098888889,15.7721111111,16.5087777778,32.434,19.4984814815,44.1464444445,15.3072222222
681.20,14.398,65.0224444444,46.2964444444,55.7515,15.6834444444,16.3476666667,32.2754444445,19.4071111111,44.1333333333,15.1696666667
681.53,14.3954444444,65.0158888889,46.2632222222,55.6733888889,15.6024444444,16.2342222222,32.1871111111,19.3597777778,44.0203333334,15.0865555556
681.85,14.3325555556,64.8995555556,46.2132222222,55.5986666667,15.5784444444,16.2001111111,32.1231111111,19.3368518519,44.0038888889,15.0402222222
682.18,14.2403333333,64.7866666666,46.1781111111,55.5790555556,15.4717777778,16.012,31.9745555556,19.2341851852,43.85,14.8802222222
682.50,14.1667777778,64.7804444444,46.1961111111,55.4562777778,15.3806666667,15.9096666667,31.8712222222,19.1044444444,43.8066666666,14.7685555556
682.83,14.1436666667,64.9443333333,46.3107777778,55.5838333333,15.3945555556,15.8888888889,31.9095555555,19.0855925926,43.8981111111,14.7055555555
683.15,14.0166666667,64.7717777778,46.0991111111,55.4501111111,15.255,15.6903333333,31.7253333333,18.9401481482,43.6926666666,14.5423333333
683.48,14.0721111111,64.7943333333,46.1005555555,55.4968333333,15.2593333333,15.7455555555,31.744,18.9354814815,43.6863333333,14.5553333334
683.80,13.9684444444,64.7483333333,46.0057777778,55.4456111111,15.1758888889,15.7058888889,31.701,18.7814074074,43.5312222222,14.4744444445
684.13,13.8696666667,64.5685555556,45.7441111111,55.2811111111,15.0546666667,15.571,31.555,18.5928518519,43.2872222222,14.2565555556
684.45,13.7373333333,64.4122222222,45.6845555556,55.0433333333,15.0422222222,15.4673333333,31.353,18.4951851852,43.1645555556,14.1841111111
684.78,13.6521111111,64.4066666667,45.6146666667,55.154,14.9858888889,15.5031111111,31.4168888889,18.4926666666,43.1461111111,14.1372222222
685.10,13.6306666667,64.2524444444,45.486,55.0807222222,14.9132222222,15.5114444445,31.3557777778,18.4447777778,43.109,14.1095555556
685.43,13.5504444444,64.2717777778,45.4783333333,55.0393888889,14.9216666667,15.4794444445,31.394,18.3507037037,43.0338888889,14.1083333333
685.75,13.5565555556,64.2883333333,45.3197777778,54.9256111111,14.8498888889,15.4052222222,31.4122222222,18.2736296296,42.9018888889,14.1032222222
686.08,13.4294444444,64.1081111111,45.1411111111,54.9176666667,14.6241111111,15.179,31.179,18.1196666667,42.7674444445,13.9167777778
686.40,13.4033333333,64.1315555555,45.0443333333,54.9867222222,14.5356666667,15.101,31.1261111111,18.0953333334,42.7573333334,13.8716666667
686.72,13.422,64.1303333333,45.0112222222,54.9123888889,14.5402222222,15.1488888889,31.0274444445,18.0775185185,42.6656666667,13.8866666667
687.05,13.4188888889,64.1483333333,45.019,54.9557222222,14.5594444445,14.9948888889,31.0256666667,18.0924444445,42.7185555556,13.8716666667
687.37,13.5357777778,64.2176666667,45.0395555555,54.8703333333,14.5762222222,14.9948888889,30.975,18.1771111111,42.8436666667,13.9287777778
687.70,13.6948888889,64.254,45.2342222222,54.9719444445,14.6662222222,15.1501111111,31.0727777778,18.3378518518,42.8931111111,14.0916666667
688.02,13.8047777778,64.3751111111,45.2745555556,55.1722777778,14.6925555556,15.2435555555,31.1225555555,18.3987777778,42.8282222222,14.145
688.34,14.0285555556,64.271,45.2953333333,54.9888888889,14.813,15.27,31.118,18.4471851852,42.8088888889,14.2912222222
688.67,14.1184444444,64.2843333333,45.3485555555,55.0296111111,15.0031111111,15.2716666667,31.153,18.5758518519,42.8398888889,14.436
688.99,14.0805555555,64.3415555555,45.3795555555,55.1269444444,14.8436666667,15.1163333334,31.003,18.5091481482,42.8101111111,14.2913333333
689.32,14.0617777778,64.3092222222,45.3463333333,55.0759444445,14.8404444445,15.0851111111,30.9935555556,18.4695185185,42.8602222222,14.2922222222
689.64,14.0377777778,64.6074444445,45.3556666667,55.2005555555,14.9001111111,15.1064444445,31.1763333333,18.4141111111,42.9175555556,14.2878888889
689.96,13.9951111111,64.7044444444,45.4431111111,55.2211666667,14.8913333334,15.0504444444,31.2262222222,18.3207037037,42.9748888889,14.2774444444
690.29,13.9227777778,64.7972222222,45.4501111111,55.2324444445,14.8111111111,14.9804444444,31.244,18.2466296296,43.1185555556,14.2022222222
690.61,13.8548888889,64.8794444444,45.3238888889,55.2288333333,14.695,14.9961111111,31.177,18.1244074074,43.0206666667,14.1976666667
690.94,13.7493333333,65.0736666667,45.3673333333,55.3994444444,14.5767777778,14.9616666667,31.1736666667,18.0494074074,43.0563333333,14.1402222222
