wavelength,Back_CalCocm,Belly_CalCocm,Breast_CalCocm,Crissum_CalCocm,Crown_CalCocm,DorTail_CalCocm,Rump_CalCocm,Throat_CalCocm,WingTip_CalCocm
407.90,5.46433333333,6.35408333333,6.39116666666,6.88741666667,3.40058333333,4.11516666666,6.77008333333,3.88233333334,4.08625
408.26,5.40325,6.33816666667,6.38741666666,6.894,3.43466666667,4.11625,6.79925,3.8835,4.06066666666
408.62,5.30666666667,6.24125,6.34966666667,6.74841666667,3.36408333333,4.08791666667,6.67683333333,3.83033333334,3.98983333333
408.98,5.3745,6.23841666666,6.31783333332,6.77108333333,3.35691666667,4.084,6.67533333333,3.86341666667,3.99825
409.34,5.44333333333,6.31283333333,6.37566666667,6.73025,3.40466666667,4.18091666667,6.785,3.94175,4.07133333333
409.70,5.32941666667,6.23141666667,6.28983333333,6.63383333333,3.35225,4.12133333333,6.72058333333,3.90183333333,3.98041666667
410.06,5.35691666667,6.29375,6.33183333333,6.6005,3.36741666667,4.1155,6.72075,3.92491666667,3.97516666667
410.42,5.41366666667,6.3075,6.36158333334,6.57141666666,3.346,4.178,6.74533333333,3.92591666667,3.992
410.77,5.41008333333,6.30666666667,6.41641666668,6.59175,3.33575,4.19658333333,6.82675,3.91766666667,4.03708333333
411.13,5.302,6.24041666667,6.36833333334,6.522,3.28891666667,4.11775,6.77983333333,3.85608333333,3.99775
411.49,5.40591666667,6.301,6.45308333334,6.6095,3.31566666667,4.15675,6.84366666667,3.9465,4.07066666667
411.85,5.46866666667,6.36466666667,6.56316666667,6.69758333333,3.42191666667,4.24783333334,6.92,4.05125,4.17766666666
412.21,5.54266666667,6.3515,6.54575000001,6.67716666667,3.41158333333,4.285,6.95416666667,4.0585,4.19591666667
412.57,5.69216666667,6.51075,6.67166666667,6.84475,3.50683333333,4.41525,7.11758333333,4.14833333333,4.29275
412.92,5.63625,6.4385,6.62958333334,6.78008333333,3.501,4.40708333333,7.06308333333,4.0485,4.25425
413.28,5.469,6.30566666667,6.50224999999,6.66425,3.37866666667,4.30641666667,6.94791666667,3.90725,4.13633333334
413.64,5.4115,6.16016666667,6.38541666667,6.58633333333,3.24041666667,4.18583333333,6.81358333333,3.79025,4.01958333333
414.00,5.43616666666,6.20325,6.40058333332,6.66416666667,3.33225,4.28858333333,6.87166666666,3.86566666667,4.11333333333
414.36,5.447,6.22575,6.42541666667,6.71008333333,3.41041666667,4.36716666667,6.89008333333,3.89875,4.16766666667
414.72,5.49991666667,6.23608333333,6.37958333333,6.74458333333,3.43358333334,4.40841666667,6.88066666667,3.96758333333,4.2045
415.07,5.55116666667,6.25516666667,6.39683333334,6.73841666667,3.43541666667,4.43375,6.91766666667,4.00533333333,4.262
415.43,5.4565,6.19625,6.32566666667,6.65166666667,3.41425,4.39983333333,6.8685,3.98433333333,4.15391666667
415.79,5.4505,6.153,6.29399999999,6.641,3.37933333333,4.38333333333,6.84175,3.99775,4.1295
416.15,5.54883333333,6.31825,6.44108333333,6.75583333333,3.5285,4.48308333334,6.98158333333,4.12133333334,4.25083333334
416.51,5.51316666667,6.3545,6.47525,6.72458333333,3.58091666667,4.50616666667,6.99658333333,4.165,4.27283333333
416.86,5.51458333333,6.46341666667,6.51866666667,6.73391666667,3.65075,4.58583333333,7.04608333333,4.29958333333,4.32591666666
417.22,5.62916666667,6.61916666667,6.62675,6.84008333333,3.78941666667,4.70633333333,7.1415,4.41241666666,4.40083333334
417.58,5.77808333333,6.753,6.72683333333,6.94966666667,3.94575,4.89858333333,7.29183333333,4.587,4.55375
417.94,5.72833333333,6.67683333333,6.64133333334,6.87041666667,3.85491666666,4.86783333333,7.19658333333,4.50341666667,4.50608333333
418.29,5.64225,6.61108333333,6.55341666667,6.74383333334,3.775,4.77491666666,7.12433333333,4.46958333333,4.4195
418.65,5.57183333334,6.57741666667,6.48125000001,6.6545,3.73516666667,4.77158333333,7.07241666667,4.44875,4.34666666667
419.01,5.63833333333,6.629,6.55425,6.70133333333,3.82341666667,4.86358333333,7.144,4.56425,4.38816666667
419.37,5.73925,6.70066666667,6.63449999999,6.79916666667,3.90091666667,4.95983333333,7.2365,4.70758333334,4.46383333333
419.73,5.76408333333,6.73191666667,6.64850000001,6.80166666667,3.94091666667,4.99625,7.27091666667,4.73466666667,4.47366666667
420.08,5.72416666667,6.63108333333,6.56783333332,6.7235,3.88216666667,4.96591666667,7.17008333333,4.70366666667,4.39108333333
420.44,5.64591666667,6.51375,6.45016666666,6.58725,3.784,4.8765,7.06358333333,4.62475,4.2995
420.80,5.64875,6.47491666667,6.41158333332,6.54491666666,3.74825,4.84758333333,7.00975,4.58791666667,4.27441666667
421.16,5.64208333333,6.44666666667,6.38075,6.50225,3.726,4.84391666667,6.98625,4.60241666667,4.25908333333
421.51,5.58775,6.40958333334,6.33166666667,6.41141666666,3.67791666667,4.79283333333,6.92066666667,4.55908333333,4.20841666667
421.87,5.607,6.4455,6.37974999999,6.43625,3.70525,4.81441666667,6.97008333333,4.61508333333,4.21658333333
422.23,5.63283333334,6.487,6.42925000001,6.4815,3.75866666667,4.87908333333,7.00883333333,4.656,4.27416666666
422.58,5.66308333333,6.51708333333,6.50375,6.50366666667,3.80683333333,4.9165,7.03858333333,4.69741666667,4.34141666667
422.94,5.66641666667,6.53783333333,6.49074999999,6.50241666667,3.83116666667,4.95083333333,7.0365,4.66866666667,4.35266666666
423.30,5.61383333334,6.51033333333,6.44541666668,6.426,3.80491666667,4.90491666666,6.99,4.58775,4.35225
423.66,5.58391666666,6.48233333333,6.40341666668,6.39458333333,3.789,4.87091666666,6.96666666667,4.56641666666,4.32708333333
424.01,5.56291666667,6.48441666667,6.38725000001,6.39533333333,3.7575,4.875,6.96016666667,4.54275,4.32525
424.37,5.59075,6.56333333334,6.42691666667,6.461,3.847,4.94325,7.02325,4.59583333333,4.39841666666
424.73,5.57133333333,6.54483333334,6.40633333333,6.4665,3.85125,4.94366666666,7.02041666667,4.56866666667,4.38058333333
425.08,5.59033333333,6.54741666666,6.42475000001,6.47958333333,3.87775,4.94825,7.06308333334,4.56533333333,4.39341666666
425.44,5.61858333333,6.59683333333,6.46925000001,6.53966666667,3.93816666667,4.99508333333,7.10608333333,4.60625,4.44383333333
425.80,5.665,6.64566666666,6.51633333332,6.56816666667,4.02258333333,5.05508333333,7.178,4.6815,4.51875
426.16,5.65466666666,6.63125,6.47683333334,6.51458333333,3.99741666667,5.03291666667,7.15558333334,4.64475,4.48125
426.51,5.68266666667,6.6605,6.51133333333,6.5545,4.0565,5.05966666667,7.19125,4.68808333334,4.528
426.87,5.64433333334,6.6185,6.47625,6.50041666667,4.00891666667,5.00633333334,7.13816666667,4.6775,4.49891666667
427.23,5.64933333333,6.58566666667,6.47775000001,6.51008333333,4.02358333333,5.03808333333,7.13258333333,4.69366666666,4.46466666666
427.58,5.60783333333,6.56275,6.46449999999,6.487,4.00208333334,5.04675,7.089,4.6805,4.458
427.94,5.5915,6.56966666667,6.47700000001,6.47941666667,4.059,5.05708333334,7.12025,4.69858333333,4.47466666666
428.30,5.59408333333,6.51016666667,6.45175000001,6.42266666667,3.99025,5.042,7.05566666667,4.66916666667,4.42291666667
428.65,5.64375,6.57441666666,6.55233333333,6.45166666667,4.08083333333,5.12883333333,7.12666666667,4.77125,4.49891666667
429.01,5.66133333333,6.59933333334,6.5575,6.49066666667,4.1025,5.17233333334,7.10908333333,4.82716666666,4.56691666667
429.37,5.62333333333,6.575,6.53525,6.42841666667,4.04316666667,5.1495,7.08591666666,4.82066666667,4.53575
429.72,5.5875,6.51958333333,6.49841666666,6.37441666667,3.9795,5.121,7.01916666667,4.74675,4.47108333333
430.08,5.61366666666,6.48283333333,6.51150000001,6.392,4.02475,5.15125,7.03858333333,4.80291666667,4.49525
430.44,5.58583333333,6.44383333333,6.43725000001,6.35841666666,3.955,5.13291666667,7.02225,4.76141666667,4.4275
430.79,5.53625,6.37466666667,6.36950000001,6.32516666667,3.925,5.12008333333,6.96716666667,4.73558333333,4.37666666667
431.15,5.5535,6.43258333333,6.37933333333,6.35308333334,3.95275,5.14566666667,6.99791666666,4.74266666667,4.42275
431.50,5.60433333334,6.44816666667,6.418,6.37316666666,3.99791666667,5.19033333333,7.03541666667,4.80041666667,4.47608333333
431.86,5.67708333333,6.53141666667,6.46533333334,6.41341666667,4.03666666666,5.28058333333,7.08358333333,4.8535,4.56316666667
432.22,5.64666666667,6.4765,6.42108333332,6.40975,4.02358333333,5.24316666667,7.06658333334,4.84016666667,4.52841666666
432.57,5.66716666667,6.49358333333,6.44041666666,6.41683333333,4.02816666667,5.24566666667,7.091,4.84758333333,4.54775
432.93,5.67083333334,6.49316666667,6.44783333333,6.42791666667,4.04758333333,5.24883333333,7.10558333333,4.84475,4.53266666667
433.29,5.71808333333,6.50675,6.46541666666,6.46408333334,4.11758333333,5.2865,7.1305,4.87325,4.57425
433.64,5.77066666666,6.55791666667,6.49725,6.49625,4.18775,5.32308333333,7.13958333333,4.94033333333,4.631
434.00,5.80983333333,6.62733333334,6.54241666666,6.5715,4.22833333333,5.38233333333,7.14516666667,4.97716666667,4.68383333334
434.35,5.813,6.63108333333,6.53866666666,6.59133333334,4.26441666667,5.401,7.13541666667,5.00425,4.69991666667
434.71,5.8675,6.72733333334,6.59299999999,6.658,4.33083333333,5.46525,7.20333333333,5.05966666667,4.76783333333
435.07,5.85066666667,6.71433333334,6.57008333333,6.61783333333,4.32158333333,5.47641666667,7.17958333334,5.06375,4.7605
435.42,5.86133333333,6.72033333333,6.54583333333,6.61433333333,4.32925,5.47783333333,7.20675,5.05108333333,4.75475
435.78,5.89533333333,6.72816666667,6.53475,6.62533333333,4.37283333333,5.51416666667,7.23441666667,5.11283333333,4.80325
436.13,5.95116666667,6.77741666667,6.57924999999,6.67208333333,4.41016666666,5.56991666667,7.30925,5.15566666667,4.8785
436.49,5.96016666666,6.761,6.54958333333,6.69625,4.40508333333,5.554,7.31975,5.17525,4.88058333334
436.84,5.91366666667,6.74008333333,6.50166666667,6.63466666667,4.392,5.51833333333,7.266,5.14833333333,4.8655
437.20,5.88833333333,6.71725,6.47916666667,6.59208333333,4.35666666667,5.51833333333,7.24266666667,5.14383333333,4.82133333333
437.56,5.82391666667,6.66441666666,6.42833333332,6.563,4.30408333333,5.45658333333,7.22908333333,5.10908333333,4.77516666667
437.91,5.73641666667,6.60475,6.37741666667,6.50758333333,4.26233333334,5.40775,7.20958333334,5.0725,4.73391666667
438.27,5.74708333333,6.63,6.38449999999,6.49133333333,4.25525,5.40533333333,7.24291666667,5.06466666667,4.76366666667
438.62,5.64258333333,6.5035,6.24974999999,6.34958333333,4.11825,5.26408333333,7.13866666667,4.9595,4.65158333333
438.98,5.64033333333,6.46783333333,6.24658333333,6.35708333333,4.122,5.25175,7.15375,4.95125,4.63866666667
439.33,5.61741666667,6.45291666667,6.25725000001,6.32883333333,4.08866666667,5.24691666666,7.10175,4.96591666667,4.609
439.69,5.57566666666,6.42558333333,6.24508333334,6.28708333333,4.05658333333,5.202,7.05208333334,4.93358333334,4.556
440.04,5.55833333333,6.44658333333,6.23975000001,6.27333333333,4.06316666666,5.21108333333,7.04491666666,4.94066666666,4.54725
440.40,5.48833333333,6.37666666667,6.19241666667,6.20108333333,4.02216666667,5.16708333333,6.95275,4.88358333334,4.48675
440.75,5.5475,6.43075,6.27033333333,6.25925,4.06466666667,5.25091666667,7.0335,4.95625,4.55475
441.11,5.51808333333,6.40425,6.23008333334,6.2445,4.058,5.21291666667,7.00808333333,4.94316666667,4.55833333333
441.47,5.54441666666,6.43258333333,6.25075,6.24858333333,4.07425,5.27233333333,7.01225,4.95208333334,4.58416666667
441.82,5.58758333333,6.42866666667,6.25341666668,6.25533333333,4.06375,5.29558333333,7.03491666667,4.97158333333,4.59658333333
442.18,5.55791666667,6.401,6.21391666667,6.213,4.04891666667,5.27,6.99458333333,4.96533333333,4.5635
442.53,5.5865,6.40925,6.25216666666,6.23433333333,4.09433333334,5.33283333333,7.018,5.00283333333,4.611
442.89,5.63991666667,6.47791666667,6.26616666666,6.25308333333,4.11425,5.34641666667,7.03958333333,5.05408333333,4.67491666667
443.24,5.62658333333,6.472,6.20958333334,6.248,4.11616666667,5.336,7.06708333333,5.02416666667,4.66925
443.60,5.584,6.40375,6.1425,6.22591666667,4.06908333333,5.27358333333,7.01141666667,4.98733333333,4.63275
443.95,5.61116666667,6.43866666667,6.20149999999,6.25558333333,4.10708333333,5.31425,7.01525,5.06616666667,4.67975
444.31,5.65533333333,6.47841666667,6.16983333334,6.269,4.12266666667,5.33016666667,7.05116666667,5.08833333334,4.70683333334
444.66,5.6045,6.41908333333,6.11258333333,6.22583333334,4.09425,5.27566666666,7.008,5.06491666667,4.65716666667
445.02,5.58058333333,6.38433333333,6.0845,6.19283333334,4.05683333333,5.23908333333,6.97583333333,5.0305,4.61508333333
445.37,5.55533333333,6.35608333333,6.0535,6.2055,4.05691666667,5.24508333333,6.98708333333,5.03183333333,4.606
445.72,5.59033333333,6.39325,6.07458333333,6.2235,4.09283333334,5.2725,7.02733333334,5.06916666666,4.65825
446.08,5.60866666667,6.4,6.0915,6.25875,4.10791666667,5.28425,7.04583333333,5.06808333333,4.66283333333
446.43,5.57716666667,6.40858333333,6.08391666666,6.26116666667,4.10258333333,5.27525,7.04508333334,5.07133333333,4.65766666667
446.79,5.561,6.37875,6.08025,6.27383333333,4.11491666667,5.27391666667,7.04191666667,5.0785,4.64066666667
447.14,5.57666666666,6.393,6.12441666666,6.29575,4.13758333333,5.27791666666,7.04483333333,5.10208333333,4.66125
447.50,5.6285,6.44558333333,6.19816666667,6.34275,4.20575,5.33116666667,7.11791666666,5.167,4.71458333333
447.85,5.60691666667,6.39291666667,6.16175,6.34008333334,4.18825,5.30483333333,7.099,5.11783333333,4.69725
448.21,5.62783333334,6.40666666667,6.22341666666,6.38258333333,4.227,5.34325,7.16166666667,5.17141666666,4.73508333333
448.56,5.64625,6.418,6.24324999999,6.40033333334,4.24016666666,5.36233333333,7.18691666666,5.18483333333,4.76425
448.92,5.7145,6.44383333333,6.27149999999,6.4515,4.30841666667,5.4245,7.271,5.24558333334,4.85116666667
449.27,5.748,6.43908333334,6.28200000001,6.44525,4.32525,5.42275,7.28916666667,5.26383333334,4.88616666666
449.62,5.69208333333,6.36016666667,6.22466666667,6.391,4.276,5.37183333333,7.21383333333,5.22,4.8115
449.98,5.69141666666,6.35983333334,6.22041666667,6.37658333333,4.29975,5.37883333333,7.2045,5.24683333333,4.82866666667
450.33,5.77275,6.41783333333,6.27725,6.45133333334,4.36491666667,5.44433333333,7.26925,5.32858333333,4.8815
450.69,5.76125,6.38,6.23591666667,6.40066666667,4.3245,5.45366666666,7.228,5.3285,4.8605
451.04,5.73158333334,6.34233333333,6.19108333333,6.37466666667,4.278,5.43958333333,7.19816666667,5.30725,4.83666666667
451.40,5.71225,6.29216666666,6.13308333333,6.33258333334,4.21758333333,5.401,7.14425,5.27116666666,4.79525
451.75,5.758,6.34291666667,6.17941666667,6.37991666667,4.26641666667,5.43516666667,7.21258333333,5.34458333333,4.84691666667
452.10,5.6955,6.29258333333,6.11291666667,6.31391666667,4.21533333333,5.38075,7.13216666667,5.28125,4.82258333334
452.46,5.63275,6.23266666667,6.01558333333,6.2705,4.13633333333,5.31933333333,7.05075,5.21308333333,4.76216666667
452.81,5.5875,6.21466666667,6.00133333333,6.23925,4.06125,5.30075,7.02016666667,5.19166666667,4.69716666667
453.17,5.55225,6.16958333333,5.96416666667,6.1975,4.01141666667,5.24725,6.93641666667,5.16583333333,4.63325
453.52,5.57191666667,6.19833333333,5.99125,6.23191666667,4.05433333334,5.24108333334,6.94875,5.20183333333,4.65033333333
453.87,5.51316666667,6.11108333333,5.92675,6.15708333333,4.02083333333,5.17766666667,6.9115,5.15208333333,4.59758333333
454.23,5.50325,6.07983333333,5.91716666667,6.1425,3.98883333333,5.12516666666,6.90758333333,5.13191666667,4.59683333333
454.58,5.50066666667,6.11558333334,5.93208333334,6.16975,4.00725,5.11325,6.9345,5.15958333333,4.61558333333
454.93,5.55941666667,6.14725,5.9615,6.19216666667,4.06325,5.14783333333,6.98216666666,5.21416666667,4.63208333333
455.29,5.51008333333,6.13541666667,5.92541666667,6.1445,4.05825,5.1375,6.95166666666,5.194,4.61483333333
455.64,5.50483333334,6.11191666666,5.89083333334,6.08825,4.04091666667,5.11066666667,6.94833333333,5.16616666667,4.60275
456.00,5.54233333333,6.16816666667,5.93908333333,6.17275,4.10208333333,5.17391666666,6.99975,5.23575,4.63575
456.35,5.62233333333,6.23841666666,6.0345,6.25383333333,4.20516666667,5.25225,7.09916666667,5.338,4.70883333333
456.70,5.648,6.31591666667,6.09808333333,6.2975,4.268,5.305,7.14883333333,5.41183333333,4.80866666667
457.06,5.59616666667,6.30608333333,6.06291666667,6.28208333333,4.21725,5.29358333333,7.12041666667,5.36133333334,4.80708333333
457.41,5.53975,6.2305,5.97883333333,6.22741666667,4.14966666667,5.25508333333,7.07858333334,5.27725,4.76308333333
457.76,5.54266666667,6.242,5.97858333333,6.24683333333,4.09833333333,5.26575,7.06575,5.27325,4.75891666666
458.12,5.53466666667,6.21625,5.97866666667,6.19625,4.0775,5.275,7.02875,5.24666666666,4.73333333333
458.47,5.51908333333,6.20066666667,5.96408333333,6.15941666666,4.07066666666,5.26675,6.98308333334,5.187,4.733
458.82,5.474,6.17425,5.93358333334,6.15641666667,4.06533333333,5.25125,6.96866666667,5.164,4.75041666667
459.18,5.446,6.12533333333,5.91891666667,6.12775,4.02425,5.19075,6.93725,5.12258333334,4.70975
459.53,5.38866666667,6.07991666667,5.84258333333,6.08083333333,3.9745,5.1535,6.87141666667,5.0665,4.635
459.88,5.35283333333,6.04441666667,5.82458333334,6.03,3.92483333334,5.11291666667,6.84341666667,5.03441666666,4.57058333333
460.24,5.31341666667,5.99891666667,5.78566666667,5.98291666667,3.88916666666,5.06133333333,6.78925,4.96541666667,4.51833333333
460.59,5.31883333333,5.97575,5.76266666667,5.97883333334,3.88866666666,5.03575,6.76425,4.93725,4.47816666667
460.94,5.30108333333,5.95191666666,5.77016666667,5.94458333333,3.89433333333,5.01175,6.766,4.9345,4.4565
461.29,5.31233333334,6.01283333333,5.81458333333,5.97766666666,3.92666666667,5.04275,6.80516666667,4.97925,4.48641666666
461.65,5.34641666667,6.06516666667,5.87533333333,6.01058333334,3.98716666666,5.06958333333,6.84433333334,5.0325,4.53608333333
462.00,5.351,6.11716666667,5.88008333333,6.04375,4.03675,5.10433333333,6.85516666667,5.05725,4.5575
462.35,5.40866666667,6.16908333333,5.92241666667,6.1135,4.08591666667,5.15608333333,6.94616666667,5.1375,4.583
462.71,5.43933333334,6.18233333334,5.97475,6.11591666667,4.08216666667,5.17375,6.95233333333,5.14475,4.58325
463.06,5.51366666667,6.29366666667,6.08108333333,6.2015,4.177,5.33033333333,7.05425,5.23158333333,4.67066666667
463.41,5.51166666666,6.28333333334,6.107,6.1755,4.16725,5.30841666667,7.045,5.222,4.66716666667
463.76,5.50866666666,6.25866666667,6.07575,6.13091666667,4.14941666667,5.27416666667,7.02233333333,5.19033333334,4.69
464.12,5.513,6.28091666667,6.07033333334,6.1265,4.13741666667,5.294,6.99866666667,5.2155,4.68858333333
464.47,5.54758333333,6.35083333333,6.14975,6.15691666667,4.20533333334,5.36325,7.0565,5.2705,4.72658333333
464.82,5.66925,6.48591666667,6.24866666667,6.26925,4.31875,5.49083333333,7.17066666667,5.39983333333,4.82408333333
465.17,5.74183333334,6.47883333333,6.27883333333,6.28008333333,4.33283333333,5.53225,7.1435,5.41541666667,4.82183333333
465.53,5.74616666667,6.46983333333,6.27558333333,6.26725,4.336,5.52666666667,7.12491666667,5.3735,4.80533333333
465.88,5.74408333333,6.44158333333,6.28133333333,6.27283333333,4.32325,5.48966666667,7.11991666666,5.37758333334,4.80408333333
466.23,5.741,6.45258333334,6.30183333334,6.27533333333,4.34641666667,5.50808333333,7.10166666667,5.39966666667,4.8265
466.58,5.79583333334,6.54316666667,6.36000000001,6.33458333333,4.42041666666,5.58366666667,7.14841666667,5.47283333333,4.88208333334
