wavelength,Back_CyaLucf,Belly_CyaLucf,Breast_CyaLucf,Crissum_CyaLucf,Crown_CyaLucf,DorTail_CyaLucf,Patch10_CyaLucf,Patch11_CyaLucf,Rump_CyaLucf,Throat_CyaLucf,WingTip_CyaLucf
606.91,16.1631,43.5370666667,23.8928666667,30.9324,15.1641333334,9.2441,23.5201333333,24.0252,20.1054,33.4364,8.88886666666
607.25,16.0500666667,43.4110333333,23.7795333334,30.8566,15.0699,9.15296666667,23.4508666667,23.9139333333,20.01,33.3888666667,8.84546666666
607.58,16.0323333333,43.3858333333,23.7550666667,30.8903333333,15.0790333333,9.20183333334,23.4101333333,23.8683333333,20.0018,33.4206666667,8.90246666667
607.92,16.0200666667,43.3559333333,23.6961333333,30.8732666667,15.0167,9.17223333333,23.39,23.7930666666,19.9381333333,33.4916,8.9132
608.25,15.9633666667,43.2626,23.6275333334,30.7808,14.9230333333,9.14746666666,23.3164666666,23.6801333333,19.8594666667,33.4398666667,8.85460000001
608.59,16.0086,43.3311333333,23.6789333333,30.824,14.9649,9.23676666666,23.3739333333,23.7133333333,19.8599333333,33.5476,8.97039999999
608.92,16.0675333333,43.3371,23.6675333333,30.8816,14.9949333333,9.30713333334,23.3944666667,23.7382666667,19.8856666667,33.5704666667,9.03419999999
609.26,16.0165333333,43.3003666667,23.5950666667,30.8616,14.9207666667,9.31450000001,23.3592,23.6679333333,19.8252,33.5722,9.02593333333
609.59,15.9688,43.1576,23.5158666667,30.8179333333,14.8469,9.31353333333,23.3227333333,23.6129333333,19.7386666667,33.5295333333,9.02646666666
609.93,16.0630333333,43.2485333333,23.5746,30.8974666667,14.9273666667,9.43296666667,23.4056666667,23.6697333333,19.7838,33.6638666667,9.13406666667
610.26,16.1469333333,43.3895666667,23.6055333333,31.0133333333,14.9754666667,9.55629999999,23.4814,23.7454,19.8036666667,33.8273333333,9.22233333333
610.60,16.1674333333,43.4416666667,23.6076,31.0312666667,14.9692,9.59593333334,23.5294,23.7332,19.7778,33.8797333333,9.27533333333
610.93,16.2391666667,43.4852666667,23.6361333333,31.0824,15.0171666666,9.71213333333,23.5554,23.7408,19.7802,33.9768,9.35833333333
611.27,16.2506333333,43.5500666667,23.6505333333,31.0888,15.0112666667,9.7444,23.6401333334,23.7425333333,19.7573333333,34.1034666667,9.38326666667
611.60,16.2365333333,43.4975666667,23.6412666667,31.0358666667,15.0031,9.77993333334,23.5957333333,23.6897333333,19.7264666667,34.1202666667,9.41860000001
611.93,16.2784666667,43.5755,23.6502,31.1006,15.0423666667,9.85430000001,23.6796666667,23.7088,19.7382666667,34.2001333333,9.48573333334
612.27,16.2253,43.4845333333,23.5633333333,31.0399333333,14.9675,9.79759999999,23.6362,23.5743333333,19.6361333333,34.1994666667,9.43293333333
612.60,16.2158,43.5208333333,23.6328666667,31.0887333333,14.9967,9.83056666667,23.6788,23.59,19.6357333333,34.323,9.46726666666
612.94,16.2018666667,43.5269,23.6168666667,31.0758,14.9673333333,9.78786666667,23.6395333333,23.5652666666,19.5701333333,34.3384,9.45126666667
613.27,16.1764,43.6417333333,23.645,31.0882666667,14.9820333333,9.8042,23.6650666667,23.5237333333,19.564,34.4027333333,9.45980000001
613.61,16.0856666667,43.6302333333,23.6005333333,31.0195333333,14.9175333333,9.7152,23.6276666667,23.4369333333,19.4681333333,34.3539333333,9.42200000001
613.94,15.9682333333,43.5722,23.5012666667,30.9582,14.8357333333,9.59999999999,23.5117333333,23.296,19.3426666667,34.3006,9.30613333333
614.28,15.8864,43.5057666667,23.4473333333,30.9282,14.7736666667,9.52433333334,23.3971333333,23.2328666667,19.2394666667,34.287,9.25499999999
614.61,15.8125666667,43.5363666667,23.4357333334,30.9566,14.7414333333,9.46253333333,23.3780666667,23.2243333333,19.1753333333,34.3128666667,9.23126666666
614.94,15.7740666667,43.6198666667,23.4465333333,31.0085333333,14.7133,9.44453333334,23.3179333333,23.2002666667,19.1487333333,34.3784666667,9.2394
615.28,15.7662333333,43.7424,23.4783333333,31.0998,14.7626666667,9.4512,23.3556666667,23.2350666667,19.1385333333,34.4270666667,9.3074
615.61,15.7102,43.7705,23.4618666667,31.1106,14.7585,9.4413,23.3060666667,23.2338666667,19.0938666667,34.4850666667,9.31246666667
615.95,15.7131,43.7863,23.4506,31.2047333333,14.8315,9.52886666667,23.3194,23.2822666667,19.1581333333,34.513,9.40166666667
616.28,15.6726333333,43.7572333333,23.4104666667,31.2112,14.7530666667,9.47426666666,23.2683333333,23.1938666667,19.0678666667,34.5286666667,9.37859999999
616.61,15.6217,43.7718,23.3606666667,31.2216666667,14.7711666667,9.5102,23.2713333334,23.182,19.0828666667,34.5623333333,9.42820000001
616.95,15.6243,43.7430333333,23.3487333333,31.2437333333,14.7731666667,9.51000000001,23.2227333333,23.1646,19.0512666667,34.5884,9.42106666667
617.28,15.5937666667,43.6570333333,23.284,31.2371333334,14.7291666667,9.51746666667,23.1724,23.1248,19.0167333333,34.5598666667,9.44519999999
617.62,15.6423333333,43.6451666667,23.3305333334,31.2548666667,14.7727333333,9.57366666666,23.2138,23.1584,19.0582666667,34.6199333333,9.55066666667
617.95,15.6557333333,43.6589666667,23.3536666667,31.3146666667,14.839,9.65243333333,23.2864666666,23.1793333333,19.1136,34.6409333333,9.58319999999
618.28,15.5963,43.6814333333,23.3454,31.2694666667,14.7740333333,9.63890000001,23.2725333333,23.1173333333,19.0876666667,34.6366,9.53020000001
618.62,15.5176666667,43.6467,23.3204666667,31.2411333333,14.7497,9.62093333333,23.2726,23.053,19.0586,34.5556,9.53213333333
618.95,15.4773666667,43.5476,23.2829333333,31.1824,14.6896666667,9.61959999999,23.2614,22.9742666667,18.9892,34.5353333333,9.51466666667
619.28,15.4577666667,43.4878,23.2844,31.1994,14.6636333334,9.63093333333,23.2348,22.9238,18.9628,34.5386666667,9.53239999999
619.62,15.3619,43.4382333333,23.2200666667,31.1066,14.5267333333,9.54483333333,23.1255333333,22.7922666667,18.8606,34.4521333333,9.43819999999
619.95,15.2868,43.4209333333,23.1409333333,31.0246,14.4816,9.51840000001,23.1196666667,22.7435333333,18.7939333333,34.4026666667,9.4556
620.28,15.2783,43.3900333333,23.1392666667,31.0011333333,14.4630666667,9.51936666667,23.1147333333,22.6842666667,18.7321333334,34.3962666667,9.44206666667
620.62,15.2958666667,43.4034,23.1396666667,30.9884,14.4812,9.61326666667,23.1865333333,22.6973333333,18.7351333333,34.4650666667,9.52193333334
620.95,15.2306333333,43.3835,23.1097333333,30.953,14.4683666667,9.61673333334,23.2236,22.6434666667,18.673,34.5034,9.50266666667
621.28,15.1547333333,43.3785333333,23.0749333333,30.9576666667,14.4208,9.5662,23.1944666667,22.6100666667,18.6304666667,34.5439333333,9.45240000001
621.62,15.0400666667,43.2866333333,22.9736,30.837,14.3417,9.51406666667,23.0832,22.4896,18.5018666667,34.4709333333,9.39586666667
621.95,14.9816,43.2068,22.8999333333,30.8109333333,14.3333333333,9.47856666667,23.0573333334,22.4544666667,18.4286666667,34.4198,9.43193333333
622.28,14.9271,43.1094,22.8224666667,30.7631333333,14.2692333333,9.40893333333,22.9880666667,22.4082666667,18.3304,34.3769333333,9.39273333333
622.62,14.8735333333,43.1749,22.7872,30.7776666667,14.2424666667,9.3867,22.9754,22.4242,18.326,34.3588666667,9.37220000001
622.95,14.8103,43.1428,22.7572,30.7055333333,14.1932666667,9.34996666667,22.9664,22.3482,18.2660666667,34.3322,9.35113333333
623.28,14.8489,43.2136666667,22.8151333334,30.7728666667,14.2474333333,9.4071,23.0482666667,22.4081333333,18.2536,34.4416,9.46633333333
623.62,14.7983666667,43.1979,22.7731333333,30.7548666667,14.2052333333,9.38436666667,22.9668666667,22.3796666667,18.2044666667,34.4014,9.45713333333
623.95,14.7625333333,43.2616666667,22.7946,30.8092,14.1867666667,9.37043333334,22.9532,22.3986,18.1992,34.4147333333,9.47073333334
624.28,14.6896333333,43.2065,22.7225333333,30.7952,14.1328,9.27453333333,22.8426666667,22.318,18.0794,34.3138666667,9.41360000001
624.62,14.6778,43.2812333333,22.7158,30.8146,14.0774333333,9.21923333333,22.7850666667,22.303,18.0343333333,34.344,9.41860000001
624.95,14.5731666667,43.215,22.6432,30.7472666667,14.0051,9.1549,22.7129333333,22.1992,17.9508666667,34.2276,9.4072
625.28,14.637,43.293,22.7138666667,30.8302666667,14.0650666667,9.2122,22.7714,22.2399333333,18.0314,34.3329333333,9.5392
625.61,14.7085666667,43.3864666667,22.7894,30.9076666667,14.1208333333,9.27536666667,22.8496,22.2617333334,18.095,34.4858666667,9.64033333333
625.95,14.6963,43.362,22.7919333333,30.9168,14.1205333333,9.33160000001,22.8784666667,22.2382,18.0974,34.5074666667,9.67426666666
626.28,14.6342666666,43.2725333333,22.7258,30.8558,14.0542,9.26993333333,22.7865333333,22.1250666667,17.9856,34.4731333333,9.61826666667
626.61,14.6179666666,43.3048666667,22.6904,30.8542666667,14.0554666667,9.26726666666,22.7600666667,22.1234,17.9574,34.4698666667,9.66139999999
626.94,14.5792,43.2992333333,22.662,30.8591333333,14.0273,9.24333333333,22.7282666666,22.0574,17.9247333333,34.4847333333,9.60306666667
627.28,14.5515666667,43.2748333333,22.6517333333,30.811,14.0380333334,9.22976666667,22.7096,21.9972666667,17.8967333334,34.4779333333,9.57326666667
627.61,14.5633666666,43.2428,22.6372,30.7992,14.0699333333,9.29950000001,22.7558666667,21.9655333333,17.9061333333,34.5274,9.6346
627.94,14.553,43.2953,22.6675333333,30.8474,14.0473333333,9.30656666666,22.7918,21.9432,17.9282,34.5924,9.65193333333
628.27,14.5638333333,43.3339666667,22.6820666667,30.8706,14.0613666667,9.36830000001,22.8202,21.9548666666,17.9412,34.5852666667,9.67286666667
628.61,14.6253333333,43.3592,22.7076,30.8943333333,14.1067333333,9.46210000001,22.8785333333,21.9656666667,17.9298,34.6910666667,9.7122
628.94,14.5814666667,43.3681333333,22.7045333334,30.9,14.0702,9.45163333333,22.9193333333,21.9480666667,17.8404666667,34.6798666667,9.69840000001
629.27,14.4886666667,43.2837,22.6641333333,30.8419333333,14.0109666667,9.43870000001,22.8126666667,21.8702666667,17.7356,34.5748,9.63079999999
629.60,14.4812,43.3898666667,22.6678666667,30.8512666667,14.0208333333,9.42559999999,22.8399333334,21.8721333333,17.7054,34.636,9.61540000001
629.94,14.4759666667,43.3925666667,22.6694,30.885,13.9997333334,9.42816666667,22.8707333333,21.8772666667,17.6763333333,34.6980666667,9.65666666666
630.27,14.4077,43.3138666667,22.6033333333,30.8921333333,13.9533666667,9.38046666667,22.852,21.8229333333,17.5674,34.683,9.59600000001
630.60,14.3466666666,43.3033,22.5663333333,30.8192,13.9015,9.3781,22.7812666667,21.7980666667,17.5298,34.6374,9.60759999999
630.93,14.3722333333,43.3858333333,22.6094,30.9026,13.9376666667,9.4977,22.8436666667,21.8339333333,17.5610666666,34.7594666667,9.73313333334
631.26,14.3645333333,43.3997666667,22.6492666667,30.9300666667,13.9130666666,9.52716666667,22.8180666667,21.841,17.5248666667,34.7308,9.75859999999
631.60,14.3075,43.3867666667,22.6487333333,30.8934666667,13.9106333333,9.55109999999,22.7911333333,21.8328,17.4850666667,34.725,9.81146666667
631.93,14.2365333333,43.2853333333,22.6160666667,30.8672666667,13.9055333333,9.51883333333,22.7387333333,21.7568,17.4412,34.6472,9.80259999999
632.26,14.2126666667,43.2864666667,22.5949333333,30.8514,13.8604333333,9.517,22.7197333333,21.7238,17.4544,34.5715333333,9.82706666667
632.59,14.1243666667,43.1998666667,22.4914,30.8038,13.7542666667,9.47129999999,22.5860666667,21.6205333333,17.3539333333,34.5008,9.73766666667
632.92,14.1444,43.2127666667,22.4528666667,30.7877333333,13.7807666667,9.49000000001,22.5635333333,21.6246666667,17.3479333333,34.5082666667,9.73806666667
633.26,14.1384333333,43.1159666667,22.3878,30.7627333333,13.7605,9.47900000001,22.4707333334,21.5796,17.2864666667,34.4630666667,9.80733333333
633.59,14.0777666667,43.1062,22.3596,30.6909333333,13.7709333333,9.51076666667,22.4377333333,21.5228666667,17.2712,34.4460666667,9.83926666666
633.92,14.0711666666,43.1489,22.3853333333,30.6382666667,13.7538333333,9.50210000001,22.4142666667,21.4914666666,17.2996666666,34.4954,9.88173333334
634.25,14.0453,43.1063333333,22.3365333333,30.6438666667,13.7437666667,9.49153333333,22.3988666667,21.4366,17.2645333333,34.4716666667,9.88946666667
634.58,13.9614666667,43.0386333333,22.2501333333,30.5948,13.6536333333,9.40323333334,22.3398,21.3430666667,17.169,34.3838666667,9.83433333333
634.91,13.8814666667,43.0360666667,22.1737333333,30.5638666667,13.6191666667,9.32353333334,22.2718666667,21.2722,17.0761333333,34.3604666667,9.81333333333
635.25,13.9129333333,43.027,22.1824666667,30.583,13.6311666666,9.34226666667,22.2982,21.2714,17.0679333333,34.4371333333,9.85246666667
635.58,13.9217333333,43.0935666667,22.1842666667,30.5860666667,13.6231666667,9.37269999999,22.3252,21.2578666666,17.0568666667,34.5618,9.92213333333
635.91,13.8833333333,43.1109,22.2199333334,30.6363333333,13.6116666667,9.36616666667,22.3210666667,21.2508666666,17.0098666667,34.6716666666,9.92886666667
636.24,13.9226333333,43.0680666667,22.1770666667,30.5787333333,13.6139333333,9.32986666666,22.3272666667,21.2045333333,16.9912666667,34.7236666667,9.99380000001
636.57,13.8799333333,43.0907333333,22.1749333334,30.6112666667,13.5946666667,9.33983333333,22.3645333334,21.1984666667,16.9733333333,34.7846666667,10.0686666667
636.90,13.8306,43.0998,22.2082,30.5838,13.5825,9.37740000001,22.3932,21.1367333333,16.9571333333,34.8137333333,10.0794666667
637.23,13.8925,43.0987333333,22.2576666667,30.6944666667,13.6114666667,9.45916666667,22.4180666667,21.1773333333,16.9651333333,34.8836,10.1417333333
637.56,13.8754666667,43.0595,22.2076666666,30.7068666667,13.5868,9.49896666667,22.3844666667,21.1709333333,16.9244,34.8429333333,10.1428666667
637.90,13.9061333334,43.1266,22.2452666667,30.6974666667,13.6204,9.55060000001,22.4132666667,21.1807333333,16.8984,34.9156,10.202
638.23,13.9638333333,43.2093666667,22.2863333333,30.7200666667,13.6314,9.53463333333,22.4441333333,21.208,16.894,35.0395333333,10.2568666667
638.56,14.0519666667,43.2835333333,22.3246,30.7876,13.6646666667,9.61296666667,22.4997333333,21.2784,16.9464,35.1756666667,10.3133333333
638.89,13.9728333333,43.2277333333,22.2283333333,30.7203333333,13.5911,9.6046,22.4032666667,21.1936666667,16.9053333333,35.0674,10.2550666667
639.22,13.8536333333,43.1859333333,22.1333333333,30.6493333333,13.5500333333,9.51049999999,22.3625333333,21.1092,16.8018,34.9778,10.1794
639.55,13.8568666667,43.2191333333,22.0932,30.6720666667,13.6076666667,9.53026666666,22.3306666667,21.1236666666,16.7824,34.9676666667,10.2294
639.88,13.8714333333,43.3298333333,22.1672,30.7862666666,13.6704666667,9.64246666667,22.3806666667,21.1853333333,16.8229333333,35.0188666667,10.2848
640.21,13.7914,43.2543,22.1022666667,30.7099333333,13.5655333333,9.57263333334,22.3142,21.0536,16.6991333333,34.9632666667,10.2137333333
640.54,13.8321,43.3462666667,22.1056,30.7869333333,13.5688,9.59603333333,22.3337333333,21.1014666667,16.7137333333,35.0738666667,10.2273333333
640.87,13.6862666667,43.321,21.9848666667,30.6932666667,13.5085333333,9.46346666666,22.2464666667,21.0002666667,16.6401333333,35.0063333333,10.1644666667
641.20,13.6306,43.3009,22.0228666667,30.7309333333,13.5187666667,9.44463333333,22.2621333333,20.9532,16.6078666667,35.0145333333,10.1656666667
641.53,13.6319333334,43.3065666667,22.0597333333,30.7695333333,13.5206666667,9.43230000001,22.3004666667,20.9548666667,16.6193333334,35.0440666667,10.1623333333
641.87,13.5802,43.1388,21.9966,30.7556,13.5657333333,9.45783333333,22.2723333333,20.9134666667,16.5894,34.9700666667,10.1648666667
642.20,13.4297666667,42.9658666667,21.9181333333,30.6680666667,13.4885666667,9.34066666667,22.2291333333,20.7625333333,16.4695333333,34.8924666667,10.1548
642.53,13.4633333333,42.9879,21.9408666667,30.7099333333,13.5300333333,9.3252,22.3192,20.797,16.4956666667,34.9673333333,10.2434666667
642.86,13.5520333333,42.9985666667,22.037,30.8189333333,13.6112,9.46116666667,22.3562,20.8905333333,16.5913333333,35.1082,10.3484666667
643.19,13.6141333333,43.1698666667,22.0876666667,30.8433333333,13.6622333333,9.53463333334,22.468,20.901,16.6231333333,35.1798,10.4698
643.52,13.5217,43.0995333333,22.0325333333,30.7454,13.6105333334,9.46319999999,22.4014,20.8002666667,16.5206666666,35.1728666667,10.4200666667
643.85,13.5665666667,43.205,22.0789333333,30.8159333333,13.6400333333,9.48756666667,22.4206666667,20.8664,16.5366,35.2454,10.4468666667
644.18,13.5876333333,43.1786666667,22.1044,30.8144666667,13.7018666667,9.53246666667,22.4722666667,20.8839333333,16.5626666667,35.2644666667,10.5192666667
644.51,13.7092666666,43.2628333333,22.1866666667,30.9078,13.7685,9.64713333333,22.5943333333,20.9612666667,16.5908666667,35.3734666667,10.6372666667
644.84,13.8340333333,43.3549333333,22.2216666667,30.9026,13.8254,9.68359999999,22.6543333333,20.9971333333,16.6124666667,35.4438,10.7200666667
645.17,13.7559666667,43.3378,22.0914,30.8842666667,13.7436666667,9.60923333333,22.603,20.9143333333,16.495,35.4189333333,10.7063333333
645.50,13.6025666667,43.2788,21.9728666667,30.7522,13.5419666667,9.51763333333,22.4573333333,20.7722,16.3631333333,35.3478,10.5825333333
645.83,13.5637,43.3243,21.8624666667,30.7116666667,13.4762666667,9.52133333333,22.3539333333,20.7336,16.3203333333,35.2622666667,10.4946
646.16,13.5420333333,43.3873333333,21.8501333333,30.7307333333,13.4561,9.53313333333,22.3614666667,20.7153333333,16.2500666667,35.2527333333,10.4785333333
646.49,13.4712,43.2824666667,21.7906666667,30.6920666667,13.336,9.46836666667,22.2713333333,20.5912,16.1402,35.1871333333,10.4128
646.82,13.3345666666,43.0569666667,21.637,30.5719333333,13.1629666667,9.31626666666,22.0792,20.4306666667,15.9690666667,35.0401333333,10.2131333333
647.15,13.3621,43.1378,21.6753333333,30.6169333333,13.1557333333,9.31450000001,22.1273333333,20.4439333333,15.9976666667,35.0527333333,10.315
647.48,13.3548666667,43.066,21.6648,30.6307333333,13.2589,9.40170000001,22.2152,20.4626,16.0308,34.9827333333,10.4334
647.81,13.2728333333,43.0582,21.5872666667,30.5932666667,13.1657666667,9.27110000001,22.1215333333,20.3694,15.9458666667,34.9376,10.3755333333
648.14,13.2803,43.1281666667,21.6066,30.6091333333,13.1799,9.30810000001,22.0891333333,20.3955333333,15.961,34.928,10.3558
648.47,13.2394,43.1542333333,21.6063333333,30.687,13.1882,9.40223333334,22.0699333333,20.4007333333,16.0360666667,34.9374666667,10.3734
648.80,13.2381666667,43.0554666667,21.637,30.6679333333,13.2230333333,9.39763333333,22.0634,20.4111333333,16.0694,34.9389333333,10.4070666667
649.13,13.3183333333,43.1708333333,21.709,30.8107333333,13.3167333333,9.49086666667,22.149,20.492,16.126,34.9888666667,10.5276
649.46,13.3691333333,43.2699,21.851,30.9084,13.3652666667,9.5373,22.2553333333,20.5428666667,16.1727333333,35.0415333333,10.6367333333
649.79,13.3575,43.2382,21.8401333333,30.9251333333,13.3615666667,9.58903333334,22.2736,20.5472,16.1866666667,35.1206,10.6727333333
650.11,13.2955333333,43.2660666667,21.7641333333,30.8624666667,13.3142333333,9.529,22.2493333333,20.5253333333,16.1417333333,35.1036,10.6885333333
650.44,13.2867666667,43.2500333333,21.8066,30.9016,13.3609333333,9.56773333333,22.2804666667,20.5428,16.1443333333,35.1973333333,10.7445333333
650.77,13.2320666666,43.2244333333,21.7254,30.8508,13.3647333333,9.56283333333,22.233,20.4824,16.1116,35.2152,10.6557333333
651.10,13.0902666667,43.1663,21.5637333333,30.6991333333,13.1347,9.35453333333,22.0576666667,20.315,15.9682,35.1526666667,10.48
651.43,13.0857333333,43.1580666667,21.5912666667,30.709,13.1262333333,9.44876666666,22.0871333333,20.3578666667,15.9376666667,35.1290666667,10.5116666667
