wavelength,Back_GeoConf,Belly_GeoConf,Breast_GeoConf,Crissum_GeoConf,Crown_GeoConf,DorTail_GeoConf,Patch10_GeoConf,Rump_GeoConf,Throat_GeoConf,WingTip_GeoConf
744.97,18.4903333334,21.6459333333,17.0124,21.7335333333,15.3421333333,19.8028,35.4980666667,20.3693333333,18.5756,25.6525666667
745.28,18.6756666667,21.9927333333,17.27,22.0542,15.4342666667,20.0639333333,35.6726666667,20.4906444444,18.7222666667,25.9258666667
745.60,18.5956,21.8277,17.0208,21.7696666667,15.1006,19.7333333333,35.3154,20.3201333333,18.3956666667,25.7941333333
745.91,18.6142,21.7346333333,16.9636666667,21.5467333333,15.1052,19.5050666667,35.2808666667,20.1566666667,18.3246666667,25.6260666667
746.23,18.2753333333,21.3124,16.6125333333,20.9741333333,14.679,19.2497333333,34.7922,19.7301777778,17.9090666667,25.2409333333
746.55,18.1550666667,21.1552333333,16.3101333333,20.7129333333,14.4407333333,18.944,34.6367333333,19.4397333333,17.7214,25.139
746.86,18.139,21.1867333333,16.43,20.8532666667,14.5986,19.0534666667,34.9051333333,19.5742444444,17.9061333333,25.2211666667
747.18,18.0802666667,21.0913333333,16.5474666667,20.9294,14.6130666667,19.0633333333,34.8223333333,19.5660888889,17.9586,25.2712666667
747.49,18.2099333333,21.1913333333,16.6642666667,21.1296,14.7822666667,19.3058,35.0074,19.6631111111,18.0744,25.4218666667
747.81,18.0308,21.2247333333,16.5442666667,20.9199333333,14.7118,19.3322666667,34.9376,19.4492444444,17.9154666667,25.2196
748.12,18.2122666667,21.1421333333,16.5842666667,20.8258,14.713,19.4343333333,34.9015333333,19.451,17.8064,25.1916333333
748.44,17.8008666667,20.5682333333,16.2473333333,20.5362666667,14.3578666667,19.1184666667,34.3888666667,18.9516666667,17.5030666667,24.8249666667
748.75,17.6449333333,20.4304666667,16.0916,20.3723333333,14.1918,19.023,34.2773333333,18.7825111111,17.3201333333,24.7599333333
749.07,17.4680666667,20.1446,15.8416666667,20.2205333333,14.1275333333,18.7412666666,34.1938666667,18.6336,17.1385333333,24.6420333334
749.38,17.4545333333,20.1958666667,15.8432666667,20.3066666667,14.1212,18.7969333333,34.041,18.5829333333,17.0228,24.7252333333
749.70,17.7674666667,20.8152666667,16.1417333333,20.7963333333,14.5135333333,19.0757333333,34.5017333333,19.0363555556,17.3503333333,25.2174333333
750.01,17.983,21.1860333333,16.4346666667,21.1743333333,14.9029333333,19.4080666666,34.6756666667,19.3071333333,17.7722,25.5919333333
750.33,17.7508666667,20.8728333333,16.1835333333,20.9516666667,14.6428,19.2248,34.4305333333,18.9060666667,17.536,25.3845666667
750.64,18.0132,21.1478,16.407,21.1346666667,14.9036666667,19.6194,34.8917333333,19.0727111111,17.824,25.7390666667
750.96,17.8614666667,20.9657333333,16.3038,20.9065333333,14.6547333333,19.4550666667,34.7872666667,18.9898,17.7336,25.5648
751.27,17.8076,20.8279333333,16.2556666667,21.1095333333,14.6653333333,19.2773333333,34.6627333333,18.9606444445,17.7132,25.6757
751.59,17.5988,20.7558333333,16.131,21.03,14.5810666666,19.1948666667,34.5715333333,18.7740666667,17.6398666667,25.6124
751.90,17.4531333333,20.6931,15.9481333333,20.984,14.4239333333,18.8706,34.3438666667,18.5783333333,17.3174,25.5325333333
752.22,17.3154666667,20.4276,15.7337333333,20.7409333333,14.4290666667,18.7416,33.9893333333,18.3552,17.1840666667,25.3012333333
752.53,17.3723333333,20.4457,15.6623333333,20.6411333333,14.4747333333,18.8487333333,33.9380666667,18.329,17.1196,25.2751333333
752.85,17.4712,20.3715333333,15.6310666667,20.6912666667,14.4255333333,18.9422666667,34.2041333333,18.4289111111,17.0626,25.3984333333
753.16,17.1709333333,19.7342666667,15.3038,20.2608666667,14.1057333333,18.6322,33.7686666667,17.8549333333,16.6125333333,24.8672
753.47,16.5756666667,19.1364333333,14.7064666667,19.6262,13.3955333333,18.0036666667,33.1738,17.2046444444,15.9202666667,24.2829
753.79,16.9687333333,19.6556333333,14.9850666667,19.9973333333,13.7500666667,18.3059333333,33.4107333333,17.3462666667,16.295,24.5309666667
754.10,16.6302,19.4673666667,14.6454666667,19.7556666666,13.4088666666,17.7887333333,33.0386666667,17.1204,15.8997333333,24.0423333333
754.42,16.6260666667,19.4195,14.6159333333,19.6805333333,13.5030666667,17.6478666667,33.0774666667,17.0123555556,15.7642666667,24.09
754.73,16.8209333333,19.3316,14.6038666667,19.6581333333,13.4582666667,17.7521333333,33.1265333333,16.8762444444,15.6807333333,24.0578666667
755.05,16.8917333334,19.3232333333,14.5858666667,19.6092666667,13.4058,17.8469333333,33.1963333333,16.8840222222,15.5823333333,24.0167
755.36,17.2064666667,19.7984,14.7406,19.8492666667,13.6818,18.1324,33.6037333333,17.1786222222,15.9812666667,24.2177666667
755.67,17.0465333333,19.6528333333,14.5983333333,19.9237333333,13.4148666667,17.9196,33.6963333333,17.0492888889,15.7738666667,24.1039333333
755.99,16.8144666667,19.5671333333,14.4391333333,19.8416,13.2276,17.8042,33.3703333333,16.7528,15.669,23.9258
756.30,16.5704,19.3495666667,14.2962,19.5620666667,12.9639333333,17.5149333333,32.8584666667,16.4614222222,15.5044666667,23.6076666667
756.62,16.5593333333,19.2774666667,14.0954,19.5078,12.8674,17.2608,32.6611333333,16.3786444444,15.5087333333,23.5794333333
756.93,17.2580666667,19.8000666667,14.8742666667,20.2764,13.4967333333,17.9272,33.1622,16.9630666666,16.0910666667,24.0602
757.24,16.6785333333,19.1486333333,14.4897333333,19.6250666667,12.9031333333,17.4786,32.7868666667,16.6978222222,15.5828,23.6845333333
757.56,16.689,19.0376666666,14.458,19.5220666667,12.8212666667,17.4468,32.5835333333,16.5817777778,15.5484,23.6317
757.87,16.7737333333,19.0813,14.4662666667,19.5693333333,12.7175333333,17.7108666667,32.3702,16.5744888889,15.6303333333,23.5197
758.18,16.5025333333,18.867,14.2496,19.2491333333,12.4352666667,17.6501333333,32.2436,16.5061111111,15.4891333333,23.1286
758.50,16.5002,18.9667666667,14.4021333333,19.3111333333,12.4872,17.8102,32.3666,16.6460444444,15.6726,23.1971333333
758.81,15.7774666667,18.0821333333,13.6963333333,18.4661333334,11.6180666667,17.3692,31.6732,15.9168888889,14.8566,22.4164333333
759.13,16.2960666667,18.6792,14.2416666667,18.9977333333,12.2422,18.0970666667,32.0622,16.4492222222,15.4555333333,22.8935333333
759.44,16.0305333333,18.2596333333,13.9537333333,18.8275333333,11.8321333333,17.7944666667,31.9740666667,16.1470444444,15.2234,22.6262666667
759.75,16.134,18.1679333333,13.9746666667,18.8720666667,11.9722666667,17.9794666667,32.0324666666,16.3748222222,15.1289333333,22.7053
760.07,16.1716666666,18.1712666667,14.0474666667,18.9812,11.8182666667,18.2092,32.2357333333,16.4570666667,14.9666666667,22.6651666667
760.38,15.4058,17.2938333333,13.1281333333,17.8960666667,11.0006,17.4779333333,31.7239333333,15.6028222222,13.9960666667,21.8987666667
760.69,15.5392,17.4088666667,13.2324666667,18.0036666667,11.1792,17.5277333333,31.6394666667,15.6010666667,14.109,21.8283333333
761.01,15.564,17.3534666667,13.2426666667,18.2104666667,11.3926,17.6938,31.7126,15.6564,14.0717333333,21.8463
761.32,15.4351333333,17.1438,13.1158,18.1158,11.2859333333,17.4826666667,31.669,15.6445777778,13.9122,21.7356666667
761.63,15.4356666667,17.2452666667,13.0524,18.181,11.1355333333,17.3642666667,31.6118,15.5897333333,13.7880666667,21.8214
761.94,14.7288,16.4421333333,12.2902,17.4714666667,10.3420666667,16.5066666667,30.8256,14.8034,12.9811333333,21.1341666667
762.26,14.9636666667,16.6356333333,12.5857333333,17.7548666667,10.679,16.7041333333,31.0773333333,15.0614,13.2115333333,21.2973
762.57,14.5186666667,16.0609,12.0644,17.0928,10.0203333333,16.1744666667,30.6654,14.6442888889,12.7204,20.7850666666
762.88,14.9954666667,16.5667333333,12.5373333333,17.4657333333,10.5826666667,16.5873333333,30.9785333333,15.1987777778,13.0633333333,21.2052
763.20,14.875,16.6032666667,12.4526,17.3982666667,10.4010666667,16.437,30.9412,14.9925777778,13.0190666666,21.0117
763.51,14.3061333333,16.1161333333,11.9069333333,16.9634,9.77526666668,15.8466,30.4864,14.5314666667,12.3964,20.5143333333
763.82,14.359,16.2120333333,12.0882,17.1893333333,9.91006666666,16.0866666667,30.4853333334,14.8453777778,12.5270666667,20.5839666667
764.14,13.9864666667,15.7943666667,11.7088666667,16.863,9.44313333333,15.7490666666,30.3405333334,14.5425777778,12.0051333333,20.2774333333
764.45,13.7930666667,15.6479,11.5533333333,16.5857333333,9.20426666666,15.65,30.0848666667,14.4423777778,11.7172666667,19.9939333333
764.76,13.8471333333,15.8451666667,11.5882,16.6280666667,9.21493333333,15.8937333333,30.234,14.4636222222,11.7337333333,20.0302
765.07,13.7812666667,15.7482,11.5740666667,16.658,9.28079999999,15.8743333333,30.1831333333,14.5434888889,11.6838666667,19.9666666667
765.39,14.0612,16.1258,11.8912,16.9587333333,9.60919999999,16.3252,30.4581333333,14.8532444445,12.0232666667,20.149
765.70,13.9086666667,16.0948333333,11.8217333333,16.8918666666,9.47759999999,16.1608,30.3338,14.7875333333,11.85,20.1155333333
766.01,14.0478,16.1066333333,11.882,16.8657333333,9.71873333334,16.119,30.3684,14.8593777778,11.7376666667,20.0286666667
766.32,13.5204666667,15.5158,11.4842666667,16.4256666667,9.07673333334,15.8856666667,30.0591333333,14.3194,11.1313333333,19.4667333333
766.64,13.625,15.3527,11.5334,16.525,9.00286666667,16.075,30.0861333333,14.3805777778,11.0166666667,19.4112333333
766.95,14.5452,16.1039666667,12.4438666667,17.3144,10.1094,17.1848,30.8607333333,15.2926666667,12.0552,20.3469
767.26,14.9498,16.2100666667,12.4352666667,17.5452666667,10.193,17.3477333333,31.0282,15.3769333333,12.3214666667,20.4984
767.57,15.6147333333,16.7493,13.1036,18.0614666667,10.9018666667,17.9086,31.2632,16.0976,12.7760666667,21.0795333333
767.88,15.4504666666,16.3401,12.7445333333,17.8732,10.5599333333,17.574,31.2677333333,15.8194444444,12.664,20.9105
768.20,14.9078,15.6535333333,12.3833333333,17.5518,10.0116666667,16.8576,30.6493333333,15.4293111111,12.1640666667,20.4948666667
768.51,14.6678666667,15.4263666667,12.0741333333,17.1454,9.65180000001,16.5208,30.2522,15.1598666667,11.7824666667,20.2658333333
768.82,15.1329333333,15.6839,12.6178,17.6585333333,9.92566666665,16.9218,30.8715333333,15.8625777778,11.9092666667,20.7864
769.13,14.8112666667,15.2768666666,12.0975333333,17.3193333333,9.47559999999,16.7986666667,30.7406666667,15.6435111111,11.5951333333,20.3319
769.44,14.1307333333,14.9186,11.6824666667,16.9754666667,8.89766666667,16.4851333333,30.0767333333,15.1824,10.9301333333,19.9364
769.76,14.3439333333,15.0875333333,11.881,17.145,9.00666666667,16.3880666667,30.3401333333,15.5312,11.0931333333,20.1056
770.07,14.4031333333,15.3217,12.1241333333,17.407,9.41879999999,16.5505333333,30.2055333333,15.8863555555,11.2829333333,20.4147666667
770.38,13.4407333333,14.4995,11.3272666667,16.6208,8.3304,15.6298666667,29.4286666667,14.9492888889,10.1850666667,19.393
770.69,13.5731333333,15.0833,11.9959333333,16.9757333333,8.63013333333,16.2438666667,29.9430666667,15.4879333333,10.4674,19.7418333333
771.00,13.068,14.7388,11.5880666667,16.7414,8.12193333334,15.8209333333,29.6558666667,15.0802222222,10.0747333333,19.0692666667
771.32,13.229,15.0865666667,11.9306,16.8066,8.2906,15.9589333333,29.7223333333,15.3690666667,9.86006666665,19.3549
771.63,13.694,15.4806,12.2087333333,17.0083333333,8.65700000001,16.4863333333,30.0954666667,15.9147555556,9.82393333332,19.5417
771.94,13.6783333333,15.4376666667,12.4003333334,17.0437333334,8.89446666665,16.8093333333,30.1810666667,15.8948888889,9.87433333333,19.4737666667
772.25,13.6711333333,15.4565666667,12.2772,16.9936666667,9.03580000001,16.6645333333,29.8268,15.6994,10.0364,19.459
772.56,14.3996,16.0078333333,12.8912666667,17.3820666667,9.27179999999,16.9396666667,30.1950666667,16.1435333333,10.2644666667,20.0086
772.87,15.0683333333,16.4857666667,13.5232,17.9514,9.73499999999,17.2492666667,30.8741333333,16.7505111111,10.9802666667,20.6578666667
773.18,14.7434,16.3151666667,13.0496,17.5676,9.21173333334,16.9368666667,30.793,16.3242666667,10.8739333334,20.4257666667
773.50,14.7906666667,16.5602333333,13.0882,17.497,9.02619999999,16.9328,31.3486666667,16.3251555556,11.1358666667,20.4719
773.81,15.2988666667,16.8253,13.5200666667,18.1327333333,9.71520000001,17.2782,31.7506666667,16.9203111111,11.7972666667,20.6769666667
774.12,15.0142666667,16.2929,12.9714666667,17.4809333333,9.05240000001,16.4047333333,31.3763333333,16.2825111111,11.1333333333,20.1880666667
774.43,14.8368,15.8834,12.7968666667,17.3458,8.73586666667,16.4564,31.2836,15.9922666667,10.8048666666,20.0555666667
774.74,15.5164666667,16.5372333333,13.3870666667,18.1586666667,9.59219999999,17.3334,32.0538,16.7798,11.917,20.4835666667
775.05,15.5929333333,16.7374333333,13.5773333333,18.3650666667,9.63886666666,17.3352666667,31.9961333333,16.7220222222,12.1572,20.4002333333
775.36,16.1717333333,17.2343,13.9913333333,19.0858666667,9.86186666667,17.7894666667,32.5294666667,17.2586,12.4843333333,20.9042666667
775.67,16.4992,17.4123666667,14.0638666667,19.3404,10.1674,17.6915333333,32.6484,17.854,12.7041333333,20.8801
775.98,16.7316,17.7919666667,14.5808,19.8204,10.9131333333,18.2685333333,32.5848,18.2851777778,13.2884,20.7834333333
776.30,16.8248,17.9075,14.4435333333,20.3518,10.952,18.5682,33.0821333333,18.5565111111,13.5643333333,20.6103666667
776.61,17.5431333333,18.6090333333,15.2044,21.0389333333,11.8513333334,19.5274,33.0034666667,19.24,14.1702666667,21.1865666667
776.92,18.0504666667,19.1231666667,15.6992,21.4058666667,12.4516,20.0048,33.2304,19.5803555556,14.5138,21.5184333334
777.23,18.07,19.6320333333,16.0868,21.2767333333,12.6852,20.263,33.1577333333,19.6409333333,14.7369333333,21.9784333333
777.54,18.4308,20.1510333333,16.6032666667,21.881,13.5721333333,20.8968,33.3674,20.2224,15.4338,22.5950333333
777.85,19.1183333333,20.9553,17.2471333333,22.3708,14.3278,21.2098666667,34.0535333333,21.1936444444,16.5172666667,23.3994666667
778.16,19.133,21.2051,17.5949333333,22.5324,14.1662,21.3470666667,33.9164,21.0564888889,16.6200666667,23.8918333333
778.47,18.7882666667,20.7862666666,17.443,22.0374666667,14.0208,20.9594,33.4520666666,20.8358888889,16.2908666667,23.6917666667
778.78,19.0034,21.0382,17.7663333333,22.2877333333,14.3937333333,20.9132,34.0256666667,21.2240444445,16.9958,24.0648
779.09,18.7038,20.9921,17.5634666667,22.1251333333,13.9261333333,21.0148666667,34.4837333333,20.7502444444,16.7495333333,24.0416666666
779.40,18.5748,20.9805,17.4373333333,22.138,13.9601333333,20.7682666667,34.7991333334,20.5997111111,16.8663333333,24.5287666667
779.71,18.7684666667,21.1296666667,17.8473333333,22.1017333333,14.2391333333,21.1755333333,34.5953333333,20.6225333333,17.1348666667,24.9720666667
780.02,18.5018,21.0601,17.7502,22.2138,14.0124,20.7414666667,34.5618,20.4009555556,17.1125333333,25.1529333333
780.33,17.4848666667,20.0934333333,16.6693333333,21.4389333333,12.9336666667,19.7496,33.4506,19.5026222222,16.2322666667,24.5083
780.64,17.7994,20.4908333333,16.7746666667,21.8986666667,13.0636666667,20.1727333333,33.8348,19.973,16.5157333333,24.9568
780.95,17.6787333333,20.4912666667,16.6693333333,21.8731333333,12.8853333334,19.7353333333,33.6465333333,19.7840222222,16.3724,24.7826666667
781.26,17.2593333333,20.5137333333,16.2641333333,21.5716,12.7732666666,19.5376666667,33.3605333333,19.6066888889,16.1392,24.8451
781.57,16.2968,19.5723333333,15.0882666667,20.458,11.9426666667,18.2008666667,32.5276,18.7564444444,15.1765333333,23.7721
