wavelength,Back_SicLuam,Belly_SicLuam,Breast_SicLuam,Crissum_SicLuam,Crown_SicLuam,DorTail_SicLuam,Patch10_SicLuam,Rump_SicLuam,Throat_SicLuam,WingTip_SicLuam
625.61,24.137,53.1940666667,41.0898333333,45.8001606061,21.9911333333,14.4104666667,42.9606,35.3278,34.1229,13.6847333333
625.95,24.1194666667,53.1694,41.0916666667,45.8081363636,21.9792666667,14.4079333333,42.9190666667,35.3109,34.1137333333,13.6760666667
626.28,24.1199333333,53.2090666667,41.1309,45.8241787879,21.9754,14.3981333333,42.9871666667,35.3804666667,34.1124666667,13.6718
626.61,24.1189333333,53.2231333333,41.1446,45.7946333333,21.9552,14.3934,42.9639333333,35.382,34.1104666667,13.7054666667
626.94,24.1114666667,53.2732666666,41.1844666667,45.9039454546,21.9627333333,14.3882,43.0245666667,35.4183333333,34.1169333333,13.6934666667
627.28,24.1064,53.2458,41.1814666667,45.8760666667,21.9659333333,14.3871333333,42.9925,35.3872333333,34.0968,13.6968
627.61,24.1031333333,53.209,41.1591666667,45.8404727273,21.9351333333,14.3787333333,42.9727333333,35.3445666667,34.0462666667,13.6661333333
627.94,24.0775333333,53.1574,41.0994666667,45.7735454545,21.8894666667,14.3472,42.9722666667,35.2667,33.9619666667,13.6006666667
628.27,24.0790666667,53.0217333333,41.0241666667,45.6885636364,21.8565333333,14.3628666667,42.9185,35.2378666667,33.9035333333,13.5870666667
628.61,24.0648,53.0578666666,41.066,45.7086666667,21.8324666667,14.3595333334,42.9417666667,35.2270333333,33.9034333333,13.5758666667
628.94,23.9952666667,52.9876666667,40.9459333333,45.6275878788,21.7852,14.3162,42.8253333333,35.1292333333,33.8206333333,13.4864666667
629.27,23.9898,52.9418666667,40.8891666667,45.6297636364,21.7767333333,14.3287333333,42.8314666667,35.1214333333,33.8049666667,13.5114
629.60,23.9178666667,52.8866666667,40.8028,45.5527060606,21.7399333334,14.3136,42.7464666667,35.1025666667,33.7522666667,13.5358666667
629.94,23.8298666667,52.8592666667,40.7630666667,45.4885606061,21.6714666667,14.2522,42.6849333333,35.0004333333,33.7024,13.4700666667
630.27,23.871,52.8854666667,40.8099666667,45.5176060606,21.699,14.3208,42.6964,35.0069333333,33.6885333333,13.4728
630.60,23.9304666667,52.9734666667,40.8388666667,45.558260606,21.7658666667,14.3654666667,42.72,35.0765,33.7716,13.5472666667
630.93,23.9096666667,52.9969333333,40.8180666667,45.5951393939,21.7840666667,14.3654,42.8101,35.1247,33.7787666667,13.54
631.26,23.9206666667,53.0232,40.8391,45.6387818182,21.8264666667,14.3829333333,42.8089333333,35.1147666667,33.8365333333,13.5863333333
631.60,23.9973333333,53.138,40.8910666667,45.7475090909,21.9358666667,14.4824,42.8835,35.2385666667,33.9524,13.6963333333
631.93,24.0364,53.2592666667,41.0413,45.8851939394,21.9952,14.5046,43.0171,35.3306333333,34.0687666667,13.7360666667
632.26,24.1349333333,53.3750666667,41.1607666667,46.0086545454,22.074,14.5875333333,43.1127666667,35.4749666667,34.1451333333,13.8286666667
632.59,24.2034666667,53.5019333333,41.2516,46.1120939394,22.0993333333,14.5832,43.2031,35.5465,34.2378333333,13.8818666667
632.92,24.3138,53.6537333333,41.4251,46.2786393939,22.1929333333,14.6658666666,43.3139333333,35.6567333333,34.3938,13.9872666667
633.26,24.4522,53.8112666667,41.625,46.4513787879,22.3314666667,14.7510666667,43.4546333333,35.7839333333,34.5271666667,14.0754
633.59,24.5676666667,53.8586666667,41.7178666667,46.5343272727,22.4295333333,14.847,43.4936333333,35.8852333333,34.6050666667,14.1811333333
633.92,24.5714666667,53.8083333333,41.6276,46.5489636363,22.4084,14.8324666667,43.4344,35.8677666667,34.5699333333,14.2452666667
634.25,24.4654,53.6608,41.5855666667,46.4960121212,22.2970666667,14.7684,43.3562,35.7878,34.4387333333,14.1520666667
634.58,24.4775333333,53.6278666667,41.5733333333,46.4790878788,22.2390666667,14.7334666667,43.2482333333,35.7456666667,34.4211,14.1224666667
634.91,24.5182,53.6312,41.5603666667,46.4566787879,22.2510666666,14.7304,43.2545333333,35.7778666667,34.3895,14.153
635.25,24.4518,53.6231333333,41.5772666667,46.4021848485,22.1542666667,14.6403333333,43.2414,35.7576,34.3205666667,14.0998666667
635.58,24.4798666667,53.7314,41.6051666667,46.4777272727,22.1634,14.6822,43.2758,35.8307333333,34.3249333333,14.1502666667
635.91,24.4303333333,53.6399333334,41.5350666667,46.4471909091,22.189,14.719,43.2403,35.8146,34.3354333333,14.1784
636.24,24.4022,53.6030666667,41.5413333333,46.4598878788,22.1920666666,14.7952666667,43.1698666667,35.7903666667,34.2959,14.2153333333
636.57,24.4410666667,53.6847333333,41.5784666667,46.5205515152,22.2254,14.8587333333,43.2215,35.862,34.3359,14.2428666667
636.90,24.4224666667,53.6498,41.5092666667,46.452,22.1768,14.8714,43.2478,35.7883666667,34.2997666667,14.2539333333
637.23,24.4038666667,53.6688666667,41.5345333333,46.5211151515,22.1427333334,14.8855333333,43.2846333333,35.7932333333,34.2980666667,14.2216666667
637.56,24.3941333333,53.5922666667,41.5200666667,46.4968121212,22.1130666667,14.8815333333,43.2745666667,35.8046333333,34.3206666667,14.1882
637.90,24.4014,53.5949333333,41.4877333333,46.4011636364,22.1126666667,14.8794,43.2647,35.7316333333,34.2773666667,14.1957333333
638.23,24.4479333333,53.6416,41.5068666667,46.4370151515,22.2155333333,15.0008666667,43.3414333333,35.8065,34.3311,14.2765333333
638.56,24.4058666667,53.7350666667,41.4878,46.5105030303,22.1551333333,14.9916,43.3597333333,35.8341,34.3122,14.2160666667
638.89,24.4542666667,53.7972666667,41.4921666667,46.5518939394,22.1864666667,15.0611333333,43.3503333333,35.8567333333,34.3944,14.2184
639.22,24.461,53.7616666667,41.4423,46.5255606061,22.216,15.0748,43.3256,35.7759333333,34.383,14.2328
639.55,24.5197333333,53.9097333333,41.4212666667,46.6024636364,22.1858666667,15.0544,43.3356,35.8345333333,34.4293666667,14.2744
639.88,24.5434666667,53.9444666667,41.4746,46.6293757576,22.2222,15.0413333333,43.4133,35.8467666667,34.4524,14.3212
640.21,24.4123333333,53.6678666667,41.2604666667,46.3410363636,22.0523333333,14.9267333333,43.2037333333,35.6928333333,34.3183666667,14.2134
640.54,24.4362,53.5908666667,41.1918333333,46.3046666667,22.0607333333,14.9651333333,43.1446666667,35.7091666667,34.2352666667,14.2232666667
640.87,24.4196666667,53.5638,41.0442666667,46.2694515152,22.0633333333,14.9688,43.1120666667,35.6999666667,34.2613333333,14.2288666667
641.20,24.4722666667,53.7063333333,41.1439,46.3062393939,22.1611333333,15.0687333333,43.2875333333,35.767,34.3452,14.2896666667
641.53,24.5316,53.6554,41.216,46.3466272727,22.2504,15.1968,43.2733666667,35.8101333333,34.394,14.4196666667
641.87,24.6160666667,53.652,41.2391666667,46.3665363636,22.2529333333,15.2717333333,43.2313,35.8054,34.4137333333,14.543
642.20,24.7104666667,53.6072,41.2928666667,46.3988606061,22.3165333333,15.3545333333,43.2880333333,35.8545666667,34.5294333333,14.6244
642.53,24.8371333333,53.6428,41.3125333333,46.4788030303,22.4335333333,15.5256,43.4252666667,35.9583666667,34.5827333333,14.7947333333
642.86,24.8447333333,53.619,41.3496666667,46.4629393939,22.4152666667,15.5143333333,43.4288666667,35.9633,34.5802333333,14.7496
643.19,24.7922,53.5488,41.3339333333,46.4193424243,22.3810666667,15.5348,43.4124666667,35.8963333333,34.5084,14.6760666667
643.52,24.7864,53.5389333333,41.3098333333,46.4285393939,22.3523333333,15.5762666667,43.3359,35.9295,34.5113333333,14.6697333333
643.85,24.8411333333,53.6586,41.3973,46.6027181818,22.4384,15.5952666667,43.4156,35.9990333333,34.5771333333,14.7008
644.18,24.8938,53.8053333333,41.5838,46.7860333333,22.5465333333,15.6650666667,43.4509333333,36.14,34.8182666667,14.7207333333
644.51,25.0411333333,53.9046,41.7417666667,46.8509272727,22.6412666667,15.7446,43.5643,36.2434666667,34.8674666667,14.8626
644.84,25.0396,53.9137333333,41.8074666667,46.9106181818,22.6281333333,15.6846666667,43.5283333333,36.2515333333,34.8244666667,14.8723333333
645.17,25.1601333333,54.0478,41.8696666667,47.0054121212,22.632,15.6562666667,43.5912666667,36.4087333333,34.9174333333,14.825
645.50,25.1457333333,54.1456,41.9572666667,47.0790484848,22.6733333333,15.6323333333,43.7044,36.5131666667,34.9960666667,14.7658666667
645.83,25.1214,54.1541333333,41.9805,47.0770515152,22.6879333333,15.6105333333,43.6719333333,36.4924,34.8769666667,14.823
646.16,25.0412666667,54.0731333333,42.0186,47.1214545455,22.6641333333,15.5055333333,43.5850666667,36.4069333333,34.8259666667,14.7614666667
646.49,25.0823333333,54.1162,42.0325,47.1970333333,22.7587333333,15.6064666667,43.5653333333,36.4781333333,34.8819333333,14.8430666667
646.82,25.1874,54.2338666667,42.1821,47.3152151515,22.8924,15.6497333333,43.6622333333,36.5845333333,35.015,14.8719333333
647.15,25.1099333333,54.1581333333,42.1483,47.2477757576,22.8475333333,15.54,43.6568666667,36.5028333333,34.9197,14.7976666667
647.48,25.2198,54.3098666667,42.2866333333,47.4187484849,22.9665333333,15.612,43.8163,36.6385,35.0052,14.9464
647.81,25.2238,54.3541333333,42.3012666667,47.4367818182,22.9804,15.5924,43.8866666667,36.6307,34.9405,14.9577333333
648.14,25.0957333333,54.2341333334,42.2221666667,47.3783484848,22.9342,15.5450666667,43.7528333333,36.5796333333,34.9000666667,14.8398666667
648.47,25.1088,54.2808,42.2668333333,47.4067060606,22.9635333333,15.6404666667,43.7014333333,36.5904333333,34.8821,14.8949333333
648.80,25.0520666667,54.2732666667,42.2484666667,47.4934212121,23.0261333333,15.7198666667,43.6959333333,36.5726666667,34.8490333333,14.9688
649.13,25.1125333333,54.31,42.2097333333,47.5310121212,23.0387333333,15.7967333333,43.7630666667,36.6240333333,34.848,15.0690666667
649.46,25.1513333333,54.3358666667,42.1867666667,47.5534666667,23.0656,15.8542,43.7363666667,36.6058666667,34.9232333333,15.0094
649.79,25.1011333334,54.4254,42.1121,47.5386303031,23.035,15.8328,43.7162,36.6086666667,34.885,14.9522666667
650.11,25.1366,54.4874,42.0955333333,47.5455151515,23.0432,15.7939333334,43.8521,36.6273,34.9315,15.0087333333
650.44,25.1422,54.4810666667,42.1665333333,47.6046969697,23.06,15.8224,43.8562333333,36.7087,34.9357666667,15.1168666667
650.77,25.3944666667,54.6619333333,42.2734666667,47.7930060606,23.2567333333,16.0248666667,43.9949333333,36.9023333333,35.0892666667,15.2930666667
651.10,25.3741333333,54.6918,42.2138666667,47.7664454546,23.2388,16.0482,43.9837666667,36.8806,35.0233666667,15.2890666667
651.43,25.3558666667,54.6719333333,42.1514333333,47.7370666667,23.2104,16.0186,43.9429333333,36.8545666667,34.9558,15.2818666667
651.76,25.4826,54.9143333333,42.3323666667,47.9226212121,23.3159333333,16.1184,44.1286333333,37.0431666667,35.0606333333,15.4439333333
652.09,25.4818,54.9441333333,42.2459333333,47.9303787879,23.3454666667,16.1288666667,44.2170333333,37.0467,35.0980666667,15.4639333333
652.42,25.4772666667,54.9428666667,42.1772,47.8109848485,23.3504,16.1212,44.1885,37.0065666667,35.0896333333,15.4369333333
652.75,25.509,55.0470666667,42.2548333333,47.8711272727,23.4192,16.1331333333,44.2365333333,37.0340666667,35.1376,15.4527333333
653.08,25.6147333333,55.1693333333,42.4051333333,47.9692151515,23.5238,16.2255333333,44.3579333333,37.2296333333,35.2842666667,15.6130666667
653.41,25.7435333333,55.2084666667,42.5672,48.0653363636,23.6342,16.307,44.4428333333,37.3359,35.4094,15.7227333333
653.74,25.7091333333,55.2035333333,42.6422666667,48.1174878788,23.6186666667,16.3382,44.3466666667,37.3682333333,35.3626666667,15.6583333333
654.06,25.7956666667,55.2670666666,42.6602666667,48.1106818182,23.6189333333,16.3475333333,44.3929333333,37.3412666667,35.4033333333,15.5856666667
654.39,25.7410666667,55.3467333333,42.7611666667,48.1800848485,23.6110666667,16.3236,44.4291666667,37.3618,35.5097666667,15.5304
654.72,25.7232,55.2814,42.7451,48.1296181818,23.6267333333,16.3540666667,44.3771666667,37.3713,35.5179333333,15.531
655.05,25.7488666667,55.2637333333,42.7162666667,48.1908545454,23.6409333333,16.3566,44.4330666667,37.4443333333,35.5713,15.5334
655.38,25.6267333333,54.941,42.4733333333,47.9697636364,23.5167333333,16.2332666667,44.1657666667,37.1942333333,35.3942666667,15.4172
655.71,25.6545333333,54.951,42.5681666667,47.957,23.4966666667,16.2174,44.1302666667,37.2789,35.4537,15.445
656.04,25.7139333333,55.0288,42.6421333333,48.1448969697,23.5786666667,16.2913333333,44.1490666667,37.3980333333,35.6017333333,15.5555333333
656.37,25.7643333333,54.9435333333,42.7287,48.1797393939,23.6086666667,16.3612666667,44.1186666667,37.4155333333,35.6127666667,15.6034666667
656.69,25.7448,54.9042,42.6909,48.1933030303,23.5919333333,16.3600666667,44.1709333333,37.4204333333,35.5318,15.5745333333
657.02,25.5976666667,54.7827333333,42.5247333333,48.0119242424,23.4521333333,16.2515333333,44.0116,37.2832,35.3770333333,15.458
657.35,25.6118666667,54.8375333333,42.5452666667,48.0022666667,23.427,16.2500666667,44.1422,37.3370333333,35.3643333333,15.4742
657.68,25.5779333333,54.7248666667,42.4388666667,47.8904939394,23.4174666667,16.1913333333,44.1284333333,37.3265,35.2797666667,15.4797333333
658.01,25.4452666667,54.5242666667,42.2319,47.644030303,23.2534,16.0335333333,43.9764333333,37.1932333333,35.0372666667,15.3516666667
658.34,25.3238,54.3781333333,42.0708,47.5059212121,23.1236,15.8744,43.8152333333,37.0523333333,34.9116666667,15.2053333333
658.66,25.3001333333,54.3690666667,42.0679,47.4373666667,23.0964666667,15.8566666667,43.7857666667,37.0117666667,34.8861,15.2049333333
658.99,25.3081333333,54.5244666667,42.1572666667,47.5284242424,23.0868666667,15.8458666667,43.8823666667,37.0840666667,34.9356,15.1787333333
659.32,25.3078666667,54.5322666667,42.1406,47.6049030303,23.0958666667,15.8318,43.8772333333,37.0937,34.9128,15.1024666667
659.65,25.3256,54.5577333333,42.1649666667,47.5883818182,23.0527333333,15.8184666667,43.9774333333,37.0674666667,34.8526666667,15.0865333333
659.98,25.3078,54.5730666667,42.0951666667,47.5561,23.0233333333,15.7712666667,44.0001666667,37.0765333333,34.8525666667,15.0144
660.31,25.2618,54.3722,41.9398666667,47.4383424242,22.953,15.7227333333,43.8551333333,36.9440333333,34.7572666667,14.9404
660.63,25.3414666667,54.4224666666,42.0227333333,47.5202393939,23.0324,15.8082666667,43.8969,37.0199,34.7537666667,15.0214666667
660.96,25.4178,54.3740666667,41.9821333333,47.5430818182,23.1141333333,15.8659333333,43.8868333333,37.0609,34.7682333334,15.0933333333
661.29,25.4415333333,54.557,42.045,47.7521424242,23.2042666667,15.9773333333,43.9337666667,37.1305333333,34.8879,15.2048
661.62,25.4618,54.6019333333,42.0716666667,47.8433151515,23.2446,16.0448,43.9652,37.1452666667,34.9198666667,15.2388666667
661.94,25.7011333333,54.8746,42.3960666667,48.1227060606,23.4496666667,16.3229333333,44.2573,37.4149333333,35.1736666667,15.4917333333
662.27,25.7282666667,54.9691333333,42.4501666667,48.2529393939,23.4905333333,16.3920666667,44.3004666667,37.4324666667,35.2168,15.5316
662.60,25.8712,55.064,42.5006666667,48.3152212121,23.6813333333,16.5618,44.4153333333,37.5490333333,35.3281333333,15.7259333333
662.93,25.9517333333,55.1324666667,42.4894,48.4164818182,23.7735333333,16.7041333333,44.5123333333,37.5965666667,35.4135333334,15.8728666667
663.26,25.9728,55.1409333333,42.5901,48.4797787879,23.8244,16.7426666667,44.4835666667,37.6494,35.4675666667,15.922
663.58,25.9167333333,55.2110666667,42.5642666667,48.4837121212,23.7872666667,16.6978,44.4152,37.6492333333,35.4353666667,15.918
663.91,25.8703333333,55.4950666667,42.7129333333,48.6747606061,23.7849333333,16.6917333333,44.567,37.7363,35.4928333333,15.8790666667
664.24,25.7579333333,55.4094666666,42.5910333333,48.5808757576,23.6844,16.6395333333,44.4626666667,37.6422333333,35.4714,15.8427333333
664.57,25.6380666667,55.3818666666,42.5505666667,48.5222454545,23.5957333333,16.5684666666,44.3713666667,37.5184333333,35.4673666667,15.7930666667
664.89,25.4924,55.2221333333,42.4702666667,48.3850454546,23.4284666667,16.4431333333,44.2272666667,37.3616,35.2975,15.6588
665.22,25.6614,55.2351333333,42.5961333333,48.4294424243,23.5758666667,16.6115333333,44.3086333333,37.4606666666,35.3985333333,15.7996666667
665.55,25.4972,55.0966666667,42.4326333333,48.3221909091,23.488,16.5144666667,44.0757666667,37.29,35.2917,15.6147333333
665.87,25.4618666667,54.9395333333,42.4380666667,48.2510606061,23.4676,16.5004666667,43.9867333333,37.2694666667,35.2236333333,15.5946
666.20,25.4080666666,54.9711333333,42.5452,48.3493030303,23.4416666667,16.4846666667,43.9706,37.2728333333,35.2898666667,15.5038666667
666.53,25.3074,54.706,42.4171,48.1418454545,23.2629333333,16.2971333333,43.7990333333,37.1073,35.0794333333,15.3484666667
666.86,25.23,54.6675333333,42.2239,48.0585818182,23.1974,16.1802,43.7721666667,37.0615,35.0044333333,15.2142
667.18,25.264,54.7018,42.2451333333,48.1191818182,23.2284666667,16.2414,43.7870666667,37.0642333333,34.9897333334,15.2898666667
667.51,25.4613333333,54.8202,42.4558666667,48.262369697,23.4757333333,16.4675333333,43.9746333333,37.2532333333,35.1751,15.6132666667
667.84,25.7914,55.1122666667,42.724,48.5911818182,23.7598,16.7208666667,44.3314333333,37.5626666667,35.4668333333,15.8732666667
668.16,25.9314666667,55.2423333333,42.8166,48.8085121212,23.8604,16.8189333333,44.4994,37.7531333333,35.6217333333,15.9697333333
668.49,26.0569333333,55.3348666667,42.8569333333,48.8219545455,23.9576666667,16.8913333333,44.6193,37.8724333333,35.6997666667,15.9942666667
668.82,26.0488666667,55.4554666667,42.8660333333,49.0011181818,23.9652666667,16.8671333333,44.6767666667,37.9929333333,35.7931,16.0416666667
669.14,26.0259333333,55.4584666667,42.8233666667,48.9830666667,23.9422,16.8450666667,44.7667,37.9726666667,35.7332333333,16.1102
669.47,26.0456,55.5628666667,42.7296333333,48.9394060606,23.9304,16.8428,44.766,38.0313333333,35.7490333333,16.1356666667
669.80,26.0748,55.5814666667,42.6948666667,48.9406969697,23.9268,16.9014666667,44.7602333333,38.0579,35.6855,16.2222666667
670.13,26.1766666667,55.8101333333,42.8592333333,49.1217818182,24.1143333333,17.0437333333,44.9152,38.2833333333,35.8822333333,16.3582
670.45,26.1715333333,55.8211333333,42.9548666667,49.110930303,24.115,17.0858,44.9182666667,38.3367333333,35.8287666667,16.3837333333
670.78,26.2794,55.9048,43.115,49.2681939394,24.262,17.2363333333,45.1193666667,38.5071333333,36.0321333333,16.5018666667
671.10,26.2302,55.9096666667,43.0975666667,49.2877575757,24.1932666667,17.2082666667,45.0644666667,38.4841666667,36.0062666667,16.439
671.43,26.08,55.8997333333,43.0624666667,49.2411090909,24.0569333333,17.0932,45.0364,38.3949,35.8983333333,16.3304666667
671.76,26.0313333333,56.0636666667,43.1449333333,49.214130303,24.0758,17.1475333334,44.9329666667,38.4182,35.7983333333,16.3144666667
672.08,25.9798666667,55.9161333333,43.0180666667,49.1324909091,24.0076666667,17.1198,44.8547,38.3423333333,35.7003,16.3487333333
672.41,25.9104666667,55.8366666667,42.9673666667,49.0391969697,23.9434,17.1140666667,44.7623333333,38.2312333333,35.6124333333,16.3802
672.74,26.0546,56.0043333333,43.0944666667,49.2332757576,24.075,17.2188666667,44.8577333333,38.4187,35.7705333333,16.5182
673.06,26.1276666667,56.0343333333,43.2363666667,49.3873787879,24.2204666667,17.3672666667,44.9144333333,38.4905666667,35.8727,16.6588
