wavelength,Back_TanVelm,Belly_TanVelm,Breast_TanVelm,Crissum_TanVelm,Crown_TanVelm,DorTail_TanVelm,Patch10_TanVelm,Patch11_TanVelm,Patch12_TanVelm,Rump_TanVelm,Throat_TanVelm,WingTip_TanVelm
240.79,7.59153333333,7.76673333333,23.0104,8.84749000001,7.95210666666,12.7214608696,26.2225333333,7.96746666668,24.1154333333,18.4860666667,15.8012,11.3333333333
241.17,7.55803333333,6.90473333333,22.8997333333,8.83477666667,7.36441333335,11.917657971,25.7816666667,7.10993333332,23.6323,17.6802666667,15.6588,11.1924
241.54,8.10350000001,7.01273333333,22.9418666667,9.30329,7.62062666667,11.6910956522,25.7213333333,7.45466666667,23.2646666667,17.6437333333,15.4978666667,11.4092
241.92,8.50566666667,6.76233333333,23.0569333333,9.67410666666,7.70433333333,11.7369942029,25.6502,7.70740000001,22.8733666667,17.7721333333,15.8214,11.4829333333
242.29,8.33356666666,6.6552,23.6161333333,9.29487333333,7.50671999999,11.5482434783,25.6517333333,7.29020000001,22.1483333333,17.358,15.7699333333,11.2998666667
242.67,8.39600000001,6.35986666667,24.301,9.27212333334,7.74168000001,11.4802521739,25.6327333333,7.27633333334,22.0530333333,17.1438666667,16.0772,11.2295333333
243.05,7.62883333335,5.57206666667,23.7505333333,8.57709666666,7.09837333332,10.3558985507,25.4132666667,6.39393333334,21.1108,16.5067333333,15.7141333333,10.6120666667
243.42,7.7961,5.69240000001,24.1341333333,8.71762666667,7.04673333333,9.96234492753,25.5486,6.64193333334,20.5643666667,15.9479333333,16.0322,10.6030666667
243.80,7.57589999999,5.58553333333,24.2966,8.35409666667,6.80766666667,9.93271014493,25.8391333333,6.51466666667,20.0400666667,15.4,15.8188,10.5198
244.17,7.17950000001,5.39433333334,24.3285333333,7.81438333333,5.9292,9.4787652174,25.6811333333,5.60046666666,19.4489,14.8717333333,15.2863333333,10.1687333333
244.55,7.10050000001,5.58046666667,24.5827333333,7.53225,5.94025333333,9.46124637681,25.6774,5.34420000001,19.1554,14.6597333333,15.3025333333,10.2416
244.92,6.3168,5.34980000001,24.2212666667,6.87176666667,5.13953333333,8.71884927536,25.1416,4.78806666666,18.2359333333,14.0028,14.3211333333,9.44519999998
245.30,5.89946666667,5.42526666667,24.472,6.66589333333,5.04297333333,8.77003768115,25.2028,4.69153333333,17.5159333333,13.7174666667,13.9553333333,9.10746666666
245.67,5.20536666667,4.91560000001,24.4576666667,6.0745,4.61433333333,8.4885826087,25.0562666667,4.41686666667,16.9015,13.2947333333,13.7854666667,8.69473333333
246.05,5.17976666667,5.0192,24.4914,6.03149666667,4.86278666667,8.47778550725,25.3274666667,4.7538,16.7753666667,13.2323333333,14.0048666667,8.90693333333
246.42,5.27686666667,4.97666666667,24.1921333333,5.88810666667,4.86186666667,8.29308985507,25.2684,4.77673333334,16.9749666667,13.1327333333,13.8722666667,8.62
246.79,4.95473333333,4.9708,23.8528666667,5.62463666667,4.50281333333,8.10488695652,25.1392666667,4.50933333333,16.6704,12.7822666667,13.6510666667,8.23286666666
247.17,5.0247,5.10626666667,24.0249333333,5.68235666667,4.33645333333,8.17029565217,24.987,4.34793333333,16.3849333333,12.7132666667,13.6998,8.04980000001
247.54,5.22886666667,5.49906666667,24.3746666667,5.80434,4.52528,8.65133623188,25.4638666667,4.51506666667,16.7669333333,13.0695333333,14.2105333333,8.46099999999
247.92,5.13366666667,5.44586666667,24.4870666667,5.58520666667,4.45384,8.55700289854,25.4755333333,4.28853333333,16.5983666667,13.0467333333,14.3130666667,8.36793333334
248.29,5.21143333333,5.62253333333,24.6980666667,5.77198333333,4.82968,8.78638260869,25.7904,4.46653333333,16.7551666667,13.1296666667,14.6467333333,8.47526666667
248.67,5.48253333333,5.834,24.7620666667,6.00046666667,4.99766666667,9.01082898551,26.1875333333,4.68526666667,17.0094333333,13.5228,14.7828,8.60573333334
249.04,5.87876666667,6.10053333333,25.0676666667,6.23198666667,5.50724,9.26111014493,26.5792666667,4.94166666667,17.5443333333,13.8744666667,15.1737333333,8.99286666667
249.42,6.18139999999,6.30386666667,25.0972666667,6.42435666667,5.717,9.27049565217,26.9325333333,5.19273333333,17.9355333333,14.1544666667,15.4258666667,9.27586666667
249.79,6.64473333333,6.78066666667,25.6142666667,6.77889,6.11397333333,9.55605797102,27.4,5.4074,18.3341,14.4851333333,15.815,9.50553333333
250.17,6.65249999999,7.02213333333,26.1848,6.75664,6.11548,9.61376521741,27.7399333333,5.28833333333,18.6518333333,14.6788,16.1036666667,9.2562
250.54,6.58446666666,7.1758,26.729,6.79948,6.10577333333,9.80770144927,28.1764666667,5.28893333333,18.6617,14.9692,16.3834666667,9.38726666665
250.92,6.99976666667,7.69886666667,27.3264666667,7.29393666667,6.53882666667,10.3840057971,28.8387333333,5.79066666667,19.1336,15.684,16.8416,10.0924
251.29,7.43246666667,7.9354,27.8055333333,7.48206333334,6.89592,10.7122985507,29.3014666667,6.21633333334,19.786,16.081,17.2689333333,10.6193333333
251.66,7.3925,7.651,28.1278666667,7.45869666667,6.83506666667,10.5867942029,29.2544666667,6.18719999999,19.7302666667,16.1357333333,17.113,10.4628
252.04,7.7469,7.94893333333,28.5906,8.10817333334,7.23462666666,10.8047101449,29.6804666667,6.84253333333,20.2782666667,16.621,17.4442666667,10.9088666667
252.41,7.63200000001,7.79966666666,28.6622666667,8.07728333333,6.76976,10.3835449276,29.3123333334,6.96680000001,19.9108333333,16.5564,17.2422666667,10.5385333333
252.79,6.81376666667,7.1462,28.5522666667,7.39994666666,6.10288,9.46000579711,28.5576666667,6.281,19.1540333334,15.6858666667,16.7991333333,9.84713333332
253.16,6.62226666667,7.32066666667,28.6622,7.65260333334,6.058,9.50783768116,28.3727333333,6.43679999999,18.9318,15.6864666666,16.7826666667,9.8806
253.54,6.43156666666,7.19166666667,28.9961333333,7.63285,5.93481333333,9.32494202897,28.0323333333,6.32813333334,18.6863333333,15.4921333333,16.3965333333,9.78640000001
253.91,6.63723333333,7.30313333333,28.9884666667,7.66888999999,6.01436,9.28977391305,28.1066,6.67206666667,18.7597,15.5564666667,16.2304,10.0251333333
254.28,7.17963333334,7.6838,29.2,8.09276,6.17072,9.68877681159,28.2834666667,7.00693333334,18.6592,15.7829333333,16.1322,10.5953333333
254.66,7.44970000001,7.7738,29.4068,8.45790666667,6.26838666666,10.0255101449,28.5312,7.4118,18.9011,15.8745333333,16.2167333334,10.7817333333
255.03,8.19409999999,7.89899999999,29.7319333333,9.01310666667,6.71122666666,10.2215768116,28.4602,7.84613333334,19.2208666667,16.1405333333,16.4915333333,11.062
255.41,8.59916666667,8.29779999999,30.136,9.51632666667,7.24921333334,10.6523594203,28.912,8.61786666667,19.7107666667,16.5096,16.8395333333,11.7315333333
255.78,8.84363333334,8.33133333334,30.2422,9.76293,7.59474666667,10.7385565217,28.89,8.83126666667,19.8438666667,16.5780666667,16.8707333333,11.8314
256.15,8.89606666666,8.1018,30.1764,9.52433666668,7.73866666667,10.8575333333,28.4029333333,8.7762,19.7443666667,16.2279333333,16.6979333333,11.5554
256.53,8.439,7.67346666667,29.6686,8.86483333333,7.57908,10.6655913043,28.3478666667,8.21826666667,19.4988666667,15.8476666667,16.2612666667,11.414
256.90,8.61900000001,7.56946666667,29.577,8.91731333333,7.81516,10.6533304348,28.2698,8.35200000001,19.7071,15.7813333333,15.9726666667,11.5342666667
257.28,7.88166666666,6.28426666667,28.7140666667,7.63949666667,6.75221333333,9.47451884059,27.5573333333,7.13360000001,18.7876666667,14.3174,15.1448,10.4115333333
257.65,7.05126666666,5.46813333333,27.9596666667,6.51501666667,5.91704,8.7815652174,26.5220666667,5.86140000001,17.8330333333,13.3033333333,14.5761333333,9.49973333333
258.02,6.03263333333,4.81673333333,27.4034666667,5.57638666667,5.14953333333,8.14651594203,25.4966,4.87546666667,16.7348666667,12.3682,13.902,8.83753333333
258.40,5.62243333333,4.57726666667,27.1721333333,5.24415333333,4.86408,7.80621449275,25.0674666667,4.55606666667,16.3809,11.8526,13.6377333333,8.4276
258.77,5.38743333333,4.42946666667,26.9060666667,4.97089666667,4.59673333333,7.54773623189,24.5124666667,4.2354,15.8542666667,11.3962,13.4085333333,8.13666666667
259.15,5.12686666667,4.36933333333,26.8224666667,4.76506,4.43662666667,7.42172463769,24.6040666667,4.0948,15.5447,11.24,13.3025333333,7.92966666667
259.52,4.96186666667,4.31426666667,26.6239333333,4.67372666667,4.30289333333,7.31295652174,24.3442,3.834,15.2197666667,10.9835333333,13.1878,7.52373333333
259.89,4.74446666667,4.2614,26.5164666667,4.55122,4.11714666667,7.2162057971,24.2104666667,3.61433333333,15.0965666667,10.7786,12.9958,7.4104
260.27,4.59963333333,4.17833333333,26.4913333333,4.41258333333,3.96868,7.03415652174,24.2312666667,3.39306666667,14.8808333333,10.6710666667,12.8533333333,7.25533333333
260.64,4.77716666667,4.30613333333,26.6914,4.56841,4.13550666667,7.19252753623,24.3692,3.61406666667,14.9621,10.7679333333,13.0706,7.43293333333
261.01,5.00606666667,4.52593333333,26.9328,4.71757,4.27437333333,7.62466666667,24.6047333333,3.81653333333,15.127,10.9837333333,13.2958,7.58206666667
261.39,5.3291,4.9484,27.2511333333,5.05063333333,4.62734666667,8.1508173913,24.8841333333,4.20093333333,15.3388,11.5103333333,13.6492,7.98546666667
261.76,5.47893333333,5.16853333333,27.2794,5.34918666667,4.81484,8.44972173913,25.1870666667,4.46206666667,15.4673,11.7916,13.9620666667,8.1584
262.13,5.64983333333,5.1544,27.3787333333,5.57919,4.90030666667,8.58448405798,25.4277333333,4.50026666667,15.6936666667,12.0221333333,14.1164,8.13026666666
262.51,5.7991,5.30766666667,27.4392666667,5.85267666667,5.17608,8.77012463769,25.7170666667,4.66993333333,15.8488333333,12.3882666667,14.4394666667,8.2656
262.88,5.84383333333,5.40693333333,27.6093333333,6.13306333333,5.39562666667,8.90984347827,26.0708666667,4.82573333333,16.0471333333,12.6911333333,14.5709333333,8.30086666667
263.25,5.89863333333,5.3066,27.7439333333,6.26099333333,5.38638666667,9.089542029,26.0,4.79573333333,16.1266,12.7164666667,14.6419333333,8.2888
263.63,6.01503333334,5.39326666667,28.0370666667,6.45905333333,5.34564,9.40562608695,26.2675333333,5.21166666667,16.3932666667,13.3441333333,14.8414666666,8.54473333333
264.00,6.17926666666,5.471,27.9014,6.55529666667,5.30581333333,9.47211014494,26.2364,5.42326666666,16.4065,13.4612,14.8890666667,8.46333333333
264.37,6.53533333333,5.72526666667,27.9910666667,7.09429666667,5.41433333333,9.93002898552,26.3839333333,5.92473333334,16.8297,13.7944,15.1483333333,8.8418
264.75,6.72380000001,5.81933333333,28.1099333333,7.39441333333,5.57614666667,10.1592782609,26.2798666667,6.05999999999,16.9287333333,14.0983333333,15.1611333333,8.77939999999
265.12,6.21013333333,5.44693333333,27.9287333333,7.18883666667,5.22306666667,9.6090521739,25.9816666667,5.73553333333,16.6384666667,13.696,14.9524,8.53013333333
265.49,5.68756666667,4.91786666667,27.6138,6.78892666667,4.7278,8.88310434783,25.5062666667,5.11453333334,16.1952666667,13.1811333333,14.5202666667,7.93213333333
265.87,5.67646666667,4.623,27.5964666667,6.45716,4.52770666667,8.51351594203,25.2270666667,5.11313333334,16.086,12.9554,14.1706666667,7.85086666666
266.24,5.5854,4.61746666666,27.5234666667,6.20208,4.48189333333,8.45574492753,25.0916666667,5.09199999999,16.0431,12.7714,14.0666,7.83093333333
266.61,5.12983333333,4.24726666667,27.158,5.61548666667,4.02249333333,7.98162318841,24.6271333333,4.7314,15.6992666667,12.1526,13.5784,7.51393333333
266.98,5.29786666667,4.3442,27.1454666667,5.54602666667,4.14866666667,7.96455942029,24.4703333333,4.729,15.8196666667,12.1411333333,13.5608,7.73693333333
267.36,5.38303333334,4.74246666667,27.0233333333,5.64399333333,4.35072,8.02872173914,24.561,4.8412,16.0011,12.3744666667,13.7605333333,7.99133333333
267.73,5.66926666667,4.8858,26.8669333333,5.76316666667,4.61977333333,7.98345797102,24.6241333333,4.70166666667,15.9185,12.1742,13.8517333333,8.21633333333
268.10,5.44603333333,4.62506666666,26.6265333333,5.40003666667,4.52098666667,7.72053333334,24.2972666667,4.38753333333,15.4443666667,11.9080666667,13.8555333333,8.14106666667
268.48,5.25366666667,4.46646666666,26.2146,4.99973333333,4.42073333333,7.46533913043,23.9690666667,4.20373333333,15.1028,11.8555333333,13.6542,7.9722
268.85,4.9737,4.31926666667,25.7293333333,4.77788,4.18269333333,7.17989275362,23.6117333333,4.02086666667,14.8835,11.4218666667,13.3786666667,7.81266666667
269.22,5.28373333333,4.6384,25.5286666667,5.11253,4.40732,7.43315362319,23.5279333333,4.28066666667,15.0580666667,11.6285333333,13.469,7.98646666667
269.59,5.70463333333,5.03706666667,25.5696666667,5.48657333333,4.7606,7.80372753624,23.6893333333,4.82693333333,15.3872666667,11.9336666667,13.8094666667,8.37439999999
269.97,5.98236666667,5.55366666667,25.8236,5.90802,5.21521333333,8.25915942029,23.9047333333,5.09266666667,15.6730333333,12.2126666667,14.0293333333,8.73286666667
270.34,6.08866666666,5.7046,25.5148,5.99379333333,5.30177333333,8.40674782608,23.881,5.1484,15.7247,12.1288,13.9776666667,8.84186666666
270.71,6.22593333333,5.77353333333,25.3917333333,6.05975333333,5.30008,8.51567826087,23.7887333333,5.24426666667,15.6891,12.0234,13.9042,8.75113333333
271.09,6.12866666667,5.64593333333,25.1776,5.95473333333,5.15390666667,8.47137391305,23.692,5.13566666666,15.5939333333,11.8273333333,13.8526,8.62206666665
271.46,6.38923333333,5.7918,25.2473333333,6.10533333333,5.33764,8.59994202899,23.6794,5.30513333334,15.619,11.8718666667,13.8018,8.72339999999
271.83,6.12473333333,5.836,25.19,5.998,5.14368,8.51807536231,23.5359333333,5.22873333333,15.5342333333,11.7918666667,13.5153333333,8.49113333333
272.20,6.1595,6.1056,25.3896666667,6.24387666667,5.23382666666,8.66930434783,23.8232666667,5.59653333333,15.8062666667,12.0319333333,13.6046,8.63846666667
272.58,6.2005,6.21713333333,25.3833333333,6.36785,5.23666666667,8.79208405796,23.9714666666,5.60293333333,15.9596333333,11.9502666666,13.8102666667,8.59406666667
272.95,6.26643333333,6.3108,25.3644666667,6.44677333333,5.22789333333,8.82884347826,24.1945333333,5.5548,15.9550666667,12.1205333333,13.8994,8.58519999999
273.32,6.3304,6.38086666667,25.3615333333,6.39157,5.36918666667,8.83165217391,24.2416666667,5.5982,15.8966666667,12.1358666667,14.0295333333,8.62393333333
273.69,6.2486,6.30453333333,25.2932666667,6.26674666667,5.34778666667,8.72826666666,24.18,5.42666666667,15.8520666667,11.9698666667,13.8742666667,8.51920000001
274.06,6.0134,6.03813333333,24.8516,6.12432,5.06908,8.46637391304,24.0961333333,5.13373333333,15.6058333333,11.8302,13.6286,8.16886666667
274.44,5.98143333333,5.93793333333,24.719,6.17274666667,5.08364,8.37468405797,24.0182,5.061,15.4696,11.9093333333,13.5364,8.16359999999
274.81,5.93036666667,5.87373333333,24.5198666667,6.15190666667,5.14608,8.23657391305,24.0198,4.93486666667,15.4069,12.0736,13.5220666667,8.21966666666
275.18,5.87093333333,5.9908,24.3852666667,6.35754,5.12226666667,8.21686376811,24.0388,5.01393333333,15.3980333333,12.293,13.4862,8.2532
275.55,5.5531,5.7802,24.1708,6.26703,4.80908,7.97086376811,24.0122666666,4.79106666667,15.0808333333,12.133,13.3872,7.95420000001
275.93,5.81513333333,5.79753333333,24.1981333333,6.53636666667,5.08865333333,8.13764057971,24.2622,5.11073333333,15.3039333333,12.4027333333,13.6585333333,8.34139999999
276.30,5.89623333333,5.70986666667,23.9498666667,6.46842333333,5.16265333333,8.15415652174,24.1678,4.99613333333,15.2685666667,12.3969333333,13.6722,8.25259999999
276.67,5.93746666667,5.62486666667,23.9022,6.45931,5.28233333333,7.99708405797,23.9960666667,4.90193333333,15.0612666667,12.4343333333,13.5472,8.27606666667
277.04,6.0416,5.68146666666,23.8104,6.42129666667,5.41254666667,8.14051884059,23.8522666667,5.01526666667,15.2047,12.3868,13.4349333334,8.42260000001
277.41,5.73353333333,5.13146666667,23.3985333334,6.01250666667,4.88158666667,7.65075652174,23.5642,4.561,14.8577,11.9524666667,13.0031333333,8.00166666667
277.79,5.60823333333,4.9552,23.2094,6.04569,4.62165333333,7.67655072464,23.7198666667,4.37806666666,14.7887,11.9858666667,12.9468,7.95439999999
278.16,5.6119,4.8588,23.1658666667,5.89642,4.57530666667,7.49554782608,23.7192666667,4.4772,14.7532,11.8478666667,13.0043333333,8.01739999999
278.53,5.62063333334,4.95673333333,23.2249333333,5.87397666667,4.48312,7.34675362319,23.7495333333,4.7196,14.7112333333,11.7159333333,13.1241333333,7.98519999999
278.90,5.29116666667,4.73373333333,22.9142,5.58669333333,4.18642666667,7.15838550725,23.4164666667,4.38846666667,14.334,11.3324,12.8824666667,7.4892
279.27,5.2087,4.6342,22.5509333333,5.35745666667,4.15814666667,7.06228115942,23.3877333333,4.21946666667,14.0858333333,11.0796,12.854,7.4122
279.64,5.1737,4.67766666667,22.4721333333,5.22549,4.28793333333,7.06568115942,23.4698,4.24333333333,14.3112666667,10.9536666667,12.8708666667,7.5454
280.02,4.74433333333,4.3442,22.0519333333,4.76443666667,3.93972,6.63164927536,23.3506,3.7722,14.0445,10.5506666667,12.5243333333,7.1216
280.39,4.73666666667,4.4216,21.982,4.98428333333,3.98808,6.64422028985,23.4779333333,3.77026666667,14.1419333333,10.476,12.5814,7.1946
280.76,4.60493333333,4.45166666667,21.7682666667,4.85519333333,3.83752,6.6879768116,23.5672666667,3.70606666667,14.0913333333,10.3407333333,12.4809333333,7.06813333333
281.13,4.37253333333,4.45573333333,21.6318666667,4.81550666667,3.82265333333,6.45042898551,23.6645333334,3.61846666667,14.0436,10.2332,12.6689333333,6.91326666667
281.50,4.44583333333,4.7042,21.6714,5.08177333333,4.07718666667,6.74817971015,23.9916666667,3.80233333333,14.1667,10.4288,12.9552666667,7.0188
281.87,4.2333,4.55226666667,21.4272666667,4.87534666667,4.00936,6.5374115942,23.7344666667,3.7696,13.9363333333,10.1638666667,12.7586,6.742
282.25,4.05693333333,4.4274,21.2518666667,4.79833333333,3.87474666667,6.51206666666,23.6762,3.5962,13.7927,9.95519999999,12.6663333333,6.4576
282.62,3.96696666667,4.451,21.0740666667,4.86000333333,3.84902666667,6.51552463768,23.7353333333,3.44726666667,13.6477,9.8964,12.6418,6.28086666667
282.99,4.01566666667,4.52653333333,21.105,4.93882666667,3.90402666667,6.53354202899,23.9742,3.534,13.7929,9.88026666668,12.6783333333,6.3158
283.36,3.99753333333,4.53626666667,21.2853333333,5.00378333333,3.84017333333,6.59216811594,24.2154666666,3.52013333333,13.7640666667,9.86886666667,12.7201333333,6.26073333333
283.73,4.06273333333,4.5374,21.2613333333,5.01603666667,3.73256,6.59122028985,24.2172666667,3.63046666667,13.7078333333,9.98873333335,12.795,6.25346666667
