wavelength,Back_TanSchf,Belly_TanSchf,Breast_TanSchf,Crissum_TanSchf,Crown_TanSchf,DorTail_TanSchf,Patch10_TanSchf,Patch11_TanSchf,Patch12_TanSchf,Patch13_TanSchf,Patch14_TanSchf,Patch15_TanSchf,Rump_TanSchf,Throat_TanSchf,WingTip_TanSchf
544.15,19.4051333333,52.7125666667,50.5344,31.8269666667,20.5375333333,7.03333333333,19.6988666667,32.5686666667,7.31620000001,4.82133333333,17.3383333333,31.5276666667,40.9184,47.9585333333,8.38752222221
544.49,19.4242,52.6911666667,50.5731333333,31.8426666667,20.5885333333,7.0426,19.7002,32.5848666667,7.32800000001,4.83946666667,17.3788,31.6424,40.9656,47.9654,8.39958148147
544.84,19.4498,52.7006,50.6616666667,31.8673333333,20.6587333333,7.05373333333,19.7102666667,32.6178666667,7.35526666667,4.86206666667,17.4283333333,31.7972,41.0444,48.019,8.42449629628
545.18,19.5198666667,52.792,50.7862,31.9262666667,20.7688,7.0938,19.746,32.6728666667,7.40666666666,4.89446666667,17.5129333333,31.967,41.1679333333,48.1132,8.47077777778
545.52,19.5348,52.8249333333,50.8182666666,31.9174,20.8246666667,7.08846666667,19.7221333334,32.6628666667,7.40493333333,4.88266666667,17.5546,32.0542,41.2076666667,48.1494,8.47225555557
545.87,19.5525333333,52.7937666667,50.8632,31.9233666667,20.8822666667,7.08273333333,19.6942,32.6532666667,7.40759999999,4.8948,17.5777333333,32.1206,41.2429333333,48.1542666667,8.46845925925
546.21,19.5978666667,52.8054666667,50.9208666667,31.9362,20.9734,7.1296,19.71,32.6426,7.44173333334,4.93733333334,17.6546666667,32.2388666666,41.3153333333,48.1979333333,8.52061851853
546.55,19.6245333333,52.8452333333,51.0102666667,31.9514333333,21.0285333333,7.1418,19.7143333333,32.6491333333,7.45359999999,4.94293333333,17.7052666667,32.3467333334,41.3890666667,48.231,8.53021111111
546.90,19.6432,52.9159,51.1118,31.9615333333,21.1117333333,7.15533333333,19.7276,32.6985333333,7.46953333334,4.96033333333,17.7559333333,32.4772666667,41.4695333333,48.2747333334,8.54475925926
547.24,19.6754666667,53.0202,51.2426,31.9982666667,21.1831333333,7.15106666667,19.7310666667,32.7384666667,7.47239999999,4.9506,17.7986,32.5952,41.5790666667,48.3695333333,8.55678148148
547.58,19.7090666667,53.0724333333,51.3448666667,32.0130666667,21.2542,7.14413333333,19.7126666667,32.7474666667,7.46120000001,4.93666666667,17.8252666667,32.7009333333,41.6468,48.4113333333,8.55235555556
547.92,19.7697333333,53.1457666667,51.4392666667,32.0646666667,21.3614666666,7.18126666667,19.7318666667,32.7756,7.50286666666,4.9712,17.8876,32.8022,41.7455333333,48.4576666667,8.59444814813
548.27,19.7902666667,53.2424333333,51.568,32.1030333333,21.4506666667,7.18553333333,19.7258666667,32.8007333333,7.51286666666,4.97006666667,17.9582,32.9107333333,41.8349333333,48.5214666666,8.58898518519
548.61,19.8236,53.3293666667,51.6978666667,32.1169,21.5223333333,7.17026666667,19.7050666666,32.8246666667,7.48686666667,4.9422,17.9996666667,33.0169333333,41.9285333333,48.5578666667,8.57660370372
548.95,19.8196666667,53.3676333333,51.7360666667,32.1237666667,21.5758,7.166,19.6646,32.8106666667,7.47953333334,4.93573333333,18.0248666667,33.0988,41.9634666667,48.5620666667,8.57238888888
549.29,19.8615333333,53.4433333333,51.8566,32.1675333333,21.6836666667,7.20193333333,19.6583333334,32.8400666667,7.51479999999,4.96413333333,18.0792,33.2503333333,42.0779333333,48.6239333333,8.6009888889
549.64,19.9050666667,53.5393,51.9904666667,32.1993333333,21.7744666667,7.21226666667,19.6573333333,32.8797333333,7.54846666667,4.98886666667,18.1456666667,33.4293333333,42.1991333333,48.7083333333,8.63468518518
549.98,19.906,53.6182666667,52.1368,32.2229333333,21.8156666667,7.1914,19.6004,32.903,7.52266666666,4.94866666667,18.1746,33.573,42.2657333333,48.7786,8.57964814815
550.32,19.9258666667,53.6995,52.2083333333,32.2444333333,21.8895333333,7.202,19.5658,32.8986666667,7.51173333334,4.953,18.2135333333,33.7106666667,42.3226,48.8521333333,8.57860740742
550.66,19.9454666667,53.6875,52.2714,32.2493333333,21.9198666667,7.20653333333,19.526,32.8188666667,7.5234,4.94726666667,18.2466,33.8170666667,42.3603333333,48.8306,8.58906666667
551.01,19.9725333333,53.6520666667,52.2964666667,32.2369666667,21.9759333333,7.23153333333,19.519,32.7912,7.56366666666,4.97793333333,18.3142,33.9396,42.3798666667,48.8189333333,8.59828888889
551.35,19.9575333333,53.6488,52.3734,32.2095333333,22.021,7.2376,19.4906,32.759,7.5788,5.00133333333,18.3456666667,34.0336,42.4154,48.8458,8.62351851853
551.69,19.9713333333,53.7105,52.473,32.1943333333,22.0635333333,7.22473333333,19.4432,32.7392,7.55613333334,4.96213333333,18.3685333333,34.1646666667,42.4996666667,48.9187333333,8.59375185186
552.03,19.9540666667,53.6728,52.4850666667,32.1533333333,22.0816,7.22133333333,19.3942666667,32.6766666667,7.54353333333,4.954,18.3628666666,34.2342666667,42.5,48.88,8.60970370371
552.38,19.9162,53.6823666667,52.4991333334,32.1265666667,22.0858,7.2058,19.3460666667,32.6062666667,7.53626666667,4.941,18.3692,34.3033333333,42.5264,48.8828,8.60612592593
552.72,19.8984,53.6532333333,52.5544,32.0970333333,22.0970666667,7.19046666667,19.3318666667,32.5592666667,7.52386666667,4.92933333333,18.3812666667,34.3811333333,42.5440666667,48.8604666667,8.59982222223
553.06,19.8628666667,53.6582,52.6036666667,32.0745,22.0986666667,7.1448,19.2883333333,32.5355333334,7.49439999999,4.9038,18.3915333333,34.4395333333,42.5585333333,48.8084,8.55697037037
553.40,19.8478666667,53.6668666667,52.6304666667,32.0497,22.1344,7.14233333333,19.2482,32.4782666667,7.47126666666,4.88926666667,18.4133333333,34.4964,42.5670666667,48.7724,8.55234074075
553.74,19.8102666667,53.6603666667,52.6204666667,31.9987666667,22.1717333333,7.0924,19.1984666667,32.3966666667,7.45153333334,4.8578,18.3956666667,34.5324,42.5804666667,48.7118,8.55612222221
554.09,19.7934,53.6928333333,52.7149333333,31.9742666667,22.2156,7.06286666667,19.19,32.3685333333,7.44666666667,4.84606666667,18.4458666667,34.6366666667,42.6417333333,48.719,8.57068888888
554.43,19.7658,53.6959,52.7374,31.9426,22.2591333333,7.0454,19.1225333333,32.3205333333,7.43733333333,4.84886666667,18.4565333333,34.6998,42.649,48.6932666667,8.55036666665
554.77,19.7435333333,53.7344666667,52.8080666666,31.9241,22.3397333333,7.0488,19.0743333333,32.2783333333,7.43593333334,4.85973333333,18.4749333333,34.8038,42.7008666667,48.7015333333,8.55436666665
555.11,19.7564666667,53.7872,52.8726666667,31.9305333333,22.3792,7.0252,19.0336,32.2446,7.41513333333,4.82306666667,18.5059333333,34.9156,42.7556,48.7086666667,8.54892962963
555.45,19.7306666667,53.8054333333,52.9152,31.9078666667,22.3983333333,7.02686666667,18.9825333333,32.1949333333,7.41486666666,4.83366666667,18.5398666667,34.9866666667,42.7693333333,48.6476666667,8.56992222221
555.80,19.7638,53.9033333333,53.0363333333,31.9201,22.4638,7.02746666667,18.9518666666,32.1805333333,7.42246666667,4.846,18.5854,35.1217333333,42.8579333333,48.6945333333,8.57591851853
556.14,19.7512,53.8311,53.0396,31.8778,22.5170666667,7.04386666667,18.9000666667,32.1156,7.44473333334,4.86673333333,18.6204666667,35.1824,42.8066666667,48.593,8.5883148148
556.48,19.7905333333,53.9105333333,53.1525333334,31.8920333333,22.618,7.07126666667,18.8668666667,32.1040666667,7.46773333334,4.88866666667,18.6986,35.3561333333,42.8836,48.6244666667,8.63710370369
556.82,19.7873333333,53.9305,53.2434,31.8793,22.6918666667,7.08213333333,18.8192,32.0554,7.47886666667,4.88553333333,18.7332,35.5065333333,42.9220666667,48.6452666667,8.68375925927
557.16,19.7506666666,53.9031666667,53.2661333333,31.8464666667,22.7131333333,7.0514,18.7594,31.9800666667,7.45773333333,4.8642,18.746,35.6061333333,42.8947333334,48.5942,8.67880370369
557.50,19.7432666667,53.9052333333,53.353,31.8594,22.7404,7.0572,18.7257333333,31.9277333333,7.46506666667,4.8718,18.7718666667,35.7558666667,42.9278,48.5792666667,8.69093703703
557.85,19.761,53.907,53.3812,31.8655333333,22.8077333334,7.08526666667,18.6862666667,31.8690666666,7.49466666667,4.90646666667,18.8006666667,35.8910666667,42.9555333333,48.5376,8.71831481481
558.19,19.7670666667,53.9372666667,53.4573333333,31.8627333333,22.8588,7.08713333333,18.6784666667,31.8166666667,7.50533333333,4.92886666667,18.8335333333,35.9971333333,43.001,48.5072,8.77008518518
558.53,19.743,53.9571333334,53.5406666667,31.8437666667,22.8578666667,7.07913333333,18.6283333333,31.7177333333,7.47806666667,4.89146666667,18.8589333333,36.0967333333,43.0165333333,48.475,8.77512962963
558.87,19.7254666667,53.9522666667,53.5319333333,31.8107666667,22.9039333333,7.10366666667,18.582,31.6086,7.49573333333,4.9288,18.8948,36.2066666667,43.0094666666,48.3907333333,8.79842592594
559.21,19.644,53.8136666667,53.4284666667,31.7191333333,22.8710666667,7.03586666667,18.5026666667,31.4516666667,7.44613333334,4.9004,18.8378,36.2106,42.9057333333,48.2103333333,8.75501111112
559.55,19.5707333333,53.7167,53.365,31.6388333333,22.8655333333,7.003,18.4048,31.3139333333,7.42033333334,4.8676,18.8262666667,36.277,42.8711333333,48.0656,8.71480370371
559.89,19.6084666667,53.8014,53.4732666667,31.6639666667,22.9614666667,7.04286666667,18.4228,31.2827333333,7.45699999999,4.9182,18.8878,36.4554666667,42.9732666667,48.0879333333,8.75142962963
560.23,19.5197333334,53.7282,53.4454666667,31.6182,22.935,7.0146,18.325,31.1272,7.41813333334,4.893,18.8407333333,36.4901333333,42.9064666667,47.9466,8.69788888888
560.58,19.5109333333,53.7171,53.4186,31.6054333333,22.9345333333,7.04173333333,18.2844666667,31.0172666667,7.38853333333,4.88313333334,18.8433333333,36.5508666667,42.9080666667,47.8588,8.68324074074
560.92,19.4746,53.7091333333,53.4134,31.5671666667,22.9686666667,7.03826666667,18.2356666667,30.9039333334,7.39906666667,4.89626666667,18.8491333333,36.6156,42.9303333333,47.7805333333,8.6905111111
561.26,19.4538,53.6822666667,53.3982666667,31.4984666667,22.9818,7.04653333333,18.1746,30.7901333333,7.40373333334,4.91666666667,18.8820666667,36.6531333333,42.9069333333,47.6548666667,8.69833703703
561.60,19.3695333333,53.5866666667,53.3443333333,31.3986666667,22.9333333333,6.99586666667,18.0501333333,30.6304,7.36153333333,4.85653333333,18.8322666667,36.6456,42.8362,47.5063333333,8.66205185186
561.94,19.3126,53.5478333333,53.3268666667,31.3394,22.9300666667,6.98993333333,17.9440666667,30.5133333333,7.3302,4.81753333333,18.8303333333,36.7368666667,42.815,47.3858666667,8.64048888888
562.28,19.2882,53.5313333333,53.323,31.2989333333,22.9508,6.97173333333,17.8694,30.4214666667,7.32693333334,4.83573333333,18.8104,36.8275333333,42.8052666667,47.2674,8.63972592593
562.62,19.2392666667,53.4610666667,53.3169333333,31.2523,22.9584666667,6.94673333333,17.801,30.3158,7.31733333333,4.82033333333,18.8016666667,36.8830666667,42.8024,47.1464,8.63598148149
562.96,19.2538666667,53.4955666667,53.3842666667,31.2493666667,23.0546,6.98946666667,17.7734666667,30.2537333333,7.35919999999,4.84653333333,18.8609333333,37.0340666666,42.859,47.1286666667,8.68459629629
563.30,19.2548666666,53.4664333333,53.3442,31.2101666667,23.091,7.0524,17.7566,30.1302666667,7.41206666666,4.9058,18.8978666667,37.1127333333,42.8094,47.0026666667,8.75874444446
563.64,19.1568,53.3956666667,53.2562666667,31.0946,23.0430666667,7.01353333333,17.6374666667,29.95,7.3678,4.87206666667,18.8648666667,37.1394666667,42.7302666667,46.8238666667,8.74513703705
563.99,19.1533333333,53.3351333333,53.2093333333,31.0314666667,23.0598,7.03926666667,17.6072,29.864,7.40826666667,4.93233333333,18.9048666667,37.2046666667,42.7390666667,46.6813333333,8.78854444443
564.33,19.1090666667,53.2188666667,53.1418666667,30.9288666667,23.0490666667,7.04206666667,17.5384666667,29.7263333333,7.4348,4.97493333333,18.9063333333,37.2348,42.6598,46.4826,8.82711111111
564.67,19.0440666667,53.0941666667,53.0714666667,30.8330666667,23.0208666667,7.03133333333,17.4462666667,29.5872,7.39486666666,4.95073333334,18.8869333333,37.2659333334,42.5836666667,46.2915333333,8.81158148149
565.01,18.9653333333,52.9856333333,52.9750666667,30.7498333333,23.0137333333,7.018,17.362,29.4321333333,7.36933333334,4.9346,18.844,37.2979333333,42.5236666667,46.1127333333,8.79035925926
565.35,18.9241333334,52.9106666667,52.9408666667,30.6745333333,23.006,7.01846666667,17.3074666667,29.3242666667,7.35653333334,4.94,18.8255333333,37.358,42.4926,45.9478,8.79837777777
565.69,18.9094,52.9017,52.9583333333,30.6503333333,23.0493333333,7.0422,17.2841333334,29.2501333333,7.37486666666,4.9722,18.827,37.4435333333,42.502,45.8750666667,8.82375185185
566.03,18.8556666667,52.8306333333,52.8827333334,30.5924,23.0589333333,7.06853333333,17.2128,29.1480666667,7.38106666667,4.9846,18.8303333333,37.458,42.4597333333,45.7136666667,8.83763703705
566.37,18.7716,52.7734333333,52.8266,30.5019,23.0322666667,7.04906666667,17.126,29.0172666667,7.34553333334,4.96466666667,18.7873333333,37.4499333333,42.4106666667,45.5526,8.80654814813
566.71,18.6852,52.7119666667,52.7911333333,30.4151333333,22.9928,7.02086666667,17.0380666666,28.8832666667,7.31553333333,4.94786666667,18.7527333333,37.4338,42.3739333333,45.3673333333,8.78431111111
567.05,18.5916666667,52.6668,52.7842,30.3625,22.9901333333,6.98286666667,16.9498,28.786,7.28466666666,4.91526666667,18.7286,37.4663333333,42.3524666667,45.2172666667,8.76337777777
567.39,18.5525333333,52.6659333333,52.8183333333,30.3637666667,23.0412666667,7.0076,16.911,28.7131333334,7.29173333333,4.93413333333,18.7373333333,37.5578,42.3835333333,45.1015333333,8.77971111113
567.73,18.4746,52.6644333333,52.8138666667,30.3257333333,23.0545333333,6.9744,16.8305333333,28.5947333333,7.25000000001,4.88726666667,18.707,37.5979333333,42.3716666667,44.9736,8.76545185185
568.07,18.4130666667,52.6655,52.7974,30.2860666667,23.0714,6.95613333333,16.7598,28.4754666667,7.22493333333,4.8564,18.6924,37.6338,42.3656666667,44.8471333333,8.72138148147
568.41,18.3632,52.6777666667,52.806,30.2576666667,23.0745333333,6.94786666667,16.6925333333,28.3638,7.22533333334,4.8704,18.6698,37.6820666667,42.3308666667,44.7024,8.72211481482
568.75,18.3256666667,52.6659666667,52.8457333334,30.2107333333,23.101,6.93326666667,16.6374666667,28.2480666667,7.20500000001,4.86353333333,18.6622666667,37.7530666667,42.3357333333,44.5886,8.72274814814
569.09,18.2832,52.6803,52.8584666666,30.1726666667,23.1366,6.93273333333,16.5877333333,28.1206666667,7.18586666667,4.87573333333,18.6669333333,37.7912,42.3380666667,44.4574666667,8.71581851852
569.43,18.1893333333,52.6266666667,52.785,30.0791333333,23.0888,6.89406666667,16.5168666667,27.9565333333,7.14453333333,4.8504,18.6292,37.7888,42.2852666667,44.2482666667,8.69622962963
569.77,18.1381333333,52.5664,52.7626,29.998,23.0773333333,6.8874,16.4702,27.8058666667,7.13753333333,4.85213333333,18.5984666667,37.8200666667,42.2217333333,44.0726666667,8.71554074074
570.11,18.1192,52.5950333333,52.8232,29.9909666667,23.1168,6.9292,16.4404666667,27.7212,7.16039999999,4.8704,18.6096666667,37.9424666667,42.2437333333,43.9746666667,8.75235185186
570.45,18.0804,52.5627,52.7897333333,29.9511666667,23.1434666667,6.948,16.3794666667,27.5762666667,7.1654,4.87353333333,18.5985333334,38.0019333333,42.2112,43.8192,8.76173333334
570.79,17.9860666667,52.4781666667,52.7052666667,29.8506333333,23.089,6.89233333333,16.2781333333,27.3880666667,7.11659999999,4.84013333333,18.5124,37.9976666667,42.1187333333,43.6132,8.72459629629
571.13,17.9098666667,52.3795,52.6156666667,29.7687333333,23.0314,6.85426666667,16.1982666667,27.2219333334,7.07426666668,4.80486666667,18.4444,37.9765333333,42.0402,43.4053333333,8.69623333333
571.47,17.8447333333,52.3216666667,52.5833333333,29.672,23.004,6.84546666667,16.1226,27.0672,7.05073333333,4.80106666667,18.4044666667,38.0116,41.9742,43.2197333333,8.68849629628
571.81,17.7956666667,52.2986333333,52.5971333333,29.6286,23.0156666667,6.85886666667,16.0657333333,26.9673333333,7.04873333334,4.82373333333,18.3854,38.0692666667,41.9671333333,43.0786666667,8.73428148149
572.15,17.7440666667,52.2599,52.5571333333,29.5685333333,23.025,6.8802,16.0232,26.8374666667,7.06273333334,4.83533333333,18.3569333333,38.1041333334,41.9431333333,42.9075333333,8.74820740739
572.49,17.6767333333,52.2476666667,52.5190666667,29.5097333333,23.0024,6.8884,15.953,26.7096666667,7.04826666667,4.84066666667,18.3262666667,38.1038,41.8964,42.7356666666,8.76718518519
572.83,17.6430666667,52.2672333333,52.536,29.4919333333,23.0194666667,6.91906666667,15.9058,26.6068,7.05680000001,4.84606666667,18.3156,38.1696666667,41.8834,42.6164,8.78673703703
573.17,17.5768,52.2056333333,52.4968666667,29.4463666667,23.0268,6.9264,15.8271333333,26.4721333333,7.04806666666,4.84046666667,18.2770666667,38.1596666666,41.8200666667,42.4404,8.79849259259
573.51,17.4794666667,52.1377333333,52.4231333333,29.3788666667,22.9924666667,6.89893333333,15.7279333333,26.2888,7.01093333333,4.81646666667,18.2167333333,38.1348,41.7628,42.2340666667,8.76842962964
573.85,17.3846666667,52.0725,52.3465333333,29.2979666667,22.9586666667,6.87986666667,15.6441333333,26.1087333333,6.97653333333,4.80806666667,18.1606,38.1040666667,41.6781333333,42.0034666667,8.76207037038
574.19,17.3051333333,52.0635333333,52.3328666667,29.2618,22.9225333334,6.84133333333,15.5734,25.9849333333,6.93306666667,4.78073333333,18.1192666667,38.1422666667,41.6472,41.8375333333,8.75508518519
574.53,17.2672666667,52.0617666667,52.3583333333,29.2219666667,22.9442666667,6.875,15.5346,25.8683333333,6.93606666666,4.80153333333,18.1248666667,38.1544666667,41.6660666667,41.7022,8.78465925926
574.87,17.2292666666,52.0686666667,52.356,29.1872333333,22.9738666667,6.9058,15.4997333333,25.76,6.95433333333,4.84733333334,18.1334666667,38.1659333333,41.6468666667,41.5563333333,8.82641111111
575.21,17.1667333333,52.0239666667,52.3144666667,29.1407666667,22.9719333333,6.90366666667,15.4196,25.6233333333,6.93893333334,4.84553333334,18.0934,38.1352666667,41.6092666667,41.3689333333,8.82569629629
575.55,17.1113333333,51.9779333333,52.2668,29.0778,22.9578666667,6.8948,15.3662,25.4628,6.94033333334,4.85553333333,18.0652,38.1486666667,41.5446,41.1828666667,8.82996296296
575.89,17.0513333333,51.9758333333,52.2999333333,29.0476333333,22.9623333333,6.8912,15.3006666667,25.3496,6.92066666667,4.85093333333,18.0459333333,38.1553333333,41.5390666667,41.0418666667,8.83650370371
576.22,17.0015333333,51.9765,52.3054,29.0072,22.9836666667,6.88533333333,15.2372,25.2405333333,6.91286666666,4.8588,18.0350666667,38.187,41.5398,40.8788666667,8.84447407407
576.56,16.9081333333,51.8546666667,52.2222,28.9241666667,22.9546,6.87513333333,15.1738666667,25.0962666667,6.91726666667,4.87993333333,17.9956666667,38.1194666667,41.4576,40.6356,8.86372592591
576.90,16.8976666666,51.8645666667,52.2490666667,28.8923666667,22.9734,6.86413333333,15.1324,24.9968,6.92559999999,4.9076,18.0000666667,38.1886666667,41.4764666667,40.4872666667,8.87696296295
577.24,16.8680666667,51.8903,52.2976,28.8857666667,22.9968,6.88313333333,15.1069333333,24.9378666667,6.94260000001,4.9354,18.0184666666,38.2245333333,41.4901333333,40.3668666667,8.93194444446
577.58,16.8408,51.8805666667,52.3014666667,28.8408,23.0284,6.88066666667,15.0446666667,24.8458,6.94279999999,4.95013333333,18.0314,38.2294,41.4859333333,40.2145333333,8.95129259259
