wavelength,Back_TanCalm,Belly_TanCalm,Breast_TanCalm,Crissum_TanCalm,Crown_TanCalm,DorTail_TanCalm,Patch10_TanCalm,Rump_TanCalm,Throat_TanCalm,WingTip_TanCalm
435.07,11.0642,36.1025333333,34.8927333333,3.3336,23.7615666667,8.12499999999,60.5317333333,33.1188666667,36.8922666667,4.06226666667
435.42,11.0294,35.9059333334,34.6992666667,3.35706666667,23.9179666667,8.10520000001,60.1137333333,33.2831333333,36.67,4.08806666667
435.78,10.9833333333,35.7506,34.5321333333,3.3836,24.0824,8.0948,59.693,33.4692666667,36.4648,4.10623333333
436.13,10.9201333333,35.5676,34.3534,3.38406666667,24.2489333333,8.05993333334,59.2794,33.6671333333,36.2626,4.11493333333
436.49,10.8576,35.3752666667,34.1503333333,3.36506666667,24.3836666667,8.00113333334,58.8939333333,33.8451333333,36.0468,4.1137
436.84,10.7992666667,35.1530666667,33.9782666667,3.3598,24.539,7.98466666666,58.5105333333,34.0409333333,35.822,4.1191
437.20,10.7565333333,34.9932,33.8106666667,3.37553333333,24.6796,7.96713333333,58.1644,34.2429333333,35.6304666667,4.1054
437.56,10.6884,34.7824,33.6264666667,3.37446666667,24.8002,7.94153333333,57.7722666667,34.4464,35.4280666667,4.11353333333
437.91,10.6343333333,34.6309333333,33.4882,3.3642,24.9836666667,7.92913333333,57.4798,34.6874,35.2623333333,4.10553333333
438.27,10.5767333333,34.4339333333,33.2902,3.3652,25.0967,7.89626666667,57.0745333333,34.8482666667,35.0326,4.0963
438.62,10.5047333333,34.2682,33.1148666667,3.3442,25.2171666667,7.83533333334,56.741,35.0167333333,34.8348,4.06123333333
438.98,10.4417333333,34.0708666667,32.9034666667,3.34526666667,25.3099666667,7.80286666667,56.3407333333,35.1477333333,34.6067333333,4.0487
439.33,10.4004,33.9084666667,32.7308,3.34466666667,25.4099333334,7.79513333334,55.9988,35.2949333333,34.4475333333,4.05466666667
439.69,10.3688,33.7474666667,32.5752,3.36933333333,25.5159666666,7.7828,55.666,35.4418666667,34.262,4.07363333333
440.04,10.3484666667,33.6169333333,32.4372666667,3.38793333333,25.6382666667,7.76886666667,55.3566,35.5920666666,34.1317333333,4.0877
440.40,10.3089333333,33.47,32.2824666667,3.40046666667,25.7244333333,7.75019999999,55.0410666667,35.7048,33.9589333333,4.08113333333
440.75,10.2584,33.3026,32.0966,3.40186666667,25.8111333333,7.70833333334,54.6801333333,35.8018666667,33.7728666667,4.06036666667
441.11,10.2204666667,33.1896666667,31.963,3.41566666666,25.9395,7.68313333333,54.3644,35.9512666667,33.6290666667,4.0856
441.47,10.2312,33.1225333333,31.8670666667,3.46626666667,26.1182,7.69526666666,54.1299333333,36.1535333333,33.5504666667,4.12476666667
441.82,10.2065333333,32.9869333333,31.7255333333,3.49493333334,26.246,7.69966666667,53.7999333333,36.3048,33.3944666667,4.15103333333
442.18,10.186,32.889,31.6084666667,3.52273333333,26.4210666666,7.69560000001,53.5270666667,36.5159333333,33.2658,4.17416666667
442.53,10.1689333333,32.7664666667,31.4821333333,3.5622,26.5859,7.71860000001,53.2140666667,36.7008,33.1308,4.22506666667
442.89,10.1032,32.594,31.3056,3.5514,26.6995333333,7.66926666667,52.8537333333,36.863,32.9457333333,4.21103333333
443.24,10.0296,32.4409333333,31.1471333333,3.53266666667,26.8464666667,7.61713333334,52.5223333333,37.0661333333,32.7381333333,4.2
443.60,9.96833333333,32.2568666667,30.9512,3.50173333333,26.9823666667,7.5766,52.1606666667,37.2536666667,32.5408,4.184
443.95,9.89266666667,32.0986666667,30.7634666667,3.49273333333,27.1124,7.5474,51.7918666667,37.4414666667,32.3191333333,4.18203333333
444.31,9.83399999999,31.9515333333,30.6213333333,3.49106666667,27.2674333333,7.52473333333,51.4458,37.6439333333,32.1413333333,4.1883
444.66,9.7814,31.798,30.4597333333,3.48853333333,27.3981333333,7.49113333333,51.1278,37.8530666667,31.9686666667,4.1943
445.02,9.70346666665,31.596,30.2728,3.44953333333,27.474,7.43973333333,50.7655333333,37.9996,31.7571333334,4.15606666667
445.37,9.6354,31.4278,30.1112,3.4254,27.5522,7.38833333334,50.4416666667,38.1207333333,31.5582,4.1313
445.72,9.57473333333,31.2776666667,29.9532,3.41953333333,27.6331666667,7.33846666667,50.1174666667,38.2427333333,31.3779333333,4.1121
446.08,9.52959999999,31.1515333333,29.8255333333,3.40406666667,27.7389,7.31333333333,49.8486666667,38.3702666667,31.2375333333,4.1003
446.43,9.48039999999,31.0280666667,29.7014,3.39233333333,27.8307333333,7.2744,49.5995333333,38.5166,31.0980666667,4.0819
446.79,9.44866666667,30.9108666667,29.5826,3.40206666667,27.9386,7.25880000001,49.3308666667,38.6528666667,30.9686666667,4.0912
447.14,9.41613333333,30.7768,29.4700666667,3.40493333333,28.0437,7.24679999999,49.0764,38.7872666667,30.8450666667,4.08776666667
447.50,9.35946666667,30.6453333333,29.3374,3.3964,28.1244333333,7.20933333334,48.7984666667,38.8982,30.7049333333,4.0886
447.85,9.31533333333,30.4903333333,29.2333333333,3.39213333333,28.2395666667,7.18153333334,48.5251333333,39.0323333333,30.5734,4.0858
448.21,9.28566666667,30.3652,29.1254,3.39873333333,28.3597666667,7.1514,48.2876,39.1933333333,30.4514,4.09126666667
448.56,9.24293333334,30.2505333333,29.0228,3.4066,28.4723666667,7.13193333333,48.0116666667,39.3356666667,30.3124,4.0883
448.92,9.20746666667,30.1205333333,28.8833333333,3.42386666667,28.5893333333,7.11260000001,47.7318,39.4836,30.1748666667,4.112
449.27,9.16866666666,29.9916666667,28.759,3.4424,28.7276,7.11680000001,47.4195333333,39.6760666667,30.0365333333,4.13003333333
449.62,9.14993333333,29.8588666667,28.6318,3.45973333333,28.8776666667,7.10753333333,47.1217333333,39.8491333334,29.9066,4.1588
449.98,9.11066666666,29.698,28.4732666667,3.47893333333,28.9817,7.09813333333,46.7888666667,40.0232666666,29.7464666667,4.18286666667
450.33,9.07000000001,29.5462666667,28.3054666667,3.49306666667,29.0971666667,7.0844,46.4626,40.1984,29.5736666667,4.1912
450.69,9.03286666667,29.393,28.1534,3.5062,29.2024333333,7.07406666666,46.1422666667,40.3464666667,29.4081333333,4.20933333333
451.04,8.98913333333,29.2772666667,28.0056,3.51306666667,29.3225333333,7.05153333334,45.8498666667,40.5342666667,29.2496,4.23143333333
451.40,8.97446666666,29.1596,27.8990666667,3.52853333333,29.4812333333,7.04459999999,45.6037333333,40.7681333333,29.1183333333,4.23676666667
451.75,8.91119999999,28.9937333333,27.6986666667,3.52506666667,29.5341,6.99753333333,45.235,40.8804666667,28.9242666667,4.2236
452.10,8.84866666667,28.8255333333,27.5214,3.5072,29.5985333334,6.95226666667,44.8795333333,40.9965333333,28.7404,4.21033333333
452.46,8.81153333334,28.6814,27.3666666667,3.51293333333,29.6605,6.93319999999,44.5965333333,41.1237333333,28.5802666667,4.22573333333
452.81,8.80480000001,28.5984,27.2976666667,3.53853333333,29.8178333333,6.93486666667,44.3794,41.3274,28.4748,4.24363333333
453.17,8.78599999999,28.5003333333,27.1988666667,3.53246666667,29.9253666667,6.91206666666,44.1821333333,41.4953333333,28.3614,4.24083333333
453.52,8.7298,28.3961333333,27.0958,3.50933333333,30.0095666667,6.88246666667,43.9660666667,41.6762,28.2340666667,4.2261
453.87,8.67806666665,28.2712666667,26.9764666667,3.49746666667,30.1192,6.83726666667,43.7463333333,41.8430666667,28.1151333333,4.2199
454.23,8.62113333332,28.136,26.8584666667,3.47346666667,30.2126666667,6.79619999999,43.455,41.9591333333,27.9903333333,4.2238
454.58,8.61346666667,28.0575333333,26.7676666667,3.50386666666,30.3722,6.80373333334,43.2468,42.164,27.8988,4.24773333333
454.93,8.61013333333,27.9619333333,26.6747333333,3.5442,30.5079,6.80360000001,43.0122,42.3589333333,27.8125333333,4.27103333333
455.29,8.55873333333,27.8698,26.5656666667,3.54046666667,30.6194333333,6.78166666666,42.7749333333,42.5226,27.6965333333,4.26583333333
455.64,8.5418,27.7902,26.4913333333,3.54106666667,30.7925666667,6.77873333334,42.6292,42.8036,27.6096,4.26663333333
456.00,8.49906666667,27.7014666667,26.3860666667,3.52926666667,30.9078,6.76233333333,42.4046,43.0134,27.4913333333,4.2623
456.35,8.44959999999,27.5774,26.2554,3.50426666667,31.0492333333,6.73513333333,42.1521333333,43.2153333333,27.3549333333,4.25376666667
456.70,8.38646666665,27.4447333333,26.1075333334,3.47653333333,31.1435333333,6.7012,41.8893333334,43.3882,27.2161333333,4.23863333333
457.06,8.29793333333,27.2734,25.922,3.44966666667,31.2015333333,6.64933333333,41.5592666667,43.5172666667,27.0138,4.22066666667
457.41,8.26286666668,27.1412666667,25.7729333334,3.45193333333,31.3111,6.62493333334,41.2826,43.7036,26.8514,4.22613333333
457.76,8.22146666667,27.0363333333,25.6598,3.45073333333,31.4196,6.59766666667,40.9992666667,43.8946666667,26.7052,4.21576666667
458.12,8.21153333333,26.9580666667,25.5670666666,3.47246666667,31.5481,6.59046666667,40.8088,44.1248,26.5764,4.22536666667
458.47,8.15226666668,26.8400666667,25.4426666667,3.44486666667,31.6354333333,6.55479999999,40.5819333333,44.2918666667,26.4496666667,4.20463333333
458.82,8.10193333333,26.7329333334,25.3290666667,3.42293333333,31.7149333333,6.52246666667,40.3622666667,44.4349333333,26.3206666667,4.18056666667
459.18,8.07386666665,26.6192,25.2197333333,3.42653333333,31.7746333333,6.50453333334,40.1515333333,44.5362,26.2047333333,4.18706666667
459.53,8.05473333335,26.5277333333,25.1318666667,3.43653333333,31.8497,6.49326666667,39.9470666667,44.6302,26.1112,4.2011
459.88,8.02533333334,26.4292666667,25.0407333333,3.43746666667,31.9350666667,6.47933333333,39.773,44.7418,26.0132666666,4.19023333333
460.24,8.01139999999,26.3524666667,24.9712666667,3.45233333333,32.0244333333,6.46813333334,39.6139333333,44.8592666667,25.9382666667,4.19626666667
460.59,8.00653333333,26.2781333333,24.8992666667,3.471,32.1208333333,6.46979999999,39.4478666667,44.9892666667,25.8596,4.2138
460.94,8.00586666665,26.228,24.858,3.48686666667,32.2512,6.47826666667,39.3085333333,45.1422666667,25.8007333333,4.2193
461.29,7.96793333333,26.1266,24.7596,3.48946666667,32.3395333333,6.45146666667,39.1246666666,45.2592666667,25.7128,4.2034
461.65,7.93379999999,26.0027333333,24.6410666667,3.487,32.4396333333,6.4282,38.9199333333,45.3756,25.6018666667,4.199
462.00,7.89313333334,25.8922,24.5287333333,3.47846666667,32.535,6.39999999999,38.7128,45.5003333333,25.4980666667,4.1774
462.35,7.8874,25.7970666667,24.4459333333,3.5024,32.6537333333,6.39713333334,38.5086,45.6544,25.3927333333,4.19953333333
462.71,7.88420000001,25.7096,24.3719333333,3.53093333333,32.7997333333,6.40746666667,38.3175333333,45.8532666667,25.3063333333,4.22286666667
463.06,7.85366666667,25.5970666667,24.2574666667,3.53093333333,32.9147666667,6.38993333333,38.0895333333,46.0411333333,25.1767333333,4.20266666667
463.41,7.837,25.5318,24.1812666667,3.5444,33.0665,6.39006666667,37.903,46.2786,25.0752666667,4.20783333333
463.76,7.81153333333,25.4298666667,24.0815333333,3.54326666667,33.1784333333,6.3678,37.6982,46.4586666667,24.9608,4.22296666667
464.12,7.79113333333,25.3469333333,23.9858,3.5398,33.3162,6.34693333334,37.4867333333,46.6968,24.8353333334,4.22493333333
464.47,7.74739999999,25.2296,23.8640666667,3.53793333333,33.4167333333,6.31373333333,37.2406,46.8495333333,24.6918,4.22123333333
464.82,7.72806666667,25.1231333333,23.7456,3.55673333333,33.5378,6.306,37.0148,47.0436,24.5842,4.26143333333
465.17,7.73800000001,25.0706,23.7002,3.5832,33.6935,6.33186666666,36.8406666667,47.2577333333,24.4869333333,4.3072
465.53,7.72433333334,25.0156,23.6466666667,3.5908,33.8402,6.33706666667,36.6890666667,47.4932666667,24.4019333333,4.31413333333
465.88,7.67466666666,24.8963333333,23.5354,3.55906666667,33.9272666667,6.29053333334,36.4672666667,47.6416666667,24.2712,4.3063
466.23,7.63213333333,24.7866666667,23.4314,3.52866666667,34.0337,6.23993333334,36.2866666667,47.8148666667,24.1402,4.27216666667
466.58,7.60353333334,24.7004,23.3445333333,3.51246666667,34.1433333333,6.21766666667,36.1283333333,47.987,24.0465333333,4.28393333333
466.94,7.58259999999,24.6716,23.3144,3.50673333333,34.3273666667,6.20893333333,36.0033333333,48.2344666667,24.0069333333,4.29536666667
467.29,7.54079999999,24.557,23.2064,3.48193333334,34.4023,6.17106666666,35.8128666667,48.3690666667,23.8866666667,4.28463333333
467.64,7.52833333334,24.5120666667,23.1512666667,3.49753333333,34.5569,6.17726666667,35.6818,48.6000666667,23.8172666667,4.2986
467.99,7.49033333335,24.4048,23.0485333333,3.49726666667,34.65,6.1726,35.5072,48.7422666667,23.7185333333,4.3047
468.35,7.46639999999,24.3435333333,22.9933333333,3.491,34.7829666667,6.16059999999,35.3758,48.9928,23.6486,4.28833333333
468.70,7.41133333334,24.2446,22.8828,3.44906666667,34.8557333333,6.10166666666,35.1999333333,49.1629333333,23.5296,4.23
469.05,7.34819999999,24.1240666667,22.7646666667,3.4154,34.9331,6.05606666667,35.0148666667,49.3262,23.4328666667,4.1889
469.40,7.34346666668,24.0748666667,22.688,3.43646666667,35.0436666667,6.05839999999,34.8467333333,49.5274,23.342,4.20393333333
469.75,7.34333333333,24.0466666667,22.6616,3.47546666667,35.2334333333,6.09913333333,34.7461333333,49.8149333333,23.3021333333,4.23486666667
470.11,7.30379999999,23.9998666667,22.5921333333,3.46,35.3484666667,6.09286666666,34.5835333333,50.0295333333,23.2344,4.22636666667
470.46,7.27706666667,23.8925333333,22.4843333333,3.4588,35.425,6.07253333333,34.3592,50.1485333333,23.1114,4.20973333333
470.81,7.2668,23.7818,22.3798,3.46713333333,35.5073333333,6.06346666667,34.1578,50.2948,22.9920666667,4.20363333333
471.16,7.26786666667,23.72,22.3072666667,3.50073333333,35.6276,6.07200000001,34.0043333333,50.4813333333,22.9242666667,4.23273333333
471.51,7.24893333333,23.6411333333,22.2124,3.50686666667,35.7419,6.06599999999,33.8070666667,50.6625333333,22.8374666667,4.2436
471.87,7.22726666667,23.5737333333,22.1352,3.51726666667,35.8475666667,6.05093333334,33.6208666667,50.8568666667,22.7450666666,4.23376666667
472.22,7.22853333333,23.5044666667,22.0583333333,3.53913333333,35.9885666667,6.05973333333,33.4927333333,51.0613333333,22.6669333333,4.2614
472.57,7.23966666668,23.4367333333,22.0058,3.56993333333,36.1229333333,6.0902,33.3514,51.2386,22.5962666667,4.30156666667
472.92,7.23853333333,23.3805333333,21.9272,3.58113333333,36.2493666667,6.08880000001,33.1916,51.3948,22.4960666667,4.3047
473.27,7.18653333334,23.2531333333,21.8309333333,3.5666,36.3465666667,6.05506666666,33.0144666667,51.5446666667,22.4023333334,4.2886
473.62,7.16233333334,23.1459333333,21.7406666667,3.5598,36.4343333333,6.02686666666,32.8548666667,51.7002666667,22.2970666667,4.26363333333
473.98,7.14893333334,23.0403333333,21.6563333333,3.58013333333,36.5395,6.00580000001,32.6799333333,51.8879333333,22.2243333333,4.28003333333
474.33,7.11686666668,22.9528666667,21.5691333333,3.587,36.6509,5.98573333334,32.5312,52.0802,22.117,4.2864
474.68,7.07993333333,22.8906,21.4931333333,3.58273333333,36.7924333333,5.95806666666,32.4026666666,52.3435333333,22.0418,4.29686666667
475.03,7.02793333333,22.8012666667,21.4019333333,3.5452,36.9131,5.92386666666,32.2321333333,52.5880666667,21.9416666667,4.25756666667
475.38,7.0456,22.7228666667,21.3365333333,3.57666666667,37.0149333333,5.92880000001,32.0895333333,52.7618666666,21.8602666667,4.2837
475.73,7.04659999999,22.6513333333,21.2752,3.6052,37.1363,5.93546666666,31.9529333333,52.9576,21.792,4.31313333333
476.08,6.98319999999,22.5488,21.1797333333,3.569,37.2178,5.88186666667,31.7555333333,53.1391333333,21.6808666667,4.27503333333
476.44,6.94520000001,22.4813333333,21.0933333333,3.55966666667,37.3313,5.85000000001,31.615,53.3666666667,21.5986666667,4.2583
476.79,6.93453333333,22.4196,21.0511333333,3.56826666667,37.4507333333,5.851,31.498,53.6296,21.5424666667,4.2835
477.14,6.913,22.3582,20.9871333333,3.55033333333,37.5817333333,5.8278,31.3742666667,53.8403333333,21.4658,4.27916666667
477.49,6.91213333333,22.2965333333,20.9025333333,3.5672,37.6817,5.83193333333,31.2215333333,53.9814,21.4019333333,4.31353333333
477.84,6.8908,22.2392666667,20.847,3.57113333333,37.8177333333,5.83426666667,31.1134666667,54.1873333333,21.3155333333,4.31996666667
478.19,6.84953333332,22.1768666667,20.7822666667,3.5282,37.9407333333,5.80853333334,30.9801333333,54.4498,21.2454666667,4.28973333333
478.54,6.83560000001,22.0910666667,20.7045333333,3.52766666667,38.0376333333,5.79573333334,30.8452666667,54.6412,21.1516666667,4.27746666667
478.89,6.81626666668,21.9988,20.6147333333,3.53726666667,38.1284666667,5.78746666666,30.6923333333,54.7884666667,21.0521333333,4.28143333333
479.24,6.77253333335,21.922,20.5237333333,3.52453333333,38.2488666667,5.77293333333,30.5294666667,55.0216,20.9659333333,4.25853333333
479.60,6.71726666667,21.8412,20.4286666667,3.4838,38.3868,5.71913333333,30.3975333333,55.3027333333,20.8660666667,4.22783333333
479.95,6.67686666666,21.735,20.3016,3.47373333333,38.4661,5.68886666666,30.2298666666,55.4914,20.7426666667,4.2256
480.30,6.64279999999,21.6329333333,20.1956666667,3.4732,38.566,5.66513333333,30.0362666667,55.7365333333,20.6288,4.2289
480.65,6.59913333332,21.5314,20.0681333333,3.46533333333,38.6727,5.63066666667,29.865,56.023,20.5039333333,4.1981
481.00,6.57220000001,21.4514,19.9538,3.456,38.8215666667,5.61366666667,29.7119333334,56.4664,20.399,4.19006666667
481.35,6.53206666667,21.3814,19.8504666666,3.4386,38.9882666667,5.59279999999,29.5706,56.9121333333,20.2820666667,4.18346666667
481.70,6.5276,21.3532,19.7880666667,3.44186666666,39.1691666667,5.59473333334,29.4756,57.3693333333,20.2116,4.18573333333
482.05,6.53893333333,21.3365333333,19.7534666667,3.46966666667,39.3537,5.60153333333,29.4156,57.7384666667,20.1791333333,4.20516666667
482.40,6.5244,21.3058,19.7031333333,3.46573333333,39.4939666666,5.59620000001,29.3169333333,58.0174666667,20.1248666667,4.20676666667
482.75,6.52553333334,21.2989333333,19.696,3.48053333333,39.6663333333,5.59886666667,29.2716,58.3400666667,20.1150666667,4.22143333333
483.10,6.5104,21.2616666667,19.6688666667,3.47813333333,39.7738,5.59059999999,29.2072,58.5289333333,20.0687333333,4.2203
483.45,6.50980000001,21.2131333333,19.6352666667,3.4904,39.8452333333,5.59726666667,29.1117333333,58.6508666667,20.0299333333,4.2354
483.80,6.5068,21.1781333333,19.6064,3.4928,39.9281333333,5.60226666666,29.0304666667,58.7928,19.9940666667,4.24173333333
484.15,6.49226666665,21.1404666667,19.5736666667,3.49106666667,40.0180333333,5.59533333334,28.9612666667,58.9540666667,19.9524666667,4.2386
484.50,6.48133333333,21.0999333333,19.5383333333,3.4906,40.1035666667,5.5906,28.8735333333,59.1129333333,19.9149333333,4.24433333333
484.85,6.46953333334,21.0561333333,19.5027333334,3.49826666667,40.1938,5.5882,28.7816,59.2524,19.8598666667,4.25426666667
485.20,6.4612,21.0054666667,19.4666666667,3.50353333333,40.2945333333,5.58113333332,28.6812666667,59.4512,19.8096,4.25533333333
485.55,6.44479999999,20.9316,19.4093333333,3.50986666667,40.3872333333,5.57060000001,28.555,59.6167333333,19.7464666667,4.2586
485.90,6.40446666667,20.8362,19.3233333333,3.49526666667,40.4747666667,5.55073333334,28.3933333333,59.8004,19.6495333333,4.2476
486.25,6.37919999999,20.7525333333,19.2544,3.49733333333,40.5728666667,5.53946666667,28.2428,60.0052,19.5630666667,4.2534
486.60,6.34700000001,20.6492666667,19.1597333333,3.4838,40.6454,5.51466666666,28.0768666667,60.1841333333,19.4543333333,4.2446
486.95,6.3332,20.5737333333,19.0808666666,3.48633333333,40.7523666667,5.5008,27.9252,60.4148666667,19.3798666667,4.2505
