wavelength,Back_SpoBoom,Belly_SpoBoom,Breast_SpoBoom,Crissum_SpoBoom,Crown_SpoBoom,DorTail_SpoBoom,Patch10_SpoBoom,Patch11_SpoBoom,Rump_SpoBoom,Throat_SpoBoom,WingTip_SpoBoom
241.92,5.41466666666,5.68244444444,4.61088888889,3.31355555555,2.383,8.89733333332,2.19955555556,2.60855555556,3.80711111111,4.08922222222,5.76722222222
242.29,5.88544444444,6.07944444445,5.19988888889,3.91911111111,3.49222222222,9.132,3.11744444444,3.09144444444,4.23605555555,3.98411111111,6.32522222222
242.67,5.78866666667,6.15633333334,5.764,4.24333333333,3.69155555556,9.25933333332,3.45844444445,3.75288888889,4.70938888889,3.94922222222,7.27266666667
243.05,6.63855555556,7.10455555556,6.96477777778,5.10144444445,4.67044444444,9.84166666668,4.26266666667,4.96144444444,5.77694444445,4.74011111111,7.83811111111
243.42,7.35577777778,8.05366666667,8.17544444445,6.48044444445,5.84911111111,10.679,5.32844444445,5.68311111111,7.37227777778,5.26211111111,8.47455555555
243.80,8.88466666665,8.99022222223,9.58111111112,7.73444444444,7.22788888889,11.8496666667,6.61611111111,6.85866666667,9.01127777777,6.26777777778,10.2142222222
244.17,8.71322222223,8.69233333332,10.0051111111,7.907,7.62788888889,11.7002222222,6.99744444445,7.09044444445,9.354,5.94311111111,10.1497777778
244.55,8.52433333333,8.54455555555,10.0112222222,7.74022222222,7.56711111111,11.3657777778,7.01677777778,6.72166666667,9.08944444445,5.958,9.83811111111
244.92,8.80566666667,8.71833333333,10.2491111111,7.78855555555,7.84655555556,11.2563333333,7.47833333333,7.13944444444,8.92161111111,6.35466666667,10.3071111111
245.30,8.97433333333,8.4561111111,10.52,7.765,7.774,11.302,7.34666666667,7.14666666667,9.06966666667,6.07366666667,10.5291111111
245.67,8.93566666667,9.06955555556,10.7762222222,8.24977777778,8.04877777778,11.722,7.74777777778,7.38788888889,9.42927777778,6.35044444444,10.6424444445
246.05,9.17255555556,9.37933333332,10.9731111111,8.81222222221,8.42144444444,12.1915555556,7.89277777778,7.54044444445,9.85044444444,7.43311111111,10.8198888889
246.42,8.53844444444,8.97644444443,10.5548888889,8.28122222221,8.02388888889,11.8204444444,7.37044444444,7.12711111111,9.13633333334,7.39122222222,10.2558888889
246.79,8.50533333334,8.67555555556,10.1077777778,8.1078888889,7.71655555556,11.5778888889,7.23066666667,6.92155555555,8.704,7.42622222222,10.0701111111
247.17,8.60188888889,8.52522222222,9.87744444443,8.08833333333,7.50388888889,11.5244444444,7.20277777778,6.76577777778,8.62866666667,7.52722222222,10.1074444444
247.54,8.12244444444,8.02633333333,9.53211111112,7.57333333334,6.97922222222,10.9752222222,6.97333333333,6.362,8.05744444444,7.449,9.77544444444
247.92,7.76188888889,7.68455555555,9.02333333334,7.30455555555,6.51111111111,10.5326666667,6.75933333333,6.08722222222,7.43133333334,7.19977777778,9.56299999999
248.29,7.28922222222,7.36555555556,8.49233333334,6.83755555556,5.96111111111,10.0875555556,6.21677777778,5.73788888889,6.86744444444,6.85933333333,9.31444444446
248.67,7.14755555555,7.20222222222,8.18877777778,6.526,5.66466666667,9.85722222222,5.90466666667,5.69733333333,6.57772222222,6.78222222222,9.38833333333
249.04,7.20144444444,7.04977777778,8.14511111111,6.65077777778,5.45444444444,9.86977777778,5.752,5.74111111111,6.53022222222,6.926,9.27411111111
249.42,7.20111111111,7.24822222222,8.04911111111,6.789,5.37588888889,9.73333333334,5.82922222222,5.61133333333,6.44455555555,7.08944444444,9.38588888889
249.79,6.54211111111,6.52344444444,7.27766666667,6.19655555555,4.707,8.87377777778,5.22888888889,4.70088888889,5.69061111111,6.86911111111,8.86133333333
250.17,6.02311111111,6.26011111111,6.75477777778,5.82644444445,3.95666666666,8.137,4.91177777778,3.88888888889,5.03722222222,6.12455555556,8.11633333334
250.54,5.02277777778,5.34844444444,5.63677777778,5.01544444444,2.52244444444,6.84277777778,3.84655555556,2.70011111111,4.21283333333,4.81577777778,7.15344444445
250.92,3.67944444445,4.467,4.49111111111,3.90444444444,1.30155555556,5.632,2.62711111111,1.15688888889,3.23361111111,3.42255555556,5.80066666667
251.29,2.54577777778,3.91655555556,3.79733333333,3.21822222222,0.51088888889,4.72533333333,2.103,-0.0766666666667,2.49455555556,2.63088888889,5.04888888889
251.66,1.63966666667,2.94811111111,2.44622222222,2.25788888889,-0.618222222221,4.05011111111,0.869222222222,-1.29933333334,1.3485,1.30822222222,3.86211111111
252.04,0.705444444444,2.45055555556,1.89377777778,1.62433333333,-1.39255555556,3.38811111111,0.241222222222,-2.033,0.677722222224,0.445666666666,2.77555555555
252.41,1.00077777778,2.48277777778,2.36022222222,1.66166666667,-1.25555555556,3.70988888889,0.387,-1.70855555555,0.86838888889,0.679666666668,2.49222222222
252.79,1.52555555555,2.61955555556,2.63877777778,1.64066666667,-0.97877777778,4.15466666667,0.556666666667,-1.47755555556,1.16566666667,0.825222222221,2.33177777778
253.16,0.846444444443,2.39344444445,2.053,0.632333333337,-1.43977777778,3.45411111111,-1.33330383771e-12,-2.21844444444,0.705333333333,0.019333333333,1.50811111111
253.54,1.91644444445,3.24222222222,2.85522222222,1.17111111111,-0.426,4.41355555556,0.764444444443,-1.229,1.6115,1.04522222222,2.24533333333
253.91,3.47033333333,4.22866666667,4.45233333333,2.26511111111,0.661,5.84233333333,1.94422222222,0.330444444445,2.83372222222,1.77888888889,3.52888888889
254.28,4.85433333333,5.15822222222,5.87433333333,3.45188888889,2.34388888889,7.54133333333,3.66766666667,2.07888888889,4.25616666667,2.91277777778,5.45266666667
254.66,6.62466666667,6.46477777778,7.534,4.81622222222,4.13666666666,9.13266666668,5.52544444444,4.01677777778,5.60061111111,4.86611111111,7.13422222222
255.03,8.287,8.04177777779,9.10566666667,6.69122222222,5.832,10.9065555555,7.09033333333,6.25133333334,7.39188888889,6.52744444444,8.68633333333
255.41,8.31711111111,8.22088888889,9.28066666666,6.85088888889,5.83388888889,11.1003333333,6.67944444445,6.78644444444,7.63205555556,6.71166666667,8.57411111111
255.78,9.22877777779,9.33622222223,10.6377777778,7.78755555556,6.658,11.8856666667,7.46488888889,7.83033333333,8.53516666667,7.50788888889,9.71300000001
256.15,10.3483333333,10.3803333333,11.6617777778,9.01388888889,7.79577777778,13.092,8.47377777778,8.55833333334,9.61772222222,8.49488888889,10.6981111111
256.53,10.7707777778,10.9565555556,11.5754444445,10.0898888889,8.31533333333,13.3292222222,9.48111111112,8.8618888889,10.6932777778,8.95488888889,11.6785555556
256.90,9.59911111111,9.98911111111,11.072,9.9601111111,7.39455555555,12.467,8.81877777778,7.99922222222,10.4917222222,8.08711111111,11.1598888889
257.28,9.76233333333,10.4233333333,10.9505555556,10.2537777778,7.583,12.7635555555,9.21744444446,8.11022222223,10.8162777778,8.55666666667,11.3878888889
257.65,8.88244444444,9.90444444443,10.3227777778,9.57444444445,7.20077777778,11.8996666667,8.67311111111,7.62733333333,10.1778888889,7.99755555555,10.3226666667
258.02,7.64933333333,8.94755555555,9.10122222222,8.69633333333,6.54644444445,10.8458888889,7.61433333333,6.58155555556,9.05577777778,7.37722222222,9.31033333332
258.40,6.38477777778,7.74633333333,7.88555555556,7.55277777778,5.54955555556,9.71311111112,6.59044444444,5.37411111111,7.84016666667,6.45733333333,8.35155555555
258.77,6.00644444444,7.49366666667,7.53055555556,7.177,5.63222222222,9.50266666667,6.33866666667,4.83577777778,7.60966666667,6.28077777778,8.179
259.15,5.54388888889,6.95333333333,6.98166666667,6.50055555556,5.40233333333,8.90966666666,5.92088888889,4.26633333334,7.09227777778,5.93011111111,7.91977777778
259.52,5.81588888889,6.78788888889,6.92544444444,6.52555555555,5.51477777778,8.77533333332,5.99211111111,4.45644444444,6.84816666667,5.89322222222,8.113
259.89,5.85877777778,6.97066666667,6.99888888889,6.46933333333,5.83044444444,8.78611111111,6.00844444444,4.60944444445,6.95444444445,6.00422222222,8.16344444445
260.27,5.33833333333,6.55566666667,6.47344444444,5.96455555556,5.401,8.38711111111,5.51844444444,4.27377777778,6.43622222222,5.52244444444,7.67888888889
260.64,5.06533333333,6.296,6.25355555556,5.45744444444,5.11511111111,8.20733333333,5.11522222222,3.792,5.86155555556,5.21888888889,7.33422222222
261.01,5.38044444444,6.675,6.41988888889,5.624,5.51366666667,8.33133333333,5.38044444445,4.021,5.864,5.51377777778,7.55088888889
261.39,5.49588888889,6.74077777778,6.63277777778,5.81566666667,5.78488888889,8.35922222223,5.40333333333,4.12011111111,5.87733333334,5.49211111111,7.54622222222
261.76,5.64488888889,6.85644444444,6.67777777778,5.99055555556,5.83966666667,8.62822222223,5.46211111111,4.24677777778,6.08383333333,5.56166666667,7.69066666667
262.13,5.50911111111,6.71311111111,6.52711111111,5.636,5.56822222222,8.36055555556,5.28088888889,4.043,5.80911111111,5.20511111111,7.42722222222
262.51,5.292,6.59888888889,6.24577777778,5.33311111111,5.23233333333,7.93322222222,4.77366666666,3.57677777778,5.521,4.82877777778,6.99311111111
262.88,5.216,6.60488888889,6.08266666667,5.34266666667,4.83066666666,7.715,4.54177777778,3.61422222222,5.21338888889,4.643,6.767
263.25,4.91744444445,6.32988888889,5.83633333334,4.95722222222,4.27644444444,7.345,4.03844444444,3.30644444444,4.61116666667,4.27644444445,6.09744444445
263.63,4.77144444444,6.78744444445,6.02833333333,4.79655555555,4.29888888889,7.677,4.08111111111,3.13533333333,4.70005555556,4.36744444445,5.74211111111
264.00,4.49411111111,6.39533333333,5.52866666666,4.56811111111,3.68144444445,7.591,4.01733333333,2.74077777778,4.11138888889,3.98344444444,5.24
264.37,4.765,6.54111111111,5.83066666667,4.63944444445,3.60133333333,7.76033333334,4.29811111111,2.96055555555,4.47227777778,3.94988888889,5.41288888889
264.75,4.61577777778,6.39088888889,5.75044444444,4.53211111111,3.40433333333,7.65111111111,4.184,3.23044444445,4.62972222222,3.42533333333,5.15188888889
265.12,4.31133333334,6.03733333333,5.34411111111,4.16566666667,2.98733333333,7.271,3.70133333334,3.20233333333,4.43283333334,2.84188888889,4.88666666667
265.49,4.14266666667,5.58966666667,5.28933333334,3.70588888889,2.62088888889,7.15255555556,3.67866666667,3.21444444445,4.30333333333,2.55944444444,4.90722222222
265.87,3.842,5.40755555555,5.24966666667,3.75622222222,2.65788888889,7.05222222222,3.76955555556,3.07222222222,4.2035,2.51288888889,5.18377777778
266.24,4.57188888889,5.96466666667,5.86466666667,4.78433333333,3.43522222222,8.00711111111,4.62188888889,3.85966666666,5.00911111111,3.54133333333,6.22077777778
266.61,5.37855555555,6.482,6.28433333333,5.39055555556,3.99933333334,8.73066666666,5.19266666667,4.67711111111,5.67261111111,4.27522222222,6.78188888889
266.98,5.48322222222,6.26266666667,6.49922222222,5.04477777778,3.99422222222,8.71,5.02733333333,4.65222222222,5.81244444444,4.16144444444,6.77633333333
267.36,6.09933333333,6.90522222222,7.08166666667,5.90622222222,4.62,9.33944444443,5.66888888889,5.17188888889,6.52161111111,4.65866666667,7.62255555556
267.73,5.92522222222,6.438,6.751,5.76866666667,4.39277777778,8.94177777778,5.41788888889,4.81366666666,6.50522222222,4.22522222222,7.54411111111
268.10,5.71077777778,6.132,6.55288888889,5.66877777778,4.21077777778,8.52677777778,5.095,4.558,6.48977777778,4.01088888889,7.34788888889
268.48,6.14,6.25888888889,6.84877777778,5.93311111111,4.68133333333,8.76266666666,5.39,4.69688888889,6.7195,4.62955555556,7.55222222222
268.85,6.36311111111,6.44022222222,7.06277777778,6.26555555555,4.88666666666,8.8631111111,5.90011111111,4.82011111111,6.86988888889,5.29833333333,7.76211111111
269.22,6.336,6.43288888889,7.25433333333,6.34633333334,4.90255555556,9.08077777778,6.336,4.627,6.94055555555,5.55555555556,7.61155555556
269.59,6.197,6.37055555556,6.96988888889,6.43977777778,4.88933333333,8.94144444445,6.22677777778,4.35933333333,6.83122222222,5.41933333333,7.40577777778
269.97,6.05111111111,6.03188888889,6.72366666667,6.09977777778,4.80822222222,8.62966666668,5.83855555555,4.12133333333,6.54955555556,5.29188888889,7.135
270.34,5.87344444445,5.93488888889,6.54711111111,5.80688888889,4.79633333333,8.37366666666,5.60755555556,3.79544444444,6.48283333333,5.01477777778,6.69877777778
270.71,5.82666666666,6.00577777778,6.80077777778,5.75788888889,4.88477777778,8.45044444446,5.60155555556,3.83222222222,6.58483333333,4.98555555556,6.94344444445
271.09,6.128,6.38977777778,7.08644444445,6.199,5.32922222222,8.7371111111,5.86177777778,4.21988888889,6.90011111111,5.41811111111,7.27288888889
271.46,6.15888888889,6.331,7.08244444444,6.21477777778,5.30433333334,8.58566666667,5.94844444444,4.28633333333,6.827,5.579,7.29288888889
271.83,5.90333333333,6.216,7.00322222222,6.091,5.15344444444,8.59899999999,5.80344444444,4.066,6.47011111111,5.47855555555,6.97
272.20,6.07177777778,6.52888888889,7.149,6.15333333333,5.35777777778,8.67922222223,6.031,4.14977777778,6.65111111111,5.49633333333,7.055
272.58,5.67866666667,6.30333333333,6.61744444445,5.88,5.03766666667,8.48333333334,5.614,3.93722222222,6.24461111111,5.15066666667,6.94777777778
272.95,5.26377777778,5.99511111111,6.14322222222,5.49166666667,4.70422222222,8.11755555556,5.07588888889,3.693,5.89538888889,4.74433333333,6.71455555556
273.32,4.75211111111,5.57155555555,5.55555555555,4.89677777778,4.31033333333,7.568,4.36255555556,3.37011111111,5.38688888889,4.34255555556,6.49555555555
273.69,4.542,5.65922222222,5.47222222222,4.67588888889,4.18033333333,7.46288888889,4.12755555556,3.38,5.22633333333,4.31455555556,6.47988888889
274.06,4.55233333333,5.70722222222,5.62411111111,4.648,4.083,7.53077777778,4.24488888889,3.50144444445,5.11738888889,4.37377777778,6.42988888889
274.44,4.41644444444,5.72544444444,5.63633333334,4.48011111111,4.00833333333,7.33244444445,4.21255555555,3.48544444444,4.90322222222,4.40777777778,6.44811111111
274.81,4.03755555556,5.42866666667,5.18355555556,4.13822222222,3.74022222222,6.99011111111,3.889,3.21488888889,4.50988888889,4.18622222222,5.993
275.18,3.58144444444,5.13566666667,4.77844444444,3.85866666667,3.36266666667,6.75244444444,3.63077777778,2.71066666667,4.12438888889,3.70677777778,5.69855555556
275.55,3.56122222222,5.42233333333,4.77433333333,3.69466666666,3.39122222222,6.89744444444,3.60711111111,2.73866666667,4.30811111111,3.58888888889,5.73022222222
275.93,4.01088888889,5.92933333333,5.11122222222,3.97322222222,3.79455555556,7.22255555556,3.99666666667,3.27733333333,4.79627777778,4.09566666666,6.45122222222
276.30,4.09233333333,6.06244444445,5.23911111111,4.04466666667,3.97811111111,7.37088888889,4.12077777778,3.55933333333,4.95822222222,4.52522222222,6.66666666667
276.67,4.21455555555,6.17833333333,5.843,4.19544444444,4.272,7.37533333334,4.46366666666,3.75011111111,5.38555555555,4.55955555556,6.67144444444
277.04,4.53233333334,6.53055555555,6.49177777778,4.59033333333,4.61911111111,7.81444444444,4.97155555555,4.23788888889,5.71955555556,4.86544444444,6.99377777778
277.41,4.73644444445,6.72411111111,6.81988888889,4.96655555556,4.84666666667,8.06022222222,5.30188888889,4.33422222222,5.96255555556,4.885,7.05944444445
277.79,4.99255555555,6.81333333334,7.06244444444,5.17933333333,5.03077777778,8.26511111111,5.58677777778,4.47511111111,6.18077777778,5.17455555556,7.20611111111
278.16,5.34833333333,7.25822222222,7.28666666667,5.51977777778,5.358,8.42966666667,5.94377777778,4.853,6.61283333333,5.47222222222,7.65844444444
278.53,5.47355555555,7.39188888889,7.41055555555,5.722,5.44522222222,8.57844444445,5.94255555556,5.07944444444,6.97444444444,5.40766666667,7.73422222222
278.90,5.60455555555,7.57655555556,7.688,5.823,5.62766666667,8.725,6.27433333333,5.36255555556,7.19027777778,5.38577777778,7.87411111111
279.27,6.03266666667,7.834,8.05288888889,5.86988888889,5.87433333333,8.95111111111,6.55866666667,5.83266666667,7.60138888889,5.71133333333,8.02033333333
279.64,6.27177777778,7.89266666667,8.28277777778,6.02844444444,6.01477777778,9.123,6.67588888889,6.12488888889,7.6905,5.90466666667,8.113
280.02,5.87822222222,7.52166666667,7.94177777778,5.80155555556,5.67077777778,8.62788888889,6.34322222222,5.68411111111,7.23733333333,5.45866666667,7.58055555556
280.39,5.78066666667,7.057,7.73266666667,5.644,5.39188888889,8.54533333333,6.17833333333,5.55988888889,6.79205555555,5.09644444444,7.23377777778
280.76,6.15755555556,7.26266666667,7.72266666667,5.89522222222,5.39644444444,8.87933333333,6.32522222222,5.706,6.78105555556,5.43955555556,7.45622222222
281.13,6.134,7.10688888889,7.52,5.74144444444,5.28622222222,8.68511111111,6.038,5.45311111111,6.71011111111,5.33611111111,7.36577777778
281.50,6.36888888889,7.29044444444,7.75533333333,5.90822222222,5.25188888889,8.80733333333,6.15711111111,5.63888888889,6.95222222222,5.65944444444,7.53944444444
281.87,6.506,7.28155555556,7.95366666667,6.08044444444,5.285,8.74888888889,6.331,5.71455555556,7.18205555556,5.63088888889,7.63933333333
282.25,6.25011111111,6.89288888889,7.51188888889,5.79766666666,4.915,8.549,5.96388888889,5.30566666667,6.78061111111,5.21311111111,7.23711111111
282.62,6.34544444444,6.85911111111,7.45311111111,5.99133333334,5.00166666667,8.8461111111,6.12088888889,5.45855555556,6.86305555556,5.31011111111,7.42655555556
282.99,6.74955555556,7.10066666667,7.65877777778,6.47233333333,5.38922222222,9.17422222223,6.365,5.744,7.15977777778,5.78088888889,7.69566666666
283.36,6.49644444444,6.95244444444,7.362,6.25588888889,5.26477777778,8.89188888888,6.16977777778,5.51977777778,6.82694444444,5.50888888889,7.509
283.73,6.16866666666,6.66677777778,6.98,6.02588888889,5.08533333333,8.54066666667,5.883,5.18288888889,6.48377777778,5.20022222222,7.15444444444
284.10,6.27344444445,6.79955555556,7.04222222222,6.05433333333,5.25211111111,8.66366666667,5.95666666667,5.35,6.631,5.24888888889,7.278
284.47,6.237,7.09033333333,7.14911111111,6.17155555555,5.39711111111,8.64966666666,5.92655555555,5.31511111111,6.88438888889,5.25644444445,7.38444444444
284.85,5.83411111111,6.80233333333,6.88188888889,5.85,5.108,8.11111111111,5.55066666667,5.04133333333,6.61433333333,4.89488888889,6.99977777778
285.22,5.95733333333,6.94411111111,7.01855555555,6.09377777778,5.34611111111,8.27833333333,5.73077777778,5.17866666667,6.76566666667,5.07311111111,7.08688888889
285.59,6.18666666667,7.28744444444,7.26311111111,6.36655555556,5.73244444444,8.52855555555,5.84233333333,5.37255555555,6.88794444445,5.24755555555,7.39111111111
285.96,6.34411111111,7.65811111111,7.41333333333,6.60388888889,6.10533333334,8.76677777779,6.00255555556,5.58288888889,7.04794444444,5.51044444444,7.60366666667
