wavelength,Back_SalOrem,Belly_SalOrem,Breast_SalOrem,Crissum_SalOrem,Crown_SalOrem,DorTail_SalOrem,Patch10_SalOrem,Patch11_SalOrem,Rump_SalOrem,Throat_SalOrem,WingTip_SalOrem
437.56,10.2471333333,36.8224666667,38.9632,10.7858,7.9552,7.36086666667,35.9328666667,5.64233333333,12.0221666667,38.9704,9.919
437.91,10.2919333333,36.868,39.0449333333,10.8456,7.97286666667,7.39446666667,35.9774333333,5.66606666667,12.0575333333,39.0324,9.93633333332
438.27,10.3102666667,36.9281333333,39.1550666667,10.8846,7.9798,7.37733333333,36.0704666667,5.66853333333,12.0598166667,39.0821333333,9.9524
438.62,10.3203333333,36.9761333333,39.2364666667,10.9284666667,7.9906,7.40126666667,36.1167,5.67246666667,12.0712666667,39.1379333333,9.96946666668
438.98,10.3083333333,37.0565666667,39.3033333333,10.9274666667,7.96356666667,7.38146666667,36.1793333333,5.6613,12.0545333333,39.1708,9.96233333334
439.33,10.2998666667,37.0652,39.3423333333,10.9416,7.93396666667,7.38513333333,36.1665666667,5.62336666667,12.0371333333,39.1527333333,9.9588
439.69,10.3126666667,37.1489333333,39.4357333333,10.9918666667,7.96383333333,7.38613333333,36.2357333333,5.6411,12.05765,39.2414666667,9.9616
440.04,10.3446666667,37.2067666667,39.5080666667,11.0432,8.00956666666,7.40766666667,36.2980333333,5.67863333333,12.09565,39.2675333333,10.0137333333
440.40,10.3714,37.3159333333,39.6107333333,11.0708666667,8.03356666667,7.43586666667,36.3889333333,5.7195,12.12935,39.3526,10.0611333333
440.75,10.3653333334,37.3590666667,39.6425333333,11.0870666667,8.01526666667,7.44006666667,36.4131,5.71133333333,12.1207166667,39.3745333333,10.0301333333
441.11,10.3896,37.4141666667,39.7174,11.1267333333,8.02216666666,7.44206666667,36.4702666667,5.72176666667,12.1278833333,39.4190666667,10.0444
441.47,10.4356666667,37.5086,39.8526,11.1906666667,8.05706666666,7.47726666667,36.5850333333,5.73993333334,12.1488833333,39.5156666667,10.0652666667
441.82,10.4432666667,37.5668333333,39.9049333333,11.2106,8.05533333333,7.47493333333,36.6606,5.74233333333,12.1475,39.5832666667,10.0728
442.18,10.4190666667,37.6272666667,39.9430666667,11.2204666666,8.04393333333,7.45513333333,36.6921,5.73333333333,12.1347833333,39.6207333333,10.0802
442.53,10.4153333333,37.6891666667,40.0086666667,11.2244666667,8.01940000001,7.42926666667,36.7589333333,5.71253333333,12.1260166667,39.6813333333,10.0521333333
442.89,10.436,37.7625333333,40.0779333333,11.2935333333,8.04226666666,7.4752,36.8345,5.7296,12.15165,39.7452,10.0690666667
443.24,10.4866666667,37.9036333333,40.2,11.3836666667,8.10146666666,7.51673333333,36.9955333333,5.7914,12.2038333333,39.9029333333,10.1464
443.60,10.5474666667,38.0345,40.3356,11.4746,8.14230000001,7.57433333333,37.1154333333,5.8335,12.2549333333,40.0048666667,10.2164
443.95,10.5637333334,38.0881,40.4120666667,11.5428,8.16509999999,7.6134,37.1944,5.8509,12.26065,40.0678666667,10.2252
444.31,10.5442,38.1109,40.4553333333,11.5631333333,8.14556666667,7.56186666667,37.2233666667,5.8217,12.2253166667,40.0992666667,10.1952
444.66,10.5671333333,38.2282666667,40.5716,11.6305333333,8.16986666666,7.58853333333,37.3268333333,5.8496,12.2483666667,40.1915333333,10.2444666667
445.02,10.5608,38.2961666667,40.6066666667,11.6472,8.1634,7.59226666667,37.3657,5.8352,12.2506333333,40.2482666667,10.2469333333
445.37,10.5974,38.4235,40.7338,11.7164666667,8.19853333333,7.63453333333,37.4682666667,5.877,12.3031166667,40.3580666667,10.2972
445.72,10.5761333333,38.4780666667,40.8083333333,11.7325333333,8.18116666667,7.6028,37.5122333334,5.86656666667,12.2965666667,40.3868,10.2781333333
446.08,10.6012666667,38.5363,40.8865333333,11.7534666667,8.19756666666,7.6288,37.5643333333,5.87563333333,12.3090333333,40.4672666667,10.2621333333
446.43,10.6306666667,38.6190333333,40.9591333333,11.8157333333,8.24429999999,7.6552,37.6127333333,5.90683333333,12.3434,40.5312666667,10.3054666667
446.79,10.6537333333,38.6402666667,40.9912,11.8548666667,8.26559999999,7.66993333333,37.6499,5.9338,12.34705,40.5699333333,10.3426666667
447.14,10.6118,38.6226666667,40.9882666667,11.8203333333,8.23476666667,7.63146666667,37.6186333333,5.89763333333,12.29535,40.5411333333,10.2804666667
447.50,10.5885333333,38.6359333333,41.0114,11.8243333333,8.23006666667,7.6178,37.6214666667,5.87813333333,12.2834166667,40.5618,10.2664666667
447.85,10.5798666667,38.6854,41.0590666667,11.8307333333,8.20766666667,7.58366666667,37.629,5.86346666667,12.2826833333,40.6095333333,10.2412666667
448.21,10.6048666667,38.7586666667,41.1294666667,11.8660666667,8.22590000001,7.61993333333,37.6850666666,5.87383333333,12.3121,40.6948666667,10.2590666667
448.56,10.6390666667,38.8031666667,41.1997333333,11.9045333333,8.25779999999,7.61706666667,37.7037333333,5.89453333333,12.3427166667,40.7425333333,10.2800666667
448.92,10.6628,38.8661666667,41.2924666666,11.9714666667,8.27886666667,7.6414,37.7746,5.91993333333,12.3529166667,40.7980666667,10.2957333333
449.27,10.6291333333,38.8255,41.2344666667,11.939,8.25436666667,7.59106666667,37.7083,5.88516666667,12.3101666667,40.7553333333,10.2467333333
449.62,10.6586,38.9002,41.3206666667,11.9916,8.28306666667,7.63513333333,37.8005333333,5.898,12.3224166667,40.8514666667,10.2643333333
449.98,10.6565333333,38.9283,41.3524,12.0349333333,8.27983333333,7.62106666667,37.8213,5.8929,12.3137666666,40.8768666667,10.2736
450.33,10.6478666667,38.9932,41.4248666667,12.0472666667,8.25823333333,7.6052,37.8765,5.86376666667,12.30655,40.9404666667,10.2688
450.69,10.6174,39.0667333333,41.5014,12.0449333333,8.24403333334,7.53553333333,37.9219,5.83276666667,12.29785,40.9904666667,10.2135333333
451.04,10.664,39.2215666667,41.6870666667,12.1426,8.2867,7.56673333333,38.0813,5.8747,12.36205,41.1385333333,10.2890666667
451.40,10.6451333334,39.2564333333,41.7336,12.1589333333,8.24206666667,7.53013333333,38.1143,5.8654,12.32315,41.1598,10.2522666667
451.75,10.6252,39.3212,41.8171333333,12.1651333333,8.22423333334,7.49593333333,38.2021666667,5.8547,12.3175333333,41.2241333333,10.2572666667
452.10,10.6133333333,39.3675333333,41.8779333333,12.1901333333,8.22043333333,7.4606,38.2607666667,5.84616666667,12.31615,41.2518666667,10.2434
452.46,10.5808,39.3917333333,41.8991333333,12.203,8.18596666667,7.4456,38.3117666667,5.81896666667,12.2821,41.2744,10.2296
452.81,10.5628666667,39.4148,41.9294666667,12.2236,8.1855,7.413,38.3201333333,5.82863333333,12.2837,41.2766666667,10.2308666667
453.17,10.5664666667,39.4758666667,42.0197333333,12.2876666667,8.20453333333,7.4362,38.4073666667,5.853,12.2937833333,41.3623333334,10.2778666667
453.52,10.5708666667,39.5425,42.0638666667,12.3120666667,8.20380000001,7.44006666667,38.4442,5.8542,12.31085,41.3834,10.2765333333
453.87,10.5836,39.6543666667,42.1848666667,12.3865333333,8.23496666667,7.45846666667,38.5513333333,5.87423333333,12.3492666667,41.4833333333,10.2912
454.23,10.5860666667,39.6583333333,42.1885333333,12.4157333333,8.24356666667,7.466,38.5520666667,5.89623333333,12.3405,41.4669333333,10.2828
454.58,10.6068,39.7063,42.2417333333,12.4707333333,8.25660000001,7.51566666667,38.5796333333,5.91606666667,12.36375,41.5184666667,10.3146
454.93,10.6159333333,39.7469666667,42.2637333333,12.4976,8.25793333333,7.54133333333,38.5960333333,5.92273333333,12.3663666667,41.5320666667,10.2955333333
455.29,10.6537333333,39.8561666667,42.3398,12.5480666667,8.3044,7.5698,38.6834333333,5.9562,12.4182,41.6068,10.3405333333
455.64,10.6736,39.9389,42.3686666667,12.6159333333,8.3314,7.60946666667,38.7448666667,5.95973333333,12.4292833333,41.6631333333,10.3371333333
456.00,10.7018,40.0129333333,42.4118,12.6795333333,8.35426666667,7.65513333333,38.7812,5.98353333333,12.4276,41.6976,10.3729333333
456.35,10.7108,40.0884333333,42.4835333333,12.7191333333,8.36320000001,7.65393333333,38.8207,5.97013333333,12.4378666667,41.7796666667,10.3775333333
456.70,10.7252,40.1752666667,42.5425333333,12.7258666667,8.34966666667,7.66746666667,38.8730333333,5.938,12.4427333333,41.8554666667,10.3726
457.06,10.7024666667,40.2336666667,42.6226666667,12.7248666667,8.31303333333,7.64406666667,38.9019,5.91583333333,12.4068166667,41.9078,10.3430666667
457.41,10.7244666667,40.3012666667,42.6766666667,12.7827333333,8.33910000001,7.65666666667,38.9191333333,5.9405,12.4202333333,41.9725333333,10.3752
457.76,10.7433333333,40.3185666667,42.6847333333,12.8072666667,8.32833333334,7.66453333333,38.9362333333,5.94553333333,12.42675,41.9646666667,10.4100666667
458.12,10.754,40.371,42.7577333333,12.8561333333,8.34803333334,7.6704,38.9859,5.95176666667,12.4411166667,42.0278,10.4192
458.47,10.7679333333,40.4808333333,42.8510666667,12.9053333333,8.36516666667,7.68766666667,39.0603,5.97016666667,12.4628833333,42.0954666667,10.4392666667
458.82,10.7714,40.5051,42.8784,12.9354666667,8.38389999999,7.69753333333,39.0631,5.9791,12.4557666667,42.1208,10.4676
459.18,10.8031333333,40.5327666667,42.9366,12.996,8.4207,7.7366,39.1021,6.00656666667,12.4805166667,42.1697333333,10.4962666667
459.53,10.8251333333,40.5560666667,42.9936666667,13.0200666667,8.42303333333,7.7536,39.1139,6.01916666667,12.4806666667,42.2116666667,10.5135333333
459.88,10.8202,40.5751,43.0302,13.0314666667,8.4158,7.74026666667,39.1556,6.009,12.4838333333,42.2422,10.4836666667
460.24,10.8356,40.6096666667,43.0887333333,13.0572,8.42480000001,7.75586666667,39.2151,6.0368,12.4989833333,42.2702,10.4946666667
460.59,10.8649333333,40.6732666667,43.1686,13.114,8.47073333333,7.7776,39.2847,6.07553333333,12.5289333333,42.3392666667,10.5228666667
460.94,10.9230666667,40.7546,43.2439333333,13.1835333333,8.51863333333,7.83333333333,39.3678333333,6.12396666666,12.5950666667,42.3850666667,10.5637333333
461.29,10.9148666667,40.7645666667,43.2659333333,13.2023333333,8.52653333333,7.81533333333,39.4067,6.118,12.5947833333,42.4052,10.5612666667
461.65,10.9148,40.8422333333,43.3354666667,13.2281333333,8.53456666666,7.79873333333,39.4598333333,6.11496666667,12.5883166667,42.4932,10.5412666667
462.00,10.9307333333,40.9244,43.4419333333,13.2712,8.54636666667,7.79526666667,39.5459333333,6.1255,12.5972666667,42.5777333333,10.5468666667
462.35,10.9568666667,40.9901666667,43.5158666667,13.3159333333,8.55969999999,7.79426666667,39.6150333333,6.1247,12.60835,42.6608,10.5492
462.71,10.9715333333,41.0892666667,43.6062666667,13.3512666667,8.56396666666,7.7616,39.7146,6.1227,12.6352833333,42.7612,10.5500666667
463.06,10.9515333333,41.1584,43.6451333333,13.3793333333,8.53950000001,7.73393333333,39.7539666667,6.11616666667,12.616,42.8074,10.5212666667
463.41,10.9505333333,41.2376666667,43.7376,13.4086666667,8.54620000001,7.7184,39.8525333333,6.12193333333,12.6292833333,42.8697333333,10.5386
463.76,10.9397333333,41.3170666667,43.8484,13.4271333333,8.51763333333,7.67593333333,39.9129333333,6.08496666667,12.6339,42.9315333333,10.536
464.12,10.9576666667,41.3930333333,43.8968666667,13.4922,8.54853333333,7.71266666667,39.9482,6.11393333333,12.6612,42.9997333333,10.5596666667
464.47,10.9663333333,41.4618666667,43.9944666667,13.5564666667,8.54603333334,7.6998,40.0317333333,6.11103333333,12.6706333333,43.0841333333,10.5856
464.82,10.9578666667,41.5376333333,44.0854666667,13.5934,8.54970000001,7.6616,40.1060666667,6.09116666667,12.66465,43.1586,10.5921333333
465.17,10.9708,41.6457333333,44.1892,13.6407333333,8.53856666667,7.66993333333,40.1696666667,6.08683333333,12.67825,43.2437333333,10.5910666667
465.53,11.0150666667,41.7247666667,44.2963333333,13.7219333333,8.58999999999,7.7138,40.2532,6.13953333333,12.72535,43.3144,10.6432666667
465.88,11.0368,41.8107333333,44.3434666667,13.7818666667,8.60840000001,7.75466666667,40.2738,6.15473333333,12.76985,43.3546666667,10.6924666667
466.23,11.0295333333,41.8341666667,44.3929333333,13.8046666667,8.58133333333,7.7562,40.2907,6.13526666667,12.7429333333,43.3914666667,10.6986666667
466.58,11.0254,41.8429333333,44.4290666666,13.8237333333,8.57603333334,7.75113333333,40.3093666666,6.1393,12.74505,43.3892,10.6526666667
466.94,11.0416666667,41.9292666667,44.5670666667,13.8579333333,8.59983333334,7.757,40.4178,6.15843333333,12.7906,43.5071333333,10.6650666667
467.29,11.1097333333,42.078,44.7351333333,13.9732666667,8.67060000001,7.8156,40.516,6.2286,12.8706666667,43.6576666667,10.7104666667
467.64,11.1493333334,42.2027333333,44.8647333333,14.0738666667,8.73089999999,7.86433333333,40.5965,6.28656666667,12.9103666667,43.798,10.7663333333
467.99,11.1638666667,42.2865333333,44.9995333333,14.1186,8.72363333333,7.84366666667,40.6837333333,6.28163333333,12.9194666667,43.8855333333,10.7716
468.35,11.1528,42.2886333333,44.9970666667,14.1399333333,8.69816666667,7.84573333333,40.6777666667,6.26116666667,12.9003166667,43.8822,10.7277333333
468.70,11.161,42.2955,45.0178,14.1892666667,8.72730000001,7.8722,40.6778666667,6.29056666667,12.9027833333,43.8988666667,10.7168666667
469.05,11.1668666667,42.3687666667,45.1123333333,14.2266,8.74100000001,7.8926,40.7384666667,6.3006,12.9121666667,43.9722,10.7072
469.40,11.176,42.4428666667,45.1769333333,14.27,8.73399999999,7.9126,40.7974,6.29753333333,12.9160333333,44.0195333333,10.6892
469.75,11.181,42.4935,45.2235333333,14.2935333333,8.7295,7.89146666667,40.8712333333,6.30943333333,12.9256,44.0591333333,10.6950666667
470.11,11.1856666667,42.5202,45.2763333333,14.3238,8.73990000001,7.8918,40.9326666667,6.32576666667,12.9369666667,44.0768,10.7165333333
470.46,11.2408666666,42.6477333333,45.3967333333,14.4344666667,8.75873333333,7.95086666667,41.0435666667,6.34746666667,12.9753166667,44.1992,10.7803333333
470.81,11.2608,42.7278666667,45.4555333333,14.4761333333,8.75233333333,7.9656,41.1006,6.33193333333,12.9623833333,44.2446,10.7904666667
471.16,11.218,42.7068333333,45.4108,14.4642,8.70663333334,7.9046,41.0938,6.2547,12.8912666667,44.1902,10.7435333333
471.51,11.2644666667,42.7794333333,45.4412,14.5236,8.74273333333,7.9814,41.1479,6.30606666667,12.9340833333,44.2112,10.7788666667
471.87,11.2694,42.7984333333,45.4388,14.5635333333,8.75370000001,8.0004,41.1396,6.3209,12.9316833333,44.2246666667,10.7846666667
472.22,11.2772,42.8955666667,45.5281333333,14.6068666667,8.77176666667,7.99433333333,41.2137,6.34776666667,12.9517,44.303,10.8232
472.57,11.3086666667,43.0244,45.6519333333,14.6537333333,8.76333333333,7.9986,41.3247333333,6.34146666667,12.9715666667,44.435,10.8416
472.92,11.3370666667,43.064,45.6872666667,14.7166666667,8.77419999999,8.00526666667,41.3757,6.3712,12.9813833333,44.4773333334,10.872
473.27,11.3358666667,43.1093333333,45.7875333333,14.7259333333,8.7743,8.01246666667,41.4252333333,6.35856666667,12.9782,44.5426,10.8862
473.62,11.3314666667,43.2038,45.9015333333,14.7469333333,8.77190000001,8.0006,41.4839666667,6.3415,12.9594,44.6664666667,10.8597333333
473.98,11.2853333333,43.2521333333,45.9558666667,14.7524,8.74743333333,7.96273333333,41.5135,6.30563333333,12.9470666667,44.7067333333,10.8220666667
474.33,11.2708,43.3377333333,46.0548,14.7797333333,8.76703333333,7.95433333333,41.5831,6.30183333333,12.9390333333,44.7703333333,10.8236666667
474.68,11.2476,43.3847666667,46.0733333333,14.8280666667,8.75486666667,7.9306,41.6096,6.29293333333,12.9295333333,44.8178666667,10.8580666667
475.03,11.2642666667,43.3809666667,46.0822666667,14.8953333333,8.77113333333,7.96173333333,41.6380333333,6.3394,12.9688,44.8296666667,10.8759333333
475.38,11.26,43.3942666666,46.1438,14.9227333333,8.75940000001,7.9302,41.6772666667,6.33773333333,12.9591,44.9029333333,10.8728666667
475.73,11.2656666667,43.5002,46.2424666667,14.9648666667,8.76043333333,7.92146666667,41.7549666667,6.32456666666,12.96585,44.9716666667,10.8830666667
476.08,11.2340666667,43.5428,46.2948666667,14.9787333334,8.73946666667,7.91266666667,41.7902,6.31493333333,12.95285,44.9963333333,10.8648
476.44,11.1877333333,43.5105333333,46.2685333333,14.9877333333,8.70126666667,7.86593333333,41.7624333333,6.27973333333,12.9178166667,44.9709333333,10.845
476.79,11.1336666667,43.5325,46.3129333333,14.9711333333,8.65960000001,7.80513333333,41.7521333333,6.22146666667,12.87175,44.9772666667,10.828
477.14,11.1194,43.5971333333,46.3609333333,15.0466,8.65500000001,7.77966666667,41.7839333333,6.21826666667,12.8697166667,45.0114666667,10.8372
477.49,11.1145333333,43.6238,46.4064,15.1031333333,8.66336666666,7.8084,41.818,6.2243,12.8685,44.984,10.8440666667
477.84,11.1595333333,43.6966,46.4624666667,15.1682666667,8.70769999999,7.83893333333,41.8428333333,6.27643333333,12.90115,45.0386666667,10.8866
478.19,11.1276,43.6672666667,46.4472666667,15.1618666667,8.65800000001,7.8084,41.7906666667,6.23546666667,12.8679166667,44.9867333333,10.8486
478.54,11.1686,43.7438333333,46.5355333334,15.229,8.70266666667,7.857,41.8382333333,6.26946666667,12.90795,45.0528666667,10.872
478.89,11.1701333333,43.8937333333,46.655,15.2703333333,8.71649999999,7.84566666667,41.9055666667,6.27416666667,12.9144166667,45.1644666667,10.874
479.24,11.1063333333,43.8930333333,46.605,15.2664,8.68783333333,7.8032,41.8536666667,6.23756666667,12.8736666667,45.1171333334,10.8324666667
479.60,11.1118666667,43.8767666667,46.6161333333,15.3147333333,8.69580000001,7.82666666667,41.8518666667,6.25373333333,12.8721,45.1096666667,10.8431333333
479.95,11.1532666667,43.8830333333,46.6081333333,15.3685333333,8.72523333333,7.84493333333,41.8066,6.2583,12.88765,45.1017333333,10.8602666667
480.30,11.1597333333,43.9266333333,46.6382,15.3948666667,8.72173333333,7.8494,41.8206,6.26293333334,12.87795,45.0576666666,10.8676666667
480.65,11.2082666667,43.9479666667,46.6534666667,15.4704,8.7516,7.89473333333,41.8536333333,6.29706666667,12.897,45.0672,10.8956666667
481.00,11.1996,43.9322,46.6183333333,15.4836,8.74196666666,7.90566666667,41.8136666667,6.30436666667,12.8787,45.0186,10.885
481.35,11.1723333334,43.9009666667,46.595,15.5064666667,8.71143333334,7.89333333333,41.7853,6.29876666667,12.8469166667,44.9800666667,10.8584666667
481.70,11.1363333333,43.9540666667,46.6778666667,15.5426666667,8.68663333333,7.8796,41.8289666667,6.28876666667,12.8364,45.0053333333,10.8449333333
482.05,11.1264,44.0064,46.7307333333,15.5925333333,8.67956666666,7.86766666667,41.8875333333,6.2995,12.8356166667,45.0472666667,10.8724
482.40,11.104,44.0710666667,46.8030666667,15.6152666667,8.65539999999,7.85626666667,41.9185,6.28833333333,12.82095,45.0742666667,10.8581333333
482.75,11.0876666667,44.0837,46.842,15.6417333333,8.6364,7.85606666667,41.9431666667,6.27233333333,12.8074166667,45.0791333333,10.8623333333
483.10,11.0895333334,44.1418,46.9066,15.6666666667,8.62510000001,7.84806666667,41.9915,6.25596666667,12.7962833333,45.1103333333,10.8657333333
483.45,11.0684,44.1698,46.9264666667,15.6804,8.60783333333,7.81646666667,41.9949666667,6.2323,12.7799666667,45.1184,10.8488666667
483.80,11.063,44.2059,46.9764,15.7098,8.61223333334,7.82053333333,42.0222333333,6.2367,12.77595,45.131,10.8524666667
484.15,11.0574,44.2212,46.9993333333,15.7348666667,8.61393333333,7.81773333333,42.0347,6.2392,12.7795,45.1553333334,10.8612
484.50,11.0494,44.2414,47.0226666667,15.758,8.61073333334,7.8148,42.0455333333,6.24246666667,12.7784833333,45.1640666667,10.854
484.85,11.0446,44.2602333333,47.0515333333,15.7742666667,8.60023333334,7.8026,42.0608333333,6.2321,12.7719833333,45.1779333333,10.8490666667
485.20,11.0462666667,44.3111333333,47.1104666667,15.8061333333,8.60949999999,7.80366666667,42.1039666666,6.2359,12.78055,45.2254,10.8641333333
