wavelength,Back_ParHumf,Belly_ParHumf,Breast_ParHumf,Crissum_ParHumf,Crown_ParHumf,DorTail_ParHumf,Patch10_ParHumf,Patch11_ParHumf,Patch12_ParHumf,Patch13_ParHumf,Rump_ParHumf,Throat_ParHumf,WingTip_ParHumf
416.86,8.63333333333,37.556,24.9243333333,13.2193333333,7.991,7.17933333333,4.53166666667,4.562,4.041,6.59166666667,6.34933333333,22.646,5.45266666667
417.22,8.59833333333,37.604,24.8443333333,13.007,7.95333333333,7.19233333333,4.524,4.44366666667,3.96466666667,6.47166666667,6.28166666667,22.568,5.41166666667
417.58,8.51433333333,37.637,24.7696666667,12.884,7.86133333333,7.16933333333,4.49066666667,4.40266666667,3.89233333333,6.36233333333,6.19766666667,22.5626666667,5.33033333333
417.94,8.57566666667,37.5533333333,24.82,12.7493333333,7.87166666667,7.157,4.51733333333,4.45466666667,3.88633333333,6.42133333333,6.22333333333,22.5663333333,5.394
418.29,8.551,37.7383333333,24.862,12.702,7.83433333333,7.13766666667,4.57933333333,4.40466666667,3.85766666667,6.49033333333,6.13733333333,22.5923333333,5.38066666667
418.65,8.57333333333,37.8846666667,24.8643333333,12.562,7.87833333333,7.15066666667,4.54633333333,4.40966666667,3.83266666667,6.50766666667,6.06833333333,22.6286666667,5.38766666667
419.01,8.66933333333,38.16,24.9073333333,12.553,7.957,7.172,4.66366666667,4.51066666667,3.85666666667,6.617,6.139,22.7336666667,5.45766666667
419.37,8.691,38.287,25.0096666667,12.533,8.00333333333,7.23766666667,4.72866666667,4.547,3.83733333333,6.64933333333,6.169,22.903,5.55066666667
419.73,8.733,38.4303333333,25.047,12.5026666667,8.10266666667,7.255,4.75066666667,4.638,3.87,6.68333333333,6.17,22.968,5.62733333333
420.08,8.68966666667,38.4836666667,24.986,12.507,8.082,7.228,4.78366666667,4.659,3.90233333333,6.71666666667,6.189,22.9806666667,5.63733333333
420.44,8.683,38.566,25.105,12.423,8.064,7.20233333333,4.78233333333,4.62533333333,3.89666666667,6.71666666667,6.21533333333,23.037,5.74566666667
420.80,8.65066666667,38.583,25.1006666667,12.4813333333,8.129,7.23966666667,4.78933333333,4.66266666667,3.907,6.726,6.185,23.0913333333,5.82833333333
421.16,8.64633333333,38.625,25.1056666667,12.5096666667,8.13333333333,7.20266666667,4.779,4.64366666667,3.92333333333,6.82566666667,6.208,23.1193333333,5.797
421.51,8.64366666667,38.6133333333,25.1033333333,12.502,8.21166666667,7.226,4.748,4.652,3.94333333333,6.86366666667,6.19166666667,23.1983333333,5.826
421.87,8.591,38.6213333333,25.0866666667,12.4783333333,8.239,7.22633333333,4.76533333333,4.617,3.927,6.84166666667,6.23933333333,23.2216666667,5.8
422.23,8.6,38.667,25.1696666667,12.4703333333,8.27433333333,7.194,4.79333333333,4.63266666667,3.94233333333,6.804,6.20666666667,23.292,5.85966666667
422.58,8.53966666667,38.723,25.1763333333,12.4586666667,8.25633333333,7.11866666667,4.78733333333,4.62066666667,3.94066666667,6.84966666667,6.20466666667,23.2803333333,5.88933333333
422.94,8.44633333333,38.6433333333,25.2116666667,12.3483333333,8.18533333333,7.102,4.71366666667,4.54433333333,3.842,6.802,6.107,23.3346666667,5.80366666667
423.30,8.43466666667,38.7583333333,25.2926666667,12.3243333333,8.188,7.09666666667,4.752,4.59066666667,3.848,6.84666666667,6.11833333333,23.2933333333,5.83666666667
423.66,8.38166666667,38.7093333333,25.19,12.246,8.129,6.98233333333,4.67133333333,4.56933333333,3.759,6.81066666667,6.004,23.2193333333,5.769
424.01,8.35633333333,38.8273333333,25.2603333333,12.1346666667,8.112,6.94466666667,4.638,4.50366666667,3.64766666667,6.75033333333,5.91166666667,23.2823333333,5.75966666667
424.37,8.343,38.8763333333,25.2043333333,12.1466666667,8.16433333333,7.02166666667,4.64333333333,4.47166666667,3.63933333333,6.77533333333,5.88933333333,23.2653333333,5.761
424.73,8.319,38.9156666667,25.1663333333,12.0473333333,8.116,6.958,4.65866666667,4.438,3.65266666667,6.766,5.86466666667,23.2693333333,5.74866666667
425.08,8.207,38.8143333333,25.1043333333,11.9066666667,8.004,6.83833333333,4.62566666667,4.37066666667,3.51166666667,6.65766666667,5.721,23.223,5.68033333333
425.44,8.2,38.833,25.1973333333,11.8413333333,7.99633333333,6.79533333333,4.661,4.317,3.471,6.663,5.67733333333,23.203,5.647
425.80,8.145,38.8946666667,25.1413333333,11.72,7.911,6.75166666667,4.605,4.26166666667,3.41866666667,6.584,5.581,23.112,5.58466666667
426.16,8.09233333333,38.8726666667,25.1196666667,11.5976666667,7.86566666667,6.70633333333,4.53833333333,4.23066666667,3.31466666667,6.54033333333,5.49866666667,23.0853333333,5.47833333333
426.51,8.07666666667,38.8993333333,25.109,11.5463333333,7.88633333333,6.77066666667,4.54766666667,4.201,3.305,6.47066666667,5.507,23.148,5.45633333333
426.87,8.09133333333,38.9873333333,25.097,11.5323333333,7.89766666667,6.732,4.567,4.21933333333,3.335,6.446,5.53066666667,23.1256666667,5.513
427.23,8.04,38.866,24.9633333333,11.3953333333,7.861,6.66933333333,4.49666666667,4.098,3.28166666667,6.40833333333,5.455,23.1756666667,5.409
427.58,8.05333333333,38.999,25.118,11.4273333333,7.84366666667,6.79533333333,4.613,4.046,3.35466666667,6.495,5.57033333333,23.226,5.51333333333
427.94,8.08,39.0396666667,25.081,11.378,7.84433333333,6.80733333333,4.64,4.08433333333,3.43566666667,6.542,5.64266666667,23.2723333333,5.44066666667
428.30,8.04866666667,39.075,25.033,11.3376666667,7.75666666667,6.684,4.629,4.065,3.395,6.49233333333,5.621,23.26,5.364
428.65,8.01533333333,39.183,25.076,11.2616666667,7.71766666667,6.647,4.53766666667,3.98733333333,3.246,6.4,5.55666666667,23.2236666667,5.289
429.01,8.08266666667,39.556,25.214,11.343,7.86833333333,6.761,4.535,3.99666666667,3.35933333333,6.49933333333,5.627,23.3906666667,5.40733333333
429.37,8.05766666667,39.6663333333,25.2016666667,11.3483333333,7.83633333333,6.72866666667,4.51433333333,4.03433333333,3.375,6.49666666667,5.63233333333,23.4613333333,5.48966666667
429.72,7.99733333333,39.6973333333,25.183,11.2846666667,7.79733333333,6.66966666667,4.46233333333,4.00433333333,3.28766666667,6.55933333333,5.51066666667,23.4866666667,5.474
430.08,7.96333333333,39.806,25.1023333333,11.2756666667,7.83733333333,6.65066666667,4.40433333333,3.97366666667,3.29133333333,6.53533333333,5.575,23.5166666667,5.45933333333
430.44,7.92066666667,39.8946666667,25.1126666667,11.2816666667,7.79166666667,6.587,4.4,3.99666666667,3.309,6.49933333333,5.45966666667,23.6183333333,5.408
430.79,7.90166666667,39.852,25.118,11.3,7.73933333333,6.54366666667,4.437,3.92,3.30233333333,6.42266666667,5.41466666667,23.6083333333,5.33866666667
431.15,7.90566666667,39.851,25.1556666667,11.3203333333,7.797,6.54733333333,4.42733333333,3.98766666667,3.33033333333,6.364,5.36633333333,23.5793333333,5.31666666667
431.50,7.90766666667,39.9006666667,25.121,11.2563333333,7.83966666667,6.504,4.41833333333,4.012,3.339,6.354,5.34266666667,23.674,5.294
431.86,7.928,39.9333333333,25.2166666667,11.3296666667,7.89066666667,6.51966666667,4.44233333333,3.98033333333,3.36366666667,6.31733333333,5.33233333333,23.6856666667,5.309
432.22,7.92033333333,39.9236666667,25.289,11.264,7.86566666667,6.549,4.44866666667,3.99466666667,3.38933333333,6.29733333333,5.29733333333,23.7203333333,5.22833333333
432.57,7.94466666667,40.0063333333,25.3393333333,11.333,7.83666666667,6.58766666667,4.45333333333,4.01733333333,3.40166666667,6.37166666667,5.31133333333,23.8206666667,5.172
432.93,8.03,40.0666666667,25.3956666667,11.3903333333,7.84933333333,6.57066666667,4.511,4.13166666667,3.47466666667,6.403,5.39766666667,23.8743333333,5.20766666667
433.29,8.099,40.2536666667,25.5146666667,11.4936666667,7.88433333333,6.64466666667,4.58166666667,4.135,3.47366666667,6.40833333333,5.43133333333,23.8456666667,5.217
433.64,8.17933333333,40.2636666667,25.5483333333,11.5966666667,7.932,6.71333333333,4.68833333333,4.21533333333,3.51733333333,6.414,5.50766666667,23.9223333333,5.291
434.00,8.216,40.3073333333,25.5486666667,11.6313333333,7.86233333333,6.646,4.73533333333,4.21333333333,3.49766666667,6.4,5.48133333333,23.8886666667,5.33033333333
434.35,8.27033333333,40.34,25.6253333333,11.6983333333,7.86366666667,6.67366666667,4.71733333333,4.21533333333,3.41866666667,6.431,5.49633333333,23.838,5.32733333333
434.71,8.37366666667,40.5166666667,25.6703333333,11.8496666667,7.968,6.81233333333,4.793,4.36133333333,3.53233333333,6.59866666667,5.54333333333,23.926,5.49966666667
435.07,8.36966666667,40.5926666667,25.7173333333,11.8426666667,7.92,6.80933333333,4.795,4.29266666667,3.508,6.58466666667,5.50933333333,23.9146666667,5.49566666667
435.42,8.34333333333,40.5136666667,25.629,11.9113333333,7.904,6.82566666667,4.762,4.278,3.475,6.608,5.52066666667,23.854,5.50733333333
435.78,8.40066666667,40.695,25.724,12.0073333333,7.91033333333,6.85366666667,4.83,4.36666666667,3.508,6.656,5.56333333333,23.894,5.54966666667
436.13,8.47333333333,40.837,25.8436666667,12.152,8.01833333333,6.93,4.90366666667,4.45733333333,3.51066666667,6.75666666667,5.59133333333,24.0543333333,5.646
436.49,8.45733333333,40.6976666667,25.814,12.0783333333,7.979,6.94566666667,5.00066666667,4.536,3.60266666667,6.74033333333,5.60633333333,24.0286666667,5.72
436.84,8.43733333333,40.6426666667,25.825,12.0716666667,7.90733333333,7.019,5.01633333333,4.509,3.56633333333,6.70666666667,5.53266666667,23.9443333333,5.67333333333
437.20,8.30866666667,40.4646666667,25.7456666667,11.9976666667,7.82533333333,6.997,4.902,4.42766666667,3.514,6.65666666667,5.39866666667,23.9323333333,5.587
437.56,8.35533333333,40.6376666667,25.8916666667,12.0253333333,7.82533333333,6.982,4.871,4.37666666667,3.533,6.66866666667,5.37,23.967,5.56466666667
437.91,8.332,40.744,26.0263333333,12.0093333333,7.90833333333,7.09066666667,4.86266666667,4.39133333333,3.634,6.73566666667,5.42933333333,24.0276666667,5.572
438.27,8.33766666667,40.991,26.0723333333,12.006,7.95333333333,7.06666666667,4.88433333333,4.41566666667,3.652,6.69966666667,5.45866666667,24.118,5.585
438.62,8.27733333333,41.055,26.131,11.9076666667,7.948,6.99666666667,4.73833333333,4.28133333333,3.55166666667,6.59633333333,5.39733333333,24.1123333333,5.57066666667
438.98,8.34433333333,41.319,26.2143333333,11.9926666667,7.96166666667,7.06633333333,4.84966666667,4.37366666667,3.628,6.66366666667,5.48233333333,24.2673333333,5.65566666667
439.33,8.39666666667,41.5123333333,26.3393333333,11.9843333333,7.95,7.061,4.89166666667,4.36233333333,3.61566666667,6.61833333333,5.43333333333,24.3363333333,5.631
439.69,8.315,41.497,26.3453333333,11.993,7.94233333333,7.081,4.86166666667,4.34933333333,3.58533333333,6.623,5.42433333333,24.3083333333,5.64166666667
440.04,8.32366666667,41.5726666667,26.3513333333,11.9813333333,7.95166666667,7.05833333333,4.90366666667,4.39,3.60766666667,6.61,5.498,24.304,5.686
440.40,8.333,41.7393333333,26.4746666667,12.0776666667,8.03133333333,7.03433333333,4.89833333333,4.356,3.542,6.63266666667,5.44866666667,24.381,5.735
440.75,8.37066666667,41.9033333333,26.5133333333,12.1003333333,8.12566666667,7.04566666667,4.97433333333,4.38066666667,3.546,6.659,5.48366666667,24.465,5.77833333333
441.11,8.5,42.2146666667,26.6856666667,12.201,8.261,7.18266666667,5.107,4.54066666667,3.66633333333,6.79,5.65366666667,24.6753333333,5.90433333333
441.47,8.43833333333,42.2233333333,26.7286666667,12.1923333333,8.28666666667,7.165,5.117,4.57966666667,3.69166666667,6.795,5.66233333333,24.7116666667,5.88766666667
441.82,8.456,42.2663333333,26.783,12.21,8.25533333333,7.153,5.203,4.62,3.647,6.76266666667,5.648,24.7076666667,5.93166666667
442.18,8.42,42.1436666667,26.8093333333,12.18,8.18066666667,7.18933333333,5.21366666667,4.604,3.63633333333,6.73533333333,5.608,24.662,5.887
442.53,8.468,42.1836666667,26.873,12.2173333333,8.17433333333,7.221,5.35033333333,4.711,3.697,6.78633333333,5.648,24.7166666667,5.88533333333
442.89,8.36166666667,42.047,26.7926666667,12.15,8.131,7.13133333333,5.25733333333,4.695,3.60633333333,6.767,5.565,24.6643333333,5.82
443.24,8.328,42.124,26.871,12.0966666667,8.101,7.12333333333,5.26533333333,4.73433333333,3.61833333333,6.76233333333,5.57,24.7536666667,5.82133333333
443.60,8.36766666667,42.1003333333,26.8386666667,11.9883333333,8.081,7.09633333333,5.25933333333,4.71066666667,3.564,6.68466666667,5.518,24.7556666667,5.85266666667
443.95,8.32033333333,42.1603333333,26.888,11.8776666667,8.04766666667,7.06633333333,5.19066666667,4.61333333333,3.51366666667,6.68233333333,5.44033333333,24.811,5.812
444.31,8.29466666667,42.2313333333,26.852,11.841,8.04133333333,7.11533333333,5.17933333333,4.633,3.51933333333,6.71566666667,5.46733333333,24.8386666667,5.759
444.66,8.24333333333,42.257,26.8946666667,11.7416666667,7.99,7.08933333333,5.12366666667,4.64866666667,3.479,6.66666666667,5.45233333333,24.8693333333,5.762
445.02,8.127,42.137,26.78,11.5716666667,7.88133333333,6.93633333333,5.06933333333,4.52666666667,3.37233333333,6.54933333333,5.33,24.6926666667,5.68466666667
445.37,8.17566666667,42.2373333333,26.7996666667,11.5686666667,7.95166666667,7.00966666667,5.126,4.62533333333,3.39633333333,6.60366666667,5.406,24.7586666667,5.77033333333
445.72,8.143,42.2446666667,26.8063333333,11.5483333333,7.95833333333,7.02633333333,5.08233333333,4.57366666667,3.38466666667,6.59933333333,5.383,24.8383333333,5.79266666667
446.08,8.10433333333,42.29,26.7323333333,11.5206666667,8.04066666667,6.99333333333,5.101,4.54366666667,3.36233333333,6.631,5.38266666667,24.8463333333,5.87266666667
446.43,8.008,42.294,26.763,11.4773333333,8.048,6.99866666667,5.09966666667,4.545,3.32666666667,6.627,5.37166666667,24.851,5.87
446.79,8.05233333333,42.3283333333,26.843,11.4306666667,8.13766666667,7.07666666667,5.18766666667,4.578,3.34566666667,6.65466666667,5.42566666667,24.8426666667,5.89333333333
447.14,8.053,42.362,26.8743333333,11.403,8.18866666667,7.104,5.19566666667,4.61366666667,3.34,6.65733333333,5.41733333333,24.7973333333,5.95633333333
447.50,8.05233333333,42.4493333333,26.9133333333,11.401,8.20266666667,7.11233333333,5.162,4.62666666667,3.33166666667,6.75433333333,5.42633333333,24.863,6.00166666667
447.85,8.00866666667,42.469,26.9003333333,11.3623333333,8.17333333333,7.09766666667,5.186,4.63466666667,3.302,6.717,5.395,24.807,5.99766666667
448.21,7.99566666667,42.4433333333,26.927,11.2943333333,8.17933333333,7.05766666667,5.16733333333,4.62233333333,3.267,6.66833333333,5.36566666667,24.7893333333,6.00666666667
448.56,7.989,42.47,26.9716666667,11.3086666667,8.21933333333,7.05266666667,5.18066666667,4.59233333333,3.29066666667,6.698,5.349,24.7706666667,6.03266666667
448.92,8.09533333333,42.6046666667,27.0363333333,11.35,8.27766666667,7.09,5.22,4.666,3.31933333333,6.78266666667,5.356,24.8853333333,6.06933333333
449.27,8.04666666667,42.6206666667,26.9996666667,11.2806666667,8.23566666667,7.03866666667,5.203,4.58466666667,3.32433333333,6.735,5.28166666667,24.8023333333,6.034
449.62,8.053,42.7563333333,26.9563333333,11.2253333333,8.204,6.99666666667,5.16233333333,4.579,3.28633333333,6.748,5.20266666667,24.8396666667,6.01033333333
449.98,8.087,42.8333333333,27.074,11.1893333333,8.154,7.064,5.144,4.65733333333,3.312,6.779,5.25733333333,24.8816666667,6.016
450.33,8.16233333333,42.985,27.063,11.1536666667,8.222,7.058,5.08433333333,4.614,3.34733333333,6.76666666667,5.23,24.9956666667,6.01766666667
450.69,8.19133333333,43.2676666667,27.1253333333,11.21,8.21733333333,7.029,5.02,4.62666666667,3.38133333333,6.789,5.23366666667,25.194,6.08566666667
451.04,8.173,43.3433333333,27.1396666667,11.2496666667,8.266,7.066,4.99866666667,4.58666666667,3.46666666667,6.84033333333,5.242,25.3376666667,6.10966666667
451.40,8.04766666667,43.3796666667,27.119,11.175,8.28866666667,7.035,4.99633333333,4.555,3.46166666667,6.79433333333,5.175,25.3256666667,6.01333333333
451.75,8.06633333333,43.364,27.1463333333,11.1733333333,8.31633333333,7.11566666667,4.95933333333,4.54,3.53133333333,6.80333333333,5.21866666667,25.3383333333,6.05766666667
452.10,8.148,43.606,27.2216666667,11.1883333333,8.35233333333,7.19633333333,5.02266666667,4.605,3.605,6.863,5.28533333333,25.4213333333,6.12966666667
452.46,8.121,43.638,27.2313333333,11.0873333333,8.31233333333,7.20033333333,4.98133333333,4.585,3.57133333333,6.84933333333,5.28366666667,25.4436666667,6.11966666667
452.81,8.07366666667,43.6606666667,27.2866666667,11.0283333333,8.33566666667,7.19533333333,4.95066666667,4.55133333333,3.50433333333,6.80966666667,5.29666666667,25.4456666667,6.19733333333
453.17,8.07466666667,43.744,27.355,11.0416666667,8.29666666667,7.20866666667,4.92566666667,4.52133333333,3.48233333333,6.791,5.26333333333,25.5783333333,6.231
453.52,8.191,43.9,27.5716666667,11.1183333333,8.489,7.301,4.983,4.60466666667,3.617,6.86066666667,5.348,25.694,6.331
453.87,8.17633333333,44.0416666667,27.5646666667,11.065,8.47966666667,7.231,4.97533333333,4.57833333333,3.61566666667,6.785,5.33166666667,25.741,6.295
454.23,8.206,44.0996666667,27.5716666667,11.1023333333,8.44766666667,7.28366666667,5.04066666667,4.575,3.59933333333,6.82233333333,5.363,25.7316666667,6.30766666667
454.58,8.22633333333,44.1906666667,27.6703333333,11.1233333333,8.42466666667,7.321,5.07733333333,4.528,3.613,6.79833333333,5.325,25.76,6.30266666667
454.93,8.222,44.267,27.661,11.06,8.366,7.26933333333,5.07633333333,4.499,3.52,6.71466666667,5.275,25.7433333333,6.218
455.29,8.38333333333,44.4276666667,27.8156666667,11.1673333333,8.40133333333,7.33566666667,5.146,4.611,3.57266666667,6.733,5.36366666667,25.8386666667,6.31566666667
455.64,8.41866666667,44.6473333333,27.8466666667,11.2276666667,8.45933333333,7.34566666667,5.173,4.70033333333,3.58633333333,6.8,5.364,25.978,6.33233333333
456.00,8.40566666667,44.5693333333,27.8033333333,11.1953333333,8.44666666667,7.316,5.12733333333,4.63466666667,3.52233333333,6.76,5.31733333333,26.0036666667,6.308
456.35,8.502,44.6756666667,27.7866666667,11.32,8.49766666667,7.40866666667,5.20866666667,4.71566666667,3.56,6.81766666667,5.36433333333,26.1603333333,6.37333333333
456.70,8.47,44.6586666667,27.7056666667,11.299,8.444,7.44566666667,5.19833333333,4.773,3.645,6.817,5.35033333333,26.2043333333,6.33066666667
457.06,8.56,44.7256666667,27.7103333333,11.409,8.518,7.47333333333,5.27433333333,4.86333333333,3.67166666667,6.92366666667,5.41733333333,26.2963333333,6.403
457.41,8.50733333333,44.6673333333,27.56,11.3536666667,8.42666666667,7.43366666667,5.19866666667,4.82866666667,3.57,6.84666666667,5.40733333333,26.2133333333,6.288
457.76,8.545,44.6856666667,27.535,11.4093333333,8.43,7.47766666667,5.217,4.804,3.57233333333,6.93433333333,5.408,26.2956666667,6.29966666667
458.12,8.515,44.7596666667,27.5393333333,11.4043333333,8.36833333333,7.40766666667,5.145,4.82566666667,3.54933333333,6.898,5.427,26.3256666667,6.27433333333
458.47,8.50333333333,44.7086666667,27.502,11.386,8.37,7.42666666667,5.09833333333,4.82166666667,3.52066666667,6.87633333333,5.467,26.2853333333,6.252
458.82,8.52366666667,44.6916666667,27.4646666667,11.409,8.385,7.423,5.06966666667,4.82933333333,3.549,6.905,5.48933333333,26.2826666667,6.30233333333
459.18,8.45966666667,44.6643333333,27.394,11.39,8.34166666667,7.40633333333,5.06,4.72533333333,3.50766666667,6.898,5.457,26.2353333333,6.22833333333
459.53,8.48066666667,44.696,27.4023333333,11.392,8.36133333333,7.40066666667,5.04766666667,4.69366666667,3.51333333333,6.879,5.47666666667,26.2416666667,6.276
459.88,8.452,44.7443333333,27.418,11.4496666667,8.359,7.40466666667,5.054,4.70166666667,3.53566666667,6.91133333333,5.50533333333,26.2873333333,6.23866666667
