wavelength,Back_TanVirm,Belly_TanVirm,Breast_TanVirm,Crissum_TanVirm,Crown_TanVirm,DorTail_TanVirm,Patch10_TanVirm,Patch11_TanVirm,Patch12_TanVirm,Rump_TanVirm,Throat_TanVirm,WingTip_TanVirm
240.04,21.4484166666,8.98799999999,13.6110833333,9.26583333332,10.85325,11.875,9.46424999998,12.7975833333,18.8691666666,16.2809537037,13.3531666667,16.3294166667
240.42,20.87625,9.26108333332,13.11,8.23033333334,10.3093333333,11.1599166667,9.12374999999,12.6461666667,18.41925,15.9336111111,13.00675,15.20625
240.79,16.7440833333,5.66908333334,8.93724999999,3.702,6.53641666667,7.39629166668,4.84816666666,8.42633333333,14.4363333333,11.7773888889,9.41758333333,11.0595833333
241.17,16.5474166667,6.14366666667,9.43458333334,4.72408333334,7.03308333333,7.70304166666,5.22816666666,9.26216666666,14.18525,12.5633888889,10.191,11.6508333333
241.54,16.7249166667,5.99908333333,9.10366666667,4.68008333333,6.96783333333,7.80820833334,5.62558333332,8.90541666666,13.84225,12.2939074074,9.93233333332,11.56625
241.92,15.9388333333,4.7995,7.85866666666,3.68141666666,6.2975,6.756375,5.06325,7.56325000001,12.4263333333,11.3163148148,8.89224999999,9.95766666668
242.29,16.3489166667,5.135,8.27549999999,4.29683333333,6.686,7.495125,5.73208333334,8.32366666666,12.6783333333,11.7180277778,9.05575000001,10.2119166667
242.67,17.2113333333,5.97308333334,8.90533333334,4.77491666668,7.05349999999,8.08358333334,6.654,8.77816666668,13.3260833333,12.3436481482,9.44083333333,11.06575
243.05,17.42,6.45800000001,8.59616666667,4.82825,6.82616666666,8.01791666667,6.87,9.052,13.45075,12.4537685185,9.604,11.3650833333
243.42,17.6936666667,7.03066666666,9.03474999999,5.34408333332,6.86358333332,8.60883333333,7.50650000001,9.71933333333,13.7023333333,13.041712963,10.0618333333,11.6899166667
243.80,17.355,6.68616666667,8.70208333334,5.66208333333,6.40775000001,8.61195833334,7.53841666667,9.1445,13.5775833333,12.8929259259,9.75083333333,11.529
244.17,17.6033333334,6.92824999999,9.15691666668,6.40350000001,6.81533333334,9.16112499999,7.89733333334,9.57699999999,13.86475,13.3299907407,10.09375,12.0155833334
244.55,17.7329166667,7.15741666668,9.63458333333,6.82825,7.50225000001,9.69358333332,8.30975000001,9.79133333334,14.22075,13.92725,10.4578333333,12.6763333333
244.92,17.7558333333,6.83383333334,9.71358333334,7.13191666667,7.49033333333,9.41141666666,8.31100000001,9.67616666667,14.4285,13.7992962963,10.4371666667,12.7946666667
245.30,17.6216666667,7.08041666666,9.85616666667,7.14283333333,7.75199999999,9.49266666666,8.42316666667,9.64133333334,14.7355,14.0588518519,10.7626666667,12.9635833333
245.67,17.5536666666,7.42141666667,10.1323333333,7.48391666666,8.25216666668,9.62337500001,8.75824999999,9.96999999999,15.1486666667,14.5093796297,11.2694166667,13.1559166667
246.05,17.7353333333,7.79608333332,10.5720833333,7.71158333333,8.49166666667,10.0378333333,8.86475,10.3969166667,15.89775,14.9900277778,11.49925,13.5741666667
246.42,17.501,7.78233333333,10.2286666667,7.46808333332,8.251,9.78308333332,8.49816666667,10.2028333333,15.88875,14.9217222222,11.4028333333,13.2985
246.79,16.86575,7.22891666667,9.62749999999,6.93508333333,7.81191666666,9.24820833333,7.82608333333,9.94025000001,15.4816666666,14.373925926,10.8978333333,12.6231666667
247.17,16.6489166667,6.97391666666,9.43499999999,6.49875,7.787,9.081875,7.587,9.73683333333,15.223,14.0173425926,10.5855,12.2555833333
247.54,16.6879166667,7.02833333333,9.53650000001,6.3845,7.94358333333,9.08325,7.65975,9.62533333333,15.2178333334,13.8827407408,10.5829166667,12.3030833333
247.92,16.6011666666,6.97433333333,9.49983333335,6.21308333333,7.82991666667,9.01704166668,7.44525,9.86399999999,14.95575,13.7788888889,10.695,12.1806666666
248.29,16.1500833333,6.57783333334,8.99916666667,5.67375,7.54616666667,8.59158333334,6.92083333333,9.33808333334,14.6044166667,13.3593055555,10.1290833333,11.5698333334
248.67,15.89375,6.13166666667,8.49933333332,5.52458333333,7.28516666667,8.32333333332,6.66991666667,9.02133333332,14.4043333333,13.1548148148,9.81866666667,11.1623333333
249.04,15.8546666667,6.08875,8.39158333334,5.41833333333,7.37541666667,8.32924999999,6.7965,9.04966666667,14.2138333333,13.2520092593,9.837,11.2569166667
249.42,16.1300833333,6.42483333333,8.60149999999,5.61983333333,7.64291666667,8.696125,7.16808333333,9.29208333334,14.2919166667,13.3972685185,9.98241666666,11.548
249.79,15.9173333333,6.16116666667,8.42341666667,5.44491666666,7.38008333333,8.53466666666,6.97683333333,9.20591666667,14.1386666666,13.1585277778,9.82258333334,11.3214166667
250.17,15.46025,5.71066666667,8.15433333334,5.13791666667,7.10633333333,8.13654166667,6.59,9.12583333332,13.4509166667,12.6623703704,9.40183333332,10.8385
250.54,15.3270833333,5.79066666667,8.43166666668,5.36966666667,7.22325000001,8.25137499999,6.81875,9.09883333333,13.29825,12.5784166667,9.42141666668,10.8869166666
250.92,15.0686666667,5.59041666667,8.50766666667,5.45083333333,7.24083333334,8.08354166666,6.90366666667,9.03075000001,13.1275833333,12.5141851852,9.43158333332,10.7159166667
251.29,14.9335833333,5.58566666667,8.74383333334,5.53133333332,7.17991666666,8.13104166667,6.88408333333,9.06408333334,13.1944166667,12.657037037,9.58908333333,10.7668333333
251.66,15.1266666667,5.8805,8.97300000001,5.89916666667,7.40808333334,8.36125,7.28383333333,9.23383333334,13.3010833334,12.9167129629,9.61241666667,10.7179166667
252.04,14.81625,5.49983333333,8.40399999999,5.46133333333,7.14466666666,7.70691666667,6.817,8.74466666666,13.1393333333,12.6131203704,8.75091666666,10.0295
252.41,14.6835,5.4505,8.30708333333,5.50975,6.82291666666,7.64379166666,6.82291666666,9.07525,13.2584166666,12.6016944445,8.68141666666,10.0538333333
252.79,14.6118333333,5.6645,8.62008333333,5.30425,6.79208333334,7.67270833333,6.77224999999,9.20725000001,13.4974166667,12.5848796296,8.62016666666,9.92791666667
253.16,15.0653333334,6.37850000001,9.35416666666,5.93158333333,7.50608333332,8.43333333333,7.19908333333,9.50775,14.2315,13.053462963,9.33399999999,10.4150833333
253.54,14.7705,5.68833333333,8.83950000001,5.614,6.99049999999,7.72941666667,6.67341666667,8.90683333334,13.71125,12.5221018519,9.00808333333,9.71666666667
253.91,15.43725,6.49258333334,9.20925,6.06483333333,7.47733333334,8.23104166667,6.96791666667,9.24999999999,14.0176666666,13.0411481482,9.29758333334,10.2076666667
254.28,16.37025,7.67850000001,9.89108333332,6.93408333333,8.40916666667,9.01916666666,7.97483333332,9.60841666668,15.2605,13.9020092593,10.3666666667,11.0145833333
254.66,16.99725,8.13225,10.0215,7.06891666668,8.85775000001,9.29962499999,8.21133333332,10.0001666667,15.88375,14.3454537037,10.81175,11.2715833334
255.03,18.0716666667,9.22291666667,10.9118333333,7.86991666666,9.51433333333,10.2765833333,9.01341666667,10.6651666667,16.7040833333,15.2431944444,11.465,12.0628333333
255.41,17.98975,9.09750000001,10.2159166667,7.774,9.61733333334,10.172375,8.54608333335,10.0425,16.5485,14.9899074074,11.1845,11.7595833333
255.78,17.95825,9.08066666668,9.81150000001,7.89466666666,9.58408333333,9.93358333333,8.04099999999,9.73841666666,16.4555833333,14.7967407407,11.4440833333,11.5985
256.15,19.0395,10.0510833333,10.62625,8.89283333334,10.63425,11.3094166666,9.03649999999,10.6424166667,17.29,15.7444444444,12.8635,13.1750833333
256.53,19.65375,10.8006666667,11.4214166667,9.49725,11.3049166667,11.6000833333,9.66024999999,11.0645833333,17.6366666667,16.2623981481,13.59425,13.98975
256.90,19.0250833334,10.4833333333,11.09425,9.34716666667,10.8859166667,11.2309583333,9.39741666667,10.5983333333,16.6379166667,15.6425462963,13.0428333333,13.6036666667
257.28,17.9963333333,9.32900000001,9.99066666668,8.40000000001,9.96391666667,10.251375,8.65416666667,10.1711666667,15.8111666667,14.8986481482,11.9018333333,12.59675
257.65,16.542,7.95899999999,8.89216666668,7.103,8.94550000001,9.07041666667,7.47741666667,9.43874999999,14.9545833333,13.857212963,10.72275,11.3113333333
258.02,16.0658333333,7.61349999999,8.84091666667,6.795,8.784,8.90299999999,7.21991666666,9.20341666666,14.5536666667,13.4998333333,10.5448333333,10.88675
258.40,15.4671666666,6.8105,8.23908333334,6.25791666667,8.14008333333,8.40737500001,6.32983333333,8.72433333334,13.6296666667,12.6919259259,9.91916666668,10.3638333333
258.77,15.219,6.61091666667,8.24300000001,6.20675,7.96458333333,8.35495833333,6.22233333334,8.56099999999,13.32775,12.3617314815,9.67508333333,10.2558333333
259.15,14.8456666667,6.179,8.00349999999,5.75066666667,7.55075,8.03520833333,5.89466666667,8.27008333334,12.97875,11.9929351852,9.379,9.89808333333
259.52,14.72275,6.125,8.23791666667,5.78716666667,7.41575,7.99254166666,6.0005,8.47366666667,12.9223333333,11.87275,9.25441666667,9.80241666667
259.89,14.9439166667,6.28858333333,8.50316666666,6.00566666667,7.6805,8.19491666667,6.1695,8.7865,13.1825,12.0440462963,9.44791666666,10.01125
260.27,14.8666666666,6.28316666667,8.4685,6.05891666666,7.68925,8.14195833333,6.09616666667,8.78475,13.2735833333,11.9575185185,9.48633333334,9.83716666666
260.64,15.0139166667,6.39766666667,8.62458333332,6.25483333334,7.916,8.34875,6.24925,8.92724999999,13.3473333333,12.1036666667,9.77883333334,9.93841666668
261.01,15.387,6.54725,8.82833333333,6.42925,8.04925,8.4445,6.37308333333,9.15441666668,13.5505833333,12.2460462963,10.0489166667,10.1334166667
261.39,15.6438333333,6.79316666666,9.10633333333,6.60591666667,8.19425,8.58354166667,6.42408333333,9.25950000002,13.7400833334,12.391287037,10.291,10.2455833333
261.76,16.0234166667,7.22708333333,9.49183333333,6.99441666667,8.52541666667,9.03054166666,6.78183333333,9.47158333333,14.0410833333,12.7007314815,10.6443333333,10.6619166667
262.13,16.4618333334,7.55933333333,9.91508333332,7.55316666667,8.93908333334,9.42233333334,7.19516666667,9.92408333332,14.4273333333,13.0384814815,11.0193333333,11.0499166667
262.51,17.1138333334,8.1625,10.5893333333,8.18866666666,9.46783333333,9.87220833333,7.89933333333,10.5531666667,15.0421666667,13.7028703704,11.5660833333,11.645
262.88,17.4150833334,8.41199999999,10.9295833333,8.68083333334,9.70850000001,10.1669166667,8.30108333334,10.9835,15.3669166666,14.167037037,11.9144166667,11.9788333333
263.25,17.9280833333,8.83791666667,11.3568333333,9.25183333333,10.1189166667,10.5507083333,8.696,11.4079166667,15.7481666667,14.6514074074,12.358,12.5473333333
263.63,18.3534166667,8.98291666667,11.4320833333,9.47958333332,10.2641666667,10.6237916666,8.98716666667,11.5280833333,15.9083333333,15.1174074074,12.8356666667,12.8269166667
264.00,18.26375,8.85150000001,11.1786666667,9.37441666666,9.85949999999,10.4412916667,9.11525,11.32,15.7620833333,15.2162962963,12.719,12.8886666667
264.37,18.1070833333,8.9825,11.2141666667,9.08574999999,9.55266666666,10.0810416667,9.15941666666,10.9293333333,15.3685,15.1413611111,12.2810833333,12.58575
264.75,17.2698333333,8.0215,10.3788333333,8.16241666666,8.50916666668,9.29070833333,8.37858333333,9.88633333333,14.5958333333,14.2066851852,11.2635833333,11.741
265.12,16.9569166667,7.77308333333,10.1541666667,7.86816666666,8.14325000001,9.248875,8.21808333333,9.66875,14.5658333333,14.191212963,11.1495833333,11.6445833333
265.49,16.2574166667,7.21883333334,9.58083333335,7.17450000001,7.29774999999,8.67595833335,7.55908333333,9.02866666666,13.9150833333,13.4762407408,10.3403333333,10.95675
265.87,16.3160833333,7.34883333333,9.64925,7.03650000001,7.06533333334,8.59749999999,7.54083333333,9.03466666666,13.7223333333,13.54475,10.2834166667,10.9559166667
266.24,15.5890833333,6.80025,9.05791666668,6.41016666667,6.14541666667,7.95725,6.84691666666,8.47250000001,13.09,13.0177037037,9.61533333334,10.3353333333
266.61,14.6893333333,6.14391666666,8.31533333333,5.74666666666,5.52991666667,7.54808333333,6.38766666667,7.80966666667,12.6083333333,12.6363981481,8.99241666667,9.83658333334
266.98,14.0948333333,5.52325,7.65391666666,5.04216666667,5.0025,6.87533333333,5.7615,7.22158333334,12.1626666667,11.9948796296,8.51424999999,9.34791666667
267.36,13.6325,5.46583333333,7.47866666667,4.8205,4.88041666666,6.63454166667,5.59833333333,7.00424999999,11.8374166667,11.8028981481,8.31191666667,9.04700000001
267.73,13.7326666666,5.71891666667,7.83541666667,5.19175,5.20833333333,7.05095833333,5.72708333333,7.30816666666,12.1389166667,11.9107685185,8.49524999999,9.41641666666
268.10,13.4530833333,5.59325,7.92858333333,5.0835,5.32608333333,7.16758333333,5.74316666667,7.27699999999,12.0081666667,11.8189074074,8.49125000001,9.28033333333
268.48,13.4711666667,5.35008333334,7.82075,4.99358333333,5.10966666667,7.168,5.57016666667,7.27216666666,11.9333333333,11.7895555556,8.49766666667,9.27041666666
268.85,14.058,6.05925,8.45133333332,5.6225,5.59491666667,7.63491666667,6.09458333333,8.01849999999,12.5,12.3641296296,9.01,9.80891666667
269.22,13.8465833333,5.97858333333,8.23716666667,5.71708333333,5.59016666667,7.55420833333,6.15966666667,8.03700000001,12.4691666667,12.2909629629,8.81033333332,9.59133333333
269.59,14.2866666667,6.43991666667,8.40816666668,6.30133333333,6.28283333333,8.036,6.71316666666,8.47175000001,12.8648333333,12.7650092593,9.41100000001,10.0659166667
269.97,14.577,6.57408333333,8.44733333334,6.66591666666,6.70641666667,8.37745833333,6.90825,8.75566666667,13.1115,12.8876574074,9.6225,10.21
270.34,14.46075,6.50591666667,8.32241666667,6.64641666666,6.85183333333,8.51529166666,6.86625,8.56758333333,13.12375,12.7223055555,9.62724999999,10.3625833333
270.71,14.9499166667,6.97175,8.82433333334,7.1005,7.33391666666,9.00029166666,7.14933333333,8.99491666667,13.5880833333,12.8422222222,10.1371666667,10.72225
271.09,15.2129166666,7.34875,9.12708333334,7.27825,7.45225,9.27941666667,7.36541666667,9.22433333332,13.8063333333,12.9718611111,10.4334166667,10.8554166667
271.46,15.61925,7.60700000001,9.43908333332,7.60041666667,7.67516666666,9.53299999998,7.63925,9.48441666667,14.1925833333,12.9619166667,10.85925,11.16075
271.83,15.6933333333,7.91566666668,9.62391666667,7.71483333333,7.72108333333,9.62533333334,7.7995,9.49499999999,14.4593333333,13.0669074074,10.933,11.2126666667
272.20,15.9336666666,8.16775,9.63683333333,7.81508333334,7.83041666667,9.63229166666,7.86708333333,9.6675,14.6116666667,13.1320925926,10.9925833333,11.3451666667
272.58,15.8911666667,8.27966666667,9.65408333332,7.90708333334,8.04725,9.81216666668,8.01425,9.75841666668,14.7761666667,13.1308240741,11.1599166667,11.5175
272.95,15.8208333333,8.16408333333,9.5145,7.73383333333,8.05741666667,9.851375,7.97141666667,9.58566666667,14.7139166667,13.0200277778,11.0368333333,11.387
273.32,16.1078333333,8.29483333334,9.86383333334,7.86074999999,8.37191666666,10.028875,8.11941666667,9.76891666667,14.8449166667,13.1492777778,11.26375,11.5698333334
273.69,15.9236666667,8.12975000001,9.87616666666,7.76416666666,8.20141666667,9.83424999998,8.10275,9.67841666667,14.6776666667,12.9056759259,11.0711666667,11.4785833333
274.06,15.6776666667,8.01583333333,9.80466666666,7.58833333333,7.94266666666,9.571,7.91525,9.36508333334,14.57575,12.6368148148,10.9005,11.288
274.44,15.6214166667,7.81241666667,9.65308333334,7.34741666666,7.672,9.24750000002,7.77475,9.15383333333,14.3641666667,12.5071203704,10.7044166667,11.054
274.81,15.1565833333,7.24033333333,9.17408333334,6.75533333332,7.08508333333,8.64216666667,7.38916666667,8.59841666666,13.7499166667,12.041712963,10.1248333333,10.5259166667
275.18,15.0941666667,7.11508333333,9.30025,6.89325,7.34658333333,8.712375,7.49916666667,8.66783333332,13.7696666667,12.1172592593,10.0219166667,10.4291666667
275.55,14.5680833333,6.589,8.95675000001,6.51408333333,7.07958333333,8.52233333334,7.22941666667,8.39791666666,13.447,11.8518240741,9.53941666668,10.0776666666
275.93,14.39075,6.32933333333,8.78650000001,6.19683333334,7.07516666667,8.46941666667,6.96358333333,8.40299999999,13.0104166667,11.5962314815,9.35791666666,9.89825000002
276.30,14.4495833333,6.55833333333,9.06750000001,6.28725,7.21408333333,8.67175,7.12866666667,8.5615,13.0700833333,11.6401203704,9.59858333333,10.094
276.67,14.49525,6.61475,9.11,6.24816666667,7.183,8.61566666666,7.21875,8.72525000001,12.9063333333,11.6107685185,9.51974999999,10.0735
277.04,14.57625,6.63633333333,9.18908333333,6.49166666667,7.23191666667,8.7305,7.43783333333,9.02658333333,12.9510833333,11.7610370371,9.71975,10.28675
277.41,14.4705,6.81633333333,8.98341666667,6.49466666667,7.11966666667,8.77779166668,7.42308333333,8.88241666667,12.93525,11.7223796296,9.60483333333,10.4573333333
277.79,14.7308333333,7.04533333333,9.20416666667,6.58458333333,7.34375,9.09437499998,7.66775,9.06366666667,13.29525,12.2282037037,9.71508333334,10.7224166667
278.16,14.9978333333,7.26741666666,9.50333333334,6.7865,7.67658333333,9.39025000001,7.98866666667,9.49616666667,13.6555,12.5856666667,10.0594166667,11.0429166667
278.53,15.46975,7.78433333333,9.94124999999,7.19641666666,8.29791666667,9.93066666668,8.41116666666,10.1856666667,14.301,13.0015833333,10.5325833333,11.4996666667
278.90,15.3606666667,7.83891666666,9.76808333334,7.17725,8.32283333333,9.86541666666,8.14175,10.0048333333,14.1315,12.8631851851,10.3565833333,11.3351666667
279.27,14.9826666667,7.39191666667,9.21566666667,6.61091666667,7.73025,9.40033333333,7.549,9.29208333334,13.5705833333,12.3392222222,9.735,11.0355833333
279.64,15.2370833333,7.684,9.23358333333,6.68033333333,7.88316666666,9.36954166668,7.65983333333,9.26458333334,13.5258333333,12.5441296296,9.82816666668,11.0791666667
280.02,15.3101666666,7.75541666667,9.09158333334,6.69808333333,8.06816666667,9.29745833333,7.82675,9.23766666668,13.5899166666,12.6335,9.85316666668,11.0635
280.39,14.9094166666,7.21466666667,8.71724999999,6.30791666667,7.69466666667,8.90750000001,7.36366666667,8.77683333334,13.228,12.3610277778,9.26333333334,10.5376666667
280.76,14.66175,6.96616666667,8.56208333333,6.22383333333,7.45033333333,8.66858333333,7.08066666666,8.40525,13.18025,12.240962963,9.00700000001,10.3383333333
281.13,14.1655833333,6.68191666667,8.30466666666,5.87366666667,7.11791666667,8.304875,6.54191666667,7.98958333334,12.7241666667,11.8688240741,8.61975000001,9.98475
281.50,13.8431666667,6.34416666667,8.047,5.66566666667,6.90133333333,7.97841666667,6.35041666667,7.65475000001,12.6103333333,11.6129166667,8.54191666666,9.62208333333
281.87,13.36775,5.73766666667,7.52541666667,5.17875,6.36141666667,7.43483333333,5.8945,7.08616666666,12.0438333333,10.9383888889,8.04766666667,9.03058333332
282.25,12.76725,5.14225,6.9195,4.52991666667,5.73966666667,6.83241666667,5.34641666667,6.469,11.4223333333,10.3571666667,7.32475,8.40233333332
282.62,12.30175,4.74341666667,6.5235,4.19916666666,5.2905,6.445125,5.00933333333,6.05341666667,10.99175,10.0641574074,6.85483333333,8.008
