wavelength,Back_SpoSimf,Belly_SpoSimf,Breast_SpoSimf,Crissum_SpoSimf,Crown_SpoSimf,DorTail_SpoSimf,Patch10_SpoSimf,Patch11_SpoSimf,Rump_SpoSimf,Throat_SpoSimf,WingTip_SpoSimf
378.35,7.89147916667,27.5285416667,14.8981666667,21.6679166667,7.166,9.73916666667,23.8875833333,11.12475,10.5453888889,18.217,8.49366666667
378.71,7.94576041667,27.573375,14.9630833333,21.73825,7.26025,9.77841666669,23.9481666667,11.1748333333,10.5466805556,18.2794166667,8.54874999999
379.07,7.93159375,27.526375,14.9916666667,21.69825,7.24833333333,9.74183333333,23.8895,11.1398333333,10.4722916667,18.26125,8.52166666667
379.44,7.90722916667,27.496125,15.0090833333,21.6713333333,7.24216666666,9.71358333335,23.8325,11.1310833333,10.4184444444,18.1746666667,8.48083333334
379.80,7.94323958334,27.5769166667,15.0613333333,21.7585,7.29558333333,9.76991666667,23.8675833333,11.2088333333,10.4884861111,18.2291666667,8.51158333334
380.16,7.92034375,27.5851666667,15.05825,21.7185833334,7.29575,9.74191666666,23.8401666666,11.1823333333,10.4354583333,18.2111666667,8.48133333333
380.52,7.90982291667,27.6125833333,15.06125,21.71675,7.23675,9.75166666667,23.8174166667,11.2114166667,10.4383055556,18.2028333333,8.42591666668
380.88,7.87309375,27.6444166666,15.051,21.7945833333,7.22266666667,9.771,23.9365833334,11.2284166667,10.4563055556,18.20525,8.39616666667
381.24,7.8905625,27.6447916667,15.0298333334,21.8393333334,7.19458333333,9.75358333333,23.927,11.2190833333,10.4668888889,18.1711666667,8.35616666667
381.61,7.8396875,27.6450833333,14.9894166667,21.88775,7.12366666667,9.68450000001,23.8939166667,11.1538333333,10.4389722222,18.1484166667,8.28066666667
381.97,7.72490625,27.5935,14.9248333333,21.7700833333,7.03916666666,9.59274999999,23.74975,11.10425,10.33375,18.0910833333,8.14266666667
382.33,7.679625,27.5745,14.90925,21.7698333333,6.98033333334,9.60541666666,23.7685833334,11.1181666667,10.3061388889,18.0815833333,8.09383333334
382.69,7.66141666667,27.628625,14.9206666667,21.8305833333,6.91283333333,9.59875,23.73525,11.1215833333,10.32325,18.10975,8.04833333334
383.05,7.71101041667,27.8282083333,14.9643333333,21.9588333334,6.98441666667,9.6785,23.81925,11.2309166667,10.4065416667,18.20725,8.13783333333
383.41,7.71982291667,27.8515416667,14.96975,21.9756666667,6.98325,9.68974999999,23.8585,11.237,10.4248055555,18.2488333333,8.17941666667
383.77,7.70634375,27.8222083333,14.95425,21.9679166667,6.94325,9.64258333332,23.8331666667,11.1954166667,10.3762638889,18.2254166667,8.15358333333
384.14,7.69930208333,27.8894583333,14.9536666667,22.0229166667,6.929,9.63041666666,23.8145833333,11.19025,10.3507361111,18.2574166667,8.11325
384.50,7.72380208333,27.951125,14.9624166667,22.063,6.96483333333,9.64800000001,23.86425,11.1649166667,10.3313888889,18.2913333333,8.13791666666
384.86,7.73239583333,27.9870416667,15.0008333333,22.0445833334,6.95166666666,9.61174999999,23.7991666667,11.1113333333,10.2899583334,18.33725,8.11025
385.22,7.7423125,28.0612916667,15.03125,22.0355,6.99508333333,9.65375000001,23.8150833333,11.1594166667,10.3145972222,18.3699166667,8.13158333333
385.58,7.76428125,28.1376666667,15.0420833333,22.0908333333,7.02941666666,9.69966666666,23.8619166667,11.2191666667,10.3688055556,18.4446666667,8.1725
385.94,7.78857291667,28.21975,15.0775833333,22.2153333333,7.02233333333,9.71175,23.9126666667,11.2605,10.3917777778,18.4991666667,8.2145
386.30,7.77341666667,28.2527083334,15.0843333333,22.2394166667,7.01058333334,9.66833333333,23.9025,11.2538333333,10.3882638889,18.4996666667,8.17908333334
386.66,7.801,28.2724166667,15.1325833333,22.2235833333,7.00125,9.59783333332,23.9245,11.2374166667,10.37725,18.4735833333,8.18383333334
387.03,7.7909375,28.2801666667,15.1475,22.2243333333,6.97708333333,9.53933333334,23.8936666667,11.2144166667,10.3624583333,18.4763333333,8.1605
387.39,7.81285416667,28.386375,15.2165,22.3143333333,7.01558333333,9.59266666666,23.93175,11.2823333333,10.4076944444,18.5696666667,8.17
387.75,7.87651041667,28.500375,15.3466666667,22.4198333334,7.09633333333,9.69733333334,24.0246666666,11.3636666667,10.4980555555,18.7019166667,8.20791666666
388.11,7.87879166667,28.55175,15.3835833333,22.4415833333,7.08475,9.69083333335,24.0745833333,11.37775,10.5104166667,18.7128333333,8.21516666666
388.47,7.88609375,28.59075,15.4371666666,22.5031666666,7.095,9.69008333333,24.0950833334,11.4331666666,10.5479861111,18.7439166667,8.233
388.83,7.87591666667,28.6249583333,15.4024166666,22.5525,7.07291666667,9.67841666667,24.08125,11.42175,10.5377361111,18.7550833333,8.22475
389.19,7.85935416667,28.6327916667,15.4188333334,22.64375,7.05733333333,9.63516666666,24.1491666667,11.4263333333,10.5080277778,18.7719166667,8.22375
389.55,7.87828125,28.7269583333,15.4423333333,22.6695833334,7.06225,9.598,24.1918333334,11.4433333333,10.4938055556,18.77725,8.23058333333
389.91,7.93225,28.80275,15.5020833333,22.7163333333,7.12633333334,9.62683333334,24.2694166667,11.4734166667,10.5197638889,18.83075,8.27033333333
390.27,7.98690625,28.9096666667,15.5781666666,22.7970833333,7.16416666667,9.69516666665,24.3521666666,11.5199166667,10.5587638889,18.8976666667,8.30633333334
390.63,7.95817708334,29.00175,15.5546666667,22.8555833333,7.18158333334,9.72791666666,24.4148333333,11.5385833333,10.5651944445,18.97,8.32833333333
391.00,7.97563541667,29.0680833333,15.5933333333,22.9276666667,7.18933333334,9.75925,24.4829166666,11.5875,10.5842361111,19.03825,8.32433333333
391.36,7.96296875,29.0447083333,15.60025,22.9073333333,7.18891666667,9.75350000001,24.48575,11.5725,10.5714722222,19.03175,8.31741666667
391.72,7.89390625,29.0564583333,15.5179166667,22.8850833333,7.11341666667,9.68441666667,24.46025,11.5598333334,10.5190138889,18.9916666667,8.29166666666
392.08,7.90226041666,29.0763333334,15.5430833333,22.9543333333,7.12475,9.70174999999,24.4875,11.5991666666,10.52575,19.0440833333,8.30083333333
392.44,7.8940625,29.1127083333,15.5545833334,22.9620833333,7.114,9.68908333332,24.4905833333,11.6178333333,10.52675,19.1105833333,8.30125
392.80,7.93823958333,29.237375,15.6238333333,23.06925,7.17716666667,9.75575000001,24.5775833333,11.72675,10.5751388889,19.14975,8.37975
393.16,7.95297916667,29.3345,15.6625,23.08625,7.18908333333,9.77808333333,24.5738333333,11.7550833334,10.60475,19.1774166667,8.39583333334
393.52,7.98416666667,29.372125,15.7385,23.1558333333,7.22175,9.85241666666,24.5890833333,11.8170833333,10.6358194444,19.2378333333,8.41708333334
393.88,8.00576041666,29.4427916667,15.7748333333,23.1885,7.23891666667,9.87433333333,24.60925,11.8564166667,10.6634722222,19.2755833333,8.44366666667
394.24,8.0406875,29.5329583333,15.79925,23.2760833333,7.294,9.91499999999,24.6665833333,11.91875,10.6962916667,19.29325,8.48516666666
394.60,8.08378125,29.554125,15.8673333333,23.3486666667,7.35491666666,9.97624999999,24.6725833333,11.9785833334,10.7201944444,19.35425,8.51266666666
394.96,8.1155,29.583375,15.9228333333,23.3520833333,7.36191666666,9.98925000001,24.68125,11.9811666667,10.7124305556,19.3606666667,8.53683333334
395.32,8.12512499999,29.6930833333,15.9629166667,23.4451666666,7.36125,9.96633333333,24.7185,12.0106666666,10.746875,19.4194166667,8.56149999999
395.68,8.14515625,29.7177916667,16.0004166667,23.4715,7.37175,9.96583333334,24.6981666666,12.0205,10.7337083333,19.43575,8.57325000001
396.04,8.22342708333,29.8175416667,16.04825,23.5129166667,7.44625,10.0223333333,24.7513333333,12.0899166667,10.8067638889,19.4860833333,8.64958333334
396.40,8.24295833334,29.840375,16.0831666667,23.58025,7.48733333333,10.0514166667,24.761,12.086,10.8195416667,19.4778333333,8.68949999999
396.76,8.18408333334,29.7935833333,16.0275833333,23.50625,7.41966666666,9.96916666667,24.6738333334,12.0295833333,10.7476805556,19.4421666667,8.61083333332
397.12,8.17583333333,29.77575,16.038,23.5263333333,7.4135,9.95824999999,24.66275,12.0116666667,10.7304166667,19.4504166667,8.59541666667
397.48,8.15861458334,29.71725,15.9891666667,23.5281666667,7.39516666667,9.88216666667,24.62425,11.9746666667,10.7216527778,19.407,8.56933333334
397.84,8.10379166668,29.6710833333,15.9876666667,23.5165,7.3605,9.84000000001,24.61025,11.94325,10.687875,19.3959166667,8.55550000001
398.20,8.06758333333,29.6815,15.98725,23.48725,7.33,9.79641666666,24.6039166667,11.91475,10.6697638889,19.4354166666,8.54441666666
398.56,8.03533333334,29.7544583334,15.9871666667,23.5054166666,7.28225,9.74625,24.6055833333,11.9055,10.6486111111,19.4201666667,8.50666666666
398.92,8.04214583333,29.7574583334,16.0201666667,23.5806666667,7.31491666667,9.77958333334,24.626,11.9461666667,10.6999583333,19.4411666667,8.51983333334
399.28,8.06361458333,29.7778333333,16.0434166667,23.566,7.3545,9.81649999999,24.6153333334,11.9775833333,10.7186944444,19.4496666666,8.54650000001
399.64,8.10246875001,29.8365833333,16.0789166667,23.6384166667,7.39641666666,9.85875,24.6628333333,12.0375833333,10.765875,19.5145833333,8.5745
400.00,8.12368750001,29.8892083333,16.15075,23.7009166667,7.41766666667,9.90558333334,24.68,12.1089166667,10.7947638889,19.5803333333,8.58158333334
400.36,8.16938541668,29.9554166667,16.1933333333,23.73125,7.41941666667,9.94991666665,24.68475,12.1758333333,10.82675,19.6350833333,8.61308333333
400.72,8.23798958333,30.03625,16.3089166666,23.83625,7.47566666667,10.0199166667,24.7820833333,12.2433333333,10.9097361111,19.7165,8.67333333332
401.08,8.27578125001,30.1008333333,16.35175,23.87825,7.49616666667,10.05375,24.7935,12.3306666666,10.9371111111,19.7896666667,8.66166666666
401.44,8.25246875,30.1731666667,16.3761666667,23.8929166667,7.47425,10.082,24.81775,12.3555,10.9415,19.8265,8.64733333333
401.80,8.27212500001,30.245125,16.4326666667,23.9426666667,7.50816666666,10.1034166667,24.8271666667,12.3838333333,10.9436944444,19.8668333333,8.63166666666
402.16,8.20789583333,30.1559583333,16.406,23.8641666667,7.4335,10.03425,24.7210833333,12.3554166667,10.8814583333,19.8020833333,8.57674999999
402.52,8.20221875001,30.147625,16.401,23.84225,7.45008333333,10.0614166667,24.7135833334,12.38975,10.9089583333,19.8119166667,8.5905
402.88,8.19386458333,30.210125,16.3828333333,23.8324166666,7.43983333333,10.0606666667,24.68925,12.3864166667,10.9034305555,19.8434166667,8.59991666666
403.24,8.19216666667,30.2337916667,16.36575,23.8636666666,7.44491666667,10.0630833334,24.7184166667,12.416,10.8897083333,19.83725,8.59166666667
403.60,8.15435416666,30.2506666667,16.3501666667,23.82125,7.40583333333,10.0196666667,24.6899166667,12.3830833333,10.8541666667,19.818,8.56525
403.95,8.15582291666,30.2958333333,16.37,23.8459166667,7.412,10.01925,24.7366666667,12.3901666666,10.86975,19.854,8.58191666667
404.31,8.13970833334,30.2658333334,16.3726666666,23.858,7.42275,9.98808333334,24.72075,12.3865,10.8579722222,19.8206666666,8.55300000001
404.67,8.13600000001,30.305375,16.3806666667,23.8605,7.44875,9.97725,24.7113333334,12.4185,10.8963611111,19.8443333333,8.55091666668
405.03,8.16302083334,30.3681666667,16.40775,23.9195833333,7.48575,9.99541666666,24.7460833333,12.4346666666,10.9280694444,19.859,8.60983333333
405.39,8.21942708334,30.435625,16.4849166667,24.01275,7.53725,10.0491666667,24.7930833333,12.4961666667,10.9716388889,19.9230833334,8.681
405.75,8.28144791668,30.5257083333,16.5175833333,24.1054166667,7.5745,10.0876666667,24.8654166666,12.575,11.054625,19.9899166667,8.73974999999
406.11,8.31192708334,30.610875,16.552,24.2125833333,7.61441666667,10.1381666667,24.9120833333,12.6135,11.0895694444,20.037,8.76516666668
406.47,8.3065625,30.6685833333,16.5864166667,24.2869166667,7.605,10.1315833333,24.9364166667,12.6189166667,11.082625,20.0609166667,8.76216666667
406.83,8.29967708333,30.687125,16.5870833333,24.28325,7.588,10.1095833333,24.9560833333,12.6280833333,11.0516527778,20.03275,8.71516666666
407.19,8.23831250001,30.6447916667,16.5406666667,24.2570833333,7.48991666667,10.0378333333,24.8820833333,12.5401666667,10.9845,19.98775,8.62091666667
407.55,8.28411458334,30.6615,16.5955833333,24.3029166667,7.51775,10.0761666667,24.9219166666,12.582,11.01425,20.0419166666,8.64708333334
407.90,8.27439583333,30.681375,16.6019166667,24.3630833333,7.5035,10.0595833333,24.8900833333,12.5615,10.9753194444,20.0396666667,8.61266666666
408.26,8.31303124999,30.8515,16.6646666667,24.4760833333,7.54775,10.1095833333,24.9929166667,12.6148333333,11.0246666667,20.135,8.64558333334
408.62,8.34991666667,30.9032083333,16.7393333334,24.52525,7.58933333333,10.1723333333,25.0450833334,12.65,11.0335555556,20.1954166667,8.69708333333
408.98,8.35080208333,30.9451666667,16.7515,24.559,7.576,10.176,25.0720833333,12.6654166667,11.0355416667,20.2415,8.69983333334
409.34,8.31775,30.945375,16.74825,24.54075,7.55591666667,10.1400833333,25.062,12.65875,11.0043888889,20.2700833334,8.67858333332
409.70,8.27080208332,30.928375,16.72175,24.51325,7.51858333333,10.11675,25.0295,12.6131666666,10.9556944444,20.2466666667,8.62949999999
410.06,8.29194791667,30.9922916667,16.7630833333,24.5489166667,7.5375,10.1438333333,25.0698333333,12.6459166666,11.004375,20.3134166667,8.65650000001
410.42,8.29858333333,31.0273333333,16.794,24.5341666667,7.53383333333,10.1235833333,25.0568333333,12.6473333333,11.00525,20.3278333334,8.67491666666
410.77,8.30691666668,31.1056666666,16.8815,24.6153333333,7.571,10.1535,25.093,12.69375,11.0498194444,20.41975,8.72250000001
411.13,8.37996875001,31.23825,16.9968333333,24.73925,7.64175,10.2329166667,25.2039166667,12.80775,11.1254722222,20.52075,8.81691666667
411.49,8.39590625001,31.3022083333,17.0490833333,24.7935,7.664,10.232,25.2399166667,12.82075,11.1449722222,20.5171666666,8.81650000001
411.85,8.39344791667,31.3336666667,17.0589166667,24.8066666667,7.671,10.22775,25.2304166667,12.843,11.1782083333,20.5035,8.848
412.21,8.36181250001,31.3417916667,17.0500833333,24.80775,7.6175,10.18975,25.1749166666,12.83425,11.144375,20.4986666666,8.79700000001
412.57,8.33069791666,31.3374166667,16.9913333333,24.8276666667,7.53216666667,10.1218333334,25.1534166667,12.8036666667,11.0884861111,20.4621666667,8.72483333334
412.92,8.30697916667,31.3235833333,17.0021666666,24.8486666667,7.52733333333,10.1155,25.1444166667,12.7988333333,11.1005694444,20.4485833333,8.72508333332
413.28,8.33758333333,31.3694583333,17.0155833333,24.92225,7.556,10.159,25.17575,12.83425,11.1324027778,20.48575,8.72891666666
413.64,8.39767708333,31.4402916667,17.121,24.9960833333,7.59941666667,10.2005833333,25.2135833333,12.8975833333,11.18525,20.54425,8.77516666667
414.00,8.46419791667,31.48375,17.1726666666,25.03975,7.64925,10.2391666667,25.2646666667,12.9715,11.2173055556,20.6074166666,8.82083333334
414.36,8.50214583333,31.5564583333,17.2085833333,25.12525,7.68166666667,10.3095,25.3519166667,13.01125,11.2438472222,20.652,8.84616666666
414.72,8.50323958332,31.53575,17.1760833333,25.1545833333,7.67183333333,10.3000833333,25.3429166667,13.0194166667,11.2241666667,20.6314166667,8.81491666667
415.07,8.48598958332,31.4816666666,17.1665,25.13,7.6805,10.28675,25.3091666667,13.01675,11.204375,20.6315,8.80424999999
415.43,8.47943750001,31.500625,17.16475,25.1656666666,7.66525,10.3039166667,25.3019166667,13.0414166667,11.1919861111,20.65,8.80883333333
415.79,8.47166666666,31.51225,17.1615833333,25.15525,7.66758333334,10.3074166667,25.304,13.058,11.1864444445,20.6708333334,8.79566666666
416.15,8.46242708333,31.473,17.1574166667,25.124,7.68083333333,10.3303333333,25.3270833333,13.0460833333,11.1866666667,20.6468333333,8.82683333334
416.51,8.47161458333,31.483375,17.19725,25.1428333333,7.73058333333,10.37325,25.3415,13.0845,11.2242638889,20.67975,8.86641666668
416.86,8.48413541667,31.5389583333,17.2406666667,25.17,7.72941666667,10.3946666667,25.3611666667,13.1266666666,11.2262083333,20.70775,8.88800000001
417.22,8.44583333334,31.5051666667,17.23125,25.1091666667,7.682,10.3570833334,25.3130833333,13.1026666667,11.1930972222,20.6475,8.86791666668
417.58,8.38180208334,31.4557083333,17.1576666666,25.068,7.62458333333,10.31675,25.26825,13.0609166666,11.1331944444,20.6118333333,8.82075
417.94,8.35585416666,31.4147083333,17.1390833333,25.0434166666,7.59258333333,10.28025,25.2248333333,13.04675,11.1090416667,20.5746666667,8.77649999999
418.29,8.35939583334,31.4005,17.1420833333,25.0213333334,7.60016666667,10.2845,25.1985833333,13.0783333333,11.1176805556,20.5811666667,8.78425
418.65,8.38263541668,31.4215833333,17.1700833333,25.01825,7.61391666667,10.29975,25.2131666667,13.0974166667,11.133125,20.61,8.80741666666
419.01,8.38545833332,31.4079166667,17.16875,24.9881666667,7.59866666667,10.3135833333,25.1938333333,13.1019166667,11.1359166667,20.58825,8.80508333333
419.37,8.37140624999,31.3937083333,17.14075,24.9459166667,7.58391666666,10.3025833333,25.1671666667,13.0891666666,11.1306111111,20.5831666667,8.78499999999
419.73,8.36781249999,31.3902083333,17.1494166667,24.9225,7.57458333333,10.3059166667,25.1550833333,13.0929166667,11.1265694444,20.5950833334,8.79066666666
420.08,8.37215624999,31.3917083333,17.1581666667,24.9219166666,7.57016666667,10.2976666667,25.1400833333,13.1161666666,11.1197083333,20.6155,8.79916666666
420.44,8.39044791666,31.410375,17.1735833333,24.9330833333,7.57291666667,10.313,25.1343333333,13.1365833333,11.1285,20.6224166667,8.80533333333
420.80,8.36263541667,31.3495,17.1363333333,24.8895833333,7.55575,10.2849166667,25.072,13.1081666667,11.095125,20.6011666667,8.76908333332
421.16,8.36684375001,31.376,17.146,24.8751666667,7.56016666667,10.2978333333,25.05575,13.1178333333,11.1069027778,20.6025,8.774
421.51,8.38952083334,31.3855,17.17725,24.888,7.57658333333,10.31925,25.0636666667,13.14675,11.1310694444,20.6090833333,8.79833333334
421.87,8.36566666666,31.3569166667,17.1623333333,24.8384166667,7.56158333333,10.3165833333,25.0200833333,13.1384166666,11.1092222222,20.5871666667,8.79675
422.23,8.35914583334,31.3487083333,17.15475,24.8195,7.5565,10.3165833333,25.00025,13.1235833334,11.1072916667,20.57475,8.78066666667
422.58,8.33619791667,31.3295,17.1340833333,24.7886666666,7.54008333333,10.3104166667,24.9600833333,13.1158333334,11.0852638889,20.55775,8.77058333333
422.94,8.33713541666,31.3650833333,17.15825,24.80725,7.54716666667,10.3176666667,24.9596666667,13.1413333333,11.0925833333,20.58425,8.76725
423.30,8.34918750001,31.3654583333,17.2134166667,24.83325,7.57683333333,10.3400833333,24.9623333333,13.1746666667,11.1077083333,20.5943333333,8.79266666666
423.66,8.36381249999,31.3564166667,17.2290833333,24.85225,7.5795,10.3513333333,24.9555833333,13.1951666666,11.1141805555,20.5913333334,8.80358333334
424.01,8.36905208334,31.3685416667,17.2470833334,24.8698333334,7.59858333334,10.3816666667,24.9450833333,13.21375,11.1308055556,20.5974166667,8.79949999999
424.37,8.34661458332,31.37125,17.2570833333,24.8620833333,7.59066666667,10.3714166667,24.9188333333,13.21175,11.1186111111,20.6066666667,8.78291666667
