wavelength,Back_RamFlaf,Belly_RamFlaf,Breast_RamFlaf,Crissum_RamFlaf,Crown_RamFlaf,DorTail_RamFlaf,Rump_RamFlaf,Throat_RamFlaf,WingTip_RamFlaf
629.94,8.72266666667,44.8759333333,48.931,38.314,5.2452,5.68413333333,52.9446666667,47.7804666667,6.19693333333
630.27,8.74626666667,44.8431333333,48.9697333333,38.3498666667,5.27433333333,5.72046666667,52.9459333333,47.7740666667,6.22733333333
630.60,8.75006666667,44.936,49.0634666667,38.4426666667,5.27966666667,5.72753333333,53.0350666667,47.9063333333,6.24426666667
630.93,8.75026666667,45.0230666667,49.1315333333,38.4954,5.2738,5.743,53.1241333333,47.9953333333,6.25513333333
631.26,8.7812,45.0227333333,49.1409333333,38.5014,5.31086666667,5.78173333333,53.1192666667,48.0171333333,6.31706666667
631.60,8.71273333333,44.9388666667,48.9956666667,38.4005333333,5.24766666667,5.74386666667,52.9696666667,47.8841333333,6.28033333333
631.93,8.70713333333,44.8640666667,48.9211333333,38.3602,5.27406666667,5.77026666667,52.9241333333,47.8424,6.27546666667
632.26,8.73246666667,44.8338,48.9056666667,38.3274666667,5.2906,5.80793333333,52.9092666667,47.7901333333,6.29966666667
632.59,8.73246666667,44.7907333333,48.8268666667,38.2998,5.2946,5.79546666666,52.8272,47.7233333333,6.30853333333
632.92,8.7168,44.8418666667,48.8325333333,38.3327333333,5.26013333333,5.75986666667,52.8510666667,47.7457333333,6.2916
633.26,8.7112,44.8152,48.7824,38.3128,5.279,5.76886666667,52.8263333333,47.7480666667,6.29886666667
633.59,8.7356,44.8965333333,48.8552666667,38.3762666666,5.30113333333,5.79606666667,52.9316,47.8599333333,6.31513333333
633.92,8.70573333333,44.905,48.8132,38.3577333333,5.26126666667,5.74553333333,52.9218,47.8684666667,6.27506666667
634.25,8.7006,44.9036666667,48.7629333333,38.3366,5.26486666667,5.74686666667,52.884,47.8298,6.26246666667
634.58,8.68033333333,44.8796666667,48.7646,38.3046666667,5.23886666667,5.7222,52.8599333333,47.7856,6.24546666667
634.91,8.6936,44.8783333333,48.7846666667,38.2892666667,5.25006666667,5.72713333333,52.8475333333,47.8036,6.25966666667
635.25,8.76273333333,45.0014,48.9608,38.4378,5.3022,5.78273333333,53.0261333333,47.955,6.31166666667
635.58,8.70646666667,45.0460666667,48.9690666667,38.4164,5.24326666667,5.7002,53.0365333333,47.9621333333,6.26946666667
635.91,8.6766,45.0947333333,49.0212,38.4774666667,5.20853333334,5.67313333333,53.0696666666,48.0136666667,6.2696
636.24,8.64866666666,45.0409333333,48.9714666667,38.3907333333,5.17233333333,5.65246666667,53.0448,47.9591333333,6.20526666667
636.57,8.64173333333,45.006,48.9299333333,38.3526,5.13093333333,5.62793333333,53.0044666667,47.9264666667,6.20353333333
636.90,8.61313333333,44.9976666667,48.9188,38.3308666667,5.0676,5.59766666667,52.9871333333,47.8697333333,6.1496
637.23,8.61506666667,44.9416,48.8736666667,38.3050666667,5.05686666667,5.62086666667,52.8917333333,47.7968,6.15986666667
637.56,8.63953333333,44.9226,48.9007333333,38.3238,5.08346666666,5.64126666667,52.9048666667,47.7638,6.19833333333
637.90,8.65313333333,44.9557333333,48.9606666667,38.3377333333,5.0956,5.65193333333,52.9449333333,47.7806666667,6.2258
638.23,8.7004,45.0084666667,49.0151333333,38.3834666667,5.1392,5.68893333333,52.9564,47.8311333333,6.27333333333
638.56,8.70386666667,45.0278,48.997,38.4400666667,5.15646666667,5.6934,52.9714666667,47.852,6.26373333333
638.89,8.6596,44.9922,48.999,38.4152666667,5.10993333333,5.6698,52.9465333333,47.8044,6.2584
639.22,8.74193333333,45.0147333333,49.0148666667,38.4829333334,5.18513333334,5.747,52.9582666667,47.803,6.329
639.55,8.74013333333,44.9766,48.9558666667,38.4186,5.19946666666,5.75046666667,52.8858,47.7796,6.32133333333
639.88,8.78226666667,45.0358,49.0655333333,38.5486,5.19566666667,5.74353333333,52.9139333333,47.8754666667,6.3642
640.21,8.79566666667,45.0325333333,49.0922666667,38.5280666667,5.24853333333,5.795,52.9187333333,47.8666666667,6.38493333333
640.54,8.80586666667,45.0450666667,49.0912,38.5228,5.25973333333,5.8058,52.9306,47.8960666667,6.40413333333
640.87,8.8286,45.0260666667,49.045,38.4930666667,5.30486666667,5.78973333333,52.9316,47.8804,6.43673333333
641.20,8.82173333333,45.0507333333,49.0344666667,38.4636,5.28986666667,5.7784,52.9093333333,47.8998666667,6.4124
641.53,8.8454,44.9373333333,48.9753333333,38.4219333333,5.29033333333,5.7616,52.8351333334,47.8840666667,6.4116
641.87,8.72093333333,44.8146,48.8695333334,38.3304,5.17453333333,5.65526666667,52.7262666667,47.7508666667,6.27546666667
642.20,8.69806666667,44.779,48.8569333333,38.3232666667,5.10546666667,5.6334,52.7311333333,47.738,6.24946666667
642.53,8.67246666667,44.6883333333,48.6968666667,38.2469333333,5.0946,5.6148,52.6136,47.649,6.20973333333
642.86,8.62513333333,44.7023333333,48.7854666667,38.251,5.04193333333,5.58666666667,52.6522,47.7009333333,6.183
643.19,8.71626666667,44.7775333333,48.9089333333,38.3592,5.10306666667,5.6648,52.7548,47.7888666667,6.26533333333
643.52,8.77393333333,44.853,48.9708666667,38.4053333333,5.19146666667,5.741,52.8803333333,47.8846666667,6.35306666667
643.85,8.7966,44.8513333333,48.9806,38.4664,5.2226,5.7676,52.8806666667,47.9468666667,6.41113333333
644.18,8.87373333333,44.9072666667,48.9984666667,38.5196,5.2814,5.812,52.881,47.9976,6.48113333333
644.51,8.88613333333,44.9458,49.037,38.5322666667,5.30066666667,5.8398,52.8956666667,48.0026,6.49753333333
644.84,8.9634,45.0602666667,49.1465333333,38.6670666667,5.385,5.94786666667,52.9968666667,48.1485333333,6.60406666666
645.17,9.00886666667,45.156,49.2836666667,38.7607333333,5.40326666667,6.00226666667,53.1623333333,48.268,6.63873333333
645.50,9.13453333334,45.2366,49.3334,38.825,5.5256,6.1142,53.2256,48.3524666667,6.77126666666
645.83,9.15286666667,45.2948666667,49.3746666666,38.7854,5.54213333333,6.09626666667,53.1902,48.3476,6.79313333333
646.16,9.22113333333,45.4402666667,49.5294666667,38.8798666667,5.57786666667,6.12613333333,53.299,48.4738666667,6.8364
646.49,9.23693333334,45.4258666667,49.4852666667,38.8280666667,5.57153333333,6.132,53.2979333333,48.491,6.8364
646.82,9.16106666667,45.3338666667,49.3253333333,38.7488,5.52813333333,6.0672,53.176,48.3638666667,6.78473333333
647.15,9.1718,45.4012666667,49.3806,38.7528,5.5622,6.08346666667,53.1840666667,48.4028666667,6.81706666667
647.48,9.18013333333,45.5066666667,49.4569333333,38.7959333333,5.5616,6.067,53.2361333333,48.4682,6.79846666667
647.81,9.126,45.4502666667,49.4552666667,38.7566,5.48826666667,6.0222,53.2493333333,48.4518666667,6.76726666667
648.14,9.12253333333,45.4977333333,49.5227333333,38.7863333333,5.43693333333,5.99513333333,53.2890666667,48.5184666667,6.749
648.47,9.06873333333,45.5058,49.5448666667,38.7776666667,5.39313333333,5.91066666666,53.3366,48.5182,6.66513333334
648.80,9.02926666667,45.3925333333,49.3956666667,38.6696666667,5.37706666667,5.88766666667,53.1606,48.3346,6.64693333333
649.13,8.95733333333,45.3305333333,49.3554666667,38.6386,5.30373333333,5.81926666667,53.1517333333,48.311,6.5638
649.46,8.9138,45.2458666667,49.2972,38.6515333333,5.277,5.80326666667,53.1798,48.2812666667,6.5386
649.79,8.8604,45.0922,49.1853333333,38.5124,5.23606666667,5.7412,53.0461333333,48.1426666667,6.5106
650.11,8.86046666667,45.1280666667,49.2228666667,38.5597333333,5.265,5.74333333333,53.067,48.1116666667,6.513
650.44,8.92346666667,45.1670666667,49.2698,38.5756,5.314,5.78106666666,53.1079333333,48.1790666667,6.5632
650.77,8.8698,45.1317333333,49.2389333333,38.5488666667,5.27753333333,5.7312,53.1,48.1570666667,6.48406666667
651.10,8.82413333333,45.0351333333,49.133,38.4984666667,5.21933333333,5.68053333333,53.0701333333,48.0764666667,6.40993333333
651.43,8.8184,44.9918666667,49.0726,38.4528666667,5.2468,5.68573333333,53.0028,48.0465333333,6.4002
651.76,8.75306666667,44.9152666667,48.9833333333,38.3401333333,5.21673333334,5.64713333333,52.854,47.9334666667,6.35566666667
652.09,8.75353333333,44.8640666667,48.8779333333,38.2551333333,5.17326666667,5.64926666667,52.7334666667,47.8816666667,6.3564
652.42,8.7014,44.8629333333,48.8914,38.2604,5.1386,5.62853333333,52.7519333333,47.9228666667,6.3118
652.75,8.76653333333,45.0021333333,48.9888666667,38.351,5.19786666667,5.67966666667,52.8554,48.0492,6.37826666667
653.08,8.84813333333,45.1361333333,49.1015333333,38.4343333333,5.2584,5.71786666667,52.8972,48.1374666667,6.45466666667
653.41,8.93673333334,45.2210666667,49.1744666667,38.5188666667,5.3648,5.8224,52.9947333333,48.239,6.50906666667
653.74,8.932,45.2589333333,49.2229333333,38.5924666667,5.3396,5.80953333333,53.0530666667,48.3440666667,6.50726666667
654.06,8.8872,45.2732,49.2620666667,38.5856666667,5.30826666667,5.80126666667,53.089,48.3851333333,6.43213333333
654.39,8.89446666666,45.2264666667,49.2233333333,38.5670666667,5.30706666667,5.81126666667,53.0444666667,48.3146,6.4882
654.72,8.90453333333,45.215,49.2933333333,38.5421333333,5.34246666667,5.85246666667,53.0046,48.3236,6.5466
655.05,8.965,45.2957333333,49.4020666667,38.6324666667,5.37326666667,5.88693333333,53.0697333333,48.4168666667,6.57006666667
655.38,9.00386666667,45.3600666667,49.4324,38.7284,5.42493333333,5.91666666667,53.224,48.5398,6.6104
655.71,9.07106666667,45.3998666667,49.4685333333,38.8166,5.5388,6.01166666667,53.2898666667,48.5723333333,6.71526666667
656.04,9.14326666667,45.4330666667,49.4756,38.8488666667,5.5886,6.04853333333,53.2678,48.5766,6.7978
656.37,9.14073333333,45.3754,49.4282,38.8436666667,5.5636,6.0768,53.2140666667,48.5388666667,6.8154
656.69,9.15933333333,45.4170666667,49.4614,38.8282666667,5.54913333333,6.08566666667,53.2756666667,48.5826,6.807
657.02,9.12653333333,45.4774666666,49.5004666667,38.8783333333,5.52366666667,6.04066666667,53.2994,48.6232,6.8122
657.35,9.12246666667,45.3566,49.3547333333,38.7733333333,5.52033333333,6.0422,53.1391333333,48.4752666667,6.79173333333
657.68,9.16973333333,45.3906666667,49.3971333333,38.8648666667,5.5336,6.0454,53.1514,48.5323333333,6.81306666667
658.01,9.16219999999,45.301,49.3437333333,38.8112,5.49826666667,6.0182,53.0818666667,48.4953333333,6.75586666667
658.34,9.13426666666,45.2768666667,49.269,38.8098666667,5.4728,6.00146666667,53.0708666667,48.4684666667,6.7322
658.66,9.0906,45.2588,49.2116666666,38.7794666667,5.48206666667,6.0296,53.0223333333,48.3850666667,6.74126666667
658.99,9.15080000001,45.2778,49.2684,38.8324666667,5.5118,6.08053333333,52.9946666667,48.4136666667,6.80333333333
659.32,9.13126666667,45.2037333333,49.2208666667,38.7616,5.47706666667,6.04273333333,52.9468,48.3444666667,6.78033333333
659.65,9.13013333333,45.2260666667,49.2271333333,38.7452,5.4772,6.06106666667,52.9922666667,48.3478,6.7722
659.98,9.12699999999,45.1731333333,49.1732666667,38.6621333333,5.50193333333,6.0408,52.9164,48.2499333333,6.78246666667
660.31,9.1322,45.158,49.1608666667,38.6662,5.53973333333,6.08766666667,52.8900666667,48.2631333333,6.81866666667
660.63,9.10573333333,45.1554,49.1516,38.6899333333,5.4904,6.07026666667,52.8614,48.2407333333,6.8018
660.96,9.04153333334,45.1162,49.1540666667,38.6412,5.41306666667,6.019,52.85,48.2060666667,6.7396
661.29,8.91853333333,44.9267333333,48.9534,38.4492,5.3222,5.954,52.6883333333,47.9884666667,6.67973333333
661.62,8.95693333333,45.0386666666,49.0699333333,38.5040666667,5.36026666667,6.0432,52.7686666667,48.0336,6.72853333333
661.94,9.05646666667,45.1206666667,49.187,38.5486,5.4422,6.1294,52.8346,48.0763333333,6.81373333333
662.27,9.11200000001,45.1836,49.2435333334,38.6297333333,5.46966666667,6.13686666667,52.9112666667,48.1684,6.8714
662.60,9.12499999999,45.141,49.2078,38.5617333333,5.46366666667,6.1594,52.8383333333,48.113,6.88233333333
662.93,9.16453333334,45.2065333333,49.3018,38.6898,5.51213333333,6.20033333333,52.9051333333,48.1902666666,6.91513333333
663.26,9.20319999999,45.2969333333,49.4118666667,38.7856,5.57353333333,6.2506,52.9503333333,48.2782,6.97146666667
663.58,9.2372,45.3756666666,49.512,38.871,5.6054,6.2864,53.0525333333,48.3818666667,7.00446666667
663.91,9.17546666667,45.3124,49.4398,38.7949333333,5.54313333333,6.20086666667,53.0154666667,48.3181333333,6.93026666667
664.24,9.28879999999,45.3172,49.5358,38.8191333333,5.67226666667,6.33853333333,53.0698,48.4041333333,7.02813333333
664.57,9.46580000001,45.4998,49.7022666667,38.9968,5.86413333333,6.52413333333,53.2151333333,48.6231333333,7.24593333333
664.89,9.61759999999,45.6692,49.9123333333,39.1351333333,5.97733333333,6.59893333333,53.3729333333,48.8154666667,7.33786666667
665.22,9.68006666667,45.6963333333,49.849,39.1566666667,6.01873333333,6.61293333333,53.3984,48.8703333333,7.36333333333
665.55,9.64333333333,45.6912,49.8364666666,39.1748666667,6.0098,6.5892,53.4508666667,48.9388,7.35333333333
665.87,9.62646666667,45.6706666667,49.8713333333,39.1422,5.96806666667,6.58773333333,53.4605333333,48.9346666667,7.28326666667
666.20,9.56600000001,45.6665333333,49.821,39.1352,5.9552,6.52486666667,53.4324666667,48.8818,7.2326
666.53,9.50686666666,45.5911333333,49.7280666667,38.9954,5.8946,6.46693333333,53.3466666667,48.8078,7.1548
666.86,9.42406666666,45.4449333333,49.6094,38.8721333333,5.7778,6.3628,53.1750666667,48.6569333333,7.0526
667.18,9.36373333333,45.4638666667,49.6178,38.9272666667,5.65133333333,6.27786666667,53.1993333333,48.7080666667,6.93413333333
667.51,9.30400000001,45.4106,49.6267333333,38.9751333333,5.60793333333,6.23073333333,53.1605333333,48.6319333333,6.9134
667.84,9.16819999999,45.3398666667,49.5404666667,38.8720666667,5.47766666667,6.09193333333,53.0814666667,48.496,6.80693333334
668.16,9.12720000001,45.2836666667,49.5447333333,38.8334,5.40193333333,5.98546666667,53.0732,48.4471333333,6.69166666667
668.49,9.10920000001,45.2846,49.5672,38.8898,5.40813333333,5.99393333334,53.0758666667,48.4780666667,6.69646666667
668.82,9.05566666667,45.1768666667,49.5465333333,38.8469333333,5.37553333333,5.92886666667,52.9824666667,48.383,6.67526666667
669.14,9.03526666667,45.0953333333,49.5233333333,38.8215333334,5.34286666667,5.89326666667,52.8946666667,48.3215333333,6.63766666667
669.47,8.99553333333,45.0386666666,49.4770666667,38.8052,5.28133333333,5.79553333333,52.8332666667,48.2667333333,6.56613333333
669.80,8.96566666667,45.0043333333,49.451,38.8062,5.1946,5.74426666667,52.8102666667,48.2736666667,6.51213333333
670.13,8.97013333333,45.0440666667,49.4958666667,38.858,5.20113333333,5.74713333333,52.8522,48.3211333333,6.54226666667
670.45,9.02393333333,45.1454,49.5442666667,38.9714,5.24626666667,5.7566,52.9826666667,48.4326,6.567
670.78,9.13433333333,45.1270666667,49.5569333333,38.9601333333,5.3942,5.89726666667,52.9597333333,48.4292666667,6.703
671.10,9.22760000001,45.2047333333,49.6208,39.0128666667,5.4816,6.02413333333,53.0428666667,48.5784666667,6.73933333333
671.43,9.25826666667,45.2353333333,49.603,39.0197333333,5.47793333333,6.03946666667,53.0126,48.6312,6.71853333333
671.76,9.1796,45.2072,49.5077333333,38.9807333333,5.41293333333,6.0024,52.9828666667,48.5924666667,6.6874
672.08,9.16206666667,45.1694666667,49.4086666667,38.9319333333,5.39233333333,6.00866666667,52.9172666667,48.4618666667,6.72933333333
672.41,9.09413333333,45.1584,49.3194666667,38.9133333333,5.32613333333,5.94553333334,52.8900666667,48.4672,6.67666666667
672.74,9.08446666666,45.2077333333,49.3232666667,38.9278666667,5.31506666667,5.9282,52.9352666667,48.5201333333,6.69553333333
673.06,9.15213333334,45.2588,49.3829333333,38.9347333333,5.417,6.04353333333,52.9847333333,48.5706,6.808
673.39,9.16853333333,45.3124,49.4603333333,39.0066,5.47493333333,6.11173333333,53.1289333334,48.6272,6.85493333333
673.72,9.15106666667,45.2799333334,49.3655333333,38.9922,5.44626666667,6.10493333333,53.006,48.582,6.8712
674.04,9.08113333333,45.243,49.3436666666,38.9103333333,5.39566666667,6.04486666667,52.9344666667,48.5276666667,6.8036
674.37,8.98673333333,45.1400666667,49.2234666666,38.7838,5.33573333333,5.9414,52.8028666667,48.3816666667,6.72953333333
674.69,8.92286666667,45.0713333333,49.1217333333,38.7046666667,5.25853333333,5.83773333333,52.7466666667,48.2866666667,6.66586666667
675.02,9.04926666667,45.1496666667,49.2187333333,38.8187333333,5.36173333333,5.96086666667,52.8494,48.4094,6.819
675.35,9.151,45.1892666667,49.2374,38.8698,5.47906666667,6.055,52.8786,48.4364666667,6.9318
675.67,9.16799999999,45.2264,49.3028,38.8855333333,5.49746666667,6.07873333333,52.9007333334,48.5361333333,6.9336
676.00,9.21946666668,45.3472666666,49.4726,38.9818666667,5.54273333333,6.13953333333,53.0784,48.6766666667,6.9804
676.32,9.22973333333,45.3050666667,49.4190666667,38.9391333333,5.52973333333,6.13173333333,53.0048,48.6371333334,6.94893333333
676.65,9.203,45.3126666667,49.3683333333,38.936,5.54613333333,6.10173333333,52.9936666667,48.6406666666,6.90413333333
676.97,9.28179999999,45.3503333333,49.4271333333,38.9872666667,5.62193333333,6.12173333333,52.9616,48.6506,6.9474
677.30,9.3514,45.3968,49.5042,39.0167333333,5.7052,6.19513333333,53.0944,48.7584,6.96193333334
677.63,9.37940000001,45.454,49.5488666667,39.1009333333,5.73413333333,6.22106666667,53.1664666667,48.8215333333,7.01933333333
677.95,9.49140000001,45.671,49.7582666667,39.2824666667,5.80753333333,6.33666666667,53.3357333333,49.0854,7.0878
678.28,9.59839999999,45.7025333333,49.8315333333,39.3157333333,5.93093333333,6.44826666667,53.2848666667,49.1068,7.22706666667
678.60,9.58226666667,45.705,49.8188666667,39.3291333333,5.92186666667,6.4168,53.3135333333,49.1059333333,7.20006666667
678.93,9.61866666665,45.7858666667,49.8483333333,39.3263333333,5.96066666667,6.4758,53.3162666667,49.1430666667,7.22493333333
679.25,9.67473333333,45.8468,49.9354666667,39.413,5.99806666667,6.49173333333,53.4029333333,49.1659333333,7.25006666667
679.58,9.76333333333,45.9464,49.9899333333,39.5030666667,6.10233333333,6.57413333333,53.4074666667,49.2395333333,7.3526
679.90,9.70233333333,45.9717333333,50.0714,39.5402666667,6.06866666667,6.54933333333,53.4714,49.2795333333,7.3424
680.23,9.68613333334,45.9506666667,50.0894,39.5331333333,6.02606666667,6.52006666667,53.5002666667,49.2452,7.35853333333
680.55,9.6662,45.8962,50.0065333333,39.4896666667,6.0324,6.52866666667,53.4758666667,49.1755333333,7.35446666667
680.88,9.65753333333,45.9071333333,50.0849333333,39.4826666667,6.00793333333,6.49753333333,53.5099333333,49.1600666667,7.35313333334
681.20,9.71713333334,45.967,50.1512,39.5236,6.02813333333,6.57193333333,53.5824666667,49.2749333333,7.3788
681.53,9.59873333335,45.7642666667,49.992,39.4278,5.912,6.4408,53.4326666667,49.0213333333,7.33926666667
681.85,9.60786666665,45.8044,49.9937333333,39.4372,5.87153333333,6.4426,53.4933333333,49.1174,7.33706666667
682.18,9.63933333333,45.8252666667,50.0453333333,39.4346,5.8876,6.47413333333,53.5228,49.1469333333,7.36646666667
682.50,9.67440000001,45.8240666667,50.1322,39.5004666667,5.90126666667,6.48226666667,53.6064,49.2094,7.4154
682.83,9.70766666665,45.8634,50.2214,39.563,5.92986666666,6.49633333333,53.7107333333,49.3758,7.47926666666
683.15,9.64633333335,45.6602,50.0629333333,39.4204,5.8684,6.449,53.5356,49.1908,7.44353333333
683.48,9.80759999999,45.7308666667,50.0896,39.4787333333,5.99286666667,6.569,53.5720666667,49.2469333333,7.55906666667
683.80,9.90693333335,45.8015333333,50.1813333334,39.5631333333,6.07653333333,6.66013333333,53.578,49.3838666667,7.6646
684.13,9.88773333334,45.8295333333,50.3291333333,39.6176666667,5.9836,6.61773333333,53.6534,49.5737333333,7.6806
684.45,9.88246666667,45.8271333333,50.3227333333,39.6576,5.9888,6.613,53.6336666666,49.6039333333,7.71286666667
684.78,9.79659999998,45.695,50.2342666667,39.5878,5.91966666666,6.5024,53.5257333333,49.4790666667,7.63493333333
