wavelength,Back_LanLeuf,Belly_LanLeuf,Breast_LanLeuf,Crissum_LanLeuf,Crown_LanLeuf,DorTail_LanLeuf,Patch10_LanLeuf,Rump_LanLeuf,Throat_LanLeuf,WingTip_LanLeuf
827.51,18.6463666667,38.3329411897,33.0556,31.0173333333,14.4425666667,23.0243333333,19.9218666667,24.1471333333,29.9608,21.3146
827.82,18.4163,38.1048020202,32.9334,30.9498666667,14.1852,22.6994333333,19.7122,23.8032666667,29.894,20.6677333333
828.12,18.9048666667,38.1191503928,33.3123333333,31.4971333333,14.4825666667,23.0188,19.5503333333,24.0391333333,30.2644,20.9494666667
828.42,19.3000666667,38.6339342312,34.1156666667,32.1955333333,14.7356333333,23.48,19.9422,24.5954,31.0312,21.5377333333
828.72,20.4620666667,39.5368785634,35.0025333333,33.4417333333,16.1456333333,24.7123333333,21.2635333333,25.8181333333,32.4706,22.678
829.02,19.9638333333,38.9592350168,34.7277333333,33.2196,15.8119666667,24.2216333333,20.599,25.3912,32.001,22.05
829.33,19.8356333333,38.4410004489,34.8229333333,33.3106,15.9190333333,24.3104,20.6739333333,25.5566,32.0531333333,21.9936
829.63,21.0818666667,39.5281373737,36.2180666667,34.7821333333,16.8328333333,25.4030333333,21.5052666667,26.3780666667,33.7221333333,22.9788666667
829.93,21.0794666667,39.9328704826,36.8143333333,35.0351333333,16.8214,25.2953,21.3784,26.9409333333,34.2687333333,22.9324666667
830.23,20.9967666667,40.0658359147,37.1573333333,34.8053333333,17.1339333333,25.0583666667,20.6618,26.8768666667,34.8832,22.8116
830.54,20.9033,39.947213468,36.7175333333,34.2324,17.112,24.8006666667,20.2544666667,26.4377333333,34.665,22.9770666667
830.84,21.5366666667,40.5404897868,37.1912,34.8291333333,17.2001666667,25.4263666667,20.9758,26.8397333333,34.9750666667,23.3014
831.14,22.2331666666,40.7086971942,37.3201333333,34.7720666667,17.8702333334,25.5664666667,20.8652,27.5694666667,35.195,24.1841333333
831.44,21.8449666667,40.4346888889,36.4505333333,33.6995333333,17.2629666667,24.8121,20.7324,27.3428,35.0422666667,23.8498666667
831.74,22.0723,40.5457959596,35.6524666667,33.2629333333,17.9938666667,25.2865333333,21.411,27.1693333333,34.4445333333,23.73
832.04,20.9728333333,39.9444648709,35.1698666667,32.2432666667,17.1992,24.5242333333,20.4277333333,26.1466666667,33.1571333333,22.5074
832.35,22.7904666667,41.2733063973,36.4845333334,33.7510666667,19.4343666667,26.6478333333,22.9308666667,28.0106,35.057,24.3658666667
832.65,23.3645666667,41.6127934904,36.3497333333,34.1276,20.3274666667,26.9349,24.1100666667,28.4987333333,35.3883333333,24.4235333333
832.95,23.2781333333,41.0626444444,36.1300666667,34.1333333333,20.2699,26.8292,24.1234666667,28.3122666667,34.9725333334,24.1236666667
833.25,22.7817333333,40.3136668911,35.0306,33.7377333333,19.5129,26.4644333333,23.7991333333,27.2733333333,34.3504666667,23.695
833.55,22.7477,40.2607728395,35.1048666667,33.6072666667,19.3968333333,26.6462333333,24.3006,27.296,34.0675333333,23.6713333333
833.85,22.6977333333,40.1688181818,35.3502666667,33.9944,19.5622333333,26.9434,24.3897333333,27.582,34.4577333333,23.7062
834.16,22.4254,40.0100763188,35.4194666667,33.7472666667,19.506,26.8597333333,24.0396666667,27.4779333333,34.2053333333,23.659
834.46,22.4403666666,40.1412648709,35.8956666667,33.9212,19.1624333333,27.2545,24.3648666667,27.5929333333,34.5368,23.3556
834.76,22.5869666667,40.3465679012,36.2907333333,34.2199333333,19.4836666667,27.7693666667,24.9999333333,27.8620666667,34.7249333333,23.6362666667
835.06,22.3322333333,40.11243367,36.2522,33.9638666667,19.1389,27.5423666667,24.8628,27.5307333333,34.4541333333,23.3567333333
835.36,21.9630666667,39.5670123457,35.7418,33.6775333333,18.6236333333,27.4653333333,24.9094,27.2565333333,33.9785333333,23.1949333333
835.66,20.9920666667,38.6030725028,34.7348,32.4951333333,17.0725333333,26.6305333333,23.8637333333,26.3587333333,32.5933333333,22.3444666667
835.96,21.5806333333,39.2812747475,35.5628,33.0323333333,16.9533,27.8386,23.8924666667,26.5878666667,33.1542,23.2615333333
836.26,20.1641333333,38.3542945006,34.2627333333,31.6106,15.1761,27.1554333333,22.6762666667,25.7613333333,32.2115333333,21.8029333333
836.57,18.6254333333,37.0266166105,33.3692,29.9911333333,13.5445666667,26.0107,21.3296666667,24.8428,30.2964,20.1527333333
836.87,17.1566,35.9260305275,31.9394,28.9394666666,11.6263,24.5605666667,19.0909333333,22.6262666667,29.2321333333,18.6564666667
837.17,16.1373666667,35.2680819304,30.5067333333,27.7476,9.22863333334,23.4288333333,17.9053333333,21.1598666667,27.3648666667,16.9708
837.47,16.0957666667,35.4976689114,30.2490666667,28.221,9.68420000001,23.7583333333,18.7856,21.8336,27.711,17.0856
837.77,14.5630666667,34.2622296296,28.1294,26.317,8.2071,22.3496,16.6343333333,20.2070666667,25.3461333333,15.9095333333
838.07,13.5362,32.6782262626,25.9770666667,24.6924,6.1731,20.4057333333,14.4015333333,18.2826,23.4077333333,13.9284
838.37,14.3615333333,32.6907984287,25.7419333333,26.1145333333,6.62526666667,20.8834,14.3132,18.6612,24.196,14.2444
838.67,15.6464333333,32.7860837261,26.513,26.0656666666,6.4431,20.8875,13.7945333333,18.6024666667,24.6261333333,14.4234666667
838.97,14.9737666667,32.8128246914,25.9925333333,25.9625333333,5.57296666667,19.1686333333,12.5691333333,17.1686,25.0635333333,13.3035333333
839.27,11.4509,29.2678994388,22.7293333333,22.3528,1.9922,14.6116,9.4588,13.6626666667,22.2744666667,9.53739999999
839.57,14.1185,31.2318882155,25.3630666667,25.4666666667,5.163,16.6741333333,12.5187333333,15.9851333333,24.3704,12.963
839.87,16.9067666667,33.0750096521,27.3586666667,27.2740666667,7.32346666667,17.9308333333,14.6469333333,18.5169333333,27.4435333333,15.5367333334
840.17,19.3706666667,35.8308938272,29.8754666667,29.7095333334,10.0068333333,20.9820333333,17.953,22.2822,29.8339333333,18.4925333333
840.47,20.1016,36.8298720539,30.935,30.9351333333,13.3468666667,22.7101,19.8237333333,24.5526666667,31.5176,20.7452666667
840.77,20.5428,37.1980621773,31.357,30.7586666667,13.0550333333,23.0548333333,18.8309333333,24.078,32.2754666667,20.8071333333
841.07,22.0197333333,38.5339598204,33.1074,32.4999333333,14.9364,24.7598333333,21.6103333333,25.9180666667,33.7712,23.2202666667
841.37,21.3053,39.0732574635,33.2447333333,32.699,15.686,25.6563666667,22.8024666667,25.8702,33.348,24.2771333333
841.67,20.9667,38.5611459035,34.153,31.6164,16.0711333333,25.5763666667,22.9544,26.2181333333,33.3642666667,24.7796
841.97,17.9868333334,36.7381299663,31.8499333333,29.5842666667,14.8164333333,23.5287666667,21.9884,23.9608,31.7357333333,22.8848666667
842.27,18.0000333333,36.3799191919,31.8804,30.4786666667,15.5555666667,24.7778333333,23.0428,24.7522666667,32.3076666667,23.1281333333
842.57,19.6093666667,38.255485073,33.0901333333,31.4583333333,17.5780333333,27.0574666667,23.9409333333,26.7535333333,32.8819333333,24.8611333333
842.87,18.5322666667,37.6751818182,31.2688666667,29.3560666666,15.5018,26.2027,21.6478666667,24.9053333333,30.9847333333,23.4849333334
843.17,19.4344666667,38.0193180696,32.1626666667,30.6944,17.3313333333,27.5793666667,23.0754,24.8808666666,31.1507333333,23.4524666667
843.47,21.0135333333,37.5387483726,32.4756,31.4035333333,18.5867,27.8070666667,24.7955333333,25.4580666666,31.7347333333,23.3333333333
843.77,21.3436333333,37.0252873176,32.4513333333,29.9076666667,16.4615333333,26.6563666667,23.4667333333,23.2205333333,31.0152666667,20.7179333333
844.07,20.2685333333,36.5219589225,30.604,27.9866666667,14.6196666667,25.4586333333,23.1544,22.8634666667,29.1275333333,18.5906666667
844.37,17.1055333333,33.8938518519,26.9039333333,24.2229333333,11.0795,19.8931333333,19.146,19.0036,26.0736,15.2788666667
844.67,20.1559,35.0630953984,29.6642,25.5874,12.0624333333,21.4268333333,20.6714666667,21.3189333333,29.6642,15.8513333333
844.97,19.3949666667,34.6787876543,28.4197333333,25.5308666667,10.8766666667,20.9506,19.8766666667,20.0742,29.4814,13.3827333333
845.27,20.2841666667,35.0111804714,27.7002,25.7880666667,10.2327,21.2532,19.5866,20.1034666667,29.4315333333,11.2402
845.57,15.8933333333,31.7832547699,24.4,21.12,6.05333333334,17.24,15.3333333333,16.4,26.1066666667,8.42666666667
845.87,16.5568,32.8513923681,25.8437333333,21.6735333333,6.47463333334,18.4086333333,16.8175333333,17.5034666667,27.1605333333,10.2606666667
846.17,16.1440666666,32.5057652076,29.1243333333,22.2033333333,8.1215,17.1188333333,19.1525333333,19.8587333333,29.4068,9.51980000001
846.47,12.726,30.2064354658,26.3408,18.4000666667,4.1038,14.5482,15.4074,16.6816,27.5852666667,5.27406666666
846.77,8.98206666667,27.0893750842,22.5288666667,13.6617333333,-0.886766666666,10.9031,9.81933333333,12.3809333333,24.1706666667,0.328466666666
847.07,8.57396666667,25.6299117845,22.0962666667,12.8179333333,-3.23010000001,9.63920000001,9.79399999999,12.5086666667,23.9174666667,0.48093333334
847.37,13.496,29.9571719416,26.9593333333,18.5040666667,1.56096666667,13.4146333333,13.8210666667,16.2277333333,27.2846666667,7.21933333333
847.67,16.2627,33.8319301908,31.3130666666,23.3332666667,4.89893333334,17.862,16.5993333333,20.2022,32.66,11.6833333333
847.97,10.6238333333,31.8207849607,27.6648,19.5721333333,-0.0357333333354,12.2102666667,13.0124666667,17.041,28.4848,7.45093333334
848.26,11.8848,34.2834567901,27.2599333333,21.2216,1.6404,14.2409333333,13.403,19.2669333334,28.6212666667,10.7853333333
848.56,12.0001,38.8897124579,30.2592666667,23.0740666667,2.50003333334,17.1667,16.6667333333,23.2593333333,32.3334,15.3332666667
848.86,19.7038,45.6925952862,36.4444,29.9629333333,8.3704,21.9629666666,23.5185333333,28.2221333333,36.2223333334,18.9258666667
849.16,19.2504666667,46.1042666667,35.3058,30.7298666667,9.11236666666,20.0197333334,24.142,28.5208,36.5681333333,17.5147333334
849.46,19.6090666667,48.3139272727,32.3046,32.716,10.7613333333,21.8519,23.9092,28.7241333333,36.5843333333,19.0124
849.76,21.6977333333,52.414,33.9958,36.0247333333,15.6935333333,25.052,27.2464,33.7472666667,37.4326666667,27.6605333333
850.06,14.7903666667,46.6469598204,28.2562,30.0662,9.71303333333,16.6667666667,21.0595333333,27.8146,29.9339333333,20.7948666667
850.36,13.7887666667,43.8783995511,25.0516,30.7661333333,11.6149666667,17.4947666667,21.6149333333,25.7557333333,27.2463333333,22.3188
850.65,14.499,44.8997414141,26.912,32.0245333333,15.276,20.8382666667,25.0712666667,27.8116666667,30.4702666667,24.2944
850.95,16.7226333333,43.7976624018,26.4804666667,31.6574,17.7469,23.7802666667,27.4115333333,28.5659333333,29.7578,22.9051333333
851.25,20.5435666667,44.4246857463,26.7754666667,33.2608,22.2101333333,28.4782666667,29.3116,30.1086,31.9927333333,25.942
851.55,20.0732666667,42.7291560045,26.3369333333,30.6228,20.7143666667,27.9853,30.11,29.0842666667,32.5274666667,24.1391333333
851.85,22.9688333333,41.2123102133,26.2848666667,30.4166666667,21.8402333333,26.7189,28.5765333333,27.7084,31.0070666667,24.4444666667
852.15,26.2745666667,43.7310799102,28.9542,32.9086,26.7484333333,30.5392333333,30.7843333333,31.2092,33.9867333333,28.8236666667
852.45,26.5238333333,43.5604080808,27.9048666667,32.0634,25.8572,30.7302,29.9047333333,29.8730666667,35.3334,27.3332666667
852.74,26.6960666667,43.0523054994,27.7878,29.7934,25.6047666666,29.8524,29.3510666667,28.7907333333,34.5722,26.1358
853.04,29.8634,44.4329180696,31.9671333333,33.0875333333,28.2787333333,33.3060666667,33.5518,31.4481333333,39.0437333333,28.634
853.34,32.2633333333,49.6603173962,36.8722666667,37.3388666667,31.4129666667,37.0920333333,37.8874,35.8024,43.2921333333,33.7721333333
853.64,32.1275666667,50.2787012346,38.4114,36.5675333333,30.9360666667,36.5817,36.7659333333,35.9715333333,44.7376,34.2129333333
853.94,28.6377333333,46.183312009,33.7680666667,32.5218666667,27.2609,31.8840333333,31.3914666667,31.0435333333,40.0870666667,28.8985333333
854.23,29.4006333334,45.5773025814,34.3274,32.1346,26.4913,31.5498,30.1169333333,30.0877333333,40.8770666667,30.848
854.53,29.9847666667,46.8628556678,36.3303333333,33.792,26.8959333333,30.4893,29.3273333333,31.2232,42.2325333333,31.2539333333
854.83,30.707,48.6645283951,36.9361333333,32.9965333333,26.0606666667,28.8552,29.2256666667,30.3366666667,41.9867333333,33.569
855.13,30.9983,50.0230621773,37.9388,35.9743333333,26.3607333333,31.1916333333,29.0821333333,32.2384,44.1545333333,35.5233333334
855.43,24.8129666667,44.850620651,32.9252666667,27.7210666667,17.0748666667,24.6768,20.8505333333,25.0681333334,38.2653333333,29.694
855.72,24.4846666667,44.0845093154,35.3952,27.5944666667,14.9484333334,23.9175,19.519,23.8145333333,36.6323333333,30.8248
856.02,27.3259,45.6900594837,39.3040666667,31.5752,17.0147333333,27.8389,21.3552666667,27.8021333334,40.7692666667,34.9450666667
856.32,19.9795,41.8666148148,33.0452666667,24.609,10.4732666667,20.2057666667,10.8643333333,19.4650666667,33.7860666667,26.9136666667
856.62,24.0655333333,41.3040772166,35.106,26.474,13.6030666667,24.6242,14.1812,23.8921333333,38.5356,28.7475333333
856.91,26.7992333333,42.542298092,35.5682,28.7122,14.0719666667,26.6286666667,16.5153333333,27.0833333333,39.735,26.1742
857.21,31.3125333333,46.7284641975,39.8272,34.5078666667,19.0845333333,31.7617333333,21.9688666667,31.848,44.7667333333,32.8498
857.51,32.6125333333,49.1507528619,41.2972666667,35.5315333333,22.054,32.5764666667,24.7926666667,34.4864,46.1622,33.3694
857.81,33.9899,49.0064547699,42.1548666667,35.8249333333,24.4276,34.5792333333,27.9460666667,34.1076,45.4545333333,33.7037333333
858.10,36.3847333333,51.8649308642,45.3732666666,40.7628,28.2587666666,38.3581,30.2488,35.7877333334,48.2916666667,38.1756666667
858.40,36.8970666667,52.5513225589,47.1630666667,39.9291333333,29.0070333333,38.5460666666,30.8511333333,36.0284,50.2481333333,36.9504
858.70,40.8542333333,55.4995795735,51.5242666667,46.2981333333,35.5107666667,42.4958,37.1524666667,41.1056666667,54.6733333333,40.201
858.99,39.5292333333,56.8966451179,51.1864666667,47.4576,35.5932666667,42.4483,38.4556,42.5988666667,56.3465333333,40.0753333333
859.29,33.2215,50.7216940516,42.4953333333,40.6705333333,27.9701666667,35.4004,32.4394666667,33.7804,47.8585333333,33.8175333333
859.59,34.8633,51.2736022447,45.0274,42.9143333333,27.1766333333,37.1038666667,34.0254666667,36.3572,47.2131333333,35.2640666667
859.89,34.7764666667,54.8617218855,46.0162666667,44.4308,27.8251,36.1584333333,35.6912,35.3658666667,47.2359333333,37.1544666667
860.18,37.3896666666,58.7673479237,49.7992666667,47.9518666667,32.6305333333,37.7309666667,38.5942666667,37.1083333333,49.1164666667,42.3292
860.48,40.1526,60.008291358,53.1155333333,49.5860666667,34.5753,38.7581333333,42.9195333333,43.0502,50.9366666667,44.3137333333
860.78,41.1765,63.3674197531,55.0328,51.0240666667,35.2506,41.8082333333,43.4858666667,46.5795333333,53.9434666667,45.4031333333
861.07,43.6508666667,66.8563342312,55.7824,52.0181333333,33.7868666667,42.8799333333,44.6711333333,50.0226,57.1881333333,47.6643333333
861.37,37.8911666666,58.9953427609,49.8866,45.1246666667,26.0999,34.1496333333,38.3674,45.3969333333,48.7528666667,37.7324
861.67,37.5497,57.0974298541,49.3598,44.9448666667,24.4371,32.1634666667,38.3223333333,44.3268,43.1788666667,37.7924
861.96,32.8205,56.7738720539,47.8322,43.4032666667,19.5804333333,31.1188666667,36.4568666667,40.7458666667,38.6014,37.9951333333
862.26,28.5275,51.0373941639,44.6626,38.2003333333,16.8506,29.8567666667,31.3701333333,35.6645333333,37.3005333333,35.9508666667
862.56,30.9861666667,55.018905275,48.994,42.9191333333,22.3275,34.2998333333,36.1737333333,41.223,42.2091333333,39.8816666667
862.85,30.7228333333,54.3120262626,49.1967333334,42.8915333333,22.1688666667,35.0,37.51,40.8433333333,44.3775333333,41.6065333333
863.15,30.9054666667,50.7813088664,46.8208666667,40.0384,21.7726,35.0096333333,34.9904,39.8843333334,42.6975333333,40.6166666667
863.45,27.0196,47.3877171717,42.4314666667,34.7841333333,18.5294,33.0194,32.9803333333,37.0196,42.8236,39.1763333333
863.74,24.1025666667,44.2943416386,38.6446666667,30.1098,14.8351,31.5750333333,29.5604666667,31.7215333333,40.989,33.7362666667
864.04,20.8142666667,38.6559059484,34.659,27.8788,8.65533333333,26.6099,25.1136666667,26.894,35.5681333334,29.5074666667
864.33,17.3105666667,36.1542051628,31.3636666667,24.697,7.91673333334,21.7612666667,20.4166,23.5227333333,30.341,26.6665333333
864.63,16.0714333333,36.7962388328,30.7936666667,25.3174666667,7.6389,24.4246,18.0556666667,24.0477333333,33.1745333333,27.9366
864.93,16.3294,37.6923510662,29.2062666667,25.1984666667,8.80956666667,25.6944666667,17.8571333333,23.3730666667,36.4286,29.2064
865.22,17.3556333333,37.9958814815,27.5999333333,22.8444,6.68880000001,22.8889333333,14.4888666667,23.3778,39.5112,27.5556666667
865.52,21.2732,42.3010505051,29.3054666667,29.2591333333,9.46753333333,23.6805,17.5462666667,26.2036,40.1851333333,26.7592666667
865.81,27.6620333333,47.4391402918,34.7683333333,32.5464,13.3101666667,29.3056,20.6481333333,29.0740666667,46.1112666667,29.0277333333
866.11,32.9306,51.8059804714,37.584,38.1208,18.5683333333,31.9464,25.9059333333,34.2281333333,48.8592666667,29.8434
866.41,39.2654666667,56.8903405163,43.3899333333,43.8417333333,25.8757666667,36.5538333333,34.9528666667,39.0960666667,51.2242,33.4839333333
866.70,46.5254666667,63.52543367,51.0406666667,50.829,34.1447,44.2856666667,42.1163333333,48.2540666667,54.9912,41.164
867.00,44.034,60.8218945006,47.9166666667,50.2651333333,30.5493666667,38.3333333333,37.6137333333,44.1289333333,49.3181333333,39.2802666667
867.29,42.0413333333,60.549291807,46.8538666667,50.2247333333,29.8688333333,35.3181333333,36.7415333333,42.3221333334,47.8278,37.7902666667
867.59,41.8761,59.2409881033,48.5972666667,49.9818666667,29.5264333333,36.0654,38.5064,43.5337333333,50.0183333333,39.4898666667
867.88,43.9932333333,59.7475593715,49.8349333334,49.4058666667,31.9967,38.0528,42.0792,44.5544666667,50.33,38.6138666667
868.18,43.6195666667,59.3505607183,51.4477333333,49.8652666667,29.899,38.3334333333,42.4242,45.7238666667,49.1246,38.1817333333
868.48,41.6819333333,56.2537773288,50.1223333333,48.1956666667,30.0000333333,37.5994,41.3455333333,44.3425333333,45.0764666667,36.208
868.77,47.1091,59.7287481481,54.5426666667,48.8790666667,36.593,41.2684,45.0148666667,48.1415333333,50.6784,41.4455333333
869.07,42.7751666667,54.9526388328,51.4417333333,44.3720666667,32.3413333333,35.6899,41.7672666667,45.6434,46.5736,37.7055333333
869.36,41.3968333333,53.390793266,49.2382,40.9524666667,31.1747,33.3492333333,38.9206,42.8254666667,44.4126,37.1428
869.66,36.6667666667,51.7337928171,46.3387333333,37.6320666667,27.3951666667,30.1822,34.6448,40.1093333334,41.6394,33.3697333333
869.95,30.8583666667,45.8654049383,42.1956,33.2536666667,21.2576,22.6747,28.0238666667,31.6167333333,36.0079333333,25.4689333333
870.25,31.5625,49.92003367,46.3333333333,35.8333333333,23.4791666667,24.6458333334,29.2916666667,33.125,36.625,26.8333333333
870.54,30.6509666667,49.4478217733,44.6548,32.3076,23.5108666667,29.0138666667,29.4281333333,31.8344666667,35.2662666667,26.2328
