wavelength,Back_SalOref,Belly_SalOref,Breast_SalOref,Crissum_SalOref,Crown_SalOref,DorTail_SalOref,Patch10_SalOref,Patch11_SalOref,Rump_SalOref,Throat_SalOref,WingTip_SalOref
620.95,13.7150666667,39.3468666667,54.9494666667,31.4626,12.4491666667,9.75013333333,40.6038666666,8.1664,14.7010133333,53.8522,15.8644
621.28,13.7321333333,39.3866,54.9578666667,31.4846666667,12.4917666667,9.78733333334,40.6365333333,8.19686666667,14.71416,53.8402,15.9159333333
621.62,13.8166,39.4649333333,55.0260666667,31.5570666667,12.5827666667,9.83806666665,40.6734666667,8.2964,14.7598,53.9876,15.9598333333
621.95,13.7191333334,39.3856666667,54.9143,31.4499333333,12.4886666667,9.72940000001,40.4832666667,8.2424,14.6613866667,53.8276,15.8531666667
622.28,13.7464,39.4281333333,54.9712333333,31.5646666667,12.5629666667,9.74940000001,40.582,8.2312,14.70132,53.8527333333,15.8686666667
622.62,13.7064666667,39.4047666667,54.9046,31.4762,12.5512666667,9.73613333334,40.5417333333,8.222,14.7265066667,53.747,15.8952
622.95,13.6126666667,39.4246666667,54.9745333333,31.5152666667,12.4684333334,9.64880000001,40.5101333333,8.11693333333,14.6386933333,53.7076,15.8076666667
623.28,13.5668,39.4312,55.0464333334,31.5033333333,12.3982,9.62533333333,40.5099333334,8.06153333333,14.56968,53.7092,15.7834333333
623.62,13.5326,39.4617,55.1103,31.5592,12.3490333334,9.61233333333,40.4986,8.02746666666,14.5595066667,53.7468,15.7346333333
623.95,13.4138,39.4186666667,55.0180333333,31.5278666667,12.2543333333,9.4988,40.4218,7.8782,14.47392,53.6734666667,15.6276333333
624.28,13.3678666667,39.4994333333,55.1053,31.6688666667,12.2924,9.4776,40.4638666667,7.81553333333,14.51052,53.7531333333,15.6198
624.62,13.3125333333,39.4994,55.1941333333,31.7289333333,12.2619333333,9.46720000001,40.4734,7.73933333333,14.4729466667,53.7692,15.6017333333
624.95,13.1916,39.3350333333,55.0894,31.736,12.1484,9.38386666667,40.3564666667,7.626,14.38056,53.5964666667,15.5214666667
625.28,13.1237333333,39.2081666667,55.0753,31.7229333333,12.0451333333,9.32733333333,40.3376666667,7.56666666667,14.32968,53.5474,15.4828333333
625.61,13.1158666667,39.2174333333,55.179,31.7921333334,12.0154666667,9.33773333334,40.3596666667,7.55666666667,14.331,53.5984666667,15.48
625.95,13.0053333333,39.1551,55.0861,31.7084666667,11.9215333333,9.21046666667,40.2247333333,7.49473333333,14.2579733333,53.4682666667,15.4396333333
626.28,12.9979333333,39.1774,55.1552666667,31.8142,11.8921333333,9.1972,40.2456666667,7.47846666667,14.2070666667,53.5094666667,15.453
626.61,13.0326,39.1900666667,55.1164666667,31.8401333333,11.9139666667,9.2214,40.2271333333,7.53926666667,14.2359466667,53.5412666667,15.4691666667
626.94,13.049,39.2378666667,55.0782,31.9097333333,11.954,9.2634,40.2170666667,7.58753333333,14.24748,53.5610666667,15.4874666667
627.28,13.0433333333,39.2002333333,55.0018,31.9744,11.9788666666,9.30806666666,40.1618666667,7.59226666667,14.22868,53.5283333333,15.5338
627.61,13.0048666667,39.1770666667,55.0924,32.0372666667,11.9908666667,9.28566666667,40.1544666667,7.58966666667,14.19096,53.5519333333,15.5646
627.94,12.975,39.0956333333,54.9551666667,31.9687333333,11.9477666667,9.27786666667,40.0277333333,7.60253333333,14.1272266667,53.4465333333,15.5117
628.27,13.0216,39.1185666667,54.9393666667,31.9992,11.9832333333,9.30960000001,40.0147333333,7.64653333333,14.16388,53.4103333333,15.5256333334
628.61,13.1574666667,39.2077333333,55.0393,32.0722666667,12.0839,9.38453333333,40.0694,7.74346666667,14.22348,53.4799333333,15.6008
628.94,13.2794666667,39.3749666667,55.1524333333,32.2546,12.2287,9.52213333334,40.1539333333,7.86853333333,14.3480533333,53.576,15.7171333333
629.27,13.4595333333,39.4741333333,55.2537333333,32.4526,12.4462,9.69046666667,40.3198,8.0396,14.51744,53.7483333333,15.9094666667
629.60,13.5638,39.5143333333,55.3349,32.5267333333,12.5030666667,9.77426666666,40.3860666667,8.11133333333,14.5657066666,53.7439333333,15.9541333333
629.94,13.5696,39.5830666667,55.3665333333,32.5344666667,12.4878,9.7576,40.3577333333,8.12333333333,14.5712666667,53.7978,15.9276333333
630.27,13.4992666667,39.5730666667,55.3831333333,32.6088666667,12.4813333333,9.77126666668,40.3514,8.05546666667,14.5329466667,53.718,15.9566
630.60,13.5227333333,39.5502666667,55.4439,32.6605333333,12.4804,9.78566666666,40.3509333333,8.06753333333,14.55504,53.6946666667,15.9926666667
630.93,13.5130666667,39.5595333333,55.5563333333,32.6657333333,12.4824333333,9.74906666666,40.3566666667,8.03766666667,14.56944,53.7162,16.0111333333
631.26,13.6306666667,39.6324333333,55.5762333333,32.7084,12.5598666667,9.85499999999,40.3269333333,8.14506666667,14.6952666667,53.7219333333,16.0645333333
631.60,13.7000666667,39.7000666667,55.7079333333,32.8121333333,12.6230333333,9.86699999998,40.3534,8.17306666667,14.7612133333,53.7990666667,16.1431
631.93,13.7156666667,39.7048333333,55.6520666667,32.8746,12.6691,9.95113333332,40.3587333333,8.23026666667,14.7819866667,53.771,16.2234
632.26,13.5918666667,39.8276333333,55.7561333333,32.9639333333,12.5788,9.84659999999,40.3848666667,8.16,14.7377733333,53.9150666667,16.1699333333
632.59,13.3994,39.7087666667,55.6176666667,32.8322666667,12.4127333333,9.67286666666,40.2166,7.98493333333,14.60272,53.6890666667,16.0049333333
632.92,13.2968,39.6142,55.4796,32.7182666667,12.2706666667,9.58773333333,40.0843333333,7.88066666667,14.4876266667,53.4651333333,15.8664666667
633.26,13.2881333333,39.6409333333,55.5542333333,32.8456,12.2491,9.6484,40.1188666667,7.88133333333,14.4844,53.5065333333,15.9162
633.59,13.3505333333,39.614,55.5689666667,32.9526666667,12.3372666667,9.72560000001,40.1218,7.92133333333,14.5449466667,53.4628666667,15.9841333333
633.92,13.3895333333,39.6354,55.5890666667,32.9128,12.3738333333,9.7214,40.0854,7.94993333333,14.5801333333,53.4884666667,15.9758
634.25,13.4208,39.7680666667,55.7392333333,33.0046,12.3835666667,9.67866666665,40.1842,7.90806666667,14.5830133333,53.6408,15.9779
634.58,13.3902,39.7881333333,55.7380666667,33.0694,12.3062,9.62293333332,40.1302666667,7.84133333333,14.5380666667,53.6128666667,15.9160333333
634.91,13.3717333333,39.8391,55.7709,33.141,12.2912333333,9.60559999999,40.2009333333,7.8134,14.5274,53.6914666667,15.9609333333
635.25,13.4586666667,39.9766666667,55.9146333333,33.2808666666,12.3752666667,9.72660000001,40.3771333333,7.93333333333,14.6409066667,53.8144,16.0644
635.58,13.4313333333,39.9743666667,55.9535333333,33.3019333333,12.3456666667,9.67079999999,40.3178,7.8754,14.6254933333,53.8930666667,16.021
635.91,13.6138,40.0181,56.0589,33.4053333333,12.5503333334,9.86840000002,40.4661333333,8.0536,14.8058933333,53.9406666667,16.2092666667
636.24,13.722,40.0361,56.0638666667,33.4567333333,12.6207666667,9.91033333333,40.4274666666,8.09653333333,14.8560933333,54.0337333333,16.2438666667
636.57,13.6888666667,40.1353666667,56.1999666667,33.5480666667,12.6258666667,9.88819999999,40.4769333333,8.07186666667,14.88776,54.1699333333,16.2753333333
636.90,13.6902,40.1866,56.2099,33.5767333333,12.6701,9.90840000001,40.4944666667,8.09446666667,14.9164133333,54.2123333333,16.2952
637.23,13.707,40.2710666667,56.2478333333,33.6719333333,12.7132333333,9.95173333334,40.6285333333,8.16813333333,14.9733733333,54.2347333333,16.3546
637.56,13.7752,40.3874333333,56.3381,33.803,12.7467333333,10.0412,40.6658666667,8.2566,15.0301866667,54.3103333334,16.3725333333
637.90,13.7385333333,40.3041,56.2500333333,33.7608,12.7372666667,10.0337333333,40.5772666667,8.27066666667,15.02232,54.1873333333,16.3742333333
638.23,13.6996666667,40.3259333333,56.2400333333,33.7138,12.7179,10.0444,40.6810666666,8.28766666667,15.00624,54.2432,16.3981666667
638.56,13.6548,40.2231333333,56.1575333333,33.6856,12.6728,9.95686666668,40.6299333333,8.28413333333,14.9172933333,54.2007333333,16.3028666667
638.89,13.5153333333,40.0593333333,55.9760666667,33.5926666667,12.547,9.82326666666,40.4170666667,8.17893333333,14.7703333334,54.0316666667,16.1816666667
639.22,13.4792666667,40.1247,56.0663,33.6479333333,12.4932,9.77013333333,40.4862666667,8.15653333333,14.7436133333,54.09,16.1473333333
639.55,13.4524,40.189,56.1490666667,33.6448666667,12.3957333333,9.70480000001,40.4432666667,8.0548,14.6694533333,54.0788,16.1150333333
639.88,13.501,40.3081333333,56.3307,33.8398666667,12.4425333333,9.74439999999,40.6574666667,8.1034,14.7159466667,54.1959333333,16.1829
640.21,13.49,40.3867666667,56.3691333333,33.9445333334,12.4145666667,9.71119999999,40.6964,8.05793333333,14.64092,54.18,16.1809666667
640.54,13.4792666667,40.3979333333,56.3406,33.8977333333,12.3461666667,9.63093333332,40.6406,7.98546666667,14.5755466667,54.2200666667,16.1339666667
640.87,13.5248,40.4051,56.3530333333,33.9445333334,12.3770666667,9.64293333332,40.6510666667,7.99293333333,14.5976533333,54.2858666667,16.1871
641.20,13.6518666667,40.4661333333,56.3987,34.0987333333,12.5308,9.80106666667,40.7514,8.1066,14.7482,54.3522666667,16.3978
641.53,13.764,40.5943,56.5303666667,34.2572,12.6329666667,9.89900000001,40.9128,8.18526666667,14.8760266667,54.4160666667,16.4954333333
641.87,14.0426,40.7714666667,56.7233333333,34.5428,12.9295666666,10.1535333333,41.0461333333,8.47606666666,15.1533866667,54.5613333333,16.7008
642.20,14.2668666667,40.9551666667,56.9123,34.7822666667,13.1476666667,10.377,41.2392666667,8.65366666667,15.3573066667,54.6152666667,16.9349
642.53,14.4015333333,41.0833666667,57.1575,34.9258666667,13.2779333333,10.5259333333,41.3926666667,8.711,15.4697066667,54.7628666667,17.0812666667
642.86,14.5503333333,41.1708333333,57.2083333333,35.0866666667,13.4251666667,10.6720666667,41.4328666667,8.86793333334,15.6073466666,54.8345333333,17.2324666667
643.19,14.3666666667,40.8681,56.8404333333,34.9032,13.3345666667,10.5438,41.1954666667,8.77826666667,15.48996,54.6106,17.0682
643.52,14.3083333333,40.8444666667,56.8066,34.874,13.2821,10.5139333333,41.1005333333,8.7604,15.45608,54.5828,17.0309333333
643.85,14.2594666667,40.7236,56.7222333333,34.7908666667,13.2502666667,10.461,41.014,8.69459999999,15.36248,54.5465333333,16.9349
644.18,14.3008666667,40.7926333333,56.9061666667,35.0000666667,13.3254,10.5173333333,41.1074,8.73433333333,15.4390666667,54.7142,16.9997
644.51,14.0850666667,40.5936666667,56.7619333333,34.7858666667,13.1421333333,10.3154,40.8982,8.53486666667,15.2333866667,54.5349333333,16.7992333333
644.84,13.9672,40.4421333333,56.7285666667,34.7415333333,13.0102333333,10.1942,40.8402666667,8.423,15.0624533333,54.411,16.6367
645.17,13.8565333333,40.2334,56.6017,34.6023333334,12.9402666667,10.1431333333,40.597,8.3428,14.9426133333,54.3912666667,16.5539666667
645.50,13.7332,40.1546666667,56.4976333333,34.544,12.8631666667,10.0366,40.5704666667,8.25613333334,14.7764266666,54.3080666667,16.4891666667
645.83,13.5576,40.1316666667,56.488,34.4792,12.7281333334,9.917,40.3919333333,8.09066666667,14.6563466667,54.2938,16.3532
646.16,13.5247333333,40.0688666667,56.4134,34.5032666667,12.7104666667,9.87913333333,40.3917333333,8.12513333333,14.6625733333,54.252,16.3880333333
646.49,13.3686666667,39.9298333333,56.3177,34.3543333333,12.6256333333,9.79093333333,40.3016666667,8.00473333333,14.58316,54.0376666667,16.2482
646.82,13.4798,40.094,56.5112333333,34.4733333333,12.7130333333,9.96993333333,40.4122666666,8.12186666667,14.69864,54.136,16.3504666667
647.15,13.4251333333,40.0945,56.4505333333,34.4888,12.6936666667,9.92433333333,40.3729333333,8.0892,14.6848533333,54.0679333333,16.3457
647.48,13.6332,40.2227333333,56.6168666667,34.6896,12.8902333333,10.1226,40.5132,8.344,14.9291066667,54.2011333333,16.6156
647.81,13.6408666667,40.1477333333,56.4576333334,34.6019333333,12.8614333333,10.1484,40.355,8.36666666667,14.9351466667,53.9580666667,16.6117
648.14,13.7065333333,40.2930333333,56.5806333333,34.7617333333,12.8639666667,10.1992,40.4407333333,8.41106666667,15.0176666667,54.1240666666,16.6491333333
648.47,13.7637333333,40.3421,56.5705333333,34.7880666667,12.9345,10.2588666667,40.4330666667,8.46746666667,15.0976533333,54.1442,16.7488
648.80,13.8085333333,40.4493666667,56.5377,34.886,12.9676666667,10.25,40.5014,8.52186666667,15.13628,54.1373333333,16.7403666666
649.13,13.7683333333,40.4359666667,56.5529666667,34.942,12.8891,10.2246,40.4762,8.43913333333,15.1948,54.1402666667,16.7222
649.46,13.8138666667,40.4660666667,56.5673,35.0221333333,12.8909,10.2368666667,40.5845333333,8.4736,15.2324133333,54.1818666667,16.7814666667
649.79,13.7549333333,40.4753666667,56.5448333333,35.0068,12.8039,10.1314,40.5464666667,8.3444,15.1304666667,54.1556666667,16.6911666667
650.11,13.8055333333,40.4484333333,56.6086333333,35.0545333333,12.7381,10.0958,40.5696666667,8.3538,14.9899066667,54.1813333333,16.6079
650.44,13.795,40.4855666667,56.6657,35.2108,12.6936333333,10.0754,40.6619333333,8.31613333333,14.98372,54.3045333333,16.6488333333
650.77,13.8076,40.4863666667,56.6336,35.2328666667,12.6684333333,10.1128666667,40.6809333333,8.29006666666,14.9348266667,54.2714,16.6731666667
651.10,13.8078,40.5211333334,56.6167,35.2282666667,12.678,10.0816666667,40.6944,8.23553333333,14.94764,54.3042666667,16.6253333333
651.43,13.8546666667,40.5066333333,56.5768,35.2982666667,12.7593333333,10.0952666667,40.7387333333,8.32146666667,15.0211466667,54.4058,16.7315
651.76,13.9614666667,40.5989,56.6523,35.4109333333,12.9077666667,10.2183333333,40.8119333333,8.43073333333,15.1138,54.4005333334,16.8661
652.09,13.9363333333,40.5600333333,56.6499,35.4635333333,12.8867333333,10.1719333333,40.8463333333,8.38820000001,15.1371066667,54.3662,16.8193
652.42,13.8329333333,40.4877,56.5869666667,35.3912666667,12.8136333333,10.1132,40.7974,8.28693333333,15.0231466667,54.2785333333,16.7613333333
652.75,13.7506,40.3985,56.4794666667,35.3291333333,12.7713333333,10.0376,40.7280666667,8.22293333333,14.9221866667,54.2035333333,16.6994333333
653.08,13.7601333333,40.2971333333,56.3846,35.3308,12.79,10.089,40.6142666667,8.2236,14.9299333333,54.1029333333,16.6488333333
653.41,13.8026666667,40.3712,56.4130333333,35.3926,12.8294333333,10.1815333333,40.5828,8.32146666667,14.97832,54.1358,16.6242
653.74,13.8832666667,40.4841,56.4998333333,35.5811333333,12.9840666667,10.3219333333,40.6738,8.37046666666,15.1652,54.2844,16.7743333333
654.06,13.8574666667,40.4202,56.3299666667,35.5217333333,13.0184666667,10.3120666667,40.5168666667,8.39493333333,15.13232,54.19,16.7417666667
654.39,13.8767333333,40.4329,56.3794333333,35.5154666667,13.0427,10.2824,40.4833333333,8.41713333333,15.1661733334,54.2750666667,16.7609666667
654.72,13.7407333333,40.2856666667,56.3144333333,35.5173333333,12.817,10.1554666667,40.4082666667,8.28753333333,14.9918933333,54.2132,16.6312666667
655.05,13.6992,40.4135,56.4988333333,35.6009333333,12.7564333333,10.1092,40.5078666667,8.1876,14.9091866667,54.256,16.5462666667
655.38,13.6541333333,40.3608333334,56.4775,35.5988666667,12.7298333333,10.0903333333,40.4054,8.17853333333,14.8745733333,54.2176,16.5288666667
655.71,13.6136,40.4234333333,56.5726333333,35.6414,12.6942333333,10.0536,40.4146666667,8.12473333333,14.7725333333,54.3142666667,16.5091
656.04,13.8363333333,40.6460333333,56.9374,36.0538666667,12.8608333333,10.237,40.7188,8.31686666666,15.02612,54.6103333333,16.7293
656.37,13.8462666667,40.7257666667,57.0056666666,36.0652,12.8139333333,10.239,40.7103333333,8.29593333333,14.9672133334,54.6296,16.6846666667
656.69,13.8148,40.7743,57.0232,36.1060666667,12.7408,10.1634666667,40.7648,8.2544,14.9010266667,54.6702666667,16.6992666667
657.02,13.7432666667,40.7353333333,56.8548,36.0473333333,12.6491333333,10.0476666667,40.8038666667,8.1306,14.8582666667,54.6842666667,16.6861333333
657.35,13.6221333333,40.6582,56.6641333333,35.9274666667,12.5414666667,9.97226666666,40.683,8.04133333333,14.7827866667,54.4603333333,16.665
657.68,13.6836666667,40.7360333333,56.8648333333,36.0703333333,12.539,9.92406666665,40.8504,8.01866666667,14.78668,54.5517333333,16.7467333333
658.01,13.7088,40.7408333333,56.9196333333,36.1583333333,12.5853666667,10.0284666667,40.9519333333,8.0542,14.8290933333,54.5739333333,16.7842
658.34,13.7084,40.7458333333,56.8899,36.0912666667,12.6265666667,10.0423333333,40.9186,8.03066666667,14.81932,54.492,16.8411333333
658.66,13.6083333333,40.6208,56.7903333333,36.01,12.5217333333,9.94226666668,40.8119333333,7.95726666667,14.74932,54.3986,16.7689333333
658.99,13.7066666667,40.6937,56.8262666667,36.1116,12.5667333333,9.99686666667,40.8734,7.9988,14.80976,54.4244,16.8647666667
659.32,13.7342,40.7373666667,56.7386333333,36.0564666667,12.5283,9.97986666668,40.7777333333,7.9846,14.81492,54.3178666667,16.8853
659.65,13.6697333333,40.6978666667,56.6769,35.9774,12.4903666667,9.95586666666,40.7137333333,7.97013333333,14.7946933333,54.2692,16.9023666667
659.98,13.7739333334,40.7791666667,56.8090666667,36.095,12.6333,10.0551333333,40.8128666667,8.07586666667,14.9405733333,54.3446,17.091
660.31,13.8162,40.8986666667,56.9324666667,36.1648666667,12.6830333333,10.0605333333,40.8985333333,8.1052,14.9785866667,54.4956666667,17.1651
660.63,13.8527333333,40.761,56.9462666667,36.192,12.6901333333,10.0493333333,40.8158,8.1148,14.93008,54.3744,17.1703
660.96,13.9121333333,40.7684333333,57.0264666667,36.2827333333,12.7614,10.0186666667,40.7992666667,8.1582,14.9513466667,54.4642,17.1916333333
661.29,14.0125333333,40.8870666667,57.068,36.3428,12.9140666667,10.1268,40.8299333333,8.25546666667,15.0851733333,54.5759333333,17.2530666667
661.62,13.9796666667,40.8897333333,57.1451333333,36.2994,12.8892333333,10.0556,40.7653333333,8.199,15.0735466667,54.6276,17.2341
661.94,13.9863333333,40.8873333333,57.1139666667,36.3618666667,12.9464666667,10.1108666667,40.6978666667,8.26386666667,15.1637066667,54.5793333333,17.2830666667
662.27,13.971,40.8932,57.1376,36.3458,12.9729,10.1058666667,40.683,8.22346666667,15.1545333333,54.4921333333,17.2969666667
662.60,13.8274666667,40.7927,57.1115333333,36.2984666667,12.9110333333,10.0064666667,40.6726666667,8.097,15.0754666667,54.5198666667,17.1664666667
662.93,13.8642,40.8703666667,57.3512333333,36.5217333333,13.0285333333,10.0210666667,40.8842,8.2038,15.17532,54.828,17.2653
663.26,13.9311333334,40.9202666667,57.3717,36.5918,13.0413,9.9936,40.886,8.19233333333,15.1647066667,54.9355333333,17.2498
663.58,14.0182666667,40.8668666667,57.3262333333,36.5864,13.0697666667,10.0474,40.8633333333,8.27266666667,15.1765066667,54.9594,17.2394
663.91,14.1128666667,40.7805,57.2349333333,36.5895333333,13.1118666667,10.1325333333,40.7704666667,8.404,15.2324,54.8056,17.2748333333
664.24,14.1166666667,41.0590666667,57.5718,36.8232,13.2434666667,10.2858666667,40.9742666667,8.46433333333,15.3833866667,55.0284666667,17.4004
664.57,14.1793333333,41.2496,57.7255,37.0127333333,13.2939666667,10.4053333333,41.1428666667,8.55273333333,15.4950133334,55.2088666667,17.5247666667
664.89,14.1278666667,41.1506333333,57.7373333333,37.0150666667,13.1891666667,10.4282666666,41.1916666667,8.55220000001,15.4036533333,55.1118,17.5099
665.22,14.0420666667,41.1061666667,57.6582666667,37.0600666667,13.0662,10.2739333333,41.1088,8.42273333333,15.2486666667,55.0102666667,17.3753333333
665.55,14.0602666667,41.2099666667,57.7919333333,37.1762,13.0538,10.2418,41.2178666667,8.4382,15.2108666667,55.1687333333,17.3861
