wavelength,Back_IncPulm,Belly_IncPulm,Breast_IncPulm,Crissum_IncPulm,Crown_IncPulm,DorTail_IncPulm,Patch10_IncPulm,Patch11_IncPulm,Rump_IncPulm,Throat_IncPulm,WingTip_IncPulm
245.67,2.0598,3.22453333333,2.32253333333,1.728,3.12073333333,4.4064,2.0564,11.6432,3.95719999999,1.45506666667,5.76466666667
246.05,2.04806666667,3.036,2.29046666667,1.62653333333,3.09886666667,4.28826666667,2.03546666667,11.7320666667,3.95146666667,1.44406666667,5.80459999999
246.42,2.33826666667,3.2586,2.67473333333,1.91833333334,3.34766666667,4.66786666667,2.2692,12.2030666667,4.36866666667,1.7028,6.33600000001
246.79,2.47506666667,3.51966666667,2.94213333333,2.2414,3.54326666667,4.81366666667,2.5984,12.6063333333,4.62999999999,1.9476,6.90566666667
247.17,2.601,3.70753333333,3.07626666666,2.44,3.74173333333,4.85546666667,2.80553333333,12.7946666667,4.88006666667,2.06206666667,7.23946666667
247.54,2.45333333333,3.6104,3.05853333334,2.2746,3.6476,4.7814,2.76626666667,12.9762,4.82546666667,1.94093333333,7.31346666667
247.92,2.54273333333,3.70673333333,3.2044,2.30293333333,3.7246,4.8638,2.83653333333,13.1292,4.99379999999,1.9352,7.46273333333
248.29,2.4798,3.694,3.19466666667,2.34666666667,3.7142,4.73093333333,2.795,13.2379333333,4.9462,1.876,7.50146666668
248.67,3.01013333333,4.21173333333,3.83946666667,3.07473333333,4.2988,5.30426666667,3.35573333333,13.8461333333,5.52506666668,2.46833333333,8.16493333334
249.04,3.44146666667,4.72153333333,4.26846666667,3.6328,4.72833333333,5.78306666667,3.7012,14.2078666667,5.98800000001,2.84026666667,8.60046666667
249.42,3.4878,4.94673333333,4.41726666667,3.81366666667,4.87253333333,5.89753333333,3.6412,14.3275333333,6.087,2.84593333333,8.686
249.79,3.1108,4.72146666667,4.12733333333,3.50966666667,4.47186666667,5.44453333333,3.22906666667,14.095,5.79186666667,2.44946666667,8.50639999999
250.17,3.22773333333,4.84453333333,4.3332,3.789,4.5528,5.50266666667,3.34993333333,14.2,5.91939999999,2.4166,8.7334
250.54,2.53333333333,4.39133333333,3.719,3.22386666667,3.94426666667,4.74866666667,2.67453333333,13.5703333333,5.24999999999,1.663,8.11946666667
250.92,1.83826666667,3.91266666667,3.17473333333,2.63753333333,3.27173333333,3.93853333334,1.8674,12.9579333333,4.72493333334,0.967533333332,7.30753333335
251.29,1.49813333333,3.71133333333,3.01713333333,2.35053333333,2.87966666667,3.50853333333,1.50873333333,12.6908666667,4.37113333333,0.653,6.84526666668
251.66,1.5472,3.6706,2.8722,2.42,2.73453333333,3.335,1.42,12.4678666667,4.22186666667,0.483733333334,6.44419999999
252.04,1.2874,3.45733333333,2.51646666667,2.4472,2.47633333333,2.97606666667,1.15246666667,12.1517333333,3.92046666666,0.123933333334,6.03206666665
252.41,1.29906666666,3.50873333333,2.39266666667,2.4636,2.46733333333,2.99726666667,1.19446666667,12.2804666667,3.86700000001,-0.082066666666,6.103
252.79,0.824666666666,3.23826666667,1.72933333333,1.79786666667,1.77866666667,2.58073333333,0.687866666666,11.8738,3.35620000001,-0.7108,5.42753333332
253.16,0.578533333333,3.00766666667,1.4636,1.4866,1.33333333333,2.31033333333,0.3946,11.6627333333,3.03066666666,-1.0576,5.04206666668
253.54,0.727666666667,3.1142,1.68226666667,1.655,1.51033333333,2.5314,0.712,11.9092666667,3.30193333333,-1.00933333333,5.403
253.91,0.816333333333,3.0732,1.80073333333,1.85686666667,1.50066666667,2.70113333334,0.788333333334,11.8528,3.32920000001,-0.944333333334,5.1542
254.28,0.632133333335,3.0608,1.5678,1.74253333334,1.39726666667,2.7906,0.532333333332,11.8195333333,3.26039999999,-1.24766666667,4.75353333333
254.66,1.25453333333,3.69413333333,2.16933333333,2.33233333333,1.9588,3.48793333334,1.12113333333,12.3797333333,3.89599999999,-0.8034,4.98706666666
255.03,1.51113333333,3.98213333333,2.5154,2.51106666667,2.14226666667,4.10220000001,1.45786666667,12.2754666666,4.12886666667,-0.6888,4.9066
255.41,1.74846666667,4.17533333334,2.48673333333,2.86966666667,2.39446666667,4.32293333333,1.59173333333,12.1661333333,4.28599999999,-0.742866666668,5.07960000001
255.78,1.58433333333,4.33806666666,2.43853333333,3.0732,2.61506666666,4.32353333333,1.7084,11.978,4.40466666667,-0.696533333332,5.15380000001
256.15,1.58673333333,4.29840000001,2.25406666667,2.78773333333,2.60193333333,4.18393333333,1.66313333333,11.7846666667,4.446,-0.609933333334,5.07026666667
256.53,1.076,3.56026666666,1.628,2.42793333333,1.9134,3.83166666667,1.2024,11.1906,4.16839999999,-1.0386,4.17759999999
256.90,0.380999999999,2.79066666667,1.1738,2.05073333333,1.32893333333,3.17166666667,0.611333333334,10.8526666667,3.63233333333,-1.51486666667,3.88486666666
257.28,0.676466666667,2.987,1.60153333333,2.03733333333,1.62606666667,3.37806666666,0.868066666668,11.1286666667,3.84279999999,-1.13693333333,4.30713333333
257.65,1.06373333333,3.06746666667,1.8474,2.15606666667,2.12053333333,3.6454,1.2234,11.4503333333,3.76966666666,-0.634866666666,4.53199999999
258.02,1.42313333333,3.30133333333,2.20906666667,2.3396,2.63386666667,3.83853333333,1.59613333333,11.8524666667,4.07213333333,-0.045466666668,5.14626666667
258.40,1.7164,3.70053333333,2.52793333333,2.54606666667,3.03066666667,4.16446666667,2.08986666667,12.1556,4.4712,0.6726,5.79559999999
258.77,1.67226666667,3.53526666667,2.45566666667,2.43773333333,3.0528,4.03586666667,2.0718,12.1279333333,4.39273333333,0.882066666666,6.06959999999
259.15,1.7496,3.49706666667,2.42046666667,2.4164,3.13146666667,3.96513333333,2.21753333333,12.2688,4.26026666667,1.00833333333,6.3372
259.52,1.66033333333,3.31326666667,2.38833333333,2.2138,2.9656,3.7708,2.15486666667,12.2965333333,4.1018,1.01486666667,6.21993333333
259.89,1.87293333333,3.428,2.59546666667,2.32706666667,3.02033333333,3.96986666667,2.33233333333,12.5370666667,4.24853333333,1.22973333333,6.50673333334
260.27,2.10373333333,3.6894,2.88353333333,2.55286666667,3.196,4.21406666667,2.56113333334,12.812,4.45766666667,1.50173333333,6.78179999999
260.64,2.26126666667,3.88113333333,3.08066666667,2.61086666667,3.40306666667,4.2514,2.7296,12.9757333333,4.51286666666,1.7016,7.02260000001
261.01,2.539,4.13073333333,3.2808,2.79693333333,3.7106,4.53026666667,3.0724,13.1743333333,4.70233333333,2.03286666667,7.219
261.39,2.42953333333,4.00426666667,3.15093333333,2.7124,3.66193333333,4.41226666667,3.07213333333,13.1084,4.61486666667,1.9136,7.11493333333
261.76,2.33653333333,4.01346666667,3.09706666667,2.7292,3.5264,4.3086,3.01766666667,13.0167333333,4.5738,1.85106666667,7.06933333333
262.13,2.3172,4.00526666667,3.0144,2.7102,3.44086666667,4.27266666667,3.0266,12.9542,4.50326666667,1.72826666667,7.04926666667
262.51,2.20766666667,3.78386666667,2.84466666667,2.54226666667,3.23266666667,4.02746666667,2.82566666667,12.8331333333,4.18526666667,1.4718,6.76373333333
262.88,1.93753333333,3.53426666667,2.51386666667,2.32893333333,2.85273333333,3.7278,2.5434,12.6517333333,3.814,1.0812,6.39946666666
263.25,2.053,3.50626666667,2.4568,2.37133333333,2.76586666667,3.67713333333,2.5236,12.5190666667,3.7094,0.936666666668,6.31606666667
263.63,2.1976,3.72026666667,2.5114,2.49886666667,2.9742,3.91993333333,2.55953333333,12.4608,3.80373333333,0.9282,6.41120000001
264.00,1.89146666667,3.52053333333,2.17573333333,2.20853333333,2.9028,3.57246666667,2.24406666667,12.1742666667,3.52053333333,0.661466666666,5.94226666667
264.37,2.07486666667,3.65873333333,2.3404,2.3488,2.9938,3.65006666667,2.39713333333,12.2830666667,3.62733333333,0.747800000002,5.97019999999
264.75,2.2502,3.65566666667,2.34273333333,2.33693333333,2.92413333333,3.66746666667,2.49026666667,12.2112,3.6472,0.821466666666,5.94933333333
265.12,2.74353333334,4.0474,2.89013333333,2.72933333333,3.3164,4.0334,2.8592,12.4498666667,4.0758,1.23626666667,6.37033333334
265.49,3.10293333333,4.35653333333,3.3032,3.262,3.60226666667,4.43346666667,3.11386666667,12.7213333333,4.4114,1.69546666667,6.72433333333
265.87,3.0984,4.34833333333,3.35206666667,3.18646666667,3.62453333333,4.53526666667,3.22106666667,12.7564,4.4952,1.77073333333,6.73086666667
266.24,2.8374,4.16946666667,3.22646666667,2.96093333333,3.40426666667,4.33713333333,2.93533333333,12.5293333333,4.35253333334,1.57193333333,6.46033333334
266.61,2.76433333333,4.12013333333,3.15706666667,2.75166666667,3.34206666666,4.30533333333,2.86686666667,12.4478,4.38273333333,1.49586666667,6.52393333333
266.98,2.842,4.2376,3.25973333333,2.68493333333,3.5036,4.3318,2.97946666667,12.5703333333,4.50793333334,1.584,6.60626666667
267.36,2.75393333333,4.33273333333,3.32026666667,2.76346666667,3.65553333333,4.45313333333,2.98766666667,12.7549333333,4.77626666667,1.74393333333,6.61473333335
267.73,3.0422,4.71566666667,3.61066666667,3.09953333333,3.8972,4.69286666667,3.36773333334,13.1316,5.10773333333,2.12746666667,6.94866666668
268.10,3.25966666667,4.86053333333,3.7748,3.34893333333,3.99113333333,4.94093333333,3.62986666667,13.1081333333,5.24186666667,2.26293333333,7.11266666666
268.48,2.99013333333,4.5236,3.4632,3.11993333333,3.81533333333,4.77893333333,3.33553333333,12.8492,5.01646666666,1.9648,6.90846666667
268.85,2.63046666667,4.28106666667,3.188,2.92993333333,3.66913333333,4.60246666667,3.0524,12.66,4.86073333333,1.8454,6.64253333335
269.22,2.21853333333,3.87966666667,2.75413333333,2.5638,3.25466666667,4.23153333333,2.601,12.4088666667,4.54653333334,1.49733333333,6.19673333334
269.59,2.29313333333,3.97593333333,2.75086666667,2.51646666667,3.3332,4.3112,2.71226666667,12.6091333334,4.70653333333,1.54746666667,6.28846666667
269.97,2.3094,4.005,2.67213333333,2.47386666667,3.32166666667,4.275,2.65106666667,12.7048666667,4.78119999999,1.61333333333,6.3418
270.34,2.18533333333,3.86446666667,2.53666666667,2.30033333333,3.2896,4.16153333333,2.5386,12.6202,4.67786666667,1.61433333333,6.31946666667
270.71,2.35326666667,3.98066666667,2.69186666667,2.55766666667,3.5018,4.31346666667,2.68793333333,12.6678,4.7844,1.88613333333,6.42826666666
271.09,2.55586666667,4.0486,2.90386666667,2.8202,3.7124,4.51713333333,2.95433333333,12.7950666667,4.97579999999,2.11273333333,6.66273333333
271.46,2.541,4.01853333333,2.91773333333,2.7688,3.6546,4.44626666667,3.00633333333,12.7716,4.95146666667,2.04126666667,6.70626666667
271.83,2.29793333333,3.71873333333,2.70433333333,2.58153333333,3.38186666667,4.22586666667,2.83066666667,12.3994666667,4.70380000001,1.84553333333,6.48906666666
272.20,2.05466666667,3.54226666667,2.50313333333,2.395,3.0902,3.96726666667,2.55713333333,12.2672,4.47866666667,1.65313333333,6.34793333334
272.58,1.81946666667,3.35286666667,2.347,2.1962,2.83413333333,3.7296,2.4326,12.0788666667,4.25013333333,1.46773333333,6.15133333333
272.95,2.07013333333,3.6028,2.6002,2.34293333333,3.0534,3.93013333333,2.72086666667,12.3114666667,4.46193333333,1.622,6.4428
273.32,2.24886666667,3.7954,2.73006666667,2.472,3.20433333333,4.0464,2.9394,12.4562,4.63566666667,1.70846666667,6.73453333333
273.69,2.27693333333,3.75606666667,2.7328,2.44246666667,3.233,3.98846666667,2.9918,12.3878,4.6646,1.73273333333,6.73180000001
274.06,2.47793333333,3.9568,2.965,2.64926666667,3.43586666667,4.15306666667,3.15586666667,12.4930666667,4.806,1.87846666667,6.83446666666
274.44,2.74293333333,4.18206666667,3.1076,2.8422,3.53913333333,4.34446666667,3.37486666667,12.6560666667,4.94046666667,2.02586666667,6.92666666667
274.81,2.84946666667,4.3002,3.20013333333,2.7952,3.54306666667,4.34306666667,3.42386666667,12.7086666667,4.96593333334,2.02513333333,6.9986
275.18,2.8652,4.36746666667,3.24086666667,2.8024,3.48106666667,4.42473333333,3.3724,12.6640666667,5.0348,2.013,6.90306666666
275.55,2.6904,4.23386666667,3.0748,2.66113333333,3.20753333333,4.2902,3.1236,12.4728666667,4.74686666667,1.8828,6.61793333333
275.93,2.67026666667,4.2414,3.03006666667,2.6242,3.24086666667,4.3178,3.0742,12.5578,4.67366666667,1.8164,6.55013333333
276.30,3.11826666667,4.5844,3.418,3.01,3.74426666667,4.78646666667,3.49546666667,12.905,5.0822,2.2146,6.86446666667
276.67,3.6848,5.00153333334,3.862,3.491,4.24526666667,5.25706666667,3.8908,13.2612,5.52286666667,2.66453333333,7.29319999999
277.04,3.87453333334,5.116,4.08586666667,3.6844,4.42846666667,5.43366666667,3.93733333333,13.3,5.7094,2.8088,7.35213333333
277.41,4.02773333333,5.37866666666,4.31933333333,3.8598,4.72846666666,5.65546666667,4.14526666667,13.4171333333,5.86740000001,3.1362,7.39253333334
277.79,4.12773333333,5.46986666666,4.2856,3.8496,4.75766666667,5.72066666667,4.03706666667,13.3334,5.76906666667,3.10373333333,7.30706666666
278.16,3.96953333334,5.25693333333,4.1514,3.7624,4.52973333333,5.5274,3.93553333333,13.1431333333,5.61619999999,2.9296,7.16759999999
278.53,3.928,5.1408,4.0584,3.6676,4.52713333333,5.53386666667,3.85246666667,13.0854,5.58439999999,2.90253333333,7.12493333333
278.90,3.60833333333,4.8918,3.696,3.51213333333,4.2396,5.3372,3.66046666667,12.9694666667,5.4208,2.57753333333,6.85059999999
279.27,3.482,4.78866666667,3.61273333333,3.3134,4.13633333333,5.2102,3.536,12.8367333333,5.23113333333,2.42653333333,6.75186666667
279.64,3.74253333333,4.99073333333,3.89406666667,3.46013333333,4.4588,5.4368,3.7508,13.0222666667,5.50226666667,2.66826666666,7.01646666666
280.02,3.75586666667,4.868,3.9366,3.3444,4.32806666667,5.37593333334,3.65133333333,12.9980666667,5.56266666666,2.61753333333,7.04793333333
280.39,3.62933333334,4.68166666667,3.74093333333,3.14326666667,4.1778,5.191,3.52926666667,12.912,5.41446666667,2.44566666667,6.93913333333
280.76,3.3,4.46793333333,3.51773333333,2.841,4.0016,4.95746666667,3.24633333333,12.7234,5.13706666666,2.24066666667,6.6724
281.13,3.31206666667,4.53993333333,3.54513333333,3.0162,4.09253333334,5.02093333333,3.36013333333,12.8229333333,5.1446,2.36346666667,6.82766666666
281.50,3.26566666667,4.39406666667,3.5256,3.0202,3.97686666667,4.94086666667,3.235,12.8586,5.0998,2.2204,6.87433333333
281.87,2.98373333333,4.19313333333,3.43566666667,2.8884,3.8806,4.767,3.12686666667,12.7700666667,4.89766666667,2.1822,6.84693333334
282.25,2.80793333333,4.0896,3.30393333333,2.7752,3.8898,4.76666666667,2.98013333333,12.6804,4.84073333333,2.17233333333,6.78553333333
282.62,2.937,4.3124,3.45086666667,2.99573333333,4.0286,4.87813333333,3.152,12.801,4.95373333333,2.35086666666,7.00413333333
282.99,3.031,4.30526666667,3.50386666667,2.97746666667,4.0598,4.8708,3.19846666667,12.7954,4.98133333333,2.407,7.01106666666
283.36,3.15326666666,4.40186666667,3.52113333333,3.09646666667,4.20133333333,4.91473333333,3.37273333334,12.9230666667,5.09466666666,2.52846666667,7.12913333334
283.73,3.03633333333,4.31313333333,3.40713333333,3.10873333333,4.1302,4.8116,3.42713333333,12.8811333333,5.05313333333,2.45653333333,7.16186666667
284.10,3.177,4.53986666667,3.47333333333,3.329,4.33413333333,4.94646666667,3.66553333333,13.0325333333,5.14153333334,2.60953333333,7.319
284.47,3.28346666667,4.6746,3.65253333333,3.47166666667,4.39533333333,5.01926666667,3.79293333333,13.1943333333,5.22046666667,2.77533333333,7.43273333334
284.85,3.45106666667,4.86893333333,3.80886666667,3.6896,4.55606666667,5.1802,4.0388,13.4062,5.47039999999,2.97,7.61593333334
285.22,3.26393333333,4.7372,3.59926666667,3.45093333333,4.29186666667,5.0312,3.826,13.2742,5.35833333333,2.7816,7.35940000001
285.59,3.23993333333,4.683,3.47553333333,3.39833333333,4.16793333333,4.98506666667,3.76286666667,13.2641333333,5.26553333334,2.6952,7.24800000001
285.96,3.27013333333,4.7602,3.49373333333,3.43506666667,4.067,5.04753333333,3.83026666667,13.2709333333,5.33359999999,2.69,7.26539999999
286.33,3.40446666667,4.88613333333,3.54666666667,3.51766666667,4.13993333333,5.07066666667,3.98046666667,13.3926,5.42240000001,2.7166,7.42453333333
286.70,3.3872,4.90466666666,3.57786666667,3.53333333333,4.11046666666,5.04526666667,3.97373333333,13.4160666667,5.45706666666,2.65073333333,7.41493333333
287.07,3.4326,5.03246666667,3.64073333333,3.63006666667,4.1916,5.09606666667,3.9968,13.4564,5.54106666666,2.67773333333,7.49693333333
287.44,3.1928,4.84946666667,3.42706666667,3.42293333333,3.89133333333,4.88813333333,3.74413333333,13.2877333333,5.2802,2.4126,7.32920000001
287.82,3.31573333333,5.00673333333,3.47466666667,3.4612,3.96513333333,5.00126666667,3.71866666667,13.3979333333,5.3544,2.46846666667,7.34293333333
288.19,3.10693333333,4.87466666667,3.29053333333,3.27973333333,3.742,4.81613333333,3.44133333333,13.2476,5.2484,2.30873333333,7.08686666667
288.56,2.9512,4.86593333333,3.16566666667,3.1712,3.6852,4.7478,3.23833333333,13.1602,5.17106666667,2.13733333333,6.9966
288.93,2.59566666667,4.59493333333,2.8622,2.752,3.34026666667,4.4068,2.86913333333,12.9010666667,4.79853333333,1.76073333333,6.69046666667
289.30,2.72613333333,4.72386666667,2.96846666667,2.86126666667,3.44466666667,4.397,2.91206666667,12.9614,4.828,1.74266666667,6.77239999999
289.67,2.64426666667,4.69386666667,2.9848,2.81313333333,3.45613333333,4.2808,2.81033333333,12.8451333333,4.7732,1.61526666667,6.6552
290.04,2.61946666667,4.65586666667,2.93973333333,2.75386666667,3.51273333333,4.17866666667,2.6852,12.9159333333,4.74586666667,1.4948,6.58819999999
290.41,2.87986666667,4.8758,3.22946666667,2.94573333333,3.7138,4.34273333333,2.857,13.1715333333,4.96313333333,1.65206666666,6.70253333333
290.78,2.8334,4.8274,3.21193333333,2.87806666667,3.69033333333,4.2364,2.8218,13.2322666667,5.00073333333,1.6254,6.65079999999
291.15,2.61086666667,4.59293333333,3.0464,2.66753333333,3.49393333333,3.98326666667,2.6036,13.0907333333,4.83693333333,1.42593333333,6.41706666667
291.52,2.8032,4.80993333333,3.25533333333,2.90813333333,3.7264,4.14053333333,2.71566666667,13.2939333333,5.04046666667,1.60426666667,6.5472
291.89,2.87213333333,4.8468,3.43726666667,3.07726666667,3.8122,4.19446666667,2.79533333333,13.4720666667,5.12893333333,1.67373333333,6.6726
292.26,2.62673333333,4.57753333333,3.29946666667,2.79493333333,3.55633333334,3.92133333333,2.5424,13.3679333333,4.86586666667,1.4072,6.43399999999
292.64,2.6596,4.62066666667,3.37673333333,2.7858,3.54373333333,3.8688,2.68093333333,13.4746,4.89253333334,1.46413333333,6.40073333334
293.01,2.98753333333,4.95626666667,3.6714,3.16893333333,3.7944,4.1494,2.9108,13.7668,5.18520000001,1.69973333333,6.62673333334
293.38,2.78786666667,4.8694,3.60686666667,2.96686666666,3.6886,4.07966666667,2.86186666667,13.8,5.1198,1.58086666667,6.53366666667
293.75,2.56553333333,4.8002,3.4502,2.74186666667,3.484,3.93406666667,2.762,13.8482,5.03360000001,1.52166666667,6.501
294.12,2.66913333333,5.03526666667,3.71926666667,2.9828,3.61773333333,4.16373333333,2.9612,14.1222,5.26773333333,1.80646666667,6.67906666667
294.49,2.47913333333,4.98993333333,3.60513333333,2.87646666667,3.4816,4.08373333334,2.87353333333,14.0603333333,5.12519999999,1.7748,6.56439999999
294.86,2.448,5.08186666667,3.58073333333,2.8694,3.4256,4.09126666667,2.84313333333,14.128,5.13299999999,1.75586666667,6.56139999999
