wavelength,Back_NemPilm,Belly_NemPilm,Breast_NemPilm,Crissum_NemPilm,Crown_NemPilm,DorTail_NemPilm,Patch10_NemPilm,Rump_NemPilm,Throat_NemPilm,WingTip_NemPilm
589.76,17.6873333333,52.1763333333,47.6872666667,46.7238,7.3276,14.4212,15.0291333333,18.4591333333,48.7909333333,10.4653333333
590.09,17.6122,52.1796666667,47.6488,46.727,7.34986666667,14.3734666667,15.026,18.4152666667,48.7972,10.4498666667
590.43,17.5694666667,52.1320666667,47.6142666667,46.7142,7.32946666667,14.3673333333,14.9808,18.3807333333,48.7032666666,10.4645333333
590.77,17.6109333333,52.131,47.6455333333,46.7732666667,7.3586,14.4166,15.0118,18.3932666667,48.7006,10.5232
591.11,17.6554666667,52.1701333333,47.6934,46.8140666667,7.39106666667,14.4788,15.0718666666,18.4162666667,48.7139333333,10.6113333333
591.44,17.624,52.0238,47.5668,46.7578666667,7.3902,14.4716666667,15.0238,18.3668,48.5778,10.5700666667
591.78,17.7072,52.1594666667,47.6705333333,46.8923333333,7.44186666667,14.5365333333,15.0848666667,18.4213333333,48.7330666667,10.6329333334
592.12,17.683,52.2826666667,47.7171333333,46.9758666667,7.41306666667,14.5544666667,15.062,18.4196666667,48.7886666667,10.6578666667
592.46,17.6984,52.3099333333,47.7341333333,46.9896666667,7.486,14.5321333333,15.0810666667,18.4158666667,48.8080666667,10.7143333333
592.79,17.7810666667,52.3850666667,47.8421333333,47.0668666667,7.59086666667,14.584,15.1548,18.4470666667,48.8982666667,10.8126
593.13,17.7223333333,52.3998666667,47.8481333333,47.0567333333,7.57833333333,14.5584,15.1409333333,18.4161333333,48.8611333333,10.7952666667
593.47,17.6758,52.3849333333,47.7526,47.0524,7.53753333333,14.5204,15.0895333333,18.3431333333,48.7816,10.7587333333
593.80,17.6566666667,52.3908,47.7274666667,47.0137333334,7.51746666667,14.5594666667,15.0333333333,18.3556666667,48.7474,10.7308666667
594.14,17.6106666667,52.3517333334,47.6482666667,46.9824,7.49233333333,14.5452,15.039,18.3178,48.7511333333,10.6972666667
594.48,17.5586666667,52.3626,47.5877333334,46.898,7.51066666667,14.4988,15.0088,18.2812,48.714,10.6764
594.81,17.5663333333,52.3646666667,47.6154,46.8736,7.55273333333,14.5159333333,14.9994,18.3084,48.7458,10.6844
595.15,17.555,52.4725333334,47.6953333333,46.9131333333,7.52746666667,14.543,15.0419333333,18.2946666667,48.8603333333,10.7319333333
595.49,17.4712,52.4070666667,47.6178666667,46.8254,7.45626666667,14.4583333333,14.9478666667,18.2108,48.7785333333,10.679
595.82,17.4491333333,52.3578666667,47.6041333333,46.7991333333,7.45106666666,14.4257333333,14.9234666667,18.2093333333,48.7808666666,10.6523333333
596.16,17.4714,52.438,47.6405333333,46.8598666667,7.44453333333,14.4662666667,14.9641333333,18.2320666667,48.8538,10.6850666667
596.50,17.3848666666,52.3739333333,47.5174,46.7975333333,7.3738,14.4179333333,14.8978,18.1762,48.8068666667,10.6525333333
596.83,17.3517333333,52.3366666667,47.4865333333,46.7567333333,7.31126666667,14.3925333333,14.8529333333,18.1406,48.7725333333,10.6278
597.17,17.3718666667,52.2919333333,47.5239333333,46.6983333333,7.3532,14.4305333333,14.8918,18.1950666667,48.7582666667,10.6922666667
597.51,17.344,52.2620666667,47.5102666667,46.7033333333,7.34446666667,14.3902666667,14.893,18.1612,48.7789333333,10.7293333333
597.84,17.3418,52.3116,47.5814666667,46.7518666666,7.3396,14.3959333333,14.8652666667,18.1586666667,48.8454,10.7494
598.18,17.3502,52.3550666667,47.6432666667,46.8388666667,7.33553333333,14.4442666667,14.8926,18.1882666667,48.9107333333,10.7900666667
598.52,17.2818,52.3784666667,47.604,46.8641333333,7.25666666667,14.3680666667,14.8310666667,18.1158,48.9020666667,10.7255333333
598.85,17.1470666667,52.1830666666,47.4181333333,46.7218,7.16066666667,14.2201333333,14.6884,17.9534,48.7110666667,10.5653333333
599.19,17.1728666667,52.1836,47.4408666667,46.7455333333,7.24906666667,14.2816666667,14.7594,17.9935333333,48.7222,10.6487333333
599.53,17.1690666667,52.2120666667,47.4468666667,46.7879333333,7.2128,14.2531333333,14.758,17.9476,48.7163333333,10.6564
599.86,17.1421333333,52.1983333333,47.4572666666,46.7791333333,7.22173333333,14.2373333334,14.7298666667,17.9209333334,48.6866666667,10.6532666667
600.20,17.0972666667,52.1670666667,47.459,46.7388666667,7.17833333333,14.2298,14.6900666667,17.8779333333,48.6463333333,10.6150666667
600.53,17.0943333333,52.1898,47.4198666667,46.7358666667,7.19533333333,14.2523333333,14.6927333334,17.8687333333,48.7134,10.6301333333
600.87,16.9904,52.1978,47.3680666666,46.7479333333,7.1238,14.1588,14.5980666667,17.737,48.7203333333,10.5395333333
601.21,17.0060666667,52.2872666667,47.3588666667,46.7492,7.09566666667,14.1596666667,14.5863333333,17.7342,48.7444,10.5061333333
601.54,16.9449333334,52.224,47.2507333333,46.6595333333,7.0642,14.1070666667,14.5565333333,17.6554,48.6731333333,10.4966
601.88,16.8456666667,52.1816666667,47.1938,46.5652666667,6.97306666667,13.9895333333,14.4666,17.5348,48.6638666667,10.4144
602.21,16.7757333333,52.0456666667,47.0451333333,46.4308,6.96466666667,13.9923333333,14.4136666667,17.4776666667,48.5254666667,10.4266666667
602.55,16.8924666667,52.1962666667,47.1769333333,46.5511333333,7.10073333333,14.1077333333,14.5224,17.6202666667,48.6766666667,10.5846666667
602.88,16.8129333333,52.1674666667,47.0905333333,46.4528,6.97566666667,14.0176,14.4284,17.5275333333,48.6258,10.4936
603.22,16.7204666667,52.0964,47.0211333333,46.3402,6.9368,14.0045333333,14.3719333333,17.4835333334,48.5839333333,10.4524666667
603.56,16.704,52.1013333333,47.0391333333,46.3549333333,6.89786666667,14.0020666667,14.3588,17.4736,48.6484,10.4366666667
603.89,16.6857333333,52.101,47.0472666667,46.3178666667,6.8956,13.9747333333,14.3328666667,17.4566,48.6437333333,10.4271333333
604.23,16.6866,52.0997333334,47.0766666667,46.3134666667,6.892,13.9727333333,14.3134666667,17.4381333333,48.6298666667,10.4254666667
604.56,16.7374,52.1354,47.0996,46.3301333333,6.9252,14.0159333333,14.3652,17.4810666667,48.658,10.4686666667
604.90,16.6806666667,52.0723333333,47.0956,46.2986,6.88093333333,13.9729333333,14.3405333333,17.4163333333,48.6198,10.4195333333
605.23,16.6951333333,52.0974,47.1376,46.3299333333,6.89826666667,14.0162,14.3526666667,17.4455333333,48.6668666667,10.4399333333
605.57,16.7869333333,52.1471333333,47.1489333333,46.3851333333,6.9772,14.0906,14.4482,17.5062,48.7120666667,10.5238
605.90,16.801,52.2037333333,47.2313333333,46.4548666667,6.9644,14.1076666667,14.4752666667,17.5098666667,48.7696,10.5466666667
606.24,16.6866,52.1757333334,47.1887333333,46.4086666667,6.80073333333,13.9800666667,14.3565333333,17.3712,48.7324,10.4344666667
606.58,16.6933333333,52.2173333333,47.2485333333,46.5064666667,6.85333333333,14.0264,14.3757333333,17.3998666667,48.8030666667,10.4900666667
606.91,16.6982,52.2689333333,47.2588,46.5257333333,6.8842,13.9992,14.3811333333,17.3842666667,48.8014666667,10.5118666667
607.25,16.6454,52.3087333333,47.2414,46.5494,6.8644,13.9797333333,14.3563333333,17.3558666667,48.8294666667,10.5168
607.58,16.6396666666,52.3382666667,47.2023333333,46.5862666667,6.87426666667,13.9515333333,14.3595333333,17.3504,48.8570666667,10.5241333333
607.92,16.5629333333,52.2606666667,47.1004,46.5331333333,6.8194,13.8898666667,14.2946666667,17.272,48.8029333333,10.4776666667
608.25,16.5870666667,52.2836666667,47.1388666667,46.501,6.8444,13.9291333333,14.2984666667,17.279,48.8297333333,10.5225333333
608.59,16.5206666667,52.2264666667,47.0600666667,46.4714666667,6.79873333333,13.8578,14.2224666667,17.2281333333,48.7562666667,10.4928666667
608.92,16.4883333333,52.2225333333,47.023,46.4269333333,6.80086666667,13.8016666667,14.1900666667,17.1947333333,48.7021333333,10.4660666667
609.26,16.3975333333,52.1338,46.9571333333,46.3922666667,6.72,13.7593333333,14.0657333333,17.1320666667,48.6084,10.4042
609.59,16.3834666667,52.22,46.9387333333,46.4208666667,6.7156,13.7453333333,14.0352,17.1242,48.6606,10.3803333333
609.93,16.41,52.2192,46.9232666667,46.4138,6.76106666667,13.7802666667,14.057,17.1779333333,48.6654666667,10.4272
610.26,16.3264,52.1658,46.8038666667,46.3558,6.69546666667,13.7041333333,13.9802666667,17.0970666667,48.5734666667,10.3288
610.60,16.3078,52.178,46.8052666667,46.3810666667,6.64333333333,13.6786,13.9237333333,17.0652666667,48.6006666667,10.2798666667
610.93,16.2940666667,52.0921333333,46.7059333333,46.3234666667,6.63993333333,13.6452666667,13.8451333333,17.0269333333,48.4932,10.2448666667
611.27,16.3608666667,52.1594666667,46.7654666667,46.3756,6.69553333333,13.7396666667,13.8826,17.0956,48.5465333333,10.3181333333
611.60,16.3517333333,52.1884,46.7475333333,46.3566,6.73746666667,13.7307333333,13.8612,17.1013333333,48.56,10.3278666667
611.93,16.3095333333,52.1738666667,46.6501333333,46.3990666667,6.70513333333,13.7121333333,13.8008,17.0541333333,48.5233333333,10.2839333333
612.27,16.3572666667,52.285,46.7142666667,46.4571333333,6.79466666666,13.7862666667,13.8431333333,17.1142666666,48.6271333333,10.3457333333
612.60,16.4776666667,52.349,46.8104666666,46.5597333333,6.8864,13.8926,13.9588666667,17.2344666667,48.7387333333,10.4594
612.94,16.5355333333,52.4387333333,46.8724,46.6382,6.9208,13.8850666667,13.9886666667,17.2164,48.8461333333,10.4816
613.27,16.5356,52.3336666667,46.8548666666,46.6484666667,6.9154,13.8542,13.9708666667,17.2016,48.8092666667,10.4921333333
613.61,16.5574,52.3888,46.9159333333,46.7188,6.9638,13.9045333333,13.9866,17.202,48.8088666667,10.5085333333
613.94,16.5800666667,52.4293333333,46.9692,46.742,6.9506,13.9,13.9673333333,17.1782666667,48.8692666667,10.5046
614.28,16.5922,52.4118666667,46.9773333333,46.7536666667,6.96653333333,13.9371333334,13.9647333333,17.1940666667,48.8586666667,10.5753333333
614.61,16.5535333333,52.395,46.9428666667,46.7056666667,6.91753333333,13.8848,13.9510666667,17.1318,48.8728,10.5462
614.94,16.4722666667,52.2797333333,46.8729333333,46.65,6.8298,13.8106,13.85,17.0304,48.7854666667,10.4672
615.28,16.5832666667,52.3376666667,46.9297333333,46.753,6.88673333333,13.9097333333,13.9414666667,17.0938666667,48.8636,10.602
615.61,16.5852,52.3891333333,47.0556,46.8104666667,6.88993333333,13.9215333333,13.9576,17.1364666667,48.9486,10.6387333333
615.95,16.4962666667,52.3418666666,46.9932666667,46.7710666667,6.75693333333,13.8330666667,13.8539333333,17.0208,48.9256,10.5793333333
616.28,16.4408666667,52.3069333333,46.8964666667,46.7239333333,6.69493333333,13.7928,13.7718666667,16.9043333333,48.9213333333,10.5023333333
616.61,16.4040666667,52.3519333333,46.923,46.7296,6.71373333333,13.7860666667,13.7491333333,16.9360666667,48.972,10.5213333333
616.95,16.4669333333,52.4338,47.004,46.7706,6.7672,13.8444,13.7996666667,16.9896,49.0332666666,10.5914
617.28,16.4479333333,52.3922,46.9148,46.7268,6.7694,13.7964666667,13.7629333333,16.9723333333,49.0546,10.6024
617.62,16.5608,52.4687333333,47.0138666667,46.8454,6.88053333333,13.9092,13.8552,17.1048666667,49.1288666667,10.7743333333
617.95,16.6323333333,52.626,47.1708666667,47.0284,6.93546666667,13.9678,13.9220666667,17.1482666667,49.2661333333,10.7918666667
618.28,16.6510666667,52.6074,47.1796666667,47.0755333333,6.97353333333,14.0131333333,13.8873333333,17.1480666667,49.215,10.8363333333
618.62,16.7424,52.7979333333,47.301,47.2170666666,7.04553333333,14.0551333333,13.9590666667,17.2356666667,49.3567333333,10.9125333333
618.95,16.6140666667,52.8328,47.3008,47.2865333333,6.9776,13.9491333333,13.8543333333,17.1576666667,49.3237333333,10.7428666667
619.28,16.6243333333,52.8594,47.2699333333,47.3166,7.02753333333,13.9452,13.8442,17.1754,49.3068666667,10.7621333333
619.62,16.7322,52.9183333333,47.3549333333,47.3963333333,7.1824,14.0815333333,13.9508,17.2986,49.3364,10.8719333333
619.95,16.7060666667,52.9738666666,47.4200666667,47.4686,7.14526666667,14.0579333333,13.8892666667,17.2514666667,49.3407333333,10.8614666667
620.28,16.6672666666,52.9358,47.3727333334,47.461,7.0566,13.9976666667,13.8107333333,17.1658666667,49.2266,10.8001333333
620.62,16.6497333333,52.9680666667,47.3668666667,47.4728666667,7.04986666667,14.0066666667,13.8098666667,17.1524666667,49.2684,10.791
620.95,16.6468666667,52.9441333333,47.3644666667,47.5088666667,7.0442,14.0161333333,13.7706666667,17.1330666666,49.2729333333,10.7792
621.28,16.5066,52.8393333333,47.2182,47.3624666667,6.9154,13.8548666667,13.6478,16.9969333333,49.1746666667,10.6342666667
621.62,16.5337333333,52.8098666667,47.1908,47.3374666667,6.92846666667,13.8932,13.6565333333,16.9721333333,49.1797333333,10.6788
621.95,16.6414,52.9804666667,47.3148,47.4053333333,6.993,13.978,13.8047333333,17.0912,49.3324666667,10.7509333333
622.28,16.6402666667,52.8949333333,47.2459333333,47.3745333334,7.011,14.0142666667,13.8656666667,17.0591333333,49.3212666667,10.7716666667
622.62,16.6766,52.9069333333,47.2891333333,47.3466666667,6.9956,14.0239333333,13.8906666667,17.1037333333,49.3804,10.8426666667
622.95,16.5934666667,52.8028,47.2016666667,47.2679333333,6.92346666667,13.9264666667,13.8115333333,17.0083333333,49.3296,10.7619333333
623.28,16.6,52.7624666667,47.1594666667,47.2271333333,6.88826666667,13.8803333333,13.7852666667,16.9778666667,49.356,10.7409333333
623.62,16.5645333333,52.668,47.0624,47.169,6.85333333333,13.8076,13.7498,16.9901333333,49.2792666667,10.7427333333
623.95,16.6208,52.6812,47.0472666667,47.1650666667,6.958,13.8944,13.8414,17.1027333333,49.2787333333,10.8173333333
624.28,16.5838666667,52.6893333333,47.0276,47.1088,6.9644,13.8773333333,13.8094666667,17.093,49.2467333333,10.8230666667
624.62,16.7191333333,52.7314,47.0907333333,47.1148666667,7.08346666667,14.0121333333,13.9452666667,17.1387333333,49.272,10.9184666667
624.95,16.8028666667,52.8212666667,47.219,47.1894666667,7.13926666667,14.0795333334,13.9975333333,17.1957333333,49.3328666667,10.9796
625.28,16.8040666667,52.774,47.0985333333,47.0996666667,7.20693333333,14.1072666667,13.9904666667,17.2344666667,49.1969333333,11.0383333333
625.61,16.7426,52.6914,47.0500666667,47.0734666667,7.19846666667,14.0435333333,13.9212,17.1994666667,49.1427333333,11.0057333333
625.95,16.7574,52.6426,46.9961333333,46.9685333333,7.15346666667,14.0051333333,13.8442666667,17.1954666667,49.0248666666,10.9997333333
626.28,16.7678666667,52.6294666667,46.9824,46.9208,7.23246666667,14.0615333333,13.8748666667,17.2320666666,49.0004,11.0465333333
626.61,16.7632,52.6201333333,46.9608,46.8719333333,7.21166666667,14.0615333333,13.8548666667,17.2261333333,48.9437333333,11.0432666667
626.94,16.8382666667,52.7017333333,47.0524666667,46.9880666667,7.31473333333,14.1568,13.9554666667,17.3324666667,48.9843333333,11.1690666667
627.28,16.9235333334,52.7573333333,47.0999333333,47.0300666667,7.409,14.2402666667,14.0422666667,17.3883333333,49.0258666667,11.2422
627.61,16.9537333333,52.7741333333,47.1602,47.0906666667,7.40913333333,14.2549333333,14.0270666667,17.4041333333,49.1019333333,11.2711333333
627.94,16.8618,52.6696,47.1016666667,47.0586,7.27666666667,14.1628,13.9348,17.3161333333,49.0265333333,11.1444
628.27,16.7432,52.7071333333,47.1130666667,47.0770666667,7.2046,14.0927333333,13.8362666667,17.2964666667,49.0235333334,11.0782666667
628.61,16.6905333333,52.6472,47.0128666667,47.0217333333,7.1852,14.0752666667,13.8223333333,17.2572,48.9685333333,11.07
628.94,16.6840666667,52.612,47.0477333333,47.0303333333,7.17746666667,14.0367333333,13.8058666667,17.234,49.0421333333,11.0411333333
629.27,16.601,52.625,47.0477333333,47.0202666667,7.07046666667,13.9927333333,13.6982,17.1481333333,48.9982666667,10.9778666667
629.60,16.5383333333,52.6213333333,47.0941333333,47.0956666666,7.10073333333,13.9784,13.6871333333,17.1098666667,49.0552666667,10.9588
629.94,16.5212,52.5344,47.0318666667,47.0976,7.05073333333,13.9724,13.6544666667,17.0322,49.0048666666,10.9367333333
630.27,16.5725333333,52.5859333333,47.0601333333,47.1601333333,7.10013333333,14.009,13.7143333333,17.0594666667,49.0522666667,10.9979333333
630.60,16.5068,52.6724666667,47.0696,47.1767333333,6.967,13.9557333333,13.6022666667,16.9962,49.0782666667,10.8431333333
630.93,16.4906,52.7531333333,47.1116666667,47.2747333333,7.00306666667,14.0122,13.6269333333,17.0685333333,49.13,10.8364
631.26,16.3850666667,52.7906666667,47.0832,47.2502666667,6.96366666667,13.9445333333,13.5934,16.9734666667,49.0932666667,10.7685333333
631.60,16.4774,52.9026666667,47.1676,47.3458,7.07026666667,14.0016,13.6284,17.0418666667,49.1999333333,10.8555333333
631.93,16.5230666667,52.9174,47.216,47.4196666667,7.08793333333,14.0334666667,13.6881333333,17.0554,49.3074666667,10.9219333333
632.26,16.5386,53.0484666667,47.388,47.6338666667,7.11026666667,14.0701333333,13.6712666667,17.0962,49.4821333333,10.9153333333
632.59,16.4851333333,53.127,47.4225333333,47.6874666667,7.03173333333,14.025,13.6725333333,17.0738,49.5156666667,10.8686666667
632.92,16.6385333333,53.1803333333,47.5053333333,47.7614,7.16393333333,14.1706666667,13.8072666667,17.1861333333,49.6478666667,10.955
633.26,16.7109333333,53.296,47.5842666667,47.8452666667,7.2114,14.2364,13.9076,17.249,49.7448666667,11.0586
633.59,16.6892666666,53.3792666667,47.6753333333,47.9333333333,7.1538,14.1801333334,13.8736666667,17.2362,49.8160666666,10.9962
633.92,16.6328666667,53.3911333333,47.7173333333,47.9955333333,7.07626666667,14.1276,13.7908666667,17.1913333333,49.8788,10.9433333333
634.25,16.5638666667,53.1786666667,47.5541333333,47.8762666667,7.04213333333,14.0339333333,13.6772666667,17.0696666667,49.7377333333,10.8953333333
634.58,16.459,53.0256666667,47.4374,47.723,6.9162,13.9064,13.542,16.9102666667,49.6265333333,10.8528666667
634.91,16.5942666667,52.9787333333,47.4808,47.7677333333,7.0286,14.0190666667,13.6220666667,16.9880666667,49.6424666667,10.969
635.25,16.6588666667,53.0814666667,47.5154,47.8517333333,7.04986666667,14.0342,13.6928,17.0139333333,49.7178,11.0207333333
635.58,16.7166,53.1062,47.5407333333,47.8499333333,7.09273333334,14.0336666667,13.7286,17.0596,49.6984666667,11.0713333333
635.91,16.8099333333,53.1078666667,47.554,47.8366,7.21386666667,14.1358666667,13.8380666667,17.1268666667,49.6468666667,11.2353333333
636.24,16.826,53.1612666667,47.6010666667,47.9271333333,7.2336,14.1586,13.7852,17.1359333333,49.6510666667,11.2714
636.57,16.6852,53.1426666667,47.6031333333,47.9106,7.14586666666,14.0536,13.7377333333,17.0479333333,49.5639333333,11.2494666667
636.90,16.5866,53.1296666667,47.6061333333,47.9929333333,7.02993333333,13.9888,13.5974,16.9631333333,49.5614666667,11.0973333333
637.23,16.6626,53.1344666667,47.5924666667,48.0054,7.11973333333,14.0702,13.6311333333,17.0074,49.5563333333,11.1580666667
637.56,16.6148666667,53.0288,47.4685333333,47.9011333333,7.10186666667,14.0472666667,13.6114666667,16.933,49.4278666667,11.1311333333
637.90,16.5737333333,53.0528,47.5510666667,47.9216,7.07153333333,14.0853333333,13.6859333333,16.9002666667,49.3986,11.1337333333
638.23,16.6419333333,53.2175333333,47.7571333333,48.1135333333,7.08866666667,14.1191333333,13.7294,16.9445333333,49.5639333333,11.1502
638.56,16.5656,53.2816,47.8236,48.1756,7.0122,14.0909333333,13.6894,16.9558666667,49.6216,11.0894
638.89,16.5437333333,53.2358,47.847,48.1837333333,7.05066666667,14.1480666667,13.7153333334,16.9894666667,49.5904666667,11.089
639.22,16.397,53.1474666667,47.7722666667,48.1482666667,6.9418,14.0651333333,13.5824,16.9022666667,49.5089333333,10.9398
