wavelength,Back_IncPerf,Belly_IncPerf,Breast_IncPerf,Crissum_IncPerf,Crown_IncPerf,DorTail_IncPerf,Patch10_IncPerf,Patch11_IncPerf,Rump_IncPerf,Throat_IncPerf,WingTip_IncPerf
590.43,9.59033333333,29.5146666667,21.3176666667,19.4386666667,12.7793333333,8.43666666667,5.22066666667,25.9565,10.6123333333,15.7793333333,8.62433333333
590.77,9.63666666667,29.4986666667,21.303,19.4283333333,12.8386666667,8.40333333333,5.234,25.9285,10.6213333333,15.817,8.63166666667
591.11,9.679,29.538,21.3396666667,19.449,12.8836666667,8.42633333333,5.23033333333,25.979,10.62,15.853,8.62233333333
591.44,9.75166666667,29.5586666667,21.3396666667,19.463,12.882,8.44733333333,5.20833333333,25.9765,10.664,15.8123333333,8.646
591.78,9.844,29.6463333333,21.376,19.4946666667,12.9103333333,8.52933333333,5.277,26.0485,10.661,15.8433333333,8.66333333333
592.12,9.82233333333,29.6156666667,21.318,19.4353333333,12.9003333333,8.54966666667,5.23766666667,26.032,10.6273333333,15.891,8.63566666667
592.46,9.84,29.561,21.3153333333,19.5016666667,12.851,8.56033333333,5.203,26.04,10.658,15.828,8.65066666667
592.79,9.86966666667,29.565,21.3353333333,19.508,12.8413333333,8.607,5.21733333333,26.053,10.7296666667,15.7953333333,8.637
593.13,9.90166666667,29.5486666667,21.324,19.4643333333,12.8243333333,8.62833333333,5.20333333333,26.029,10.7186666667,15.815,8.64133333333
593.47,9.91066666667,29.5816666667,21.2993333333,19.4933333333,12.8296666667,8.651,5.21,26.0065,10.712,15.8013333333,8.718
593.80,9.87466666667,29.5793333333,21.3206666667,19.44,12.8576666667,8.62666666667,5.21933333333,26.02,10.7183333333,15.7906666667,8.773
594.14,9.919,29.5893333333,21.3516666667,19.5053333333,12.9176666667,8.654,5.24966666667,26.0385,10.784,15.8586666667,8.80533333333
594.48,9.93566666667,29.602,21.3743333333,19.567,12.9583333333,8.63566666667,5.221,26.0465,10.818,15.9,8.835
594.81,9.92833333333,29.6076666667,21.3796666667,19.5543333333,12.9243333333,8.59333333333,5.23166666667,25.9695,10.8413333333,15.8333333333,8.87366666667
595.15,9.94533333333,29.5753333333,21.414,19.6046666667,12.9916666667,8.59033333333,5.25666666667,25.995,10.8543333333,15.8993333333,8.877
595.49,9.92766666667,29.5836666667,21.3996666667,19.6153333333,12.9846666667,8.53466666667,5.18733333333,25.9885,10.89,15.8833333333,8.91166666667
595.82,9.998,29.6506666667,21.4533333333,19.678,12.9983333333,8.545,5.23566666667,26.0065,10.9186666667,15.8736666667,8.95166666667
596.16,10.0003333333,29.6843333333,21.4826666667,19.6486666667,13.0003333333,8.55266666667,5.228,25.994,10.889,15.897,8.943
596.50,10.0363333333,29.734,21.491,19.6916666667,13.0303333333,8.556,5.23666666667,26.0005,10.8596666667,15.927,8.96766666667
596.83,10.0543333333,29.7476666667,21.4966666667,19.7243333333,13.0653333333,8.56,5.232,26.092,10.879,15.953,8.984
597.17,10.0696666667,29.7846666667,21.5083333333,19.6956666667,13.1006666667,8.52,5.237,26.0835,10.8676666667,15.9513333333,8.946
597.51,10.1053333333,29.8066666667,21.5283333333,19.7443333333,13.068,8.515,5.219,26.0875,10.847,15.9596666667,8.9
597.84,10.125,29.857,21.5383333333,19.7606666667,13.1006666667,8.488,5.23533333333,26.1605,10.8513333333,15.9346666667,8.89166666667
598.18,10.1336666667,29.8783333333,21.5496666667,19.7216666667,13.0706666667,8.52,5.22366666667,26.2035,10.8393333333,15.951,8.868
598.52,10.181,29.9123333333,21.6093333333,19.761,13.119,8.596,5.258,26.346,10.891,16.034,8.87766666667
598.85,10.1803333333,29.9326666667,21.61,19.722,13.076,8.62966666667,5.23066666667,26.3395,10.8676666667,16.0393333333,8.90466666667
599.19,10.229,29.94,21.62,19.756,13.107,8.70533333333,5.294,26.3375,10.8726666667,16.036,8.872
599.53,10.235,29.9443333333,21.6553333333,19.7403333333,13.133,8.695,5.27066666667,26.3555,10.9043333333,16.0586666667,8.86066666667
599.86,10.2496666667,29.926,21.6673333333,19.7643333333,13.1636666667,8.67133333333,5.27866666667,26.3735,10.885,16.0486666667,8.84433333333
600.20,10.222,29.9723333333,21.6746666667,19.7663333333,13.1363333333,8.65033333333,5.24433333333,26.381,10.8956666667,16.0423333333,8.852
600.53,10.172,29.9903333333,21.6866666667,19.801,13.0993333333,8.60333333333,5.24333333333,26.3265,10.902,15.9843333333,8.845
600.87,10.1156666667,29.9243333333,21.6186666667,19.791,13.049,8.63266666667,5.209,26.307,10.9,16.017,8.86033333333
601.21,10.1683333333,29.9776666667,21.6076666667,19.8746666667,13.1326666667,8.68,5.20566666667,26.327,10.96,16.05,8.922
601.54,10.2213333333,30.0196666667,21.6696666667,19.88,13.122,8.70033333333,5.189,26.351,10.9483333333,16.0923333333,8.96966666667
601.88,10.3193333333,30.08,21.7203333333,19.9103333333,13.2036666667,8.745,5.245,26.3375,11.017,16.1383333333,9.03366666667
602.21,10.3306666667,30.079,21.7136666667,19.9276666667,13.1706666667,8.73366666667,5.17866666667,26.2705,10.9443333333,16.1686666667,9.059
602.55,10.3733333333,30.138,21.736,19.92,13.174,8.72466666667,5.18633333333,26.323,10.9746666667,16.1483333333,9.05166666667
602.88,10.4406666667,30.1836666667,21.7936666667,19.9533333333,13.2253333333,8.71433333333,5.21966666667,26.3615,11.0146666667,16.2053333333,9.16933333333
603.22,10.4633333333,30.1773333333,21.8183333333,19.983,13.2383333333,8.75966666667,5.193,26.379,10.978,16.2003333333,9.171
603.56,10.5056666667,30.2336666667,21.7963333333,19.9693333333,13.2023333333,8.77733333333,5.187,26.3555,10.988,16.2446666667,9.20133333333
603.89,10.551,30.189,21.806,19.974,13.2226666667,8.811,5.19566666667,26.426,11.001,16.2403333333,9.19733333333
604.23,10.5853333333,30.1956666667,21.833,19.954,13.2446666667,8.854,5.17366666667,26.4015,10.981,16.247,9.20366666667
604.56,10.687,30.282,21.881,20.0343333333,13.2583333333,8.86,5.18666666667,26.434,10.9966666667,16.2693333333,9.24766666667
604.90,10.71,30.309,21.9046666667,20.023,13.2396666667,8.87833333333,5.203,26.4675,10.9803333333,16.265,9.25566666667
605.23,10.723,30.32,21.8843333333,20.033,13.2296666667,8.89233333333,5.21,26.472,11.021,16.2523333333,9.26033333333
605.57,10.7223333333,30.3316666667,21.8826666667,20.031,13.22,8.92566666667,5.20466666667,26.4715,11.031,16.1833333333,9.27266666667
605.90,10.739,30.333,21.8243333333,19.989,13.2176666667,8.89633333333,5.19366666667,26.4905,11.0363333333,16.096,9.24666666667
606.24,10.7183333333,30.2706666667,21.7846666667,19.9716666667,13.1876666667,8.876,5.14066666667,26.435,11.022,16.0753333333,9.219
606.58,10.6373333333,30.2456666667,21.789,19.927,13.1646666667,8.865,5.104,26.3825,10.984,16.0623333333,9.13666666667
606.91,10.683,30.2933333333,21.7463333333,19.9386666667,13.1386666667,8.829,5.098,26.4175,11.0286666667,16.0816666667,9.16466666667
607.25,10.7083333333,30.3286666667,21.7573333333,20.0023333333,13.1943333333,8.895,5.12033333333,26.514,11.068,16.1223333333,9.16566666667
607.58,10.734,30.4,21.7843333333,19.996,13.19,8.9,5.13666666667,26.491,11.0773333333,16.1386666667,9.18033333333
607.92,10.804,30.425,21.782,20.0086666667,13.2073333333,8.92,5.15833333333,26.562,11.1016666667,16.213,9.214
608.25,10.789,30.389,21.851,20.0023333333,13.234,8.98566666667,5.17666666667,26.5795,11.1186666667,16.218,9.184
608.59,10.7816666667,30.4053333333,21.854,20.0293333333,13.2433333333,9.04066666667,5.222,26.625,11.108,16.2593333333,9.219
608.92,10.7923333333,30.3783333333,21.8353333333,20.032,13.2553333333,9.09133333333,5.222,26.593,11.057,16.2703333333,9.21133333333
609.26,10.8023333333,30.3716666667,21.8563333333,20.0616666667,13.263,9.16066666667,5.217,26.654,11.0283333333,16.3406666667,9.21433333333
609.59,10.8586666667,30.4243333333,21.96,20.1486666667,13.371,9.314,5.322,26.6495,11.0986666667,16.4273333333,9.296
609.93,10.9386666667,30.5296666667,21.9876666667,20.22,13.4416666667,9.45633333333,5.38666666667,26.6985,11.1426666667,16.4833333333,9.34533333333
610.26,10.9776666667,30.5583333333,21.9903333333,20.2563333333,13.4383333333,9.511,5.37066666667,26.742,11.1596666667,16.5213333333,9.341
610.60,10.925,30.4956666667,21.9926666667,20.213,13.4446666667,9.57966666667,5.36666666667,26.7125,11.0966666667,16.461,9.28966666667
610.93,10.9006666667,30.477,21.995,20.1626666667,13.447,9.59766666667,5.36433333333,26.637,11.0876666667,16.4213333333,9.261
611.27,10.942,30.4656666667,22.029,20.2296666667,13.506,9.652,5.382,26.664,11.1233333333,16.4636666667,9.28433333333
611.60,10.91,30.439,22.0443333333,20.2533333333,13.4903333333,9.68866666667,5.381,26.588,11.1003333333,16.396,9.24366666667
611.93,10.949,30.474,22.0396666667,20.2793333333,13.5056666667,9.692,5.40133333333,26.6085,11.0936666667,16.413,9.265
612.27,11.039,30.5073333333,22.0786666667,20.3426666667,13.569,9.73533333333,5.37966666667,26.6025,11.16,16.4323333333,9.27033333333
612.60,11.0466666667,30.6076666667,22.1146666667,20.421,13.6253333333,9.772,5.388,26.6475,11.1953333333,16.4823333333,9.29566666667
612.94,11.0333333333,30.5636666667,22.081,20.4046666667,13.626,9.718,5.36366666667,26.64,11.1906666667,16.3833333333,9.23166666667
613.27,11.0456666667,30.5706666667,22.0236666667,20.3783333333,13.5946666667,9.637,5.25166666667,26.664,11.1496666667,16.2893333333,9.169
613.61,11.0033333333,30.654,22.0096666667,20.4126666667,13.597,9.54833333333,5.24533333333,26.6985,11.0906666667,16.2316666667,9.14833333333
613.94,11.034,30.5936666667,21.9956666667,20.432,13.6343333333,9.556,5.25966666667,26.7405,11.064,16.176,9.19033333333
614.28,11.17,30.705,22.0456666667,20.552,13.7236666667,9.58266666667,5.31966666667,26.809,11.0916666667,16.2073333333,9.27833333333
614.61,11.29,30.7373333333,22.0916666667,20.6253333333,13.724,9.617,5.34033333333,26.9565,11.1363333333,16.237,9.36633333333
614.94,11.312,30.698,22.075,20.6003333333,13.6666666667,9.58933333333,5.305,26.8795,11.0733333333,16.1816666667,9.316
615.28,11.351,30.7333333333,22.0966666667,20.6393333333,13.6543333333,9.583,5.30666666667,26.9325,11.0753333333,16.226,9.369
615.61,11.3703333333,30.7936666667,22.111,20.674,13.665,9.60333333333,5.289,26.992,11.1146666667,16.2593333333,9.39133333333
615.95,11.4066666667,30.819,22.1173333333,20.641,13.67,9.60233333333,5.38533333333,27.013,11.1536666667,16.298,9.40066666667
616.28,11.4583333333,30.7473333333,22.1153333333,20.633,13.6186666667,9.581,5.393,26.9935,11.1443333333,16.27,9.39366666667
616.61,11.47,30.811,22.143,20.7033333333,13.6106666667,9.55333333333,5.35066666667,26.9715,11.118,16.278,9.42033333333
616.95,11.493,30.861,22.1903333333,20.7543333333,13.58,9.60266666667,5.36733333333,27.0015,11.125,16.3686666667,9.43133333333
617.28,11.5556666667,30.8253333333,22.2726666667,20.8003333333,13.5736666667,9.62166666667,5.35333333333,26.978,11.1806666667,16.4086666667,9.46633333333
617.62,11.626,30.9683333333,22.3713333333,20.8463333333,13.518,9.624,5.39033333333,26.981,11.215,16.4796666667,9.45066666667
617.95,11.5876666667,30.932,22.339,20.8093333333,13.4153333333,9.56133333333,5.336,26.9395,11.226,16.5,9.427
618.28,11.5443333333,30.923,22.39,20.774,13.428,9.514,5.31766666667,26.89,11.208,16.4906666667,9.40266666667
618.62,11.5366666667,31.0596666667,22.4093333333,20.777,13.4686666667,9.53533333333,5.33366666667,26.979,11.2323333333,16.493,9.41533333333
618.95,11.5713333333,31.084,22.4193333333,20.769,13.4953333333,9.54233333333,5.28533333333,27.0255,11.2566666667,16.5173333333,9.43233333333
619.28,11.5326666667,31.038,22.3563333333,20.7536666667,13.511,9.52533333333,5.24433333333,26.966,11.2353333333,16.428,9.41866666667
619.62,11.4606666667,30.9866666667,22.3853333333,20.7303333333,13.443,9.51233333333,5.139,26.921,11.1626666667,16.342,9.359
619.95,11.4623333333,31.0743333333,22.408,20.736,13.4863333333,9.48366666667,5.12333333333,26.972,11.1806666667,16.365,9.39033333333
620.28,11.546,31.0923333333,22.4596666667,20.73,13.459,9.51366666667,5.212,27.0255,11.2303333333,16.424,9.48133333333
620.62,11.5243333333,31.0663333333,22.4796666667,20.6916666667,13.5133333333,9.496,5.26433333333,26.9945,11.2356666667,16.3946666667,9.47266666667
620.95,11.4893333333,31.1113333333,22.3983333333,20.619,13.5133333333,9.49233333333,5.29866666667,27.0985,11.225,16.4146666667,9.50666666667
621.28,11.5046666667,31.148,22.3516666667,20.5713333333,13.5956666667,9.559,5.29733333333,27.113,11.2793333333,16.4206666667,9.54466666667
621.62,11.4953333333,31.2273333333,22.3896666667,20.581,13.6233333333,9.61733333333,5.267,27.141,11.2716666667,16.4106666667,9.508
621.95,11.5346666667,31.3043333333,22.348,20.635,13.6663333333,9.62833333333,5.25033333333,27.115,11.2753333333,16.44,9.484
622.28,11.557,31.265,22.292,20.7083333333,13.6766666667,9.598,5.26566666667,27.0985,11.2933333333,16.5056666667,9.56133333333
622.62,11.6046666667,31.3423333333,22.2963333333,20.7456666667,13.7766666667,9.65366666667,5.334,27.1455,11.2996666667,16.524,9.58833333333
622.95,11.6753333333,31.3593333333,22.3213333333,20.75,13.7736666667,9.65766666667,5.35233333333,27.193,11.3163333333,16.5573333333,9.59
623.28,11.6656666667,31.357,22.2276666667,20.7043333333,13.7776666667,9.61133333333,5.32033333333,27.111,11.292,16.5343333333,9.61866666667
623.62,11.6746666667,31.3683333333,22.262,20.6563333333,13.762,9.643,5.276,27.091,11.2903333333,16.557,9.60533333333
623.95,11.6623333333,31.3546666667,22.201,20.6086666667,13.7886666667,9.65166666667,5.21333333333,27.0185,11.276,16.601,9.56666666667
624.28,11.717,31.355,22.195,20.598,13.7653333333,9.62033333333,5.196,27.088,11.311,16.6446666667,9.596
624.62,11.8393333333,31.3573333333,22.3216666667,20.6833333333,13.8136666667,9.63066666667,5.19566666667,27.049,11.3836666667,16.6873333333,9.57233333333
624.95,11.8913333333,31.3673333333,22.426,20.7573333333,13.8333333333,9.59266666667,5.22933333333,27.094,11.3993333333,16.6993333333,9.613
625.28,11.9766666667,31.388,22.492,20.7706666667,13.8543333333,9.61533333333,5.292,27.0955,11.478,16.7573333333,9.68733333333
625.61,12.0296666667,31.3766666667,22.5496666667,20.7873333333,13.8343333333,9.61766666667,5.33766666667,27.189,11.5,16.816,9.69833333333
625.95,12.072,31.4013333333,22.614,20.7653333333,13.8393333333,9.67366666667,5.38233333333,27.1885,11.5066666667,16.8286666667,9.66733333333
626.28,12.075,31.4026666667,22.6076666667,20.7413333333,13.82,9.65266666667,5.355,27.229,11.5223333333,16.8206666667,9.653
626.61,12.1696666667,31.436,22.7143333333,20.784,13.8553333333,9.66966666667,5.382,27.263,11.5873333333,16.8933333333,9.71833333333
626.94,12.285,31.5043333333,22.8136666667,20.836,13.9226666667,9.70366666667,5.40066666667,27.313,11.6966666667,16.941,9.73933333333
627.28,12.33,31.459,22.785,20.8056666667,13.918,9.70333333333,5.42066666667,27.3495,11.7013333333,16.928,9.72
627.61,12.3766666667,31.4723333333,22.8176666667,20.8976666667,13.9263333333,9.714,5.44133333333,27.4205,11.7323333333,16.9093333333,9.722
627.94,12.4276666667,31.527,22.852,20.9653333333,13.953,9.76,5.46533333333,27.4685,11.7553333333,16.9486666667,9.77566666667
628.27,12.4306666667,31.508,22.8023333333,20.998,13.8983333333,9.827,5.47833333333,27.5135,11.7553333333,16.967,9.79566666667
628.61,12.4706666667,31.4916666667,22.7543333333,21.0066666667,13.8923333333,9.86366666667,5.49033333333,27.555,11.7823333333,16.9853333333,9.75533333333
628.94,12.455,31.4633333333,22.821,21.046,13.9186666667,9.86366666667,5.52233333333,27.6775,11.775,17.001,9.77633333333
629.27,12.407,31.4026666667,22.8016666667,21.0116666667,13.9033333333,9.86366666667,5.47666666667,27.6515,11.7223333333,16.9503333333,9.766
629.60,12.4643333333,31.4646666667,22.8423333333,21.042,13.8803333333,9.86033333333,5.39466666667,27.7445,11.7476666667,16.94,9.77966666667
629.94,12.4483333333,31.4023333333,22.854,21.0346666667,13.8473333333,9.87166666667,5.34266666667,27.6975,11.7326666667,16.9426666667,9.751
630.27,12.392,31.3983333333,22.814,21.0086666667,13.816,9.88,5.31833333333,27.66,11.684,16.892,9.68133333333
630.60,12.3506666667,31.3893333333,22.8563333333,20.9933333333,13.801,9.90933333333,5.28433333333,27.7205,11.585,16.9233333333,9.67
630.93,12.3276666667,31.445,22.8943333333,21.0736666667,13.773,9.92733333333,5.27533333333,27.717,11.5666666667,16.886,9.67133333333
631.26,12.357,31.5176666667,22.9693333333,21.091,13.811,9.95233333333,5.33666666667,27.756,11.5686666667,16.9463333333,9.74933333333
631.60,12.321,31.526,22.983,21.094,13.809,9.973,5.32366666667,27.715,11.5893333333,16.9,9.717
631.93,12.3523333333,31.623,23.0856666667,21.0986666667,13.861,9.97266666667,5.279,27.7675,11.603,16.8776666667,9.771
632.26,12.341,31.6766666667,23.031,21.0576666667,13.8513333333,9.958,5.24666666667,27.6955,11.532,16.8726666667,9.77466666667
632.59,12.4113333333,31.6993333333,22.947,21.0363333333,13.8613333333,9.972,5.223,27.6345,11.542,16.9036666667,9.72666666667
632.92,12.5406666667,31.9013333333,23.01,21.1713333333,13.9796666667,10.074,5.32633333333,27.6385,11.654,16.9786666667,9.84733333333
633.26,12.5456666667,31.86,22.976,21.2363333333,14.008,10.103,5.407,27.5965,11.6946666667,17.0116666667,9.89
633.59,12.688,32.0606666667,23.096,21.4203333333,14.118,10.1906666667,5.569,27.593,11.7966666667,17.1486666667,10.0353333333
633.92,12.758,32.1316666667,23.1273333333,21.4283333333,14.1306666667,10.2473333333,5.62333333333,27.727,11.8373333333,17.2023333333,10.1086666667
634.25,12.8236666667,32.135,23.0493333333,21.4903333333,14.129,10.235,5.67633333333,27.6935,11.911,17.1963333333,10.1766666667
634.58,12.9213333333,32.2476666667,23.179,21.5883333333,14.2783333333,10.32,5.751,27.8105,12.0426666667,17.3356666667,10.3146666667
634.91,12.9453333333,32.2393333333,23.2126666667,21.59,14.353,10.3603333333,5.66033333333,27.778,12.0586666667,17.3336666667,10.265
635.25,13.01,32.266,23.2366666667,21.5713333333,14.3913333333,10.3476666667,5.66333333333,27.797,12.0666666667,17.37,10.2633333333
635.58,13.0726666667,32.239,23.1836666667,21.603,14.4826666667,10.3573333333,5.70833333333,27.741,12.0906666667,17.3996666667,10.2563333333
635.91,13.1496666667,32.246,23.359,21.7306666667,14.5656666667,10.3993333333,5.73933333333,27.818,12.157,17.4836666667,10.364
636.24,13.176,32.2613333333,23.3406666667,21.732,14.559,10.408,5.70966666667,27.82,12.1823333333,17.497,10.406
636.57,13.2323333333,32.285,23.4336666667,21.744,14.5456666667,10.458,5.71866666667,27.878,12.257,17.533,10.3713333333
636.90,13.217,32.2486666667,23.4866666667,21.632,14.6013333333,10.43,5.661,27.8605,12.223,17.4993333333,10.3496666667
637.23,13.141,32.142,23.389,21.517,14.5363333333,10.398,5.619,27.949,12.1893333333,17.4123333333,10.3173333333
637.56,13.138,32.1483333333,23.3726666667,21.5623333333,14.6396666667,10.4463333333,5.59166666667,27.8565,12.1806666667,17.4196666667,10.2793333333
637.90,13.1026666667,32.1493333333,23.42,21.5453333333,14.6096666667,10.4953333333,5.559,27.877,12.135,17.4073333333,10.17
638.23,13.0936666667,32.0386666667,23.246,21.4326666667,14.499,10.465,5.46133333333,27.757,12.035,17.3316666667,10.1156666667
638.56,13.1216666667,32.1103333333,23.2113333333,21.4213333333,14.439,10.4406666667,5.50466666667,27.765,12.0236666667,17.3326666667,10.1223333333
638.89,13.1653333333,32.1443333333,23.2283333333,21.451,14.4483333333,10.4723333333,5.459,27.7765,11.9893333333,17.3416666667,10.1093333333
639.22,13.1963333333,32.25,23.2486666667,21.4413333333,14.4443333333,10.5133333333,5.44933333333,27.789,11.973,17.3663333333,10.1136666667
639.55,13.1663333333,32.248,23.179,21.41,14.3933333333,10.574,5.45433333333,27.7875,11.985,17.328,10.0536666667
