wavelength,Back_MelNigf,Belly_MelNigf,Breast_MelNigf,Crissum_MelNigf,Crown_MelNigf,DorTail_MelNigf,Patch10_MelNigf,Rump_MelNigf,Throat_MelNigf,WingTip_MelNigf
789.31,17.8132666667,18.4653666667,14.9645333333,23.7314,12.2694666667,17.4744666667,46.2806,21.6035333333,15.0118666667,22.6004666667
789.62,17.7829333333,18.4681,15.1508,23.6347333333,12.2508,17.3556666667,46.3152666667,21.5698666667,15.1149333333,22.9598666667
789.92,18.3544,19.0948333333,15.8338666667,24.0056666667,12.9078,18.0292666667,46.8352666667,22.0872,15.8297333333,23.4276666667
790.23,18.8208,19.4964333333,16.2284666666,24.2916,13.0384666667,18.4602,47.1048666667,22.4652666667,16.2244,23.6486666667
790.54,18.7135333333,19.5602,16.3838,24.2029333333,12.9561333333,18.5416666667,47.2618,22.4681333333,16.1114666667,23.5785333333
790.85,18.0381333333,19.3814333333,15.7466666667,23.8498,12.2656666667,17.9731333333,47.0963333333,21.9749333333,15.5121333333,22.8863333333
791.16,17.9396666667,19.4094333333,15.7218666667,23.5958,12.0822,17.7121333333,46.6972666667,21.8678666667,15.3542666667,22.712
791.47,17.4746666667,19.0952,15.2374,23.0969333334,11.5508,17.2135333333,46.2796,21.4540666667,14.7737333333,22.0392666667
791.78,17.3824,18.6821,14.9271333333,22.7426666667,10.9057333333,16.8448666667,46.4255333333,21.4918,14.3248,21.7094666667
792.08,17.6134666667,19.0746333333,15.2126,22.8752,11.1111333333,17.0073333333,46.7276666666,21.9638666667,14.569,22.0859333333
792.39,18.5001333333,19.7609666667,16.1392,23.3594,12.2972,17.8616,47.1967333333,22.7158666667,15.3299333333,22.7962
792.70,18.9624666667,20.2652333333,16.4366666667,23.4130666667,12.7137333333,18.1033333333,47.1548666667,22.9623333333,15.7043333333,23.0704
793.01,18.9559333333,20.4471,16.5684,23.4691333333,12.6263333333,18.2864666667,46.9990666667,23.1555333333,15.7819333334,22.8418
793.32,18.5542666667,19.974,16.0312666667,23.0899333333,11.8308,17.6800666667,46.6856,22.7876666667,15.3177333333,22.5608
793.62,18.3132666667,19.7837,15.8374666667,22.8378,11.6701333333,17.5522666667,46.7746666667,22.5792666667,15.2548666667,22.4852666667
793.93,18.5096666667,19.9059333333,15.9144,23.1782,11.702,17.5740666667,46.9394,22.5998666667,15.4912,22.6139333333
794.24,18.4416666667,19.2899333333,15.5539333333,23.0926,11.5224,17.5649333333,47.3148666667,22.4112666667,15.1156666667,22.5827333333
794.55,18.2697333333,18.8009,15.2607333333,23.0569333333,11.5405333334,17.4573333333,47.4356666667,22.2830666667,14.9531333333,22.2591333333
794.86,18.7131333333,19.0726,15.6659333333,23.5534666667,12.1786666667,17.9371333334,47.8258,22.9429333333,15.5618666667,22.7111333333
795.16,19.0134666667,19.3337333333,16.3861333333,24.1187333333,12.894,18.5554,48.4338,23.5624,16.2692666667,23.5624
795.47,18.3704,18.6774333333,15.8864,23.7026666667,12.4423333333,17.9825333333,47.6178,22.8856,15.554,22.9916666667
795.78,18.8987333333,19.3623333333,16.5728,24.2578666667,12.8790666667,18.72,48.1898666667,23.4504666667,16.2284666667,23.7532
796.09,18.8126,19.3059333333,16.685,24.1917333333,12.8401333333,18.6118,48.2054666667,23.5297333333,16.3105333334,23.539
796.40,18.9615333333,19.2464333333,16.7010666667,24.3005333333,13.0071333333,18.6538666667,48.4677333333,23.4505333333,16.1222,23.5654
796.70,18.7996,19.1875,16.796,24.2335333333,13.1530666667,18.4348666667,48.3748666667,23.5640666667,16.1128,23.4903333333
797.01,18.6131333333,18.8411666667,16.5676,24.0037333333,13.1812666667,18.0282,47.6572,23.2940666667,15.9503333333,23.3540666666
797.32,18.9079333333,19.1054333333,16.7195333333,24.0788666667,13.5581333333,18.3392,47.4603333333,23.363,16.1918666667,23.6477333333
797.63,19.8955333333,20.3952333333,17.7868666667,24.8217333333,14.524,19.3136666667,48.0436666666,24.1354,17.1598,24.4581333333
797.93,20.1104666667,21.0612333333,17.9188666667,25.0091333333,14.6824,19.5810666667,48.5774666667,24.5394,17.1732,24.8849333333
798.24,20.0469333333,20.8773,17.7887333333,24.8504666667,14.6082666667,19.2518666666,48.7414,24.1683333333,16.8195333333,24.9259333333
798.55,19.7997333333,20.8935333333,17.6698,24.6509333333,14.3863333333,18.7944,48.2488,23.6978666667,16.4594666667,24.5415333333
798.85,19.6848,20.6966333333,17.2869333333,24.7611333333,14.1014666667,18.4982,48.3949333333,23.5450666667,16.317,24.5198666667
799.16,18.8788666667,19.7071666667,16.1060666667,23.9638,13.3333333333,17.3123333333,47.6476,22.5976,15.3453333333,23.7386666667
799.47,18.4112666667,19.3437333333,15.1929333333,23.6934666667,12.9349333333,16.9808666667,47.4583333333,22.0995333333,14.7841333333,23.6167333333
799.78,18.38,19.3402666667,14.7669333333,23.5454,12.7484666667,16.646,47.3085333333,22.0238666667,14.8033333333,23.5663333333
800.08,18.4327333333,19.2266666667,14.6864666667,23.6624666667,12.8840666667,16.9592,47.4242,21.8391333333,14.6812666667,23.6311333333
800.39,19.2386,19.9286,15.6224666667,24.3139333333,13.6822,17.8536,48.2050666667,22.5588,15.3105333333,24.2716666667
800.70,19.1626666667,19.9546666667,15.7973333333,24.2773333333,13.6053333333,17.9786666667,48.4053333333,22.7466666667,15.408,24.48
801.00,18.4586666667,19.416,15.52,23.6746666667,13.1413333333,17.1413333333,47.6,22.4586666667,15.2053333333,24.1386666667
801.31,18.6870666667,19.6797666667,15.6498666667,24.0459333334,13.5788,17.4861333334,47.5473333333,22.8609333333,15.5324,24.3768666667
801.62,18.4446666667,19.9115333333,15.5108,24.1512666667,13.4781333333,17.3882,47.3263333333,22.9336666667,15.6878666667,24.3122
801.92,18.8442,20.2016666667,15.6881333333,24.4678,13.8548,17.8440666667,47.4087333333,23.2797333334,16.344,24.4355333333
802.23,20.0998,21.3907333333,17.2293333333,25.3838,15.3102,19.0904,47.7708,24.2797333333,17.5079333333,25.4731333333
802.54,20.8293333333,22.1679666667,18.168,26.105,15.9842666667,20.0315333334,48.1416666667,25.3228666667,18.3098,26.2729333333
802.84,20.6022666667,21.7911666667,18.408,25.8549333333,15.7842666667,19.8062,47.6931333334,25.2054,18.1408666667,25.9335333333
803.15,20.7220666667,21.8760666667,18.7126666666,25.8243333333,16.1014,20.1412666667,47.8335333333,25.4840666667,18.3098,26.2532666666
803.46,20.8623333333,22.0139333333,18.74,25.8817333333,16.1838,20.1342,47.5393333333,25.5874,18.6469333333,26.1449333333
803.76,19.8398666667,20.9940333333,17.7278666667,25.1640666667,14.9342666667,19.3648666666,46.5427333333,24.4512666667,17.7433333333,25.1174666667
804.07,19.7877333333,21.1542,17.6604666667,25.2069333333,15.119,19.5599333333,46.4804,24.3686666667,17.6966,24.6585333333
804.38,19.3957333333,20.9401,16.9896,24.8541333333,14.6301333333,19.4114,46.1666666666,23.8854666667,17.125,24.0208666667
804.68,19.4496666667,20.8230333333,17.0352666667,24.7558666667,14.5535333333,19.2886666667,46.0020666667,23.5669333333,17.4507333333,23.7851333333
804.99,19.8633333333,21.2346333333,17.41,24.891,14.8988666667,19.8634666667,46.6298666667,23.8664666667,17.5991333334,24.0136666666
805.30,20.0423333333,21.4262666667,17.6068,24.9815333333,15.1293333333,20.0211333333,46.9941333333,23.9091333333,17.3481333333,24.1256666667
805.60,19.7377333333,21.0486333333,17.0090666667,24.5102,14.6120666667,19.5987333333,47.1588,23.8630666667,17.0732666667,23.3869333333
805.91,19.2279333333,20.253,16.3312,23.7592666666,13.9242666667,18.9989333334,46.6188,22.8434666667,16.3257333333,22.2844
806.21,19.5975333333,20.6089666667,16.5262666667,23.7754,14.1222,19.1582666667,46.5184,22.8701333333,16.6428666667,22.2346
806.52,19.9787333333,20.9541666667,16.9336666667,24.2506,14.2268,19.3126666667,46.4181333333,23.0610666667,17.1874,22.1411333333
806.83,20.6390666667,21.9307,17.6820666667,25.0960666666,14.7361333333,19.9568,47.517,23.9642,17.8066,22.9135333333
807.13,21.292,22.7067333333,18.1119333333,25.6250666667,15.3050666667,20.2452,48.5157333334,24.7508666667,18.2176666667,23.5532666667
807.44,21.5965333333,22.6152666667,17.9169333333,25.8311333333,15.0902,19.7538,49.2017333333,25.1674666667,18.2776,23.9599333333
807.74,22.5174666667,22.7777666667,18.5938,26.3194,15.5092666667,20.052,50.0522,25.7812666667,19.0162666667,24.6934
808.05,22.4321333333,22.6625,18.5944,26.0016666667,15.0014666667,19.5623333333,49.7114,25.5292666667,18.3378,24.5845333333
808.35,21.6359333333,21.6183333333,17.8890666666,25.3063333333,13.7262,18.8038,48.8244,24.9837333333,17.3907333333,23.7995333333
808.66,21.3521333333,21.4171666667,17.6675333333,25.1609333333,13.4396666667,18.7422666667,48.7982666667,24.9009333333,17.2956,23.5133333334
808.97,21.8003333334,22.2490333333,18.6097333333,25.9656,14.0582666667,19.9109333333,49.2988,25.4308,17.7302,24.5750666667
809.27,22.6789333333,23.5657666667,19.9388666667,27.1865333333,15.3334,21.0091333334,50.8808666667,26.7950666667,18.5994666667,25.9144666667
809.58,23.1199333333,24.1464,20.4582666667,28.1294,15.681,21.5756,52.0716,27.5329333333,18.9264666667,27.0183333334
809.88,23.0338,24.1841666667,20.5926,28.5533333333,15.9401333333,21.8548,52.1414,27.6927333333,18.7381333333,27.3168
810.19,22.4593333333,23.1604666666,19.7182666667,27.7745333333,15.2291333333,21.2488,51.316,26.6411333333,17.9186,26.449
810.49,22.1198,22.8369666667,19.7631333333,27.5120666667,14.9793333333,20.7428,50.887,26.4553333333,17.8610666667,26.34
810.80,21.6969333333,22.5262666667,20.0573333333,27.0687333333,14.8006666667,20.5231333333,50.2647333333,25.7544666667,17.6395333333,26.1180666667
811.10,20.9487333333,22.2047333333,19.4505333333,26.7582,14.2427333333,19.9476666667,49.8658666667,25.2732666667,16.8597333333,25.3713333333
811.41,21.2084,22.5266,19.9203333333,27.2842,14.9204,20.4981333333,50.7105333333,25.9429333333,17.7092,25.9098666667
811.71,22.3414666667,23.4096333333,21.3002,28.1326666667,16.3646666667,21.1742,51.4162666667,26.7330666667,18.9452666667,26.9652666667
812.02,22.484,23.4677,21.195,28.5264,16.5692666667,21.1615333334,51.3460666667,27.1566666667,19.0265333333,27.6938
812.32,21.9000666667,22.3262333333,19.9663333333,27.3851333333,15.824,20.1341333333,50.1108666667,26.3981333334,18.0731333333,26.7807333333
812.63,21.5436666667,21.4626666667,19.0630666667,26.6128666667,14.9443333333,19.4337333333,49.1405333333,25.6150666667,17.4722,26.3564666667
812.93,21.9008,21.8133,19.6562666667,26.7812,15.6522666667,20.0000666667,49.0596,25.8038666667,17.9642,26.424
813.24,21.5646,21.3843333333,19.3196,26.1292666667,15.4421333333,19.8436666667,48.8912,25.5511333333,17.4965333333,26.0136
813.54,21.7718,21.6443333333,19.5588,26.4048,15.6704,19.8484,49.2451333333,25.8393333333,17.3802,26.3080666667
813.85,21.8257333333,21.4521666667,18.8727333333,26.2378666667,15.3942666667,19.7996,49.0180666667,25.6984666667,16.6598666667,25.823
814.15,22.1596666666,21.691,18.8263333333,26.6388666667,15.5278,19.9720666666,48.9096666667,25.9374666667,16.6806,25.7777333333
814.46,22.8879333333,22.3417666667,19.8400666667,27.5853333333,16.7082666667,20.8976666667,49.8120666666,26.7642,17.5435333333,26.9868
814.76,23.1327333333,22.2476,19.7095333333,27.5034666667,16.6804666667,21.051,49.2116666667,26.3831333333,17.4134,26.7774
815.07,22.9454,21.9646,18.9951333333,26.9645333333,16.7844666667,20.8939333333,49.2585333333,26.0708,17.2142,26.7499333333
815.37,23.0871333333,21.8832666667,19.2368666667,26.4724666667,16.7602666667,20.9157333333,49.2194,25.9104,17.4192,26.6111333333
815.68,23.0516,21.9679,19.0518,26.6879333333,16.5418,20.8770666667,49.8465333333,25.5187333333,17.4758,26.5882
815.98,22.4901333333,22.2567666667,18.4211333333,26.6308666667,16.2254,20.5526,49.9892666667,25.3606,17.1152,26.1140666667
816.29,21.7385333333,22.0078666667,17.6508666666,26.0057333333,15.3664,19.332,49.6695333333,25.2802,16.2643333333,25.467
816.59,21.6183333334,22.2414333333,17.8301333333,26.1225333333,15.0448,18.8472,49.7743333333,25.1843333333,16.0830666667,25.836
816.89,20.7182666666,21.9072,17.3432666667,25.5856666667,14.5676,18.0124666667,48.7518,24.7558,15.5998,25.2162666667
817.20,20.5018,22.2647333333,17.4914,25.7593333333,14.6390666667,18.2198,48.976,24.9140666667,15.9107333333,25.6563333333
817.50,19.9338,21.9595666667,17.1332666667,25.4552,14.4588,18.1859333333,48.4209333333,24.7996666667,15.5974,25.4153333333
817.81,19.1715333334,21.1408333333,16.2524,24.6526,13.7794,17.4506,47.2403333333,24.1619333333,14.9012,24.6270666667
818.11,18.7384666667,21.0821333333,15.7204,24.6691333333,13.6983333333,17.2170666667,47.4333333333,24.0692666667,14.6814666667,24.5702666667
818.41,18.568,21.1941666667,15.7572666667,24.8650666667,13.5328,17.2067333333,46.8485333333,24.0434,14.7358666667,24.2488666667
818.72,18.5805333333,21.5134,16.2441333333,25.2859333333,13.8413333333,17.3876666667,47.4455333333,24.3965333333,15.1616,24.3192666667
819.02,18.6453333333,21.6921,16.5752666667,25.6572,14.3074666667,17.6306,47.5799333333,25.0177333333,15.6873333333,24.8097333333
819.33,18.7454,21.499,16.9156666667,25.8016666667,14.5064,17.7490666667,47.6176666667,25.1403333333,16.2183333333,25.0046
819.63,18.8882666667,21.1509,16.8454666667,25.6335333333,14.1466,17.9926,47.6605333333,24.7692,16.1579333333,25.0088
819.93,18.884,21.0304,16.5894,25.3267333333,14.0510666667,18.0874,47.5718666667,24.4708,16.0460666667,24.767
820.24,18.9082666667,20.9417,16.6777333333,25.2305333334,13.95,18.2778,47.9417333333,24.4112,16.0194,24.8666666667
820.54,19.0928,20.9284,16.9246,25.3352666667,14.0858,18.4389333333,48.0848,24.4420666667,16.2190666667,24.8358666666
820.85,19.3558,21.1312666667,17.1739333333,25.4409333333,14.2614,18.6695333333,48.3534,24.521,16.4290666667,25.0483333333
821.15,19.565,21.3429666667,17.3122666667,25.6174666667,14.3754,18.8630666667,48.6053333333,24.593,16.5316666667,25.1682666667
821.45,19.4143333333,21.0875666667,17.2952666667,25.3657333333,14.1844666667,18.7756,48.4001333333,24.4148,16.3331333333,25.0830666667
821.76,19.4563333333,21.1358333333,17.3577333333,25.465,14.2089333333,18.9672,48.4806666667,24.4935333333,16.4277333333,25.2674
822.06,19.4655333333,21.0890333333,17.246,25.4078,14.1645333333,18.9564666667,48.2368,24.4112,16.3761333333,25.2610666667
822.36,19.6851333333,21.2002666667,17.4255333333,25.5662,14.3686,19.1720666667,48.3749333333,24.5527333333,16.5348,25.3628666667
822.67,19.8215333333,21.3045,17.5722,25.6451333333,14.5123333334,19.3430666667,48.3314666667,24.5996,16.5692,25.4589333333
822.97,19.8499333333,21.3928,17.5993333333,25.7188666667,14.7174666667,19.4074,48.3146,24.6886666666,16.698,25.5626666667
823.27,19.9614666667,21.4318333333,17.7246,25.8546,14.8674,19.5675333333,48.3616666667,24.7864,16.8108666667,25.6525333333
823.58,20.1361333333,21.5203,17.8492,25.9708666667,15.0836,19.729,48.3212666667,24.9596,16.9944666667,25.7578
823.88,20.2906,21.7178333333,17.9634,26.1232,15.3079333334,19.9105333333,48.5096666667,25.1690666667,17.1350666667,26.0148
824.18,20.2936,21.7135333333,17.9146,26.2356666667,15.324,19.9652666667,48.58,25.3104666667,17.1710666667,26.1331333333
824.49,20.2852666667,21.6065333333,17.8574,26.0665333333,15.2755333333,19.9102,48.3735333333,25.2711333333,17.1552,26.1859333333
824.79,20.3416,21.6928333333,17.7510666667,26.1694666667,15.3563333333,19.9981333333,48.3574666667,25.4291333333,17.2009333333,26.3232
825.09,20.4286,21.7094333333,17.6876,26.1742,15.3796666667,19.8661333333,48.4266,25.5208666667,17.1973333333,26.3122666667
825.39,20.4240666667,21.7798666667,17.6598,26.2359333333,15.4186666667,19.8352,48.4048,25.5130666667,17.1304666667,26.4074
825.70,20.1918,21.6843333333,17.4026666667,25.8815333333,15.0040666667,19.4612666667,48.0657333333,25.1627333333,16.8596,26.1804
826.00,20.2495333333,21.8208666667,17.3092,25.8993333333,14.9906,19.3359333333,48.2461333334,25.2543333333,16.9044,26.3417333333
826.30,20.4176,22.0686666667,17.5852,26.1177333333,15.1156666666,19.4916666667,48.3894666667,25.3948,16.9721333333,26.4018666666
826.61,20.6609333333,22.3697333333,17.8628666667,26.3747333333,15.3110666667,19.6814666667,48.7289333333,25.7282666667,17.1974,26.8766666667
826.91,20.8516,22.6993333333,18.047,26.5784666666,15.4602,19.8189333333,49.1068,25.8492,17.2858,27.1194666667
827.21,20.8408,22.5801666667,18.0324666667,26.5260666667,15.3993333333,19.7978666666,48.7969333333,25.6188,17.2682,27.0094666667
827.51,21.0694666667,22.7724333333,18.3446,26.5944,15.6270666667,20.0647333333,48.7758,25.612,17.447,27.1080666667
827.82,21.0262,22.8318666667,18.5451333333,26.8380666667,15.6715333333,20.2937333333,48.9192666667,25.7625333333,17.4954666667,27.2070666667
828.12,21.0736,22.9652333333,18.8029333333,27.1361333333,15.7056,20.3047333333,49.0773333333,25.8648666667,17.677,27.1965333333
828.42,20.8352,22.8645,18.8219333333,27.1881333333,15.6132,20.2169333333,48.9700666667,25.6498,17.4946666666,27.1296666667
828.72,21.0946,23.1306,19.2149333333,27.6655333333,15.912,20.5777333333,49.4782666667,26.022,17.7373333333,27.3626
829.02,21.2976,23.4264333333,19.564,28.1750666667,16.3713333333,20.988,49.9578666667,26.4205333333,17.9605333333,27.6828666667
829.33,21.7342,23.9345333333,20.2544,28.8786666667,16.9827333333,21.7456,50.2774,26.9594,18.5472,28.1694
829.63,22.1994666667,24.1365666667,20.5239333334,29.3902,17.3883333333,22.1304666666,50.8591333333,27.3968666667,18.9346666667,28.7757333333
829.93,21.7856666667,23.9904333333,20.1809333333,29.0570666667,17.0714,21.8808,50.8285333333,27.1617333333,18.8048,28.1952666667
830.23,22.0942666667,24.0996,20.3474,29.461,17.4609333333,22.5031333333,50.6157333333,27.3921333333,19.341,28.562
830.54,21.1996,23.3747666667,19.3422,28.6292,16.4014,21.6584,50.0884,26.6777333333,18.4632,27.8054666667
830.84,20.21,22.4409666667,18.2504,27.8274,15.6196666667,20.3850666667,49.653,25.9842666667,17.4686,26.8066
831.14,20.4452,22.6222,18.3175333333,28.1700666667,16.0624,20.6013333333,49.7543333333,26.1233333333,17.9069333334,26.6667333333
831.44,20.3766,22.0462333333,18.0888666667,27.4648666667,15.7054666667,20.2923333333,49.0612,25.3851333333,17.3524,26.1831333333
831.74,21.2696,22.8368333333,18.8472,27.9202,16.6480666667,21.4873333333,49.4131333333,26.0506,18.0505333333,26.8949333333
832.04,21.1926666667,22.7246,18.6976666667,27.6246666667,16.5367333333,21.6067333333,49.4311333333,25.968,17.9341333334,26.9261333333
832.35,21.2811333333,22.4900666667,18.537,27.4308,16.3614,21.2113333333,49.1638,25.9305333333,17.8057333333,26.8901333333
832.65,20.5223333333,21.4262666667,17.6168,26.5965333333,15.3172,20.2896,48.6373333333,25.2051333333,16.7566666667,26.0522666667
832.95,20.1557333333,21.0079666667,17.6317333333,26.1832666667,14.9845333333,20.0081333333,48.1049333333,24.9252,16.3818666667,25.6462666667
833.25,20.2404,20.9734333333,17.7506,26.3061333333,15.0862,20.1124666667,47.8108,24.8128666667,16.3235333333,25.763
833.55,19.8612,20.8393666667,17.6016,25.9396,14.7086,19.6401333333,47.5023333334,24.5718666667,15.8365333333,25.4188666667
833.85,20.3577333333,21.3307,18.1854666667,26.5534,15.2428,20.2594666667,47.9519333333,25.1150666667,16.3344666667,26.0313333333
834.16,20.5704,21.5304,18.4984666667,26.8470666667,15.3871333333,20.5018,47.9444666667,25.3745333333,16.4266666667,26.2876
834.46,20.5916666667,21.4848,18.4072,26.652,15.2694,20.5151333333,47.7845333333,25.4064,16.2813333333,26.3341333333
