wavelength,Back_LoxNocm,Belly_LoxNocm,Breast_LoxNocm,Crissum_LoxNocm,Crown_LoxNocm,DorTail_LoxNocm,Rump_LoxNocm,Throat_LoxNocm,WingTip_LoxNocm
607.58,4.4309,6.00366666667,5.40586666667,9.57666666667,4.30466666667,6.81266666667,4.94433333333,9.1274,7.0004
607.92,4.4259,5.9992,5.4192,9.60746666667,4.30853333333,6.81426666667,4.95936666667,9.17026666667,7.00613333333
608.25,4.43426666667,6.0142,5.4224,9.61353333334,4.30413333333,6.8082,4.9712,9.1908,6.9846
608.59,4.48876666667,6.0548,5.48686666667,9.66440000001,4.363,6.8348,5.0099,9.2636,7.00793333333
608.92,4.47836666666,6.05986666667,5.482,9.67693333333,4.36493333333,6.8212,4.99953333333,9.28973333333,7.0046
609.26,4.45536666667,6.00553333333,5.46293333333,9.65253333334,4.34106666667,6.7932,4.96886666667,9.3028,6.97193333333
609.59,4.4513,5.98806666667,5.4736,9.63693333333,4.3358,6.7808,4.96006666667,9.291,6.9734
609.93,4.4619,5.99653333333,5.4904,9.66906666667,4.352,6.79873333333,4.99063333333,9.32440000001,6.99073333334
610.26,4.45996666667,5.99793333333,5.4668,9.6794,4.34566666667,6.7694,4.98016666667,9.32553333333,6.97133333333
610.60,4.4123,5.9476,5.4192,9.63986666666,4.3034,6.72253333333,4.93756666667,9.29846666667,6.93446666667
610.93,4.35533333333,5.88493333333,5.35506666667,9.57426666667,4.21986666667,6.66093333333,4.8728,9.23800000001,6.86853333333
611.27,4.37673333333,5.909,5.3724,9.64166666667,4.24713333333,6.6892,4.90106666667,9.28853333333,6.88726666667
611.60,4.36406666667,5.89533333333,5.33126666667,9.62199999999,4.22513333333,6.65806666667,4.8773,9.27573333334,6.861
611.93,4.35166666667,5.8894,5.32706666666,9.65486666667,4.22706666667,6.65246666667,4.87686666667,9.30393333334,6.8866
612.27,4.3485,5.8786,5.3072,9.67486666667,4.20353333333,6.6394,4.86916666667,9.31579999999,6.9084
612.60,4.38853333334,5.88046666667,5.31946666667,9.71466666667,4.2196,6.66126666667,4.89736666667,9.35360000001,6.9362
612.94,4.3768,5.8842,5.2888,9.70800000001,4.18133333333,6.64173333333,4.86223333333,9.31059999999,6.89186666667
613.27,4.44083333333,5.90366666667,5.30513333333,9.80100000001,4.244,6.6906,4.90626666667,9.39126666667,6.92746666667
613.61,4.45936666667,5.92286666667,5.34233333333,9.83773333333,4.26373333333,6.70093333333,4.92473333333,9.43113333334,6.96233333333
613.94,4.4805,5.93733333333,5.3802,9.8766,4.27933333333,6.71993333333,4.938,9.49739999999,6.98833333334
614.28,4.52406666667,5.98133333333,5.44426666667,9.94086666667,4.29993333333,6.75213333333,4.96016666667,9.56219999999,7.02346666667
614.61,4.57223333333,6.02806666667,5.49426666667,10.0158,4.33933333333,6.773,4.97986666667,9.63893333333,7.06533333333
614.94,4.48173333333,5.947,5.42333333333,9.94253333333,4.25393333333,6.67333333333,4.89846666667,9.58153333333,6.98646666667
615.28,4.5024,5.96386666667,5.46866666667,10.0034666667,4.25906666667,6.69673333333,4.9241,9.61353333333,7.01153333333
615.61,4.5211,5.98233333333,5.48346666667,10.029,4.29073333333,6.71253333333,4.9249,9.6612,7.02653333333
615.95,4.5232,5.9846,5.4756,10.0478666667,4.29813333333,6.70753333333,4.9267,9.67506666668,7.00806666667
616.28,4.49,5.9706,5.45006666667,10.0466666667,4.27426666667,6.683,4.89713333333,9.69113333333,6.9786
616.61,4.5305,6.0288,5.506,10.1246666667,4.33333333333,6.7462,4.9552,9.8252,7.0552
616.95,4.48296666667,6.025,5.46886666667,10.1100666667,4.2982,6.71786666667,4.93523333333,9.81899999999,7.0342
617.28,4.45786666667,6.00046666667,5.4206,10.1027333333,4.2736,6.7074,4.89313333333,9.82246666667,6.9934
617.62,4.38646666667,5.96113333333,5.36006666667,10.0652666667,4.2184,6.663,4.83546666667,9.78186666667,6.9324
617.95,4.3565,5.92946666667,5.31066666667,10.0489333333,4.20786666667,6.64953333333,4.8206,9.77906666666,6.91846666667
618.28,4.322,5.90446666667,5.26186666667,10.0395333333,4.1778,6.63546666667,4.79803333333,9.75353333333,6.88973333333
618.62,4.38266666667,5.95793333333,5.284,10.1197333333,4.24553333333,6.6782,4.85496666667,9.83126666668,6.93933333333
618.95,4.39926666667,5.97313333333,5.2786,10.1299333333,4.27,6.69113333333,4.8593,9.88666666666,6.93746666667
619.28,4.45266666667,6.00706666667,5.32946666667,10.2092,4.31333333333,6.72266666667,4.9067,9.94773333333,6.98873333333
619.62,4.42136666667,5.9854,5.3128,10.1823333333,4.26086666667,6.69746666667,4.87123333333,9.93046666666,6.98766666667
619.95,4.46546666667,6.043,5.36406666667,10.2268666667,4.30646666667,6.7526,4.92213333333,9.98366666667,7.03686666667
620.28,4.5536,6.12,5.4474,10.3264,4.40293333333,6.82486666667,5.0116,10.0715333333,7.13893333333
620.62,4.5745,6.1596,5.502,10.3734666667,4.42566666666,6.85493333333,5.0183,10.1556,7.1552
620.95,4.55926666667,6.16066666667,5.5256,10.3983333333,4.42133333333,6.84033333333,5.00773333333,10.1640666667,7.14846666667
621.28,4.62143333334,6.19406666667,5.58206666667,10.4752,4.46673333333,6.89006666667,5.0397,10.2376666667,7.2264
621.62,4.6195,6.206,5.6002,10.5132,4.45426666667,6.88646666667,5.02793333333,10.2725333333,7.22113333333
621.95,4.64076666667,6.25806666667,5.688,10.5909333333,4.51573333333,6.936,5.10886666667,10.3594666667,7.28653333333
622.28,4.60846666667,6.2386,5.68326666667,10.5852,4.46673333333,6.9418,5.07706666667,10.3586666667,7.28113333333
622.62,4.6598,6.3046,5.76613333333,10.6678666667,4.51266666667,7.001,5.1314,10.4512666667,7.3474
622.95,4.5934,6.2632,5.7034,10.6256666667,4.458,6.95713333333,5.07826666667,10.4303333333,7.29046666667
623.28,4.6271,6.297,5.7254,10.7022,4.51,6.99966666667,5.12446666667,10.5132666667,7.33353333333
623.62,4.6401,6.29806666667,5.73513333333,10.7501333333,4.51926666667,7.0286,5.124,10.5726,7.34426666667
623.95,4.5274,6.19486666667,5.63946666667,10.7054666667,4.4036,6.938,5.0264,10.5192,7.2334
624.28,4.48976666667,6.15006666667,5.5966,10.7007333333,4.3696,6.90806666667,5.00233333333,10.5015333333,7.21713333334
624.62,4.48953333333,6.12346666667,5.557,10.7024666667,4.34333333333,6.91446666667,4.9932,10.5457333334,7.20533333333
624.95,4.50696666667,6.1532,5.5792,10.7605333333,4.36606666667,6.92733333333,5.03266666667,10.6021333333,7.23466666667
625.28,4.5493,6.1898,5.587,10.8213333333,4.41673333333,6.96866666667,5.0643,10.6609333333,7.29406666667
625.61,4.5968,6.22386666667,5.60033333333,10.8703333333,4.45846666667,7.01,5.0641,10.7068666666,7.32253333333
625.95,4.59636666667,6.211,5.59633333333,10.887,4.47346666667,6.99286666667,5.0552,10.7287333333,7.31686666667
626.28,4.56876666667,6.1806,5.54953333333,10.8551333333,4.4362,6.95486666667,5.0157,10.7085333333,7.29266666667
626.61,4.57913333333,6.1902,5.56266666667,10.8846666667,4.43046666667,6.97726666667,5.01983333333,10.7518,7.30433333333
626.94,4.5823,6.20926666667,5.58226666667,10.9058666667,4.43013333333,7.00726666667,5.01823333333,10.7939333334,7.30786666667
627.28,4.52213333333,6.17553333333,5.53866666667,10.8816,4.38473333333,6.94273333333,4.97693333333,10.753,7.2656
627.61,4.52663333333,6.16666666667,5.53786666667,10.89,4.388,6.9554,4.98856666667,10.7881333333,7.28113333333
627.94,4.5764,6.21546666667,5.59913333333,10.9624666667,4.44473333333,7.0012,5.0449,10.8591333333,7.33073333333
628.27,4.63453333333,6.27833333333,5.6618,11.0518,4.5132,7.041,5.1066,10.9228,7.39586666667
628.61,4.63446666667,6.27953333333,5.6634,11.0422666667,4.5044,7.0544,5.107,10.9475333333,7.37
628.94,4.60433333333,6.26233333333,5.65986666667,11.0105333333,4.46633333333,7.02666666667,5.0756,10.9478666667,7.33086666667
629.27,4.58263333333,6.2452,5.65193333334,11.0041333333,4.44106666667,7.02233333333,5.0721,10.9678,7.31666666667
629.60,4.60183333333,6.2928,5.676,11.0509333333,4.45606666667,7.04613333333,5.1053,11.0018666667,7.3418
629.94,4.60026666667,6.28566666667,5.67086666667,11.084,4.46266666667,7.0602,5.10036666667,11.0326,7.32173333333
630.27,4.6153,6.29586666667,5.67693333333,11.1297333333,4.47146666667,7.07813333333,5.1238,11.0624,7.35653333333
630.60,4.5645,6.23106666667,5.64293333333,11.1284,4.4406,6.999,5.0845,11.0350666667,7.31553333334
630.93,4.5302,6.16713333333,5.602,11.0966666667,4.38973333333,6.9614,5.02916666667,11.0308,7.25493333333
631.26,4.51376666667,6.1712,5.57493333333,11.082,4.36566666666,6.92093333334,4.99086666667,11.0276666667,7.22993333333
631.60,4.47163333333,6.1482,5.50366666667,11.0408666667,4.3202,6.88566666667,4.9391,11.0138666667,7.18893333333
631.93,4.4491,6.15186666667,5.503,11.0491333333,4.31146666667,6.8874,4.9211,11.0624,7.2078
632.26,4.43616666667,6.12646666667,5.4908,11.0718666667,4.31453333333,6.8814,4.91033333333,11.0673333333,7.23
632.59,4.42253333333,6.1164,5.47666666667,11.0946,4.32706666667,6.8922,4.91996666667,11.0900666667,7.23
632.92,4.4135,6.0838,5.4444,11.086,4.31286666667,6.87113333333,4.9017,11.1198,7.22073333333
633.26,4.39346666667,6.08393333333,5.42146666667,11.0981333333,4.30033333333,6.8824,4.8954,11.1548,7.22313333333
633.59,4.40053333333,6.12286666667,5.4548,11.1163333333,4.3052,6.89073333333,4.90893333333,11.1928,7.25046666667
633.92,4.4919,6.22053333333,5.52953333333,11.197,4.38413333333,6.97906666667,4.9744,11.2968666667,7.32033333333
634.25,4.5874,6.327,5.60326666667,11.2888666667,4.46013333333,7.09126666667,5.06996666667,11.4185333333,7.40593333333
634.58,4.63403333333,6.38973333333,5.6628,11.3691333333,4.50673333333,7.15553333333,5.11986666667,11.4998,7.4794
634.91,4.67673333333,6.4178,5.69066666667,11.4361333334,4.5446,7.21906666667,5.14716666667,11.562,7.51466666667
635.25,4.70786666666,6.4382,5.73666666667,11.5001333333,4.57166666666,7.24426666667,5.17596666667,11.6279333334,7.55733333333
635.58,4.76463333333,6.48946666667,5.78546666667,11.5590666667,4.60413333333,7.296,5.22823333333,11.6834,7.6
635.91,4.7772,6.54833333333,5.8068,11.6308,4.63226666667,7.34,5.2606,11.7816,7.63066666667
636.24,4.84773333333,6.64133333334,5.8844,11.7394666667,4.6786,7.4182,5.33943333333,11.8927333333,7.70386666667
636.57,4.8426,6.65253333333,5.8688,11.7837333333,4.65166666667,7.3884,5.28826666667,11.9248666667,7.6652
636.90,4.8928,6.66666666667,5.90146666667,11.8078,4.705,7.39966666667,5.30346666667,11.9886666667,7.68126666667
637.23,4.90623333333,6.6552,5.8774,11.8442666667,4.73506666667,7.40926666667,5.33383333333,12.0017333334,7.7022
637.56,4.8158,6.57253333333,5.79486666667,11.8146,4.67286666666,7.32673333333,5.26643333333,11.9552666667,7.62426666667
637.90,4.81143333333,6.564,5.79213333333,11.8347333333,4.69346666667,7.31906666667,5.28226666667,11.9568666667,7.6116
638.23,4.8617,6.67193333333,5.84426666667,11.9184666667,4.76713333333,7.3606,5.34693333333,12.0484,7.68033333333
638.56,4.89993333333,6.7112,5.89813333333,11.9666,4.8156,7.37593333333,5.39073333333,12.0916,7.71973333333
638.89,4.9519,6.74933333333,5.94366666667,12.0411333333,4.85953333333,7.42373333333,5.4457,12.1726666667,7.7602
639.22,4.9325,6.73046666666,5.93326666667,12.0384666667,4.85966666667,7.4066,5.4158,12.1749333333,7.7184
639.55,4.9067,6.71393333333,5.9376,11.9952666667,4.85426666667,7.3728,5.38823333333,12.1498,7.69073333333
639.88,4.8375,6.64893333333,5.8642,11.9451333333,4.80793333333,7.2958,5.29223333333,12.0954,7.6288
640.21,4.85153333333,6.66426666667,5.8904,11.9687333333,4.86413333333,7.3324,5.34713333333,12.1332,7.67093333333
640.54,4.84866666667,6.6828,5.93866666667,12.0080666667,4.83973333333,7.36386666667,5.35073333333,12.1872,7.7044
640.87,4.90806666667,6.7564,6.0076,12.1007333333,4.8742,7.45913333333,5.3984,12.2992666667,7.77326666666
641.20,4.9286,6.767,6.0304,12.0846666666,4.8594,7.48093333333,5.39593333333,12.3288,7.77766666667
641.53,4.86193333333,6.70533333333,5.96886666667,12.0306,4.75646666667,7.42773333333,5.2868,12.2830666667,7.72846666667
641.87,4.84006666667,6.6238,5.93146666666,12.0136666667,4.69786666667,7.41633333333,5.2536,12.2586,7.67853333333
642.20,4.8572,6.64166666667,5.96946666666,12.0600666667,4.7128,7.45726666667,5.2827,12.3052,7.71006666667
642.53,4.83313333333,6.64633333333,5.97506666667,12.0627333333,4.691,7.46493333333,5.2613,12.296,7.73186666667
642.86,4.8334,6.65886666667,5.9742,12.1015333333,4.68126666667,7.47753333333,5.28026666667,12.3195333333,7.73753333333
643.19,4.8537,6.647,5.95866666667,12.1614,4.62366666667,7.482,5.2793,12.3426666667,7.75253333333
643.52,4.8213,6.6004,5.9024,12.1561333333,4.5654,7.4584,5.2764,12.3100666667,7.719
643.85,4.90493333333,6.68446666667,5.97886666667,12.2562666667,4.61453333333,7.53466666667,5.35566666667,12.401,7.81
644.18,4.9338,6.7112,5.98633333333,12.302,4.65066666667,7.5504,5.4103,12.4596666667,7.80586666667
644.51,4.9158,6.69646666667,5.9834,12.3047333333,4.66793333333,7.53273333333,5.39806666667,12.473,7.80933333333
644.84,4.9504,6.74886666667,6.03126666667,12.4303333333,4.72493333333,7.57486666667,5.4514,12.5482666667,7.88473333333
645.17,4.97903333333,6.7802,6.0528,12.4529333333,4.77493333333,7.58613333333,5.4777,12.6008,7.91413333333
645.50,4.99086666667,6.80593333333,6.05933333333,12.5114666667,4.79133333333,7.58586666667,5.48416666667,12.6084,7.94233333333
645.83,4.99313333333,6.8332,6.0238,12.5562,4.7888,7.56946666667,5.5147,12.6008666666,7.92333333333
646.16,4.9813,6.80093333333,5.9846,12.5424666667,4.7896,7.5466,5.50216666667,12.5960666667,7.8574
646.49,5.0046,6.84866666667,6.0122,12.5879333333,4.83673333333,7.56933333333,5.54276666667,12.6444,7.90466666667
646.82,5.04303333333,6.87586666667,6.05473333333,12.6534,4.91366666667,7.63146666667,5.57343333333,12.7076666667,7.951
647.15,5.09863333333,6.91033333333,6.11946666667,12.7261333333,4.97686666667,7.66886666667,5.61103333333,12.8088,8.02120000001
647.48,4.9544,6.76853333333,6.01033333333,12.6056,4.83633333333,7.53566666667,5.45713333334,12.6854666666,7.891
647.81,4.89706666667,6.7152,5.94006666666,12.5544,4.7546,7.5038,5.37826666667,12.6228,7.82473333333
648.14,4.8792,6.69126666667,5.94206666667,12.5481333333,4.72466666667,7.47966666667,5.37926666667,12.5896666667,7.76326666667
648.47,4.88056666667,6.67633333333,5.94193333333,12.4952666667,4.74513333333,7.4562,5.37676666667,12.6133333333,7.7358
648.80,4.88313333333,6.68313333333,5.97686666667,12.5212,4.74086666667,7.50433333333,5.40183333333,12.6587333333,7.77666666667
649.13,4.94536666667,6.73733333333,6.04186666667,12.5274,4.78126666667,7.5886,5.43313333333,12.7555333333,7.8364
649.46,4.93866666667,6.722,6.0394,12.4889333333,4.76073333333,7.58946666667,5.40036666667,12.7907333333,7.84193333333
649.79,4.90523333333,6.67193333333,5.99846666667,12.4660666667,4.69866666667,7.533,5.35413333333,12.7603333333,7.81293333333
650.11,4.8401,6.58786666667,5.9418,12.3939333333,4.62606666667,7.46013333333,5.27086666667,12.6962,7.73053333333
650.44,4.81543333333,6.55613333333,5.90333333333,12.3394666667,4.57146666667,7.38786666667,5.22953333333,12.7019333333,7.6928
650.77,4.767,6.51013333334,5.8748,12.3078,4.50246666667,7.3668,5.1697,12.6862,7.63186666667
651.10,4.76163333333,6.5272,5.88633333333,12.3396,4.48546666667,7.384,5.1963,12.6956,7.64433333333
651.43,4.73346666667,6.5236,5.8914,12.3543333333,4.45426666667,7.37153333333,5.18186666667,12.7005333333,7.64553333333
651.76,4.71346666667,6.51,5.85993333333,12.3805333333,4.41886666667,7.36913333333,5.14903333333,12.7350666667,7.66613333333
652.09,4.6696,6.4822,5.84033333333,12.4111333333,4.38373333333,7.35006666667,5.09606666667,12.7066666667,7.67586666667
652.42,4.76406666667,6.57006666667,5.92093333333,12.5285333333,4.49586666667,7.40826666667,5.1786,12.7932666667,7.76106666667
652.75,4.74273333333,6.55953333333,5.91566666667,12.5896666667,4.52233333333,7.37226666667,5.1963,12.8360666667,7.77213333333
653.08,4.71656666667,6.55326666667,5.91273333333,12.6133333333,4.5062,7.39146666667,5.18333333333,12.8420666667,7.72933333333
653.41,4.76606666667,6.6378,5.98426666667,12.6706,4.5728,7.46086666667,5.2109,12.9364666667,7.7916
653.74,4.82526666667,6.7058,6.036,12.7383333333,4.60373333333,7.51653333333,5.24906666667,13.0028,7.88346666667
654.06,4.7845,6.675,6.0358,12.7744666667,4.59293333333,7.53613333333,5.26756666666,13.0032,7.89253333333
654.39,4.82233333333,6.73546666667,6.0636,12.8414,4.6648,7.5942,5.31923333333,13.0232666667,7.95286666667
654.72,4.94516666666,6.86006666667,6.16246666667,12.9697333333,4.82006666667,7.73693333333,5.43146666667,13.1759333333,8.06513333333
655.05,5.10143333333,6.96666666667,6.28413333333,13.1446,5.00313333333,7.87466666667,5.577,13.3401333333,8.21813333333
655.38,5.1238,6.9888,6.26806666667,13.1779333333,5.06406666667,7.89253333334,5.5948,13.375,8.23226666667
655.71,5.21853333333,7.08066666667,6.30126666667,13.2666666667,5.11973333333,7.9868,5.69353333333,13.4991333333,8.29786666667
656.04,5.1389,7.0062,6.21873333333,13.2572666667,5.01246666667,7.9302,5.63226666667,13.484,8.20593333334
656.37,5.16416666667,7.0092,6.2188,13.2689333333,4.9942,7.9544,5.63426666667,13.4860666667,8.18800000001
656.69,5.1238,6.98,6.16093333333,13.2836666667,4.95566666667,7.88473333333,5.59856666667,13.5032666667,8.21626666667
657.02,5.08283333333,6.94753333333,6.087,13.2660666667,4.91793333333,7.85466666667,5.57233333333,13.4382666666,8.18826666667
657.35,4.97086666667,6.827,5.94826666667,13.2188,4.81833333333,7.74346666666,5.4561,13.3776666667,8.06920000001
657.68,5.0505,6.961,6.03886666666,13.3540666667,4.93086666667,7.81133333333,5.5129,13.5316,8.162
658.01,5.1283,7.0044,6.11426666667,13.4520666667,4.95253333333,7.83206666667,5.5804,13.6430666667,8.22793333334
658.34,5.12,6.97206666667,6.10413333333,13.4628,4.9244,7.799,5.57213333333,13.6416,8.22733333334
658.66,5.0927,6.96433333333,6.10513333333,13.4484,4.9174,7.77273333333,5.55643333333,13.6268666667,8.21086666667
658.99,5.09613333333,6.9832,6.1442,13.4830666667,4.91233333334,7.75973333333,5.5865,13.6279333333,8.23866666667
659.32,5.00843333333,6.9124,6.09366666667,13.4438,4.8538,7.67026666667,5.5096,13.5768,8.1768
659.65,5.0443,6.96306666667,6.13433333333,13.4760666667,4.87293333333,7.70573333333,5.53456666667,13.6143333333,8.21553333333
659.98,4.9826,6.92673333333,6.10826666667,13.4798666667,4.8152,7.65533333333,5.50063333333,13.6009333333,8.18193333333
660.31,4.9852,6.9108,6.1242,13.4731333333,4.7906,7.64106666667,5.50693333333,13.6072666667,8.156
660.63,5.0401,6.976,6.22413333333,13.5470666667,4.84193333333,7.68853333333,5.59383333333,13.7283333333,8.23019999999
660.96,5.1033,7.04566666667,6.31046666667,13.5954666667,4.91733333333,7.75553333333,5.67836666667,13.8443333333,8.27493333333
661.29,5.04743333333,6.96893333333,6.2136,13.499,4.82226666666,7.68893333333,5.57663333333,13.7289333333,8.17593333334
661.62,4.9931,6.93846666667,6.12046666667,13.4125333333,4.78586666667,7.66346666667,5.53436666667,13.6829333333,8.10859999999
661.94,4.9706,6.9298,6.0972,13.4084,4.7624,7.65533333333,5.52003333333,13.7037333334,8.0854
662.27,4.96926666667,6.94366666667,6.0812,13.4164666667,4.735,7.6602,5.50446666667,13.7184666667,8.09153333333
662.60,4.9635,6.95453333333,6.068,13.4259333333,4.71206666667,7.68793333333,5.4582,13.7858666667,8.06839999999
662.93,4.9982,6.97233333334,6.12726666667,13.469,4.70966666667,7.73633333333,5.4953,13.8222,8.085
663.26,4.95473333334,6.90173333333,6.0296,13.4345333333,4.66133333333,7.68986666667,5.41416666666,13.7838,8.05246666667
663.58,4.9849,6.9184,6.0148,13.434,4.6652,7.69666666667,5.4016,13.8186666667,8.04906666667
663.91,5.04643333333,6.98833333333,6.06513333333,13.5232,4.73953333333,7.76566666667,5.4454,13.9106666667,8.11446666667
664.24,4.9573,6.9174,5.98153333333,13.4914,4.679,7.7208,5.34326666667,13.8492666667,8.03279999999
664.57,5.03996666667,6.99686666667,6.05426666667,13.6128,4.73586666667,7.82773333333,5.40986666667,13.8925333333,8.11780000001
664.89,5.15513333333,7.11073333333,6.18626666667,13.7424666667,4.8548,7.95766666667,5.56236666667,14.0484666667,8.23866666667
665.22,5.21353333333,7.1634,6.281,13.8288666667,4.90026666667,7.99446666667,5.60193333333,14.1260666667,8.34686666666
