wavelength,Back_SalAtem,Belly_SalAtem,Breast_SalAtem,Crissum_SalAtem,Crown_SalAtem,DorTail_SalAtem,Patch10_SalAtem,Rump_SalAtem,Throat_SalAtem,WingTip_SalAtem
775.05,5.5216,16.7120205128,13.823,23.5249333333,-5.3214,8.25893333334,-2.5884,8.77537777778,49.4167333333,10.7068
775.36,5.96986666667,17.0707641026,14.1364,23.9813333333,-4.9248,8.69346666667,-2.16693333333,9.26411111111,49.3011333333,10.9963333333
775.67,7.5318,18.3146153846,15.5527333333,25.4045333333,-3.2016,10.0356666667,-0.560066666667,10.6291555555,49.7847333333,12.5057333333
775.98,7.94033333333,18.5386769231,15.9523333333,25.8369333333,-2.87453333333,10.5635333333,-0.163466666666,10.7758444445,50.0943333333,12.8221333333
776.30,8.97353333334,19.376651282,16.9560666667,26.9830666667,-1.84893333333,11.4678,0.724466666665,11.7926,50.6807333334,13.7248666667
776.61,9.11033333334,19.4482461539,17.2180666667,27.2180666667,-1.54973333333,11.6624666667,0.697599999999,12.0481111111,50.9524666667,13.8137333333
776.92,8.91979999999,19.0213282051,17.1573333333,27.1677333333,-1.74353333333,11.6404,0.357866666667,11.9534444445,50.9623333333,13.8134666667
777.23,9.32826666665,19.2832102564,17.2597333333,27.1874666667,-0.942466666668,11.9075333333,1.0622,12.3179777778,50.498,14.1020666667
777.54,9.15733333331,18.9967128205,17.3973333333,27.5050666666,-0.971266666668,11.9842666667,0.9506,12.1475333333,50.4276,13.7526
777.85,8.73406666666,18.4922307692,16.8558,27.1928666667,-1.2824,11.7632,0.633066666667,11.9578222222,49.6835333333,13.3128
778.16,8.97686666667,18.7054769231,16.9265333333,27.3973333333,-0.917399999998,12.229,1.26673333333,12.4684888889,49.4599333333,13.5728666667
778.47,9.34073333333,19.0981025641,17.3626,27.8228,-0.397666666668,12.7004,1.85026666667,12.9775777778,49.7870666667,13.938
778.78,9.41680000001,19.5016769231,17.5526666667,28.1276666667,-0.143200000001,12.9649333333,2.08726666667,13.1437777778,50.1002,14.0863333333
779.09,7.91459999999,18.2647333333,16.3819333333,27.0518666667,-1.52846666667,11.8886666667,0.577866666667,11.9276666667,49.4137333333,12.8644666667
779.40,7.69773333334,18.2451794872,16.0606666667,26.7761333333,-1.6244,11.5782666667,0.315666666665,11.9501555555,49.3265333333,12.8282
779.71,7.50426666667,18.0918923077,15.543,26.1785333333,-1.70873333333,11.4646,0.328333333333,11.7578888889,48.7035333333,12.6431333333
780.02,7.20720000001,18.3291282051,15.3068,26.3191333333,-1.9134,11.6174,0.403199999999,11.7533111111,49.1506666667,12.6298
780.33,6.98,18.1619487179,14.8992,26.0702,-2.09786666667,11.0512,0.394666666666,11.4927111111,48.4769333333,12.3124
780.64,6.90133333333,18.3578871795,14.8293333333,26.3535333333,-2.20046666667,11.1416,0.430599999999,11.5185111111,48.4757333333,12.2374
780.95,7.2664,18.7824666667,14.9178,26.4828666667,-1.87786666667,11.3678666667,0.656666666667,11.7196444444,48.6102666667,12.6636666667
781.26,7.36459999999,18.9617179487,15.0606666667,26.2602666667,-1.56846666667,11.4513333333,0.852600000001,11.6751111111,48.4517333333,12.7811333333
781.57,7.1922,18.8731794872,14.8964666667,26.1233333333,-1.54073333333,11.2448,1.0422,11.5845555556,48.1674,12.4024666667
781.88,6.92126666667,18.8439538462,14.4748,25.9754,-1.96453333333,11.0186,0.945933333333,11.3869555555,47.9399333333,11.9509333333
782.19,7.34566666667,19.4757384615,14.9100666667,26.1838,-1.27586666667,11.5288,1.56746666667,11.8051777778,48.152,12.4858
782.50,8.44173333334,20.4783692307,15.8019333333,26.8172,-0.333066666667,12.3340666667,2.72873333333,12.6443555556,48.7062666667,13.4747333333
782.81,8.4986,20.7769282051,16.203,27.1212,-0.147000000001,12.7272666667,3.19553333333,12.7442222222,48.8108666667,13.6593333333
783.12,8.38960000001,20.8589538462,16.4420666666,27.4111333333,-0.220066666666,12.954,3.01506666666,12.7512,49.1901333333,13.5816
783.43,8.75613333333,20.9679487179,16.8424,27.5428,0.164066666667,13.4504666667,3.05926666667,12.9819555556,48.9623333333,13.6471333334
783.74,9.68159999999,22.1089794872,18.0090666667,28.5774,1.29273333333,15.0178,4.21326666666,14.1386,50.2573333333,14.6262
784.05,10.8650666667,23.0545076923,19.1866666667,29.2664,2.36020000001,15.9662,5.27033333333,15.1246,50.7804666667,15.6135333333
784.36,10.7841333333,23.1753128205,19.3509333333,28.9930666667,2.03726666667,15.9868,5.40146666667,15.0690888889,50.7084,15.2617333333
784.67,11.2786666667,23.7246666667,19.9668666667,29.6276666667,2.25866666667,16.4367333333,5.96440000001,15.7565333333,51.1554,15.8148666667
784.98,12.169,24.4527897436,20.8310666667,30.2346666667,3.00946666667,17.4038,6.43186666667,16.5508,51.3426666666,16.5071333333
785.29,13.1598,25.0930153846,22.0639333333,30.968,4.47046666667,18.2694,7.33333333334,17.3317111111,51.4017333333,17.8038
785.60,13.0359333333,24.545625641,21.7489333333,30.7054666667,4.21453333333,17.9716,6.95973333333,17.0265333333,50.5837333333,17.2278666667
785.91,13.5698666667,24.9637435897,22.1814,31.152,5.04153333333,18.4976,7.44626666667,17.6887111111,50.4206,17.5734666667
786.22,13.48,24.5715435897,21.8307333333,30.9670666667,4.8748,18.1778666666,7.07246666666,17.3659555556,49.9566666667,17.1416666667
786.53,13.3376666667,24.4654,21.7364,30.9336666667,5.07819999999,17.9382666667,7.13973333333,17.2862444444,49.5437333333,16.8652
786.84,13.0394666666,24.2185487179,21.5984,30.5920666667,5.0352,17.4326666667,7.0518,17.0476222222,49.3829333333,16.7454
787.14,12.6204666667,23.6041948718,20.8463333333,29.9919333333,4.68613333333,16.7598,6.44386666667,16.6193333333,48.4892,16.1483333333
787.45,11.8842666667,23.0031538462,20.0607333333,29.666,3.97500000001,16.0938666667,5.61820000001,16.2571555555,48.3990666667,15.4948666667
787.76,11.5926,22.7257641026,19.7799333333,29.7599333333,3.95766666666,15.7823333333,5.23406666666,16.2238444444,48.4193333334,15.3380666667
788.07,11.1218,22.1533948718,19.2974666667,29.6288,3.67673333334,15.3332666667,4.56293333333,15.7006666667,48.2476,14.8222666667
788.38,10.6082666667,21.6026153846,18.7996,29.0476666667,2.98113333334,14.5296666667,4.1176,15.154,47.9070666667,14.3856666667
788.69,10.3456,21.3839384615,18.399,28.6315333333,2.41753333333,14.1337333333,3.6588,14.7294666667,47.7906,13.9638666667
789.00,9.76039999999,20.9444307692,18.0537333333,28.3343333333,1.7742,13.5956,3.20426666667,14.3278,47.8466666666,13.5872666667
789.31,9.40406666666,20.7693948718,17.9404666666,28.4776,1.44866666667,13.4133333333,2.9354,13.9974,48.427,13.2701333333
789.62,10.1192,21.5344769231,18.7015333333,29.2379333334,2.37980000001,14.1081333333,3.96353333333,14.9157111111,49.2934,14.321
789.92,10.1796,21.6106410256,18.6459333333,29.1325333333,2.27546666667,14.0558,3.95853333333,15.0378666667,49.5132,14.4366
790.23,10.0243333333,21.2190512821,18.0692,28.8624,1.80680000001,13.6557333333,3.6182,14.8325555556,48.8801333333,13.8988
790.54,10.1194666667,21.186225641,18.1745333333,28.8663333333,1.776,13.5182,3.58346666666,14.8329555556,48.6634,13.8427333333
790.85,9.82686666667,20.9585846154,17.9298,28.5954666667,1.54146666666,13.3060666667,3.30600000001,14.4337111111,48.0392666667,13.6570666667
791.16,10.3242,21.1455230769,18.428,28.8872666666,1.85213333334,13.6552,3.60626666667,14.5928666667,48.4068666667,14.299
791.47,10.5421333333,21.4490871795,18.7542,28.9682,1.97333333333,13.823,3.89446666666,14.8771777778,48.4592666667,14.3700666667
791.78,10.616,21.7248820513,18.954,29.6626666667,2.12613333333,14.0713333333,3.82200000001,14.8142888889,49.1984666667,14.5894666667
792.08,10.394,21.5236358974,18.7657333333,29.6356666667,2.00766666667,13.7794,3.52420000001,14.8483777778,49.3531333333,14.1610666667
792.39,10.4942,21.6233589744,18.8401333333,29.5764,2.26906666667,13.7318,3.31333333334,15.0547555556,49.6066666666,14.2763333333
792.70,10.4964666667,21.644348718,18.6576,29.159,2.07186666667,13.5360666667,2.82673333333,15.0691777778,49.1286666667,14.1844
793.01,9.52899999999,20.7242461539,18.0695333333,28.4118,0.777399999999,12.5404666667,1.52906666667,14.2566,48.3965333333,13.0142666667
793.32,9.51266666665,20.4114615385,18.2426666667,28.6209333333,0.746466666667,12.6594666667,1.37893333334,14.0141777778,48.4706666667,13.1882
793.62,9.29033333334,20.4475692308,18.3975333333,28.9081333333,0.492266666667,12.3802,1.12606666667,13.8900444445,49.2012666667,13.6686
793.93,9.69879999999,20.9379025641,18.8426666667,29.3166,0.853600000001,12.6210666667,1.40346666667,14.0699777778,50.0497333333,14.1607333333
794.24,10.2499333333,21.3219692308,19.6421333333,29.6709333333,1.3312,13.0597333333,1.87306666667,14.4542222222,50.8972,14.454
794.55,10.0415333333,21.1461794872,19.1161333333,29.3239333333,1.1024,12.6520666667,1.69,14.2433333333,50.2081333333,14.0353333333
794.86,10.9771333333,21.7337435897,19.8626666666,29.8421333333,1.87786666667,13.2927333333,2.44273333333,14.9296222222,50.7226,14.9006666667
795.16,11.0672,21.7382153846,19.9746,30.0508,1.79873333333,13.0843333333,2.15953333333,15.2557555555,50.9298,14.7711333333
795.47,10.6185333333,21.3662051282,19.5126,29.8076,1.06753333333,12.4608,1.30366666667,14.5976,50.9366,14.4315333333
795.78,11.2362,21.8463538462,20.1571333333,30.6686,1.6514,13.1561333333,1.97566666667,15.0522222222,51.2157333333,14.8328
796.09,11.0064,21.6422358974,20.1925333333,31.0620666667,1.68306666667,13.0646,1.9924,15.0452888889,51.5184666667,14.7985333333
796.40,11.6364666667,22.5034,20.7806,31.5308666667,2.46206666667,13.5952,2.563,15.6075555556,52.2557333333,15.4934666667
796.70,11.663,22.7395948718,20.5416,31.4856666667,2.33366666667,13.232,2.0956,15.8154666667,52.3765333333,15.4797333333
797.01,12.2314666667,23.3440051282,21.2181333333,31.9129333333,3.078,13.9096,2.84553333333,16.6507333333,52.8279333334,15.8856666667
797.32,11.7484666667,22.8775128205,20.7208666667,31.6206666667,2.42333333333,13.4866666667,2.44886666667,16.1434,52.4641333333,15.2658
797.63,11.7458666667,22.6913948718,20.4237333333,31.4344,2.24093333333,13.3128666667,2.53193333333,16.1494222222,52.2256,15.3242
797.93,11.6626666667,22.7083794872,20.6322,31.4983333334,2.17946666667,13.2666,2.421,16.1107555556,52.3207333333,15.4766666667
798.24,10.9422,22.1471538462,20.1319333333,31.3064666667,1.5572,12.3252,1.47806666667,15.3337777778,52.1826,14.8746666667
798.55,10.9584,21.9244717949,19.9683333333,30.7582666667,1.63773333334,12.2591333333,1.55353333334,15.1939555556,51.7484,14.6446
798.85,11.4473333333,22.2065538461,20.4729333333,31.0374666667,2.36393333333,12.9656666667,2.27473333333,15.6640444445,51.7886666667,14.9985333333
799.16,10.2439333333,21.2559794872,19.276,29.6862,1.06726666667,11.4400666667,0.976200000001,14.4167555556,51.0647333333,13.8320666667
799.47,10.2218666667,20.9181487179,19.053,28.6742666667,0.400466666667,10.8496,0.470799999999,13.8221333333,50.2814666667,13.4090666667
799.78,10.2327333333,20.608974359,18.7730666666,28.2826666667,0.224666666668,10.5777333333,0.356,13.4539111111,49.97,13.0375333333
800.08,9.59919999999,20.2652923077,18.8785333333,28.1693333333,-0.437333333332,10.1934,-0.156866666667,12.7408222222,50.0645333333,12.4867333333
800.39,9.06593333334,19.4519692307,18.3090666667,27.7520666667,-1.3024,9.53440000001,-0.948266666666,11.7491111111,49.6315333333,11.6252
800.70,9.09453333334,19.5427025641,18.7947333333,27.9534666667,-1.4498,9.72346666667,-1.12366666667,11.8215111111,49.9854666667,11.6799333333
801.00,8.33179999999,19.1315025641,18.228,27.5258666667,-2.00893333334,8.9896,-2.2282,11.1189777778,49.5881333333,11.2356666667
801.31,8.05100000001,18.5376153846,17.5166666666,27.0248666667,-2.71393333333,8.34853333333,-3.04186666667,10.6638,49.5324666667,10.3764666667
801.62,7.81319999999,17.9901897436,17.0456666667,26.2602,-3.16053333333,8.0498,-3.23333333333,10.2598444444,48.5836,10.0029333333
801.92,7.14419999999,17.647548718,16.4527333333,26.0899333333,-3.86973333333,7.33019999999,-4.1178,9.68877777778,48.4528,9.78599999999
802.23,6.76793333333,17.4543948718,16.1254666667,25.964,-4.49513333333,6.5654,-4.67873333333,9.46288888889,48.7053333333,9.45860000001
802.54,7.41380000001,18.0184974359,17.1009333333,27.1200666667,-3.8378,7.63719999999,-4.2082,10.3768666667,49.7828666666,10.4726
802.84,7.59886666666,18.332425641,17.3064,27.8689333333,-3.69013333333,8.08113333333,-3.78653333333,10.7102222222,50.6845333333,10.8903333333
803.15,7.45866666666,18.4027128205,17.066,28.1530666667,-4.12853333333,7.60780000001,-4.05713333333,10.5075111111,51.0743333333,10.7692666666
803.46,8.154,19.2609282051,17.7626666667,28.7606,-3.39186666666,8.11473333333,-3.1704,11.4394,52.107,11.4024666667
803.76,8.28586666665,19.307948718,17.5710666667,28.5080666667,-3.42146666667,8.09653333333,-3.27126666667,11.3636,52.0666666667,11.2635333333
804.07,7.98040000001,19.0188102564,16.891,28.1886666667,-3.55773333333,7.57093333332,-3.64873333333,11.2540888889,51.7658,11.1544666667
804.38,8.1424,18.8573538461,17.0224666667,27.9528666667,-3.61086666667,7.26746666667,-3.42133333333,11.3157555556,51.9424,10.9697333333
804.68,8.37866666667,19.1320615384,17.5096666667,27.9441333333,-3.1906,7.57466666666,-2.84033333333,11.7856,52.1013333333,11.4721333333
804.99,8.43526666667,19.6910102564,17.6791333333,28.4549333333,-2.9192,7.68573333334,-2.62333333333,12.1937555556,53.1294666667,11.67
805.30,9.57846666665,20.6085692308,18.6576,29.0013333333,-1.6602,8.61866666666,-1.284,13.1386666667,53.4047333333,12.4902666667
805.60,8.97386666667,20.405774359,18.2744666666,28.4054666667,-2.11113333333,8.28100000001,-2.07833333333,12.7124444444,52.9542666667,12.0719333333
805.91,8.80859999999,20.4412,18.1770666667,27.8125333333,-2.1158,8.07946666667,-2.0638,12.5346666667,52.2916666667,11.8814666667
806.21,8.87373333334,20.1313025641,18.1705333333,27.7407333333,-1.8164,7.9948,-2.10286666667,12.6888888889,51.5363333333,11.7188
806.52,8.42739999999,19.4288358974,18.0218,27.2733333333,-2.09713333334,7.72833333333,-2.5848,12.5025333333,51.1836,11.4672
806.83,8.13873333333,18.8399487179,17.2607333333,26.5412,-2.46866666667,7.40586666667,-3.28053333333,12.0066222222,50.3036666667,10.9043333333
807.13,7.92326666667,18.8670358974,17.2484666667,26.3756666667,-2.52646666667,7.229,-3.21426666667,12.1074666667,50.1984666667,11.1442
807.44,8.98913333334,20.1469230769,18.5918666667,27.0671333333,-1.3146,8.40180000001,-1.93526666667,13.2176222222,51.0976666667,12.0922666667
807.74,10.0300666667,21.0344769231,19.2926666667,27.6877333333,-0.3804,9.6296,-1.00766666667,14.0119333333,51.358,12.6394
808.05,10.1780666667,21.6849282051,19.74,28.3434666667,0.027333333326,9.78086666666,-0.889733333333,14.2756888889,52.1149333333,12.9705333333
808.35,9.27639999999,21.1991794872,18.8439333333,27.7163333333,-1.2268,9.32619999999,-2.0922,13.1796888889,51.9006,12.1275333333
808.66,7.74386666667,19.9372512821,17.5617333333,26.6157333334,-2.65653333334,8.18766666666,-3.37693333333,11.9917555555,50.7278666667,10.8150666667
808.97,8.9298,20.4555692308,18.3732666667,27.2378666667,-1.6414,9.11786666667,-1.80046666667,12.8272222222,51.0846,11.8437333333
809.27,8.07939999999,18.9019435898,17.2994666666,26.0411333333,-3.28926666667,8.01333333333,-2.9728,11.4618444444,50.0221333333,10.5297333333
809.58,7.1866,18.9155128205,16.7507333333,26.0320666667,-4.2202,7.62993333333,-3.5398,11.0882222222,50.9174666667,10.1911333333
809.88,7.60919999999,19.5936102564,17.2884666667,26.4272,-3.70013333333,8.6056,-2.80433333333,11.6313333333,51.1164,10.8382
810.19,8.43880000001,19.9202974359,17.9516666667,26.9045333333,-2.88433333333,9.3978,-1.66473333333,12.3104,50.9397333333,11.7146666667
810.49,8.63593333335,20.217748718,18.1731333333,27.1806,-2.90246666667,9.38713333332,-1.67653333333,12.3156888889,51.3168666667,11.4195333333
810.80,7.60053333333,19.2268051282,17.1741333333,26.6098666666,-4.24673333333,8.26626666667,-2.99646666667,11.3357333333,50.67,10.5480666667
811.10,6.3132,18.8164410256,16.6498666667,26.5741333333,-5.27773333333,7.2222,-4.20033333333,10.5920444444,51.0608,9.97473333334
811.41,6.08213333333,18.0907948718,15.9508,26.2262,-5.938,6.87833333333,-4.91306666667,9.90817777777,50.1144,9.69933333334
811.71,7.61420000001,18.7173025641,17.2984666667,26.9908,-4.54693333333,7.79713333333,-3.37493333333,11.2579111111,50.3656666667,10.9726666667
812.02,8.58926666667,19.4910153846,18.2938,28.0983333333,-3.82033333333,8.76393333333,-2.422,11.9184,51.4356,12.1931333333
812.32,8.73573333333,19.8691384615,18.5270666667,28.9314,-3.9166,8.83793333333,-2.61386666667,12.2095333333,51.7498,12.2688666667
812.63,9.89679999999,20.7713589744,18.6994,30.2412,-3.34206666666,9.38840000001,-1.86046666667,13.0519555556,52.2222,13.0923333333
812.93,10.1854666667,20.7098153846,18.6632,30.151,-3.65673333333,8.93493333333,-1.94046666667,12.8991111111,51.3238,13.2125333333
813.24,10.8780666667,20.9777538462,18.6872,30.1448666667,-3.2566,8.89180000001,-2.02893333333,13.0775555556,50.8952,13.8278
813.54,10.3046,20.6402923077,18.1812,29.6097333333,-3.44919999999,8.33113333333,-2.17933333333,13.0243333334,50.3732,13.7794666667
813.85,10.1021333333,20.5364153846,17.9763333333,29.5833333333,-3.16319999999,8.70746666667,-2.06633333333,12.9960222222,50.2550666667,14.0476
814.15,9.6596,19.9947948718,17.5956,29.0374666667,-3.10206666666,8.59173333333,-2.22786666667,12.5851111111,49.6091333333,13.594
814.46,9.20319999999,19.5044974359,17.3133333333,28.7024,-3.50446666666,8.51046666667,-2.03586666667,12.3431333333,48.836,13.5418666667
814.76,9.97953333333,20.5110769231,18.5068,29.2696666667,-2.20326666667,9.7838,-0.473266666666,13.6542666667,49.0168666667,14.2719333333
815.07,9.98793333333,20.6975025641,18.4602,29.5122,-1.53166666667,10.1651333333,0.144933333333,14.0454222222,48.932,14.5507333333
815.37,9.72320000001,20.945974359,18.5559333334,29.4504,-1.11513333332,10.349,0.136400000001,14.3013111111,49.0734,14.3684666667
815.68,11.4318666667,22.3313794872,20.0543333333,30.3608666667,0.884800000005,11.9052666667,2.39813333333,16.0030444445,49.6160666667,15.7548666667
815.98,11.6838,23.2666974359,21.3593333333,30.9353333333,2.4208,12.6994666667,3.55860000001,17.2686666667,50.1182666667,16.6476
816.29,12.5569333333,24.1612717949,22.5456666667,31.6462,3.9492,13.9529333333,5.07666666667,18.0813111111,51.0338666667,17.6408666667
816.59,12.1862666667,23.7640102564,22.5922,31.7318,4.11926666667,13.8098666667,5.47473333333,18.0682888889,50.8976,17.5642666667
816.89,12.1219333333,23.6126461538,22.4749333333,31.8171333333,3.35933333333,13.5860666667,5.2174,17.5449111111,50.6577333333,16.7967333333
817.20,12.8864,23.9549846154,23.2234666667,32.4835333333,3.92673333334,14.293,5.47246666666,18.4223777778,50.9964,17.6484
817.50,13.3261333333,24.0390615385,23.4913333333,32.9454666667,3.96553333334,14.8491333333,5.7112,18.7092888889,51.1997333333,17.9741333333
817.81,14.4304666667,24.6538051282,23.9999333334,33.5625333333,4.88879999999,15.4235333333,6.27079999999,19.2662,51.7360666667,18.4791333333
818.11,13.9358666667,24.2212717949,23.1134,33.0558,4.23706666666,14.6192666666,5.23853333333,18.5629333333,51.6074666667,17.6514666667
818.41,13.4232,23.9213589743,22.5755333333,32.235,3.85993333333,14.0013333333,4.63713333333,18.0668444444,50.7064666667,16.7822
