wavelength,Back_SpoFrof,Belly_SpoFrof,Breast_SpoFrof,Crissum_SpoFrof,Crown_SpoFrof,DorTail_SpoFrof,Rump_SpoFrof,Throat_SpoFrof,WingTip_SpoFrof
635.58,14.145,29.207,23.0168333334,24.1571666666,12.2476666666,16.4355,14.6278333334,25.0948333333,14.4596666667
635.91,14.2161666667,29.2618333334,23.061,24.2673333334,12.3463333333,16.4421666667,14.7013333334,25.1635,14.5523333333
636.24,14.279,29.2585,23.0065,24.2306666667,12.3621666667,16.4535,14.7421666667,25.1793333334,14.5826666666
636.57,14.2651666666,29.2165,22.794,24.1458333333,12.3445,16.3313333333,14.667,25.1066666666,14.5373333333
636.90,14.2526666667,29.191,22.7418333334,24.0753333333,12.331,16.3233333333,14.6308333334,25.0916666667,14.517
637.23,14.2313333333,29.1841666667,22.6848333333,23.9906666667,12.2791666666,16.2445,14.5773333334,25.1241666666,14.467
637.56,14.3071666666,29.2336666667,22.872,24.0951666667,12.2896666666,16.3406666667,14.652,25.2428333333,14.5871666666
637.90,14.454,29.349,23.0396666666,24.148,12.3068333333,16.5066666667,14.7755,25.2553333334,14.7391666667
638.23,14.5213333334,29.4735,23.0523333333,24.2445,12.3421666667,16.5028333334,14.8195,25.2788333334,14.8343333333
638.56,14.4188333333,29.3421666667,23.0641666667,24.0505,12.1875,16.4121666667,14.6851666666,25.2013333333,14.6925
638.89,14.5333333334,29.4238333334,23.185,24.1135,12.2588333334,16.4996666667,14.7445,25.3365,14.7506666666
639.22,14.5976666666,29.5286666667,23.2611666666,24.1315,12.3041666666,16.5685,14.8033333334,25.415,14.8788333333
639.55,14.6413333334,29.5628333333,23.3185,24.1406666666,12.2828333333,16.6791666666,14.7643333333,25.4313333333,14.9076666667
639.88,14.6788333333,29.782,23.4408333333,24.1955,12.3953333333,16.7788333334,14.7955,25.5311666667,14.9945
640.21,14.7166666667,29.766,23.5678333333,24.1546666667,12.4376666666,16.8935,14.8111666667,25.4571666667,15.1101666666
640.54,14.8015,29.8978333333,23.6461666667,24.277,12.5096666667,16.9628333333,14.8841666666,25.5888333333,15.1705
640.87,14.8683333333,29.9048333333,23.7195,24.36,12.5991666666,17.04,14.901,25.5976666667,15.2061666667
641.20,15.0003333333,29.9528333334,23.6811666667,24.4618333334,12.7106666667,17.1266666666,14.936,25.67,15.3173333333
641.53,14.916,29.8901666666,23.6048333334,24.431,12.7446666667,17.0608333333,14.8563333334,25.6235,15.2436666667
641.87,14.7593333333,29.7465,23.5903333333,24.302,12.625,16.9976666667,14.696,25.5691666666,15.0821666667
642.20,14.7243333333,29.7126666666,23.5663333333,24.2796666667,12.6355,16.953,14.6601666666,25.4913333333,15.0611666666
642.53,14.7401666666,29.7343333334,23.555,24.2796666667,12.5901666666,16.8968333333,14.6808333333,25.4831666666,15.0413333333
642.86,14.7553333333,29.6235,23.4518333333,24.2786666667,12.5526666667,16.8321666667,14.5935,25.3851666667,14.9583333333
643.19,14.741,29.6075,23.5323333334,24.2723333333,12.582,16.7266666667,14.5935,25.4043333333,15.0006666666
643.52,14.7511666667,29.5203333333,23.5158333334,24.3051666667,12.5035,16.7218333333,14.6031666667,25.438,14.948
643.85,14.7873333333,29.6046666667,23.5695,24.437,12.4953333333,16.6755,14.6903333334,25.556,14.9001666666
644.18,14.6958333333,29.6096666667,23.6113333334,24.4631666667,12.4853333333,16.6578333333,14.7235,25.4775,14.9645
644.51,14.6281666666,29.6033333334,23.6261666667,24.4753333334,12.4756666666,16.6545,14.7158333333,25.4611666667,14.8421666666
644.84,14.5966666667,29.7526666667,23.7625,24.5248333333,12.5228333333,16.7335,14.8148333333,25.5103333333,14.7936666667
645.17,14.4958333333,29.6713333333,23.6108333334,24.49,12.4521666667,16.6013333333,14.7288333333,25.443,14.6811666667
645.50,14.5876666667,29.7793333334,23.5848333333,24.607,12.53,16.6881666667,14.8798333333,25.5293333333,14.7966666667
645.83,14.6878333333,29.9341666667,23.671,24.7401666666,12.6023333333,16.7483333334,15.0441666666,25.6643333334,14.844
646.16,14.6451666667,29.8158333333,23.6008333333,24.6575,12.5811666667,16.7818333334,14.9796666667,25.5833333333,14.7886666667
646.49,14.5631666666,29.8033333334,23.615,24.6218333333,12.582,16.791,15.0061666666,25.5361666667,14.7705
646.82,14.5368333333,29.7585,23.4588333334,24.6538333334,12.5693333333,16.835,15.0465,25.5125,14.7205
647.15,14.579,29.7321666666,23.5033333333,24.666,12.5873333333,16.867,15.132,25.5183333334,14.7968333333
647.48,14.5315,29.6636666667,23.4953333334,24.6543333334,12.554,16.8951666666,15.0631666667,25.3953333333,14.7881666667
647.81,14.608,29.5833333333,23.4743333333,24.6255,12.6095,16.8731666667,15.0388333333,25.3776666667,14.7846666667
648.14,14.6071666667,29.5851666667,23.4491666667,24.599,12.5986666667,16.8855,15.0681666667,25.3868333333,14.8278333334
648.47,14.516,29.4233333334,23.3305,24.4233333333,12.5485,16.7371666667,14.9055,25.2468333333,14.7363333334
648.80,14.6288333333,29.4966666667,23.5076666667,24.5161666667,12.6663333333,16.8495,15.029,25.305,14.836
649.13,14.6631666667,29.5625,23.592,24.5076666667,12.7838333333,16.8803333333,15.0168333334,25.324,14.8068333333
649.46,14.6615,29.5341666667,23.5245,24.5555,12.7571666667,16.9078333333,15.0018333333,25.2855,14.8955
649.79,14.6243333333,29.6555,23.5125,24.6021666667,12.774,16.9475,15.024,25.3298333334,14.8968333333
650.11,14.7286666666,29.7791666666,23.6533333333,24.6991666667,12.8815,17.042,15.0695,25.5093333333,14.9128333333
650.44,14.8008333333,29.926,23.8226666667,24.7556666667,12.9265,17.1365,15.0748333333,25.6226666667,14.8998333333
650.77,14.7581666666,29.9736666667,23.8551666666,24.7576666666,12.978,17.11,15.0146666667,25.5816666667,14.9213333333
651.10,14.7625,30.0173333334,23.7585,24.688,12.9288333333,17.102,14.9646666667,25.5885,14.9903333333
651.43,14.6988333333,30.0146666667,23.812,24.668,12.8606666667,17.1231666667,14.9236666666,25.6226666667,14.9285
651.76,14.8198333334,30.1743333333,23.8013333334,24.6978333334,12.8761666667,17.2083333333,15.0466666667,25.6913333334,15.0655
652.09,14.8376666667,30.1666666667,23.7988333334,24.7053333333,12.8261666667,17.2348333333,15.112,25.7583333333,15.0581666667
652.42,14.9036666667,30.243,23.8401666666,24.792,12.8858333333,17.3311666666,15.1713333333,25.8691666667,15.1221666666
652.75,15.0298333334,30.3626666667,23.9278333334,24.9391666667,12.9453333333,17.3995,15.2696666667,26.0051666667,15.2625
653.08,15.1306666667,30.4815,24.1013333333,25.0361666667,13.0876666667,17.5321666666,15.3701666667,26.2301666667,15.3383333334
653.41,15.0363333334,30.3808333334,24.098,24.9901666666,13.0335,17.3761666667,15.3353333334,26.0705,15.2995
653.74,14.9485,30.3368333334,24.0448333333,25.0171666666,12.9131666666,17.3183333333,15.2473333333,25.9985,15.2835
654.06,14.8285,30.2205,23.847,24.8675,12.8168333334,17.155,15.1213333333,25.8166666667,15.2125
654.39,14.87,30.3295,23.8208333334,24.8763333333,12.8351666667,17.1588333333,15.15,25.8091666667,15.2035
654.72,14.8286666667,30.3386666666,23.9221666666,24.9636666666,12.8996666666,17.1885,15.1575,25.816,15.1443333333
655.05,14.86,30.3655,23.8798333333,25.0131666667,12.8573333333,17.1193333333,15.1873333333,25.7721666667,15.1428333333
655.38,14.8255,30.281,23.9075,25.0546666667,12.8885,17.0918333333,15.066,25.7785,15.1036666666
655.71,14.95,30.403,24.0788333333,25.2458333333,13.059,17.1788333333,15.1826666667,25.8105,15.2671666667
656.04,15.0171666667,30.4165,24.1323333333,25.2785,13.0288333333,17.291,15.2093333333,25.7948333333,15.2763333333
656.37,14.9593333333,30.3633333333,24.159,25.3171666666,12.9141666667,17.2951666667,15.2313333334,25.7251666666,15.2845
656.69,14.939,30.2313333334,24.056,25.2175,12.892,17.2023333333,15.2005,25.4768333334,15.2873333333
657.02,15.0258333334,30.1731666667,24.027,25.2096666667,12.886,17.2995,15.2193333333,25.5605,15.3306666666
657.35,15.0506666667,30.2056666667,23.985,25.1453333333,12.9141666667,17.3888333334,15.3401666666,25.5238333333,15.4016666666
657.68,15.1161666667,30.2008333334,24.1665,25.3026666666,12.9653333333,17.5075,15.481,25.636,15.5091666666
658.01,14.9803333333,30.0748333333,24.1115,25.2616666667,12.8716666667,17.472,15.3956666666,25.55,15.4103333333
658.34,14.9393333333,30.0923333333,24.069,25.2496666667,12.8131666667,17.4893333334,15.4325,25.5935,15.3743333333
658.66,14.9648333333,30.1328333333,24.0423333334,25.2921666667,12.899,17.5643333333,15.4598333333,25.5858333334,15.392
658.99,14.9001666666,30.1146666667,24.0698333334,25.2576666666,12.8931666666,17.5598333333,15.4623333333,25.5146666667,15.361
659.32,14.835,30.063,23.945,25.1258333334,12.7938333334,17.5015,15.3718333333,25.4151666667,15.2715
659.65,14.8971666667,30.1375,24.0426666666,25.1516666667,12.8911666667,17.5155,15.441,25.4745,15.3918333334
659.98,14.8928333334,30.1101666666,24.0398333333,25.0801666667,12.924,17.5316666666,15.4171666667,25.4498333333,15.3853333334
660.31,14.9115,30.2175,24.1163333333,25.1258333334,12.9281666667,17.5845,15.4276666667,25.5638333334,15.4033333333
660.63,15.018,30.2498333333,24.2005,25.2216666667,12.9665,17.635,15.43,25.6073333333,15.4225
660.96,15.0703333333,30.273,24.3218333333,25.2726666667,13.002,17.6013333333,15.4045,25.694,15.5141666666
661.29,15.1985,30.3821666667,24.3518333334,25.2598333334,13.0666666667,17.6548333333,15.4541666666,25.7498333334,15.5866666667
661.62,15.4018333333,30.4583333333,24.3651666666,25.346,13.161,17.7353333333,15.5673333333,25.8683333334,15.7706666666
661.94,15.5151666667,30.4876666667,24.3551666666,25.3158333333,13.1961666667,17.708,15.6078333333,25.876,15.8303333334
662.27,15.5283333334,30.5048333333,24.4418333334,25.3365,13.16,17.7165,15.6006666666,25.9678333333,15.92
662.60,15.5881666667,30.4733333334,24.4305,25.308,13.1366666667,17.7023333333,15.5956666667,26.0301666667,15.9796666666
662.93,15.5861666666,30.4911666667,24.5235,25.4156666666,13.193,17.791,15.6795,26.1346666667,16.1285
663.26,15.5625,30.346,24.449,25.4213333333,13.1776666667,17.7283333333,15.669,26.0876666667,16.136
663.58,15.651,30.5131666667,24.5338333333,25.561,13.2805,17.842,15.785,26.2296666667,16.2643333333
663.91,15.5798333333,30.3843333333,24.4745,25.5191666667,13.2401666667,17.7716666667,15.8098333333,26.151,16.2671666666
664.24,15.5023333334,30.4186666667,24.3673333334,25.4305,13.3055,17.7518333333,15.832,26.1721666666,16.2848333333
664.57,15.4736666667,30.3481666667,24.3003333334,25.471,13.2951666667,17.7211666667,15.87,26.1065,16.2173333333
664.89,15.3375,30.2598333333,24.2355,25.4653333334,13.257,17.7046666666,15.8161666667,26.0455,16.128
665.22,15.335,30.3123333333,24.2563333333,25.4923333333,13.328,17.8093333333,15.8978333333,26.1883333333,16.0911666667
665.55,15.4045,30.2728333333,24.3116666666,25.526,13.5063333333,17.9576666666,16.0055,26.2433333334,16.126
665.87,15.406,30.3315,24.3778333333,25.5051666666,13.5418333333,17.988,15.986,26.2233333333,16.0278333333
666.20,15.4871666667,30.3491666666,24.4538333334,25.5085,13.6053333333,17.994,16.0728333333,26.271,16.0913333334
666.53,15.5991666667,30.3271666667,24.4008333334,25.4975,13.5796666667,17.9525,16.0041666667,26.2765,16.0123333333
666.86,15.4015,30.268,24.2823333333,25.3236666666,13.4708333334,17.8468333333,15.8846666667,26.2008333333,15.8371666666
667.18,15.2241666667,29.9933333334,24.1241666666,25.067,13.3698333333,17.6545,15.7056666666,26.0773333333,15.652
667.51,15.2563333333,30.0426666666,24.213,25.0401666667,13.378,17.6971666667,15.6628333334,26.1425,15.5355
667.84,15.2825,30.1296666667,24.2718333334,25.0,13.2993333333,17.6541666667,15.6728333333,26.098,15.5298333333
668.16,15.2808333333,30.1551666667,24.167,24.9695,13.2793333333,17.6765,15.6263333334,26.1138333334,15.4088333333
668.49,15.3973333333,30.291,24.1821666666,25.069,13.3288333333,17.7273333333,15.6768333334,26.1638333333,15.4965
668.82,15.4331666667,30.2555,24.2593333333,25.0733333333,13.3388333333,17.735,15.6148333333,26.0936666667,15.5116666667
669.14,15.4306666667,30.2395,24.2431666666,25.1288333333,13.2105,17.6991666667,15.5938333333,26.079,15.5816666666
669.47,15.3841666667,30.138,24.086,25.0745,13.119,17.6331666667,15.6581666667,26.0851666667,15.6158333334
669.80,15.3955,30.1778333334,24.0706666666,25.122,13.0736666667,17.7316666666,15.7305,26.0258333333,15.6053333333
670.13,15.419,30.2678333333,24.2,25.1708333334,13.1391666666,17.8025,15.8056666667,26.1683333333,15.7101666667
670.45,15.4985,30.2703333333,24.3018333334,25.1846666666,13.1106666667,17.8183333334,15.827,26.2933333333,15.72
670.78,15.6038333333,30.3551666666,24.2703333333,25.4471666667,13.1623333334,17.9228333333,15.9513333334,26.383,15.7391666667
671.10,15.566,30.4293333334,24.194,25.4455,13.1526666667,17.8826666667,15.9495,26.324,15.8136666667
671.43,15.7023333334,30.5183333334,24.3395,25.6711666667,13.3916666666,17.99,16.12,26.3798333333,15.9998333333
671.76,15.6906666667,30.5888333333,24.436,25.6918333333,13.4375,17.9673333333,16.1751666667,26.4178333333,16.0366666666
672.08,15.6373333333,30.4945,24.4613333333,25.6333333333,13.4445,17.8773333333,16.0936666667,26.4256666667,15.9796666666
672.41,15.645,30.4945,24.5138333334,25.5901666666,13.4341666667,17.795,16.1341666666,26.4228333333,15.9536666667
672.74,15.6091666667,30.4683333334,24.468,25.4493333333,13.4695,17.6871666667,16.033,26.3758333334,15.8603333333
673.06,15.8168333333,30.5211666667,24.6865,25.589,13.677,17.8385,16.1058333333,26.4038333334,15.9986666667
673.39,15.7253333334,30.6421666666,24.581,25.6023333333,13.7301666666,17.7073333333,15.9286666666,26.4461666667,15.9066666667
673.72,15.5381666667,30.4546666667,24.4156666666,25.4425,13.6308333334,17.5008333333,15.7746666666,26.248,15.6906666666
674.04,15.5735,30.6245,24.3866666667,25.5641666666,13.6615,17.5748333333,15.8028333333,26.2053333333,15.7028333334
674.37,15.6011666667,30.6611666667,24.5563333334,25.4745,13.6646666667,17.6206666667,15.7818333333,26.1543333333,15.7863333333
674.69,15.642,30.5651666667,24.5131666667,25.6116666666,13.7668333333,17.64,15.834,26.2411666667,15.8003333334
675.02,15.5238333333,30.4758333333,24.3805,25.4806666666,13.7375,17.6168333334,15.7543333334,26.223,15.6536666667
675.35,15.6055,30.3955,24.419,25.4535,13.7198333333,17.6655,15.7888333333,26.202,15.8378333334
675.67,15.5856666667,30.4138333333,24.3193333333,25.3866666667,13.7208333334,17.6605,15.8288333333,26.1106666667,15.8888333334
676.00,15.5871666667,30.3926666667,24.3136666667,25.4041666666,13.726,17.7085,15.8161666667,26.086,16.0048333333
676.32,15.6993333333,30.5753333333,24.4588333334,25.6831666667,13.8245,17.847,15.9678333334,26.2733333334,16.163
676.65,15.5095,30.4668333333,24.2523333334,25.5088333333,13.6411666667,17.6846666667,15.8186666666,26.1516666667,16.0328333333
676.97,15.6105,30.4571666667,24.427,25.5553333333,13.6286666667,17.9061666667,15.9441666667,26.1751666667,16.2083333333
677.30,15.5631666666,30.4108333333,24.3091666667,25.4105,13.4835,17.8886666666,15.9318333333,26.0616666667,16.227
677.63,15.582,30.3603333333,24.2796666667,25.4145,13.508,17.945,15.9303333333,26.1486666667,16.2256666666
677.95,15.5245,30.3645,24.2551666666,25.3848333333,13.5116666667,17.937,15.9653333333,26.1521666667,16.1701666666
678.28,15.5853333333,30.4033333333,24.42,25.3571666667,13.4288333333,17.9425,15.964,26.0741666667,16.1483333333
678.60,15.6375,30.4975,24.57,25.4363333333,13.4043333333,18.047,16.0261666667,26.2493333334,16.3078333334
678.93,15.6915,30.6348333334,24.6865,25.469,13.5036666667,18.11,16.0588333334,26.3805,16.282
679.25,15.8433333333,30.7961666666,24.962,25.6991666667,13.6346666667,18.2638333334,16.2578333333,26.6163333333,16.4623333334
679.58,15.8621666667,30.7718333334,25.0111666666,25.6825,13.582,18.2418333333,16.3403333333,26.6315,16.5128333334
679.90,15.7861666667,30.6201666667,24.9493333334,25.5723333334,13.4926666666,18.1426666667,16.2745,26.4883333333,16.3651666667
680.23,15.7713333334,30.6781666667,24.867,25.5935,13.5048333333,18.083,16.2538333333,26.5111666666,16.2173333333
680.55,15.6568333334,30.5978333333,24.9021666667,25.5631666666,13.4765,17.8335,16.2321666666,26.4253333333,16.128
680.88,15.7283333334,30.736,24.9388333333,25.6616666667,13.6295,17.8913333333,16.3325,26.505,16.2483333334
681.20,15.7403333333,30.718,24.9833333334,25.667,13.6321666667,17.7823333333,16.3725,26.4963333334,16.2918333333
681.53,15.7581666667,30.7118333333,24.9508333333,25.7068333333,13.5621666667,17.7571666667,16.2506666667,26.4611666667,16.3565
681.85,15.7006666666,30.692,24.8285,25.7,13.5726666667,17.7818333334,16.2818333334,26.5488333334,16.3686666667
682.18,15.4716666667,30.5441666667,24.6955,25.5436666667,13.3586666667,17.592,16.1191666667,26.3223333334,16.1153333333
682.50,15.3116666666,30.3928333334,24.5255,25.4845,13.2338333333,17.4605,16.0186666667,26.1896666667,15.9911666666
682.83,15.1956666667,30.2228333333,24.2683333334,25.249,13.1158333334,17.3581666667,15.8268333333,25.9966666667,15.863
683.15,15.188,30.2095,24.2658333333,25.262,13.171,17.4,15.8553333333,26.024,15.8203333333
683.48,15.2316666666,30.331,24.2803333334,25.2251666666,13.1846666666,17.469,15.8683333334,26.0718333333,15.8875
683.80,15.227,30.3536666666,24.4351666667,25.2723333333,13.2255,17.585,15.8633333333,26.0753333334,15.9618333334
684.13,15.3411666667,30.4021666666,24.356,25.3268333333,13.312,17.7593333333,15.9148333333,26.27,16.0646666666
684.45,15.5243333333,30.554,24.6465,25.6118333333,13.4011666666,17.9258333333,16.0878333334,26.5223333333,16.1538333334
684.78,15.5493333333,30.6321666667,24.817,25.6025,13.4203333333,18.0286666667,16.09,26.5066666666,16.2178333334
685.10,15.5635,30.6946666667,24.7805,25.5436666666,13.4706666667,18.0915,16.2158333333,26.4903333333,16.1978333333
685.43,15.6431666666,30.727,24.9158333334,25.5471666666,13.5156666666,18.1736666666,16.2083333333,26.4775,16.204
685.75,15.7818333334,30.7351666667,24.823,25.6231666667,13.524,18.2266666666,16.2503333333,26.5405,16.2641666666
686.08,16.1013333333,30.9691666667,24.9998333333,25.7575,13.7186666666,18.5115,16.5133333333,26.7371666667,16.5431666666
686.40,16.1693333334,30.97,25.039,25.8183333333,13.7391666667,18.4526666666,16.5933333333,26.6986666666,16.5725
686.72,16.0835,30.9593333334,24.999,25.7746666666,13.7301666667,18.4023333334,16.4851666667,26.6336666667,16.5243333333
687.05,16.0468333334,30.9505,25.0228333334,25.8181666667,13.7143333333,18.4433333334,16.4936666667,26.6385,16.5053333334
687.37,16.135,30.922,24.9133333334,25.8543333333,13.689,18.4353333334,16.507,26.6448333334,16.5765
687.70,16.2103333334,30.954,24.9213333333,25.8708333333,13.6478333333,18.5085,16.472,26.6286666667,16.5648333333
688.02,16.3238333333,30.9566666667,24.8665,25.8883333333,13.7293333334,18.622,16.4696666666,26.574,16.6666666667
688.34,16.2723333333,30.8315,24.6311666666,25.881,13.7031666667,18.5818333333,16.4556666666,26.4768333334,16.6851666666
688.67,16.4546666666,30.9786666666,24.9311666667,26.0408333334,13.9251666667,18.681,16.6761666667,26.7753333333,16.9395
688.99,16.4455,31.0618333334,24.9166666667,26.1075,13.9363333333,18.6461666667,16.6715,26.7783333333,16.9726666666
