wavelength,Back_SpoLucf,Belly_SpoLucf,Breast_SpoLucf,Crissum_SpoLucf,Crown_SpoLucf,DorTail_SpoLucf,Patch10_SpoLucf,Rump_SpoLucf,Throat_SpoLucf,WingTip_SpoLucf
591.44,12.7955833333,56.8655833334,25.9266666667,30.8008333333,10.99425,13.3725,11.92825,14.3101666666,24.8651666666,10.9925
591.78,12.83725,56.9458333334,25.9825,30.9210833333,11.03775,13.4168333333,11.9600833333,14.3746666667,24.9411666667,11.0414166667
592.12,12.9108333334,56.9160833333,26.0415833334,30.9795,11.0900833333,13.4494166667,12.008,14.4656666667,24.9899166667,11.1040833333
592.46,12.9381666667,56.9533333334,26.10225,31.0341666667,11.1258333333,13.47325,12.05175,14.5155,25.0366666667,11.1273333333
592.79,13.01725,56.991,26.1771666667,31.10625,11.18125,13.52725,12.1371666666,14.5733333333,25.1421666667,11.2021666667
593.13,13.103,57.0858333333,26.288,31.2039166667,11.24075,13.58875,12.2310833333,14.6310833333,25.2656666666,11.25375
593.47,13.1458333333,57.112,26.3596666667,31.2615,11.2835833333,13.6035,12.2716666667,14.6925,25.31275,11.2918333334
593.80,13.2185,57.2040833333,26.4563333333,31.4071666667,11.3394166666,13.6824166667,12.3324166667,14.7840833333,25.4231666667,11.33075
594.14,13.2695833333,57.3128333333,26.5365,31.4478333334,11.3988333333,13.7705,12.3563333334,14.8515,25.4804166667,11.36625
594.48,13.3181666667,57.43575,26.6550833333,31.5289166667,11.44875,13.815,12.4218333333,14.9181666666,25.5825,11.4155833333
594.81,13.3729166667,57.5105833333,26.6890833333,31.5815833333,11.4844166667,13.8675833333,12.47225,14.9604166667,25.6114166667,11.441
595.15,13.3964166667,57.5925833333,26.75675,31.63175,11.5015,13.9133333333,12.4845,14.9801666667,25.6601666667,11.4598333333
595.49,13.42075,57.602,26.775,31.6296666667,11.492,13.9178333333,12.4865,14.9935,25.6425,11.45125
595.82,13.4220833333,57.6350833333,26.7755,31.6400833333,11.4778333333,13.9055833333,12.4875833333,14.9865,25.66075,11.457
596.16,13.45325,57.6843333333,26.809,31.6809166667,11.4905833333,13.9579166667,12.5168333333,14.9886666667,25.6908333333,11.48775
596.50,13.4670833334,57.7461666666,26.8523333333,31.7216666667,11.4945833333,13.9546666666,12.5,15.0030833334,25.6614166667,11.49225
596.83,13.41925,57.7686666666,26.8300833334,31.72725,11.45575,13.9165833333,12.4530833333,14.97475,25.6155833333,11.4578333333
597.17,13.404,57.7764166667,26.80725,31.7189166667,11.43975,13.9154166666,12.433,14.9591666666,25.5955833333,11.44875
597.51,13.339,57.6795833333,26.7348333333,31.6001666667,11.3875833333,13.8391666666,12.3539166667,14.8836666667,25.5095833334,11.4105833333
597.84,13.3520833333,57.6191666667,26.7530833333,31.62,11.3796666666,13.8080833333,12.3773333334,14.8585833333,25.5090833333,11.4291666667
598.18,13.3703333333,57.5854166667,26.7738333333,31.62675,11.4083333333,13.8509166667,12.4294166666,14.8586666667,25.5005,11.4176666667
598.52,13.3515833333,57.4798333333,26.7354166666,31.5895833333,11.3831666667,13.8223333333,12.4300833333,14.84,25.4753333333,11.4210833333
598.85,13.3354166667,57.39575,26.6913333333,31.5671666666,11.3693333333,13.79825,12.3900833333,14.81125,25.4626666667,11.3875
599.19,13.2895833334,57.2955,26.6311666666,31.5385,11.3449166667,13.7568333333,12.3574166667,14.7588333334,25.4199166667,11.3485833333
599.53,13.2536666667,57.2879166666,26.61625,31.5371666667,11.3538333333,13.7505833333,12.3461666666,14.7366666666,25.3574166666,11.31
599.86,13.19425,57.1154166666,26.5220833333,31.4545,11.2926666666,13.6765,12.29,14.6778333333,25.2725,11.2458333333
600.20,13.16325,57.0553333333,26.4863333334,31.4505,11.25975,13.6579166667,12.2750833333,14.6458333333,25.2774166666,11.1935833334
600.53,13.1985833333,57.1151666667,26.49525,31.5096666667,11.2626666667,13.6931666667,12.3128333333,14.6715,25.33225,11.2215
600.87,13.18275,57.1235833333,26.496,31.51025,11.2431666667,13.6793333333,12.29,14.6820833333,25.30725,11.2033333333
601.21,13.2726666667,57.3295833333,26.6009166667,31.6566666667,11.3294166666,13.80625,12.3965833333,14.762,25.4736666667,11.2549166667
601.54,13.3145,57.3978333334,26.6378333333,31.7274166667,11.35875,13.8948333333,12.434,14.8445833333,25.546,11.2996666667
601.88,13.3740833334,57.5378333334,26.7395,31.8395,11.41825,13.9519166667,12.50675,14.9205,25.6185,11.40425
602.21,13.3628333333,57.6965,26.8273333333,31.9240833333,11.4188333333,13.9724166667,12.5204166667,14.9468333333,25.6855833333,11.4106666667
602.55,13.4171666667,57.7551666667,26.9043333333,31.9946666667,11.467,13.9988333333,12.5821666667,14.9990833333,25.7535,11.4681666667
602.88,13.4844166667,57.8718333333,26.987,32.07375,11.5205,14.08375,12.6600833333,15.0433333333,25.8629166667,11.5520833333
603.22,13.5466666666,57.8906666667,27.0236666667,32.0941666667,11.54975,14.12975,12.6898333333,15.0735,25.9338333333,11.598
603.56,13.5626666666,57.98875,27.07,32.1565,11.5795833333,14.1288333333,12.6998333333,15.1325,25.9559166667,11.63375
603.89,13.5925,58.0185833333,27.09425,32.1945,11.6218333333,14.147,12.7425833333,15.1683333333,25.99575,11.6675833334
604.23,13.5815833333,58.0124166667,27.1016666667,32.1735,11.6491666667,14.1501666666,12.75525,15.16675,25.9884166667,11.6669166667
604.56,13.62625,58.0759166667,27.1415833333,32.238,11.70325,14.2035833333,12.7810833333,15.1825833333,26.07425,11.7389166667
604.90,13.6100833333,58.0455833333,27.1470833333,32.25,11.7089166667,14.194,12.7785833333,15.1963333333,26.0215,11.7518333333
605.23,13.6013333334,58.05925,27.1468333334,32.2628333333,11.6993333333,14.1829166666,12.7715833333,15.1633333333,26.0118333333,11.7400833334
605.57,13.60175,57.9998333333,27.0854166666,32.25275,11.6726666667,14.1625833333,12.7566666667,15.1510833333,26.0255,11.7120833333
605.90,13.628,57.9834166667,27.1030833333,32.2754166667,11.7151666667,14.1819166667,12.7705833334,15.1661666666,26.0256666667,11.7443333333
606.24,13.632,57.9239166667,27.07725,32.271,11.7200833333,14.20625,12.8040833333,15.2005833333,26.0169166667,11.7691666666
606.58,13.6265,57.88125,27.0955833333,32.26525,11.7305,14.2060833333,12.8261666666,15.2159166667,25.989,11.7686666667
606.91,13.6078333333,57.8896666667,27.1046666666,32.3038333333,11.7230833333,14.1925,12.84,15.2265833333,26.0015833333,11.74675
607.25,13.6314166667,57.82075,27.1048333333,32.30175,11.7125,14.2348333333,12.8925833334,15.2275,26.0124166667,11.75625
607.58,13.6221666667,57.859,27.1359166667,32.3378333333,11.6975833333,14.25375,12.8926666666,15.2361666667,26.0108333333,11.76475
607.92,13.6443333333,57.7873333333,27.1510833334,32.354,11.705,14.265,12.8906666667,15.2384166667,26.0243333333,11.7855833334
608.25,13.6025833333,57.6915833333,27.13,32.331,11.6514166667,14.2610833333,12.9360833333,15.23175,25.98425,11.7480833333
608.59,13.5723333333,57.6406666667,27.0781666667,32.2901666667,11.5855,14.1998333333,12.8978333333,15.1729166667,25.971,11.7075
608.92,13.5790833333,57.7164166666,27.1043333333,32.3460833333,11.5960833333,14.2140833333,12.896,15.1721666667,26.0251666667,11.6933333333
609.26,13.52,57.6690833334,27.0519166667,32.3235,11.5684166667,14.1821666667,12.862,15.1313333333,25.94975,11.651
609.59,13.4975,57.6469166667,27.0005833333,32.3359166667,11.53075,14.1719166666,12.8346666666,15.0996666667,25.9279166667,11.58875
609.93,13.47325,57.6301666667,26.99175,32.2996666666,11.5168333333,14.1631666667,12.8118333334,15.05725,25.906,11.577
610.26,13.3918333334,57.563,26.9168333333,32.24475,11.44525,14.0960833333,12.7233333333,14.9780833333,25.8195833333,11.4985833334
610.60,13.3786666667,57.53275,26.9334166667,32.25875,11.4265833333,14.1414166667,12.7440833333,14.9745,25.8058333333,11.52275
610.93,13.4026666667,57.6085833333,26.9924166667,32.3435,11.4989166667,14.2021666667,12.7674166667,15.0208333333,25.8885833333,11.5650833333
611.27,13.4458333333,57.5319166667,26.9989166667,32.3371666667,11.563,14.2716666667,12.8225833333,15.04175,25.9003333333,11.5941666667
611.60,13.42925,57.4528333334,26.9788333333,32.3245833333,11.5534166666,14.2558333333,12.8156666667,15.0451666667,25.8863333333,11.5915833333
611.93,13.45975,57.5464166667,27.00525,32.37675,11.59575,14.2779166667,12.8155833333,15.0578333333,25.936,11.6146666667
612.27,13.5340833333,57.5919166667,27.0755833334,32.4708333333,11.6595833333,14.3488333333,12.8691666666,15.1044166667,25.98925,11.6786666667
612.60,13.6046666667,57.5264166667,27.1513333333,32.51,11.7565,14.433,12.9660833333,15.1934166667,26.02125,11.79675
612.94,13.6533333333,57.5251666667,27.1981666667,32.5099166667,11.783,14.437,12.9855,15.2456666666,26.0424166667,11.825
613.27,13.7375833333,57.5855,27.2883333333,32.561,11.8881666667,14.5293333333,13.0914166666,15.3553333333,26.1325833333,11.9491666667
613.61,13.8025,57.6669166667,27.3339166667,32.6681666667,11.93,14.58225,13.15575,15.4055,26.215,11.9889166667
613.94,13.958,57.7864166666,27.4484166667,32.79875,12.0511666667,14.7169166667,13.30125,15.5603333333,26.3661666667,12.1264166666
614.28,14.00275,57.8024166667,27.4304166667,32.8046666667,12.1198333333,14.7254166667,13.35075,15.6000833333,26.3776666667,12.1798333333
614.61,14.0163333333,57.77225,27.4255,32.7606666667,12.0944166667,14.7109166667,13.355,15.5510833333,26.3281666666,12.1740833333
614.94,13.98725,57.8449166667,27.4274166667,32.7788333334,12.0555,14.6778333333,13.3164166666,15.5644166667,26.3248333333,12.18275
615.28,13.99575,58.0051666667,27.4984166667,32.8579166667,12.07775,14.7234166666,13.36525,15.5819166667,26.3233333333,12.19375
615.61,14.0273333334,57.9530833333,27.4975833333,32.8833333333,12.1045833333,14.7105,13.3814166667,15.57975,26.3134166667,12.1775833333
615.95,13.98425,57.9071666666,27.5045833333,32.88475,12.1059166667,14.72375,13.37125,15.58275,26.31025,12.1534166667
616.28,13.97225,58.0769166667,27.5410833333,32.9648333333,12.0965,14.7164166666,13.3765833333,15.5901666667,26.3595,12.092
616.61,13.9409166667,58.16525,27.59025,33.0423333333,12.1038333333,14.75175,13.3834166666,15.5606666667,26.3993333334,12.0890833334
616.95,13.9345,58.1991666667,27.6205,33.09475,12.06825,14.7279166667,13.3449166667,15.5300833333,26.3985833334,12.0640833334
617.28,13.9180833333,58.1841666667,27.6201666667,33.08225,12.0328333333,14.6883333334,13.3016666667,15.4864166667,26.3745,12.0276666667
617.62,13.8263333333,58.1133333333,27.5720833334,33.0576666667,11.9835833333,14.6294166667,13.2233333334,15.4213333333,26.3176666667,11.9509166667
617.95,13.7973333334,58.0806666667,27.6151666667,33.07325,11.9475,14.58475,13.18225,15.3535,26.3045833333,11.8969166667
618.28,13.7585,58.0698333333,27.6015,33.1085,11.92425,14.558,13.1331666667,15.3558333333,26.3161666666,11.8924166666
618.62,13.7373333333,58.0168333334,27.59475,33.109,11.9391666667,14.5423333333,13.1130833333,15.3223333334,26.3174166667,11.868
618.95,13.7505833333,58.02325,27.5769166666,33.1265,11.9755833333,14.5548333333,13.1331666667,15.3483333333,26.3713333334,11.8916666667
619.28,13.7119166666,57.9388333333,27.5365,33.08,11.975,14.5171666667,13.1025833333,15.32225,26.35625,11.897
619.62,13.7446666666,58.061,27.5939166666,33.1259166666,11.9996666667,14.54175,13.1511666667,15.3655833333,26.4116666666,11.9480833333
619.95,13.7024166666,58.006,27.5395833333,33.0484166666,11.9625833334,14.4699166667,13.1099166667,15.3571666667,26.3658333333,11.9436666666
620.28,13.6828333334,58.0525833333,27.5544166666,33.0386666667,11.9429166666,14.43825,13.0826666667,15.3706666667,26.3943333333,11.9319166667
620.62,13.6346666667,58.0846666667,27.52575,33.0108333333,11.8974166667,14.3803333333,13.0624166667,15.3394166667,26.3515833333,11.8824166667
620.95,13.6145833333,58.08175,27.49975,33.0541666666,11.9031666667,14.3736666667,13.0414166667,15.3201666666,26.3126666666,11.8689166667
621.28,13.6365,58.1793333333,27.55475,33.09775,11.9610833333,14.4206666666,13.0756666667,15.3593333333,26.3571666667,11.91425
621.62,13.695,58.3051666667,27.59775,33.1581666667,12.0504166666,14.4765833333,13.1498333334,15.4520833333,26.4290833333,11.99175
621.95,13.7738333333,58.4488333333,27.6810833333,33.2790833333,12.1575833334,14.55525,13.2555833333,15.5663333333,26.5035,12.0815833334
622.28,13.7721666667,58.5094166667,27.6988333334,33.3103333333,12.086,14.5325,13.2385,15.56225,26.5080833333,12.059
622.62,13.7438333333,58.5014166667,27.7038333333,33.3226666667,12.02375,14.5176666667,13.1901666667,15.5534166667,26.5235,12.0504166667
622.95,13.77075,58.6221666666,27.7734166667,33.4043333334,12.0230833333,14.5738333333,13.2169166667,15.6173333333,26.5375833333,12.04325
623.28,13.8570833333,58.6135,27.8185,33.4848333333,12.08375,14.6571666667,13.2771666667,15.6936666666,26.6003333334,12.10775
623.62,13.9161666667,58.6579166667,27.8930833333,33.5904166667,12.1384166667,14.75725,13.3340833333,15.7243333333,26.6421666666,12.15125
623.95,13.9549166666,58.6745833334,27.9380833334,33.639,12.1716666666,14.8196666667,13.3655,15.76125,26.6895833334,12.1958333334
624.28,14.0226666667,58.64925,28.0130833333,33.7440833333,12.2415,14.90525,13.4263333333,15.8268333333,26.7505,12.307
624.62,14.0218333333,58.6013333333,28.03225,33.7048333333,12.23525,14.9184166666,13.45,15.84625,26.7865833334,12.3128333333
624.95,14.0255833333,58.5906666667,28.0321666666,33.74225,12.17725,14.9104166667,13.46725,15.8345,26.8018333333,12.3246666666
625.28,13.9810833333,58.609,28.0834166667,33.8020833333,12.1209166667,14.9174166667,13.4209166667,15.79975,26.8256666667,12.3085833334
625.61,13.9350833334,58.56625,28.0979166667,33.7163333334,12.0340833333,14.8869166667,13.35375,15.7226666666,26.8016666667,12.2746666667
625.95,13.9540833333,58.5603333334,28.1120833333,33.7220833333,12.1033333333,14.8959166667,13.3775833333,15.7525,26.8255,12.3153333334
626.28,13.9901666667,58.6314166667,28.1680833333,33.7781666667,12.1546666666,14.9475833333,13.4421666666,15.7505,26.88375,12.3501666667
626.61,14.0023333334,58.66675,28.2345833333,33.7945833333,12.1584166667,14.951,13.457,15.7679166667,26.9150833333,12.3773333334
626.94,13.9296666667,58.5628333333,28.1621666667,33.6970833334,12.1070833333,14.8875833333,13.4125833333,15.688,26.8151666667,12.3215
627.28,13.93475,58.5120833333,28.1411666667,33.6755,12.0693333334,14.8288333333,13.399,15.6521666667,26.81275,12.3163333333
627.61,13.97775,58.56275,28.15125,33.7238333334,12.0893333333,14.8775833333,13.44,15.6355833333,26.8425833333,12.3600833333
627.94,13.9463333333,58.5318333334,28.1275,33.6555833333,12.0503333334,14.8685,13.4406666667,15.6278333333,26.8570833333,12.3175
628.27,14.0033333333,58.6343333333,28.20525,33.7199166667,12.1125,14.9375833333,13.49325,15.6856666667,26.935,12.3728333334
628.61,13.9855,58.6860833333,28.22475,33.717,12.1498333333,14.91925,13.47175,15.6885,26.9346666667,12.3589166666
628.94,13.9811666667,58.667,28.1505,33.6835,12.163,14.8715833333,13.4348333333,15.6655833333,26.9220833333,12.3334166666
629.27,14.0024166667,58.7009166667,28.1394166667,33.7451666667,12.2011666666,14.86875,13.4804166667,15.6899166666,26.9745,12.3325833333
629.60,14.0328333334,58.69875,28.1334166667,33.7565833333,12.1890833333,14.9171666667,13.5183333334,15.7045,26.9859166667,12.3455
629.94,14.0800833333,58.6581666667,28.1246666667,33.76925,12.1905833334,14.90325,13.5321666667,15.7331666667,26.9835833333,12.34225
630.27,14.07525,58.6218333333,28.0791666667,33.82175,12.16275,14.93625,13.51825,15.67625,27.0039166666,12.35
630.60,14.0956666667,58.7670833333,28.09575,33.8939166667,12.1423333333,14.9191666666,13.5006666666,15.68225,27.0815833333,12.35725
630.93,14.06625,58.695,28.0403333333,33.8530833333,12.1381666667,14.9345833333,13.4858333333,15.67275,27.04475,12.3275
631.26,14.11575,58.6308333333,28.0789166667,33.8964166666,12.1880833333,14.9589166667,13.5400833333,15.7430833334,27.0391666667,12.353
631.60,14.1403333333,58.6831666667,28.1200833333,33.9779166667,12.231,15.01975,13.5328333333,15.755,27.05675,12.4029166667
631.93,14.2210833333,58.7901666667,28.2245833333,34.0810833333,12.2778333333,15.0769166667,13.5613333333,15.8213333333,27.1265833333,12.4644166666
632.26,14.3361666666,58.8989166667,28.29025,34.1611666667,12.323,15.1599166667,13.66825,15.869,27.2230833334,12.5353333333
632.59,14.3475833334,58.8815,28.32675,34.164,12.28725,15.16025,13.6916666667,15.86975,27.2033333333,12.5496666667
632.92,14.3161666667,58.88725,28.26375,34.148,12.2588333333,15.16575,13.6315833333,15.8351666667,27.1553333333,12.5026666667
633.26,14.34825,59.0245833333,28.3699166666,34.2704166667,12.3029166667,15.2305833333,13.7105,15.8579166667,27.27425,12.5819166667
633.59,14.3576666667,59.1013333333,28.4149166667,34.3065833333,12.3455833333,15.29775,13.7145,15.8835833333,27.3060833333,12.6219166666
633.92,14.4281666667,59.2466666667,28.555,34.3579166666,12.44,15.3429166666,13.8015,15.9841666667,27.3886666666,12.6929166667
634.25,14.4550833333,59.36925,28.69375,34.4514166667,12.503,15.3769166667,13.8504166667,16.0730833333,27.443,12.7573333333
634.58,14.4720833333,59.4633333333,28.7763333333,34.5241666667,12.5401666667,15.40425,13.8921666667,16.1124166666,27.5048333333,12.7993333333
634.91,14.3829166667,59.4106666667,28.707,34.441,12.4569166667,15.335,13.8243333333,16.01625,27.4626666667,12.7725833333
635.25,14.36,59.4259166667,28.6455833334,34.3825,12.403,15.26625,13.8171666667,15.993,27.44475,12.7445
635.58,14.2054166667,59.2263333333,28.443,34.2709166667,12.2546666667,15.1203333334,13.6934166667,15.8284166667,27.2743333333,12.6534166667
635.91,14.11725,59.1590833333,28.3741666667,34.2283333333,12.1956666667,15.0678333333,13.6170833333,15.7900833333,27.1991666667,12.6104166667
636.24,14.1935833333,59.2706666667,28.4175833333,34.31,12.3073333333,15.1515833333,13.72,15.8881666667,27.27275,12.66675
636.57,14.2655,59.2783333333,28.54,34.3886666667,12.381,15.1868333334,13.8338333333,15.958,27.36625,12.7325
636.90,14.2894166667,59.3663333333,28.5124166667,34.39775,12.38275,15.1755,13.7946666667,15.97025,27.3593333334,12.7085833333
637.23,14.3238333333,59.3631666667,28.53975,34.4570833333,12.4059166667,15.193,13.8268333334,16.0011666667,27.3956666667,12.7295833333
637.56,14.312,59.355,28.4523333333,34.4523333333,12.3855,15.1736666667,13.8043333333,15.9704166666,27.3545833333,12.71425
637.90,14.3188333333,59.217,28.3821666667,34.4251666667,12.39525,15.235,13.8254166667,15.92375,27.34375,12.7120833333
638.23,14.41,59.3235833334,28.4708333333,34.52775,12.4540833333,15.3271666667,13.8969166667,16.00575,27.4473333333,12.827
638.56,14.4380833334,59.3135,28.49875,34.5375,12.4590833333,15.3416666667,13.8975,16.0361666667,27.4634166667,12.7916666667
638.89,14.3743333334,59.2880833333,28.4638333333,34.5113333334,12.4148333333,15.2978333333,13.8425833333,16.0,27.40425,12.7109166667
639.22,14.4823333333,59.4063333333,28.6065,34.5440833333,12.5484166667,15.3931666666,13.9835,16.1765,27.5163333333,12.7875
