wavelength,Back_ConFerm,Belly_ConFerm,Breast_ConFerm,Crissum_ConFerm,Crown_ConFerm,DorTail_ConFerm,Patch10_ConFerm,Rump_ConFerm,Throat_ConFerm,WingTip_ConFerm
646.82,11.3077,28.9583333333,27.1983733333,22.8641333333,16.4963333333,11.5260666667,46.3040666667,14.505,31.0273,10.1543333333
647.15,11.3225666667,29.0541333333,27.1927133334,22.9318,16.5452,11.5568666667,46.2894,14.5091333333,31.0748333334,10.2132666667
647.48,11.3212666667,29.1172666667,27.1836666667,22.9530666667,16.5184666667,11.5422,46.2740666667,14.5703333333,31.0872,10.2339333333
647.81,11.3312,29.1581333333,27.1822533333,23.0436666666,16.4961333333,11.5324,46.2390666667,14.567,31.1156333333,10.2122666667
648.14,11.4492,29.3815333333,27.3665533334,23.224,16.6803333333,11.6636,46.4336666667,14.7130666667,31.3020666667,10.3734666667
648.47,11.4634666667,29.4416,27.4449866666,23.308,16.7308666667,11.684,46.5056666667,14.7124666666,31.4019666667,10.3898666667
648.80,11.4171666667,29.4652666667,27.5037666667,23.3174666666,16.7376666667,11.6872,46.4420666667,14.7194666667,31.4674666667,10.3320666666
649.13,11.2792666667,29.3474666667,27.3609666667,23.1866,16.5787333333,11.5706,46.2302,14.5840666667,31.3031,10.1660666667
649.46,11.1021333333,29.2359333334,27.2511533333,23.1077333333,16.4042,11.4298,46.0416666667,14.4035333333,31.1465666667,10.0278
649.79,11.0657333333,29.2566666667,27.1646066666,23.1461333333,16.3735333333,11.3865333333,46.0354,14.3450666667,31.079,10.0094666667
650.11,11.0630333333,29.2358666667,27.1938533333,23.1674666667,16.3299333333,11.3522666667,45.9771333333,14.3359333333,31.0998666667,10.0200666667
650.44,11.0619333333,29.2846666667,27.236,23.1636,16.3562,11.3905333333,45.9609333333,14.3523333333,31.1333333333,10.0432666667
650.77,10.9931666667,29.2058,27.20602,23.1394,16.2477333333,11.3213333333,45.893,14.2849333333,31.0902333333,9.96400000001
651.10,10.9829666667,29.1931333333,27.2669266667,23.1703333333,16.2448666667,11.2942,45.8698666667,14.2226666667,31.0476666667,9.90866666667
651.43,11.0388333333,29.3273333333,27.45778,23.2806,16.3419333333,11.4176666667,45.9254,14.3383333333,31.1952,10.0428666667
651.76,11.0239333334,29.2828,27.4914266667,23.2962,16.346,11.4026,45.913,14.3226666667,31.0862,10.0588
652.09,10.993,29.2856666667,27.4946066667,23.2696,16.3017333333,11.3839333333,45.7918,14.293,31.0121333333,10.1020666667
652.42,11.0697333333,29.3043333333,27.5248,23.3276666667,16.342,11.4130666667,45.7593333333,14.3349333333,31.0337,10.2644666667
652.75,11.0622666667,29.3190666667,27.5511333333,23.3626666667,16.3305333333,11.3775333333,45.753,14.3374666667,31.0203666666,10.2631333333
653.08,11.1738666667,29.5317333333,27.7351933333,23.5310666667,16.4928666667,11.5003333333,45.9672,14.5034666667,31.1923,10.3992
653.41,11.2435333333,29.5238666667,27.83378,23.5776,16.5442,11.582,45.8554,14.5517333333,31.1769666667,10.5194
653.74,11.3845333333,29.7017333333,27.9956333333,23.7684,16.6873333333,11.7143333333,45.9683333333,14.6794666667,31.32,10.6714
654.06,11.4936333333,29.7862,28.12288,23.9153333333,16.7905333333,11.8354,46.0266666667,14.7826666667,31.4265333333,10.7944666667
654.39,11.5522,29.9312,28.3260533333,24.0476666667,16.9452,11.9150666667,46.1795333333,14.8544,31.568,10.8706666667
654.72,11.4976666667,30.0099333333,28.36826,24.1188666667,16.9531333333,11.9442,46.2812666667,14.8766,31.6592,10.8777333333
655.05,11.4422666667,29.9947333333,28.3698666667,24.1097333333,16.9164666667,11.8513333333,46.4020666667,14.8015333333,31.6105666667,10.7932666667
655.38,11.3586,30.0594666667,28.3517666667,24.0579333333,16.8474,11.7996,46.4962666667,14.7394,31.7426,10.6684666667
655.71,11.3120333333,29.9988,28.3082266667,24.0614666667,16.8284666667,11.7659333333,46.4198,14.6962,31.6724333333,10.5924
656.04,11.2813333333,30.0761333333,28.3690333333,24.1999333333,16.8242,11.7530666667,46.52,14.6387333333,31.7178666667,10.5307333333
656.37,11.3503,30.1348666667,28.4430866667,24.312,16.9099333334,11.8040666667,46.633,14.6293333333,31.8740333333,10.5712
656.69,11.2717,29.9338666667,28.34324,24.1796666667,16.7570666667,11.7464666667,46.4022666667,14.4941333333,31.7403666667,10.4407333333
657.02,11.1807666667,30.0018666667,28.3584733333,24.2270666667,16.7005333333,11.6796,46.5008666667,14.4482666667,31.7783666667,10.3483333333
657.35,11.0427666667,29.8924666667,28.2869333333,24.0908666667,16.5684,11.5538,46.3404666667,14.3439333333,31.6490333333,10.2126666667
657.68,11.0895,30.0638666667,28.3671533334,24.1842,16.5634,11.5787333333,46.3934,14.341,31.7565,10.2017333333
658.01,11.0839666667,30.0747333333,28.3218666667,24.1517333333,16.4788,11.521,46.3442,14.2712,31.7459333333,10.155
658.34,11.2474333334,30.1857333333,28.42128,24.3184,16.5987333333,11.6510666667,46.3299333333,14.3976,31.8756666667,10.3034666667
658.66,11.1905,30.1072666667,28.37782,24.2931333333,16.5494666667,11.6050666667,46.2396,14.301,31.8883666667,10.24
658.99,11.1569,30.0594,28.3919733333,24.3075333333,16.4964,11.563,46.0732666667,14.2430666667,31.8347666667,10.2323333333
659.32,11.1804333333,30.0898,28.4644733333,24.3593333333,16.4831333334,11.5642666667,46.164,14.2268666667,31.9550666667,10.2616
659.65,11.1408,30.1387333333,28.5174466667,24.3707333333,16.4569333333,11.5557333333,46.1436666667,14.2114666667,31.9499666667,10.2442666667
659.98,11.2273,30.2409333333,28.5855133333,24.4593333333,16.4875333333,11.6296,46.0726,14.2908,31.9458,10.3894666667
660.31,11.2814666667,30.3822666667,28.7092133333,24.5932,16.5822666667,11.7065333333,46.1232,14.3763333333,32.0432666667,10.5312666667
660.63,11.3452,30.4553333333,28.7938,24.6482,16.6357333333,11.7939333333,46.1486,14.4066666667,32.1332666667,10.5768666667
660.96,11.4138333333,30.5538666667,28.8436333333,24.7303333334,16.6784666667,11.8549333333,46.2927333333,14.3897333333,32.2855,10.6236666667
661.29,11.3760333334,30.57,28.8491333333,24.71,16.6412,11.7894666667,46.3112666667,14.3922666667,32.2696666667,10.6378666667
661.62,11.3589,30.6066,28.88234,24.7776,16.6666666666,11.8500666667,46.3500666667,14.4520666667,32.3492,10.6752666667
661.94,11.2403666667,30.6044,28.8832866667,24.7694,16.6186666667,11.7623333333,46.4364666667,14.3692666667,32.3244,10.5700666667
662.27,11.3283333333,30.7801333333,29.04816,24.9186666667,16.6837333333,11.8718666667,46.5108,14.5028,32.4622,10.6956
662.60,11.4127,30.9194,29.1253133333,25.0377333333,16.7960666666,11.9930666667,46.6986666667,14.5868,32.5320333333,10.7771333333
662.93,11.5184,31.1985333333,29.2926266667,25.1765333333,16.9698,12.1352,46.8590666667,14.7764666667,32.7539333333,10.8771333333
663.26,11.5017,31.1647333333,29.2655466667,25.1442,16.9675333333,12.1636,46.8142666667,14.7561333333,32.8015666667,10.8647333334
663.58,11.5084666667,31.3212,29.3454,25.2257333333,17.0344,12.2148666667,46.9522666667,14.7870666667,32.9229666667,10.8448
663.91,11.4122,31.3544666667,29.3341666667,25.1548666667,16.9179333333,12.1659333333,47.0362666667,14.7085333333,32.9605666667,10.7324
664.24,11.3319333333,31.4094666667,29.3599733333,25.2326666666,16.8837333333,12.1116,47.1342,14.6928,33.0517,10.6776
664.57,11.2867333333,31.4482666667,29.37622,25.2259333333,16.8762666667,12.1356,47.0344,14.7178,33.0044333333,10.7004
664.89,11.1625,31.2153333333,29.1765466666,25.07,16.7226,12.0145333333,46.8046666667,14.5116666666,32.7914666667,10.5692666667
665.22,11.1671666667,31.3065333333,29.2869666667,25.1042,16.7224666667,12.0422,46.8333333333,14.4929333333,32.8277333333,10.5879333333
665.55,11.1580666667,31.2699333333,29.31704,25.0706,16.621,12.0404,46.6612,14.4403333333,32.7708666667,10.5816
665.87,11.2390333333,31.4140666667,29.41844,25.1933333333,16.7404666667,12.0941333333,46.7805333333,14.4783333333,32.818,10.6542666667
666.20,11.2899,31.467,29.53502,25.3016666667,16.7544,12.1012666667,46.7596666666,14.4724666667,32.9460666667,10.702
666.53,11.1796,31.2792,29.3976866667,25.1874666667,16.5799333333,11.9944666667,46.6027333333,14.2906,32.7411333333,10.6257333333
666.86,11.2471666666,31.3569333333,29.4577,25.2351333333,16.6421333333,12.0421333333,46.5666,14.3567333333,32.772,10.7442
667.18,11.2081666667,31.3341333333,29.4767933333,25.2592,16.6164,12.0844,46.6266666667,14.3624666667,32.8668333333,10.7168
667.51,11.3246,31.3994,29.49512,25.3926666667,16.7291333333,12.161,46.5762,14.402,32.9906666667,10.8319333333
667.84,11.4856333333,31.4494666667,29.5992733333,25.4258666667,16.8211333333,12.2634,46.5105333333,14.4882,32.9769,11.0014666667
668.16,11.6022,31.6026666667,29.72692,25.6253333333,16.9744,12.4173333333,46.5681333333,14.5969333334,33.1949666667,11.1495333333
668.49,11.7757666667,31.8576,29.9275666667,25.9232,17.2118666667,12.6272,46.7577333333,14.8254666667,33.4295666667,11.3589333333
668.82,11.8802333333,31.8737333333,29.9688066667,26.0206666667,17.2959333333,12.6751333333,46.7686,14.8939333334,33.3791,11.4566666667
669.14,11.7924,31.935,29.9715533333,26.0247333333,17.3014666667,12.6386,46.9121333333,14.8684666667,33.4195333333,11.3877333333
669.47,11.5361,31.758,29.7775266667,25.7685333333,17.0940666667,12.4969333333,46.7300666667,14.6606,33.2645666667,11.1809333333
669.80,11.4156666667,31.6839333333,29.63634,25.6446666667,16.976,12.418,46.6764,14.5793333333,33.1592333333,11.0634666667
670.13,11.5121333333,31.8181333333,29.7721066667,25.851,17.1196,12.5536666667,46.7334666667,14.7247333334,33.2419666667,11.2037333333
670.45,11.5206333333,31.8734666667,29.8138533333,25.9256666667,17.1342,12.5984,46.8457333333,14.7426,33.2622,11.1767333333
670.78,11.3825666667,31.7176,29.6529933333,25.7651333333,16.9920666667,12.4263333333,46.6505333333,14.5777333333,33.0771333333,11.0538
671.10,11.3279666667,31.7092666667,29.6484866667,25.7339333333,16.903,12.3276,46.5838,14.5198666667,33.0353333333,10.9717333334
671.43,11.269,31.629,29.5360066667,25.6612,16.8530666667,12.248,46.4549333333,14.4096,32.9680666667,10.8671333333
671.76,11.1488,31.5161333333,29.43736,25.5578,16.6994,12.1071333333,46.3801333333,14.2548,32.7992,10.7217333334
672.08,11.0859333333,31.5762,29.5157066667,25.5007333333,16.7094,12.0643333333,46.5144,14.193,32.8251666667,10.6275333333
672.41,11.0836,31.7223333333,29.57566,25.5632666667,16.6816,12.1427333333,46.5916666667,14.1931333333,33.0045333333,10.6106666667
672.74,11.3218,31.8583333333,29.69826,25.6926,16.8268666667,12.2784666667,46.5754666667,14.3544,33.1293666667,10.8041333333
673.06,11.3893,31.896,29.66164,25.7854,16.8688,12.239,46.5299333333,14.3853333333,33.1175333333,10.8204666667
673.39,11.5121333333,32.1375333333,29.9357466667,25.9696,17.0423333333,12.2790666667,46.7674,14.5167333333,33.3637,10.9769333333
673.72,11.5147333333,32.2025333333,29.94662,25.9401333333,16.9736666667,12.2064666667,46.7402666667,14.4212,33.4391,10.9072
674.04,11.5172333333,32.1811333334,29.8646066666,25.9289333333,16.9514666667,12.1754,46.6246,14.3924666667,33.4470333333,10.9018
674.37,11.6596,32.3305333333,30.0191733333,26.1217333333,17.1652666667,12.3277333333,46.6982666667,14.5189333334,33.5396,11.075
674.69,11.6676333333,32.4245333333,30.1351666667,26.2146666667,17.3118,12.4246,46.8859333334,14.5902,33.5722333333,11.134
675.02,11.6730333334,32.5102666667,30.2678066667,26.3306,17.383,12.4998,46.9720666667,14.6824666667,33.7299666667,11.2244666667
675.35,11.6437666667,32.609,30.3372866667,26.4069333333,17.4384,12.5043333333,47.0697333333,14.7203333333,33.7132,11.1806666667
675.67,11.4972333333,32.4331333333,30.2120533334,26.3067333333,17.2426,12.3420666667,46.8385333333,14.5523333333,33.5206,11.0268666667
676.00,11.4413,32.4426666667,30.2352066667,26.3521333333,17.3301333333,12.2337333333,46.9668,14.5259333333,33.5690666667,11.0527333333
676.32,11.5205333333,32.5116,30.3733133334,26.436,17.4014666667,12.3506,47.1823333333,14.585,33.7023,11.1512666667
676.65,11.6675666667,32.6711333333,30.5506066667,26.5760666667,17.5054,12.5038666667,47.3835333333,14.7408,33.8820666667,11.3110666667
676.97,11.7437333333,32.6932,30.5312666667,26.6611333334,17.5383333333,12.6495333333,47.3364666667,14.7958666667,33.9214333333,11.3778666667
677.30,11.6066333333,32.6705333333,30.4958666667,26.5969333333,17.4662,12.5664,47.3440666667,14.6724666667,33.9224,11.3396
677.63,11.4742333333,32.6373333333,30.5320533333,26.5234,17.3708,12.4253333333,47.3798666667,14.5170666667,33.8739,11.1927333333
677.95,11.4009,32.6261333333,30.58728,26.5117333333,17.2586,12.3206,47.4883333333,14.4389333333,33.863,11.177
678.28,11.4809333333,32.716,30.7566866667,26.6268,17.2513333333,12.3737333333,47.5526666667,14.4876,33.9746,11.2748666667
678.60,11.5066333333,32.8528,30.86482,26.7618666667,17.2274666667,12.4122666667,47.7067333333,14.5214666667,34.0533333333,11.2981333333
678.93,11.647,32.8824,30.97902,26.8379333333,17.2618666667,12.5113333333,47.6683333333,14.5872,34.2426666667,11.4488
679.25,11.7616333334,33.0576666667,31.0898266667,27.0128,17.3850666667,12.6387333333,47.7802666667,14.6752666667,34.3548,11.6208
679.58,11.7503666667,33.0506666667,31.0240466667,26.9518,17.3424,12.6502666667,47.6502666667,14.6529333333,34.26,11.5456666667
679.90,11.7065333333,33.0853333333,31.0643333333,26.9896,17.3866,12.6477333333,47.5906666667,14.6369333333,34.2428333333,11.5196666667
680.23,11.8648333333,33.1812666667,31.2224466666,27.1228,17.5297333333,12.8169333333,47.5807333333,14.7281333333,34.3978666667,11.6344
680.55,11.7728666667,33.1306666667,31.19982,27.0734,17.4290666667,12.7476666667,47.4697333333,14.6675333333,34.2978666667,11.5711333333
680.88,11.8943,33.1593333333,31.3257933333,27.2217333333,17.4688,12.8400666667,47.5070666667,14.7845333333,34.3467,11.6242
681.20,11.9362666667,33.2413333333,31.39674,27.316,17.5119333333,12.9497333333,47.5236,14.9070666667,34.4113333333,11.7300666667
681.53,11.9732,33.3009333333,31.44296,27.4047333333,17.5412666667,12.989,47.4917333333,14.9345333334,34.494,11.7425333333
681.85,11.8598333333,33.1942,31.1784266667,27.2882666667,17.4088666667,12.8730666667,47.1935333333,14.8113333333,34.3357,11.6018
682.18,11.9126,33.1868666667,31.1605466667,27.2836666667,17.4331333334,12.8653333333,47.1112,14.7766666667,34.2834666667,11.6362666667
682.50,11.9000666667,33.2655333333,31.1678066667,27.3286,17.4663333333,12.8402,47.237,14.752,34.2692,11.6310666667
682.83,11.8716666667,33.3038,31.22354,27.3117333333,17.4661333333,12.8458,47.2575333333,14.7178666667,34.3509333333,11.6127333333
683.15,11.8863333333,33.3469333333,31.33346,27.3872666667,17.4118,12.8245333333,47.2977333334,14.6654666667,34.4384333333,11.623
683.48,11.7923,33.3342666667,31.2086333333,27.4078666667,17.2549333333,12.6898,47.2089333333,14.5986,34.4165,11.5414
683.80,11.666,33.2850666666,31.15714,27.3859333333,17.1362666667,12.5714666667,47.2054,14.5737333333,34.3406666667,11.4964666667
684.13,11.6920333333,33.3747333333,31.2415666666,27.4959333333,17.226,12.5654,47.294,14.5720666667,34.4820666667,11.5141333333
684.45,11.7178333333,33.4547333333,31.2525333333,27.535,17.3223333333,12.6628,47.3047333333,14.6276666667,34.4997333333,11.5918
684.78,11.8154666667,33.5362,31.3632666667,27.6776666667,17.4078666667,12.7119333333,47.3828666667,14.6642,34.6168,11.6324
685.10,11.9069666667,33.6472666667,31.43328,27.8042,17.5684666667,12.8472,47.4784666667,14.7557333333,34.6599,11.7154
685.43,12.0640666667,33.8242,31.6621333333,27.9831333333,17.7588,12.9867333333,47.8427333334,14.8814666667,34.855,11.8687333333
685.75,11.8229,33.6616666667,31.53766,27.8256,17.6337333333,12.8350666667,47.7119333333,14.7038,34.802,11.6236
686.08,11.7641,33.7407333333,31.5922933333,27.8512666667,17.6338,12.8842,47.6431333333,14.6913333333,34.8355333333,11.5975333333
686.40,11.7491666667,33.6706666667,31.5753333333,27.8095333333,17.5962,12.8075333333,47.5932,14.6786,34.8520666667,11.5944666667
686.72,11.7466666667,33.5861333333,31.5910533333,27.8432666667,17.606,12.7989333333,47.4914666667,14.7291333333,34.8606333333,11.6779333333
687.05,11.6929,33.5353333333,31.58696,27.8039333333,17.5364666667,12.8194,47.3978,14.6084,34.7949,11.6822
687.37,11.5409,33.4468,31.5029066667,27.7244,17.3923333333,12.6683333333,47.3059333333,14.3783333333,34.6908666667,11.5189333333
687.70,11.6244333333,33.5324,31.58266,27.7920666667,17.4129333333,12.7781333333,47.3552,14.4429333333,34.686,11.6476666667
688.02,11.5567333333,33.5377333333,31.53316,27.7197333333,17.2605333333,12.7002,47.277,14.3884,34.5953333333,11.6030666667
688.34,11.5158,33.6102,31.5108066667,27.7400666667,17.1983333333,12.7135333333,47.3358666667,14.3898,34.623,11.6149333333
688.67,11.3963333333,33.6293333333,31.5094333333,27.7076666666,17.0284,12.6429333333,47.2436666667,14.3247333333,34.6760333333,11.4886666667
688.99,11.2869333333,33.6322,31.57346,27.7411333333,16.9736666667,12.6256666667,47.1464666667,14.2776666667,34.6376333333,11.4079333333
689.32,11.4554666667,33.9565333333,31.7888066667,27.9112,17.1381333333,12.7931333333,47.3831333333,14.4700666667,34.8519,11.5938
689.64,11.5200333333,33.9964,31.8402466667,27.9773333333,17.1536,12.7768666667,47.5182666667,14.5518666667,34.8591,11.6432666667
689.96,11.5802666667,34.0388,31.8920266667,28.1246,17.2402666667,12.8226666667,47.5542,14.6436,34.8990666667,11.6672666667
690.29,11.4646,34.1376,31.86042,28.0666,17.2288,12.8257333333,47.5462666667,14.5795333333,34.8789666667,11.5275333333
690.61,11.4768333333,34.2475333333,31.9404866667,28.0924666667,17.3064666667,12.8134,47.6873333333,14.6494666667,35.0088,11.4993333333
690.94,11.5520666667,34.396,32.1019133333,28.2708,17.4862,12.9642,47.7662666667,14.8095333333,35.1730666667,11.6076
691.26,11.4053333333,34.2171333333,31.9848333333,28.0945333333,17.3092,12.7849333333,47.5648,14.647,35.0469666667,11.4339333333
691.58,11.2915666667,34.1207333333,31.9915866666,28.0308,17.2872,12.6808666667,47.5598666667,14.3984666667,35.0292333333,11.3077333333
691.91,11.1522333333,33.9974,31.8731733333,27.8460666667,17.1858,12.5441333333,47.4321333333,14.1812,34.8696333333,11.1539333333
692.23,11.1322666667,33.9884,31.8714733333,27.8103333333,17.1614,12.4864,47.4574666667,14.1448666667,34.7686,11.1794666667
692.55,11.0418666667,33.9212666667,31.8237533333,27.6900666667,17.0789333333,12.4463333333,47.4093333333,14.0390666667,34.6986333333,11.0914
692.88,10.9695333333,33.8305333333,31.73804,27.6712666667,16.9676666667,12.401,47.2851333333,13.9063333333,34.6017,11.0256666667
693.20,10.9515,33.7718,31.72598,27.682,16.9538666667,12.3766,47.0699333333,13.8186666667,34.6030666667,11.0095333333
693.52,10.8921,33.8568,31.76386,27.7086,16.9016,12.3554,47.0976666667,13.7760666667,34.6777,11.0175333333
693.85,10.9109,33.9544,31.7706,27.761,16.8729333333,12.3605333333,47.2187333334,13.7387333333,34.7042333333,11.0526
694.17,11.0081,34.0288666667,31.8081066667,27.899,16.9673333333,12.4769333333,47.2524,13.8213333333,34.7751333333,11.1619333333
694.49,11.0767333333,34.1561333333,31.84864,27.8888666667,16.9678666667,12.5131333333,47.2592666667,13.8258666667,34.7512666667,11.2192666667
694.82,11.121,34.3513333333,31.9261933333,28.0538,17.0768,12.5819333333,47.4692666667,13.9048666667,34.9587666667,11.2746
