wavelength,Back_EmbHerm,Belly_EmbHerm,Breast_EmbHerm,Crissum_EmbHerm,Crown_EmbHerm,DorTail_EmbHerm,Patch10_EmbHerm,Patch11_EmbHerm,Rump_EmbHerm,Throat_EmbHerm,WingTip_EmbHerm
651.76,17.91325,52.01025,49.5015,40.9455,14.375,13.3085039683,21.6269166667,12.0554166667,19.1744166667,57.1024166667,12.4450833333
652.09,17.9760833334,52.0954166667,49.590875,41.004,14.4545,13.4312738095,21.6895833333,12.1644166666,19.2764166667,57.1795833333,12.4833333333
652.42,18.10175,52.1928333333,49.6457083333,41.1429166667,14.57175,13.5162777778,21.8379166667,12.3164166666,19.4503333333,57.2189166667,12.6054166667
652.75,18.1060833333,52.2409166667,49.7055,41.2321666667,14.5668333334,13.4935436508,21.82775,12.25925,19.4644166667,57.32675,12.5834166667
653.08,18.1451666667,52.3001666667,49.7499166667,41.3424166667,14.5576666667,13.4501349206,21.904,12.229,19.4565833333,57.3625833334,12.5504166666
653.41,18.2198333333,52.3854166667,49.833125,41.3245,14.6111666667,13.5249166667,22.0414166667,12.27,19.5496666667,57.3995833334,12.62175
653.74,18.3265,52.4583333333,50.0154583333,41.4689166667,14.6830833333,13.6222976191,22.12175,12.342,19.6564166666,57.5771666667,12.7201666667
654.06,18.44725,52.5084166666,50.1589583333,41.5679166666,14.71775,13.7100674603,22.1383333333,12.4414166667,19.7100833333,57.6809166666,12.8218333333
654.39,18.4991666667,52.6956666667,50.244,41.69925,14.7511666667,13.7691785714,22.2163333333,12.431,19.7783333333,57.7979166667,12.8735
654.72,18.4043333333,52.6136666667,50.1274166667,41.6078333333,14.6674166666,13.6900634921,22.081,12.3309166667,19.673,57.81425,12.7675
655.05,18.38525,52.5110833333,50.077125,41.5839166666,14.687,13.6855714286,22.0788333333,12.3363333333,19.7221666667,57.6645833334,12.76725
655.38,18.3848333333,52.677,50.1635416667,41.6676666666,14.6511666667,13.7494563492,22.0834166667,12.3225833333,19.73375,57.7585,12.7485
655.71,18.2106666667,52.4308333333,49.8960416666,41.3534166666,14.4735833333,13.4943253968,21.8693333333,12.0964166667,19.4781666667,57.5060833333,12.52775
656.04,18.0748333333,52.3606666667,49.856125,41.285,14.2784166667,13.3101587301,21.6729166667,11.8814166667,19.2876666667,57.49,12.3230833333
656.37,18.1140833333,52.5068333333,49.957375,41.3765833333,14.3405,13.3623928572,21.7548333333,11.9199166667,19.4025833333,57.4728333334,12.3631666667
656.69,18.1743333333,52.5931666666,50.0814583333,41.4495,14.4564166667,13.4375674603,21.8160833333,12.0064166667,19.5168333334,57.5435833333,12.454
657.02,18.1249166667,52.5648333333,50.09725,41.3948333333,14.4144166667,13.3915357143,21.7338333333,11.9846666667,19.4545833334,57.493,12.41675
657.35,18.0956666667,52.4080833333,49.890625,41.2299166667,14.3633333333,13.3215198413,21.755,11.9713333334,19.3725833333,57.2785,12.4188333333
657.68,18.1281666667,52.47075,49.9063333333,41.29475,14.436,13.3599801588,21.8970833333,12.0028333333,19.47525,57.3773333333,12.4489166667
658.01,18.13175,52.4738333333,49.8760416667,41.3003333333,14.44375,13.3587936508,21.9081666667,12.0323333333,19.5076666667,57.3435,12.5228333333
658.34,18.2045,52.568,49.985375,41.3945833333,14.50225,13.5084166667,22.0325,12.1363333334,19.57925,57.3788333334,12.6490833333
658.66,18.2280833333,52.6663333333,50.0901666666,41.4659166667,14.51025,13.5361865079,22.0485,12.1454166667,19.5590833333,57.417,12.6740833333
658.99,18.163,52.6005,50.0572083334,41.4219166666,14.4488333334,13.4375039682,22.0500833333,12.0971666667,19.5135833333,57.4520833333,12.64275
659.32,18.225,52.7790833333,50.2438333333,41.62625,14.4735,13.5334404762,22.16425,12.1985,19.637,57.615,12.7528333334
659.65,18.2915833333,52.8375,50.2602083334,41.648,14.60375,13.6489801587,22.3666666666,12.3035,19.7510833333,57.6876666667,12.8684166667
659.98,18.3078333333,52.7845833333,50.3125,41.6764166666,14.6325,13.6595238095,22.4038333333,12.33275,19.7850833334,57.7584166667,12.9165833333
660.31,18.3570833333,52.7390833333,50.2350416667,41.6699166667,14.6316666667,13.6942738095,22.4163333333,12.3498333333,19.7815833333,57.7493333333,12.9701666667
660.63,18.427,52.7375,50.2209166667,41.7686666666,14.7724166667,13.7918888889,22.5333333333,12.4388333334,19.9063333333,57.7200833333,13.044
660.96,18.4589166667,52.8859166667,50.343375,41.8574166667,14.8450833333,13.9221150794,22.5973333334,12.4931666666,20.0016666666,57.8784166666,13.0569166667
661.29,18.388,52.8008333333,50.2959166667,41.7831666667,14.7663333333,13.8825476191,22.4973333333,12.4391666667,19.9516666666,57.7699166666,13.0044166667
661.62,18.38625,52.7808333333,50.3699583333,41.7791666667,14.7411666667,13.8653611111,22.4979166667,12.4376666666,19.9495,57.78575,12.9279166667
661.94,18.4680833333,52.8281666666,50.3822083333,41.8430833333,14.7644166667,13.8501230159,22.5769166667,12.41775,20.02225,57.81325,12.9695
662.27,18.50525,52.702,50.2509166667,41.7421666667,14.7200833333,13.8396230159,22.6145833333,12.4485,20.0054166666,57.7328333334,12.9254166667
662.60,18.5865833333,52.688,50.2622916667,41.7176666667,14.7926666667,13.9170674603,22.5915833333,12.5131666667,20.0609166667,57.6386666667,12.9713333333
662.93,18.7085,52.7016666666,50.2517916667,41.7753333333,14.9430833333,14.0396230159,22.6641666667,12.5793333334,20.11525,57.6305,13.0878333333
663.26,18.6395,52.58525,50.11775,41.7345,14.8775,13.9849047619,22.5345833333,12.5169166667,20.0438333333,57.4670833333,13.0651666667
663.58,18.6755,52.62475,50.027875,41.7265,14.90475,14.0006706349,22.4588333334,12.5568333333,20.06025,57.3619166667,13.0776666666
663.91,18.7056666666,52.6181666667,50.0150416667,41.7411666667,14.9215833334,13.9941111111,22.5233333334,12.6086666667,20.0499166667,57.369,13.0630833333
664.24,18.61775,52.6449166667,50.0406666667,41.704,14.7765,13.828047619,22.4085833333,12.4838333333,19.9763333333,57.4378333333,12.9493333333
664.57,18.65775,52.714,50.1434166667,41.7240833333,14.8346666667,13.8095436508,22.4363333333,12.4560833333,20.0039166666,57.4990833333,12.981
664.89,18.6816666667,52.76575,50.217125,41.7760833333,14.82475,13.7916111111,22.4333333333,12.4575,19.9555833333,57.5300833333,12.9685
665.22,18.5963333333,52.6355,50.1222083334,41.6909166667,14.7500833333,13.7611904762,22.3338333333,12.3986666666,19.8766666666,57.45275,12.9005833333
665.55,18.592,52.4691666666,50.0176666667,41.5894166667,14.72375,13.7265992064,22.2351666667,12.4541666667,19.8585833334,57.3503333333,12.826
665.87,18.5158333333,52.504,50.0940416667,41.6069166667,14.7345,13.6585515873,22.1721666667,12.3998333333,19.83075,57.38775,12.8589166667
666.20,18.4925833333,52.5121666667,50.1766666667,41.6666666667,14.7015,13.680202381,22.2325833334,12.4149166667,19.8916666667,57.5021666667,12.90775
666.53,18.4315833333,52.3620833334,50.1355416667,41.5905833333,14.6318333333,13.5976269841,22.19275,12.3589166667,19.8705,57.52025,12.8405
666.86,18.53375,52.5578333333,50.355375,41.6919166667,14.6904166667,13.5978849206,22.246,12.43675,19.93825,57.75725,12.8861666667
667.18,18.4386666667,52.4463333333,50.2385833333,41.65025,14.5536666667,13.5007738095,22.2359166666,12.29725,19.8125,57.6655833333,12.7640833333
667.51,18.1793333333,52.3690833333,50.10175,41.5025,14.4014166667,13.3575,22.0413333333,12.0828333334,19.7270833334,57.5186666667,12.6229166667
667.84,18.1776666666,52.3420833333,50.0810833333,41.5555833333,14.3845,13.3831666667,22.0120833333,12.1371666667,19.755,57.66675,12.67875
668.16,18.05625,52.1901666667,49.9180833333,41.454,14.2683333333,13.2604523809,21.9409166667,12.0869166666,19.6509166666,57.599,12.57275
668.49,18.0199166667,52.17075,49.86175,41.5110833334,14.2226666667,13.2585952381,21.908,12.04525,19.6389166667,57.5244166667,12.5788333333
668.82,18.1618333333,52.30775,49.9579583333,41.6569166667,14.32875,13.3540198413,22.0599166667,12.1245833333,19.7231666667,57.6525,12.7168333333
669.14,18.0886666666,52.3645833333,49.9201666667,41.6105833334,14.2870833333,13.3522777778,22.0393333334,12.0476666667,19.6478333334,57.59925,12.6911666667
669.47,18.218,52.58625,50.0405416667,41.8204166667,14.46575,13.5460714286,22.166,12.1761666667,19.8829166667,57.8159166666,12.8053333333
669.80,18.1699166667,52.6240833333,49.9577916666,41.78525,14.4646666667,13.4556626984,22.1274166667,12.1463333334,19.8319166667,57.7064166667,12.7059166667
670.13,18.1020833333,52.7044166667,49.9639166667,41.79925,14.4635,13.4386785714,22.0905833333,12.1441666667,19.8545833333,57.7215833333,12.665
670.45,18.0540833334,52.7180833333,50.0397916667,41.84475,14.45,13.5060595238,22.05875,12.1119166667,19.93375,57.716,12.6253333333
670.78,18.132,52.84275,50.1447083333,41.8560833333,14.5428333333,13.6170436508,22.136,12.2391666667,20.0299166667,57.7751666667,12.676
671.10,18.40275,53.09675,50.427875,42.0479166667,14.7493333334,13.8454166667,22.3485833333,12.44775,20.23125,58.0836666667,12.8435833333
671.43,18.5321666667,53.1518333333,50.4198333333,42.0310833333,14.8293333333,13.9428373016,22.4284166667,12.5135833333,20.2891666667,57.9156666666,12.9343333333
671.76,18.7511666667,53.29,50.5498333333,42.2250833333,15.0336666666,14.1538214286,22.5709166667,12.6501666667,20.491,57.9025,13.13125
672.08,18.94875,53.4960833334,50.8414583333,42.3285833333,15.2128333333,14.2629206349,22.8096666667,12.8240833333,20.6549166666,58.128,13.3071666667
672.41,18.86375,53.33775,50.7125,42.1745833333,15.1149166667,14.138968254,22.6919166667,12.7309166667,20.62675,58.0713333333,13.1638333333
672.74,18.9026666666,53.49525,50.9392916667,42.3319166667,15.1996666666,14.1415952381,22.7476666667,12.7455833333,20.6869166667,58.2879166666,13.2159166667
673.06,18.9134166667,53.4304166667,50.929125,42.2496666667,15.1849166667,14.1135277778,22.7745,12.7093333333,20.6485833334,58.2795,13.2315833333
673.39,19.1159166667,53.4688333333,51.0752083334,42.3869166667,15.3283333333,14.3230555555,22.8566666666,12.8178333333,20.77675,58.4229166667,13.4593333333
673.72,19.0998333333,53.3819166666,50.9944166666,42.3816666667,15.1928333333,14.2401111111,22.8338333333,12.7136666666,20.6489166667,58.3050833333,13.4075
674.04,19.19425,53.2368333333,50.8472083333,42.28725,15.23025,14.2338333333,22.8838333334,12.71825,20.6106666667,58.2483333333,13.5066666667
674.37,19.2505833333,53.2175833333,50.8885833333,42.3135,15.2745,14.261234127,22.9563333333,12.7465,20.5905,58.2943333333,13.5696666667
674.69,19.265,53.1153333334,50.867875,42.34125,15.3333333333,14.3201031746,23.0136666666,12.7999166667,20.622,58.1936666667,13.6246666667
675.02,19.1623333333,53.0070833333,50.8788333334,42.3014166667,15.3270833333,14.2768968254,23.0005833333,12.7925833334,20.5445,58.2206666667,13.5375
675.35,18.9924166667,52.847,50.7495416667,42.1640833333,15.2075833333,14.1254047619,22.8884166667,12.6946666667,20.3873333333,58.1851666667,13.4101666667
675.67,18.9840833333,52.7521666667,50.5527083333,42.13925,15.2540833333,14.2574603175,22.8464166667,12.7185833333,20.4285833333,58.1400833333,13.4501666667
676.00,19.0535833334,52.8629166667,50.5563333333,42.2421666667,15.37125,14.4055833333,22.9448333334,12.80025,20.53075,58.1365,13.55175
676.32,19.0608333334,52.7194166667,50.41575,42.1091666667,15.2954166667,14.4091706349,22.91125,12.8046666667,20.60175,57.9723333333,13.5619166667
676.65,19.02175,52.71825,50.4425833333,42.1244166667,15.22225,14.3903373016,22.9204166667,12.8279166667,20.5585833333,57.9309166667,13.52075
676.97,19.0016666667,52.82525,50.493875,42.1513333334,15.2391666667,14.3860793651,23.0046666666,12.8893333334,20.6605,57.9890833333,13.5255833333
677.30,19.08225,52.9044166667,50.714375,42.23825,15.4178333333,14.5498888889,23.1366666667,13.0771666667,20.8424166667,58.1536666667,13.6489166666
677.63,19.1765,53.0436666666,50.8735,42.3713333333,15.4899166667,14.6184960317,23.1815833333,13.2119166666,20.9363333333,58.17775,13.6804166667
677.95,19.2073333334,52.98625,50.8324583333,42.4251666667,15.5455833333,14.6858214286,23.1853333333,13.2789166667,21.0253333333,58.1661666667,13.7625
678.28,19.2091666667,53.1908333333,50.9564583333,42.5719166667,15.5226666667,14.6971944444,23.2193333334,13.2825,21.0545,58.3303333333,13.8069166667
678.60,19.377,53.39925,51.0850416666,42.76925,15.6565,14.8343769841,23.3788333333,13.3546666667,21.2090833333,58.45275,13.9376666666
678.93,19.4155,53.5564166667,51.2200416667,42.8145833334,15.6361666667,14.8339563492,23.4276666667,13.3709166667,21.2299166667,58.4835,13.9535833333
679.25,19.4055833333,53.4939166667,51.2178333334,42.82725,15.6178333333,14.6842896825,23.41375,13.367,21.1578333333,58.4450833333,13.86125
679.58,19.3384166667,53.4958333333,51.290375,42.8999166667,15.57075,14.6422261905,23.3765833333,13.3411666667,21.1151666667,58.4778333333,13.8516666667
679.90,19.3971666667,53.4890833333,51.2741666667,42.9816666667,15.6136666667,14.6803095238,23.4515,13.4003333333,21.14075,58.5085833333,13.8858333333
680.23,19.3194166667,53.35825,51.110875,42.9265833333,15.5845833333,14.6193333333,23.35,13.3698333333,21.0873333333,58.27575,13.8020833333
680.55,19.2269166667,53.2313333333,50.98775,42.8458333333,15.4680833334,14.5074166667,23.2163333333,13.234,20.9305833333,58.1243333333,13.6708333333
680.88,19.2855833333,53.3205,50.8520416667,42.8519166667,15.4588333333,14.4778015873,23.1929166667,13.2198333333,20.9176666667,58.059,13.6685
681.20,19.13025,53.21675,50.6919166667,42.74025,15.343,14.3407103175,23.0959166667,13.0971666667,20.783,57.9518333333,13.5419166667
681.53,19.162,53.2834166667,50.7726666667,42.74275,15.3794166667,14.3881349206,23.10375,13.1081666667,20.8244166667,57.99925,13.5430833333
681.85,19.1049166666,53.03575,50.5230833333,42.5539166667,15.2658333333,14.2518888889,22.9549166667,13.0515833333,20.70425,57.758,13.4201666667
682.18,18.97925,52.88975,50.355125,42.3945833333,15.1140833333,14.1141904762,22.76375,12.9418333334,20.5319166667,57.61175,13.3025833333
682.50,19.1540833333,52.804,50.30075,42.4566666667,15.2278333333,14.2143690476,22.7860833333,13.015,20.5938333333,57.6155833333,13.3754166667
682.83,19.1885,52.887,50.29875,42.4596666667,15.30375,14.3557698413,22.8739166667,13.0890833333,20.7459166667,57.6394166667,13.4915
683.15,19.2529166667,52.776,50.2417083333,42.30725,15.3051666667,14.3351269841,22.895,13.0993333333,20.7174166667,57.5831666667,13.52
683.48,19.2245,52.8833333333,50.387875,42.352,15.3351666667,14.3112976191,22.9445833333,13.0064166667,20.69,57.6470833333,13.5066666667
683.80,19.21375,52.8453333333,50.3209166667,42.3029166667,15.2681666667,14.2755039683,22.92475,12.8539166667,20.6153333334,57.7028333333,13.4723333333
684.13,19.31025,52.95725,50.348625,42.39775,15.3939166667,14.3868769841,23.0270833333,12.9715833333,20.6935833333,57.78925,13.59425
684.45,19.3031666667,52.8641666667,50.4095416667,42.3470833333,15.435,14.4237817461,23.07425,12.9535,20.722,57.6911666667,13.56575
684.78,19.34,52.947,50.5939583333,42.452,15.5079166666,14.5187301587,23.1671666667,12.98225,20.83325,57.8755,13.62
685.10,19.1704166667,52.8408333333,50.4629166667,42.311,15.2851666667,14.3307301587,23.06275,12.7990833333,20.65825,57.76575,13.49575
685.43,19.2166666667,52.9884166667,50.61325,42.364,15.3325833333,14.3442103175,23.1618333333,12.773,20.7370833334,57.8855,13.47175
685.75,19.30725,53.1175,50.8462083334,42.5240833333,15.4200833333,14.4070277778,23.263,12.79275,20.9008333333,57.9829166666,13.51775
686.08,19.02475,53.11775,50.767,42.4095,15.2706666667,14.2318650794,23.18975,12.6570833334,20.805,57.9030833333,13.3646666667
686.40,18.9121666666,53.13775,50.842375,42.3370833333,15.0441666667,14.0607619048,23.03975,12.4365833334,20.6274166666,57.8945833333,13.1800833333
686.72,18.9511666667,53.3370833333,51.0041666667,42.5195,15.0863333333,14.0891468254,23.113,12.4915,20.685,58.0070833333,13.15525
687.05,18.8786666667,53.3279166667,50.9506666667,42.5263333333,14.9695,13.9981388889,22.9813333333,12.484,20.6460833333,57.96625,13.0295833334
687.37,19.0250833333,53.526,51.18925,42.65225,15.1095833333,14.1070595238,23.0979166667,12.6570833334,20.8420833333,58.2120833334,13.13075
687.70,19.026,53.5463333333,51.3720416666,42.69725,15.1444166667,14.1717063492,23.1285833334,12.672,20.9121666666,58.2935833333,13.1215
688.02,18.9911666667,53.51525,51.2929583333,42.7140833333,15.1195833333,14.1692222222,23.0630833333,12.67925,20.8396666667,58.3458333333,13.1565
688.34,18.8483333333,53.3500833333,51.0365833333,42.5239166667,14.94475,14.0604325397,22.8883333334,12.5445,20.6390833333,58.1121666667,13.0866666667
688.67,19.0079166667,53.48,51.1838333333,42.72975,15.18125,14.2249404762,23.0405833333,12.6928333333,20.8163333334,58.3383333333,13.18175
688.99,18.98875,53.5191666667,51.302375,42.80925,15.206,14.2946428571,23.0594166667,12.7318333334,20.85375,58.4765,13.2270833333
689.32,18.9306666667,53.39875,51.1499166667,42.7490833333,15.1704166667,14.2530952381,23.0185,12.73425,20.7875833333,58.3614166667,13.2106666667
689.64,19.1869166666,53.6336666667,51.3635,43.0285,15.3911666667,14.5096309524,23.2551666667,12.979,20.9921666667,58.6585833334,13.4790833333
689.96,19.1786666666,53.5709166666,51.30225,42.9726666667,15.4035833333,14.4734880953,23.2398333333,12.9735833333,20.9555833333,58.6365,13.4419166667
690.29,19.0725,53.58725,51.3002083333,42.9254166667,15.3328333333,14.4367936508,23.2115833333,12.9151666666,20.886,58.55525,13.404
690.61,19.1628333334,53.39125,51.1650416667,42.9115,15.4694166666,14.5625793651,23.2655833333,13.0630833333,20.93825,58.3781666667,13.5355833334
690.94,19.198,53.5068333334,51.213,43.017,15.5538333333,14.6481746032,23.3480833334,13.1663333333,21.0769166666,58.3949166666,13.6415833333
691.26,19.1249166667,53.4454166667,51.0970833333,42.9263333333,15.4410833333,14.484484127,23.2393333333,13.0344166667,20.92075,58.2696666666,13.5191666666
691.58,19.2345833333,53.4696666667,51.1163333333,43.0060833333,15.53525,14.5824722222,23.3171666667,13.0944166667,21.0229166667,58.2785833333,13.5746666667
691.91,19.4926666666,53.5780833333,51.2687916667,43.1156666667,15.7821666667,14.7436626984,23.5428333333,13.3326666667,21.3045833333,58.3415833333,13.7301666666
692.23,19.5781666667,53.6411666667,51.290875,43.2154166667,15.7958333333,14.7401388889,23.5715,13.3776666667,21.41625,58.3095,13.8348333333
692.55,19.5189166667,53.5984166667,51.214125,43.1805,15.8188333333,14.6668690476,23.4919166667,13.3395833333,21.3903333334,58.1863333333,13.8384166666
692.88,19.4949166666,53.647,51.3155833333,43.1644166666,15.8360833333,14.7440912698,23.5223333333,13.44825,21.43,58.319,13.8869166667
693.20,19.2636666666,53.3021666667,50.987125,42.9225833333,15.578,14.5541706349,23.2579166667,13.22025,21.2926666667,57.9959166667,13.6414166667
693.52,19.2711666667,53.3020833333,50.964375,42.9023333334,15.6524166667,14.6225952381,23.31425,13.2690833333,21.4128333333,57.9295833333,13.7451666667
